SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RMB
739,MODEL1,PARMS,RMB,1.307911997,16.40337085,0.057758056,-0.475591459,2.309030842,-0.355846216,3.703079012,-9.012088498,-1
740,MODEL1,PARMS,RMB,1.469289454,29.90391023,0.106352729,-0.821557999,3.592264422,-1.223262896,4.657367529,-10.31123511,-1
741,MODEL1,PARMS,RMB,1.305681031,20.50850414,0.494887115,-1.475931169,5.201998043,-0.76102731,5.055867291,-12.09903406,-1
742,MODEL1,PARMS,RMB,1.420922973,-10.15961186,0.041503177,-0.620495818,2.704385086,1.418499372,-3.020292166,6.411008326,-1
743,MODEL1,PARMS,RMB,1.273116677,12.28120273,0.285479958,-0.515571519,1.93528861,-0.180073017,3.659533348,-8.56756805,-1
744,MODEL1,PARMS,RMB,1.389754411,1.492116882,0.391050874,-0.790309098,2.157836384,0.504132962,1.009323838,-2.851229897,-1
745,MODEL1,PARMS,RMB,1.31264187,14.77348998,0.025822583,0.352408806,-1.248999394,-0.284271184,4.939061122,-12.46065274,-1
746,MODEL1,PARMS,RMB,1.330388599,18.40373871,0.163902952,-0.643021551,2.780517098,-0.519136404,3.543973869,-8.162005499,-1
747,MODEL1,PARMS,RMB,1.37636843,9.31550424,0.121669319,-0.867315213,3.43358864,0.109305131,2.855154967,-7.87689921,-1
748,MODEL1,PARMS,RMB,1.413383718,11.16360442,0.380406792,-1.010432778,3.374808329,-0.106365226,2.444508277,-5.677439789,-1
749,MODEL1,PARMS,RMB,1.426773576,-3.047581105,0.215738794,-0.746149798,2.465689112,0.888281564,-1.597752971,3.311840677,-1
750,MODEL1,PARMS,RMB,1.424194653,8.838766601,0.644358771,-1.742377366,6.043938394,-0.022416063,1.995390971,-4.897487725,-1
751,MODEL1,PARMS,RMB,1.342132701,-1.415039258,0.15469773,-0.664616564,1.914514268,0.817661452,-0.393963447,-0.467108563,-1
752,MODEL1,PARMS,RMB,1.466404033,12.54319163,0.25433174,-0.414832295,1.214723998,-0.176629618,2.533401139,-5.507210542,-1
753,MODEL1,PARMS,RMB,1.36046914,11.55193223,0.485240267,-0.920979549,2.519117836,-0.17725581,2.674437566,-6.110435369,-1
754,MODEL1,PARMS,RMB,1.45503784,19.76221285,0.188237941,-0.364222632,1.113936632,-0.628622276,4.770895883,-11.49504525,-1
755,MODEL1,PARMS,RMB,1.4475116,18.87550742,0.496326269,-1.826954909,5.975980663,-0.597509931,2.361145151,-5.186433309,-1
756,MODEL1,PARMS,RMB,1.395178578,4.033733943,-0.036438343,-0.139941621,0.466925788,0.507492737,0.507033479,-1.897959858,-1
757,MODEL1,PARMS,RMB,1.50288644,17.92048112,0.459663271,-1.760058437,6.563515645,-0.552512759,2.926488635,-5.635129107,-1
758,MODEL1,PARMS,RMB,1.512477557,9.941694558,0.25179616,-0.479022283,1.263245248,-0.001156011,4.084845896,-11.37239111,-1
759,MODEL1,PARMS,RMB,1.295784303,1.144618301,0.540624343,-1.900460269,7.13087349,0.525517684,-0.480856093,1.572279804,-1
760,MODEL1,PARMS,RMB,1.24566695,11.38358612,0.195046214,-1.047929332,4.347174373,-0.039917251,2.715437272,-7.238058132,-1
761,MODEL1,PARMS,RMB,1.390584004,4.221496035,0.331048826,-0.909573884,3.352822948,0.372967659,1.076528202,-3.237930669,-1
762,MODEL1,PARMS,RMB,1.422814729,10.20788478,-0.012261807,-0.68735514,2.638558461,0.115127245,2.053981914,-6.501535487,-1
763,MODEL1,PARMS,RMB,1.357959027,-3.861788407,0.379198943,-0.397441873,0.647377376,0.865519756,-0.238181505,-0.394260131,-1
764,MODEL1,PARMS,RMB,1.700017073,13.94607228,0.083401686,-0.161300004,0.088983687,-0.198165479,1.989023919,-4.884819341,-1
765,MODEL1,PARMS,RMB,1.274413394,19.75388612,0.152039372,-0.612878469,2.613811503,-0.614585283,4.826100762,-10.95035341,-1
766,MODEL1,PARMS,RMB,1.472986505,-3.61461119,0.134957022,-0.676718113,1.756210095,0.967954647,-1.657421093,3.767549949,-1
767,MODEL1,PARMS,RMB,1.296861204,13.73799628,0.389156097,-1.04226233,3.241945169,-0.282046418,3.471167001,-8.321888788,-1
768,MODEL1,PARMS,RMB,1.478445702,8.884463899,0.373954575,-1.138575942,3.73794149,0.03834672,2.416386582,-6.256313871,-1
769,MODEL1,PARMS,RMB,1.410369785,-1.203633927,0.159055493,-0.732077334,2.947568638,0.779458334,0.115009487,-1.145446631,-1
770,MODEL1,PARMS,RMB,1.296250634,6.404799791,0.323398072,-0.844588327,3.055763785,0.230145571,-0.047744608,0.846134813,-1
771,MODEL1,PARMS,RMB,1.359740421,0.436804343,0.500984564,-1.117313195,3.472972848,0.565710254,1.166004499,-3.472653869,-1
772,MODEL1,PARMS,RMB,1.409663529,10.20135488,0.207564627,-0.904913751,3.744751845,0.025012965,2.573193499,-7.302555293,-1
773,MODEL1,PARMS,RMB,1.445000096,10.11042326,0.175243712,-0.70165444,1.822544737,0.049381141,1.211631764,-2.66409117,-1
774,MODEL1,PARMS,RMB,1.402395847,11.08822705,-0.158596404,0.377616372,-1.74931492,0.078462978,0.787268238,-1.787881165,-1
775,MODEL1,PARMS,RMB,1.352527756,-12.39675007,-0.043931712,-0.328252051,1.102797433,1.596980254,-3.223116304,5.958933124,-1
776,MODEL1,PARMS,RMB,1.325495011,8.258298513,-0.071915845,-0.254815002,1.387451733,0.248407066,0.911506661,-2.587294937,-1
777,MODEL1,PARMS,RMB,1.441172944,-9.162349401,0.232502613,-0.46335205,1.584100614,1.279776619,-1.248391589,1.259117155,-1
778,MODEL1,PARMS,RMB,1.325868209,9.318512499,0.108482906,-0.427088341,2.183957524,0.104937318,1.627708385,-3.768920675,-1
779,MODEL1,PARMS,RMB,1.435464437,15.58061596,0.114442166,-0.305195622,0.21684198,-0.305254122,3.289492557,-8.188208945,-1
780,MODEL1,PARMS,RMB,1.530003696,19.49047904,0.22351993,-0.885937335,3.08768377,-0.579257154,3.222649589,-7.303704166,-1
781,MODEL1,PARMS,RMB,1.378832096,16.36047676,0.1430642,-0.895788326,3.368351711,-0.333837926,2.117461811,-5.090433791,-1
782,MODEL1,PARMS,RMB,1.370165258,13.11450328,0.221695969,-0.500706115,1.495793776,-0.192253336,3.326015166,-8.162865664,-1
783,MODEL1,PARMS,RMB,1.532905223,16.40543874,0.176268349,-0.726148827,2.52284017,-0.385166957,4.139562387,-10.42492139,-1
784,MODEL1,PARMS,RMB,1.380946163,1.270209542,0.360443016,-1.12922555,4.163678153,0.56984912,-0.412932084,0.390862961,-1
785,MODEL1,PARMS,RMB,1.301244319,7.363232993,0.128412834,-0.763113452,3.089348743,0.229900614,2.631399773,-7.593225222,-1
786,MODEL1,PARMS,RMB,1.570527082,20.8648641,0.256315484,-1.144003416,3.503676067,-0.661075759,2.873335453,-6.514258541,-1
787,MODEL1,PARMS,RMB,1.339959435,2.429805104,0.181455031,-0.171121792,-0.172457486,0.527514615,0.933019117,-3.036866,-1
788,MODEL1,PARMS,RMB,1.260571445,-4.164765754,0.079020381,-0.198445726,0.957027623,0.986502537,-0.315617767,-0.305259112,-1
789,MODEL1,PARMS,RMB,1.35484332,8.235706345,0.217701906,-0.743411245,2.741325614,0.138772394,2.306951699,-5.769079122,-1
790,MODEL1,PARMS,RMB,1.428757011,-0.224437976,-0.003726615,-0.078142763,-0.082582894,0.777334678,-0.72801318,1.305936537,-1
791,MODEL1,PARMS,RMB,1.382706595,-7.355705773,0.122795155,-0.753588401,2.778579616,1.209992797,-1.553861535,2.244220614,-1
792,MODEL1,PARMS,RMB,1.449980792,19.13796425,0.052427984,-0.510093331,2.158135176,-0.525946618,4.116182451,-9.65118409,-1
793,MODEL1,PARMS,RMB,1.480401048,10.36568591,0.341114632,-1.085287043,4.137247618,-0.039760666,2.599368149,-7.233674292,-1
794,MODEL1,PARMS,RMB,1.388440468,6.762002983,0.490577047,-1.549315923,5.470058871,0.161513814,1.745149141,-4.835551894,-1
795,MODEL1,PARMS,RMB,1.566021576,6.703424653,-0.11649189,-0.316787092,0.536702823,0.389525048,-1.005354896,2.644685516,-1
796,MODEL1,PARMS,RMB,1.521380362,17.85185283,0.527306574,-1.080826069,2.153212332,-0.581787351,3.892384333,-8.980880818,-1
797,MODEL1,PARMS,RMB,1.498363591,6.734371178,0.448391705,-0.745245905,2.585210268,0.138875858,2.403286957,-5.58384628,-1
798,MODEL1,PARMS,RMB,1.376027847,6.388939925,0.138648553,-0.763642129,3.426561118,0.295805296,0.772781244,-1.988932834,-1
799,MODEL1,PARMS,RMB,1.453459824,7.116579922,0.301413644,-1.398018928,5.106938966,0.218342164,0.155071758,-0.339255635,-1
800,MODEL1,PARMS,RMB,1.458749481,3.621796582,0.034081839,-0.099550589,0.201911418,0.499015922,-0.075983078,-0.826484249,-1
801,MODEL1,PARMS,RMB,1.512069335,24.51645312,0.214541567,-0.668725869,1.750986336,-0.907263725,4.735909501,-10.86769807,-1
802,MODEL1,PARMS,RMB,1.466162349,9.782709836,0.042355367,-0.346338123,0.960272861,0.10489607,1.399130446,-3.710302997,-1
803,MODEL1,PARMS,RMB,1.348473626,22.3755981,0.270658528,-0.715016404,2.503680014,-0.824237452,5.874456039,-13.96406831,-1
804,MODEL1,PARMS,RMB,1.497883777,8.610605469,0.379963797,-0.996909133,3.807896038,0.033575539,3.973972381,-10.18970905,-1
805,MODEL1,PARMS,RMB,1.3336354,20.0394089,0.332209442,-1.095103204,3.912707096,-0.68857264,5.668338477,-13.55098373,-1
806,MODEL1,PARMS,RMB,1.510842257,5.444575589,0.382832637,-1.456290855,5.806925152,0.297321274,0.541699108,-0.91595164,-1
807,MODEL1,PARMS,RMB,1.382443285,1.676243741,0.196230972,-0.245356949,0.402218466,0.577715741,-0.297306001,0.190470028,-1
808,MODEL1,PARMS,RMB,1.490314028,6.474540816,0.099170712,-0.753167243,3.127538819,0.325190857,-0.083555277,-0.438857394,-1
809,MODEL1,PARMS,RMB,1.432697028,16.98386651,-0.038622501,-0.815278601,3.913249827,-0.330165842,3.691872705,-10.09590058,-1
810,MODEL1,PARMS,RMB,1.584641387,9.38928825,0.20139838,-0.761927836,2.632352137,0.083090296,1.088227806,-2.922501309,-1
811,MODEL1,PARMS,RMB,1.286137716,2.948905825,-0.07480978,-0.325107976,1.650489775,0.60375581,-0.096935236,-0.751766363,-1
812,MODEL1,PARMS,RMB,1.379230436,9.96697844,0.217266008,-0.852384155,3.221677337,0.039877745,1.87412077,-4.900889865,-1
813,MODEL1,PARMS,RMB,1.370609205,7.552839375,-0.039663133,-0.194333414,0.678229071,0.292832709,0.53567157,-1.494900418,-1
814,MODEL1,PARMS,RMB,1.40436889,15.24706487,0.279005835,-0.869945436,3.503877126,-0.345871466,3.853640013,-9.660592961,-1
815,MODEL1,PARMS,RMB,1.323458308,18.18828182,0.060613982,-0.269376513,1.452849908,-0.476235109,3.209569656,-7.069049144,-1
816,MODEL1,PARMS,RMB,1.383557771,7.03145678,0.445055573,-1.284768096,4.432994637,0.16169833,0.823745432,-2.08488592,-1
817,MODEL1,PARMS,RMB,1.447521346,16.12125882,0.023012074,0.267079757,-1.554412208,-0.341967072,3.030649609,-7.121340229,-1
818,MODEL1,PARMS,RMB,1.374058645,7.181589959,0.173068467,-0.85799794,4.29911177,0.223719151,2.068333572,-5.744821528,-1
819,MODEL1,PARMS,RMB,1.346039296,4.233343848,0.18224404,-0.765602699,2.341305466,0.421257198,1.239045763,-3.70961742,-1
820,MODEL1,PARMS,RMB,1.487740429,6.616323145,0.321564302,-1.013468488,2.651578832,0.244607948,-0.607423999,1.457432782,-1
821,MODEL1,PARMS,RMB,1.489782817,6.780509435,0.432418993,-1.360171244,5.873749026,0.167486386,1.767567691,-4.182047569,-1
822,MODEL1,PARMS,RMB,1.400644577,14.25376916,0.213631864,-0.588616806,2.233572858,-0.269470935,3.598676748,-8.395953275,-1
823,MODEL1,PARMS,RMB,1.352366611,3.664089277,0.255144466,-0.987271203,4.228256546,0.431283493,1.997012552,-6.123154241,-1
824,MODEL1,PARMS,RMB,1.375640983,16.57914742,0.357338045,-1.348955218,5.764665687,-0.448228369,3.614874964,-8.410912138,-1
825,MODEL1,PARMS,RMB,1.324468195,17.98144611,0.299246383,-0.385812684,0.232841397,-0.532873241,3.626255871,-8.39580834,-1
826,MODEL1,PARMS,RMB,1.382673636,22.74717313,0.451332156,-1.592192537,6.334344961,-0.885567758,4.962959209,-10.91988258,-1
827,MODEL1,PARMS,RMB,1.465009545,17.80987554,-0.020143686,-0.157994854,0.355308708,-0.40934999,3.422619152,-8.607380825,-1
828,MODEL1,PARMS,RMB,1.331358224,-5.515887074,-0.077981167,0.028951724,0.018578111,1.134511279,-1.390266905,2.039129066,-1
829,MODEL1,PARMS,RMB,1.472637669,11.75744119,0.207968123,-0.768555775,2.567828004,-0.077685197,2.019819911,-5.224716247,-1
830,MODEL1,PARMS,RMB,1.302702961,6.423649368,0.35189083,-1.195486381,4.403644462,0.218428171,2.217133312,-5.96673846,-1
831,MODEL1,PARMS,RMB,1.576082969,21.9851952,0.312204707,-0.74369908,1.206846134,-0.773044572,2.390529793,-4.580155202,-1
832,MODEL1,PARMS,RMB,1.40623807,14.54604779,0.017056589,-0.154141129,0.333233897,-0.237011401,3.296348594,-7.71934195,-1
833,MODEL1,PARMS,RMB,1.366100373,5.917453669,-0.094010408,-0.266599939,1.676358057,0.387508478,1.978207209,-6.07377958,-1
834,MODEL1,PARMS,RMB,1.397677276,9.735701366,0.062916513,-0.297064008,1.806398186,0.07738357,2.559722733,-6.068665074,-1
835,MODEL1,PARMS,RMB,1.593002057,-1.442172404,0.221600827,-0.828148525,2.813111901,0.787312101,-0.947733247,1.71661085,-1
836,MODEL1,PARMS,RMB,1.43580531,9.037656253,0.174251734,-0.74967644,2.505622367,0.107999025,2.124488496,-6.133383234,-1
837,MODEL1,PARMS,RMB,1.348104499,10.50200956,0.079612278,-0.415021579,1.375959632,0.035761927,2.528760645,-6.235471242,-1
838,MODEL1,PARMS,RMB,1.485726164,11.73942279,0.221413715,-1.238076587,5.164102318,-0.052569491,1.943513375,-5.184985235,-1
839,MODEL1,PARMS,RMB,1.37213766,14.90509344,0.304412369,-0.802654891,2.119349713,-0.331380861,4.81429823,-12.03544931,-1
840,MODEL1,PARMS,RMB,1.502424273,1.005577195,0.229981048,-1.046037194,4.028716676,0.628270515,-0.206554978,-0.202242052,-1
841,MODEL1,PARMS,RMB,1.623921453,4.424397945,0.171557763,-0.77846625,2.212854898,0.411898563,0.53540179,-1.92553532,-1
842,MODEL1,PARMS,RMB,1.412182036,11.11832548,0.425209632,-0.969288129,3.10209886,-0.106636323,2.262149333,-6.094060865,-1
843,MODEL1,PARMS,RMB,1.403172492,7.947686474,0.314860005,-0.453891684,1.231574385,0.091515074,2.029605259,-5.398322764,-1
844,MODEL1,PARMS,RMB,1.449533829,21.50042016,0.20127208,-0.189246649,-0.256702722,-0.743903655,4.761483181,-10.89763033,-1
845,MODEL1,PARMS,RMB,1.386425165,0.28316287,0.318070178,-1.105180548,4.309883554,0.642760654,-0.003451332,-0.615496399,-1
846,MODEL1,PARMS,RMB,1.435646131,1.427848389,0.525448724,-1.331633522,4.267252956,0.482337066,0.891523902,-3.26823374,-1
847,MODEL1,PARMS,RMB,1.45126307,-7.694805119,0.267065571,-1.424224547,5.877055522,1.202639876,-2.173244548,3.415442717,-1
848,MODEL1,PARMS,RMB,1.376611126,8.25571554,-0.111034714,0.005570477,0.587590916,0.220213627,2.209287226,-5.290401229,-1
849,MODEL1,PARMS,RMB,1.375541879,17.85693114,0.346741881,-1.195440643,4.65244757,-0.526454632,3.178440168,-6.469026062,-1
850,MODEL1,PARMS,RMB,1.599294423,10.10872358,0.093580685,-0.795482597,3.272924329,0.085184141,1.461674175,-4.278483998,-1
851,MODEL1,PARMS,RMB,1.294005953,4.335636526,0.010001127,-0.488583657,2.426790872,0.466440794,1.352904575,-4.248534706,-1
852,MODEL1,PARMS,RMB,1.279764349,7.085738166,0.079094286,-0.303648987,0.995395874,0.245109728,2.468299384,-6.591006496,-1
853,MODEL1,PARMS,RMB,1.411707546,16.23752261,0.423536792,-1.648250003,7.00954237,-0.439042656,3.517833993,-8.705109103,-1
854,MODEL1,PARMS,RMB,1.425179308,-1.350908056,0.13471608,-0.182300061,-0.053377059,0.796113884,-1.667244537,4.01517419,-1
855,MODEL1,PARMS,RMB,1.323444565,7.150036501,0.076020551,-0.396029493,1.254622751,0.277688477,0.835945474,-2.557683714,-1
856,MODEL1,PARMS,RMB,1.395254453,9.895303048,-0.019097584,0.27117155,-1.191765823,0.103149945,2.471130834,-7.27146582,-1
857,MODEL1,PARMS,RMB,1.41173498,23.01019857,0.628562384,-1.609383074,5.444930575,-0.956459741,6.009099329,-14.1647926,-1
858,MODEL1,PARMS,RMB,1.397855115,8.991108455,-0.136347449,-0.063279006,0.364578208,0.20237302,1.683910952,-4.62052164,-1
859,MODEL1,PARMS,RMB,1.3425098,-6.211911926,0.061733526,-0.393201303,1.649385887,1.146386783,-1.629655249,2.525923614,-1
860,MODEL1,PARMS,RMB,1.274700934,17.15076098,0.28691102,-0.798855948,2.414223051,-0.467820034,3.738640493,-8.919942182,-1
861,MODEL1,PARMS,RMB,1.319524005,14.45233135,0.096721479,-0.411140014,1.464564939,-0.238724478,2.962630021,-7.660271639,-1
862,MODEL1,PARMS,RMB,1.336107592,24.5910476,0.011593975,-0.575803941,2.490758751,-0.850862898,4.209522045,-9.831115139,-1
863,MODEL1,PARMS,RMB,1.33998487,2.300976084,0.145899088,-0.884460434,3.924067097,0.562686134,0.754201151,-3.319867732,-1
864,MODEL1,PARMS,RMB,1.398612154,17.75475534,0.153259823,-0.311552625,0.505814779,-0.467764038,3.37428586,-8.063738456,-1
865,MODEL1,PARMS,RMB,1.420894594,7.753844502,0.176320377,-0.670391966,2.563288172,0.193103858,1.658993619,-4.738458381,-1
866,MODEL1,PARMS,RMB,1.535086007,9.719212006,0.349777632,-0.365090532,-0.560167017,-0.002419275,1.794742279,-4.705767999,-1
867,MODEL1,PARMS,RMB,1.48208444,-0.574632379,0.12839281,-0.27067908,0.681169476,0.767228304,-1.814554485,3.383217271,-1
868,MODEL1,PARMS,RMB,1.398877363,-0.816162156,0.630356548,-1.692824538,5.813291493,0.623038997,-0.565197533,1.23331175,-1
869,MODEL1,PARMS,RMB,1.420964604,3.590573538,0.084148716,-0.569220821,1.88759335,0.517092237,0.194449065,-2.176769308,-1
870,MODEL1,PARMS,RMB,1.329839755,-2.423927721,0.2495963,-0.409217375,2.060322477,0.796813969,1.358488684,-4.186535414,-1
871,MODEL1,PARMS,RMB,1.392245677,2.598502804,0.519423535,-1.215717499,3.688265629,0.400477853,1.052148343,-2.945118835,-1
872,MODEL1,PARMS,RMB,1.420833419,10.76748358,0.045595306,-0.060561887,-0.43972823,0.036009478,1.375822679,-2.797517045,-1
873,MODEL1,PARMS,RMB,1.409863053,0.90544127,0.161321494,-0.761990448,2.584580851,0.650044894,0.054864034,-1.28460114,-1
874,MODEL1,PARMS,RMB,1.412594876,-4.814828287,0.600186238,-1.500223207,4.928041323,0.866131436,0.375968866,-1.577520438,-1
875,MODEL1,PARMS,RMB,1.400289356,22.28730689,0.15644181,-0.479750434,1.929727233,-0.785562955,5.248766624,-11.67727186,-1
876,MODEL1,PARMS,RMB,1.717292,26.01801189,0.073868677,-0.948699975,2.363703365,-0.921997845,2.691523014,-5.824205631,-1
877,MODEL1,PARMS,RMB,1.462513014,4.938016487,0.256548838,-1.03458704,4.605579704,0.355765477,1.280021311,-3.887683216,-1
878,MODEL1,PARMS,RMB,1.451169494,10.31841454,-0.025083337,-0.437919245,1.905669336,0.074832263,3.039211753,-8.129565528,-1
879,MODEL1,PARMS,RMB,1.500042201,7.005878075,0.357489961,-1.364735566,5.082093774,0.192733066,1.803380979,-4.644232129,-1
880,MODEL1,PARMS,RMB,1.382194624,0.574267752,0.192048813,-1.044147637,4.088420046,0.689573375,-0.732186764,0.92144214,-1
881,MODEL1,PARMS,RMB,1.375787305,16.56151236,0.049759939,-0.545792799,2.363450617,-0.352735986,3.295348881,-8.037289357,-1
882,MODEL1,PARMS,RMB,1.441501137,-6.520428953,0.415322242,-1.205980005,4.758368911,1.039381486,-0.391402251,-0.308150626,-1
883,MODEL1,PARMS,RMB,1.423930487,4.997403721,0.23865261,-0.903114901,3.302959591,0.356803435,-0.322073051,1.025677487,-1
884,MODEL1,PARMS,RMB,1.53470156,8.64586766,0.109821437,-0.585195879,1.773519076,0.167966957,0.623019315,-1.271046682,-1
885,MODEL1,PARMS,RMB,1.408930328,11.12856503,0.575690559,-1.815329335,6.962102914,-0.156790777,4.122847853,-10.71996377,-1
886,MODEL1,PARMS,RMB,1.433588489,7.436900982,0.04810345,-0.66023473,2.603171372,0.261167562,1.989096621,-5.716873286,-1
887,MODEL1,PARMS,RMB,1.361242364,14.20546447,0.490751187,-1.421520038,5.518133225,-0.342875349,3.964986362,-9.82951521,-1
888,MODEL1,PARMS,RMB,1.412727414,29.26482156,0.454257819,-1.352840166,4.903621176,-1.321771501,6.600877629,-14.35664004,-1
889,MODEL1,PARMS,RMB,1.334415309,13.00212799,0.28100864,-0.954856696,3.213159137,-0.185542381,1.728959082,-3.28729829,-1
890,MODEL1,PARMS,RMB,1.514139981,5.43792419,0.323491246,-1.333017276,4.444516894,0.326681697,0.37959064,-1.442588448,-1
891,MODEL1,PARMS,RMB,1.397508856,13.29230994,0.211866205,-0.631010802,2.185468212,-0.196896245,3.165101214,-7.502931515,-1
892,MODEL1,PARMS,RMB,1.409704859,6.186050272,0.111443569,-0.810901318,3.108896176,0.335609847,1.38810784,-4.93943645,-1
893,MODEL1,PARMS,RMB,1.441390829,-13.34964581,0.277808285,-0.919042961,3.695414423,1.540066588,-1.486053485,1.497646641,-1
894,MODEL1,PARMS,RMB,1.321995369,3.537898681,0.318718432,-1.360341943,5.093757104,0.438013243,0.455824236,-1.694842581,-1
895,MODEL1,PARMS,RMB,1.567506739,13.76252977,0.130582992,-0.775916765,2.721300556,-0.1964974,3.271715065,-8.239801874,-1
896,MODEL1,PARMS,RMB,1.375599579,10.41180988,0.248592389,-0.749460539,2.612085013,-0.014659128,2.238001682,-5.496058946,-1
897,MODEL1,PARMS,RMB,1.351914359,4.07078626,0.305080642,-1.301577732,4.656717656,0.408547409,0.856285682,-2.976524009,-1
898,MODEL1,PARMS,RMB,1.353054008,0.367515239,0.05841484,-0.308812268,0.860035188,0.694742947,1.321406883,-4.528464578,-1
899,MODEL1,PARMS,RMB,1.445236045,12.5137152,0.334656492,-0.907351515,2.102049443,-0.16687455,2.213071499,-5.018764207,-1
900,MODEL1,PARMS,RMB,1.355424274,1.509018654,-0.135748507,0.008413832,0.915701041,0.679518994,1.000078461,-3.959822729,-1
901,MODEL1,PARMS,RMB,1.340409935,17.24380785,0.025520748,-0.187639734,0.334385019,-0.409919225,4.059187209,-9.617152403,-1
902,MODEL1,PARMS,RMB,1.396081618,12.26257636,0.163698766,-0.702758819,2.383542392,-0.107289627,2.604956083,-6.361504324,-1
903,MODEL1,PARMS,RMB,1.388062881,10.41979688,0.399985523,-1.669304068,6.643154633,-0.039051913,2.671087764,-7.020689238,-1
904,MODEL1,PARMS,RMB,1.41965841,-6.526184496,0.354970339,-1.204763419,4.85169398,1.065043637,0.719926045,-3.247801137,-1
905,MODEL1,PARMS,RMB,1.314806131,11.62325408,0.193498226,-0.683147448,2.552882628,-0.083630188,2.788268918,-6.561726831,-1
906,MODEL1,PARMS,RMB,1.300882802,19.23357664,0.375452402,-0.70275623,1.514186027,-0.651252322,5.605635034,-13.59158726,-1
907,MODEL1,PARMS,RMB,1.45985869,-0.038123983,-0.138316661,0.363671709,-1.105330627,0.781031765,0.728323276,-3.566186324,-1
908,MODEL1,PARMS,RMB,1.250302676,11.22395551,0.393993553,-1.251787171,4.616442082,-0.123091732,2.8629646,-6.391847036,-1
909,MODEL1,PARMS,RMB,1.240769178,3.235406509,0.180080399,-0.563344641,2.209930969,0.46881127,0.699787296,-2.172314667,-1
910,MODEL1,PARMS,RMB,1.414845583,2.282385537,0.010658367,0.527699797,-3.293417507,0.584079316,0.84881379,-2.56861433,-1
911,MODEL1,PARMS,RMB,1.383299167,13.2568072,0.203549072,-0.864955144,3.207405082,-0.170048614,2.534119217,-6.38599491,-1
912,MODEL1,PARMS,RMB,1.372681498,9.528193724,0.289240942,-1.147205994,4.206684337,0.038872594,1.814900759,-4.463712482,-1
913,MODEL1,PARMS,RMB,1.438792898,14.19952342,0.209339189,-0.411336666,0.524323421,-0.244627309,1.910411615,-3.688676526,-1
914,MODEL1,PARMS,RMB,1.530888883,15.73786887,0.137172551,-0.980297479,3.561310827,-0.269298844,1.590729782,-3.693600462,-1
915,MODEL1,PARMS,RMB,1.361508561,10.19394442,0.066586259,0.004394193,-0.209944696,0.047967773,2.513903524,-6.591161374,-1
916,MODEL1,PARMS,RMB,1.410130121,-0.311236197,0.098699451,-0.411476363,1.436772254,0.73545697,-0.151589875,0.040535186,-1
917,MODEL1,PARMS,RMB,1.688705836,12.92328908,0.014063745,-0.21394887,-0.177548503,-0.08533917,1.893490428,-4.828178964,-1
918,MODEL1,PARMS,RMB,1.397437554,16.78275203,0.143091394,-0.71544453,3.173147445,-0.390492402,2.872941408,-6.841613899,-1
919,MODEL1,PARMS,RMB,1.543380211,14.64589745,0.485622368,-1.313902012,3.915642935,-0.358415521,3.129801365,-8.029968074,-1
920,MODEL1,PARMS,RMB,1.471520105,7.185291393,-0.039691939,-0.501149172,2.895813823,0.294733931,0.496759155,-1.131813044,-1
921,MODEL1,PARMS,RMB,1.383873424,9.877045135,0.30156273,-1.52336798,6.252699078,0.049629349,0.998088826,-2.357638827,-1
922,MODEL1,PARMS,RMB,1.49390298,13.69176843,-0.041059449,-0.421454597,1.121120392,-0.113073292,1.989708911,-5.139643422,-1
923,MODEL1,PARMS,RMB,1.482712123,-1.813063899,0.220794627,-0.542294445,1.375343826,0.773496511,1.302880151,-4.641347084,-1
924,MODEL1,PARMS,RMB,1.32347616,15.2499546,0.059970586,-0.51989427,1.648328783,-0.267376379,3.149819387,-8.002960984,-1
925,MODEL1,PARMS,RMB,1.538060567,-8.403741466,0.433934587,-1.608273958,6.11951455,1.181628658,-1.968328505,4.102422527,-1
926,MODEL1,PARMS,RMB,1.341549895,6.790124665,0.257041752,-1.111303216,4.630459829,0.235071968,1.682377849,-4.322375863,-1
927,MODEL1,PARMS,RMB,1.347498988,-6.290739317,0.133171054,-0.914389581,4.227218958,1.143772135,-1.371118892,1.8012342,-1
928,MODEL1,PARMS,RMB,1.365292315,12.87227913,0.190856681,-1.006916316,4.072488898,-0.154188462,2.677238049,-6.627565965,-1
929,MODEL1,PARMS,RMB,1.237874425,3.613719303,0.171462169,-0.86503756,3.652927715,0.470664031,0.322649051,-1.667023972,-1
930,MODEL1,PARMS,RMB,1.454526709,11.04843239,0.559369673,-1.44768202,4.805278255,-0.158938192,3.433939568,-8.399757454,-1
931,MODEL1,PARMS,RMB,1.367500507,16.82175124,0.314172846,-0.934382677,3.564857435,-0.466759124,3.762552373,-8.358423084,-1
932,MODEL1,PARMS,RMB,1.329013431,2.831914453,0.253561334,-0.46173225,1.442091224,0.469133273,1.046432714,-3.155209895,-1
933,MODEL1,PARMS,RMB,1.507997375,16.17052077,0.24442243,-0.354870717,0.958656415,-0.426334427,5.694802753,-14.68926871,-1
934,MODEL1,PARMS,RMB,1.440955385,4.621872571,-0.054652772,0.300730515,-1.302696907,0.429890071,2.533551851,-7.06218391,-1
