SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB4
668,MODEL1,PARMS,sRB4,0.473344093,1.81134384,0.174597736,-0.40061177,1.146127749,0.017416258,-0.446923772,1.338309238,-1
669,MODEL1,PARMS,sRB4,0.526770538,0.634637535,0.079731235,-0.164751539,0.196444194,0.120791075,-0.073832524,-0.089621005,-1
670,MODEL1,PARMS,sRB4,0.501772379,3.734746163,0.040172988,0.050441797,-0.592441015,-0.083721327,0.759688743,-1.996453396,-1
671,MODEL1,PARMS,sRB4,0.551950397,6.297456418,0.06388285,-0.095237347,0.062984285,-0.265199772,1.934905824,-4.612121306,-1
672,MODEL1,PARMS,sRB4,0.540108688,3.153533221,0.004272365,0.146847836,-0.812348484,-0.04136512,1.369104966,-3.678209647,-1
673,MODEL1,PARMS,sRB4,0.545541887,2.469184765,0.034259933,0.14152535,-0.933327973,-0.000804841,0.516512936,-1.554283648,-1
674,MODEL1,PARMS,sRB4,0.495200714,1.781464978,0.188492275,-0.434782081,1.255223732,0.009057403,0.531494014,-1.655873994,-1
675,MODEL1,PARMS,sRB4,0.554325265,-3.410966359,0.049174246,0.131242562,-0.936792833,0.381058486,-0.978994548,1.970800711,-1
676,MODEL1,PARMS,sRB4,0.486972775,-3.730973424,0.026640822,0.009116524,-0.163956686,0.407392891,-0.366730952,0.339184626,-1
677,MODEL1,PARMS,sRB4,0.565091249,3.38498406,-0.124003493,0.446511641,-1.836628009,-0.010487205,0.709496514,-1.922777673,-1
678,MODEL1,PARMS,sRB4,0.484261491,-5.732789536,0.104238183,-0.116923439,0.136813188,0.518657558,-1.055737728,1.829990315,-1
679,MODEL1,PARMS,sRB4,0.495591844,4.146174838,0.151323743,-0.143603031,0.190569208,-0.152537389,1.246690519,-3.020189701,-1
680,MODEL1,PARMS,sRB4,0.546912727,3.771158852,0.15171629,-0.250669923,0.52457289,-0.116655745,0.733740728,-1.667401084,-1
681,MODEL1,PARMS,sRB4,0.493976989,1.183421562,0.072646448,-0.12296548,0.251462654,0.075596616,0.453972791,-1.332332303,-1
682,MODEL1,PARMS,sRB4,0.503590559,-2.075798815,0.033987448,0.068967235,-0.632075083,0.302250249,-0.371568906,0.402149819,-1
683,MODEL1,PARMS,sRB4,0.558464107,-1.78341648,0.104596638,-0.142165864,0.22013091,0.261703819,-0.126845496,-0.101460979,-1
684,MODEL1,PARMS,sRB4,0.526225985,7.147124209,0.057984228,-0.189745015,0.339202268,-0.297673609,1.096142135,-2.624338197,-1
685,MODEL1,PARMS,sRB4,0.464279765,1.661855612,-0.015150571,-0.016038969,0.162873537,0.076269369,0.157586371,-0.597226223,-1
686,MODEL1,PARMS,sRB4,0.526146683,-0.860681996,0.148303336,-0.165233257,0.414004813,0.176459294,-0.020820194,-0.011148683,-1
687,MODEL1,PARMS,sRB4,0.524194783,-3.352903067,-0.027472692,0.168543875,-0.645173508,0.399698515,-0.615888411,0.873368686,-1
688,MODEL1,PARMS,sRB4,0.485936812,0.171953438,0.124466282,-0.085693493,-0.038098503,0.115671205,0.357932357,-1.005334356,-1
689,MODEL1,PARMS,sRB4,0.509491297,2.155016875,0.060751741,0.035066941,-0.527625496,0.017430848,0.415175095,-1.24527771,-1
690,MODEL1,PARMS,sRB4,0.516127826,0.494433059,-0.005455214,0.032294275,-0.313766006,0.151963272,0.159429793,-0.895217782,-1
691,MODEL1,PARMS,sRB4,0.509512915,-1.891083114,0.062588717,-0.078701015,0.186964764,0.283088454,-0.32499606,0.230628306,-1
692,MODEL1,PARMS,sRB4,0.547133488,-0.751043081,0.088255332,-0.201916761,0.788439542,0.198242755,-0.11696354,0.023776924,-1
693,MODEL1,PARMS,sRB4,0.523761855,1.740718674,0.090845493,-0.158545029,0.235804096,0.039950949,0.304829393,-0.792821042,-1
694,MODEL1,PARMS,sRB4,0.571432967,3.796446823,0.138446344,-0.222771613,0.399232833,-0.104687194,0.068913085,0.195620061,-1
695,MODEL1,PARMS,sRB4,0.534439082,-3.745327392,0.094625149,-0.007253955,-0.37673959,0.383231685,-0.313238859,0.124329424,-1
696,MODEL1,PARMS,sRB4,0.560016094,2.171956043,0.0018956,0.025730893,-0.201738541,0.033421474,0.359470214,-1.043765869,-1
697,MODEL1,PARMS,sRB4,0.501125308,6.948680001,0.06523734,-0.119584025,0.350634784,-0.303772784,1.59326871,-3.770121015,-1
698,MODEL1,PARMS,sRB4,0.485829597,6.49076331,0.123497745,-0.363330949,1.172503579,-0.287173466,1.731219805,-4.194559697,-1
699,MODEL1,PARMS,sRB4,0.512788423,-2.446097996,0.107996496,-0.220846824,0.585001628,0.304827856,-0.472644368,0.748556604,-1
700,MODEL1,PARMS,sRB4,0.469484266,0.770359862,0.095190789,-0.060809327,-0.236608779,0.097490745,-0.090570547,0.235771874,-1
701,MODEL1,PARMS,sRB4,0.529906698,0.069923464,0.121370341,-0.26524543,0.828482485,0.137293453,0.15520935,-0.618045027,-1
702,MODEL1,PARMS,sRB4,0.50465447,3.507211809,0.119384137,-0.191999431,0.395574089,-0.086501206,0.217406394,-0.052897034,-1
703,MODEL1,PARMS,sRB4,0.575964432,-4.405782312,0.048992157,-0.110119739,0.40822151,0.454660616,-0.360581609,-0.005183357,-1
704,MODEL1,PARMS,sRB4,0.503367003,-1.086823212,0.097710413,-0.159000727,0.175083262,0.224786029,-0.592541514,1.325859427,-1
705,MODEL1,PARMS,sRB4,0.529457524,1.146206382,0.093154943,-0.049208227,-0.374942222,0.072131566,0.474363839,-1.441629736,-1
706,MODEL1,PARMS,sRB4,0.529652646,1.996023285,0.133695367,-0.453699324,1.504113431,0.01834341,0.535083717,-1.763652394,-1
707,MODEL1,PARMS,sRB4,0.531507229,1.011039199,-0.10080713,0.353734149,-1.672310082,0.145187194,-0.137222777,0.347988002,-1
708,MODEL1,PARMS,sRB4,0.598713662,-0.033570302,0.09555756,-0.101045656,0.021296339,0.149649982,0.244505112,-1.097938492,-1
709,MODEL1,PARMS,sRB4,0.513049263,5.368979404,0.075758327,-0.082517558,0.366597171,-0.204859041,1.181424016,-2.797018439,-1
710,MODEL1,PARMS,sRB4,0.537988695,5.672843926,0.089128497,-0.039133338,-0.446171084,-0.216300343,0.921251075,-2.15828885,-1
711,MODEL1,PARMS,sRB4,0.459040638,4.670624736,0.134063534,-0.188918295,0.367415991,-0.180768433,1.537487323,-3.706989848,-1
712,MODEL1,PARMS,sRB4,0.520049768,3.300026285,0.104731876,-0.207937003,0.2348238,-0.072640713,0.927798722,-2.239729851,-1
713,MODEL1,PARMS,sRB4,0.530273258,-0.224930223,0.009696007,0.066905765,-0.29063271,0.182589106,0.388000287,-1.31940554,-1
714,MODEL1,PARMS,sRB4,0.512081498,1.473922595,0.07346102,0.021167851,-0.61197077,0.053994017,0.314349967,-0.893730659,-1
715,MODEL1,PARMS,sRB4,0.525799454,2.868864132,0.063458116,-0.061835493,-0.134110937,-0.028328856,0.544893189,-1.519496511,-1
716,MODEL1,PARMS,sRB4,0.545802623,7.237547522,0.050451087,-0.049147619,-0.202884778,-0.310460755,1.554017558,-3.771744801,-1
717,MODEL1,PARMS,sRB4,0.497650043,-1.563681711,0.139700033,-0.304303702,0.975805454,0.241827072,-0.435852999,0.791484352,-1
718,MODEL1,PARMS,sRB4,0.527776375,2.346291603,0.116399963,-0.286437296,0.916883567,-0.012968006,0.431320112,-1.078927328,-1
719,MODEL1,PARMS,sRB4,0.497946436,4.606389769,-0.074784787,0.216197055,-0.866779401,-0.104267412,0.641830495,-1.665719514,-1
720,MODEL1,PARMS,sRB4,0.558371852,3.08063631,0.09281412,-0.074177055,-0.13031969,-0.049248132,0.530087901,-1.396123221,-1
721,MODEL1,PARMS,sRB4,0.495563429,-1.520238626,0.147989717,-0.261335824,0.419316705,0.234828205,-0.377135298,0.808030017,-1
722,MODEL1,PARMS,sRB4,0.462388828,0.166265545,0.1135565,-0.284253559,0.812760557,0.137962375,0.074913554,-0.634497484,-1
723,MODEL1,PARMS,sRB4,0.481487486,3.643756838,0.029580497,0.066516682,-0.466633988,-0.069499472,0.276414542,-0.511043807,-1
724,MODEL1,PARMS,sRB4,0.516381705,5.780624511,0.121958849,-0.20607615,0.172854147,-0.237406281,1.355068588,-3.28909595,-1
725,MODEL1,PARMS,sRB4,0.546301308,7.085314381,0.09407478,-0.187945941,0.817711083,-0.323235652,1.46846878,-3.243884251,-1
726,MODEL1,PARMS,sRB4,0.500060238,2.74139593,0.107228998,-0.280409124,0.861224476,-0.028376056,0.365815488,-0.855503491,-1
727,MODEL1,PARMS,sRB4,0.516816882,5.436347016,0.032923725,0.050713817,-0.391869399,-0.187548858,1.044163199,-2.620297876,-1
728,MODEL1,PARMS,sRB4,0.555550081,5.865474748,-0.017494215,0.131231196,-0.617885717,-0.19871289,1.054813058,-2.623011905,-1
729,MODEL1,PARMS,sRB4,0.509885883,6.678427699,0.039476944,-0.154299305,0.620206186,-0.278203226,1.695060809,-3.961961511,-1
730,MODEL1,PARMS,sRB4,0.526708856,4.315843921,0.155239053,-0.338471554,0.979784417,-0.156940653,1.553330267,-3.782631458,-1
731,MODEL1,PARMS,sRB4,0.434258397,-0.383717577,0.07328603,-0.302025373,1.135142396,0.184549882,0.133196758,-0.804973449,-1
732,MODEL1,PARMS,sRB4,0.464863239,1.237749546,0.132373807,-0.271188021,0.565714841,0.056443988,0.406379192,-1.137870345,-1
733,MODEL1,PARMS,sRB4,0.527530396,0.83790885,0.178713022,-0.431339543,1.352157019,0.073138079,0.124245683,-0.565357102,-1
734,MODEL1,PARMS,sRB4,0.480339666,5.277805418,0.099020458,-0.140472535,0.25028534,-0.207486428,1.532218945,-3.859365634,-1
735,MODEL1,PARMS,sRB4,0.519255761,1.375233439,0.13701424,-0.27228883,0.644383553,0.045586746,0.542726955,-1.73622962,-1
736,MODEL1,PARMS,sRB4,0.518717109,6.056836447,0.07446872,-0.042430679,-0.129022996,-0.246142494,1.461536135,-3.538082348,-1
737,MODEL1,PARMS,sRB4,0.529415623,5.957608116,0.0265607,-0.090644582,0.145951218,-0.213554443,0.794318629,-1.835567244,-1
738,MODEL1,PARMS,sRB4,0.530700753,4.733278334,0.130259042,-0.312312157,0.831892673,-0.164783679,0.504872093,-1.07084087,-1
739,MODEL1,PARMS,sRB4,0.521719757,2.11197502,0.080600423,-0.097464637,0.304513113,0.016611043,0.360838389,-1.057675341,-1
740,MODEL1,PARMS,sRB4,0.565570012,5.099434849,0.200616384,-0.33514277,0.800047934,-0.220180134,0.960007932,-2.014765152,-1
741,MODEL1,PARMS,sRB4,0.539095169,1.229500643,0.118898302,-0.064841218,-0.230923026,0.057884728,-0.092327858,0.310751526,-1
742,MODEL1,PARMS,sRB4,0.518236268,-6.513661634,-0.058811438,0.186256737,-0.714210874,0.624387411,-1.39354416,2.568604134,-1
743,MODEL1,PARMS,sRB4,0.4985722,5.453323811,0.129826517,-0.287143835,0.947340369,-0.229145245,2.061396232,-5.107300851,-1
744,MODEL1,PARMS,sRB4,0.512681484,-1.854743541,0.043600203,-0.028562592,-0.203869653,0.288107819,-0.268388065,0.195036407,-1
745,MODEL1,PARMS,sRB4,0.512953152,3.051310322,0.052419189,0.043187581,-0.204985224,-0.052397172,1.340970862,-3.56297455,-1
746,MODEL1,PARMS,sRB4,0.497913819,3.904961022,0.132192688,-0.180679219,0.314697174,-0.123391566,0.893299788,-2.194746366,-1
747,MODEL1,PARMS,sRB4,0.523826199,-0.613416977,0.016809822,-0.063722557,0.023714011,0.220055057,0.321363708,-1.606617966,-1
748,MODEL1,PARMS,sRB4,0.553554283,3.341052837,0.041359985,-0.208508171,0.969092446,-0.044912522,0.822035121,-2.436066629,-1
