SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4_5
910,MODEL1,PARMS,RB4_5,0.903735697,7.607408386,-0.180069381,0.61262043,-2.935538972,-0.098908634,0.719880045,-1.669863176,-1
911,MODEL1,PARMS,RB4_5,0.866695526,0.927811982,0.144993129,-0.695229559,2.484992913,0.254422004,-0.183002254,0.2071117,-1
912,MODEL1,PARMS,RB4_5,0.932795522,8.355742082,0.008386833,-0.251644392,0.643755241,-0.192227736,0.398441539,-0.440646332,-1
913,MODEL1,PARMS,RB4_5,0.834420382,10.35512926,-0.12450051,0.626229182,-3.324247449,-0.295848617,0.602062472,-0.54608955,-1
914,MODEL1,PARMS,RB4_5,0.900060629,2.133675372,-0.105063623,-0.081412318,0.51345983,0.274942133,-1.50039488,3.328100337,-1
915,MODEL1,PARMS,RB4_5,0.908015443,2.789507099,0.165193504,-0.502947725,1.555456475,0.13440107,-0.721998943,2.010683745,-1
916,MODEL1,PARMS,RB4_5,0.860585705,-2.303930219,-0.022467714,-0.127526773,0.148774902,0.511511681,-0.898952621,1.820430981,-1
917,MODEL1,PARMS,RB4_5,0.975254765,5.197934425,0.035060753,-0.093885936,-0.124891052,-0.003221401,0.160222321,-0.300890762,-1
918,MODEL1,PARMS,RB4_5,0.954914088,1.248051079,0.169752624,-0.592465152,1.966621953,0.231784459,-0.985412658,2.437605534,-1
919,MODEL1,PARMS,RB4_5,0.943696484,5.568438053,0.06429694,-0.130491203,-0.541058016,-0.022408009,-0.171410668,0.079720528,-1
920,MODEL1,PARMS,RB4_5,0.872596973,5.448736611,0.082141736,-0.197012654,0.474600154,-0.034223572,-0.051006568,0.858822638,-1
921,MODEL1,PARMS,RB4_5,0.929060449,-2.593235296,0.005775607,-0.350688468,1.620551409,0.55071593,-2.801146955,6.847631668,-1
922,MODEL1,PARMS,RB4_5,0.810380073,9.852853337,-0.11426306,0.223751566,-1.148944506,-0.255558506,0.533729535,-0.796355284,-1
923,MODEL1,PARMS,RB4_5,0.943155744,-6.114346013,0.015828444,-0.071067953,-0.237765045,0.736708881,-1.510525462,2.933968855,-1
924,MODEL1,PARMS,RB4_5,0.90628985,1.493199549,0.109303031,-0.463039758,1.573656442,0.229196665,-0.489581824,0.87297656,-1
925,MODEL1,PARMS,RB4_5,0.937248944,-2.739371416,0.075287603,-0.814766065,3.750881305,0.528985149,-1.401516838,3.126184164,-1
926,MODEL1,PARMS,RB4_5,0.839465672,1.494808586,0.115757047,-0.36371976,0.940879262,0.219953456,-0.349764148,1.290323575,-1
927,MODEL1,PARMS,RB4_5,0.914965261,-4.827925544,-0.012821965,-0.378402575,1.679221996,0.69000024,-1.815631235,3.803239676,-1
928,MODEL1,PARMS,RB4_5,0.958810509,6.042638676,0.074406243,-0.29938378,0.700175977,-0.06606704,0.670885383,-1.397728299,-1
929,MODEL1,PARMS,RB4_5,0.915436355,12.46789199,-0.024382459,0.034173053,-0.808230545,-0.455810064,1.330227542,-2.660587761,-1
930,MODEL1,PARMS,RB4_5,0.962460413,0.414187631,0.005391635,-0.064068892,-0.073859994,0.304552259,0.721206133,-2.127883359,-1
931,MODEL1,PARMS,RB4_5,0.89681295,9.452167407,0.040309343,-0.165876742,0.537031443,-0.295034836,1.59504126,-3.203403751,-1
932,MODEL1,PARMS,RB4_5,0.868105733,9.216527656,-0.043859829,0.19268337,-1.18584926,-0.235067435,0.765873493,-1.495226628,-1
933,MODEL1,PARMS,RB4_5,0.911604682,7.334729985,-0.086123516,-0.00085629,0.01212449,-0.101423534,0.811781141,-1.829778336,-1
934,MODEL1,PARMS,RB4_5,0.961966019,6.244775299,-0.040116202,-0.234092047,0.814404021,-0.037914409,0.547112712,-1.311012884,-1
935,MODEL1,PARMS,RB4_5,0.90821777,3.221424445,-0.00304231,-0.04827615,0.306208362,0.128516877,0.840693325,-2.75748549,-1
936,MODEL1,PARMS,RB4_5,0.873519126,3.16288054,0.100407843,-0.618807819,2.300322946,0.133375321,0.005461757,-0.429267366,-1
937,MODEL1,PARMS,RB4_5,0.942221227,0.178029731,0.031741125,-0.036914811,-0.504434808,0.327020044,-0.728596844,1.906745987,-1
938,MODEL1,PARMS,RB4_5,0.952154818,3.533464577,0.091267984,-0.33987565,0.866848869,0.082085262,0.339107023,-0.737297541,-1
939,MODEL1,PARMS,RB4_5,0.893195461,1.050794639,0.036204786,-0.126780048,0.102572665,0.276610801,-0.742985499,1.725845411,-1
940,MODEL1,PARMS,RB4_5,0.961702947,-1.547531635,0.032143435,-0.273924578,1.015101485,0.457253067,-0.761516737,0.487663662,-1
941,MODEL1,PARMS,RB4_5,0.915819181,-5.881143952,0.106709346,-0.642025649,2.405358907,0.7240038,-2.538914418,5.55816392,-1
942,MODEL1,PARMS,RB4_5,0.870317047,5.428836632,0.018833763,0.130961873,-0.922834063,-0.015813195,0.62927412,-1.846222793,-1
943,MODEL1,PARMS,RB4_5,0.986411523,6.327224017,-0.000699004,0.021903274,-0.499104891,-0.067471186,0.565844502,-1.138256096,-1
944,MODEL1,PARMS,RB4_5,0.792039375,1.117275499,0.039903335,-0.327061248,1.111554088,0.269956887,0.083309786,-0.360262137,-1
945,MODEL1,PARMS,RB4_5,0.926009472,2.395761874,-0.078041764,0.108735397,-0.69255621,0.233220536,-0.973726893,2.28807582,-1
946,MODEL1,PARMS,RB4_5,0.875610426,-4.754633123,0.032929424,-0.134131437,-0.215359948,0.66191156,-1.921678904,4.043179749,-1
947,MODEL1,PARMS,RB4_5,0.891943953,0.476298846,-0.023385107,0.126923271,-1.207949641,0.317786143,-0.001653986,-0.181143402,-1
948,MODEL1,PARMS,RB4_5,0.839357881,3.986261854,0.006095712,-0.17581408,0.11525587,0.106833817,-0.607273266,1.478536713,-1
949,MODEL1,PARMS,RB4_5,0.904000153,10.02058708,0.010186575,-0.224342651,-0.164605397,-0.295044937,1.173683647,-2.691325464,-1
950,MODEL1,PARMS,RB4_5,0.913659754,-5.118013774,-0.026723121,-0.114241938,1.084464785,0.69152779,-1.479865541,2.979095696,-1
951,MODEL1,PARMS,RB4_5,0.872444134,3.497980852,0.146006013,-0.553362638,1.965147923,0.086419441,-0.206405163,0.850576384,-1
952,MODEL1,PARMS,RB4_5,0.850542157,18.16533329,-0.014055941,-0.10474182,-0.211828899,-0.818742664,2.284455098,-4.542131363,-1
953,MODEL1,PARMS,RB4_5,0.841703265,1.851496856,-0.015760118,-0.177736866,0.570116732,0.246804508,-0.727114514,1.583941096,-1
954,MODEL1,PARMS,RB4_5,0.920510437,2.873584582,0.131276722,-0.401130393,1.18826866,0.13519455,-0.193793168,0.057204508,-1
955,MODEL1,PARMS,RB4_5,0.938332303,5.338134024,0.160515679,-0.316887076,1.041013983,-0.057221397,0.461257748,-0.638219042,-1
956,MODEL1,PARMS,RB4_5,0.934762806,1.927344392,-0.003383349,-0.252336362,0.534924417,0.242439319,-0.747944128,1.563465248,-1
957,MODEL1,PARMS,RB4_5,0.845169698,4.588289774,0.178426744,-0.749485879,2.806218466,0.002169824,0.61019278,-1.51563038,-1
958,MODEL1,PARMS,RB4_5,0.953451209,0.130476456,0.074750102,-0.114294915,-0.263213203,0.329324326,-1.107977353,2.119538309,-1
959,MODEL1,PARMS,RB4_5,0.860961252,13.81920354,0.088844446,-0.327391011,0.725537911,-0.581608087,2.680534464,-6.288631444,-1
960,MODEL1,PARMS,RB4_5,0.812607077,2.965251645,-0.101095219,0.076714986,-0.035598342,0.188091653,0.038200262,-0.403338583,-1
961,MODEL1,PARMS,RB4_5,0.929204209,6.606567681,-0.100805847,0.278937544,-1.238080052,-0.069404693,1.822867471,-4.754488524,-1
962,MODEL1,PARMS,RB4_5,0.934034043,4.724007944,0.002238549,-0.17174918,0.359807624,0.04959738,-0.295062562,0.363475708,-1
963,MODEL1,PARMS,RB4_5,0.920983924,3.936143162,-0.038210545,0.241560288,-1.470690066,0.096405162,0.150428173,-0.55194857,-1
964,MODEL1,PARMS,RB4_5,0.901979926,6.819089355,0.17857803,-0.708025621,2.362513363,-0.130867971,-0.048177188,0.60717696,-1
965,MODEL1,PARMS,RB4_5,0.914189294,11.46389683,-0.046619715,-0.397804882,1.923118719,-0.372690861,1.812331651,-4.851420063,-1
966,MODEL1,PARMS,RB4_5,0.902134641,14.41687526,-0.048881399,0.012651924,-0.383406866,-0.571051897,1.177734718,-1.959435908,-1
967,MODEL1,PARMS,RB4_5,0.918493085,12.60356516,0.0017001,-0.01688815,-0.394391769,-0.47057636,1.310059519,-2.460152216,-1
968,MODEL1,PARMS,RB4_5,0.944424847,3.328032357,0.008852941,-0.028569123,-0.124191453,0.127467798,-0.470037231,1.278922055,-1
969,MODEL1,PARMS,RB4_5,0.886654175,7.519020139,-0.078648065,0.352616409,-1.574522926,-0.130660608,0.585633207,-0.83764925,-1
970,MODEL1,PARMS,RB4_5,0.957149195,15.96222282,0.143210948,-0.802670152,2.774667172,-0.73829851,3.455333095,-7.874255618,-1
971,MODEL1,PARMS,RB4_5,0.902330569,5.037867897,0.157578554,-0.547562249,1.783668849,-0.016237519,-0.1868002,0.71765547,-1
972,MODEL1,PARMS,RB4_5,0.944591134,4.172394392,0.211692425,-0.496058206,1.180700426,0.013998235,0.708793315,-2.00007224,-1
973,MODEL1,PARMS,RB4_5,0.924879913,7.22651842,0.053029991,-0.364804235,1.019779626,-0.128560095,0.680169843,-1.603807033,-1
974,MODEL1,PARMS,RB4_5,0.905934873,4.248178778,-0.051276235,-0.059536636,-0.033877031,0.10355675,-0.38790457,0.690774207,-1
975,MODEL1,PARMS,RB4_5,0.905962734,8.522156505,-0.004591111,0.080711858,-0.858055288,-0.212393481,1.119794979,-2.471482352,-1
976,MODEL1,PARMS,RB4_5,0.881502895,3.130082331,-0.059208744,-0.181833949,1.051715306,0.1770733,-0.20742975,0.295005357,-1
977,MODEL1,PARMS,RB4_5,0.973492985,3.811186373,-0.137787133,0.027470262,-0.283375165,0.163261191,-0.516851626,0.752616068,-1
978,MODEL1,PARMS,RB4_5,0.842702627,6.191231607,0.052604218,-0.120047063,0.131842978,-0.069779371,0.401677582,-0.92474173,-1
979,MODEL1,PARMS,RB4_5,0.990107186,2.55253747,0.148448497,-0.516017775,1.521547816,0.14705542,0.356714562,-1.384301239,-1
980,MODEL1,PARMS,RB4_5,0.855930295,12.37621063,0.008557116,-0.170321834,-0.19478006,-0.450859742,0.921558163,-1.21998171,-1
981,MODEL1,PARMS,RB4_5,0.849497436,5.776459708,0.241538207,-0.908516496,2.733687005,-0.087035905,0.441093059,-0.882312718,-1
982,MODEL1,PARMS,RB4_5,0.966573488,-1.283313744,-0.104821582,0.125564662,-0.221514774,0.474813167,-1.318235237,3.029434877,-1
983,MODEL1,PARMS,RB4_5,1.025043892,8.838814884,-0.062058152,0.045132349,-0.556006157,-0.192715267,-0.018655615,0.58492343,-1
984,MODEL1,PARMS,RB4_5,0.913210533,7.997012885,-0.116812803,0.225381801,-1.305329607,-0.133810145,0.579353677,-1.291468167,-1
985,MODEL1,PARMS,RB4_5,1.008820507,1.837866546,0.065617816,-0.514589032,1.995731203,0.231036495,-0.602691178,0.978856022,-1
986,MODEL1,PARMS,RB4_5,0.926271545,9.294240883,0.003978104,-0.316247717,1.061518464,-0.261803259,1.477736389,-3.252085612,-1
987,MODEL1,PARMS,RB4_5,0.892956682,4.479937884,0.112171069,-0.673999881,2.441307642,0.039630275,0.019336574,-0.363530091,-1
988,MODEL1,PARMS,RB4_5,1.035484656,10.53082103,-0.165607108,0.329909608,-1.113931418,-0.310277716,1.831033701,-4.091411568,-1
989,MODEL1,PARMS,RB4_5,0.873200185,3.087073851,-0.149130021,0.348456428,-1.50486645,0.200395499,-0.310567458,0.325684045,-1
990,MODEL1,PARMS,RB4_5,0.925096798,3.560232203,0.133504142,-0.358657071,0.777905904,0.087654179,-0.603574666,1.661574141,-1
991,MODEL1,PARMS,RB4_5,0.907445977,-0.215990793,0.004086667,-0.276979735,0.862871676,0.385272896,-1.620793546,3.759164665,-1
992,MODEL1,PARMS,RB4_5,0.873115876,6.152654435,-0.02236003,0.186940746,-1.130360124,-0.064976702,1.666718968,-4.266102365,-1
993,MODEL1,PARMS,RB4_5,0.892937936,4.403532517,-0.093294882,-0.259623879,1.178938565,0.120951353,-0.382253628,0.525877491,-1
994,MODEL1,PARMS,RB4_5,0.898644857,1.495414998,-0.136686419,0.257048715,-0.891746391,0.292479077,-0.400846385,0.832640343,-1
995,MODEL1,PARMS,RB4_5,0.911912523,4.994646884,-0.005738463,-0.47464293,1.582882883,0.056335259,-0.168004442,0.053755825,-1
996,MODEL1,PARMS,RB4_5,0.944869074,1.275377112,-0.097327319,0.135523388,-0.63987364,0.294145322,-0.859349025,2.301036264,-1
997,MODEL1,PARMS,RB4_5,0.824494798,-2.591418573,-0.013671794,-0.12856403,0.23609184,0.543866035,-1.921876802,4.321085929,-1
998,MODEL1,PARMS,RB4_5,0.887528433,7.036783359,-0.101206515,0.058494089,-0.488586061,-0.067080266,-0.224677308,1.158975059,-1
999,MODEL1,PARMS,RB4_5,0.916372135,5.848296318,0.064642705,-0.232799254,0.748785028,-0.048187609,0.728024691,-2.008333708,-1
1000,MODEL1,PARMS,RB4_5,0.983641633,8.637926085,-0.020798608,-0.248526566,1.113627447,-0.200371259,0.876372811,-1.570149533,-1
