SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB10
61,MODEL1,PARMS,RB10,0.799700335,-2.921354133,0.07086113,-0.212191312,0.948789335,0.446773126,-0.951708107,2.004074811,-1
62,MODEL1,PARMS,RB10,0.820001104,-0.197368278,-0.039135504,0.273534641,-1.111712307,0.290162101,-0.130847328,-0.262636399,-1
63,MODEL1,PARMS,RB10,0.817073766,12.45197515,-0.037947998,0.152718004,-1.11545586,-0.530812547,2.082429166,-4.422481968,-1
64,MODEL1,PARMS,RB10,0.79843502,1.121422835,-0.031475695,0.011706591,0.366175436,0.222830152,-0.57927107,1.491933607,-1
65,MODEL1,PARMS,RB10,0.77698659,8.701843369,0.021544961,0.110353531,-0.506326292,-0.308525152,1.432520289,-3.429679389,-1
66,MODEL1,PARMS,RB10,0.848803101,-3.812480147,-0.030656409,-0.034992601,0.523265437,0.549872138,-1.570396189,3.68432447,-1
67,MODEL1,PARMS,RB10,0.813730914,5.45967939,0.265370682,-0.573683801,1.371907467,-0.150854882,0.424108063,-0.816054373,-1
68,MODEL1,PARMS,RB10,0.906922918,-0.12265568,0.135496145,-0.551291069,2.098706777,0.24578075,0.107208674,-0.691970201,-1
69,MODEL1,PARMS,RB10,0.713409816,1.082528107,-0.009269992,0.057818389,-0.08904351,0.204429635,0.26192841,-1.02779651,-1
70,MODEL1,PARMS,RB10,0.826378674,6.128410827,-0.148670025,0.593520535,-2.117304077,-0.090319383,0.566921846,-1.10982088,-1
71,MODEL1,PARMS,RB10,0.738246374,6.202823003,0.073170364,-0.347021271,1.524523926,-0.152331141,1.393068938,-3.207402893,-1
72,MODEL1,PARMS,RB10,0.885208523,1.813852971,-0.009155943,0.224124143,-1.06751578,0.144548301,0.89829718,-2.661955155,-1
73,MODEL1,PARMS,RB10,0.759492529,2.053244285,0.088905406,-0.2451834,0.794730042,0.115549119,0.160878323,-0.407783859,-1
74,MODEL1,PARMS,RB10,0.819039413,2.632188065,0.015525415,-0.045661125,0.16393765,0.089671398,1.151973062,-3.360552446,-1
75,MODEL1,PARMS,RB10,0.86858337,-0.983629316,0.042570774,-0.017681187,-0.036198856,0.333346814,-0.819120114,1.808914805,-1
76,MODEL1,PARMS,RB10,0.775586486,4.325452013,0.062722765,-0.2856507,1.182574685,-0.007398994,-0.243710022,0.662948722,-1
77,MODEL1,PARMS,RB10,0.760052295,2.61614869,0.065013223,-0.115805588,0.086509598,0.088767279,0.38594147,-1.011071531,-1
78,MODEL1,PARMS,RB10,0.74812041,4.039033385,-0.02931808,-0.0246391,0.422767945,0.009054874,1.094953373,-2.566983006,-1
79,MODEL1,PARMS,RB10,0.824977648,2.308317845,0.051754831,-0.051582943,0.132165362,0.107890526,0.25217266,-0.683320735,-1
80,MODEL1,PARMS,RB10,0.793588024,8.543231047,-0.050487829,0.179411529,-1.195773494,-0.272652241,1.208105552,-2.164936791,-1
81,MODEL1,PARMS,RB10,0.834059187,8.628055907,0.067068428,-0.191984626,0.890734872,-0.306916918,1.003709848,-1.898224076,-1
82,MODEL1,PARMS,RB10,0.794282119,3.64141852,-0.00518532,0.005837132,-0.150760677,0.041605119,0.080528836,-0.113049805,-1
83,MODEL1,PARMS,RB10,0.776036429,6.357328949,0.129993201,-0.378190583,1.197076252,-0.17391363,1.106414235,-2.638938717,-1
84,MODEL1,PARMS,RB10,0.733849367,4.275192197,0.029798321,-0.118699241,0.628647066,-0.02138372,0.985317392,-2.143419212,-1
85,MODEL1,PARMS,RB10,0.837793958,-2.675636005,-0.040832917,0.12135532,-0.346852608,0.471221828,-0.944925163,1.908343064,-1
86,MODEL1,PARMS,RB10,0.823726352,10.38855605,0.104814585,-0.332112932,1.445202189,-0.449512584,2.556906442,-5.921232886,-1
87,MODEL1,PARMS,RB10,0.869852932,1.442752925,0.013908092,0.153724683,-0.679207056,0.174214658,-0.509876016,1.143745514,-1
88,MODEL1,PARMS,RB10,0.872626003,-1.635319608,0.342290789,-0.710078608,2.090386373,0.278248139,-0.213453605,0.448683456,-1
89,MODEL1,PARMS,RB10,0.827966779,-0.557501688,0.360455613,-0.754301776,2.038738702,0.214690694,-0.332419505,0.147413712,-1
90,MODEL1,PARMS,RB10,0.753491901,3.197288053,0.273146535,-0.497765102,1.764562698,-0.027350189,0.343924262,-0.41289601,-1
91,MODEL1,PARMS,RB10,0.778108015,-3.584149111,0.033531044,-0.040787761,-0.114971318,0.507107232,-0.698291711,1.113326844,-1
92,MODEL1,PARMS,RB10,0.808721703,0.088263612,0.082988253,-0.384506802,1.524044991,0.251600049,-0.130869858,0.183233481,-1
93,MODEL1,PARMS,RB10,0.800728211,-3.40253965,-0.043666839,0.28164208,-1.012152176,0.503745274,-0.811274664,1.618226465,-1
94,MODEL1,PARMS,RB10,0.749797457,2.637036354,0.151862559,-0.271337015,0.578940239,0.058847855,0.586905775,-1.824927186,-1
95,MODEL1,PARMS,RB10,0.877525708,-1.081572281,0.038774781,-0.121033783,0.512263657,0.338135762,-0.503512317,0.975030709,-1
96,MODEL1,PARMS,RB10,0.838796335,4.051335497,0.061546043,-0.074302116,-0.243391722,-0.016045454,1.496134741,-4.175942861,-1
97,MODEL1,PARMS,RB10,0.795306283,4.77845114,-0.125246566,0.251144113,-0.873349525,0.012294367,-0.075600874,0.453677069,-1
98,MODEL1,PARMS,RB10,0.801522357,-1.136614215,-0.051442422,0.249498735,-1.187464246,0.356612143,-0.20835109,-0.153658888,-1
99,MODEL1,PARMS,RB10,0.77335385,-2.534466152,0.179357815,-0.424450612,1.385225313,0.389969992,-0.364955333,0.104799826,-1
100,MODEL1,PARMS,RB10,0.801486823,0.433120771,0.242146909,-0.681550166,1.833656408,0.190050219,-0.654029144,1.55695754,-1
101,MODEL1,PARMS,RB10,0.796006259,-0.116355064,0.126346463,-0.220537911,0.413460593,0.23152547,1.06618624,-3.36236821,-1
102,MODEL1,PARMS,RB10,0.830905074,2.199634007,0.220255569,-0.593075518,2.324781039,0.064662069,0.22634648,-0.164285262,-1
103,MODEL1,PARMS,RB10,0.802504362,-5.150529086,-0.202862217,0.511133281,-1.850024361,0.675291053,-0.722928153,0.486443492,-1
104,MODEL1,PARMS,RB10,0.865286096,-3.107766352,0.020647558,0.212708819,-1.325198786,0.475500084,-1.268705355,2.641552454,-1
105,MODEL1,PARMS,RB10,0.815096222,5.180632948,0.016715382,-0.001445135,-0.138227306,-0.076372788,0.744436724,-1.199426758,-1
106,MODEL1,PARMS,RB10,0.881246092,0.643618554,0.073307688,-0.067761245,-0.24753895,0.205837788,0.497319784,-1.595620058,-1
107,MODEL1,PARMS,RB10,0.800687725,-1.545180988,0.111076458,-0.259229289,0.850982859,0.336267158,0.367478834,-1.735992315,-1
108,MODEL1,PARMS,RB10,0.820341156,-5.037154043,0.033347663,0.062996717,-0.256296577,0.581229132,-0.546698952,1.021474428,-1
109,MODEL1,PARMS,RB10,0.852276003,-7.319756092,0.092213868,-0.427091252,1.702634347,0.745691985,-2.092260703,4.493017053,-1
110,MODEL1,PARMS,RB10,0.754895264,2.806275304,0.274781356,-1.061028374,3.759613321,0.028354409,0.393894445,-0.79329887,-1
111,MODEL1,PARMS,RB10,0.84935943,-0.110213039,0.174134089,-0.432187629,1.453714237,0.23568348,-0.285108004,0.664162421,-1
112,MODEL1,PARMS,RB10,0.840409639,0.389526438,0.104566834,-0.088667814,0.068803412,0.22015759,-0.19587312,0.07519426,-1
113,MODEL1,PARMS,RB10,0.851086906,5.251199334,0.164489516,-0.421573994,1.578153684,-0.114225894,0.626750783,-0.950398889,-1
114,MODEL1,PARMS,RB10,0.839283498,1.619361973,-0.04740842,0.088920112,-0.659509738,0.188367926,0.24286599,-1.017599848,-1
115,MODEL1,PARMS,RB10,0.864906841,-0.270426564,-0.042012872,0.013457329,-0.202736257,0.307344642,-0.095469052,-0.488723415,-1
116,MODEL1,PARMS,RB10,0.811423382,9.6913407,-0.153911093,0.294945172,-1.191854017,-0.306721095,1.359925321,-3.204798524,-1
117,MODEL1,PARMS,RB10,0.836747469,-2.982728815,0.202610264,-0.09401846,-0.167324937,0.398264943,-0.874542547,2.057417163,-1
118,MODEL1,PARMS,RB10,0.826222808,0.819439144,0.115974709,-0.523239991,2.00072614,0.197807641,-0.183850016,0.454941456,-1
119,MODEL1,PARMS,RB10,0.837400143,-1.934052678,0.275627528,-0.57749019,1.70278549,0.321197368,-0.391463246,0.217124507,-1
120,MODEL1,PARMS,RB10,0.81392245,-0.875714099,0.215717995,-0.649794105,2.407852904,0.278307328,-0.816059459,2.49517121,-1
121,MODEL1,PARMS,RB10,0.799254481,14.10769638,0.05915608,0.034568264,-0.560943729,-0.674280988,2.525586689,-5.401840282,-1
122,MODEL1,PARMS,RB10,0.842238398,-1.293250601,0.066493605,0.018719558,-0.542902274,0.339395481,-0.063364863,-0.720723317,-1
123,MODEL1,PARMS,RB10,0.813822508,0.816617731,0.137021929,-0.394985973,1.545406359,0.175397267,0.371982566,-0.724376892,-1
124,MODEL1,PARMS,RB10,0.776527004,8.275587446,0.251249237,-0.749652101,2.65021935,-0.343894557,2.085506784,-5.118080358,-1
125,MODEL1,PARMS,RB10,0.769928949,6.681523101,0.103186483,-0.163208635,0.715879614,-0.210401429,1.657580353,-3.845463282,-1
126,MODEL1,PARMS,RB10,0.800369514,-5.753012391,0.159918525,-0.299355023,0.888462857,0.594267851,-0.336949385,-0.198770398,-1
127,MODEL1,PARMS,RB10,0.793348692,10.09476979,0.30171306,-0.461321898,0.758102141,-0.485720703,1.51525042,-2.609363183,-1
128,MODEL1,PARMS,RB10,0.760483316,4.562191352,0.024669518,-0.106489945,0.395584688,-0.031737868,0.77448098,-1.608949956,-1
129,MODEL1,PARMS,RB10,0.817520441,7.80735807,0.062370019,-0.4208927,1.641574778,-0.24269524,0.966047186,-1.642249614,-1
130,MODEL1,PARMS,RB10,0.748941973,5.878762679,-0.005243486,-0.048033147,-0.040389901,-0.110744597,1.067143912,-2.509945583,-1
131,MODEL1,PARMS,RB10,0.908233067,8.268863572,0.042020021,-0.30447465,0.883235608,-0.253782933,0.405341151,-0.609112817,-1
132,MODEL1,PARMS,RB10,0.807648254,5.08120995,-0.026161374,0.329251146,-1.447211012,-0.066301768,1.629448918,-4.089746269,-1
133,MODEL1,PARMS,RB10,0.731994108,5.66140596,0.126311584,-0.437404365,1.689018102,-0.129546544,1.238906594,-2.85922036,-1
134,MODEL1,PARMS,RB10,0.799069183,0.850469195,0.18446859,-0.305106857,0.424417085,0.170925738,-0.361564622,1.058504658,-1
135,MODEL1,PARMS,RB10,0.78956186,-1.930737509,0.188163432,-0.285333036,0.956742633,0.338044574,-0.020261415,-0.437758658,-1
136,MODEL1,PARMS,RB10,0.770134448,2.462225092,0.073200259,-0.384663566,1.619110977,0.099231698,0.29388217,-0.707732881,-1
137,MODEL1,PARMS,RB10,0.87221454,1.6954298,0.069779597,-0.131977586,0.344767984,0.142386627,-0.145592588,0.690641992,-1
138,MODEL1,PARMS,RB10,0.866601559,8.882128155,0.22195144,-0.722076365,2.56549214,-0.377031754,2.019374652,-4.210038487,-1
139,MODEL1,PARMS,RB10,0.782826325,7.728542695,0.233020153,-0.565558731,1.634421865,-0.306576,1.680920206,-3.637983035,-1
140,MODEL1,PARMS,RB10,0.837737187,-14.98671426,0.062591859,-0.204506921,0.774890914,1.238621172,-2.566007809,4.657039215,-1
141,MODEL1,PARMS,RB10,0.775837647,8.16689535,0.109590816,-0.581875919,2.541232944,-0.291762026,1.857994251,-4.411517743,-1
142,MODEL1,PARMS,RB10,0.830183926,4.504137382,0.105144903,-0.501243229,2.551030169,-0.030750114,-0.053270101,-0.052124003,-1
143,MODEL1,PARMS,RB10,0.858584944,4.405635952,-0.095701261,0.285484631,-0.896481235,0.002232064,1.118508529,-2.833487102,-1
144,MODEL1,PARMS,RB10,0.818904654,3.818072287,0.037640608,0.05997364,-0.900642982,-0.000340577,0.827752839,-1.749192962,-1
145,MODEL1,PARMS,RB10,0.780500607,5.766176271,0.203781433,-0.217421912,0.559393887,-0.183876213,2.190750513,-5.427059363,-1
146,MODEL1,PARMS,RB10,0.840561346,4.159084986,0.11239776,-0.255925121,0.37972794,-0.028774266,0.812196159,-1.807424309,-1
147,MODEL1,PARMS,RB10,0.773761385,6.318068988,0.001451358,0.069078995,-0.201568212,-0.136625583,0.685136448,-1.388433852,-1
148,MODEL1,PARMS,RB10,0.749191215,5.780362795,0.007458687,0.064855679,0.003337686,-0.119305676,1.564489255,-3.703805627,-1
149,MODEL1,PARMS,RB10,0.840973897,10.38858551,-0.051931534,-0.053482584,0.438084077,-0.389677885,1.678223746,-3.561625405,-1
150,MODEL1,PARMS,RB10,0.839607526,7.478293831,0.216135608,-0.73501335,2.825223668,-0.262007289,0.4585097,-0.521842285,-1
151,MODEL1,PARMS,RB10,0.790492978,5.712596891,0.021882522,-0.322846681,1.541424452,-0.088287253,0.384980277,-0.547082946,-1
152,MODEL1,PARMS,RB10,0.819732265,3.470689406,0.019577306,0.030093459,-0.424281583,0.050442744,0.033588798,-0.10541252,-1
153,MODEL1,PARMS,RB10,0.853602876,0.474218589,-0.021740667,-0.118443957,0.724468332,0.260111435,-0.317309551,0.401556653,-1
154,MODEL1,PARMS,RB10,0.781727271,5.258518881,0.124255898,-0.310912496,0.98752613,-0.100320287,0.784296994,-1.448859848,-1
155,MODEL1,PARMS,RB10,0.823490228,2.586285083,-0.187437032,0.352619497,-1.323238876,0.166722382,0.330756884,-1.348366136,-1
156,MODEL1,PARMS,RB10,0.753928903,0.034576075,0.134240768,-0.076151684,0.175862728,0.210929189,0.641553278,-1.806574675,-1
157,MODEL1,PARMS,RB10,0.81506091,2.738862143,0.027754325,-0.011066124,-0.022907461,0.09224864,-0.032958381,0.147434154,-1
158,MODEL1,PARMS,RB10,0.826408312,3.155289066,-0.036280366,0.064963196,-0.317709124,0.077817156,0.705922023,-1.879562158,-1
159,MODEL1,PARMS,RB10,0.811424693,5.702226888,0.020711051,-0.248945319,1.063717944,-0.103706804,1.681934347,-4.436615916,-1
160,MODEL1,PARMS,RB10,0.761945134,1.594166503,0.160285064,-0.385011942,1.329105488,0.12755302,0.058719624,-0.415678242,-1
161,MODEL1,PARMS,RB10,0.795628785,6.967850923,0.118087721,-0.496932575,1.972324271,-0.223241726,1.611625932,-3.754550906,-1
162,MODEL1,PARMS,RB10,0.800949579,1.656922626,0.029642209,-0.124423906,0.642105499,0.159118122,-0.274245447,1.182473307,-1
163,MODEL1,PARMS,RB10,0.759321803,11.68262421,0.062898123,-0.215156603,0.968773564,-0.51222056,2.001854814,-4.101960089,-1
164,MODEL1,PARMS,RB10,0.803089452,3.18524986,0.442789959,-1.061421451,3.494042683,-0.072281561,1.084075109,-2.632454436,-1
165,MODEL1,PARMS,RB10,0.890678749,2.070444507,0.190595521,-0.313774186,0.917350627,0.063960093,1.609093991,-4.510539739,-1
166,MODEL1,PARMS,RB10,0.785370012,2.579162365,0.045003133,-0.235189135,0.856989088,0.099688687,0.552218094,-1.652326368,-1
167,MODEL1,PARMS,RB10,0.812846365,6.54500482,-0.02630897,-0.063982213,0.27573837,-0.137101976,0.499811424,-1.002957055,-1
168,MODEL1,PARMS,RB10,0.876126695,12.47159963,0.053069913,-0.349041663,1.367284127,-0.552310069,2.140681168,-4.332715986,-1
169,MODEL1,PARMS,RB10,0.79853744,7.603851592,0.250693948,-0.69440532,2.340943012,-0.3024139,1.51566723,-2.87545891,-1
170,MODEL1,PARMS,RB10,0.806318858,3.611270136,0.014686945,0.44687742,-2.451634099,0.013890978,0.952242047,-2.314252833,-1
171,MODEL1,PARMS,RB10,0.829415186,0.733387882,-0.128647994,0.295961635,-1.006030143,0.272070343,-0.422646664,1.105624566,-1
172,MODEL1,PARMS,RB10,0.779656437,-0.764821453,0.082157557,-0.154323939,0.180883028,0.299175577,-0.648578882,1.800857608,-1
173,MODEL1,PARMS,RB10,0.787530482,0.073117398,0.268324462,-0.442403507,0.974872598,0.191537493,-0.311817386,0.786591373,-1
174,MODEL1,PARMS,RB10,0.789471956,9.114322393,0.07616069,-0.342922024,1.176956711,-0.334324149,2.007206106,-5.221465165,-1
175,MODEL1,PARMS,RB10,0.861056146,10.60662774,-0.081094345,0.19624573,-0.919259021,-0.398155678,1.968596483,-4.464879977,-1
176,MODEL1,PARMS,RB10,0.802123877,0.382077589,0.172810528,-0.339028707,1.382931871,0.190917968,-0.319864912,0.631640073,-1
177,MODEL1,PARMS,RB10,0.740675181,2.881597673,-0.022244536,0.005476367,0.051893964,0.091951917,0.562243834,-1.450366311,-1
178,MODEL1,PARMS,RB10,0.880708197,-3.763191051,-0.044478287,0.376125046,-1.061430883,0.523439319,-0.98901678,2.370438191,-1
179,MODEL1,PARMS,RB10,0.785113005,4.630816642,0.152515957,-0.511038364,2.118677781,-0.068792955,0.468550473,-0.924452211,-1
180,MODEL1,PARMS,RB10,0.806560388,0.116655441,-0.00024424,0.08971959,-0.658869744,0.266435528,-0.190034145,0.129514657,-1
181,MODEL1,PARMS,RB10,0.776695417,-0.547523755,0.17880364,-0.532710114,1.629671338,0.263581914,0.100584483,-0.983453351,-1
182,MODEL1,PARMS,RB10,0.788072278,5.099393569,-0.075500534,0.102872271,-0.136732396,-0.032833701,0.707637017,-1.744347437,-1
183,MODEL1,PARMS,RB10,0.815546418,4.203387395,0.074724576,-0.065715874,-0.055903461,-0.024393255,0.972214733,-2.730243781,-1
184,MODEL1,PARMS,RB10,0.818708426,-3.101010552,0.228348713,-0.329748406,0.807260531,0.398446544,-0.136394733,-0.12657413,-1
185,MODEL1,PARMS,RB10,0.833890541,-3.241132614,-0.130809385,0.520725551,-2.029019539,0.527437686,-1.359029292,3.099491773,-1
186,MODEL1,PARMS,RB10,0.810978283,5.974995113,0.290400271,-0.533295875,1.657434628,-0.219023946,1.481732417,-3.237948286,-1
187,MODEL1,PARMS,RB10,0.778260141,1.823194532,-0.124223802,0.373828161,-1.152436865,0.182007112,0.36394815,-0.967556301,-1
188,MODEL1,PARMS,RB10,0.836087325,6.874925736,0.000632011,-0.040326675,-0.218129881,-0.158822297,0.73597048,-1.716241157,-1
189,MODEL1,PARMS,RB10,0.790004623,5.153840911,-0.054429623,-0.072672707,0.397749216,-0.04260935,1.026583468,-2.683008228,-1
190,MODEL1,PARMS,RB10,0.800603189,5.661070463,0.062568163,-0.032457334,-0.074083237,-0.121247485,1.380393173,-3.335528556,-1
191,MODEL1,PARMS,RB10,0.751835041,0.406562916,0.260678132,-0.64002835,1.993244316,0.178877778,0.066396331,-0.305241384,-1
192,MODEL1,PARMS,RB10,0.800286377,-2.298822503,0.077018823,-0.316414567,1.269896873,0.401978978,-0.085573375,-0.652265461,-1
193,MODEL1,PARMS,RB10,0.802994711,3.431642334,0.227804595,-0.652644974,2.155189762,-0.012810405,0.705999572,-1.924693027,-1
194,MODEL1,PARMS,RB10,0.8340192,5.029470068,-0.102847565,0.127409828,-0.09876967,-0.027077256,1.068532613,-2.779252742,-1
