SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LLB6
596,MODEL1,PARMS,LLB6,1.025236425,1.612260752,0.080462061,-0.073549272,0.021890289,0.356529371,0.596123249,-2.545680939,-1
597,MODEL1,PARMS,LLB6,0.970432136,-6.409806985,0.308671173,-0.83515658,3.002257622,0.835754841,-1.70925297,3.340089092,-1
598,MODEL1,PARMS,LLB6,1.126704556,6.570473326,0.200886189,-0.594190315,1.949118366,-0.007227649,1.491031887,-3.587627422,-1
599,MODEL1,PARMS,LLB6,1.056207756,9.574519406,-0.021002962,-0.212311871,1.352556276,-0.122452512,1.366750735,-2.924788508,-1
600,MODEL1,PARMS,LLB6,1.035591944,0.709988671,0.073895241,-0.262214221,1.613803,0.428731729,-0.562138804,1.486207158,-1
601,MODEL1,PARMS,LLB6,1.047888098,5.166115421,0.435567112,-1.253710493,4.482339108,0.0301795,0.44153528,-0.923708466,-1
602,MODEL1,PARMS,LLB6,1.088286617,-6.945348457,0.129693865,-0.194967636,0.459754176,0.911427005,-2.509209643,5.56411135,-1
603,MODEL1,PARMS,LLB6,0.9758028,2.560496978,0.167650058,-0.421500043,1.320550054,0.268128396,0.418871356,-1.027241292,-1
604,MODEL1,PARMS,LLB6,1.136895883,-0.426980039,0.312534151,-0.853203723,3.297254352,0.418178502,0.38587152,-1.023614452,-1
605,MODEL1,PARMS,LLB6,1.108268539,-12.9186242,0.154554638,-0.602079311,2.765157396,1.306400548,-3.500816849,7.985258931,-1
606,MODEL1,PARMS,LLB6,1.067204272,-12.38329073,-0.243106063,0.421315116,-0.891920853,1.373702932,-1.444702634,1.300711075,-1
607,MODEL1,PARMS,LLB6,1.054369856,-2.019206682,-0.059454543,0.499016102,-2.438575716,0.629021487,-0.748174147,1.390457739,-1
608,MODEL1,PARMS,LLB6,1.028687161,-1.187205735,0.102197431,-0.313120961,0.855354711,0.535281611,-0.764579282,1.865344982,-1
609,MODEL1,PARMS,LLB6,0.952917959,3.802159914,0.037299732,-0.308014881,1.348898516,0.233067756,0.437503335,-1.245446895,-1
610,MODEL1,PARMS,LLB6,1.027667915,-2.376019914,-0.028950373,0.173970169,-1.233035177,0.667496602,-1.153679357,2.02354897,-1
611,MODEL1,PARMS,LLB6,1.113564227,0.905511285,-0.29756914,0.777399463,-3.233939208,0.525793617,-0.198768243,-0.83629926,-1
612,MODEL1,PARMS,LLB6,1.039524715,4.961404162,0.073810329,-0.337922544,1.205318426,0.150239531,0.841362546,-2.198009271,-1
613,MODEL1,PARMS,LLB6,1.124929304,-2.562914919,-0.103541932,-0.011929485,-0.182163027,0.707663676,-1.063183526,1.315566555,-1
614,MODEL1,PARMS,LLB6,1.048695924,-4.379942184,-0.008926691,-0.19753106,0.992363879,0.790996338,-0.495559027,-0.133853196,-1
615,MODEL1,PARMS,LLB6,1.109137937,9.295024844,0.111144172,-0.50794888,1.932087337,-0.153029954,1.118652717,-2.301167747,-1
616,MODEL1,PARMS,LLB6,1.111732082,-7.609858444,0.286224781,-0.632319423,2.185138558,0.894672956,-1.064613328,1.468557895,-1
617,MODEL1,PARMS,LLB6,1.008649412,9.203329836,0.331516037,-0.8777332,2.439895842,-0.20679234,1.625762089,-3.676268855,-1
618,MODEL1,PARMS,LLB6,1.169411431,-8.920118886,0.192940461,-0.015643702,-0.809946996,1.004859288,-2.659928598,6.018026875,-1
619,MODEL1,PARMS,LLB6,1.007626112,-6.052571407,0.180255542,-0.684858073,2.746914587,0.84168096,-1.071448947,1.218876121,-1
620,MODEL1,PARMS,LLB6,1.062955064,-2.151380544,0.026949621,-0.398720621,1.404199502,0.649194885,-1.190647712,2.267860994,-1
621,MODEL1,PARMS,LLB6,0.999629699,-4.51287664,0.196708402,-0.56430786,1.724582238,0.735372865,-1.103495144,1.950413127,-1
622,MODEL1,PARMS,LLB6,1.01101623,-3.967198,0.06181824,-0.193398937,1.340997011,0.729453013,-1.079479949,2.181469655,-1
623,MODEL1,PARMS,LLB6,1.071547648,0.498622406,-0.05251562,0.109613811,-0.814386653,0.476934144,-0.063952616,-0.525616184,-1
624,MODEL1,PARMS,LLB6,1.189669334,-6.035950517,0.156072732,-0.446678734,1.548581539,0.853615204,-2.058464465,4.339580683,-1
625,MODEL1,PARMS,LLB6,1.145546992,4.862162236,-0.095304575,-0.095556955,0.870158569,0.225962715,-0.372463209,0.632589921,-1
626,MODEL1,PARMS,LLB6,1.056179794,2.327687757,0.001189793,0.177212382,-1.365626728,0.34190693,-0.738248537,1.843969975,-1
627,MODEL1,PARMS,LLB6,1.083914817,-0.173000972,0.170871274,-0.04844614,-0.616655538,0.418903825,0.809952445,-2.461869734,-1
628,MODEL1,PARMS,LLB6,1.242407231,4.531562808,-0.143971723,0.290153541,-0.520624313,0.249040649,-0.526775045,1.341363697,-1
629,MODEL1,PARMS,LLB6,1.062776741,-5.167753922,-0.025494757,0.026530252,-0.440905516,0.843011852,-1.459978892,2.402181948,-1
630,MODEL1,PARMS,LLB6,0.961612571,7.946851384,0.187675416,-0.497073966,1.788438252,-0.078580553,0.257920789,0.227156195,-1
631,MODEL1,PARMS,LLB6,1.049759906,5.105552312,0.161192044,-0.373641078,0.873318794,0.102540348,1.398959324,-3.543554535,-1
632,MODEL1,PARMS,LLB6,1.094525708,4.867274359,0.002646909,0.215262643,-1.482259289,0.172718721,0.321646406,-1.013744109,-1
633,MODEL1,PARMS,LLB6,1.126761109,-8.834147921,0.245304317,-0.599615662,1.936310387,0.980020426,-0.565164718,0.40933246,-1
634,MODEL1,PARMS,LLB6,1.118695267,4.0709672,0.336155425,-0.770921814,1.887299146,0.125588951,0.510383516,-1.107779326,-1
635,MODEL1,PARMS,LLB6,1.084566659,6.972101774,-0.333054746,0.77314223,-2.743585157,0.1424232,0.268735458,-0.072385684,-1
636,MODEL1,PARMS,LLB6,1.072680348,-0.993726754,-0.068826828,0.138592015,-0.62759152,0.589863201,-2.407356784,5.895523875,-1
637,MODEL1,PARMS,LLB6,1.048197687,-10.93727301,0.041811958,-0.339510466,0.960552204,1.213328423,-2.709411074,5.285791583,-1
638,MODEL1,PARMS,LLB6,1.087663916,-2.50513655,0.168662522,-0.123977827,-0.340274669,0.598116734,-0.354362192,0.190274054,-1
639,MODEL1,PARMS,LLB6,1.043315454,-9.82099884,-0.087773008,-0.04708984,0.589363658,1.180873564,-2.551487269,4.902381019,-1
640,MODEL1,PARMS,LLB6,1.053235757,1.538128456,0.02502662,-0.534192397,2.465356459,0.402729149,0.250640443,-1.257001989,-1
641,MODEL1,PARMS,LLB6,1.175772934,9.122073538,-0.060587064,-0.078792283,-0.113120086,-0.083550447,1.662105305,-4.341697667,-1
642,MODEL1,PARMS,LLB6,1.080988883,-1.591340452,0.159715257,-0.101412365,-0.888005971,0.547719356,-0.6062773,0.748732218,-1
643,MODEL1,PARMS,LLB6,1.070783689,2.954292692,0.095533289,-0.385766651,1.37643692,0.267114847,0.53191833,-1.732943676,-1
644,MODEL1,PARMS,LLB6,1.114074879,-3.609605972,0.388859318,-0.993717993,3.741726499,0.609007069,-0.493060786,0.79697321,-1
645,MODEL1,PARMS,LLB6,1.128430702,-12.59757793,-0.159951931,0.163410926,-1.078492568,1.378323064,-3.222958444,6.719028426,-1
646,MODEL1,PARMS,LLB6,0.994245343,-4.548122729,0.110767802,-0.68371215,2.865422288,0.779379829,-1.824467318,3.872017157,-1
647,MODEL1,PARMS,LLB6,1.089782546,-6.432329609,0.153032451,0.061715823,-1.10306741,0.853777137,-1.285137769,2.636611326,-1
648,MODEL1,PARMS,LLB6,1.10285621,-2.446571242,0.2104411,-0.57434631,1.454713803,0.600527645,-0.712757845,0.669874716,-1
649,MODEL1,PARMS,LLB6,1.092706134,-12.54195211,0.202745557,-0.538765364,1.875908675,1.253209166,-1.761974214,2.878118964,-1
650,MODEL1,PARMS,LLB6,1.005969814,5.712076129,0.32833821,-0.468943932,0.803819657,0.009505235,0.532351937,-0.772568406,-1
651,MODEL1,PARMS,LLB6,1.037710187,-8.531651036,0.250073443,-0.637575837,2.452868773,0.976198763,-1.592972824,2.818087393,-1
652,MODEL1,PARMS,LLB6,1.096175231,5.128863813,0.080881174,0.101863437,-1.325769891,0.127354736,0.216643367,-0.212605967,-1
653,MODEL1,PARMS,LLB6,1.070068412,-11.97110968,0.20038951,-0.225865977,0.512508246,1.195212922,-1.384721597,1.969259904,-1
654,MODEL1,PARMS,LLB6,1.001549202,-6.284968657,0.198519667,-0.489028848,1.809671774,0.846004797,-0.967505646,1.382123705,-1
655,MODEL1,PARMS,LLB6,1.154830138,5.305127521,0.076644157,-0.361145123,0.274312326,0.133124837,-0.022943415,0.279097991,-1
656,MODEL1,PARMS,LLB6,1.030388135,0.263555884,0.189936912,-0.809717447,3.443658739,0.419968987,0.788153555,-2.576836545,-1
657,MODEL1,PARMS,LLB6,1.071853313,0.10318011,0.122936071,-0.213229846,1.100133549,0.438877479,-0.125364787,-0.116234414,-1
658,MODEL1,PARMS,LLB6,1.086417674,-0.331139099,-0.212010302,0.356945521,-1.535619281,0.603632202,-1.913606136,4.801080852,-1
659,MODEL1,PARMS,LLB6,1.152115105,-5.782928293,0.303341281,-1.184199256,4.394340546,0.807049441,-1.536706,3.097153331,-1
660,MODEL1,PARMS,LLB6,1.175859489,16.9293785,0.155796435,-0.510874672,1.606279488,-0.656294029,2.861892416,-6.380967854,-1
661,MODEL1,PARMS,LLB6,1.014293637,-4.682245864,0.113925237,-0.462556732,1.645349608,0.766956098,-1.332002437,2.713614168,-1
662,MODEL1,PARMS,LLB6,0.991749402,-0.736998496,0.106261181,0.074038361,-0.799620323,0.499151571,-0.701475524,1.419953308,-1
663,MODEL1,PARMS,LLB6,1.084460424,5.254162737,0.023802505,-0.206766065,0.43019349,0.147156426,0.646442868,-1.926894618,-1
664,MODEL1,PARMS,LLB6,1.094345792,3.772447001,0.206378095,-0.556215795,1.199740151,0.170968997,1.760724404,-4.823416212,-1
665,MODEL1,PARMS,LLB6,0.968785954,6.44154413,-0.120640294,0.05628724,0.070142134,0.119813357,-0.045317056,0.830302062,-1
666,MODEL1,PARMS,LLB6,1.049638155,-9.714970803,0.04878786,-0.363757805,1.86524979,1.124764635,-2.609190728,5.542416198,-1
667,MODEL1,PARMS,LLB6,1.099853909,6.220544956,0.129998289,-0.377806899,0.979733058,0.046999571,0.722732878,-1.765378525,-1
668,MODEL1,PARMS,LLB6,1.084097564,-1.414455503,0.151963608,-0.128783406,-0.70045363,0.555107982,-1.762582492,4.536836826,-1
669,MODEL1,PARMS,LLB6,1.210772989,-9.045502606,0.325187199,-0.967337632,3.502665729,1.004212016,-2.439420232,4.922312236,-1
670,MODEL1,PARMS,LLB6,1.020888474,-2.381967338,0.174724002,-0.500633397,1.625653709,0.601892425,-0.824826171,1.386918447,-1
671,MODEL1,PARMS,LLB6,0.970006765,0.850353778,0.180960676,-0.532744538,2.037719988,0.370173222,0.071965812,-0.019308232,-1
672,MODEL1,PARMS,LLB6,1.104387297,-3.973758167,0.04776891,-0.153837318,0.76722046,0.727403268,0.057177813,-1.448336914,-1
673,MODEL1,PARMS,LLB6,1.080340914,-10.0890098,-0.12150307,0.238566139,-0.855857492,1.203556186,-3.027143819,6.413592036,-1
674,MODEL1,PARMS,LLB6,1.04115945,-4.475946113,0.098588289,-0.311597684,0.811621569,0.766634757,-1.588947638,3.332312825,-1
675,MODEL1,PARMS,LLB6,1.104365689,3.09228044,0.278212818,-0.50153504,0.765732084,0.194268954,1.149230481,-3.089384283,-1
676,MODEL1,PARMS,LLB6,1.120815122,-18.98440304,0.128496023,-0.294175198,0.843930567,1.689860731,-3.149202963,5.739161283,-1
677,MODEL1,PARMS,LLB6,1.10030138,7.742316951,-0.015949546,-0.077673862,0.065107975,-0.004198533,1.398744006,-3.696763731,-1
678,MODEL1,PARMS,LLB6,1.025865654,-16.29102914,0.236009704,-0.568823333,2.268714509,1.485638117,-3.22705074,6.354895939,-1
679,MODEL1,PARMS,LLB6,1.056145194,5.473028191,-0.043898402,0.160340682,-0.661670731,0.146827486,0.421653817,-1.154008555,-1
680,MODEL1,PARMS,LLB6,1.092354789,9.671363471,-0.067404127,-0.040167508,-0.049624135,-0.119363353,1.80917745,-4.142968888,-1
681,MODEL1,PARMS,LLB6,1.098722733,-0.222179263,0.187813906,-0.585385337,2.524160603,0.439417224,0.428134195,-1.643832157,-1
682,MODEL1,PARMS,LLB6,0.98048708,-9.68447597,-0.154963979,0.262132765,-1.091315156,1.176980664,-2.186250118,4.281886678,-1
683,MODEL1,PARMS,LLB6,1.161098667,-2.989473138,0.180369626,-0.425679578,1.279119101,0.615188257,0.383137608,-1.565664146,-1
684,MODEL1,PARMS,LLB6,1.151934845,11.04600609,0.198400219,-0.470015889,0.315042578,-0.281136389,1.382184428,-3.060274022,-1
685,MODEL1,PARMS,LLB6,1.045594229,-5.674901808,0.371489004,-1.014490143,3.949185764,0.752807055,-1.505347909,3.153812544,-1
686,MODEL1,PARMS,LLB6,0.97340165,-5.263204229,-0.028320594,0.319611546,-1.170332553,0.815377175,0.494253261,-2.951768085,-1
687,MODEL1,PARMS,LLB6,1.006058164,-5.257984002,0.123651387,-0.427466864,1.454266313,0.798536784,-0.835385584,1.037689371,-1
688,MODEL1,PARMS,LLB6,0.973189265,4.4067791,0.101401474,-0.304886295,0.976718906,0.167608871,0.533821428,-1.076144849,-1
689,MODEL1,PARMS,LLB6,1.038091511,-5.738004741,0.14223535,-0.281461493,0.778105991,0.82759902,-1.515360497,3.231836907,-1
690,MODEL1,PARMS,LLB6,1.108131882,-2.905305957,0.057938372,-0.20328758,-0.282847584,0.700451324,-2.964103693,6.85406537,-1
691,MODEL1,PARMS,LLB6,1.128744131,10.68630408,0.114769708,-0.42453049,1.811329884,-0.23494862,1.112902913,-2.593276382,-1
692,MODEL1,PARMS,LLB6,1.090493131,2.515008819,0.176759149,-0.089363575,-0.559093636,0.253699328,0.083566881,0.01656193,-1
693,MODEL1,PARMS,LLB6,1.016316858,-2.93283237,0.265390797,-0.853254747,3.322733501,0.623616904,-1.428742063,3.063049777,-1
694,MODEL1,PARMS,LLB6,1.054473318,3.508263314,0.047199882,0.105764745,-0.916325755,0.255557881,-0.2751221,0.914463648,-1
695,MODEL1,PARMS,LLB6,0.997547983,3.482652608,0.187160579,-0.175207966,-0.475517481,0.209710569,0.098956254,-0.404027281,-1
696,MODEL1,PARMS,LLB6,1.077838228,2.256947237,0.013796555,-0.294197706,1.610354929,0.343146722,0.079795091,-0.591189053,-1
697,MODEL1,PARMS,LLB6,1.065537223,6.671861069,0.312874305,-0.585439239,1.52154287,-0.050772678,1.20766026,-2.924980231,-1
698,MODEL1,PARMS,LLB6,0.998113381,1.974023889,0.234830664,-0.891026916,3.28909727,0.296734654,0.393958395,-1.129898232,-1
699,MODEL1,PARMS,LLB6,1.160602546,-0.517034988,0.259157809,-0.269089918,-0.458138372,0.431845259,0.136489359,-0.244298823,-1
700,MODEL1,PARMS,LLB6,1.048469975,13.14480937,-0.004720804,-0.102496854,0.476891121,-0.374654671,2.475820566,-5.467791077,-1
701,MODEL1,PARMS,LLB6,1.04052297,0.853782962,0.25290406,-0.698321019,2.303644466,0.37501322,-0.979385408,2.729207047,-1
702,MODEL1,PARMS,LLB6,1.019661841,2.583099394,-0.105279932,-0.137838855,1.219199493,0.366808173,-0.600396478,1.743526137,-1
703,MODEL1,PARMS,LLB6,1.19268133,-2.127715055,0.146687724,-0.525939205,1.685012405,0.600875138,-0.490537563,0.464993467,-1
704,MODEL1,PARMS,LLB6,1.11492541,-3.627492039,0.238791091,-0.642908575,1.794098612,0.659155421,-0.953071958,2.072365322,-1
705,MODEL1,PARMS,LLB6,1.053881248,-1.739611694,-0.074925547,0.506638313,-2.470384181,0.623096567,-0.8767705,1.777984875,-1
706,MODEL1,PARMS,LLB6,1.085070073,-6.369351635,0.08834513,-0.233806254,0.622554702,0.884910652,-0.656629112,-0.447505787,-1
707,MODEL1,PARMS,LLB6,1.123631452,8.623602032,0.047679577,0.240576209,-1.938173841,-0.090911853,1.050430921,-1.89802004,-1
708,MODEL1,PARMS,LLB6,1.112612311,4.997316311,-0.08836958,0.033529583,-0.589466965,0.200612065,0.27972878,-0.645965467,-1
709,MODEL1,PARMS,LLB6,1.01080377,5.866758494,0.177397876,-0.080304239,-0.045523403,0.030461921,1.315476176,-2.978882658,-1
710,MODEL1,PARMS,LLB6,1.002889607,3.408998128,0.191648438,-0.611957687,2.256694756,0.215915055,0.809830542,-2.540839824,-1
711,MODEL1,PARMS,LLB6,0.98982349,6.811574152,0.030774749,-0.102377967,0.256785787,0.04032158,1.214026349,-2.93247764,-1
712,MODEL1,PARMS,LLB6,1.124541255,0.591871744,0.1747342,-0.232744598,0.216324962,0.387084047,-0.117982806,0.158908848,-1
713,MODEL1,PARMS,LLB6,1.111580899,1.488068572,0.055605601,-0.041308653,-0.101618595,0.36719678,0.506298192,-1.800645392,-1
714,MODEL1,PARMS,LLB6,1.029899423,-1.516276604,0.176268512,-0.478802578,1.268976966,0.553241209,-1.71033075,3.821288979,-1
715,MODEL1,PARMS,LLB6,1.06729229,-1.830099659,0.217991886,-0.515248649,1.181857215,0.56077958,-1.387561125,3.342999865,-1
716,MODEL1,PARMS,LLB6,1.058253904,5.402452133,0.071593763,-0.215119159,0.141590582,0.123924476,0.416478176,-1.331127276,-1
717,MODEL1,PARMS,LLB6,1.217406085,0.926687756,-0.042576918,-0.26695819,1.219490611,0.462237818,-0.529935697,1.0036321,-1
718,MODEL1,PARMS,LLB6,1.148821817,-8.468281719,0.312756993,-0.690290067,2.141146013,0.946667013,-1.531846423,3.102377574,-1
719,MODEL1,PARMS,LLB6,1.089345806,-0.004081044,0.239813642,-0.319417885,0.013558935,0.412699482,-1.107356068,2.923188524,-1
720,MODEL1,PARMS,LLB6,1.05358862,-1.114872701,0.10594673,-0.104665062,-0.158015162,0.530290669,-1.259495064,2.899290088,-1
721,MODEL1,PARMS,LLB6,1.170629135,-7.166226183,0.195902948,-0.528843047,1.827909502,0.898076728,-1.447551241,2.893567527,-1
722,MODEL1,PARMS,LLB6,1.139000925,-0.417134682,0.228178288,-0.711440734,2.462635867,0.463163302,-0.859532706,2.282796615,-1
723,MODEL1,PARMS,LLB6,1.070762712,-2.328945567,0.159114644,-0.377187288,0.629452067,0.614766504,-1.655908347,3.7349915,-1
724,MODEL1,PARMS,LLB6,1.086552616,6.204209187,0.311755917,-0.524295603,1.222379376,-0.016334016,1.21780086,-2.787557268,-1
725,MODEL1,PARMS,LLB6,1.139189052,6.164251037,0.073738972,0.042147803,-0.122196847,0.048484242,1.067500982,-2.104102445,-1
726,MODEL1,PARMS,LLB6,1.071761221,2.098376447,0.206197017,-0.52670346,1.704180128,0.299203604,-0.495250311,1.36066105,-1
727,MODEL1,PARMS,LLB6,0.979408059,6.430219037,0.020798835,0.059191406,-0.551875371,0.071310824,0.368444792,-0.996059877,-1
728,MODEL1,PARMS,LLB6,1.003078202,8.421656555,0.08126619,0.037957961,-0.53511837,-0.078037868,0.334768328,-0.455448438,-1
729,MODEL1,PARMS,LLB6,1.110104045,-4.275745456,0.301493976,-1.02196971,3.806941758,0.684699905,-0.400327679,0.510776668,-1
730,MODEL1,PARMS,LLB6,1.016329464,-6.585545199,0.255766331,-0.939296373,3.668238681,0.861772289,-2.178699191,5.062014614,-1
731,MODEL1,PARMS,LLB6,1.049146646,-0.414379191,0.06221767,-0.373235192,1.346181036,0.506118163,-0.386867128,0.391424491,-1
732,MODEL1,PARMS,LLB6,1.036619072,-7.085057124,0.165387298,-0.335975159,0.819466906,0.903731372,-1.854985023,3.76883645,-1
733,MODEL1,PARMS,LLB6,1.103656703,0.877406894,0.20133915,-0.673419415,2.003475583,0.386787253,-0.553946446,0.708109532,-1
734,MODEL1,PARMS,LLB6,1.109582096,1.415054365,0.191900593,0.062550247,-1.151079413,0.322580117,-0.290603159,1.098251638,-1
735,MODEL1,PARMS,LLB6,1.115840196,4.922065279,0.216411052,-0.332835304,0.584506388,0.098363537,0.870435942,-2.202638907,-1
736,MODEL1,PARMS,LLB6,1.07307592,5.072967883,0.139237917,-0.366122627,1.306474473,0.098847424,2.284846511,-6.449117433,-1
737,MODEL1,PARMS,LLB6,1.148997787,1.10200648,0.206263643,-0.689531988,2.142892201,0.371194724,0.050377813,-0.510276117,-1
738,MODEL1,PARMS,LLB6,1.092238873,-1.202432776,0.334709044,-0.870104957,2.663577894,0.493991506,-1.5054726,3.443833791,-1
739,MODEL1,PARMS,LLB6,0.958165672,4.061383287,0.33266159,-1.205950493,4.937907938,0.132822523,0.676810703,-1.585376074,-1
740,MODEL1,PARMS,LLB6,1.091928027,4.566995583,0.153017441,-0.439801858,2.095321917,0.135328024,0.885476051,-1.819817917,-1
741,MODEL1,PARMS,LLB6,1.107314271,-3.57926644,0.262266678,-0.768207986,2.127940091,0.664614103,-1.470556732,3.126671262,-1
742,MODEL1,PARMS,LLB6,0.97314181,-14.06120449,0.17580039,-0.528711496,1.471794643,1.37478151,-3.345757543,6.76367855,-1
743,MODEL1,PARMS,LLB6,1.020745296,6.758380742,0.311228531,-0.630377593,1.84473633,-0.065265721,2.371387359,-5.709549708,-1
744,MODEL1,PARMS,LLB6,0.956235863,-20.03253249,0.209206832,-0.45519874,1.45889555,1.735109697,-3.712889811,7.234759108,-1
745,MODEL1,PARMS,LLB6,1.004906828,6.434201431,-0.02671702,0.460548646,-1.946930103,0.04040188,2.69453585,-7.155627174,-1
746,MODEL1,PARMS,LLB6,1.033632214,8.737710349,0.259429061,-0.647666294,2.113250099,-0.167115562,1.758450274,-3.953298272,-1
747,MODEL1,PARMS,LLB6,1.115643165,-3.007254604,0.180192921,-0.55701373,1.730284337,0.633701095,-0.145483488,-0.311288159,-1
748,MODEL1,PARMS,LLB6,1.062014277,-2.61576028,0.172322421,-0.543667991,2.301855026,0.611755396,-0.681557177,1.099367392,-1
749,MODEL1,PARMS,LLB6,1.148199154,-2.9850062,-0.003451739,-0.202921167,0.420462146,0.708241034,-2.771478727,6.787161964,-1
750,MODEL1,PARMS,LLB6,1.014980949,-8.734384846,0.442207562,-1.181915835,3.771691296,0.940843802,-1.991233096,4.041062554,-1
751,MODEL1,PARMS,LLB6,1.132469457,11.9252243,-0.056149475,0.022152837,-0.597700962,-0.26798526,1.406304444,-2.95272074,-1
752,MODEL1,PARMS,LLB6,0.96954124,3.106241517,-0.038381717,0.345701193,-1.606332196,0.283856582,0.823721367,-2.092131415,-1
753,MODEL1,PARMS,LLB6,0.956207906,-4.095617895,0.03687176,0.290500415,-1.623194684,0.731845144,-0.712133682,1.210846336,-1
754,MODEL1,PARMS,LLB6,1.024760112,-0.507235277,0.027266899,0.093455947,-0.317990675,0.510241832,-0.541542212,0.661147265,-1
755,MODEL1,PARMS,LLB6,1.127149076,9.569490889,-0.108515003,0.14188295,-0.791818426,-0.083682906,0.059072993,0.554032104,-1
756,MODEL1,PARMS,LLB6,1.075070188,-7.15119637,0.183250955,-0.314820846,1.036769658,0.909931348,-2.337542499,5.270543332,-1
757,MODEL1,PARMS,LLB6,1.03505002,9.121418944,0.217332525,-0.781768503,2.688035382,-0.151912443,0.444495982,-0.181694285,-1
758,MODEL1,PARMS,LLB6,1.15507253,-7.412690128,0.032805818,-0.109737557,0.605086623,0.951464074,-0.456815769,-0.542174847,-1
759,MODEL1,PARMS,LLB6,1.089726431,-11.40374112,0.366621963,-0.96439505,2.872369391,1.13845988,-2.9941227,6.403256442,-1
760,MODEL1,PARMS,LLB6,0.989517862,-8.5264886,0.190489943,-0.564679063,2.150291965,1.00653515,-2.116996973,3.874212228,-1
761,MODEL1,PARMS,LLB6,1.03798633,-6.046038844,0.119420493,-0.036081675,-0.738763237,0.856149592,-1.670561434,2.980515614,-1
762,MODEL1,PARMS,LLB6,1.192462247,4.506054335,-0.018052091,-0.511724671,1.563945689,0.24256664,-0.225733638,0.150773786,-1
763,MODEL1,PARMS,LLB6,1.049522444,-4.551785613,0.350488354,-0.585068743,1.59573732,0.66741161,-0.502934823,0.726614065,-1
764,MODEL1,PARMS,LLB6,1.111218984,2.107088045,0.031120713,-0.052678023,-0.408751094,0.345809532,-0.386908897,0.644361209,-1
765,MODEL1,PARMS,LLB6,1.091237516,9.829242747,-0.046265229,-0.062677658,0.374586742,-0.140514598,2.03030779,-5.344220609,-1
766,MODEL1,PARMS,LLB6,1.101856832,-15.49546649,0.256656231,-0.863633834,3.300988627,1.432772716,-3.05912345,6.064585823,-1
767,MODEL1,PARMS,LLB6,0.99439998,0.371904531,0.292214455,-0.641830266,1.689546761,0.381915272,-0.332964565,0.509775523,-1
768,MODEL1,PARMS,LLB6,1.069364427,-2.996143116,0.117065853,-0.408033988,0.993256329,0.660100894,-0.557627987,0.155867938,-1
769,MODEL1,PARMS,LLB6,1.061149657,7.124789365,-0.01478304,0.135953577,-1.262649134,0.010405211,2.218546003,-5.461659237,-1
770,MODEL1,PARMS,LLB6,0.981907373,0.61836537,0.022871243,-0.011918712,0.024134402,0.443425168,0.011764625,-0.592128136,-1
771,MODEL1,PARMS,LLB6,1.032179047,-6.688895633,0.5087958,-1.228850159,4.193789825,0.771258042,-1.289542625,3.125845584,-1
772,MODEL1,PARMS,LLB6,1.141606969,0.173557893,0.189937664,-0.629578935,2.35325038,0.451763827,-1.181005633,2.200961837,-1
773,MODEL1,PARMS,LLB6,0.98669724,3.216053941,0.01181671,-0.176416521,0.536509101,0.281173541,0.270210588,-0.770184803,-1
774,MODEL1,PARMS,LLB6,1.042805372,-8.233139122,0.139292214,-0.356663377,1.688007946,0.994543292,-1.911963441,3.761712385,-1
775,MODEL1,PARMS,LLB6,0.988402394,-9.874054052,0.060532364,-0.198803732,0.041525336,1.141890423,-3.089333705,6.333725051,-1
776,MODEL1,PARMS,LLB6,1.03989011,-1.762436423,0.020814206,0.004749469,0.104052729,0.602975585,-1.116719508,2.518865381,-1
777,MODEL1,PARMS,LLB6,1.076169567,-4.772159366,0.43367357,-0.901530613,2.453689006,0.676859395,-0.79715348,1.011325535,-1
778,MODEL1,PARMS,LLB6,0.983436177,3.073360162,0.003001098,0.125162142,-0.294137749,0.287302946,0.019117567,0.068530936,-1
779,MODEL1,PARMS,LLB6,1.023501458,0.038230549,0.114956581,-0.274757491,0.860579838,0.456710833,0.104469977,-1.146202594,-1
780,MODEL1,PARMS,LLB6,1.055218541,7.288853679,0.046688693,-0.188699618,0.444516529,0.007920473,0.929799231,-1.967927976,-1
781,MODEL1,PARMS,LLB6,1.033227507,-3.06277372,-0.135339935,-0.158375251,0.967110759,0.768882498,-2.132952386,4.617358893,-1
782,MODEL1,PARMS,LLB6,1.024871102,-0.19117823,0.148536282,-0.126036036,-0.399869362,0.449867284,0.432059124,-1.602211088,-1
783,MODEL1,PARMS,LLB6,1.070796568,3.482838977,0.120680364,-0.310066831,1.13783147,0.214918464,1.636303306,-4.637958434,-1
784,MODEL1,PARMS,LLB6,1.068009537,-0.910502928,0.21053862,-0.567295176,1.617031965,0.504033371,-1.466709673,3.172299548,-1
785,MODEL1,PARMS,LLB6,1.065230134,2.477502724,0.189806898,-0.741476747,2.90865825,0.27623415,0.607673992,-1.731186504,-1
786,MODEL1,PARMS,LLB6,1.041355732,2.861106146,0.221091922,-0.568995123,1.432277671,0.260267302,-1.105947153,2.710135771,-1
787,MODEL1,PARMS,LLB6,1.014048042,1.487617423,0.164249322,-0.568840192,2.132391527,0.359158754,0.057752092,-1.083043734,-1
788,MODEL1,PARMS,LLB6,0.970525679,-13.54827879,0.159640819,-0.47442263,1.620745514,1.342341723,-2.771073711,5.070542262,-1
