SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RUL
900,MODEL1,PARMS,RUL,1.008042066,-3.990712832,0.08945336,0.07162741,-0.11760638,0.655493458,-1.006484786,2.548677539,-1
901,MODEL1,PARMS,RUL,1.064809377,14.10309894,0.00671688,0.139898851,-1.22638769,-0.499514167,3.221311568,-7.34630997,-1
902,MODEL1,PARMS,RUL,1.117344469,2.223651587,0.533427999,-0.952357671,2.98923185,0.108054411,0.717475623,-0.892475274,-1
903,MODEL1,PARMS,RUL,1.006386937,-4.230845421,0.314556575,-0.424955011,1.015463388,0.610007912,-0.55739246,0.917072591,-1
904,MODEL1,PARMS,RUL,1.136944366,-11.59131275,0.491130493,-0.840171227,2.91275014,1.022506919,-0.88099109,1.529744815,-1
905,MODEL1,PARMS,RUL,0.919399274,5.841032729,0.019571359,0.059092612,-0.408849835,0.042317818,0.438460781,0.094144901,-1
906,MODEL1,PARMS,RUL,1.244488366,10.50515098,0.343368053,-0.433400421,0.804529202,-0.359482292,2.2960605,-5.205419553,-1
907,MODEL1,PARMS,RUL,1.112711719,-4.675970634,-0.147704602,0.630842049,-2.584894851,0.788159455,-1.59501123,2.575225547,-1
908,MODEL1,PARMS,RUL,1.012829965,6.745902829,0.528489422,-0.825231862,2.420561901,-0.189190883,1.469341209,-2.660872662,-1
909,MODEL1,PARMS,RUL,1.017577737,0.39241803,0.00628787,0.371932867,-1.409968562,0.383766165,0.20913546,-0.333573843,-1
910,MODEL1,PARMS,RUL,1.120594407,-0.286807221,0.08891466,0.067766968,-0.072621005,0.415309186,-0.212694048,1.296558055,-1
911,MODEL1,PARMS,RUL,1.126448509,8.508617634,0.296716605,-0.686222883,1.975763206,-0.202278433,1.286638608,-2.482228093,-1
912,MODEL1,PARMS,RUL,1.071398313,1.303194862,0.214884479,-0.311144118,0.7048826,0.278882994,-0.003018075,0.232387602,-1
913,MODEL1,PARMS,RUL,1.0742293,4.436159454,0.30797095,-0.30295869,0.178016575,0.04971694,-0.230107723,1.55914064,-1
914,MODEL1,PARMS,RUL,1.096000105,2.148998613,0.12193054,-0.189392516,0.814354345,0.272235566,-0.850704088,2.004885911,-1
915,MODEL1,PARMS,RUL,1.195276354,-1.442753032,0.34676831,-0.587839918,1.911039541,0.430551544,-0.21621329,0.267265745,-1
916,MODEL1,PARMS,RUL,1.058906442,-5.419130514,0.251245325,-0.698629916,2.663841574,0.709209876,-1.161432901,3.324119646,-1
917,MODEL1,PARMS,RUL,1.295099189,-3.456042703,0.510552535,-0.826685768,1.657891302,0.514898693,-0.859138101,1.68128124,-1
918,MODEL1,PARMS,RUL,1.072983834,2.717393865,0.369553948,-0.357914996,0.248765183,0.136520904,0.747708739,-2.012308711,-1
919,MODEL1,PARMS,RUL,1.268678596,7.488599429,0.176551683,-0.019786771,-1.100056788,-0.106837972,0.899576458,-2.423910298,-1
920,MODEL1,PARMS,RUL,1.14427766,6.297500598,0.087310722,-0.381057061,1.849212848,0.005611715,-0.024291585,0.772556713,-1
921,MODEL1,PARMS,RUL,1.113907514,2.79648017,0.141583967,-0.231934684,1.022267801,0.225259133,-0.952613627,2.71085499,-1
922,MODEL1,PARMS,RUL,1.158834265,7.145036862,0.021473977,0.107144939,-0.708643908,-0.049513884,1.179359331,-2.382976729,-1
923,MODEL1,PARMS,RUL,1.146729,-8.117997593,0.347305283,-0.550681008,0.537913178,0.8453348,-0.837240362,1.308469832,-1
924,MODEL1,PARMS,RUL,1.087863307,2.495614145,0.082991856,-0.038255156,-0.315877806,0.236580073,1.142067486,-3.293409941,-1
925,MODEL1,PARMS,RUL,1.137250837,-4.071071578,0.432231647,-0.865865825,3.234513777,0.571279639,-1.417794907,3.385014435,-1
926,MODEL1,PARMS,RUL,1.016133223,0.231686591,0.231385389,-0.449560848,1.314318792,0.353813969,-0.528484131,1.827898756,-1
927,MODEL1,PARMS,RUL,1.121996461,-4.364720918,0.384936565,-1.104273104,3.509231374,0.635378571,-1.374610988,2.804096292,-1
928,MODEL1,PARMS,RUL,1.153559175,-0.272039583,0.433519767,-0.9155647,2.989345651,0.314334084,0.558182872,-1.722183512,-1
929,MODEL1,PARMS,RUL,1.147865888,1.366764887,0.175381642,-0.346261583,1.210833847,0.283082557,0.528035751,-1.985102683,-1
930,MODEL1,PARMS,RUL,1.130603562,2.46790792,0.17561353,-0.2925928,0.57948165,0.226933524,0.267444254,-0.771084152,-1
931,MODEL1,PARMS,RUL,1.059676151,-1.221026556,0.210515331,-0.369460956,1.563533531,0.439323494,0.300099538,-0.999476048,-1
932,MODEL1,PARMS,RUL,0.962665628,0.020987854,0.171358355,-0.089927349,0.147958961,0.37584121,-0.074420866,0.086990242,-1
933,MODEL1,PARMS,RUL,1.079556217,2.554435871,0.246909274,-0.569069338,2.22026445,0.191374507,0.980268379,-2.71886646,-1
934,MODEL1,PARMS,RUL,1.014984255,-0.977462566,0.14788422,0.137554654,-0.651705204,0.42316775,1.118019586,-3.32536909,-1
935,MODEL1,PARMS,RUL,1.11887114,7.314297369,0.144469315,-0.379462559,1.802831278,-0.104534733,2.463136417,-6.269787096,-1
936,MODEL1,PARMS,RUL,1.038095833,5.817465692,0.345100423,-0.609717229,2.109754067,-0.067837862,2.021011655,-4.334491788,-1
937,MODEL1,PARMS,RUL,1.211006882,-6.447206146,0.387455714,-0.684230316,1.982580741,0.730525448,-1.258919982,3.059095133,-1
938,MODEL1,PARMS,RUL,1.130788089,5.170916561,0.406816243,-0.662642806,1.758990728,-0.051908585,1.526842653,-3.178135043,-1
939,MODEL1,PARMS,RUL,1.098592877,5.854749939,0.325377857,-0.486038702,1.153627796,-0.063240717,0.653292525,-0.502827521,-1
940,MODEL1,PARMS,RUL,1.10064015,-5.756992088,0.227165019,-0.546021313,2.320278095,0.745742044,-0.765409176,0.365732179,-1
941,MODEL1,PARMS,RUL,1.111861547,6.018151685,0.208938466,-0.027972832,-0.840032823,-0.034885816,1.558596092,-4.453222921,-1
942,MODEL1,PARMS,RUL,1.198161713,6.465346252,0.190535499,-0.496915563,1.865423364,-0.041377893,1.692043037,-4.724305935,-1
943,MODEL1,PARMS,RUL,1.188317771,0.623220689,0.313815634,-0.734285939,2.3204295,0.320049347,-0.596155682,1.542278656,-1
944,MODEL1,PARMS,RUL,1.104746943,-3.094588019,0.309950584,-0.722785584,2.671750235,0.54955213,-0.423451612,0.56100909,-1
945,MODEL1,PARMS,RUL,1.008396787,2.752925521,0.270497952,-0.26921106,0.817421817,0.161883379,-0.015701953,0.54403492,-1
946,MODEL1,PARMS,RUL,1.186409121,0.384306283,0.248971252,-0.514622239,1.716109284,0.347423161,-1.101069244,3.037990805,-1
947,MODEL1,PARMS,RUL,1.192994825,-2.424155239,0.066777008,0.082139159,-0.590096318,0.575399051,-0.221604205,0.584095947,-1
948,MODEL1,PARMS,RUL,1.016960622,1.937331839,0.069695733,0.086557221,-1.07757503,0.291607732,-0.459476416,1.164762711,-1
949,MODEL1,PARMS,RUL,1.112611369,-0.682779865,0.270729521,-0.366029861,0.774042619,0.374774784,0.710646318,-2.149192308,-1
950,MODEL1,PARMS,RUL,1.114731933,-7.311351652,0.273754639,-0.766745528,3.107325424,0.824122843,-0.966673062,2.112127247,-1
951,MODEL1,PARMS,RUL,1.125465241,-1.32073495,0.534554043,-0.747361745,2.498603219,0.344199743,-0.423571407,1.353534038,-1
952,MODEL1,PARMS,RUL,1.184466856,6.813827098,-0.016575484,-0.297457541,1.311217332,0.009186753,1.983091859,-5.413095181,-1
953,MODEL1,PARMS,RUL,1.018423001,2.315513083,0.265994972,-0.612590408,2.350102838,0.205293456,0.142272223,-0.459501974,-1
954,MODEL1,PARMS,RUL,1.084809403,2.090105099,0.231072351,-0.217677845,0.435238416,0.20962017,0.552358294,-0.349441055,-1
955,MODEL1,PARMS,RUL,1.076196093,-4.615392051,0.640560382,-1.371153318,5.272813563,0.516412347,-0.016569841,0.381537408,-1
956,MODEL1,PARMS,RUL,1.115539852,-3.278866463,0.108459766,-0.163758696,0.540048155,0.60622101,-0.308451875,0.554602075,-1
957,MODEL1,PARMS,RUL,1.078366682,3.887650172,0.000619971,-0.053126696,0.722906919,0.170870349,1.736173676,-5.192958469,-1
958,MODEL1,PARMS,RUL,1.110407836,-3.77664446,0.197309749,-0.295115746,0.704186462,0.619607784,-1.198423616,3.071750459,-1
959,MODEL1,PARMS,RUL,1.062128998,6.506241232,0.055905304,0.084454773,-0.857482063,-0.011649926,1.111381875,-2.699894214,-1
960,MODEL1,PARMS,RUL,1.016952979,-5.429667965,0.179192352,-0.136778877,-0.124898201,0.723169629,-0.747892462,1.728389815,-1
961,MODEL1,PARMS,RUL,1.074785055,-1.51892269,0.272069272,-0.599226085,1.856895242,0.463645039,-0.734494296,1.750306741,-1
962,MODEL1,PARMS,RUL,1.112818463,9.075088298,-0.001778399,0.069503667,-0.575850566,-0.155751308,1.86806517,-4.727473705,-1
963,MODEL1,PARMS,RUL,1.126794933,-1.976412235,-0.224076406,0.738338321,-3.063951306,0.64525614,-1.768996331,3.819718982,-1
964,MODEL1,PARMS,RUL,1.130110744,4.784861576,0.289664618,-0.214387636,-0.175586451,0.023703278,0.67554038,-0.92978586,-1
965,MODEL1,PARMS,RUL,1.0490904,7.623677522,0.27822613,-0.589353578,1.902577111,-0.145916471,1.082787191,-2.436171656,-1
966,MODEL1,PARMS,RUL,1.117963813,3.917168795,0.281822123,-0.645820855,2.250523956,0.10001547,-0.05401841,0.546120069,-1
967,MODEL1,PARMS,RUL,1.040277637,3.056284662,0.145858242,-0.062334916,-0.088319399,0.182237348,0.971175391,-3.054807996,-1
968,MODEL1,PARMS,RUL,1.176217624,10.61367244,0.413494179,-0.607634646,0.779583093,-0.382073645,0.940697576,-1.377174565,-1
969,MODEL1,PARMS,RUL,1.175441951,7.392468299,0.133135563,-0.158003134,0.596836527,-0.096641945,1.295171729,-2.41797266,-1
970,MODEL1,PARMS,RUL,1.086947742,4.442807822,-0.091556272,0.154354433,-0.640094746,0.172698709,0.520195153,-1.452717471,-1
971,MODEL1,PARMS,RUL,1.129096527,3.56914913,0.417462212,-0.693541802,2.414039191,0.062009907,0.386521382,-0.538669948,-1
972,MODEL1,PARMS,RUL,1.116543243,-2.686745042,0.353384552,-0.666553565,2.40896914,0.497977844,-0.025473987,-0.58523921,-1
973,MODEL1,PARMS,RUL,1.049676911,2.648627306,0.174941435,-0.263784589,0.542710902,0.205775332,0.64220242,-1.714398409,-1
974,MODEL1,PARMS,RUL,1.142651205,4.610700029,0.019078558,0.243505932,-1.189867472,0.1245565,0.049124652,0.091208398,-1
975,MODEL1,PARMS,RUL,1.045688531,1.812064871,0.200340421,-0.146691186,-0.172866695,0.245270843,0.935042301,-2.641024417,-1
976,MODEL1,PARMS,RUL,1.090380931,4.153878473,-0.034054593,0.122241176,0.081874549,0.174172669,0.894060837,-2.445833297,-1
977,MODEL1,PARMS,RUL,1.151346584,-2.447688442,0.313205271,-0.907683445,3.341215902,0.510503538,-1.101902728,2.692722462,-1
978,MODEL1,PARMS,RUL,1.191271845,1.020551795,0.334892526,-0.569030974,2.088233459,0.270599118,-0.660904811,1.92347912,-1
979,MODEL1,PARMS,RUL,0.999818637,2.872877278,0.315720939,-0.731902056,2.645797214,0.137874754,1.231115391,-2.940540292,-1
980,MODEL1,PARMS,RUL,1.133870332,11.77565684,0.216154957,-0.374801257,0.858199184,-0.400160274,1.596452207,-2.927586795,-1
981,MODEL1,PARMS,RUL,1.087615609,-1.10112439,0.120203557,-0.293163889,1.253652088,0.477964803,-0.289646493,-0.060982316,-1
982,MODEL1,PARMS,RUL,1.074486235,-3.508057167,0.152272686,0.038513356,-0.007399278,0.601747521,-0.426899582,0.462606496,-1
983,MODEL1,PARMS,RUL,1.0257506,9.061717511,0.037511962,0.155484936,-1.055271243,-0.168863709,1.354073456,-2.908875384,-1
984,MODEL1,PARMS,RUL,1.177797246,-2.796401778,0.171914095,-0.379041546,1.23354588,0.575725165,-0.83534528,1.079834011,-1
985,MODEL1,PARMS,RUL,1.253416778,13.94460848,0.002379451,-0.14661086,0.083420931,-0.449167233,1.213308919,-2.292636151,-1
986,MODEL1,PARMS,RUL,1.074602244,6.388964272,-0.138139599,0.471790964,-1.764783725,0.043396182,1.390027999,-3.554123651,-1
987,MODEL1,PARMS,RUL,1.076531122,7.218615247,0.428658426,-1.103300036,3.747196854,-0.166329208,1.200129233,-2.353396138,-1
988,MODEL1,PARMS,RUL,1.069853561,10.11344437,0.281212187,-0.182752039,-0.057181915,-0.337635239,2.008901793,-3.808660322,-1
989,MODEL1,PARMS,RUL,0.99258792,-5.678012513,0.258608633,-0.274755427,0.250024426,0.723395658,-0.912382829,1.155756177,-1
990,MODEL1,PARMS,RUL,1.112816626,3.590897543,0.060572331,0.121265452,-0.446405577,0.183226544,-0.090799511,0.312626621,-1
991,MODEL1,PARMS,RUL,1.112099034,-5.093292928,0.391841789,-0.94265406,3.360855448,0.648953541,-0.924030777,2.037541616,-1
992,MODEL1,PARMS,RUL,1.107176784,11.24629271,0.052272907,0.301084582,-1.752700911,-0.340587764,3.0370419,-7.48632676,-1
993,MODEL1,PARMS,RUL,1.087979905,5.339512605,0.362370345,-0.533491713,1.086081691,-0.028449332,1.438332397,-3.486400442,-1
994,MODEL1,PARMS,RUL,1.111272404,2.822138577,0.263611388,-0.508624252,1.529938292,0.1760455,0.39810947,-0.749473623,-1
995,MODEL1,PARMS,RUL,1.028129166,5.704238741,0.106392458,-0.161276333,0.494393337,0.013994459,1.609994173,-3.868403319,-1
996,MODEL1,PARMS,RUL,1.044649828,-0.780420154,0.603372176,-1.104365195,3.328919013,0.284764042,0.06473175,0.821800019,-1
997,MODEL1,PARMS,RUL,1.108643476,-8.093636065,0.149397617,0.062905802,-0.648229393,0.910506539,-1.39289144,2.546587566,-1
998,MODEL1,PARMS,RUL,1.033321877,4.602869112,0.408697703,-0.566701759,1.350739567,0.002250723,0.943505864,-1.893422579,-1
999,MODEL1,PARMS,RUL,1.260896572,3.124880117,0.214824422,0.091662695,-0.907051183,0.160565683,0.226391165,-0.853229983,-1
1000,MODEL1,PARMS,RUL,1.074490661,13.66527538,0.134734663,-0.360350783,1.528639177,-0.501675816,1.860523354,-3.329703204,-1
