SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RLL
535,MODEL1,PARMS,RLL,0.793578329,-2.546410668,0.028358363,0.117937459,-1.08579247,0.553524603,-0.92787566,1.498677494,-1
536,MODEL1,PARMS,RLL,0.835497323,10.11788035,-0.048670911,0.252274911,-1.454796633,-0.267248573,1.82321394,-3.845191818,-1
537,MODEL1,PARMS,RLL,0.85959429,-4.936025294,-0.05060722,0.223736596,-0.845389398,0.727580804,-1.641909665,3.426370619,-1
538,MODEL1,PARMS,RLL,0.859350373,1.455834257,0.032568026,0.060078817,-0.405581989,0.284651414,-0.732673534,2.131389412,-1
539,MODEL1,PARMS,RLL,0.958079039,2.194767671,-0.009139657,0.240660991,-1.89055564,0.245326443,-0.331805626,0.679827301,-1
540,MODEL1,PARMS,RLL,0.884661667,-4.992094598,0.2852007,-0.618015967,1.647470668,0.629146681,-0.491547277,-0.078314642,-1
541,MODEL1,PARMS,RLL,0.877662022,5.187134285,-0.061203744,0.316165537,-1.217863878,0.065450885,0.291368454,-0.832657152,-1
542,MODEL1,PARMS,RLL,0.878114681,-0.347443351,-0.034777205,-0.172016327,0.667690201,0.439052709,-1.326734359,3.346711256,-1
543,MODEL1,PARMS,RLL,0.830238694,-4.191249505,-0.086953849,0.039604259,-0.056611638,0.706979967,-1.655214189,3.262300286,-1
544,MODEL1,PARMS,RLL,0.866185571,0.640975482,0.126616139,-0.427524519,1.913957122,0.306923019,0.229797686,-0.828831398,-1
545,MODEL1,PARMS,RLL,0.87442519,-0.94245784,0.059605204,-0.112386094,0.821657487,0.431849893,-0.430225588,0.502047251,-1
546,MODEL1,PARMS,RLL,0.885037703,-6.789860964,0.098215143,-0.272855008,1.010758334,0.799055087,-1.020839421,1.233023959,-1
547,MODEL1,PARMS,RLL,0.839475842,0.404202487,-0.046537519,0.246659786,-1.103783389,0.386791565,-0.987580677,2.090581071,-1
548,MODEL1,PARMS,RLL,0.91878895,-1.631392797,-0.19542499,0.518768274,-2.270527488,0.557014517,-0.696039377,0.742352384,-1
549,MODEL1,PARMS,RLL,0.928720483,6.778702494,0.113281757,-0.522984828,1.894944375,-0.081932119,1.622606055,-4.55559223,-1
550,MODEL1,PARMS,RLL,0.811249973,-0.210247726,0.082731567,-0.206336569,0.787811504,0.38652899,-0.825497877,1.415767213,-1
551,MODEL1,PARMS,RLL,0.983430513,5.177956953,0.103807901,-0.413698811,1.838957369,0.024663293,0.696441338,-2.166476287,-1
552,MODEL1,PARMS,RLL,0.86879716,1.258168824,0.101391702,-0.443038553,1.513565122,0.294507401,-0.397560691,0.671633734,-1
553,MODEL1,PARMS,RLL,0.859404801,1.002750245,0.175137368,-0.514106386,1.905872745,0.275881836,0.516340586,-1.963707112,-1
554,MODEL1,PARMS,RLL,0.909896776,1.78394211,0.024171255,0.115258518,-0.324984743,0.256870402,0.500057034,-1.860073509,-1
555,MODEL1,PARMS,RLL,0.941925521,2.001877313,0.15674122,-0.59601935,2.020996282,0.233379704,-0.400726431,0.623844368,-1
556,MODEL1,PARMS,RLL,0.959778995,1.225161484,-0.002939472,-0.143571614,0.426174905,0.324860148,-0.568652204,1.242666049,-1
557,MODEL1,PARMS,RLL,0.883248128,11.42368024,-0.225772032,0.2845761,-0.691482158,-0.276694663,1.650443137,-3.816574801,-1
558,MODEL1,PARMS,RLL,0.930130569,7.928754513,-0.050970384,-0.122839156,0.635377583,-0.099086347,0.749794767,-2.231181929,-1
559,MODEL1,PARMS,RLL,0.854758774,-0.48935421,-0.125793631,0.244839758,-0.754843178,0.459786533,-0.504907315,0.805044282,-1
560,MODEL1,PARMS,RLL,0.936941544,6.421639544,-0.005703539,-0.09310937,0.93500343,-0.024384283,0.749288084,-1.598097096,-1
561,MODEL1,PARMS,RLL,0.89949952,-7.020545262,0.118045188,-0.107446767,-0.153464775,0.817516982,-1.531788814,2.695988729,-1
562,MODEL1,PARMS,RLL,0.835777651,2.404837854,0.164157942,-0.450546952,1.513544852,0.18236463,0.409504042,-1.445408202,-1
563,MODEL1,PARMS,RLL,0.867810406,6.875877916,-0.134742985,0.350987456,-1.004828281,-0.019383997,0.493066169,-0.983196197,-1
564,MODEL1,PARMS,RLL,0.965770894,7.303570778,-0.035854625,0.131459623,-1.068794895,-0.076369418,0.909842344,-2.181567139,-1
565,MODEL1,PARMS,RLL,0.878051399,4.836760705,-0.065003984,-0.068216409,0.512892313,0.108698998,0.117061757,-0.327904883,-1
566,MODEL1,PARMS,RLL,0.906828175,0.296507833,-0.03737688,0.068407079,-0.273431564,0.381186469,0.196618896,-0.82732051,-1
567,MODEL1,PARMS,RLL,0.874147298,2.44947371,-0.169509176,0.151615087,-0.470878674,0.295432844,-0.204635765,0.152747007,-1
568,MODEL1,PARMS,RLL,0.921570518,-6.811689753,0.175585385,-0.324296539,0.664093918,0.782361875,-0.698763619,0.491915454,-1
569,MODEL1,PARMS,RLL,0.908612902,3.790279083,0.226939848,-0.641072834,2.113457546,0.076740226,1.131671293,-2.953849778,-1
570,MODEL1,PARMS,RLL,0.874500563,-8.314315042,-0.101636551,0.293316594,-0.80490664,0.958522668,-2.080242719,4.766615109,-1
571,MODEL1,PARMS,RLL,0.878082201,2.979045754,0.038962062,-0.382485928,1.874613521,0.190729907,0.550278509,-2.01215097,-1
572,MODEL1,PARMS,RLL,0.905679559,8.875199199,0.102214667,-0.3110347,1.482298357,-0.224454314,1.381586233,-2.90348949,-1
573,MODEL1,PARMS,RLL,0.898310714,0.521767453,0.223514681,-0.747127597,2.801428271,0.289146001,0.310597313,-1.14321498,-1
574,MODEL1,PARMS,RLL,0.959559919,-7.61122354,0.0384171,-0.251938343,0.80407324,0.889349793,-1.043813516,1.239015107,-1
575,MODEL1,PARMS,RLL,0.864301018,-3.671074626,-0.008968629,-0.309761994,1.06053972,0.656849607,-1.700697918,3.899784529,-1
576,MODEL1,PARMS,RLL,0.876471928,-1.598389217,-0.1447932,0.041111254,0.36655256,0.55088867,-0.51242635,0.026303819,-1
577,MODEL1,PARMS,RLL,0.829361916,-0.807381361,-0.010813417,0.038666354,-0.330445112,0.446873011,-0.375105289,0.670425074,-1
578,MODEL1,PARMS,RLL,0.933074159,-3.646478718,0.097041783,-0.101432636,0.205232188,0.606961866,-1.269928636,2.322382323,-1
579,MODEL1,PARMS,RLL,0.86393036,1.491548534,-0.062286744,0.055486278,-0.502372734,0.329071913,-0.551249713,1.20076789,-1
580,MODEL1,PARMS,RLL,0.94476193,-3.071860496,0.021974585,-0.024946902,-0.491997104,0.598828586,-1.527512432,3.404810805,-1
581,MODEL1,PARMS,RLL,0.911841171,4.515606044,0.189857449,-0.534144108,1.817343464,0.053767677,-0.064096309,0.061771331,-1
582,MODEL1,PARMS,RLL,0.883376327,0.778635562,0.057692328,-0.329940185,1.674938826,0.324948314,-0.428472285,0.659478914,-1
583,MODEL1,PARMS,RLL,0.832630393,-6.482401207,0.106652606,-0.156287268,0.294212729,0.779490277,-1.309067617,2.568960016,-1
584,MODEL1,PARMS,RLL,0.87645006,0.713143705,-0.017080096,0.303737422,-1.133325687,0.344074951,0.136935622,-0.87993052,-1
585,MODEL1,PARMS,RLL,0.902028004,9.143753879,0.220995607,-0.883201748,3.129478753,-0.254246785,0.479946647,-0.144543569,-1
586,MODEL1,PARMS,RLL,0.951956976,-5.542233492,0.018698854,0.096937734,-0.604519273,0.746652128,-0.960452288,1.158665295,-1
587,MODEL1,PARMS,RLL,0.850419828,5.450744562,0.09568531,-0.396965404,1.235641388,0.013344625,1.330315318,-3.750772967,-1
588,MODEL1,PARMS,RLL,0.886351304,-2.793404274,0.18208964,-0.554071831,1.795700108,0.529257337,-0.824946957,1.160147195,-1
589,MODEL1,PARMS,RLL,0.898415248,4.42466758,0.032338723,-0.107282836,0.467258881,0.090888602,0.683784228,-1.603673822,-1
590,MODEL1,PARMS,RLL,0.851070613,-6.081673438,-0.100645474,0.316792041,-1.472836504,0.82694369,-1.848924647,3.606316885,-1
591,MODEL1,PARMS,RLL,0.90148092,-4.344187439,-0.117374121,0.212153024,-1.261743128,0.726894544,-1.342506208,2.043962237,-1
592,MODEL1,PARMS,RLL,0.90436521,0.08899924,0.033436876,0.18128154,-1.022836626,0.36725816,-0.228328557,0.333150322,-1
593,MODEL1,PARMS,RLL,0.862967137,-5.553679525,0.051768495,-0.182978269,0.862675958,0.740397115,-0.58192782,-0.104324022,-1
594,MODEL1,PARMS,RLL,0.903639092,-2.717818374,0.063976328,-0.246469475,0.856159413,0.560522805,-0.939705522,1.47283871,-1
595,MODEL1,PARMS,RLL,0.871911677,1.19165928,-0.089489687,0.275409325,-0.831064602,0.338569,0.361187407,-1.695999922,-1
596,MODEL1,PARMS,RLL,0.800362351,-1.472676115,-0.059503203,0.299359322,-0.929013301,0.498797619,-0.103839489,-0.83961842,-1
597,MODEL1,PARMS,RLL,0.822119853,-5.423460572,0.119313978,-0.499515531,1.834693257,0.730981572,-1.727253391,3.432651989,-1
598,MODEL1,PARMS,RLL,0.92115136,-0.076600656,-0.098390962,0.188466582,-0.633716112,0.42341958,0.072764853,-1.220351015,-1
599,MODEL1,PARMS,RLL,0.906907684,5.493969252,0.087380134,-0.384337808,1.686925415,0.012342679,0.452624479,-1.106047447,-1
600,MODEL1,PARMS,RLL,0.792120504,3.282216367,-0.030588127,0.040788703,0.05425949,0.189712672,0.314584156,-0.832402046,-1
601,MODEL1,PARMS,RLL,0.886136964,2.182998975,0.093740146,-0.277338399,0.364111384,0.22987267,0.115546609,-0.671884797,-1
602,MODEL1,PARMS,RLL,0.878521857,-4.140514266,-0.095755231,0.498539028,-1.776035571,0.689296384,-1.499230638,2.910516525,-1
603,MODEL1,PARMS,RLL,0.917215024,6.18766265,0.070007755,-0.24729256,1.397522174,-0.050430612,1.516261803,-3.590603569,-1
604,MODEL1,PARMS,RLL,0.963417315,0.614500216,0.060996193,0.148722997,-0.955796171,0.311701552,0.45659378,-1.701034781,-1
605,MODEL1,PARMS,RLL,0.864379695,-9.18812445,0.026038353,-0.047873007,-0.115022732,0.995259528,-2.237516638,4.479486629,-1
606,MODEL1,PARMS,RLL,0.892757788,-5.127102146,-0.258045927,0.569311407,-1.890085826,0.811970696,-1.118598621,1.700102971,-1
607,MODEL1,PARMS,RLL,0.886848482,0.457582977,-0.091615895,0.381394944,-1.71574721,0.378999987,0.449414042,-1.837132747,-1
608,MODEL1,PARMS,RLL,0.880728463,-1.061682644,-0.144883698,0.23108222,-0.855592791,0.509674555,-0.411039569,-0.046953462,-1
609,MODEL1,PARMS,RLL,0.861403101,-0.037864488,0.218432838,-0.825491517,3.19051964,0.335331431,0.370321703,-1.648509264,-1
610,MODEL1,PARMS,RLL,0.828577625,0.745691635,0.068050126,0.060053353,-0.997660651,0.337511839,-1.018271956,2.10877038,-1
611,MODEL1,PARMS,RLL,0.922508217,7.687776732,-0.166025702,0.290401141,-1.062682218,-0.05557071,1.414418706,-4.233325033,-1
612,MODEL1,PARMS,RLL,0.884071212,9.632318573,0.165010023,-0.671878346,2.972591498,-0.282883462,1.44320365,-3.309567174,-1
613,MODEL1,PARMS,RLL,0.935039628,6.644085793,-0.032149441,0.057016599,-0.813728786,-0.030813863,1.217477656,-3.448354222,-1
614,MODEL1,PARMS,RLL,0.862604295,3.099444282,-0.116276578,0.000414423,0.613681286,0.240875301,0.087733424,-0.983711164,-1
615,MODEL1,PARMS,RLL,0.91226971,0.755440815,-0.030564245,0.101367675,-0.568557339,0.346353079,-0.340617032,0.4897623,-1
616,MODEL1,PARMS,RLL,0.958637416,0.526310077,0.005619433,-0.029088951,-0.026990432,0.359761348,-0.339230328,0.422089766,-1
617,MODEL1,PARMS,RLL,0.87090491,4.637748123,0.000619608,-0.098272779,0.257571167,0.095066498,0.362894623,-1.214669731,-1
618,MODEL1,PARMS,RLL,0.924389866,-5.984005115,-0.027900252,0.122231215,-0.998645348,0.79864488,-2.217495138,4.646687495,-1
619,MODEL1,PARMS,RLL,0.890776348,-2.589836935,0.100148921,-0.381110144,1.467010718,0.535649871,-0.709001934,1.151718544,-1
620,MODEL1,PARMS,RLL,0.873674452,12.47947035,-0.14096151,-0.139439125,1.343401573,-0.366010493,1.274942431,-2.81557547,-1
621,MODEL1,PARMS,RLL,0.812516659,-1.853766419,-0.033047239,0.096884433,-0.314547566,0.520881984,-0.410394482,0.181716087,-1
622,MODEL1,PARMS,RLL,0.826058002,-3.724914215,0.063012572,-0.191694232,0.947194394,0.612701505,-0.429161221,-0.110754421,-1
623,MODEL1,PARMS,RLL,0.906812339,10.32512287,0.0813581,-0.437604599,1.654203093,-0.303671828,2.152809026,-5.123528022,-1
624,MODEL1,PARMS,RLL,0.928863161,3.691321447,-0.004740583,-0.080064146,0.346225649,0.165921575,-0.180224626,0.124542301,-1
625,MODEL1,PARMS,RLL,0.866282193,2.505143693,-0.117144454,0.098269441,-0.339204003,0.290338037,-0.97875844,1.933531795,-1
626,MODEL1,PARMS,RLL,0.869054072,5.813607329,-0.12863916,0.301166374,-1.541316256,0.058315015,0.466764347,-1.532857257,-1
627,MODEL1,PARMS,RLL,0.876205187,2.878791651,-0.174289186,0.761523798,-2.983975844,0.239334057,0.651246149,-2.240999885,-1
628,MODEL1,PARMS,RLL,0.927151932,-2.489755716,-0.064475368,0.186220449,-0.820014529,0.591811217,-1.456318361,2.644895278,-1
629,MODEL1,PARMS,RLL,0.841613755,2.87082713,-0.026765184,0.084506618,-0.153156121,0.203976268,0.705962695,-2.073273593,-1
630,MODEL1,PARMS,RLL,0.902030362,-0.220001912,0.067099214,-0.138422748,0.132275647,0.405924887,-1.70654902,4.224145581,-1
631,MODEL1,PARMS,RLL,0.905344557,-1.012542278,0.064111924,-0.506767486,2.232682518,0.450492891,-0.168610639,-0.351306848,-1
632,MODEL1,PARMS,RLL,0.875727386,-5.896816435,-0.008393806,-0.033991647,0.077960041,0.784511723,-1.158870955,1.769008713,-1
633,MODEL1,PARMS,RLL,0.941678498,-0.665315576,-0.008233385,0.095125251,-0.388767371,0.41769287,1.000332594,-3.320186557,-1
634,MODEL1,PARMS,RLL,0.832056823,0.084081485,0.125155333,0.113984038,-0.961399913,0.318805116,0.779511696,-2.419672245,-1
635,MODEL1,PARMS,RLL,0.813725732,-1.503595155,-0.271335882,0.751819926,-2.548994198,0.573134984,-0.480594594,0.405415027,-1
636,MODEL1,PARMS,RLL,0.906167534,-7.562553606,-0.116800114,0.323450372,-1.118140902,0.928684489,-2.181616089,4.175476136,-1
637,MODEL1,PARMS,RLL,0.885037172,-10.44456671,-0.031181639,-0.084287465,0.253519103,1.109773077,-2.959444644,5.52412967,-1
638,MODEL1,PARMS,RLL,0.924079934,4.49577893,-0.120132606,0.331769662,-1.816542403,0.140920625,0.399834939,-1.603787866,-1
639,MODEL1,PARMS,RLL,0.95250519,-14.58910175,0.03638638,-0.412064434,1.953670201,1.353993032,-2.377579472,3.603555831,-1
640,MODEL1,PARMS,RLL,0.866034531,4.661726295,-0.051287804,-0.185570275,1.240420492,0.109299962,0.895982281,-2.852832976,-1
641,MODEL1,PARMS,RLL,0.965564241,3.834975675,0.114497675,-0.562003122,2.140531687,0.115883795,0.748440455,-2.178786161,-1
642,MODEL1,PARMS,RLL,0.910525817,-8.464413407,0.022723646,0.002774066,-0.438626873,0.955026044,-2.073542418,3.475506139,-1
643,MODEL1,PARMS,RLL,0.87969128,1.496865473,-0.07354089,-0.237932232,1.359587958,0.339214361,-0.768580397,1.349818896,-1
644,MODEL1,PARMS,RLL,0.906683353,0.412579203,-0.109885962,0.207109234,-0.61196631,0.39877315,-0.208095141,-0.222635422,-1
645,MODEL1,PARMS,RLL,0.912775672,-14.46090988,-0.110105768,0.460465795,-2.258081097,1.378778214,-3.639734266,7.368223808,-1
646,MODEL1,PARMS,RLL,0.881543775,-5.309723599,0.059010851,-0.280718943,1.016714263,0.736963997,-1.424689212,2.522191775,-1
647,MODEL1,PARMS,RLL,0.851695018,-6.477722611,-0.043143632,0.251467355,-1.049761076,0.828608825,-1.392474139,2.053986113,-1
648,MODEL1,PARMS,RLL,0.876950177,-12.00429855,0.054527482,-0.456313221,1.548513894,1.194968342,-3.363435896,7.101700237,-1
649,MODEL1,PARMS,RLL,0.881646058,1.362639373,0.019629685,-0.041419553,0.257411291,0.293202004,1.026392391,-3.499972727,-1
650,MODEL1,PARMS,RLL,0.881388413,5.623789317,-0.019639561,0.234618974,-1.052421088,0.005213692,2.471652226,-6.338013951,-1
651,MODEL1,PARMS,RLL,0.870478027,6.439670431,0.0072132,-0.066292385,0.890410028,-0.041448492,2.184500145,-5.869901581,-1
652,MODEL1,PARMS,RLL,0.887353279,7.110997979,-0.008576448,0.382710972,-2.070133333,-0.087255712,1.763344245,-4.61313938,-1
653,MODEL1,PARMS,RLL,0.803570513,0.819629749,-0.000823394,0.022934656,-0.265282763,0.346544994,-0.135044799,-0.428330762,-1
654,MODEL1,PARMS,RLL,0.880633535,-3.088380122,0.084754048,-0.514749969,2.60060589,0.582078184,-0.402829233,-0.146610992,-1
655,MODEL1,PARMS,RLL,0.822996297,0.144552494,-0.07508861,0.158304103,-1.217484609,0.412711495,-0.725981572,1.312952194,-1
656,MODEL1,PARMS,RLL,0.892126573,-1.630757666,0.0995002,-0.402305074,1.789225476,0.462309705,0.434403648,-2.059322173,-1
657,MODEL1,PARMS,RLL,0.867417738,3.216782011,-0.008631565,0.105458269,-0.207782564,0.175983765,0.791622154,-2.392532501,-1
658,MODEL1,PARMS,RLL,0.891341932,2.758513811,-0.161929673,0.208196968,-0.371163503,0.270302241,-0.562212416,1.407591278,-1
659,MODEL1,PARMS,RLL,0.868917608,7.700644794,0.05879958,-0.4024872,1.230430295,-0.108231709,1.022221294,-2.410577132,-1
660,MODEL1,PARMS,RLL,0.972045797,13.21828526,-0.004854801,-0.123339118,0.635543772,-0.470750364,2.142294783,-4.936644351,-1
661,MODEL1,PARMS,RLL,0.867102272,-0.660653141,-0.012433925,-0.252453898,1.133667468,0.451445436,-0.529459779,0.584744053,-1
662,MODEL1,PARMS,RLL,0.877388797,3.415973414,0.266779231,-0.742239302,2.699558212,0.093646487,0.489251513,-1.495474957,-1
663,MODEL1,PARMS,RLL,0.91629924,3.31706084,0.034884813,-0.047622589,-0.199934858,0.163067621,0.682339676,-1.74869289,-1
664,MODEL1,PARMS,RLL,0.816565279,3.041063441,0.011068869,-0.074486048,-0.152976909,0.193681449,0.092469551,-0.627852837,-1
665,MODEL1,PARMS,RLL,0.823257958,-3.694271363,0.025713156,-0.097961973,0.521771149,0.62783178,-1.11002042,2.274783489,-1
666,MODEL1,PARMS,RLL,0.862389125,-8.326593731,-0.018842977,0.003968853,0.235104501,0.950981146,-2.060570441,3.683700741,-1
667,MODEL1,PARMS,RLL,0.859532603,5.854633717,0.120313721,-0.512385767,1.980497391,-0.013361606,1.104213203,-3.254672976,-1
668,MODEL1,PARMS,RLL,0.928628961,11.15520344,-0.076050657,0.26611714,-1.391909796,-0.299594101,0.299998914,0.563232349,-1
669,MODEL1,PARMS,RLL,0.93388857,1.434475775,0.138834622,-0.472923024,1.737232779,0.274355911,-0.635938498,1.284658156,-1
670,MODEL1,PARMS,RLL,0.851534367,7.745372117,0.030252217,-0.163943088,0.512384957,-0.127948759,1.652325612,-4.237700208,-1
671,MODEL1,PARMS,RLL,0.794427718,8.517080971,-0.019959737,-0.213756021,1.241150005,-0.159023249,1.698557348,-4.040425606,-1
672,MODEL1,PARMS,RLL,0.829636615,-0.717493962,-0.136236528,0.280696418,-1.040360936,0.476649859,0.407580523,-2.598496231,-1
673,MODEL1,PARMS,RLL,0.842003159,-8.032768186,-0.199181537,0.489892676,-1.745203483,0.985064117,-2.314255338,4.565702345,-1
674,MODEL1,PARMS,RLL,0.878513701,0.101713113,-0.064920193,0.32312719,-1.674069731,0.404411333,0.45665645,-2.029493648,-1
675,MODEL1,PARMS,RLL,0.884101788,0.745798809,-0.042295464,0.14400657,-0.821435728,0.355077858,-0.427895515,0.596773628,-1
676,MODEL1,PARMS,RLL,0.866403918,-5.088043962,-0.003871592,-0.144513711,0.595007268,0.730024799,-0.774978452,0.794021121,-1
677,MODEL1,PARMS,RLL,0.893183839,8.567017169,-0.128874236,0.571125172,-2.147373522,-0.147611929,1.694210343,-4.220938051,-1
678,MODEL1,PARMS,RLL,0.833469367,-12.89766195,-0.061411519,0.283174757,-0.890137873,1.243069741,-2.195320158,3.655295321,-1
679,MODEL1,PARMS,RLL,0.861954638,1.120230502,-0.015922869,-0.011680244,0.131231564,0.328341736,-0.397270251,0.674322367,-1
680,MODEL1,PARMS,RLL,0.960140838,9.887516942,0.088044051,-0.358844769,1.523719624,-0.288316992,2.195577721,-5.47454785,-1
681,MODEL1,PARMS,RLL,0.903354223,5.565058733,0.230947787,-0.638389455,2.877512699,-0.064449513,2.15345451,-5.61003763,-1
682,MODEL1,PARMS,RLL,0.851625569,-2.118417243,-0.061391741,0.491008566,-2.385870737,0.53141794,-0.212468967,-0.042725024,-1
683,MODEL1,PARMS,RLL,0.921481733,-2.630535072,0.229917212,-0.584229386,1.757871681,0.490598535,0.691587258,-2.736334151,-1
684,MODEL1,PARMS,RLL,0.944378088,-7.463376315,0.102913097,-0.593651384,2.204737587,0.879111227,-2.388842428,4.478613822,-1
685,MODEL1,PARMS,RLL,0.851557858,-1.079595549,0.122554778,-0.59217357,2.413865141,0.439297818,-0.931128395,1.914257075,-1
686,MODEL1,PARMS,RLL,0.974840017,-5.072472974,0.201879002,-0.371271243,1.218578722,0.658813601,-0.706150166,0.718020697,-1
687,MODEL1,PARMS,RLL,0.823231158,-4.41028145,0.114414708,-0.360824377,1.096616589,0.65041966,-1.054840784,1.733026368,-1
688,MODEL1,PARMS,RLL,0.919226724,9.793244303,-0.168653462,0.40525921,-1.692584819,-0.208988577,1.645852574,-3.877556019,-1
689,MODEL1,PARMS,RLL,0.881136858,-6.658231932,0.203640791,-0.525069374,1.883450021,0.773096529,-0.893075643,0.903668484,-1
690,MODEL1,PARMS,RLL,0.93042514,7.444797357,0.017020957,-0.204635981,0.950262118,-0.095128316,0.96613375,-2.848441958,-1
691,MODEL1,PARMS,RLL,0.84691599,6.723391206,0.081462298,-0.499627353,2.136558469,-0.054124115,0.396920473,-0.989152701,-1
692,MODEL1,PARMS,RLL,0.809492485,-6.374864173,0.045364554,-0.119350234,0.418020397,0.80049895,-1.864111199,4.028037058,-1
693,MODEL1,PARMS,RLL,0.872760977,6.894704111,0.090745346,-0.364669864,1.001393557,-0.069476648,0.22690933,-0.155613993,-1
694,MODEL1,PARMS,RLL,0.863005428,3.768266102,-0.20122913,0.59582448,-2.583319648,0.222293166,-0.444092381,1.069558445,-1
695,MODEL1,PARMS,RLL,0.871054852,-6.247431283,0.242835249,-0.467507195,1.463209477,0.737405353,-1.830155229,3.420851683,-1
696,MODEL1,PARMS,RLL,0.948529448,8.811851897,-0.159824288,0.084272179,0.213408926,-0.122897355,1.021743589,-2.902080868,-1
697,MODEL1,PARMS,RLL,0.879284891,5.078739561,0.07168411,-0.102981579,0.210050261,0.039156455,0.823467397,-2.210865985,-1
698,MODEL1,PARMS,RLL,0.936455949,1.319869625,-0.057418644,-0.109835346,0.354525474,0.332291009,0.198409363,-1.30701785,-1
699,MODEL1,PARMS,RLL,0.880512359,-6.549724283,-0.03721983,0.131607779,-0.540304667,0.83671374,-1.777727497,3.931059756,-1
700,MODEL1,PARMS,RLL,0.85343013,4.810572803,-0.129409262,0.266514123,-0.838808697,0.118557525,0.318380468,-0.669676917,-1
701,MODEL1,PARMS,RLL,0.87310444,-2.562818287,0.177111531,-0.597494646,2.535527969,0.524057741,-1.1313743,2.309453724,-1
702,MODEL1,PARMS,RLL,0.849787955,2.176813785,0.023918819,-0.437640771,2.210965713,0.25356785,0.20785129,-0.798446603,-1
703,MODEL1,PARMS,RLL,0.863274893,-0.961658398,-0.035498435,-0.150476793,0.930297231,0.480574045,-0.052180654,-0.775339199,-1
704,MODEL1,PARMS,RLL,0.846511223,0.836146151,0.084605271,-0.302023129,0.467488394,0.327754146,-1.183732986,3.027280831,-1
705,MODEL1,PARMS,RLL,0.971485575,0.405729004,-0.048875266,0.385566021,-1.819628915,0.374200178,0.115906298,-1.135772448,-1
706,MODEL1,PARMS,RLL,0.948695029,-4.217764179,0.002237768,-0.080730043,0.314787437,0.672677907,-0.509758134,-0.358424205,-1
707,MODEL1,PARMS,RLL,0.928597174,14.72279271,-0.2168667,0.899663075,-4.121309729,-0.513124129,2.211649318,-5.031714478,-1
708,MODEL1,PARMS,RLL,0.903690432,2.217411127,-0.153798477,0.180136225,-0.552526535,0.300370785,0.561011538,-2.271569323,-1
709,MODEL1,PARMS,RLL,0.843118507,-1.481012744,-0.045158713,0.125720504,-0.448252728,0.507641312,-1.075150217,2.014701552,-1
710,MODEL1,PARMS,RLL,0.811258327,-4.570816602,0.087371449,-0.350176474,1.503576057,0.679811554,-1.082128973,1.299508977,-1
711,MODEL1,PARMS,RLL,0.834309149,8.88449142,0.15892707,-0.55457563,2.074003773,-0.234331133,1.985958234,-4.659587733,-1
712,MODEL1,PARMS,RLL,0.965536956,6.037759516,-0.070259451,0.308383372,-1.778595337,0.012545481,0.862348281,-2.146676549,-1
713,MODEL1,PARMS,RLL,0.910538886,-1.064586468,-0.089201941,0.135972005,-0.246665941,0.491257454,-0.711184913,0.928521646,-1
714,MODEL1,PARMS,RLL,0.894064545,-8.306702353,0.104704601,-0.252898444,0.834650691,0.903854903,-1.9173123,3.693369707,-1
715,MODEL1,PARMS,RLL,0.854315179,2.693899669,0.096163638,-0.100659486,0.067644527,0.182018506,0.245470637,-0.887370809,-1
716,MODEL1,PARMS,RLL,0.846240817,-1.344041555,0.101911696,-0.299326548,0.748325279,0.453413749,-0.522635849,0.499016405,-1
717,MODEL1,PARMS,RLL,0.966293984,4.148999421,-0.017340591,-0.293062078,1.302671915,0.144747025,0.086569066,-0.56024774,-1
718,MODEL1,PARMS,RLL,0.93013803,3.487732208,0.045004726,-0.332333843,1.198034101,0.165113205,-0.100474142,0.387761001,-1
719,MODEL1,PARMS,RLL,0.872966719,4.727829495,-0.011675225,0.046228285,-0.388173978,0.074772895,0.341111057,-0.760453371,-1
720,MODEL1,PARMS,RLL,0.925757378,5.71891082,0.040259673,-0.143900353,0.471600057,0.014744402,0.156316403,-0.110080443,-1
721,MODEL1,PARMS,RLL,0.900421483,-7.937653144,0.169117417,-0.493918066,1.47856015,0.874820877,-2.125970946,4.638554535,-1
722,MODEL1,PARMS,RLL,0.810686628,3.419297245,0.012230391,-0.241559854,1.230950688,0.169173199,0.666793162,-2.099751549,-1
723,MODEL1,PARMS,RLL,0.936394776,4.035731412,-0.01992828,0.021694389,-0.676402694,0.153401239,-0.65337517,1.744339199,-1
724,MODEL1,PARMS,RLL,0.954617255,3.651113033,0.143114525,-0.136687849,-0.201707374,0.111610551,0.626701336,-1.995916461,-1
725,MODEL1,PARMS,RLL,0.934110074,2.076642403,-0.111488996,0.007895266,0.477218619,0.298468622,0.175636733,-0.859733698,-1
726,MODEL1,PARMS,RLL,0.832807283,2.954611453,0.012652956,-0.179968983,0.52366729,0.214403839,-0.627602724,1.23282965,-1
727,MODEL1,PARMS,RLL,0.810002856,-1.211131053,-0.096856207,0.461901962,-2.317454792,0.499809488,-0.257358117,-0.437645585,-1
728,MODEL1,PARMS,RLL,0.850963649,2.07570579,0.065491517,-0.46484512,2.197432326,0.245894236,-0.074803022,0.029570334,-1
729,MODEL1,PARMS,RLL,0.943789739,4.496324437,0.125968177,-0.395496662,1.367083714,0.052752349,1.024731841,-2.558321584,-1
