SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,BronInt
724,MODEL1,PARMS,BronInt,1.10067903,5.924662632,0.282831775,-0.597489116,1.862323088,0.048212996,0.892518098,-2.572894312,-1
725,MODEL1,PARMS,BronInt,1.039907404,2.032601282,0.156914934,-0.579783889,2.795834207,0.341753486,0.344697832,-1.49191006,-1
726,MODEL1,PARMS,BronInt,1.018583514,15.83289549,0.18168228,-0.480208806,1.628704449,-0.562265669,2.059638818,-4.550330521,-1
727,MODEL1,PARMS,BronInt,1.048358781,3.922775613,0.128592118,-0.278997933,0.68525946,0.239759353,-0.03874268,-0.936109358,-1
728,MODEL1,PARMS,BronInt,1.106670147,7.033331852,0.197776724,-0.370429668,1.102144503,0.013775873,0.171854703,-0.327451404,-1
729,MODEL1,PARMS,BronInt,1.121637532,7.438894891,0.34427844,-0.886672619,3.734369385,-0.078368206,1.519200677,-3.634472634,-1
730,MODEL1,PARMS,BronInt,1.14473202,6.449803301,0.565858577,-1.342666678,4.610559627,-0.073604843,1.370833923,-3.24710851,-1
731,MODEL1,PARMS,BronInt,1.179331763,9.338715815,0.130389149,-0.540052027,1.73152757,-0.127858787,1.078191177,-2.060528524,-1
732,MODEL1,PARMS,BronInt,1.184820807,6.075922047,0.093800214,-0.139296006,0.350529546,0.089542711,1.525858693,-4.271266028,-1
733,MODEL1,PARMS,BronInt,1.114629258,3.835595486,0.255849795,-0.898572433,3.72214017,0.208774506,1.203083911,-4.108899493,-1
734,MODEL1,PARMS,BronInt,1.185087308,9.487360297,0.361120069,-0.678023355,1.862099825,-0.211597117,1.74937538,-4.337890264,-1
735,MODEL1,PARMS,BronInt,1.048970333,16.613725,-0.009916507,-0.349953927,1.678864359,-0.553038397,3.695300296,-9.768254926,-1
736,MODEL1,PARMS,BronInt,1.145983112,1.775481961,0.328936405,-0.627828563,2.284928721,0.293938329,0.812200884,-2.786524911,-1
737,MODEL1,PARMS,BronInt,1.249338616,10.31654487,0.033662991,-0.19847583,0.232546804,-0.133561343,0.391843572,-1.144486878,-1
738,MODEL1,PARMS,BronInt,1.102124536,0.946881644,0.259727365,-0.313561652,0.519733148,0.389385922,-1.539618877,3.568233385,-1
739,MODEL1,PARMS,BronInt,1.046645093,11.23355888,0.155811033,-0.428655215,1.628206424,-0.254780873,1.179285274,-2.628154868,-1
740,MODEL1,PARMS,BronInt,1.0642044,13.8722342,0.079898046,-0.482429697,2.459271497,-0.394405499,1.543691165,-3.652224358,-1
741,MODEL1,PARMS,BronInt,1.045650357,11.9387796,0.414121966,-0.735598612,1.92391404,-0.398454627,2.522119832,-6.139012914,-1
742,MODEL1,PARMS,BronInt,1.090618093,-10.93597565,0.06406468,-0.314915321,1.260266569,1.253559919,-3.962697681,8.572420185,-1
743,MODEL1,PARMS,BronInt,1.113622179,13.83272592,0.276992626,-0.784070346,2.933028988,-0.466477014,2.8319901,-6.710324052,-1
744,MODEL1,PARMS,BronInt,1.147231942,0.75755203,0.304776243,-0.15095618,0.017253384,0.35376822,-0.131999149,-0.033592902,-1
745,MODEL1,PARMS,BronInt,1.003622808,9.081745833,0.144040289,-0.150472657,1.008424413,-0.136262811,2.395977907,-6.720955112,-1
746,MODEL1,PARMS,BronInt,1.049895826,14.63877272,0.34249767,-0.816086197,2.800405319,-0.538989024,2.101600251,-4.683865163,-1
747,MODEL1,PARMS,BronInt,1.173709508,6.926824605,0.040071186,-0.221054539,0.82746301,0.056075638,2.019319948,-5.982422024,-1
748,MODEL1,PARMS,BronInt,1.086126719,3.31494696,0.446803854,-1.058083536,4.107712335,0.186794771,-0.098330589,0.059603455,-1
749,MODEL1,PARMS,BronInt,1.266091879,-4.369629,0.125067875,-0.732018034,2.750951416,0.809159313,-2.988526104,6.74064072,-1
750,MODEL1,PARMS,BronInt,1.05840673,1.05719371,0.441223763,-1.004899287,3.443111748,0.322288659,0.12867819,-1.165337081,-1
751,MODEL1,PARMS,BronInt,1.087763855,3.664842578,-0.023463858,-0.069798943,0.319292041,0.299781371,-0.323170003,0.461625111,-1
752,MODEL1,PARMS,BronInt,1.08532959,4.753726804,0.301952811,-0.536843591,1.613373441,0.127489289,0.284171523,-1.000735807,-1
753,MODEL1,PARMS,BronInt,1.06702572,6.517076664,0.463937586,-0.608033763,1.008222398,-0.05175329,0.581821125,-1.274061553,-1
754,MODEL1,PARMS,BronInt,1.126271458,13.9558055,0.030524014,0.133422035,-0.068924306,-0.418517051,2.924366362,-7.704172377,-1
755,MODEL1,PARMS,BronInt,1.099696627,9.678119625,0.031481944,-0.305024601,0.994074882,-0.094400261,0.239672463,-0.481334548,-1
756,MODEL1,PARMS,BronInt,1.115265892,4.142188885,-0.022405826,0.124289883,-0.654150743,0.27355821,-0.704847547,1.390054151,-1
757,MODEL1,PARMS,BronInt,1.114575925,18.60365834,0.301091361,-0.981187071,3.611545417,-0.768005836,1.553046352,-2.569800029,-1
758,MODEL1,PARMS,BronInt,1.116416867,6.033990458,0.16632786,-0.209966807,0.245905784,0.074771574,1.332502827,-4.029773922,-1
759,MODEL1,PARMS,BronInt,1.120826477,-4.821690354,0.37757948,-1.385634483,5.33306289,0.748444171,-2.206126697,4.862091562,-1
760,MODEL1,PARMS,BronInt,1.054565053,12.971224,0.190194952,-0.498386002,1.926102622,-0.382210644,2.020309572,-4.913273194,-1
761,MODEL1,PARMS,BronInt,1.188349505,5.787881699,0.263533877,-0.650488692,2.220464395,0.075637108,0.52294922,-1.779313278,-1
762,MODEL1,PARMS,BronInt,1.157372117,2.991681669,0.129046257,-0.6768799,2.563121302,0.32065886,0.361454407,-2.350428123,-1
763,MODEL1,PARMS,BronInt,1.052887656,-0.329236372,0.41662331,-0.637837004,1.590808657,0.405109246,0.35102058,-1.940924935,-1
764,MODEL1,PARMS,BronInt,1.207345286,12.75864278,0.223944904,-0.610293735,1.751427902,-0.363950072,0.903598588,-2.002948459,-1
765,MODEL1,PARMS,BronInt,1.070407085,9.240748762,-0.049830002,0.11329105,0.038158292,-0.07783835,1.650350129,-4.089179811,-1
766,MODEL1,PARMS,BronInt,1.128916356,-0.228232688,0.148850902,-0.628361669,2.562573938,0.521844931,-1.599096426,3.4484012,-1
767,MODEL1,PARMS,BronInt,1.162534389,6.579441649,0.306155183,-0.343904272,0.840122519,-0.019377403,0.678069378,-1.183227202,-1
768,MODEL1,PARMS,BronInt,1.170373376,-0.138674486,0.393979128,-0.935715304,2.647271383,0.424061921,-0.833416873,1.325959901,-1
769,MODEL1,PARMS,BronInt,1.094867314,2.089573145,0.198418274,-0.431882396,1.825864612,0.322196012,0.167080523,-1.011164831,-1
770,MODEL1,PARMS,BronInt,1.020849478,4.821665239,0.235718661,-0.423325193,1.589957409,0.131666447,0.247611237,-0.683530448,-1
771,MODEL1,PARMS,BronInt,1.056516596,6.509115209,0.448878411,-1.005649544,3.266935319,-0.031067263,1.080471518,-3.015571551,-1
772,MODEL1,PARMS,BronInt,1.178201351,4.011880312,0.025586701,0.034740064,-0.081030757,0.256480193,0.137177652,-1.202648347,-1
773,MODEL1,PARMS,BronInt,1.202576019,4.357135927,0.078266281,-0.083108833,-0.38091072,0.223275997,-0.170641486,0.195633636,-1
774,MODEL1,PARMS,BronInt,1.140437848,3.757313561,0.173029934,-0.571995386,1.96124353,0.257955182,-0.842834248,1.378673594,-1
775,MODEL1,PARMS,BronInt,1.042212472,11.85555165,0.055818054,-0.163800405,0.420603971,-0.241876899,-0.251966082,1.217846503,-1
776,MODEL1,PARMS,BronInt,1.106805068,2.163883182,0.284637777,-0.627764116,2.298866335,0.30752597,-0.529301135,0.368934883,-1
777,MODEL1,PARMS,BronInt,1.253370759,1.034447359,0.307322071,-0.657141345,2.319109529,0.368094586,-0.313862529,0.082143749,-1
778,MODEL1,PARMS,BronInt,1.021936934,8.320783755,0.046139792,0.104346594,-0.170427505,-0.042760374,0.820320849,-1.960590195,-1
779,MODEL1,PARMS,BronInt,1.110653364,5.266221785,0.111441379,-0.173051366,0.735427646,0.141810919,0.355838204,-1.303267494,-1
780,MODEL1,PARMS,BronInt,1.20125762,11.63269416,0.25680788,-0.607076964,2.018522928,-0.306038668,1.829290802,-4.562688016,-1
781,MODEL1,PARMS,BronInt,1.06795246,21.5549495,0.085066647,-0.448989354,1.760836428,-0.889978721,2.564086142,-5.725627377,-1
782,MODEL1,PARMS,BronInt,1.032694504,5.93841843,0.035802649,-0.266643901,1.028973333,0.133652866,0.874306077,-2.548122342,-1
783,MODEL1,PARMS,BronInt,1.179390024,3.001386026,0.100614893,-0.070371953,0.078340063,0.286186503,0.752603793,-3.009395743,-1
784,MODEL1,PARMS,BronInt,1.048411455,2.338427488,0.302325029,-0.70112711,2.17766918,0.288555897,-0.372269553,0.159697496,-1
785,MODEL1,PARMS,BronInt,1.07714007,6.631671444,0.258122255,-0.558910607,1.799871011,0.017795528,1.113961815,-3.267785704,-1
786,MODEL1,PARMS,BronInt,1.162607665,12.14623119,0.34435724,-0.759773463,1.57699784,-0.346063468,0.52160667,-0.631823732,-1
787,MODEL1,PARMS,BronInt,1.037986256,1.709208502,0.380077877,-0.43234426,1.082789107,0.27614374,0.697113412,-1.806122553,-1
788,MODEL1,PARMS,BronInt,1.140707144,0.05786349,0.224250918,-0.416498412,1.776976008,0.443641336,0.412383918,-2.091199453,-1
789,MODEL1,PARMS,BronInt,1.036535554,3.34018994,0.265199688,-0.667737668,2.46900773,0.210963784,1.497226169,-4.106377269,-1
790,MODEL1,PARMS,BronInt,1.132819344,3.344284852,0.017658362,-0.166171338,1.228309904,0.336026847,-2.037915958,4.996722612,-1
791,MODEL1,PARMS,BronInt,1.09984114,-4.010896326,0.215510908,-0.706500573,1.880539611,0.753731646,-2.388212302,5.056164482,-1
792,MODEL1,PARMS,BronInt,1.031801138,7.603277032,0.138525319,-0.808178051,3.456877954,-0.00504034,1.78350857,-5.063526014,-1
793,MODEL1,PARMS,BronInt,1.120202463,3.278801027,0.043764602,0.004857554,-0.04389779,0.296914472,0.480416986,-2.334796841,-1
794,MODEL1,PARMS,BronInt,1.075639549,5.360498662,0.24623683,-0.773327414,3.589841294,0.108693798,0.067756268,-0.602383975,-1
795,MODEL1,PARMS,BronInt,1.224207066,0.194678082,0.058908716,-0.05596033,-0.803064228,0.517839524,-2.248231866,5.680048751,-1
796,MODEL1,PARMS,BronInt,1.194347483,9.150522217,0.383676215,-0.891146099,2.541587384,-0.175364579,0.710764905,-1.737761958,-1
797,MODEL1,PARMS,BronInt,1.086043893,1.852717272,0.265505547,-0.345219815,1.199436479,0.30546758,0.210322792,-0.912054907,-1
798,MODEL1,PARMS,BronInt,1.053839471,7.433208923,0.205938302,-0.574083879,1.79045587,-0.009876651,0.054479687,-0.112854132,-1
799,MODEL1,PARMS,BronInt,1.130191726,4.94919352,0.184540418,-0.791598028,3.114624665,0.16675661,-0.133441093,-0.097886055,-1
800,MODEL1,PARMS,BronInt,1.147214265,-0.508457599,0.107181553,-0.30864496,1.365868016,0.536514932,-1.472808263,2.614402062,-1
801,MODEL1,PARMS,BronInt,1.16816972,10.07188285,0.021739258,-0.459434355,1.792049051,-0.108376328,0.002258069,-0.085831937,-1
802,MODEL1,PARMS,BronInt,1.164318826,4.669030624,-0.112492222,0.71730336,-3.191448006,0.259343918,-0.756007536,1.035460564,-1
803,MODEL1,PARMS,BronInt,1.055533649,12.42476662,0.143071209,-0.217646931,1.320958474,-0.344168255,1.732989414,-3.816853459,-1
804,MODEL1,PARMS,BronInt,1.125358656,9.023190882,0.314077783,-0.806082165,3.114756239,-0.175633287,2.504090721,-6.554944241,-1
805,MODEL1,PARMS,BronInt,1.130389824,1.674691204,0.062099907,0.013781797,-0.036913801,0.376960491,0.851804745,-3.233676276,-1
806,MODEL1,PARMS,BronInt,1.088950243,0.962489331,0.445112852,-1.510152038,5.721233387,0.353332877,-0.685249642,1.491765851,-1
807,MODEL1,PARMS,BronInt,1.234653243,3.748509689,0.245809191,-0.638576626,2.260860929,0.227457837,-0.674040742,1.534961027,-1
808,MODEL1,PARMS,BronInt,1.132102238,4.587939444,0.142778971,-0.603783856,2.202912994,0.211684935,-1.036220029,2.232510847,-1
809,MODEL1,PARMS,BronInt,1.216910732,6.5086699,-0.084552199,0.007750292,0.624362519,0.134896197,-0.281289157,0.126957882,-1
810,MODEL1,PARMS,BronInt,1.184257893,9.715935417,-0.005951285,-0.101945859,0.845193086,-0.101287558,0.90554442,-2.418618018,-1
811,MODEL1,PARMS,BronInt,1.014061746,4.988480657,-0.02757709,-0.210884133,1.382340671,0.22295879,0.27792266,-1.564853545,-1
812,MODEL1,PARMS,BronInt,1.091894122,5.061525511,0.259706232,-0.567917705,2.032759402,0.111427377,0.768977031,-2.459361367,-1
813,MODEL1,PARMS,BronInt,1.010214666,9.633131329,0.046452084,-0.4037037,1.873442506,-0.105778526,1.572493145,-4.406098489,-1
814,MODEL1,PARMS,BronInt,1.087553071,9.814381621,0.28068433,-0.612928335,2.142379575,-0.209245501,1.722949338,-4.327027793,-1
815,MODEL1,PARMS,BronInt,1.078745207,11.91497657,-0.060108976,0.300199832,-0.739150547,-0.250937458,2.230956181,-5.346554315,-1
816,MODEL1,PARMS,BronInt,1.094334949,2.574021762,0.277213651,-0.556070639,1.700600175,0.281438685,-0.845311267,1.575194814,-1
817,MODEL1,PARMS,BronInt,1.084600072,8.013045932,0.152092017,-0.196855185,0.241020952,-0.052278319,0.916361975,-2.690277729,-1
818,MODEL1,PARMS,BronInt,1.091534372,4.943789668,0.147207458,-0.384779812,1.919516659,0.154144938,0.252530283,-0.796709373,-1
819,MODEL1,PARMS,BronInt,1.121597168,-5.333902728,0.198690011,-0.334026897,0.10821256,0.829452971,-2.450051402,5.259218202,-1
820,MODEL1,PARMS,BronInt,1.177936601,13.77303917,0.379288827,-0.94924212,2.99512887,-0.483334689,1.102891979,-2.003155872,-1
821,MODEL1,PARMS,BronInt,1.106088726,6.691079201,0.285763991,-0.769997475,2.989109759,-0.011838787,1.38404471,-3.564208611,-1
822,MODEL1,PARMS,BronInt,1.128663715,4.206275252,0.110144881,-0.073312402,-0.06449163,0.215283934,0.371466838,-1.400806413,-1
823,MODEL1,PARMS,BronInt,1.075955352,10.44834731,0.263393986,-0.799681968,2.712964043,-0.234061588,1.765480395,-4.573738385,-1
824,MODEL1,PARMS,BronInt,1.065895586,13.33786606,0.205733646,-0.464286083,1.740928381,-0.414266864,1.312829397,-2.602038332,-1
825,MODEL1,PARMS,BronInt,1.090989939,9.061562552,0.374371254,-0.556881793,1.396138927,-0.184525834,0.764306328,-1.667314547,-1
826,MODEL1,PARMS,BronInt,1.032017446,10.43361198,0.246166519,-1.093304878,4.459723829,-0.224404502,2.06642625,-5.117999924,-1
827,MODEL1,PARMS,BronInt,1.130943772,12.11465754,-0.072776063,0.267238975,-1.15116569,-0.252348026,2.390981075,-6.441551501,-1
828,MODEL1,PARMS,BronInt,1.082715929,-4.425366167,0.043449062,-0.072042879,0.374684944,0.805609714,-1.753035265,3.621289523,-1
829,MODEL1,PARMS,BronInt,1.119405893,5.727951744,0.172526666,-0.195565235,0.326114128,0.098757591,0.641184658,-2.158815534,-1
830,MODEL1,PARMS,BronInt,1.001271211,3.938632257,0.073341438,0.040388256,0.01728877,0.234162066,0.496197248,-2.194620856,-1
831,MODEL1,PARMS,BronInt,1.207808877,9.412020881,0.138849262,-0.19994381,0.081479512,-0.120090358,-0.213301721,0.545544164,-1
832,MODEL1,PARMS,BronInt,1.034515024,9.923112964,0.045209763,-0.265667445,1.218793071,-0.141867042,1.276035154,-3.208480086,-1
833,MODEL1,PARMS,BronInt,1.045871187,3.495609704,0.279976115,-0.738763748,2.618420671,0.21043799,0.598813427,-2.021547704,-1
834,MODEL1,PARMS,BronInt,1.096636425,9.701150964,0.080573609,0.019313985,0.147781815,-0.141180991,1.141625085,-2.676668668,-1
835,MODEL1,PARMS,BronInt,1.232255816,6.561253682,0.217830603,-0.557399092,2.050129861,0.040867186,0.204488797,-0.689490927,-1
836,MODEL1,PARMS,BronInt,1.194634252,13.15566373,0.273154198,-0.433540968,1.006478403,-0.419319038,1.707293231,-4.113835902,-1
837,MODEL1,PARMS,BronInt,1.037894273,8.759572311,0.103646983,-0.145855412,0.382919187,-0.077667369,1.186965266,-3.257354128,-1
838,MODEL1,PARMS,BronInt,1.200168592,9.596426401,0.178123016,-0.33302356,0.979555976,-0.165043586,2.008925755,-5.071391673,-1
839,MODEL1,PARMS,BronInt,1.102549969,12.59714949,0.329881833,-0.837703105,3.150663615,-0.42087394,4.290917413,-10.73500916,-1
840,MODEL1,PARMS,BronInt,1.230359011,3.294763185,0.218938419,-0.364812267,1.217012257,0.235237646,-0.091248854,-0.000227898,-1
841,MODEL1,PARMS,BronInt,1.212503083,4.311830523,0.234828382,-0.614244914,1.467912431,0.177033507,0.239016175,-1.239674875,-1
842,MODEL1,PARMS,BronInt,1.070634238,12.20283319,0.340616851,-0.693529984,2.647194734,-0.389265975,1.970895273,-4.814287925,-1
843,MODEL1,PARMS,BronInt,1.107545483,4.522235111,0.332508754,-0.437232159,1.29537199,0.104236731,0.529218401,-1.593488467,-1
844,MODEL1,PARMS,BronInt,1.13176929,-0.220373967,0.308788848,-0.260455929,0.490406476,0.439057021,-0.891369691,2.316607561,-1
845,MODEL1,PARMS,BronInt,1.154276007,-1.304771293,0.141981173,-0.220497052,1.086956922,0.54553989,0.134928346,-1.084782805,-1
846,MODEL1,PARMS,BronInt,1.085631816,3.839523571,0.316148626,-0.456319922,1.115343014,0.149891704,0.492699433,-1.274014771,-1
847,MODEL1,PARMS,BronInt,1.10252538,-1.8989447,0.167050104,-0.633254716,2.49374549,0.619210727,-1.67653904,3.038306671,-1
848,MODEL1,PARMS,BronInt,1.160588258,-7.796964451,-0.041120805,0.303552245,-1.049007904,1.03459069,-1.648722391,2.870495565,-1
849,MODEL1,PARMS,BronInt,1.111917911,8.53000604,0.242530304,-0.456356338,2.058589983,-0.115892733,0.062050657,0.353081733,-1
850,MODEL1,PARMS,BronInt,1.26929156,1.858410047,0.102904669,-0.925699822,3.775994779,0.431349469,-2.187203731,4.450991623,-1
851,MODEL1,PARMS,BronInt,1.123677825,8.272422697,-0.002314939,-0.137581718,0.291892695,0.004949085,0.336767596,-0.99120687,-1
852,MODEL1,PARMS,BronInt,1.152371466,5.526469687,0.232202489,-0.646175239,1.837298427,0.10269916,0.732900763,-2.031885538,-1
853,MODEL1,PARMS,BronInt,1.10101393,12.11071263,0.066077832,-0.417142285,1.967052273,-0.274091658,0.840257136,-2.178137318,-1
854,MODEL1,PARMS,BronInt,1.220512557,-4.011338209,0.107378153,0.337221173,-1.978320944,0.74609893,-2.294831167,5.019117722,-1
855,MODEL1,PARMS,BronInt,1.088855909,6.326264965,0.118464245,0.138988142,-0.902697129,0.064870779,0.472591437,-1.649385088,-1
856,MODEL1,PARMS,BronInt,1.087513281,3.747938417,0.033013686,0.315235802,-1.337398788,0.261515905,0.142340499,-1.284790876,-1
857,MODEL1,PARMS,BronInt,1.040317798,13.40769213,0.378619461,-0.760151788,2.415027217,-0.465199354,2.232042864,-5.033072177,-1
858,MODEL1,PARMS,BronInt,1.040947137,11.34470156,0.189068783,-0.420679043,1.55845589,-0.281848992,1.926300403,-4.666196823,-1
859,MODEL1,PARMS,BronInt,1.027331173,2.888555079,-0.012952971,0.138919301,-0.715614523,0.344370753,-0.232969073,-0.142277725,-1
860,MODEL1,PARMS,BronInt,1.043612084,8.527616441,0.441977152,-0.955668901,3.136047956,-0.167835485,1.562533919,-4.084030354,-1
861,MODEL1,PARMS,BronInt,1.053148731,6.345153799,0.073983806,-0.010014196,-0.1689943,0.089307377,0.225452663,-1.189583856,-1
862,MODEL1,PARMS,BronInt,1.025662144,16.83244784,0.079830053,-0.41668864,1.597679628,-0.589568427,3.182277118,-8.419304229,-1
863,MODEL1,PARMS,BronInt,0.956789605,3.151211417,0.246438661,-0.784749199,2.791645471,0.258914807,0.085525207,-1.187731467,-1
864,MODEL1,PARMS,BronInt,1.056071389,17.95354953,-0.006860714,0.23213102,-0.742987072,-0.669486653,3.485214756,-8.155288071,-1
865,MODEL1,PARMS,BronInt,1.078225452,5.764307924,0.099964792,-0.150889343,0.431114295,0.117844527,0.298666375,-1.164397534,-1
866,MODEL1,PARMS,BronInt,1.168873005,1.831924297,0.202209246,-0.120105482,-0.404327289,0.349833118,-0.935022887,1.779483135,-1
867,MODEL1,PARMS,BronInt,1.108486964,-0.327350507,0.366330569,-0.560369456,1.811846699,0.440031883,-1.354225559,2.775163817,-1
868,MODEL1,PARMS,BronInt,1.079261838,-0.085431874,0.335412609,-0.81539879,2.82189798,0.431806222,-0.258301707,0.178308517,-1
869,MODEL1,PARMS,BronInt,1.088211505,8.971989725,0.042373816,0.083890908,-1.074700843,-0.050964612,-0.722435405,1.665589256,-1
870,MODEL1,PARMS,BronInt,1.127492236,2.303043611,0.166444702,0.168627892,-0.935579051,0.294618524,0.350325435,-0.965764456,-1
871,MODEL1,PARMS,BronInt,1.015814806,3.051135896,0.561243005,-1.328472153,4.723329704,0.158578784,-0.199156467,0.471929765,-1
872,MODEL1,PARMS,BronInt,1.119330399,19.79055492,0.094883487,-0.100848084,0.055610249,-0.791021687,2.475928285,-5.007262723,-1
873,MODEL1,PARMS,BronInt,1.090716599,4.564621286,0.253388318,-0.581970926,2.040601268,0.154157922,0.108533156,-0.741752246,-1
874,MODEL1,PARMS,BronInt,1.056936164,-7.833975571,0.299731122,-0.819418143,3.42143712,0.935745578,-0.999460914,1.294046328,-1
875,MODEL1,PARMS,BronInt,1.135332488,11.38015379,0.09920154,-0.273046339,1.304880031,-0.25028837,1.471700804,-3.547481568,-1
876,MODEL1,PARMS,BronInt,1.313026496,14.14804333,0.079578236,-0.448064502,0.527269823,-0.393657107,1.099187661,-2.804222301,-1
877,MODEL1,PARMS,BronInt,1.167747315,5.427739644,0.178287111,-0.495668574,2.092376043,0.125406775,0.180473209,-0.437321204,-1
878,MODEL1,PARMS,BronInt,1.104370892,3.277016013,0.136562748,-0.654569174,2.59656763,0.272728868,1.16186826,-3.739357289,-1
879,MODEL1,PARMS,BronInt,1.210258764,6.062802302,0.166322469,-0.364341584,1.223005171,0.085054316,0.117009788,-0.452620961,-1
880,MODEL1,PARMS,BronInt,1.130268495,7.10324432,0.152988297,-0.62129744,2.306711877,0.041276033,-0.09352292,0.313581744,-1
881,MODEL1,PARMS,BronInt,1.056346016,9.478423449,-0.076748686,0.233505769,-0.523061619,-0.082492062,0.860924468,-2.064156355,-1
882,MODEL1,PARMS,BronInt,1.213677507,-5.030165373,0.263193636,-0.796519568,3.80805064,0.775599531,-1.235210982,2.27260423,-1
883,MODEL1,PARMS,BronInt,0.981567003,3.213703779,0.246502169,-0.692311725,2.523244115,0.250095645,-0.77499366,1.760826987,-1
884,MODEL1,PARMS,BronInt,1.173253559,11.92422576,0.01119434,-0.046382579,0.027697936,-0.254736687,1.28211682,-2.899285315,-1
885,MODEL1,PARMS,BronInt,1.141394256,5.187865616,0.335446104,-0.694023896,2.485391099,0.076888916,0.497605987,-1.490648813,-1
886,MODEL1,PARMS,BronInt,1.085614295,8.755093673,0.067469713,-0.29976385,1.644735947,-0.06756482,1.3518325,-3.58915466,-1
887,MODEL1,PARMS,BronInt,0.976121894,8.119939804,0.483713284,-0.976719446,3.595368145,-0.162857084,1.29297891,-3.126929658,-1
888,MODEL1,PARMS,BronInt,1.065209509,11.15479324,0.441768706,-0.991956712,3.617983468,-0.354956157,2.107838303,-4.821836807,-1
889,MODEL1,PARMS,BronInt,1.060551368,6.274159803,0.244117362,-0.600277292,2.079777716,0.050438311,-0.391715552,1.324667109,-1
890,MODEL1,PARMS,BronInt,1.115336605,-4.590721323,0.240039607,-0.842292908,3.388939422,0.782145578,-2.264082501,4.488904399,-1
891,MODEL1,PARMS,BronInt,1.093579852,-0.830807179,0.213576689,-0.541006454,2.560007975,0.520317213,-1.151164886,2.673585185,-1
892,MODEL1,PARMS,BronInt,1.197228802,2.658358811,-0.023387745,-0.107472437,0.094498946,0.388787875,-0.370013153,-0.426520076,-1
893,MODEL1,PARMS,BronInt,1.190034134,-0.38073856,0.146532769,-0.157854558,0.75435778,0.490736378,0.479452848,-2.411619242,-1
894,MODEL1,PARMS,BronInt,1.047761164,5.678092338,0.11162073,-0.394442871,1.87295673,0.109692165,1.047447547,-3.293745073,-1
895,MODEL1,PARMS,BronInt,1.137787147,1.559477551,0.21194127,-1.021332282,4.21489258,0.377791446,-0.035748381,-0.81548885,-1
896,MODEL1,PARMS,BronInt,1.088308822,-3.770178917,0.22152482,-0.42869148,1.492098052,0.704092778,-1.442474385,2.605683767,-1
897,MODEL1,PARMS,BronInt,1.10352219,5.88067768,0.308541321,-1.340104088,4.934201144,0.082944001,0.078929773,-0.529834776,-1
898,MODEL1,PARMS,BronInt,0.989612319,-0.784497966,0.068456095,-0.134777775,0.910008461,0.557397301,-0.955052941,1.661451961,-1
899,MODEL1,PARMS,BronInt,1.090523162,10.55571908,0.414446925,-0.913261348,2.650465249,-0.287270408,1.339631735,-2.723661907,-1
900,MODEL1,PARMS,BronInt,1.076881603,2.999943861,-0.067553566,0.016761621,0.393547237,0.347907631,0.132555029,-0.919525341,-1
901,MODEL1,PARMS,BronInt,1.054016741,5.964935063,-0.046745356,0.170222621,-0.524245078,0.127619116,1.602686426,-4.573242773,-1
902,MODEL1,PARMS,BronInt,1.149018106,11.25868024,0.0218528,-0.368059573,2.147581175,-0.219258929,2.16623164,-5.413061094,-1
903,MODEL1,PARMS,BronInt,1.088521927,3.479873665,0.270712933,-0.797197189,2.980289433,0.207224329,1.033689613,-3.164511423,-1
904,MODEL1,PARMS,BronInt,1.10344093,-1.774715607,0.293490665,-0.999445363,4.36792507,0.551847698,0.346683358,-2.045886243,-1
905,MODEL1,PARMS,BronInt,0.990361052,4.755466428,0.168717074,-0.334979423,1.596572216,0.140145656,0.965885139,-2.202840907,-1
906,MODEL1,PARMS,BronInt,1.160352827,13.32731063,0.146841861,0.077049488,-0.850090442,-0.410025666,2.491502925,-6.08328987,-1
907,MODEL1,PARMS,BronInt,1.122911806,5.547726065,0.060076033,-0.001691149,0.120726136,0.15433094,-0.138660215,-0.35265629,-1
908,MODEL1,PARMS,BronInt,0.994828763,3.045480286,0.285857622,-0.475731374,1.637044111,0.213346222,0.64102805,-1.700648282,-1
909,MODEL1,PARMS,BronInt,1.065620164,0.975664483,0.271372919,-0.378099846,1.492227265,0.344338597,0.889113955,-2.562857048,-1
910,MODEL1,PARMS,BronInt,1.11624503,-3.125940111,0.112298785,0.032353211,-0.734229049,0.688994955,-0.115520471,-0.914997805,-1
911,MODEL1,PARMS,BronInt,1.119123801,12.39791737,0.362823677,-0.919027061,2.717506766,-0.378520879,1.065404625,-2.036807606,-1
912,MODEL1,PARMS,BronInt,1.087051217,7.820406188,0.293629157,-0.577144031,1.701571131,-0.078065477,0.405500677,-0.671660418,-1
913,MODEL1,PARMS,BronInt,1.112789056,4.986882471,0.19104918,-0.28066058,0.880558519,0.149996061,-0.416898393,1.002543973,-1
914,MODEL1,PARMS,BronInt,1.153726848,6.479892997,0.100626243,-0.434532827,1.810986345,0.096984243,0.012571783,-0.394804268,-1
915,MODEL1,PARMS,BronInt,1.065249147,-2.720944254,0.192847895,-0.477366434,2.351090109,0.641367616,0.116169893,-1.406799707,-1
916,MODEL1,PARMS,BronInt,1.061081904,-0.756461154,0.194885492,-0.819339801,3.334148348,0.528451655,-1.14764937,2.422913285,-1
917,MODEL1,PARMS,BronInt,1.267566187,14.33665721,0.162377129,-0.284199075,0.29125359,-0.457321854,1.174478761,-2.374400513,-1
