SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LUL
405,MODEL1,PARMS,LUL,1.076785051,9.269084868,-0.066054038,0.18155121,0.163972397,-0.247235223,-0.08517372,0.973581628,0.731076783,-1.130575293,2.223796925,-1
406,MODEL1,PARMS,LUL,1.076699175,11.18681681,0.402860546,-0.826796844,3.500752056,-0.451579005,1.010416999,-1.013715102,0.574460129,-0.378753895,0.021445464,-1
407,MODEL1,PARMS,LUL,1.076340919,4.019451539,-0.015051839,0.513171409,-1.665520756,0.169351468,-0.137439085,0.844604487,0.15980212,0.941678777,-2.926667754,-1
408,MODEL1,PARMS,LUL,1.027333865,-3.533421788,0.347328848,-0.759171338,2.958207111,0.388366294,-1.426061639,3.002239881,0.88047968,-1.691625881,3.4573735,-1
409,MODEL1,PARMS,LUL,1.035635115,6.864982872,0.478769498,-1.012060441,3.932421267,-0.152773128,-1.961141533,6.055356361,0.399796868,0.312264412,-1.397493105,-1
410,MODEL1,PARMS,LUL,1.000998676,8.405713974,0.026024151,0.57036453,-2.493190452,-0.249485907,0.332287342,0.065928983,0.800112994,-1.170980169,1.851636397,-1
411,MODEL1,PARMS,LUL,1.138373427,2.174815016,0.158217256,-0.235618493,1.070104158,0.220078345,-1.698853149,4.282375401,0.397436486,0.058608992,-0.516683447,-1
412,MODEL1,PARMS,LUL,0.947421882,2.225517712,0.225011624,0.14469788,-0.598583951,0.146979002,-1.367977139,2.900468263,0.423567781,1.05319213,-3.388233127,-1
413,MODEL1,PARMS,LUL,1.010746025,15.76089849,0.132200087,0.312823576,-1.745245953,-0.463342493,0.348993423,-0.410632636,-0.205420454,2.311247081,-5.332333301,-1
414,MODEL1,PARMS,LUL,1.132610697,16.93692231,0.148767843,-0.058317448,-0.036052047,-0.703079688,1.59646834,-3.258756367,0.466933555,-0.431949696,1.274043764,-1
415,MODEL1,PARMS,LUL,1.22981389,0.027088999,0.049215842,-0.178037274,0.979277052,0.37506807,-1.838931759,4.466466444,0.463481838,-0.59466942,1.21956837,-1
416,MODEL1,PARMS,LUL,1.111949456,25.66482433,-0.150179346,0.496261138,-1.622929723,-0.986901671,2.514277162,-4.642985871,-0.067825804,1.077169891,-2.545432676,-1
417,MODEL1,PARMS,LUL,1.128944578,-0.047416258,-0.033764079,0.542379062,-2.683619116,0.446789501,-2.05849118,5.073078188,0.213989423,0.450685803,-1.602306195,-1
418,MODEL1,PARMS,LUL,1.087868731,5.988467149,0.030293901,-0.176451983,1.703999365,0.111459605,-1.696509072,5.036887269,0.098747442,0.304055876,-0.467399012,-1
419,MODEL1,PARMS,LUL,1.021407249,5.673820894,-0.282995571,0.701208408,-1.927935618,0.133302774,0.081255992,-0.836855667,0.342432083,-0.000281371,-0.169080007,-1
420,MODEL1,PARMS,LUL,0.998089111,0.393740194,-0.094278261,0.778966088,-2.818694551,0.422290873,-1.064328681,2.402912052,0.237699743,0.118682193,-0.941155865,-1
421,MODEL1,PARMS,LUL,1.210199186,10.32547709,0.151367458,0.188359279,-1.438654739,-0.421557939,0.892729056,-1.047155873,0.891192823,-1.678216733,3.089159691,-1
422,MODEL1,PARMS,LUL,1.056897428,7.307580943,-0.020115141,0.157719194,0.044726315,-0.051819609,-0.7008109,2.455399215,0.457810636,-0.716949412,1.006894381,-1
423,MODEL1,PARMS,LUL,1.089154049,-18.56243755,0.402857764,-0.918383284,4.165798299,1.419794203,-4.788878954,10.85801911,0.31229658,0.778040645,-2.667680715,-1
424,MODEL1,PARMS,LUL,1.101182484,18.5232303,0.250478552,-0.276490505,0.930350045,-0.720803863,1.802601281,-2.842068162,0.050023458,0.914156791,-2.466013454,-1
425,MODEL1,PARMS,LUL,1.136459127,-4.847993515,0.022940774,-0.030170334,0.78512465,0.477810062,-1.322846849,3.249153238,1.12804742,-2.444063694,4.411408304,-1
426,MODEL1,PARMS,LUL,1.275112606,28.78454656,0.226863156,-0.605296765,2.027988486,-1.446098363,4.891867841,-9.754755474,0.443992995,-0.102769503,-0.114405874,-1
427,MODEL1,PARMS,LUL,1.048689592,-8.381781485,0.020241821,-0.15241122,2.095027347,0.949438066,-2.800718846,5.737497946,0.171419057,0.670788011,-2.203397373,-1
428,MODEL1,PARMS,LUL,1.04415818,9.916190678,0.261134464,-0.745210985,4.014813281,-0.360625559,-0.566590723,2.657769428,0.671667669,0.124744754,-1.572653935,-1
429,MODEL1,PARMS,LUL,1.059723934,-15.06974557,0.216785957,-0.260949781,0.842215778,1.161542842,-3.824258047,8.149935211,0.623405298,-0.199292866,-0.393733958,-1
430,MODEL1,PARMS,LUL,1.060484028,1.702899842,0.279582877,-0.346763899,0.977886019,0.123625623,-1.402282621,4.031317839,0.691285734,-0.703793021,1.04831979,-1
431,MODEL1,PARMS,LUL,0.995780007,-7.943279924,0.161650347,-0.050624278,0.328575979,0.769113714,-3.68035228,8.230083303,0.608338242,-0.347958156,0.06209137,-1
432,MODEL1,PARMS,LUL,1.12982502,19.15272462,0.384899474,-0.758937651,2.452531245,-0.947889925,1.653545706,-2.514714735,0.654382722,0.192974169,-1.660636308,-1
433,MODEL1,PARMS,LUL,1.11375715,2.227914499,-0.254036264,0.672706277,-1.656732455,0.268791072,-1.012860231,2.125944881,0.61976207,-0.695752453,0.867423078,-1
434,MODEL1,PARMS,LUL,1.018870446,10.18842427,-0.058801942,1.25446881,-5.464159068,-0.161504116,-1.223062184,3.835085208,-0.005034906,1.831111939,-4.217621996,-1
435,MODEL1,PARMS,LUL,0.971902588,1.396986259,0.11505869,0.088011133,-0.510396447,0.444673105,-2.216773494,5.393992184,-0.257859213,2.26175901,-5.244577317,-1
436,MODEL1,PARMS,LUL,1.086690374,2.629753143,0.294293329,-0.830983484,3.621184301,0.169528418,-1.257446754,2.431903837,0.336955651,0.483956628,-1.423677473,-1
437,MODEL1,PARMS,LUL,1.018856263,9.006256624,0.237499525,0.176642882,-1.192044969,-0.189268031,-0.689783861,2.355095931,0.159498132,1.375696189,-3.952229275,-1
438,MODEL1,PARMS,LUL,1.067952575,-0.414132289,0.05192424,0.100332093,-0.780855455,0.404501159,-2.786787476,6.557224861,0.496657791,-0.423343952,0.045239266,-1
439,MODEL1,PARMS,LUL,1.01920492,8.519649377,0.229696341,-0.196754215,0.487042003,-0.22894424,-0.371144097,1.594719168,0.54265282,-0.1756773,-0.493085594,-1
440,MODEL1,PARMS,LUL,1.069986154,-3.085368734,0.31281369,-0.873390262,4.109527332,0.441760985,-3.40432298,9.317427906,0.566788589,0.572100883,-2.629084552,-1
441,MODEL1,PARMS,LUL,1.063394072,-1.884045464,0.181612684,0.090826476,-0.322538183,0.369582918,-1.719337212,3.995272253,0.655435528,-0.807916672,1.323529354,-1
442,MODEL1,PARMS,LUL,0.973703114,1.970662183,0.363212719,-1.096306556,5.078264507,0.165872625,-1.833542295,4.444689067,0.43509377,0.466706921,-1.718435797,-1
443,MODEL1,PARMS,LUL,1.104209722,4.793533469,-0.063008915,0.262257717,-0.493724903,0.013308251,-0.36683612,0.465651858,0.798500664,-1.283972911,2.169061792,-1
444,MODEL1,PARMS,LUL,1.120474349,4.054691948,-0.062906581,0.469718193,-2.24025455,0.087364626,-0.584881335,1.070508834,0.679272724,-1.078055519,2.129881867,-1
445,MODEL1,PARMS,LUL,1.046902004,10.54439479,0.108203616,-0.162247958,0.977039842,-0.383484134,0.560347071,-0.239478859,0.795578994,-1.3288971,2.14421236,-1
446,MODEL1,PARMS,LUL,1.07741164,27.6681466,0.135681041,-0.085360944,0.274273305,-1.322926166,2.832532613,-5.362949057,0.310890183,1.294792806,-3.515586597,-1
447,MODEL1,PARMS,LUL,0.992711813,-0.0385754,0.114046556,-0.325257594,1.643839605,0.402089822,-2.896075114,7.079883373,0.318659972,0.313524594,-1.40414508,-1
448,MODEL1,PARMS,LUL,1.031682013,-4.608918224,0.090060736,-0.127370112,1.427703896,0.634262384,-2.509834989,6.143975895,0.426335558,0.400255465,-1.950236429,-1
449,MODEL1,PARMS,LUL,1.053327412,0.206161364,-0.04791589,0.670535777,-2.401266931,0.300023347,-0.623877613,1.491279342,0.568385097,-0.272372417,-0.312668227,-1
450,MODEL1,PARMS,LUL,1.111916698,7.081841362,0.217631864,-0.162611248,0.904698204,-0.088682319,-1.446805245,4.265636072,0.33300297,0.387408533,-1.165139632,-1
451,MODEL1,PARMS,LUL,1.018837511,13.31762394,-0.002625058,0.187370453,-1.019388543,-0.448151439,0.181711166,0.618177408,0.540978591,-0.422726164,0.587578284,-1
452,MODEL1,PARMS,LUL,1.030796189,8.178754891,0.012975304,0.367981427,-1.158129287,-0.025367261,-1.337356806,4.432952736,0.01767383,1.535494815,-4.325889621,-1
453,MODEL1,PARMS,LUL,1.092590112,10.90528819,-0.100653228,0.658880404,-2.311433573,-0.311585588,-0.598989256,2.972904778,0.591619548,0.301134348,-2.423189288,-1
454,MODEL1,PARMS,LUL,1.066113155,15.30816465,0.232226255,-0.400896041,1.659082069,-0.682634721,2.075217896,-4.233528158,0.71135573,-1.299715318,2.500625208,-1
455,MODEL1,PARMS,LUL,1.01224714,-1.313985001,0.361654565,-0.727780948,2.97140661,0.183012475,-1.537187596,3.705776735,1.084848569,-1.796272735,2.955563108,-1
456,MODEL1,PARMS,LUL,0.997672872,12.33801817,0.034995794,-0.059544701,0.81122513,-0.442344511,0.616614336,-0.323985188,0.714146783,-1.56730025,2.914563065,-1
457,MODEL1,PARMS,LUL,1.032637761,3.473516295,0.121807246,0.036165657,0.057038132,0.151677498,-1.753493151,5.192892555,0.368975123,0.438140535,-1.92745739,-1
458,MODEL1,PARMS,LUL,0.988878001,-0.602490357,0.337739408,-0.282793563,0.755111206,0.376453498,-2.473401961,6.343974487,0.194450304,0.728149653,-2.194561536,-1
459,MODEL1,PARMS,LUL,1.085602093,11.98037926,-0.118284776,0.445652961,-1.119986438,-0.268821264,0.825880826,-1.248857064,0.223612154,0.557808402,-1.833668354,-1
460,MODEL1,PARMS,LUL,1.065098246,-7.239342652,0.1183694,0.228165508,-0.997495882,0.784755884,-3.703343867,8.968855806,0.404669061,0.179637486,-1.062477042,-1
461,MODEL1,PARMS,LUL,1.091228413,-1.712667895,0.023362524,0.289878228,-0.844984059,0.449887479,-2.626608742,6.039689318,0.517915245,-0.181572322,-0.29320475,-1
462,MODEL1,PARMS,LUL,1.096638965,15.29175759,0.122788775,0.194298802,-0.832332205,-0.763497569,2.522256611,-4.8522274,0.982589373,-1.387035291,2.060913971,-1
463,MODEL1,PARMS,LUL,1.11767822,6.373183734,0.181412327,-0.287402928,1.428997478,-0.011638567,-2.721870019,7.809919874,0.256292466,1.392928858,-4.360525259,-1
464,MODEL1,PARMS,LUL,1.069640763,3.756928016,0.121733941,0.146279302,-0.628496636,0.135033612,-0.988574556,2.211780842,0.37099294,0.050880337,-0.696060227,-1
465,MODEL1,PARMS,LUL,1.020783943,-8.817959002,0.148180944,0.005748161,0.492314343,0.875685944,-3.983956241,9.294712772,0.434320516,-0.080774727,-0.449805338,-1
466,MODEL1,PARMS,LUL,1.06819329,8.631554137,-0.257639023,0.797294749,-3.045486694,-0.100973322,-0.781044252,2.335136943,0.590452168,-0.639277207,0.779456845,-1
467,MODEL1,PARMS,LUL,1.091923763,12.47720393,0.038131806,0.322517443,-1.603866921,-0.356225051,0.443348072,-0.532584924,0.233594653,1.037507866,-2.835483017,-1
468,MODEL1,PARMS,LUL,1.036333722,16.80229273,-0.022078636,0.313235698,-1.542580416,-0.463980529,-0.022941996,1.106697526,-0.104042234,0.945673184,-2.03992292,-1
469,MODEL1,PARMS,LUL,1.02489328,-3.101062051,0.018680962,-0.066747945,0.672670788,0.670517878,-4.204021881,10.14407127,0.088552704,1.205831191,-3.29827893,-1
470,MODEL1,PARMS,LUL,1.045228397,2.354057381,0.259228468,-0.434879196,1.976630555,0.156317057,-1.632983764,4.473555283,0.418058673,0.259013461,-1.48857083,-1
471,MODEL1,PARMS,LUL,1.128696884,-7.880315964,0.213709973,-0.165223365,0.804992864,0.763112367,-1.819439883,3.692956243,0.479775111,-0.061962883,-0.644703619,-1
472,MODEL1,PARMS,LUL,1.093687321,4.851968263,0.243293917,-0.392402203,1.924687508,0.05653888,-1.174258856,2.882679136,0.290863901,0.636370759,-1.898964992,-1
473,MODEL1,PARMS,LUL,0.982038887,0.230893922,0.346205328,-0.575260043,2.612826355,0.175826703,-0.881806985,1.696382391,0.679051373,-0.11157042,-0.140207408,-1
474,MODEL1,PARMS,LUL,0.975353371,0.269756645,0.050078794,0.519072958,-1.843754134,0.336646548,-0.512927682,0.685258225,0.322038361,0.38818352,-1.505235121,-1
475,MODEL1,PARMS,LUL,0.995440986,8.775760493,0.303237288,-0.461795582,1.492852623,-0.207327513,-1.848097934,5.200416739,0.3690384,0.466666259,-1.55720958,-1
476,MODEL1,PARMS,LUL,1.068734088,-0.338767295,0.132882013,0.249414446,-1.178525272,0.230551746,-0.921633671,2.012610402,0.822920383,-1.217011884,2.148608696,-1
477,MODEL1,PARMS,LUL,1.015761856,11.75533865,0.06431694,0.356956906,-1.676480394,-0.331812868,0.928080144,-1.853333163,0.291875694,0.750993691,-2.413384988,-1
478,MODEL1,PARMS,LUL,1.007007666,10.79334506,0.303467273,-0.130301148,0.541766151,-0.42070048,1.969851379,-4.306027499,0.497518649,0.154715434,-0.788844552,-1
479,MODEL1,PARMS,LUL,1.061690067,1.93634141,-0.087798501,0.50422723,-1.273484905,0.161189593,-0.924009752,2.360059724,0.850766499,-1.532675964,2.778202395,-1
480,MODEL1,PARMS,LUL,1.010814363,9.69837213,-0.011708997,0.435827403,-1.846075578,-0.034379756,-0.209849247,0.983032321,-0.261178888,2.053178616,-4.783112955,-1
481,MODEL1,PARMS,LUL,1.138897997,8.699559186,-0.021653753,0.028459775,0.996930669,-0.094235324,-1.960050547,5.813970631,0.261811571,0.839137717,-2.359951896,-1
482,MODEL1,PARMS,LUL,1.044798556,-6.212049405,0.195882409,-0.539622603,2.132174833,0.750371922,-3.578383753,7.387537049,0.344614506,0.308651468,-1.28014543,-1
483,MODEL1,PARMS,LUL,1.058630592,-12.79233384,0.26489722,-0.459516535,1.942868816,1.251929346,-3.886062261,8.306412076,-0.169121912,1.032446392,-2.308835538,-1
484,MODEL1,PARMS,LUL,1.046200958,0.306406686,0.282076632,-0.200048788,-0.081312445,0.258376565,-1.026608526,2.317488564,0.486494855,-0.092282082,-0.475558422,-1
485,MODEL1,PARMS,LUL,1.059960681,7.257644012,-0.120187827,0.414945597,-0.894757542,0.020011891,-1.445554869,3.442766968,0.216522377,1.531978607,-4.027450797,-1
486,MODEL1,PARMS,LUL,1.174254267,6.154345543,0.344770864,-0.620656939,1.928193505,-0.01319495,-0.847242853,3.002731283,0.168491523,1.000415477,-3.288374884,-1
487,MODEL1,PARMS,LUL,1.091381602,11.38862875,0.171938944,-0.018938893,0.014199156,-0.330095767,-0.004587262,0.922068421,0.274234021,0.896748478,-2.733823123,-1
488,MODEL1,PARMS,LUL,1.059912211,5.884360964,0.023639963,0.180356982,-1.092834423,0.006233073,-1.193924448,2.495967031,0.516444346,-0.385514184,0.592849715,-1
489,MODEL1,PARMS,LUL,1.176696329,8.283465766,0.198027254,-0.210422264,0.869435672,-0.115677415,-1.346057201,4.502324709,0.141602479,1.700272068,-4.766482413,-1
490,MODEL1,PARMS,LUL,0.961590392,-2.641483277,-0.025246307,-0.0076179,1.202344018,0.555199119,-1.87933704,4.21958525,0.38576629,0.244060184,-1.627522829,-1
491,MODEL1,PARMS,LUL,1.088960861,14.11944085,-0.038156482,0.689467711,-2.887927505,-0.570338025,0.675858106,-0.40106482,0.786757048,-1.022580188,1.461077597,-1
492,MODEL1,PARMS,LUL,1.009688025,15.700281,0.14935296,-0.16860508,1.192654658,-0.654025046,1.697513021,-2.97599463,0.522855081,-0.213498544,-0.208063006,-1
493,MODEL1,PARMS,LUL,1.086123816,1.390147615,0.062800358,-0.273049425,1.155426074,0.336449611,-1.639898465,3.383444247,0.284458724,0.496686729,-1.991914943,-1
494,MODEL1,PARMS,LUL,1.042967444,1.682757898,0.309082879,-0.319780035,0.940620203,0.197722778,-0.974764375,2.325237153,0.357465854,-0.091453748,-0.117805363,-1
495,MODEL1,PARMS,LUL,1.113170696,22.70730487,0.185193769,-0.068915974,-0.21836068,-0.995177076,2.754246388,-5.606235527,0.152327751,0.958675031,-2.221888836,-1
496,MODEL1,PARMS,LUL,1.199435113,6.269273139,0.221527617,0.06276591,-0.810823975,-0.068779795,-0.417313552,2.055784127,0.356979669,0.231790458,-0.782097017,-1
497,MODEL1,PARMS,LUL,1.115855435,0.092410008,0.310583483,-0.128046934,-0.193215439,0.175679606,-0.738967938,2.51970811,0.760770587,-1.186909401,2.049654441,-1
498,MODEL1,PARMS,LUL,1.180263623,4.28559479,0.279258804,-0.334954881,1.418590412,-0.007809549,-1.918988046,6.229679237,0.605611307,-0.255311578,-0.63511389,-1
499,MODEL1,PARMS,LUL,1.043337855,-2.364978064,0.098308145,-0.029576848,-0.167137579,0.463157842,-1.560254419,3.261094263,0.566269369,-0.450877495,0.098394503,-1
500,MODEL1,PARMS,LUL,0.996045811,5.354705767,0.062795722,0.495509696,-2.199151777,0.018672633,-0.046250392,0.122085444,0.423754369,-0.360682558,0.729955933,-1
501,MODEL1,PARMS,LUL,1.087239987,8.029946913,0.091751782,0.051276922,0.302216607,-0.167936061,0.57046811,-0.574471324,0.521501683,-0.894636618,1.613492354,-1
502,MODEL1,PARMS,LUL,1.096251378,8.253941349,0.188544764,-0.064212724,-0.355280881,-0.175538259,-0.881163147,3.047599294,0.411790487,0.450515913,-2.016093087,-1
503,MODEL1,PARMS,LUL,1.060995175,5.491798194,0.116375985,0.103492598,-0.663031831,0.020522684,-0.822645877,2.179804263,0.37811868,0.382951643,-1.549636651,-1
504,MODEL1,PARMS,LUL,0.946672267,-10.41668199,-0.027041855,0.438776992,-0.771057366,1.004869673,-4.137919748,8.911257286,0.444923174,0.265975768,-1.417958151,-1
505,MODEL1,PARMS,LUL,1.100870945,18.27382064,0.065900931,0.399281724,-1.910499344,-0.783527428,2.078131881,-3.542656186,0.497359456,-0.297579453,0.049201333,-1
506,MODEL1,PARMS,LUL,0.998711164,3.817852061,0.182020781,0.208596912,-0.77382011,0.143092356,-0.540940603,1.719056951,0.177189141,0.705088637,-2.347508562,-1
507,MODEL1,PARMS,LUL,0.992809768,1.309099472,-0.260121684,0.890047163,-2.55741105,0.414332771,-1.886183071,4.34581004,0.273829623,0.145923576,-0.610277083,-1
508,MODEL1,PARMS,LUL,1.048280554,4.628928018,0.107456694,-0.184986599,1.016812993,-0.04110712,-0.031273711,0.567861426,0.829314707,-0.981805285,1.188122676,-1
509,MODEL1,PARMS,LUL,1.115809075,11.37562595,0.190368033,0.030530811,-1.049890843,-0.501367061,1.64568072,-2.866195647,0.938740169,-2.114291094,4.108956913,-1
510,MODEL1,PARMS,LUL,1.251756949,11.2946249,-0.060002234,0.502295469,-1.752050772,-0.329913703,1.717931585,-4.300879291,0.60795707,-1.492204453,3.137779405,-1
511,MODEL1,PARMS,LUL,1.129323097,-1.857838337,0.310954569,-0.712082293,3.544713561,0.35026249,-1.069946058,2.260813909,0.607040339,-0.405154288,0.093516629,-1
512,MODEL1,PARMS,LUL,0.974952286,9.791974723,0.012663061,0.009796912,0.669008047,-0.176902638,-1.210463491,3.914838866,0.289327291,0.878345162,-2.659930131,-1
513,MODEL1,PARMS,LUL,1.002421169,-5.715406453,0.201545394,-0.482436273,2.529720683,0.590124217,-2.132903071,4.762446079,0.727451275,-0.8753013,1.185905645,-1
514,MODEL1,PARMS,LUL,1.084350357,5.157365679,0.179723258,-0.140473264,1.280571828,-0.019846337,-0.289636908,1.265409608,0.51959287,-0.408571357,0.235689276,-1
515,MODEL1,PARMS,LUL,1.107361111,26.57705742,0.014527392,0.415175823,-1.666062498,-1.253331575,2.770057074,-4.152474672,0.501655699,-0.911175707,1.907342656,-1
516,MODEL1,PARMS,LUL,1.157028999,1.193829478,-0.071494179,0.442501516,-1.273776651,0.249416683,-1.041713166,3.045800358,0.666270054,-1.028023365,1.745997497,-1
517,MODEL1,PARMS,LUL,1.049424006,1.334659185,0.162653084,0.068367548,-0.192124859,0.326091769,-0.976823361,2.535001451,0.132836101,0.423498083,-1.315003315,-1
518,MODEL1,PARMS,LUL,1.016711697,15.40288627,-0.036616883,0.729017554,-3.01316566,-0.526076356,2.137723056,-4.599438229,0.269331024,0.1027348,-0.227649037,-1
519,MODEL1,PARMS,LUL,1.058463729,-11.78989275,0.14629942,0.033077062,0.085111694,0.919002435,-3.241445254,6.966664567,0.943233776,-2.113454603,4.327787211,-1
520,MODEL1,PARMS,LUL,1.038771989,4.654841464,-0.105804152,0.539225317,-1.685817411,0.047978748,-1.612821655,3.973207122,0.683284929,0.105024241,-1.262357499,-1
521,MODEL1,PARMS,LUL,1.152416966,-5.741237451,0.355989438,-0.547886977,1.579289567,0.572953541,-2.523698136,6.218423551,0.609186269,-0.191310821,-0.480417121,-1
522,MODEL1,PARMS,LUL,1.157303716,4.486873072,0.01975812,-0.424815827,1.970865575,0.298577024,-1.649213797,4.0609376,-0.127940116,1.413214868,-3.977246043,-1
523,MODEL1,PARMS,LUL,1.023724357,2.236881791,0.181059585,-0.282134321,1.845949099,0.123010573,-1.364378886,3.472208517,0.666264808,-0.860898302,1.508808574,-1
524,MODEL1,PARMS,LUL,1.029649241,1.012575574,0.133475776,-0.463005956,2.962982366,0.270720363,-1.692311124,3.767301642,0.498129643,-0.569782292,0.73233362,-1
525,MODEL1,PARMS,LUL,1.212022601,21.97408828,-0.093231534,0.636318957,-2.32187617,-1.066772121,2.817200724,-4.6215995,0.837643139,-0.577993225,0.085661444,-1
526,MODEL1,PARMS,LUL,1.097764661,4.824296792,0.064477448,-0.124113031,1.418414051,-0.018144912,-0.935692145,2.403691039,0.730169891,-0.383649933,-0.080164583,-1
527,MODEL1,PARMS,LUL,1.121499432,16.73817088,0.306633702,-0.781311808,3.371087234,-0.656247955,-0.475621424,2.908560466,0.257343354,0.85758819,-2.379660334,-1
528,MODEL1,PARMS,LUL,1.062293734,18.64514697,0.232711467,-0.534805605,2.208814915,-0.781093306,0.204472702,1.047537943,0.352409748,0.505118253,-1.53270741,-1
529,MODEL1,PARMS,LUL,1.060900526,5.855021551,0.103021355,0.084211459,-0.904814211,0.076598908,-1.561739519,4.277411503,0.150491238,0.755095095,-2.081639817,-1
530,MODEL1,PARMS,LUL,1.063385339,2.154026146,0.341848313,-0.869445682,3.638808815,0.236732812,-1.758832901,4.760565291,0.171553788,0.25392588,-0.504536458,-1
531,MODEL1,PARMS,LUL,1.143033807,18.83584067,0.1061425,-0.209750931,0.890037568,-0.774914812,1.574031195,-1.997311833,0.413675084,-0.176736047,-0.166562864,-1
532,MODEL1,PARMS,LUL,1.079023344,18.02456344,0.102448578,-0.077934328,0.680955705,-0.817833174,1.892763459,-2.659316945,0.672337347,-0.787957745,0.915526871,-1
533,MODEL1,PARMS,LUL,1.111326703,3.19758142,0.213651719,-0.137342185,0.062883813,0.089078238,-0.451307978,0.829062783,0.547027938,-0.648760019,1.323503736,-1
534,MODEL1,PARMS,LUL,1.050111435,9.816450368,0.061878036,0.063542602,-0.224703051,-0.288970596,0.648938229,-0.580970704,0.596130781,-0.122195749,-0.892635759,-1
535,MODEL1,PARMS,LUL,1.060905667,4.526058473,0.119551495,-0.307593236,1.497669687,0.174922267,-0.828395971,1.765256613,0.091429217,0.519683378,-1.051813645,-1
536,MODEL1,PARMS,LUL,1.074601741,-1.544740844,0.278381897,-0.558216562,2.184721736,0.401394373,-1.721690385,3.877678576,0.416219909,-0.208791442,0.519215996,-1
537,MODEL1,PARMS,LUL,1.164308188,9.408640155,0.34353323,-0.193367225,0.158248991,-0.486593413,0.520495577,0.333114222,1.054242258,-1.015076575,0.948128697,-1
538,MODEL1,PARMS,LUL,0.930634279,0.153529432,0.210537943,-0.099027894,0.143888614,0.335929569,-2.176653913,5.804065134,0.374825782,-0.217987224,-0.018437619,-1
539,MODEL1,PARMS,LUL,1.144462251,1.795428787,-0.036406932,0.301825163,-0.485584706,0.251271952,-2.136967416,4.911415426,0.551213435,-0.207569159,-0.305712837,-1
540,MODEL1,PARMS,LUL,1.075409237,2.908358679,0.253928,-0.044992934,0.042664476,0.111224897,0.0172602,-0.083106815,0.452049109,-0.5358457,0.866828615,-1
541,MODEL1,PARMS,LUL,1.167660442,17.96523305,0.256771962,-0.130794428,0.32694374,-0.896496618,0.921127902,-0.9293711,0.851110006,-1.229811564,2.396218456,-1
542,MODEL1,PARMS,LUL,1.034296042,7.972906896,0.233920991,-0.178219667,0.263709461,-0.064183664,-0.404451604,1.560311127,0.038391183,0.941324856,-2.644154572,-1
543,MODEL1,PARMS,LUL,1.117616989,9.868639725,0.385960469,-0.448161664,1.030603854,-0.170069019,-0.20285594,1.199017394,-0.153730643,1.26017405,-2.643355354,-1
544,MODEL1,PARMS,LUL,1.051724114,21.46860276,0.039657215,0.466003664,-1.689484845,-0.996861333,3.007913404,-5.736364255,0.559822608,-0.265244582,-0.020539032,-1
545,MODEL1,PARMS,LUL,1.145079694,3.967382671,-0.076666481,0.785256007,-2.435516947,0.064110171,-0.137078937,1.237794611,0.659755994,-0.651607673,0.407303534,-1
546,MODEL1,PARMS,LUL,1.090396307,3.737390114,0.207427284,-0.506625494,2.432608879,0.009248882,0.340211825,-1.175861865,0.793496899,-1.731128058,3.60811209,-1
547,MODEL1,PARMS,LUL,1.183591373,-5.693668199,0.328691648,0.000869388,-0.569846128,0.674892092,-4.011208491,10.7005113,0.273181744,0.010095132,-0.268487716,-1
548,MODEL1,PARMS,LUL,1.049912133,6.124718947,0.21071797,-0.653295522,2.654859845,-0.034937568,-0.197784642,0.74650684,0.452020421,-0.16534825,-0.589223277,-1
549,MODEL1,PARMS,LUL,1.022713193,1.805299667,0.509581078,-1.617726434,6.422196994,0.203018889,-3.010433044,7.398818959,0.276562367,0.92730805,-2.984948705,-1
550,MODEL1,PARMS,LUL,1.039640647,11.75520968,-0.061648447,0.215472591,-0.552905137,-0.25024015,-0.010406864,0.169962733,0.215467778,0.652750063,-1.710357635,-1
551,MODEL1,PARMS,LUL,1.042392276,7.395967984,0.22046838,-0.265656768,1.04465685,-0.17561073,-0.091106045,1.037355208,0.543698521,0.247841614,-1.929830141,-1
552,MODEL1,PARMS,LUL,1.046375126,-7.431910246,0.24789628,-0.353992109,1.509727783,0.686538723,-2.893164993,6.549633736,0.664016773,-0.671924005,0.91209911,-1
553,MODEL1,PARMS,LUL,1.059942179,-10.61449114,-0.008202514,0.440226605,-1.663193051,0.885250447,-2.824328302,5.494568401,0.891231085,-1.391783158,2.407945449,-1
554,MODEL1,PARMS,LUL,1.181122907,3.542552531,-0.07133817,0.530680737,-2.063724219,0.28277768,-1.278797833,3.028666119,0.022566503,1.619705282,-4.28360394,-1
555,MODEL1,PARMS,LUL,1.087457762,12.51738313,0.141187542,0.051857234,-0.509443347,-0.367078998,1.367759012,-2.627984563,0.206724055,0.344754866,-1.076367469,-1
556,MODEL1,PARMS,LUL,1.268068644,0.833618658,0.13405983,-0.563622699,3.169933397,0.336100016,-2.011011147,5.420613006,0.288917343,0.505387321,-2.063248246,-1
557,MODEL1,PARMS,LUL,1.118450506,17.05857861,-0.167256967,0.734113953,-3.105204739,-0.580870675,0.286222584,0.219860423,0.304962869,1.029611867,-3.097461595,-1
558,MODEL1,PARMS,LUL,1.050115611,-2.820702294,0.295970561,-0.244951694,0.375375278,0.512855272,-1.76683218,3.987515721,0.182926548,0.679383959,-1.68146689,-1
