SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,BronInt
909,MODEL1,PARMS,BronInt,1.141305131,3.230651598,0.17892055,-0.492477317,1.807315777,0.276462367,-0.358637763,-0.630338351,0.355698681,-0.891407168,2.149315037,-1
910,MODEL1,PARMS,BronInt,1.272118473,16.55243734,-0.047123929,0.226084112,-0.172574423,-0.649953001,3.424806656,-8.120358581,0.800749954,-1.722761621,3.728632151,-1
911,MODEL1,PARMS,BronInt,1.159661781,8.580251192,0.457729869,-1.019704765,3.253501452,-0.061587463,0.876997402,-1.493907159,-0.018325693,0.516622172,-1.569316074,-1
912,MODEL1,PARMS,BronInt,1.137385197,-5.669831553,-0.074091676,-0.01635848,0.789383578,0.782294846,-1.458442177,2.566336243,0.630941359,-1.739833246,3.921182303,-1
913,MODEL1,PARMS,BronInt,1.249749517,-15.46152212,0.585827776,-1.660243866,6.954674685,1.344446071,-4.119166301,8.975293126,0.050326912,0.514795298,-1.44593493,-1
914,MODEL1,PARMS,BronInt,1.375596878,-4.714989076,0.02425516,0.422300979,-2.064194993,0.587528619,-3.765799466,8.538428693,0.931345583,-0.824435295,0.821303842,-1
915,MODEL1,PARMS,BronInt,1.230482469,6.335878057,0.495059832,-0.622831342,1.706963459,-0.074045231,1.327777922,-3.302302226,0.369122616,-0.106049479,-0.375898785,-1
916,MODEL1,PARMS,BronInt,1.265081325,-9.654853046,0.018506351,0.119571399,-0.361315941,1.041869634,-1.241371087,1.924339941,0.381485009,-1.346748313,3.134961029,-1
917,MODEL1,PARMS,BronInt,1.217777581,0.885572834,-0.145084629,0.559665913,-1.736902662,0.567218504,-1.521882458,4.115595227,-0.071316853,1.202474519,-3.693149443,-1
918,MODEL1,PARMS,BronInt,1.201407952,-5.805723787,0.294575408,-0.903779013,3.843941805,0.828880725,-2.437407355,5.210186638,0.097246831,0.695255631,-2.405894583,-1
919,MODEL1,PARMS,BronInt,1.363577534,-17.72765653,0.150504581,-0.273790469,0.695804037,1.528681819,-3.939608126,7.145781813,0.408379208,-1.62726319,4.000838462,-1
920,MODEL1,PARMS,BronInt,1.157742757,7.618477716,-0.067405235,0.476954355,-1.709371628,-0.012953895,0.571618228,-0.394842798,0.47596718,-0.767233688,1.098438653,-1
921,MODEL1,PARMS,BronInt,1.247718498,-0.437241813,0.531622386,-0.933662805,2.148497274,0.470445452,0.220173934,-2.355320216,-0.088962692,0.773437558,-1.463583502,-1
922,MODEL1,PARMS,BronInt,1.115872524,12.80773372,0.439340103,-0.61098924,1.664188725,-0.313431957,1.114086263,-1.104894006,-0.14405737,2.296070589,-6.873471255,-1
923,MODEL1,PARMS,BronInt,1.15482851,-9.589597333,0.252274647,-0.324717345,0.766316268,1.037489429,-2.682118791,5.763540065,0.141467342,0.460527232,-1.69108754,-1
924,MODEL1,PARMS,BronInt,1.242342814,20.83042389,-0.320902009,0.808209467,-3.152039567,-0.510667199,1.652399169,-3.39966295,-0.172948021,0.456152434,-1.178099953,-1
925,MODEL1,PARMS,BronInt,1.172469146,3.237901379,-0.008795368,-0.15736866,0.704577413,0.245384143,0.091975885,-0.51463348,0.635742465,-3.07992848,7.606423161,-1
926,MODEL1,PARMS,BronInt,1.319911964,0.354852197,-0.068597787,0.663029284,-2.724145414,0.650792056,-2.22375324,4.809535792,-0.251951883,0.954738084,-2.104693013,-1
927,MODEL1,PARMS,BronInt,1.330340817,-11.95782198,-0.031515494,-0.477095199,3.174464851,1.122159593,-3.857629121,7.806978396,0.844212376,-2.557387983,5.84225402,-1
928,MODEL1,PARMS,BronInt,1.21679304,-7.735086755,0.240925529,-0.531010456,1.546484617,0.659492255,-1.526193881,3.554397582,1.159679906,-2.860082228,5.827436634,-1
929,MODEL1,PARMS,BronInt,1.315277762,2.873930278,0.16379784,-0.073334371,-0.780283445,0.293645777,-0.770708404,1.51739137,0.209135046,-0.022781653,0.239176853,-1
930,MODEL1,PARMS,BronInt,1.119885461,17.86116065,-0.088645845,0.041500833,0.476109372,-0.421816439,0.737318368,-0.714724242,-0.154152226,1.520638841,-3.900595307,-1
931,MODEL1,PARMS,BronInt,1.303233705,5.38011559,0.225150188,-0.429195146,1.609473151,0.175271932,-0.557435436,1.362448213,0.050117229,0.267147801,-0.802263514,-1
932,MODEL1,PARMS,BronInt,1.275831663,6.818095081,0.114769758,0.065993285,-0.246158631,0.220809909,-0.995078124,2.822169206,-0.343650979,1.818638958,-4.253460214,-1
933,MODEL1,PARMS,BronInt,1.24642675,6.285737465,0.121547404,-0.28301086,0.910946815,0.044806144,1.096770141,-3.151900242,0.429375526,-0.431040515,0.388033188,-1
934,MODEL1,PARMS,BronInt,1.109632395,10.11009927,0.235689758,-0.129634391,-0.47868488,-0.336596785,2.361499409,-5.201943284,0.759258251,-1.222603595,2.020255957,-1
935,MODEL1,PARMS,BronInt,1.260981474,-3.949407853,0.23138383,0.100029171,-1.429840916,0.589991015,-1.108409521,2.779721463,0.44782947,0.073990563,-1.913960598,-1
936,MODEL1,PARMS,BronInt,1.23689481,4.352190498,0.290518762,-0.384467227,0.864588193,0.069276549,0.918252518,-2.427420826,0.562884668,-1.679250962,3.843475003,-1
937,MODEL1,PARMS,BronInt,1.197451483,14.46385897,0.020897046,0.325259307,-2.358851395,-0.39266145,0.945884863,-2.075731361,0.371347048,-0.407359564,0.617302522,-1
938,MODEL1,PARMS,BronInt,1.356563329,2.891446311,0.149610126,-0.641307974,2.479791468,0.192618399,1.152207147,-4.245138453,0.576284694,-0.561450315,0.698479338,-1
939,MODEL1,PARMS,BronInt,1.126116118,16.25468754,0.341716165,-0.627173332,2.104032025,-0.392893898,1.029264709,-1.185134034,-0.403544741,1.786851737,-4.105800553,-1
940,MODEL1,PARMS,BronInt,1.224820864,2.613834003,-0.081978751,0.122644102,-0.597850766,0.19475052,-0.703219672,1.20420155,0.969906802,-2.307596104,4.520526303,-1
941,MODEL1,PARMS,BronInt,1.134624497,13.16389623,0.138659844,-0.069307046,0.557764183,-0.325455807,1.916028799,-3.505819214,0.143865283,0.362522052,-1.482071499,-1
942,MODEL1,PARMS,BronInt,1.26165669,8.873707026,0.057180795,0.376736586,-3.008822932,-0.12213027,1.592756939,-4.117870678,0.577970157,-2.138867243,4.721214662,-1
943,MODEL1,PARMS,BronInt,1.185316142,0.902040503,0.362501044,-0.841932133,2.68803169,0.257065978,-0.677039469,1.526997322,0.608024566,-0.941559408,1.4072478,-1
944,MODEL1,PARMS,BronInt,1.350565045,-10.5011306,0.04276043,-0.389810251,2.393178289,1.212422107,-3.113001021,6.417048798,0.096397096,-0.545540378,0.88391775,-1
945,MODEL1,PARMS,BronInt,1.207299842,5.990608629,0.200773156,-0.205524921,0.67009122,0.04677737,-0.333182894,1.366775008,0.44350327,-0.874910608,1.460483336,-1
946,MODEL1,PARMS,BronInt,1.258942052,-3.051116961,-0.07907071,0.423656304,-1.806154415,0.632443274,-2.160522742,4.248984675,0.538013065,-0.961405534,2.145795438,-1
947,MODEL1,PARMS,BronInt,1.214125428,3.797525536,0.19484086,-0.79313789,3.235237844,0.392134888,-1.025707278,2.196860587,-0.283806503,1.623077575,-4.126592986,-1
948,MODEL1,PARMS,BronInt,1.258255976,1.420645631,0.272330051,-0.876920613,3.262618849,0.375991712,0.364852715,-1.263000672,0.199517135,-0.520743891,0.989592596,-1
949,MODEL1,PARMS,BronInt,1.278090052,14.02996832,-0.025009971,-0.259525539,1.884417203,-0.395105322,2.558316428,-6.003867392,0.503462194,-0.942846,1.8145187,-1
950,MODEL1,PARMS,BronInt,1.275714597,-1.878198362,-0.008212498,0.322398289,-1.562748767,0.462106796,-0.898059638,1.623119203,0.869491071,-2.504344329,5.381876569,-1
951,MODEL1,PARMS,BronInt,1.209414732,2.445332846,0.088610846,-0.048247336,0.131638291,0.263060748,-0.044627047,0.443457734,0.478786544,-0.930894837,1.717372366,-1
952,MODEL1,PARMS,BronInt,1.245360452,7.643242092,0.318430876,-1.013156241,4.546352618,-0.010652108,-0.619966261,2.390677593,0.265533556,-1.015504018,2.012297642,-1
953,MODEL1,PARMS,BronInt,1.167571101,9.122544353,0.020500504,-0.21036596,0.834932519,-0.267455195,1.051756882,-2.384359398,1.098231228,-2.468896584,4.704941934,-1
954,MODEL1,PARMS,BronInt,1.356809965,8.000508915,0.111852357,0.109155574,-0.830162597,-0.032454129,0.528047789,-0.694002062,0.251606074,0.025673165,-0.318485675,-1
955,MODEL1,PARMS,BronInt,1.127017306,-1.755621949,0.189722239,-0.66120971,3.925347191,0.556553392,-0.592215121,1.032074028,0.346552498,-1.279499919,2.495584139,-1
956,MODEL1,PARMS,BronInt,1.224125123,3.337430825,0.035166686,0.013543151,0.332280631,0.238334519,-0.200279772,0.678751303,0.405292477,-0.808771785,1.616471012,-1
957,MODEL1,PARMS,BronInt,1.198692886,1.612606574,0.252788526,-0.856434091,3.498117919,0.402052004,-1.359976673,3.522779351,0.103415826,0.309575425,-1.419823191,-1
958,MODEL1,PARMS,BronInt,1.090191375,14.21292535,-0.006704278,0.684067828,-2.640615816,-0.376537898,1.954766303,-3.436744827,0.295615318,-1.130100387,2.641862003,-1
959,MODEL1,PARMS,BronInt,1.357001627,-5.55281374,0.130892798,-0.030511202,0.796244312,0.541329188,-1.717502399,4.296996063,1.152604427,-2.97843183,6.287518211,-1
960,MODEL1,PARMS,BronInt,1.127341737,-5.730175169,0.080262163,0.168656148,-0.763052713,0.719507734,-0.566501776,0.796160634,0.551047874,-0.835712216,1.324666818,-1
961,MODEL1,PARMS,BronInt,1.233742291,2.565896174,0.172063885,0.127733727,-1.652344945,0.184307536,-0.644100992,1.26163892,0.603379642,-0.541624451,0.754697458,-1
962,MODEL1,PARMS,BronInt,1.364853531,7.282553163,0.082311415,0.335761366,-2.099267274,-0.006545287,0.101709607,-0.921926352,0.412016591,-1.002604451,2.799635535,-1
963,MODEL1,PARMS,BronInt,1.1588324,-1.46829819,0.250208495,-0.320432005,0.878781858,0.513913981,-0.50751659,0.173617193,0.38202867,-1.720656513,4.518571478,-1
964,MODEL1,PARMS,BronInt,1.167502669,5.068853001,0.306972047,-0.167556152,-0.10863251,0.12055658,0.531507581,-0.814622046,0.167369014,-0.292595025,0.514834562,-1
965,MODEL1,PARMS,BronInt,1.265419889,-2.306604676,0.248514861,-0.859783552,3.739653488,0.603065696,-0.040991913,-0.99716431,0.144759739,-0.198907335,0.503530443,-1
966,MODEL1,PARMS,BronInt,1.297834598,15.27403279,0.164161361,-0.344050324,0.595928329,-0.518105792,1.71830587,-3.423801496,0.569124966,-1.530186635,2.883295489,-1
967,MODEL1,PARMS,BronInt,1.164275603,-16.01680412,-0.029538278,0.275054956,-1.277746528,1.482576103,-3.243976894,6.406811055,0.332985255,-1.571433035,3.668612444,-1
968,MODEL1,PARMS,BronInt,1.186586952,2.147177423,0.315755929,-0.680746543,2.673271499,0.35647479,0.436962935,-1.666855701,0.087524665,-1.052906239,3.074721352,-1
969,MODEL1,PARMS,BronInt,1.26512803,-12.25641657,0.137348173,-0.225030213,0.440887897,1.000461971,-1.913142443,2.771449072,1.066309019,-2.775805542,5.693360793,-1
970,MODEL1,PARMS,BronInt,1.218311351,-6.659726382,0.03166259,0.451225155,-1.976131577,0.720161121,-2.441062706,5.111240436,0.865482153,-1.39372061,2.138890334,-1
971,MODEL1,PARMS,BronInt,1.219118917,11.86976086,0.095024781,0.02850507,-0.273041266,-0.229267327,1.214666217,-1.875399675,0.259167444,-1.443688395,3.325091314,-1
972,MODEL1,PARMS,BronInt,1.146006971,1.952920448,0.2523202,-0.718405984,2.746249989,0.370178115,0.644669835,-1.398467248,0.063637031,0.287031496,-1.183554829,-1
973,MODEL1,PARMS,BronInt,1.212258775,13.73981325,-0.101631428,0.330921672,-1.411704588,-0.092863467,0.743257429,-1.440308205,-0.431058442,1.014984772,-2.036293878,-1
974,MODEL1,PARMS,BronInt,1.261525895,1.96610266,0.305855459,-0.466911034,0.133049667,0.395348548,-0.167775061,-0.940187661,-0.033242638,0.593302517,-1.191620133,-1
975,MODEL1,PARMS,BronInt,1.246185782,4.946137419,0.203285053,0.240023879,-1.850806331,0.166679871,-0.4008507,1.109104325,0.125564475,0.402078952,-1.419633875,-1
976,MODEL1,PARMS,BronInt,1.181100074,9.392914099,0.02835033,-0.029490467,0.400004609,-0.181151265,1.456874957,-3.143016073,0.6486794,-1.363519903,2.741901365,-1
977,MODEL1,PARMS,BronInt,1.109540763,8.815918673,0.103313306,-0.501783138,2.31011329,-0.036751344,0.240855554,-0.1975425,0.199849123,0.182013874,-0.740220197,-1
978,MODEL1,PARMS,BronInt,1.357536598,3.602587918,0.286536492,-0.302242302,1.108408865,-0.01287719,0.673253945,-1.616997734,0.996381226,-2.363871999,4.995330273,-1
979,MODEL1,PARMS,BronInt,1.169592002,-5.774711815,-0.116914381,0.736598246,-3.133503987,0.877105262,-0.922981732,1.159917868,0.272540438,-1.329303003,3.565150311,-1
980,MODEL1,PARMS,BronInt,1.149573702,9.167244808,-0.032799901,-0.02223807,0.322467915,-0.067387579,1.3424425,-3.111799523,0.338115425,-0.899538351,2.138133605,-1
981,MODEL1,PARMS,BronInt,1.197491798,-16.98450583,-0.162967504,0.843222689,-3.328025905,1.47577444,-5.807114492,12.53037826,0.703441451,-1.383009539,2.081581639,-1
982,MODEL1,PARMS,BronInt,1.189082565,3.817865853,0.308795127,-1.009886147,4.131958342,0.267084774,-0.550953667,1.164400292,0.098927325,-0.514140604,1.343262213,-1
983,MODEL1,PARMS,BronInt,1.18712323,-5.277732147,0.271780371,-0.256431875,0.126219302,0.79360466,-0.72425459,0.030912742,0.076242538,0.164210187,-0.169973357,-1
984,MODEL1,PARMS,BronInt,1.127185621,19.72274582,0.055815764,0.271557396,-2.094702082,-0.744026415,2.302326449,-4.653939765,0.45244618,-1.191367276,2.269578266,-1
985,MODEL1,PARMS,BronInt,1.285509082,2.393431052,-0.101962921,0.372488168,-1.794057591,0.295978724,-0.755741397,3.010092955,0.591023826,-1.26159736,1.951536125,-1
986,MODEL1,PARMS,BronInt,1.233059595,-2.876118933,0.138389342,-0.055161244,-0.082770487,0.724091993,-1.381364188,2.490190534,-0.042746741,-0.018769589,0.291040373,-1
987,MODEL1,PARMS,BronInt,1.166374439,-14.02020624,0.246716884,-0.565241612,1.884863512,1.247402419,-3.815223267,8.748819553,0.463914719,-0.763840503,0.698674945,-1
988,MODEL1,PARMS,BronInt,1.264500143,1.566232045,0.068839312,-0.250896563,1.103226581,0.284821634,-0.441500953,1.11603188,0.611676478,-0.317475833,-0.685673452,-1
989,MODEL1,PARMS,BronInt,1.190430036,1.680021827,0.123583296,-0.443552407,1.62827667,0.371042966,-0.459821313,0.239892158,0.290562247,-0.811158993,2.052033483,-1
990,MODEL1,PARMS,BronInt,1.234675436,-1.642191995,-0.072897926,0.273753929,-0.041143671,0.514951813,-1.558633795,3.623695455,0.658982472,-1.073209961,1.389617019,-1
991,MODEL1,PARMS,BronInt,1.252829987,9.49371371,0.360929404,-0.472003724,1.137833514,-0.207873768,1.300665592,-3.459077721,0.387279565,-0.889854706,2.273362785,-1
992,MODEL1,PARMS,BronInt,1.16161965,-1.804172694,0.35990612,-0.833470466,3.168592117,0.613450493,-2.840732094,6.974689181,-0.096352271,1.577249651,-4.226105347,-1
993,MODEL1,PARMS,BronInt,1.23394957,0.66831633,0.201695317,-0.463564954,1.590003416,0.379692676,0.058152021,-0.539569363,0.350705949,-1.09880485,2.881622791,-1
994,MODEL1,PARMS,BronInt,1.1655398,10.6082705,0.279855863,-0.005567596,-0.603960347,-0.372361909,2.572952592,-5.408355919,0.77422226,-2.390235293,4.774151225,-1
995,MODEL1,PARMS,BronInt,1.244276169,17.64198677,0.503889614,-0.912636524,2.608249961,-0.701076753,3.925355491,-8.763412694,0.165446819,0.716204935,-2.609040367,-1
996,MODEL1,PARMS,BronInt,1.263833582,-11.9325481,0.255434423,-0.343394742,0.890466708,1.168763005,-2.344323028,3.824827931,0.166525335,0.104345662,-0.262228474,-1
997,MODEL1,PARMS,BronInt,1.163243058,-19.9543339,0.186541607,-0.399461438,1.900513456,1.630259447,-3.946623175,8.268423041,0.355693768,-0.745700687,1.461373593,-1
998,MODEL1,PARMS,BronInt,1.186713958,0.35167543,0.279759412,-0.16171772,2.23321E-05,0.392335089,-1.279418392,4.228596149,0.28567217,-0.16486045,-0.328813469,-1
999,MODEL1,PARMS,BronInt,1.298379523,-4.353146437,0.229656796,-0.70776194,3.92132817,0.465183075,-1.554046567,3.749754746,1.215474926,-2.991850057,5.717644849,-1
1000,MODEL1,PARMS,BronInt,1.222556363,3.667399977,0.234287837,0.092094148,-1.6776324,0.186447115,0.527077835,-0.584699485,0.315768716,-0.76870082,1.276240151,-1
