SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sLB1
151,MODEL1,PARMS,sLB1,0.579703238,-6.93378389,0.143985807,-0.395173547,1.792371173,0.511772905,-1.87526315,4.06793778,0.171618181,0.07816198,-0.424080116,-1
152,MODEL1,PARMS,sLB1,0.602219419,-0.31782597,0.112133705,0.058939157,-0.563107496,0.163909614,-0.560407086,1.490524444,-0.002957035,0.216011961,-0.547512856,-1
153,MODEL1,PARMS,sLB1,0.606841538,-0.569161006,0.128010753,-0.145472874,0.416784159,0.241952279,-0.328886175,0.557230336,-0.287211468,1.2627915,-2.73638044,-1
154,MODEL1,PARMS,sLB1,0.543793766,1.288700079,0.071478158,-0.12283339,0.738094242,0.015495508,0.594493224,-1.539021625,0.171611966,0.043010937,-0.29247896,-1
155,MODEL1,PARMS,sLB1,0.528483985,7.479374495,0.038368062,-0.033995948,-0.023688366,-0.338716195,1.390092563,-2.954632193,0.139358649,0.035771257,-0.378453396,-1
156,MODEL1,PARMS,sLB1,0.602119875,6.052461437,0.110719488,0.126542246,-0.991123103,-0.246585357,0.283179604,0.184291776,0.061568225,0.347159213,-1.036566346,-1
157,MODEL1,PARMS,sLB1,0.577349451,10.98665418,0.118479935,0.040573768,-0.439173476,-0.590280708,1.730929741,-3.409916364,0.187344788,0.041355841,-0.343950467,-1
158,MODEL1,PARMS,sLB1,0.635149448,3.724689928,0.197531095,-0.302526806,0.791937094,-0.075958921,-0.050201778,0.640947704,-0.114564623,0.743240594,-1.782686749,-1
159,MODEL1,PARMS,sLB1,0.591971388,6.388005299,0.17917945,-0.245562815,0.995649736,-0.291823197,1.470327115,-3.315254365,0.082813625,-0.048181312,-0.052649616,-1
160,MODEL1,PARMS,sLB1,0.586262317,2.943462442,0.241194502,-0.546566817,1.64034749,-0.0095904,-0.423686696,1.435427514,-0.20018775,0.977693802,-2.237805334,-1
161,MODEL1,PARMS,sLB1,0.619369696,-2.021418328,0.086440162,0.079333354,-0.37424499,0.24587984,-0.816457235,1.901314394,0.078307595,-0.036911921,0.215498222,-1
162,MODEL1,PARMS,sLB1,0.58638585,8.975336695,0.093778281,0.03171425,-0.614231544,-0.342983995,1.31244974,-2.304777774,-0.212962516,0.751461842,-1.684698,-1
163,MODEL1,PARMS,sLB1,0.568469202,5.296296849,0.141186537,-0.167608177,0.284096793,-0.264453772,0.68087757,-1.048950465,0.250734364,-0.068997437,-0.236980362,-1
164,MODEL1,PARMS,sLB1,0.56255611,0.086912113,0.183804073,-0.304250324,1.049461807,0.133337128,-0.426856557,1.56086967,-0.11583548,1.286299343,-3.465232249,-1
165,MODEL1,PARMS,sLB1,0.597241993,-5.036126608,0.196511428,-0.204683577,0.27814717,0.40264047,-1.8462185,4.268460075,0.087629493,0.249717429,-0.779382612,-1
166,MODEL1,PARMS,sLB1,0.588795341,6.523180463,0.036131528,0.142429448,-0.588320076,-0.281739302,0.453001475,-0.569025184,0.160704453,0.336401758,-1.123965645,-1
167,MODEL1,PARMS,sLB1,0.582422268,-3.205168712,0.048331498,0.23172273,-1.326600642,0.321493857,-1.248438136,3.050886449,0.095418884,0.099448695,-0.532833658,-1
168,MODEL1,PARMS,sLB1,0.54223124,10.19183329,0.146533084,-0.269786374,0.560221171,-0.502463958,1.499628645,-2.728237191,0.08202097,-0.079966099,0.129130622,-1
169,MODEL1,PARMS,sLB1,0.57299427,11.44975254,0.12160709,-0.080957687,0.209671268,-0.544963385,1.690367101,-3.140808867,-0.039775501,0.411217706,-1.11391747,-1
170,MODEL1,PARMS,sLB1,0.578493677,4.761725937,0.064145829,0.03991277,-0.132140645,-0.205366518,0.510754893,-0.847708852,0.222628438,0.003691326,-0.354817471,-1
171,MODEL1,PARMS,sLB1,0.644226728,-1.65876174,0.031279396,0.059649865,-0.26920605,0.266193164,-2.026639489,5.538646406,0.066321428,0.187267241,-0.698262576,-1
172,MODEL1,PARMS,sLB1,0.595958694,9.529795625,0.136070393,-0.294950279,1.028060756,-0.417622502,1.168566097,-2.185570046,-0.074823663,0.825646386,-2.287908561,-1
173,MODEL1,PARMS,sLB1,0.540579376,7.405347094,0.111089635,-0.134474139,0.053667411,-0.301418868,0.865450931,-1.743535796,0.004763438,0.198512636,-0.257713832,-1
174,MODEL1,PARMS,sLB1,0.631500219,-1.234341898,0.052715111,-0.018719099,0.386063625,0.203226422,-0.720518263,1.946606386,0.109874438,0.135149606,-0.769934327,-1
175,MODEL1,PARMS,sLB1,0.60778427,4.488410301,0.140340895,-0.344620432,1.481070317,-0.121233709,0.141256026,0.258439535,-0.047684304,0.713950888,-1.951751916,-1
176,MODEL1,PARMS,sLB1,0.593458429,-0.543063083,0.208429476,-0.228854249,0.70388824,0.148643485,-0.600756129,1.323847034,-0.046682162,1.150342915,-2.933179905,-1
177,MODEL1,PARMS,sLB1,0.525722964,10.12271925,0.17312406,-0.21473546,0.118999316,-0.43770342,1.426064027,-2.891307475,-0.189333021,0.924324518,-1.929322396,-1
178,MODEL1,PARMS,sLB1,0.598572838,4.200660557,-0.075313762,0.073525186,0.068012983,-0.060423556,-0.083354137,0.469107304,0.041221667,0.101361003,-0.307474059,-1
179,MODEL1,PARMS,sLB1,0.541545066,6.048759829,-0.019633098,0.178798235,-0.671947117,-0.213478568,0.400153355,-0.667261878,0.080566854,0.357490946,-0.937823968,-1
180,MODEL1,PARMS,sLB1,0.564934104,7.063397918,-0.174765055,0.465526194,-1.577135997,-0.169026745,0.380254346,-0.555227407,-0.129502781,1.123946133,-2.802850872,-1
181,MODEL1,PARMS,sLB1,0.558056973,6.821821077,0.10482633,-0.02635555,-0.091154525,-0.262798736,0.932132881,-1.767184427,-0.042382414,0.646410475,-1.785152053,-1
182,MODEL1,PARMS,sLB1,0.58436173,4.229232108,0.041171931,-0.032692105,0.317344275,-0.053499462,0.166558926,-0.183744275,-0.128848053,0.806958281,-1.951510722,-1
183,MODEL1,PARMS,sLB1,0.570603961,7.171034674,0.0472376,0.079035073,-0.645412026,-0.300977391,0.366462012,-0.104494877,0.118648979,-0.01118216,-0.228894131,-1
184,MODEL1,PARMS,sLB1,0.608581648,6.234271892,0.187690619,-0.445033328,2.132895971,-0.258605633,0.575543633,-0.823972574,-0.001274063,0.572211477,-1.599932875,-1
185,MODEL1,PARMS,sLB1,0.534987835,3.390431943,0.106735155,-0.150248957,0.094284898,-0.042085717,0.433393671,-0.970622862,-0.097636466,0.867403638,-2.020589334,-1
186,MODEL1,PARMS,sLB1,0.595730572,-1.514510637,0.146926696,-0.418543129,1.608234355,0.21899509,-0.934428162,2.133560392,0.058240365,0.371056782,-1.102954389,-1
187,MODEL1,PARMS,sLB1,0.539447364,8.061199093,-0.025037745,-0.026325932,0.3659772,-0.304293632,0.874727821,-1.482143849,0.003524812,0.457877097,-1.234210103,-1
188,MODEL1,PARMS,sLB1,0.5616153,3.208915498,0.014821436,0.123159259,-0.572042955,0.057414692,0.002999656,0.449254315,-0.348708296,1.743382205,-4.319095564,-1
189,MODEL1,PARMS,sLB1,0.589546063,4.315814707,0.018461982,-0.292100148,1.697953059,-0.061883774,-0.950945448,3.199561071,-0.081147718,1.044485541,-2.747370628,-1
190,MODEL1,PARMS,sLB1,0.567954648,5.690330642,0.094385866,-0.261509813,0.839988151,-0.117612753,-0.024096667,0.244391236,-0.249402569,1.014245149,-2.114985077,-1
191,MODEL1,PARMS,sLB1,0.62234479,2.925465964,0.089195916,-0.420174688,2.602508804,-0.030924959,-0.108260029,0.796180013,0.040261399,0.214074201,-0.751996708,-1
192,MODEL1,PARMS,sLB1,0.600998726,0.844711752,0.090630693,-0.225563387,0.595917632,0.079838706,-0.45148365,1.120470745,0.106361659,-0.060759737,0.116927637,-1
193,MODEL1,PARMS,sLB1,0.579763361,3.01728665,0.120317126,-0.0114348,-0.318450832,-0.098753702,0.01183058,0.62410045,0.182098738,0.115736719,-0.867509879,-1
194,MODEL1,PARMS,sLB1,0.560062711,1.441372486,0.076009667,0.001794856,-0.212699768,0.09656101,-0.807891378,1.883328985,-0.123950837,0.987251529,-2.227753179,-1
195,MODEL1,PARMS,sLB1,0.563054717,1.227429836,0.173104312,-0.324316934,0.981916126,0.094192883,-0.598492426,1.56028139,-0.165341082,1.092652185,-2.561304317,-1
196,MODEL1,PARMS,sLB1,0.540658817,3.652078897,-0.023448613,0.054842751,-0.123967986,0.024492933,-0.11000715,0.142733276,-0.201207641,0.765615302,-1.466482366,-1
197,MODEL1,PARMS,sLB1,0.574484406,8.036154687,0.183331513,-0.326748028,1.156225367,-0.367269675,1.111142505,-1.73950804,-0.021717021,0.488548285,-1.20220348,-1
198,MODEL1,PARMS,sLB1,0.616608672,0.65906623,0.126425214,-0.214723949,0.739106391,0.097255034,-0.347240227,0.915818216,0.021479366,0.285431095,-1.00679868,-1
199,MODEL1,PARMS,sLB1,0.601937895,2.27627172,0.110436355,-0.00509846,-0.335651778,0.009903863,-0.091423275,0.71701222,-0.034399782,0.610294685,-1.660408871,-1
200,MODEL1,PARMS,sLB1,0.580362435,7.811220452,-0.064070823,0.241340178,-1.229266787,-0.248913803,1.084308916,-2.571549771,-0.131539671,0.770420737,-1.670347456,-1
201,MODEL1,PARMS,sLB1,0.554271006,5.102983967,0.224411103,-0.373014187,0.754698143,-0.158256281,0.012270838,0.352007952,-0.148938433,1.089278853,-2.649564311,-1
202,MODEL1,PARMS,sLB1,0.578950234,0.502038079,0.05013803,0.050257004,-0.732671498,0.148110746,-1.001171897,2.707085428,-0.060324889,0.684965359,-1.841720249,-1
203,MODEL1,PARMS,sLB1,0.607717032,-3.583359384,0.03444816,0.017232024,0.392158456,0.452165208,-0.762027413,0.89024404,-0.280720702,0.947481269,-1.811677401,-1
204,MODEL1,PARMS,sLB1,0.597600068,1.597551828,0.022918765,0.031142541,-0.256819856,0.081147078,-0.369405052,0.820128014,-0.033621541,0.524268425,-1.320973761,-1
205,MODEL1,PARMS,sLB1,0.576244099,6.89292947,0.132522468,-0.354121408,1.48836257,-0.22449026,0.749100307,-1.086580628,-0.194692829,1.029693215,-2.593948877,-1
206,MODEL1,PARMS,sLB1,0.585438051,3.640954419,-0.033855686,0.379678098,-1.44039942,-0.079266353,0.200193414,0.048339839,0.101639797,0.35037315,-1.295981687,-1
207,MODEL1,PARMS,sLB1,0.559317656,0.627630427,0.051684891,0.040501648,-0.006142346,0.155783645,-0.666908856,1.761876494,-0.129978944,0.73074358,-1.807014701,-1
208,MODEL1,PARMS,sLB1,0.552473533,6.479919663,0.075687766,-0.065480754,-0.037063413,-0.286346079,0.938571302,-1.575024319,0.181987627,-0.023834477,-0.431185645,-1
209,MODEL1,PARMS,sLB1,0.541445896,0.635839639,0.178188117,-0.228799774,0.471372949,0.101087009,-0.057778863,0.031267767,-0.060014472,0.39496308,-0.84518592,-1
210,MODEL1,PARMS,sLB1,0.623551983,6.774707124,-0.003493223,-0.119259806,0.747955365,-0.204306072,0.425748036,-0.819174015,-0.087206343,0.793854905,-1.944985006,-1
211,MODEL1,PARMS,sLB1,0.650375226,7.422752029,0.018139679,-0.0025848,0.185731785,-0.280327563,0.875043561,-1.559057015,0.001255663,0.339196824,-0.931555631,-1
212,MODEL1,PARMS,sLB1,0.550035585,4.43848289,0.063625331,-0.156663747,0.962425937,-0.126904076,0.739593604,-2.07034219,0.060969828,-0.091122986,0.386403214,-1
213,MODEL1,PARMS,sLB1,0.537588221,4.12864221,0.17901798,-0.203940559,0.477514015,-0.131510024,0.439942793,-0.455971418,-0.002180776,0.244724599,-0.728862845,-1
214,MODEL1,PARMS,sLB1,0.583226023,5.472157667,0.164823052,-0.326639363,1.043102994,-0.184456295,0.449129055,-0.988643591,-0.058395187,0.450828553,-0.731389648,-1
215,MODEL1,PARMS,sLB1,0.615599325,5.714783761,0.25534334,-0.68561853,1.943994537,-0.22414918,0.165924144,-0.093495035,0.01734983,0.046485424,0.103039979,-1
216,MODEL1,PARMS,sLB1,0.59082161,7.692044211,0.164387901,-0.174700463,0.065380206,-0.286637079,0.796548173,-1.503654928,-0.193783699,0.923574946,-2.027161178,-1
217,MODEL1,PARMS,sLB1,0.587846519,-0.603579834,0.010281679,0.239015151,-1.039066473,0.208591374,-0.077908208,-0.351554989,-0.046284598,0.641757097,-1.320732449,-1
218,MODEL1,PARMS,sLB1,0.525150777,5.989676722,0.137975959,-0.195136315,0.538251833,-0.161945452,0.499911057,-0.712897775,-0.23448407,0.77117518,-1.738135675,-1
219,MODEL1,PARMS,sLB1,0.58284871,2.937892247,0.150315664,-0.352418047,1.330740025,-0.043550437,1.073135821,-2.330991293,-0.019695508,0.154463602,-0.583961195,-1
220,MODEL1,PARMS,sLB1,0.634880422,-0.772939956,0.010380677,-0.052007429,0.468163554,0.237329174,-0.616304644,1.625689596,-0.074000573,0.481260024,-1.013132305,-1
221,MODEL1,PARMS,sLB1,0.586488562,7.687345409,0.133291933,-0.104517883,0.096325029,-0.304293295,0.203845117,0.288266845,-0.110285325,1.118012251,-2.82498614,-1
222,MODEL1,PARMS,sLB1,0.57132222,-4.648428636,0.036640873,-0.148304319,0.962634891,0.433632846,-1.072056292,2.590291927,0.033151466,0.388087231,-1.325304377,-1
223,MODEL1,PARMS,sLB1,0.638432039,-6.749627099,0.056742695,0.104573588,-0.296050536,0.528522298,-2.664797156,6.414616999,0.126106009,0.326038912,-1.082907872,-1
224,MODEL1,PARMS,sLB1,0.603353483,2.638907633,0.040916883,0.185156154,-0.774035214,0.047386234,0.012574779,-0.130551444,-0.182733643,0.812871332,-1.86258547,-1
225,MODEL1,PARMS,sLB1,0.559935286,5.133677929,0.201826909,-0.380440325,2.082706219,-0.197513346,1.13342312,-2.764794576,-0.013369078,0.555505748,-1.368910475,-1
226,MODEL1,PARMS,sLB1,0.583222789,8.518611695,0.073517497,-0.00644247,-0.345580008,-0.341364083,0.340342085,-0.104382222,-0.063801848,0.67895495,-1.702084464,-1
227,MODEL1,PARMS,sLB1,0.624934694,2.017534059,0.129927789,-0.197327444,0.340550203,0.09210589,0.125200809,-0.681671707,-0.255215319,1.12206582,-2.641395593,-1
228,MODEL1,PARMS,sLB1,0.563677768,-3.782090022,0.198632614,-0.567990408,2.517256091,0.317287068,-1.021488647,2.537196643,0.102477859,0.653634348,-2.218473427,-1
229,MODEL1,PARMS,sLB1,0.532198145,2.972193607,-0.007193949,0.269625735,-1.472287876,-0.024940163,0.386966628,-0.658680311,0.050105091,0.203484399,-0.693132062,-1
230,MODEL1,PARMS,sLB1,0.572338792,5.081562005,0.201014007,-0.219272769,0.488724268,-0.186971733,0.196505124,0.013343523,-0.004961992,0.268897376,-0.626310583,-1
231,MODEL1,PARMS,sLB1,0.594894394,2.426954191,-0.073672733,0.32433016,-1.338780946,0.019730744,-0.330490295,0.898804332,0.134396241,0.148310271,-0.795158491,-1
232,MODEL1,PARMS,sLB1,0.596086784,15.39577408,-0.071194323,0.117019178,-0.187178123,-0.692945643,2.220132734,-4.382622891,-0.154595809,0.886632077,-2.103880161,-1
233,MODEL1,PARMS,sLB1,0.551843599,6.717494134,0.0921992,-0.023506794,-0.279046582,-0.255996698,0.94235461,-2.068060548,-0.012833227,-0.057496877,0.362304975,-1
234,MODEL1,PARMS,sLB1,0.624734437,0.936840738,0.082736437,0.08215794,-0.86178472,0.057398617,0.438967202,-1.233916177,0.13063227,0.105095986,-0.702181675,-1
235,MODEL1,PARMS,sLB1,0.56091269,-2.715286881,0.143698608,-0.140819139,-0.046070344,0.351005066,-0.45105569,0.613700362,-0.208516538,0.853850482,-1.926634828,-1
236,MODEL1,PARMS,sLB1,0.545004452,3.235086348,-0.012373565,0.1538602,-0.645229049,-0.042237765,-0.014731174,0.188320698,0.065241717,0.269151468,-0.66952278,-1
237,MODEL1,PARMS,sLB1,0.602564565,8.029164008,-0.01203174,0.188863427,-1.077158618,-0.264834295,0.561518399,-0.939667077,-0.132451994,0.585286021,-1.400499927,-1
238,MODEL1,PARMS,sLB1,0.541684272,0.156186144,-0.085588563,0.298991309,-0.898013518,0.163117436,-0.625042819,1.544310894,0.095937329,-0.004530288,-0.128373145,-1
239,MODEL1,PARMS,sLB1,0.610915996,6.390907632,0.058383167,0.135378401,-0.902653872,-0.224669118,0.353903341,-0.374145123,-0.038700205,0.655830581,-1.616919648,-1
240,MODEL1,PARMS,sLB1,0.542276398,2.51459633,0.062072091,-0.081046598,0.497086196,-0.034865267,0.020984563,0.039761522,0.122338736,0.089239196,-0.374087441,-1
241,MODEL1,PARMS,sLB1,0.582362329,-0.776736429,-0.119244478,0.56551665,-2.582344914,0.212414916,-0.719984695,1.55032022,0.163206139,-0.354681443,0.660967715,-1
242,MODEL1,PARMS,sLB1,0.527169672,9.457189113,-5.42286E-05,0.162335229,-0.946382663,-0.389255132,1.746778857,-3.921321437,-0.060782463,0.579941094,-1.322153596,-1
243,MODEL1,PARMS,sLB1,0.553903539,2.366114285,0.217454467,-0.336963431,1.081006406,-0.009250451,-0.277110987,1.063826315,-0.100577778,1.059041252,-2.797391175,-1
244,MODEL1,PARMS,sLB1,0.547937113,1.317841338,0.195631813,-0.279801546,0.463186647,0.019422745,-0.221453147,0.827606607,0.055505385,0.502657629,-1.468816883,-1
245,MODEL1,PARMS,sLB1,0.618721199,-6.261367289,0.082341905,-0.138648265,0.970825917,0.534584261,-2.385400702,5.258941965,0.018859456,0.624962351,-1.670083405,-1
246,MODEL1,PARMS,sLB1,0.547430847,3.268861374,0.095916637,-0.17751757,0.487003184,-0.077129661,0.45930514,-1.30380373,0.08822087,0.15447179,-0.317129674,-1
247,MODEL1,PARMS,sLB1,0.585004955,7.279066779,-0.063725802,0.452031354,-1.848523834,-0.322348675,0.658447563,-0.602258612,0.229812176,-0.13558195,-0.089715228,-1
248,MODEL1,PARMS,sLB1,0.54194593,-1.566125598,0.03383642,-0.128973123,0.47725173,0.302579512,-0.390562971,0.343571543,-0.144388567,0.678609858,-1.350119563,-1
249,MODEL1,PARMS,sLB1,0.562762597,-1.187220524,0.089227114,-0.107125856,0.163601394,0.239264013,-1.119053176,2.848466417,-0.049141837,0.69709263,-1.955435656,-1
250,MODEL1,PARMS,sLB1,0.573961899,4.503726054,0.110786925,-0.161292719,0.428612559,-0.081097428,-0.313602807,1.76987575,-0.160215729,0.782588113,-1.985862884,-1
251,MODEL1,PARMS,sLB1,0.589186669,4.819504376,0.03684094,0.20527121,-1.137258714,-0.153812529,0.13328807,0.134265251,0.064189557,0.478185315,-1.335385914,-1
252,MODEL1,PARMS,sLB1,0.619923956,5.67277186,0.099661361,-0.176451488,0.71916698,-0.236724797,0.691658615,-1.391151677,0.176943742,-0.568672679,1.439168438,-1
253,MODEL1,PARMS,sLB1,0.562926143,6.909399147,0.144994606,-0.301914407,1.226605209,-0.286387637,0.915367926,-1.248276163,0.000719424,0.245902895,-0.703280839,-1
254,MODEL1,PARMS,sLB1,0.599347624,11.01990989,0.095444797,-0.296834997,1.645507023,-0.559268003,2.054408127,-4.223828079,0.154511903,-0.21620001,0.404153409,-1
255,MODEL1,PARMS,sLB1,0.573716756,12.8557206,-0.026454478,0.220119378,-0.857691877,-0.59796139,1.55253836,-3.150895684,-0.011714722,0.647514439,-1.717891979,-1
256,MODEL1,PARMS,sLB1,0.568360443,2.665875856,-0.079596833,-0.006929967,0.889463787,0.064270013,-0.43669286,1.330077401,-0.051475004,0.327337248,-0.950364964,-1
257,MODEL1,PARMS,sLB1,0.650052963,-1.112678629,-0.04019601,0.274490571,-1.247575345,0.257588001,-1.110230408,2.732010007,0.00300051,0.2938311,-0.580010827,-1
258,MODEL1,PARMS,sLB1,0.615636794,2.364992506,-0.027543828,0.094698786,-0.048395235,0.068073778,0.056959203,-0.231108494,-0.144137223,1.182774154,-2.734522262,-1
259,MODEL1,PARMS,sLB1,0.562164052,8.101939313,-0.053196263,0.144659592,-0.446903867,-0.295840456,1.032704236,-1.920677439,-0.027980009,0.512896381,-1.389017843,-1
260,MODEL1,PARMS,sLB1,0.540737855,3.76636743,0.061291034,-0.208660523,0.558391198,0.074741012,-0.308008401,1.054736415,-0.477712683,1.599395665,-3.69610545,-1
261,MODEL1,PARMS,sLB1,0.575864282,-0.145965647,0.012136317,0.134493946,-0.605578859,0.192470294,-0.51924315,1.067050679,-0.059638094,0.706262208,-1.701711799,-1
262,MODEL1,PARMS,sLB1,0.581876573,1.959659117,0.041568191,0.154958977,-0.871296139,0.006194869,-0.426879878,1.265136781,0.129072834,0.072110485,-0.415598129,-1
263,MODEL1,PARMS,sLB1,0.559315472,-0.874329717,0.041378655,-0.149693461,0.633250422,0.186068879,-0.660235347,1.28288868,0.127821831,0.199357725,-0.67064208,-1
264,MODEL1,PARMS,sLB1,0.564170626,5.804594077,0.034586527,-0.138544463,0.550250738,-0.137774104,1.441944065,-3.692396771,-0.202250302,0.851077907,-1.795213387,-1
265,MODEL1,PARMS,sLB1,0.623177717,5.491811656,0.197199486,-0.53187158,2.295303508,-0.303538739,0.92918869,-1.672898768,0.343717011,-0.367512499,0.175253595,-1
266,MODEL1,PARMS,sLB1,0.596858055,-5.541062113,0.15082093,-0.345719103,1.259931956,0.453970191,-1.292652725,2.823245489,0.047236135,0.388471937,-1.173404163,-1
267,MODEL1,PARMS,sLB1,0.57855215,-5.982742818,0.059400065,-0.165288227,0.498432775,0.511628778,-1.765138925,3.699452703,0.037720105,0.409666277,-1.02695997,-1
268,MODEL1,PARMS,sLB1,0.61610752,4.95232357,0.150370796,-0.223670946,1.039198405,-0.174841594,0.175467612,0.031920458,0.032574979,0.307491884,-0.733362075,-1
269,MODEL1,PARMS,sLB1,0.560104624,9.896188293,-0.056627779,0.323194132,-1.308637374,-0.414922857,0.466172025,-0.243656694,0.000310005,0.658257144,-1.881046387,-1
270,MODEL1,PARMS,sLB1,0.588841212,5.17317178,0.090676982,0.051200241,-0.862924937,-0.16545091,0.66257526,-0.956136643,-0.003227834,-0.070109853,0.184713261,-1
271,MODEL1,PARMS,sLB1,0.541593901,5.076794605,0.103913456,-0.316382545,1.386907695,-0.148014953,-0.096334762,0.595893085,-0.027439795,0.574053222,-1.40341136,-1
272,MODEL1,PARMS,sLB1,0.605401313,4.211555409,0.184428299,-0.27029105,0.883830691,-0.114307739,0.185770836,-0.431729462,-0.085250737,1.055888817,-2.845018782,-1
273,MODEL1,PARMS,sLB1,0.549591326,2.078741067,0.118348044,-0.124050681,-0.049637576,0.002014278,-0.147848905,0.680404785,0.070716602,0.108642394,-0.627826585,-1
274,MODEL1,PARMS,sLB1,0.556643986,2.05699162,-0.00213322,0.163211113,-0.75195754,0.003808128,0.369733536,-1.094701306,0.158433577,-0.145471996,0.155743698,-1
275,MODEL1,PARMS,sLB1,0.53636943,3.019026153,0.023683016,0.18452002,-1.173529317,-0.061172719,0.091680447,0.133116496,0.162196769,-0.241449015,0.473397035,-1
276,MODEL1,PARMS,sLB1,0.532295327,5.220846938,0.008324998,0.190348966,-0.872562201,-0.150783227,0.77838992,-1.277683535,-0.018120041,0.335762475,-0.787289191,-1
277,MODEL1,PARMS,sLB1,0.621979802,1.583653313,0.04236268,-0.090725642,0.513581043,-0.037585304,0.308444245,-0.199807753,0.395721236,-0.806898802,1.128818449,-1
278,MODEL1,PARMS,sLB1,0.521922157,7.491353075,0.139331442,-0.41141105,1.615270383,-0.343222965,0.892011517,-1.313703137,0.087057668,0.501044564,-1.724340319,-1
279,MODEL1,PARMS,sLB1,0.55488102,5.235691805,0.206956417,-0.625546863,2.500144153,-0.21657495,0.952702125,-2.214413387,0.046448545,0.556770544,-1.70484293,-1
280,MODEL1,PARMS,sLB1,0.547218773,5.065632413,0.181671611,-0.292249208,0.75274983,-0.253011223,0.443267853,-0.882336604,0.236340191,0.322701979,-1.200803742,-1
281,MODEL1,PARMS,sLB1,0.590037158,4.384048522,0.123027221,-0.100649652,0.050234684,-0.122442535,0.237559507,-0.34943426,-0.031997453,0.662681705,-1.677965157,-1
282,MODEL1,PARMS,sLB1,0.565365009,17.57607954,0.13199242,-0.206120446,0.964730657,-0.891800961,2.830706255,-5.534040856,-0.201554878,1.510710353,-3.76526857,-1
283,MODEL1,PARMS,sLB1,0.540208911,14.00350901,0.069899649,-0.10043235,0.255476361,-0.706500128,2.391995265,-4.716159783,0.029566585,0.286008379,-0.735106777,-1
284,MODEL1,PARMS,sLB1,0.588084525,-0.960063972,0.194099304,-0.174674108,0.000989331,0.237871935,-1.16842335,2.711549043,-0.229220599,1.262355395,-2.931821635,-1
285,MODEL1,PARMS,sLB1,0.572151729,7.360216027,-0.022214158,0.146683267,-0.711225044,-0.278776121,1.307254154,-2.578763272,0.067017051,-0.442458146,1.009176651,-1
286,MODEL1,PARMS,sLB1,0.550659714,-2.587419779,0.030151357,-0.062423075,0.535556042,0.355528986,-1.566814654,3.517873204,-0.119222147,0.962457173,-2.27403406,-1
287,MODEL1,PARMS,sLB1,0.580040462,6.62345226,0.224140923,-0.50690762,1.778033875,-0.299827561,1.617124374,-3.983680903,0.016560033,0.290962703,-0.322343318,-1
288,MODEL1,PARMS,sLB1,0.615021964,1.677987566,-0.031273488,0.183845326,-0.45472061,0.09573588,-0.912083442,2.933723146,-0.050777631,0.685392542,-1.882008491,-1
289,MODEL1,PARMS,sLB1,0.549105291,7.761103017,0.170558256,-0.188807031,0.671167045,-0.39115179,1.449858085,-2.710170847,0.13125651,0.055520133,-0.453583496,-1
290,MODEL1,PARMS,sLB1,0.614370576,2.605771352,0.265599766,-0.5958532,1.914300352,-0.094463785,-0.134644097,0.668692162,0.14146186,0.113601039,-0.347579963,-1
291,MODEL1,PARMS,sLB1,0.568863395,3.728503353,0.137904106,-0.31743293,0.972680997,-0.048097959,0.251119306,-0.338715265,-0.153929406,0.995736338,-2.522784512,-1
292,MODEL1,PARMS,sLB1,0.633133653,0.816983933,0.075818142,-0.138805367,0.442208741,0.091145825,-0.549911498,1.287009168,0.027104281,0.754504197,-2.036102159,-1
293,MODEL1,PARMS,sLB1,0.60706833,3.762535695,0.108025838,-0.355161842,1.671569602,-0.018737323,-0.327090113,1.105384223,-0.221989801,1.164768414,-2.714541827,-1
294,MODEL1,PARMS,sLB1,0.583665605,9.080344744,0.026045967,0.159805113,-0.841760976,-0.363421769,1.664899872,-3.126785652,-0.127645914,0.834526314,-2.276704044,-1
295,MODEL1,PARMS,sLB1,0.599142123,-6.080043033,0.094908175,-0.061127123,0.126984927,0.562245207,-2.286324249,5.079256779,-0.157640012,1.025419325,-2.476293101,-1
296,MODEL1,PARMS,sLB1,0.564835964,0.638178516,0.056968464,-0.116098391,0.045147834,0.099639948,0.210179111,-1.097963732,0.101227103,0.067523339,-0.176624103,-1
297,MODEL1,PARMS,sLB1,0.582365407,9.414485526,0.142541573,-0.180938434,0.766382062,-0.430365705,0.828149136,-0.655349282,-0.03043177,0.461697805,-1.437932921,-1
298,MODEL1,PARMS,sLB1,0.616629905,4.425427244,0.140765846,-0.341588196,1.571690755,-0.180911442,0.245792657,-0.237317811,0.174248938,0.228417123,-0.893757907,-1
299,MODEL1,PARMS,sLB1,0.589605651,5.25151526,0.023159967,0.110428332,-1.015283866,-0.208942633,0.921150075,-1.666689082,0.205551078,-0.34196505,0.543417653,-1
300,MODEL1,PARMS,sLB1,0.648383895,6.537602393,0.108704168,-0.121066894,0.39636584,-0.263019051,0.732028772,-1.119543695,0.036448042,0.463076293,-1.342309505,-1
301,MODEL1,PARMS,sLB1,0.584094171,2.74453946,0.118597124,-0.196252926,0.725011737,-0.038078743,-0.14129647,0.662430048,0.06569841,0.237750517,-0.717621396,-1
