SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LLB6
474,MODEL1,PARMS,LLB6,1.09750499,2.902271665,0.51998016,-1.11508427,3.088514242,0.148474148,-3.564767823,9.356697307,0.043409658,3.290040601,-8.780235758,-1
475,MODEL1,PARMS,LLB6,1.152585582,8.939261322,0.403172067,-1.43860624,5.679162023,-0.243958913,-0.232980567,0.851510624,0.349102905,1.032937786,-2.874504996,-1
476,MODEL1,PARMS,LLB6,1.200025737,-0.145225262,0.468209567,-1.772271322,6.882273625,0.143447636,-1.414182696,3.405099884,0.927024798,-0.786643224,0.638510657,-1
477,MODEL1,PARMS,LLB6,1.115829839,14.91021229,0.279221631,-1.030858364,4.149074304,-0.565732526,1.010068647,-2.42202121,0.364973863,0.349310833,-1.053874879,-1
478,MODEL1,PARMS,LLB6,1.126407402,14.27192882,0.315691891,-0.917860626,3.619401042,-0.446384727,1.075810707,-1.448167972,-0.032927028,1.614053242,-4.058244263,-1
479,MODEL1,PARMS,LLB6,1.170305644,5.061377885,0.07530654,-0.208103755,0.613528267,0.234615587,-1.57841952,3.358364848,-0.146623747,1.081572325,-2.028055353,-1
480,MODEL1,PARMS,LLB6,1.000129436,4.711321082,0.201338506,-0.363403043,0.720839999,0.357343124,-1.338651681,2.653895994,-0.728840477,3.215474616,-6.664844445,-1
481,MODEL1,PARMS,LLB6,1.155543487,9.771007914,0.297214065,-1.609373576,7.08998668,-0.231388494,-0.302834706,1.045447297,0.297927799,0.517669818,-1.522775225,-1
482,MODEL1,PARMS,LLB6,1.156014308,-4.812289337,0.325622467,-1.16466951,4.192027458,0.695742327,-3.056774234,5.670919936,0.10262716,1.135204005,-2.55099387,-1
483,MODEL1,PARMS,LLB6,1.139964951,-12.67437931,0.322968519,-0.9129914,3.114546054,1.285695982,-3.224796073,5.69685215,-0.36839611,1.791368082,-3.959557829,-1
484,MODEL1,PARMS,LLB6,1.108274635,-4.902322743,0.253608594,-0.593803708,1.797562519,0.627868973,-3.049018952,7.022999326,0.406456074,0.482461696,-2.042452748,-1
485,MODEL1,PARMS,LLB6,1.178649156,7.966339008,0.394590655,-1.062039842,3.938571242,-0.019153922,-1.091636362,3.038319224,-0.242469209,2.483086921,-6.040984626,-1
486,MODEL1,PARMS,LLB6,1.192801081,-11.42806667,0.448405453,-0.94315166,2.782263957,1.202785634,-3.517435347,7.351742381,-0.489785879,2.613509467,-6.264519072,-1
487,MODEL1,PARMS,LLB6,1.273162757,-9.655864136,-0.116298309,0.326187961,-1.44893002,1.202456863,-4.602974208,9.423733144,-0.259165203,2.358157694,-5.710161295,-1
488,MODEL1,PARMS,LLB6,1.208982165,16.87871807,0.272945375,-0.985214822,3.55696922,-0.556582811,-0.07489662,1.104303822,-0.140812494,2.832062078,-7.097082502,-1
489,MODEL1,PARMS,LLB6,1.130633214,6.53464427,0.216103784,-0.815315983,3.272928232,-0.001191901,-2.052521916,4.847462366,0.225754825,1.596094386,-4.479687768,-1
490,MODEL1,PARMS,LLB6,1.056411225,-1.917907905,0.364483855,-1.46898737,6.223063117,0.358876696,-2.15582773,4.682556644,0.617229765,0.06327939,-1.022084576,-1
491,MODEL1,PARMS,LLB6,1.153269661,5.565702129,0.340338045,-0.685602045,2.473466221,-0.019110369,-0.643064127,1.798760251,0.28641762,1.083930503,-3.48284348,-1
492,MODEL1,PARMS,LLB6,1.12842512,7.937275114,0.500185745,-1.710951174,6.936842974,-0.207006778,-0.511469401,2.499090854,0.372630089,0.667994077,-2.617097483,-1
493,MODEL1,PARMS,LLB6,1.066963139,3.667450077,0.376014209,-1.259647095,4.858988272,0.108790238,-1.279035696,2.712493058,0.309809065,0.934327919,-2.879990532,-1
494,MODEL1,PARMS,LLB6,1.169503176,12.857403,0.312759443,-1.061065243,3.704265894,-0.472863741,0.825222664,-2.135051433,0.448877228,-0.144816857,0.420621841,-1
495,MODEL1,PARMS,LLB6,1.113507597,-1.397891022,0.426751771,-1.407151075,5.091188435,0.364238348,-1.561299511,3.119499864,0.438059045,0.148811965,-0.64826337,-1
496,MODEL1,PARMS,LLB6,1.209685501,7.147223582,0.177235852,-0.324016351,0.62777872,-0.0263912,-1.325600776,3.513316302,0.159171444,1.428707275,-4.085786603,-1
497,MODEL1,PARMS,LLB6,1.040317803,4.140977115,0.13603302,-0.29916242,1.207549484,0.061831668,-1.218840987,3.306568047,0.571144537,-0.510218245,0.918953615,-1
498,MODEL1,PARMS,LLB6,1.108714534,-1.070540356,0.244600598,-0.818630844,3.566260158,0.445902742,-2.815559761,6.648491032,0.247259212,0.481512883,-1.22169887,-1
499,MODEL1,PARMS,LLB6,1.097723029,-6.852426669,0.337791863,-0.961154969,3.119709658,0.808798251,-3.166640283,6.868199282,0.127967299,1.071124351,-3.243402989,-1
500,MODEL1,PARMS,LLB6,1.206452822,5.590647813,0.306032774,-1.006633955,4.013276649,0.008250046,-0.444914001,0.39009238,0.310309109,0.180422069,-0.282565204,-1
501,MODEL1,PARMS,LLB6,1.094052262,-10.83005069,0.290039938,-1.027968181,4.347517097,1.057675284,-3.549074839,7.414572957,0.117258288,0.957548426,-2.443228572,-1
502,MODEL1,PARMS,LLB6,1.123889244,-2.300042834,0.271556188,-1.209227781,5.047648864,0.562139423,-3.206506948,7.200975253,0.139284898,1.116908511,-3.243100739,-1
503,MODEL1,PARMS,LLB6,1.073504987,-0.260586795,0.417497987,-1.17552709,4.448146769,0.497584304,-1.717172558,3.669463194,-0.370751584,3.226482338,-8.181402906,-1
504,MODEL1,PARMS,LLB6,1.073181275,0.624783049,0.147441722,-0.69989091,3.247551582,0.330069291,-2.976528008,6.609700178,0.425425453,0.518272931,-1.441868379,-1
505,MODEL1,PARMS,LLB6,1.177248115,-3.002141285,0.271429945,-0.691343022,1.976435609,0.622955404,-2.154525869,4.590027538,0.000754503,1.068544789,-2.599568383,-1
506,MODEL1,PARMS,LLB6,1.046638831,6.773577369,0.213627176,-0.660498963,2.095419658,0.186340913,-2.13658484,4.999098833,-0.484018974,3.543245031,-8.600050294,-1
507,MODEL1,PARMS,LLB6,1.114838079,-4.659236051,0.09356593,-0.173789516,0.088740342,1.002105989,-3.149153985,6.888692687,-0.838413449,2.920445186,-6.271484855,-1
508,MODEL1,PARMS,LLB6,1.158655661,-0.562179201,0.248320941,-0.62342293,2.284844626,0.323676083,-1.214013098,2.877841719,0.555029128,-0.678931103,1.046550098,-1
509,MODEL1,PARMS,LLB6,1.23221231,5.744749554,0.125554355,-0.390870807,1.10957416,0.085886841,-0.599741743,2.01911499,0.159700186,0.353938108,-1.077886929,-1
510,MODEL1,PARMS,LLB6,1.10876955,8.041068241,0.304844466,-1.005737573,4.255724263,0.029395305,-2.211901423,5.868549919,-0.314214399,2.605341723,-6.147502024,-1
511,MODEL1,PARMS,LLB6,1.095524108,10.35393786,0.292117178,-1.021776831,3.946894758,-0.337952941,-0.233637058,0.901388225,0.474701966,0.486253625,-1.463603697,-1
512,MODEL1,PARMS,LLB6,1.147849569,-2.124381434,0.280653849,-1.04963777,4.575131934,0.494584564,-3.219040652,7.24543261,0.333376533,0.347807796,-1.101781133,-1
513,MODEL1,PARMS,LLB6,1.033201983,6.140440009,0.58569698,-2.17726433,7.962052893,-0.167175227,-0.760377178,2.205429052,0.647136931,-0.320497058,-0.205242205,-1
514,MODEL1,PARMS,LLB6,1.126349449,-7.646330492,0.231498305,-0.689572681,3.410699684,0.810407264,-2.551578203,5.748105747,0.362455493,-0.089489384,-0.394471975,-1
515,MODEL1,PARMS,LLB6,1.10971293,12.20001753,0.275746721,-0.958922091,3.41258193,-0.373620662,-0.611942047,2.533740225,0.292358559,0.278796703,-0.628939003,-1
516,MODEL1,PARMS,LLB6,1.169999907,0.723915145,0.303781717,-0.828704516,3.2744572,0.221091825,-1.855517695,4.9639663,0.579359011,-0.083837884,-0.518134669,-1
517,MODEL1,PARMS,LLB6,1.173488528,-4.120701339,0.422109561,-1.597732845,6.473717587,0.896544947,-3.272659465,6.824169287,-0.829350324,3.127275031,-6.795427436,-1
518,MODEL1,PARMS,LLB6,1.08893433,1.818798149,0.196618288,-0.600919514,2.275700205,0.250088635,-1.020378489,2.084661995,0.318591667,0.47738886,-1.614658333,-1
519,MODEL1,PARMS,LLB6,1.204851246,1.085895425,0.147075174,-0.220919364,1.143381984,0.263957068,-2.777311522,7.411266381,0.493393541,0.145399833,-1.253396009,-1
520,MODEL1,PARMS,LLB6,1.010494286,6.144874309,0.359336697,-1.370910813,5.812758073,-0.052852841,-0.974628071,2.342731001,0.385485476,0.566433424,-1.833251903,-1
521,MODEL1,PARMS,LLB6,1.106120394,-11.55121206,0.350951456,-0.908512702,2.728058898,1.024344821,-4.244199897,9.469688166,0.379314863,0.115421014,-0.984972952,-1
522,MODEL1,PARMS,LLB6,1.160995602,-4.223249194,0.446412529,-1.741210376,6.297210263,0.786536457,-3.738989648,8.348298508,-0.377274253,2.535861986,-6.338198032,-1
523,MODEL1,PARMS,LLB6,1.238295283,-1.923417426,0.045732533,-0.178884389,0.39797699,0.565707094,-3.546067918,8.412886139,0.221005978,0.332908256,-0.697478579,-1
524,MODEL1,PARMS,LLB6,1.257177024,-4.609477592,0.429513344,-1.380733267,5.24736284,0.737806235,-3.571380098,7.506108712,-0.190979256,1.601018544,-3.385246195,-1
525,MODEL1,PARMS,LLB6,1.130654951,15.07362603,0.153359714,-0.143523737,0.201836927,-0.591710492,-0.064736958,1.38375114,0.492333172,0.534228638,-1.990978112,-1
526,MODEL1,PARMS,LLB6,1.192616482,3.920760084,0.431027899,-1.155423401,4.640723022,0.06550264,-1.164624229,2.698099035,0.248358545,1.115393552,-2.685487607,-1
527,MODEL1,PARMS,LLB6,1.144774281,16.65378375,0.309034248,-0.985284395,3.700692658,-0.619385161,1.29055525,-2.856051887,0.139998998,0.971437762,-2.267449445,-1
528,MODEL1,PARMS,LLB6,1.127134434,5.664360446,0.331873698,-1.076865107,4.174345993,-0.021137842,-1.184881767,3.510543869,0.364382341,0.460508624,-1.797066665,-1
529,MODEL1,PARMS,LLB6,1.066992224,-2.52743281,0.474585226,-1.577948032,5.621490846,0.522719723,-2.262221981,4.892901462,0.088292722,1.052694029,-2.544430016,-1
530,MODEL1,PARMS,LLB6,1.186568107,-0.994067998,0.308137082,-0.783637952,2.326992331,0.478229238,-4.012865223,10.16264043,0.040046735,1.31934198,-3.107248627,-1
531,MODEL1,PARMS,LLB6,1.137707326,9.395193527,0.215200135,-0.901581732,3.41406076,-0.085160475,-0.565045706,1.767540845,-0.083842594,1.600250852,-4.091115059,-1
532,MODEL1,PARMS,LLB6,1.155988796,10.4881968,0.27135382,-1.408213743,5.532547759,-0.302354256,0.154915884,0.147530642,0.488251008,-0.448825575,0.479819059,-1
533,MODEL1,PARMS,LLB6,1.167233427,9.489488864,0.270020464,-0.926015584,3.896310023,-0.068312901,-0.523319058,1.022740685,-0.24846243,2.071478046,-4.590088669,-1
534,MODEL1,PARMS,LLB6,1.06714131,4.141936651,0.29481172,-0.789847531,2.632145003,0.201265596,-2.196110996,6.794557318,-0.135021645,2.987906128,-8.152313861,-1
535,MODEL1,PARMS,LLB6,1.195966953,-0.882931995,0.33449208,-1.042929828,3.477239651,0.413639108,-1.071166911,1.708038968,0.223487651,0.760230418,-1.999368842,-1
536,MODEL1,PARMS,LLB6,1.043669092,1.966277065,0.326126547,-1.288963925,5.007406388,0.1910456,-3.134693857,8.321472987,0.484346323,-0.014775132,-0.427155444,-1
537,MODEL1,PARMS,LLB6,1.041332124,-3.957877687,0.334315556,-0.818146792,2.754359707,0.421931242,-2.006942261,4.247270253,0.837313849,-0.643373429,0.655058209,-1
538,MODEL1,PARMS,LLB6,1.060097822,-8.177210407,0.204144613,-0.414108909,1.471793324,0.923581356,-4.10376881,8.98873004,0.178109068,-0.071268795,0.181600096,-1
539,MODEL1,PARMS,LLB6,1.185989322,5.062628846,0.449333441,-1.147223536,3.312380922,-0.19226799,-0.791986814,2.270427438,0.979639353,-1.079764706,1.538658735,-1
540,MODEL1,PARMS,LLB6,1.175923938,17.92710011,0.19780679,-0.654073785,2.468035816,-0.664599843,1.166085518,-1.629139504,0.144263703,0.975569003,-2.779195283,-1
541,MODEL1,PARMS,LLB6,1.088640865,6.068480134,0.408772709,-1.197443525,4.163628682,-0.03553544,-1.935349775,4.675917885,0.284590587,0.719496696,-1.793419943,-1
542,MODEL1,PARMS,LLB6,1.138890444,-3.939334742,0.483906835,-1.709226212,6.866718417,0.710424389,-3.035973374,6.376984172,-0.271518765,2.010619353,-4.673608533,-1
543,MODEL1,PARMS,LLB6,1.163311572,1.994787336,0.312336998,-0.997218731,3.639347197,0.43363586,-2.551653897,5.944499634,-0.450548763,3.219826264,-7.854390062,-1
544,MODEL1,PARMS,LLB6,1.12802576,14.69736309,0.159636364,-0.852875088,3.181520879,-0.494015187,-0.078717332,0.581660563,0.324006911,0.696906231,-1.666794743,-1
545,MODEL1,PARMS,LLB6,1.189530908,4.997397889,0.098585972,-0.249391819,0.845468214,0.068983916,-0.689772969,2.52279511,0.375809232,-0.109405179,-0.514850954,-1
546,MODEL1,PARMS,LLB6,1.148044266,1.268754867,0.25724514,-0.710593545,2.433522345,0.205739752,-0.957622775,1.678479569,0.551937256,-0.291453662,0.043471644,-1
547,MODEL1,PARMS,LLB6,1.066956214,3.461824838,0.208166602,-0.254536232,0.19789479,0.355330751,-1.357959194,2.453622009,-0.408402161,2.361537068,-5.636295336,-1
548,MODEL1,PARMS,LLB6,1.084433172,-2.894381623,0.294799328,-1.053149554,3.488703295,0.603843847,-2.938621745,6.415309291,0.132963342,0.825626855,-2.295976364,-1
549,MODEL1,PARMS,LLB6,1.038644503,5.375378951,0.321559069,-1.162189266,4.529942913,-0.085393876,-0.19652793,0.500289718,0.618980987,0.38788761,-1.826296005,-1
550,MODEL1,PARMS,LLB6,1.164277462,1.139150249,0.468530907,-1.610081569,6.089496957,0.317151303,-2.353239448,5.318975499,0.093942728,0.847426721,-2.041436322,-1
551,MODEL1,PARMS,LLB6,1.198520383,12.22937673,0.323846794,-0.989683849,4.110178859,-0.512801709,0.958911836,-0.905429587,0.617217117,0.438902196,-2.401606337,-1
552,MODEL1,PARMS,LLB6,1.08576813,-2.398172003,0.420093581,-1.29594287,4.157522094,0.632534849,-2.875531696,6.285248234,-0.279520832,1.832793506,-3.895086846,-1
553,MODEL1,PARMS,LLB6,1.077577856,-4.618279854,0.258945096,-0.412029324,1.226599071,0.493100141,-2.039079441,4.111572934,0.774929364,-1.358324087,2.957922445,-1
554,MODEL1,PARMS,LLB6,1.08681327,6.477022072,0.299808849,-0.782824306,2.459949596,0.143326214,-1.172864807,3.000337359,-0.436013847,3.31416776,-8.058914137,-1
555,MODEL1,PARMS,LLB6,1.085683897,4.899265475,0.420095076,-1.15306542,4.043845315,-0.003729234,-1.413077605,3.496056163,0.414325801,0.099370166,-0.437861375,-1
556,MODEL1,PARMS,LLB6,1.020367746,-5.612152655,0.228123843,-0.903973151,3.33466783,0.702548331,-3.634241824,8.262894566,0.369540389,0.172927806,-0.893928704,-1
557,MODEL1,PARMS,LLB6,1.123015973,10.05197224,0.263078849,-1.078294772,4.233432589,-0.38172682,0.31958097,-0.281751221,0.781417747,-0.46947176,-0.095178063,-1
558,MODEL1,PARMS,LLB6,1.070188644,-5.204985545,0.309291041,-0.902609304,3.114646297,0.577132693,-2.873410479,6.556225232,0.548961991,0.232775204,-1.262776054,-1
559,MODEL1,PARMS,LLB6,1.269064401,8.107387821,0.140668968,-0.427809117,1.551881894,-0.165950215,-0.670664909,1.192593684,0.532305028,0.125758457,-0.640646268,-1
560,MODEL1,PARMS,LLB6,1.123968402,0.672330112,0.444647507,-1.349384404,4.631530483,0.463194042,-1.704968374,2.850097594,-0.394021179,2.518917352,-5.60961393,-1
561,MODEL1,PARMS,LLB6,1.103189247,-2.004274649,0.40080488,-1.621535791,6.144506049,0.358288631,-2.396368414,4.850722814,0.676851022,-0.522574714,0.78809489,-1
562,MODEL1,PARMS,LLB6,1.176959576,4.258065419,0.657366508,-2.053139432,7.162490999,-0.032192684,-0.910726904,1.530952734,0.429684581,0.445578368,-1.707054522,-1
563,MODEL1,PARMS,LLB6,1.192785676,2.49510319,0.236081179,-1.29129333,5.54194999,0.381201008,-3.538942114,8.611179252,-0.177960954,1.877035719,-4.533357308,-1
564,MODEL1,PARMS,LLB6,1.176011545,10.9278611,0.34929457,-1.244636874,5.01917684,-0.407341494,1.331301629,-3.800768977,0.567842773,-0.741037306,2.102059991,-1
565,MODEL1,PARMS,LLB6,1.142009303,-3.485115748,0.270082935,-0.537019037,1.385686046,0.600766122,-3.158915482,7.022387512,0.223215919,0.402370298,-0.967366258,-1
566,MODEL1,PARMS,LLB6,1.087116088,1.355826209,0.177029356,-0.9214112,4.292321246,0.198671236,-2.117636117,5.027375868,0.718804927,-0.067031527,-1.176626017,-1
567,MODEL1,PARMS,LLB6,1.05090224,-6.182984255,0.266739345,-0.954504251,3.805079576,0.662836489,-2.793764903,6.359016332,0.549207674,-0.29898568,0.285132258,-1
568,MODEL1,PARMS,LLB6,1.193447263,4.000131986,0.392223376,-1.209727372,4.11859484,0.232758629,-2.249669188,5.795072838,-0.205850136,2.596843577,-6.869040959,-1
569,MODEL1,PARMS,LLB6,1.037471061,14.17516068,0.214364361,-0.723119836,2.48168539,-0.392641693,-0.73736885,2.41783927,-0.064295706,2.197219082,-5.374771914,-1
570,MODEL1,PARMS,LLB6,1.044766133,-0.465348711,0.148888831,-0.759505875,2.639267327,0.438833257,-2.594843523,5.95115129,0.263825089,0.375242816,-1.343803476,-1
571,MODEL1,PARMS,LLB6,1.037976557,-0.436934095,0.320434698,-1.180203449,4.288788801,0.365320802,-3.039621578,7.256742445,0.375355732,0.579616996,-1.907555627,-1
572,MODEL1,PARMS,LLB6,1.167252818,-1.321910864,0.532247452,-1.891675711,7.321924689,0.307179432,-3.143574414,7.620124096,0.537485298,0.605911214,-2.336008232,-1
573,MODEL1,PARMS,LLB6,1.002006314,10.99176079,0.132318083,-0.904212098,3.360582688,-0.227030704,-0.791624694,2.247820209,0.228942094,0.90570105,-2.933983329,-1
574,MODEL1,PARMS,LLB6,1.170292432,15.76188819,0.295968226,-0.613267391,2.259626161,-0.716724943,1.824784375,-3.243482981,0.544967615,0.575731658,-2.403175736,-1
575,MODEL1,PARMS,LLB6,1.126752835,6.765481209,0.105924532,-0.417555166,1.617027848,0.101841492,-2.007935287,4.910968448,-0.109653602,2.001490015,-4.865678169,-1
576,MODEL1,PARMS,LLB6,1.158127836,2.5080851,0.364142618,-0.846318557,2.887854571,0.076238165,-1.861150243,5.037206304,0.596705015,0.426713745,-1.970741763,-1
577,MODEL1,PARMS,LLB6,1.069328994,4.589977606,0.202446985,-0.831786899,3.002400498,0.223930398,-2.982370131,7.638615421,-0.15765838,2.629607154,-6.558710301,-1
578,MODEL1,PARMS,LLB6,1.072160232,-4.654230462,0.361277008,-1.373818952,5.720909601,0.491831452,-1.819112441,4.184581787,0.724831599,-0.537928614,0.314503604,-1
579,MODEL1,PARMS,LLB6,1.214892015,8.38789684,0.224298346,-0.448728454,1.224889166,-0.26904415,-0.75295392,2.036987294,0.752395125,-0.69657851,1.260925853,-1
580,MODEL1,PARMS,LLB6,1.126860896,-2.263302357,0.514018432,-1.631828676,6.035473272,0.307578795,-0.838906094,0.912646999,0.702376108,-0.642438549,1.144617455,-1
581,MODEL1,PARMS,LLB6,1.085320403,-0.226448184,0.332719886,-1.333344352,5.314137027,0.274373207,-1.187350662,2.430933397,0.565004893,-0.364593886,0.119989094,-1
582,MODEL1,PARMS,LLB6,1.150120556,-11.77672028,0.207129658,-1.001486545,4.310752689,0.978657311,-4.404438659,9.16761201,0.758639827,-0.951507351,1.847124426,-1
583,MODEL1,PARMS,LLB6,1.124113436,-1.401143179,0.390921012,-0.938044533,2.853250159,0.399557388,-3.132218244,7.501920709,0.371582391,0.091403031,-0.222316047,-1
584,MODEL1,PARMS,LLB6,1.216367404,-9.725496308,0.309280838,-1.050500325,4.336151242,0.911788396,-3.940181432,8.658425645,0.455635686,-0.136169861,-0.669950952,-1
585,MODEL1,PARMS,LLB6,1.129823453,4.242089865,0.099138693,-0.396835768,1.501387303,0.232833934,-2.069775682,4.852664564,0.004928962,1.54973085,-3.886457401,-1
586,MODEL1,PARMS,LLB6,1.146529467,7.82069434,0.196490307,-0.901108455,3.809772471,0.033535282,-1.224354358,3.019218196,-0.171824975,2.841456384,-7.200332885,-1
587,MODEL1,PARMS,LLB6,1.076256967,5.404376131,0.448698447,-1.242067008,4.066747275,0.045976477,-1.560111168,3.422986797,0.076668128,1.920415111,-5.094098995,-1
588,MODEL1,PARMS,LLB6,1.175433003,3.06191079,0.458224916,-2.170754529,9.405139896,0.070616661,-1.006424375,2.721778585,0.503554234,0.425734521,-1.906003812,-1
589,MODEL1,PARMS,LLB6,1.23258997,1.731766009,0.50296942,-1.417881277,4.713008873,0.083030648,-2.512114692,6.44293271,0.687971426,0.760694922,-3.358516452,-1
590,MODEL1,PARMS,LLB6,1.103830139,-11.51732992,0.285326787,-1.111127133,4.315877215,1.05682157,-4.559622343,10.25789498,0.335693908,0.258509402,-1.000673981,-1
591,MODEL1,PARMS,LLB6,1.114724696,-11.89329302,-0.026053108,-0.145299298,0.22503221,1.319798707,-5.890362383,12.82472624,-0.164958375,1.57366684,-3.904265963,-1
592,MODEL1,PARMS,LLB6,1.089201664,14.9566662,0.636483082,-2.137672102,8.143142741,-0.590377158,0.077146788,-0.020769937,0.129434659,1.701460049,-3.980596318,-1
593,MODEL1,PARMS,LLB6,1.119575819,-13.67320434,0.275149912,-0.745193445,2.771075415,1.413190828,-4.703388206,9.550478049,-0.487150954,2.07487153,-4.209275221,-1
594,MODEL1,PARMS,LLB6,1.052685085,7.273611692,0.279336861,-0.868178841,2.722135811,-0.01750914,-0.619926524,1.670617301,0.04871394,0.987238903,-2.247635205,-1
595,MODEL1,PARMS,LLB6,1.216110984,-7.678255894,0.211162721,-0.531855239,1.762568872,0.873086308,-3.961429637,8.445576627,0.23463233,0.401574502,-0.859898963,-1
596,MODEL1,PARMS,LLB6,1.139698554,13.48682598,0.547058383,-1.131034498,3.809423621,-0.467936624,0.421554643,-0.118970585,-0.106930898,2.712762383,-6.898782958,-1
597,MODEL1,PARMS,LLB6,1.063336978,12.43143095,0.39298914,-1.410529891,5.410493426,-0.312068944,-0.34143998,0.591258999,-0.086296017,2.149092477,-4.852347888,-1
598,MODEL1,PARMS,LLB6,1.14264832,-1.387169157,0.188067061,-0.317288566,0.558578267,0.631375819,-2.7553601,6.305828559,-0.336374861,2.222168243,-5.186404203,-1
599,MODEL1,PARMS,LLB6,1.193940985,-5.425837434,0.062363368,0.046145287,-0.734432041,0.845822478,-2.388953828,5.635343741,-0.13319497,0.88074048,-1.876063831,-1
600,MODEL1,PARMS,LLB6,1.057265972,-4.951054954,0.231772438,-1.174842891,5.086432782,0.842377471,-4.637947735,10.99089633,-0.265146966,3.038391965,-7.841524967,-1
601,MODEL1,PARMS,LLB6,1.198982628,6.52702706,0.283432744,-1.18620523,5.036514837,-0.058034424,-0.842932898,2.62932295,0.393390004,0.202537581,-1.205974803,-1
602,MODEL1,PARMS,LLB6,1.042989498,6.279382983,0.492649065,-1.875655061,7.699007305,-0.113771849,-0.96638037,3.145583473,0.469340544,0.327747347,-1.713103345,-1
603,MODEL1,PARMS,LLB6,1.074468012,11.79336387,0.079953506,-0.156730792,0.413871149,-0.194807562,-0.058872201,0.587530161,-0.150053912,1.641384878,-3.922008758,-1
604,MODEL1,PARMS,LLB6,1.113523512,-2.32497874,0.231107205,-0.609761004,2.253994115,0.505977218,-2.742897959,6.062853612,0.290333189,1.360297806,-4.067843978,-1
605,MODEL1,PARMS,LLB6,1.094226536,-3.170647332,0.417062328,-1.365616499,5.016357486,0.456530166,-3.225638172,7.766382387,0.506937926,0.768089167,-2.72291618,-1
606,MODEL1,PARMS,LLB6,1.062983306,-12.37399198,0.320893284,-1.241642107,5.485443025,1.038653871,-2.781939224,5.076639098,0.510352161,-0.730949774,1.682738539,-1
607,MODEL1,PARMS,LLB6,1.074994394,14.08230345,0.247042727,-0.675612781,2.345747061,-0.47640073,1.034678859,-2.073855051,0.193507956,1.082710306,-2.725736188,-1
608,MODEL1,PARMS,LLB6,1.108842832,12.89526621,0.322796468,-1.148020561,5.052935702,-0.434423287,-0.106380996,0.52214152,0.290231547,0.699714343,-1.729691908,-1
609,MODEL1,PARMS,LLB6,1.176777442,4.322351169,0.283336575,-0.806837694,2.270056339,0.164379113,-1.739678905,4.309918608,0.023202084,1.568941949,-4.112899308,-1
610,MODEL1,PARMS,LLB6,1.039208342,4.287554133,0.232397281,-0.748390481,2.968911456,0.170207404,-1.436304466,3.955101989,0.107702192,1.086262647,-3.342721867,-1
611,MODEL1,PARMS,LLB6,1.080479135,-3.171321342,0.496853166,-1.611416544,6.790321982,0.598537759,-3.480306749,7.92910593,-0.064850541,1.684541687,-4.011414703,-1
612,MODEL1,PARMS,LLB6,1.256565454,-1.382483312,0.460438924,-1.895332011,7.458741451,0.515120015,-2.275549657,4.566536249,-0.057699756,1.302063319,-3.233055836,-1
613,MODEL1,PARMS,LLB6,1.139681793,-11.30021884,0.314520443,-1.09886229,4.931190961,1.003733797,-4.780842795,10.85722288,0.438485863,0.186209316,-1.152565325,-1
614,MODEL1,PARMS,LLB6,1.025902062,-5.377923811,0.097455527,-0.652686833,2.766689395,0.810988947,-3.429525038,7.563187634,0.001277744,1.857472476,-4.674622592,-1
615,MODEL1,PARMS,LLB6,1.182614089,-5.738498666,0.33301665,-1.180466755,4.857136808,0.645467562,-3.4417983,7.830630465,0.44234003,0.723885114,-2.544121411,-1
616,MODEL1,PARMS,LLB6,1.204093177,-8.360743272,0.375637801,-1.084630303,4.05680598,1.15159937,-3.825891992,7.93791662,-0.812502036,3.261931019,-7.279858337,-1
617,MODEL1,PARMS,LLB6,1.145725273,-1.647283755,0.42256247,-1.147653862,4.168145562,0.393583273,-3.089519702,7.823823411,0.368970661,1.155059249,-3.993783422,-1
618,MODEL1,PARMS,LLB6,1.044469296,4.409310443,0.204523142,-0.866852459,3.437578836,0.193316351,-1.922454368,5.158085819,0.04699331,1.303972582,-3.926332944,-1
619,MODEL1,PARMS,LLB6,1.176858781,-1.360790374,0.338491228,-1.161793821,4.841012326,0.559737674,-4.367377424,10.51581604,-0.152444812,2.138243922,-5.355548988,-1
620,MODEL1,PARMS,LLB6,1.145122033,15.08019089,0.120044507,-0.3717936,1.769507632,-0.592830786,1.485006834,-3.101552652,0.518729015,0.029881407,-0.602422241,-1
621,MODEL1,PARMS,LLB6,1.095798783,-3.633851665,0.483808757,-1.301076894,5.036467502,0.409006061,-1.729869367,3.32367217,0.636492672,-0.134589489,-0.308326195,-1
622,MODEL1,PARMS,LLB6,1.139143594,4.55074614,0.280793066,-1.063885129,4.674137684,-0.032872495,0.011634673,-0.834046591,0.775956201,-1.686393904,4.056456809,-1
623,MODEL1,PARMS,LLB6,1.2039091,-4.274960061,0.199485299,-0.28673509,1.022437944,0.603397304,-3.1693719,7.438138402,0.414774465,0.64121805,-2.602835238,-1
624,MODEL1,PARMS,LLB6,1.060691171,-5.329696832,0.473857306,-1.556168805,6.933765471,0.555973142,-2.738771122,6.192161796,0.539058159,-0.160771895,0.20341958,-1
625,MODEL1,PARMS,LLB6,1.29628452,10.80527386,0.141487301,-0.351696728,1.050528563,-0.126174172,0.702422065,-1.21293023,-0.204695671,1.514461054,-3.578961164,-1
