SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RUL
953,MODEL1,PARMS,RUL,1.38761564,12.16621821,-0.022962642,-0.267762372,1.374198403,-0.540966144,0.84152093,-1.387110716,1.172121195,-3.075583839,6.324238424,-1
954,MODEL1,PARMS,RUL,1.294978095,0.574227077,0.116395035,-0.395815784,1.990249778,0.172548731,-0.304580049,0.833230505,0.797149456,-1.109835561,1.922015919,-1
955,MODEL1,PARMS,RUL,1.34036626,-13.64896389,0.255241702,-0.944388438,4.475492652,1.340359971,-4.441750629,9.958301314,-0.351034879,1.455722982,-3.619784583,-1
956,MODEL1,PARMS,RUL,1.298854614,0.853885801,0.14723096,-0.427293324,2.117359021,0.245739013,-0.941016352,2.502529113,0.472396685,-0.049269765,-0.960170274,-1
957,MODEL1,PARMS,RUL,1.218738742,-4.138380024,-0.04549208,-0.15994745,0.791988323,0.529671772,-1.667647378,3.580605807,0.832146826,-2.347816145,5.08316746,-1
958,MODEL1,PARMS,RUL,1.311074437,4.477048213,0.22975442,-0.451745697,1.755195697,-0.011912151,-0.384253414,0.50275924,0.634913363,-2.390348663,6.243975451,-1
959,MODEL1,PARMS,RUL,1.315082536,-3.761292566,0.167996908,-0.34708079,2.091496215,0.534953528,-1.825377388,4.177512,0.363121137,-0.588063681,0.75357833,-1
960,MODEL1,PARMS,RUL,1.273886725,4.202321205,-0.160645588,0.729902245,-2.516826031,0.054751925,2.135273963,-4.834918371,0.637805449,-2.143609938,5.113763009,-1
961,MODEL1,PARMS,RUL,1.333677607,-6.891439917,0.278357938,-0.645074319,2.570650664,0.740179479,-1.965115913,4.056699321,0.197798367,0.759245514,-2.202739234,-1
962,MODEL1,PARMS,RUL,1.424591032,8.267656928,-0.297025539,0.479769972,-2.202665817,-0.118257148,-1.29096118,4.228198483,0.839235673,-2.867930168,5.840461979,-1
963,MODEL1,PARMS,RUL,1.399175908,3.838985632,0.479950752,-0.898559425,3.040363913,-0.113996912,2.218958923,-5.99838082,0.821316864,-3.04471329,6.797626841,-1
964,MODEL1,PARMS,RUL,1.201061217,-2.292583535,0.450124057,-1.163950308,4.348345732,0.56509135,-2.785083966,7.115317795,-0.267887081,2.3388271,-6.402770198,-1
965,MODEL1,PARMS,RUL,1.286067923,15.10887622,0.151733823,-0.791360669,3.840770858,-0.508477891,2.891046631,-7.324288586,0.087633968,0.345895033,-0.705257616,-1
966,MODEL1,PARMS,RUL,1.269120392,-0.59478244,0.470054293,-1.396878886,5.267797292,0.280398268,-0.213276015,0.376793851,0.443505571,-1.452580593,2.979121657,-1
967,MODEL1,PARMS,RUL,1.441404274,-12.23540447,0.045084463,-0.336132706,1.61901828,1.150971604,-1.893199025,2.557009808,0.21814567,-0.50303261,1.150910707,-1
968,MODEL1,PARMS,RUL,1.345095882,-4.209271656,0.002106833,-0.013307742,0.265382131,0.692444799,-0.595611204,0.401755326,0.128360905,-0.342275712,0.79672694,-1
969,MODEL1,PARMS,RUL,1.346110383,18.64586636,-0.112182695,0.052028161,0.056787386,-0.822122114,2.500049984,-4.36582769,0.803345315,-2.378310945,5.410365903,-1
970,MODEL1,PARMS,RUL,1.32304085,-19.21168884,0.019630775,-0.066122289,0.773358875,1.488801056,-4.676300969,10.11662548,0.51391605,-0.626207522,0.64791827,-1
971,MODEL1,PARMS,RUL,1.377412862,9.82912961,0.235534892,-0.284865543,0.331317482,-0.126977022,-0.002611761,0.566304218,-0.165979435,0.624103045,-1.184391898,-1
972,MODEL1,PARMS,RUL,1.155231494,3.649998512,0.289590186,-1.086464695,5.53051908,0.092138298,0.88154222,-1.64553484,0.277114407,-0.233027494,-0.004155924,-1
973,MODEL1,PARMS,RUL,1.424596734,1.44425323,-0.20773191,0.776610983,-2.572587868,0.2225302,-0.182092883,0.896533572,0.760524524,-1.623336775,2.834971693,-1
974,MODEL1,PARMS,RUL,1.296577833,-15.59216779,0.113900946,-0.061876441,-1.006946839,1.139530636,-1.069992377,0.590295155,0.871070365,-2.467194774,5.314283393,-1
975,MODEL1,PARMS,RUL,1.443863861,0.026813445,0.080604439,-0.386203272,1.775824901,0.403239734,-0.173174384,-0.805313032,0.187867833,-0.060940208,0.14595198,-1
976,MODEL1,PARMS,RUL,1.302723471,6.205052827,0.089195471,-0.229770016,0.914886506,-0.248613626,2.120109406,-5.450927124,1.227745048,-3.704361547,8.236055747,-1
977,MODEL1,PARMS,RUL,1.328140449,8.972084641,0.056079867,-0.751561886,4.499989758,-0.106050001,-0.384209654,1.994518841,0.091809774,0.967213468,-2.78945343,-1
978,MODEL1,PARMS,RUL,1.346643776,15.39219324,0.321986105,-0.399163986,1.178399226,-0.807128848,2.082230716,-3.32360433,0.887872316,-1.671315971,3.037849083,-1
979,MODEL1,PARMS,RUL,1.401736505,-10.31027143,-0.194035145,0.222220441,-0.046249407,0.916563778,-2.262365299,5.613781063,0.898453083,-2.670646601,5.59392896,-1
980,MODEL1,PARMS,RUL,1.222796051,7.943152842,-0.137622799,0.21524946,-0.635507373,-0.03799183,0.675611093,-1.094087013,0.220651224,0.319265029,-1.420618443,-1
981,MODEL1,PARMS,RUL,1.373996088,-7.353820201,0.4631838,-1.366965984,5.427496657,0.745694263,-2.685221442,6.056550361,0.220230856,0.462881613,-1.993579716,-1
982,MODEL1,PARMS,RUL,1.197971265,5.012724163,0.31533294,-0.59176479,1.279836669,-0.052377472,1.257099795,-2.386788202,0.520269729,-1.659539335,3.247780836,-1
983,MODEL1,PARMS,RUL,1.339888675,-12.65962211,0.438340866,-1.21702549,4.424884002,1.20934722,-4.347932206,9.453588593,-0.304383336,2.280065575,-5.568882541,-1
984,MODEL1,PARMS,RUL,1.347969386,0.867579158,0.213571802,0.159905884,-1.304192029,0.162067924,1.786698051,-5.667199729,0.616253255,-1.295956291,2.578635665,-1
985,MODEL1,PARMS,RUL,1.300722024,0.471507784,0.133210299,-0.715367103,3.539714385,0.296766933,-1.712282291,4.350728131,0.521093101,-1.957414925,5.188883727,-1
986,MODEL1,PARMS,RUL,1.429902814,12.26482201,0.183883648,-0.254192698,0.984831473,-0.328867324,0.611126042,-1.391894592,0.035384993,0.690375786,-1.606119602,-1
987,MODEL1,PARMS,RUL,1.350243183,-10.9842277,0.260723404,-0.59493537,1.949398996,0.894388881,-1.281764597,2.668156325,0.657329536,-1.917452097,3.258298849,-1
988,MODEL1,PARMS,RUL,1.256643697,-17.1508209,0.282989075,-0.783846207,2.911556388,1.294655542,-1.060683236,0.70505545,0.467787961,-0.584787637,0.555812777,-1
989,MODEL1,PARMS,RUL,1.304924536,4.992162108,0.224301516,-1.046937559,4.380206355,-0.019791157,0.736387562,-1.298985876,0.544278974,-1.516960019,3.385271393,-1
990,MODEL1,PARMS,RUL,1.221355225,-11.8768086,0.030421646,-0.4493559,2.285807774,1.092781472,-4.377909464,10.15185088,0.376587334,0.274946996,-1.881386723,-1
991,MODEL1,PARMS,RUL,1.456069964,5.78296502,0.33040505,-0.765191168,2.904562114,-0.051847137,-0.128763506,0.943200988,0.283189852,-0.510018151,1.332150289,-1
992,MODEL1,PARMS,RUL,1.164702486,-7.523873354,0.410179481,-1.163696088,4.957865192,0.711103131,-2.079272105,4.504135917,0.390909154,-0.722432367,1.323959268,-1
993,MODEL1,PARMS,RUL,1.207169914,-3.738991111,0.109729827,-0.634306462,3.243002753,0.612977811,-1.666870197,3.54133482,0.225080627,-0.277418271,0.756735493,-1
994,MODEL1,PARMS,RUL,1.215986182,4.626390704,0.203057921,-0.302681066,0.997083268,-0.091686759,1.134174532,-1.838719043,0.856468242,-2.786728534,5.66079208,-1
995,MODEL1,PARMS,RUL,1.334115618,16.4371141,0.324886902,-0.258099034,0.246802235,-0.771225376,3.300289135,-7.111982424,0.449149476,-0.033168884,-0.415225722,-1
996,MODEL1,PARMS,RUL,1.343293699,-4.819415757,0.309424774,-0.826908664,2.570281647,0.592590078,-1.368394002,3.040263389,0.351961668,-0.428361179,0.069280854,-1
997,MODEL1,PARMS,RUL,1.296220702,3.782445324,0.160573723,-0.559515414,3.152753746,0.165481765,0.216154664,-0.511247576,0.170248696,-0.628744487,1.53007884,-1
998,MODEL1,PARMS,RUL,1.239626076,4.302859119,0.271294029,-0.751434151,2.577668507,0.094659205,0.795939537,-1.204398304,0.189583003,-0.909422388,2.162543024,-1
999,MODEL1,PARMS,RUL,1.266773153,0.808760614,0.142194695,-0.612638237,2.707690693,0.223427644,0.199436293,-0.623357356,0.62747917,-1.436366947,2.841053315,-1
1000,MODEL1,PARMS,RUL,1.355297074,-9.918382009,0.087702386,0.148934041,-0.363732098,0.956028399,-2.382222139,5.288043237,0.263909782,0.574066406,-2.923044286,-1
