SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RLL
860,MODEL1,PARMS,RLL,0.926363231,-0.768308356,-0.018986244,-0.408137736,1.572604736,0.422682682,-1.228249163,2.149113833,0.122229279,0.515384509,-1.579981389,-1
861,MODEL1,PARMS,RLL,1.028881133,12.86560747,0.144895804,-0.665448708,1.158990427,-0.367858796,1.53901407,-3.780896398,-0.126183593,0.714801304,-1.717568289,-1
862,MODEL1,PARMS,RLL,1.023465806,7.901886874,0.140608477,-0.57345352,1.328996658,-0.1798364,0.030668629,0.616337444,0.271316716,-0.058938457,-0.442401722,-1
863,MODEL1,PARMS,RLL,0.972157022,22.04416231,-0.204914327,0.591659275,-3.577668436,-0.922413556,3.080769819,-6.515944858,0.17341575,-0.903844702,2.515406031,-1
864,MODEL1,PARMS,RLL,1.079692077,13.87989508,-0.092760652,0.136695602,-0.926381991,-0.490634512,2.317797471,-4.808576984,0.199087109,0.188361619,-0.886417638,-1
865,MODEL1,PARMS,RLL,0.996719182,4.151554805,0.175488079,-0.604193624,2.111083707,0.102265344,-0.438614254,0.757041527,-0.017876303,0.483900686,-0.835952347,-1
866,MODEL1,PARMS,RLL,0.994440057,17.86383635,-0.305179735,0.412093889,-1.652321121,-0.666010984,1.671751796,-3.71066908,0.21396673,0.66532212,-1.882728707,-1
867,MODEL1,PARMS,RLL,0.899816242,6.080925039,0.098124453,-0.575378422,1.778696635,0.056186056,-0.898727991,2.126696368,-0.16146923,1.280028575,-2.760281685,-1
868,MODEL1,PARMS,RLL,0.914835344,12.45182417,-0.003179578,-0.2606037,0.515306619,-0.272381642,0.155947333,-0.192565716,-0.275348829,1.498932356,-3.251089904,-1
869,MODEL1,PARMS,RLL,1.014631713,9.723459084,0.09437685,-0.73493853,2.704656336,-0.226614858,0.504454101,-1.182219287,0.047648866,0.601957128,-1.413427681,-1
870,MODEL1,PARMS,RLL,1.027591391,14.11682195,0.040344102,-0.268166497,0.705962844,-0.564171785,1.177415117,-1.810440382,0.334403714,-0.629579755,1.707840692,-1
871,MODEL1,PARMS,RLL,1.001933133,8.145986627,-0.023512533,0.01037263,-0.835367322,-0.053386355,0.090926747,-0.533303949,-0.160179964,1.252346782,-3.046300593,-1
872,MODEL1,PARMS,RLL,0.920481848,4.934786442,0.039030816,-0.442327798,1.402920692,0.123380419,-1.148179475,2.896640167,-0.104825268,1.499069663,-3.786558956,-1
873,MODEL1,PARMS,RLL,0.99904053,-3.078170757,-0.153119547,-0.207830531,1.010341276,0.527534577,-1.609222328,2.222734016,0.437636644,-0.708418031,1.637543513,-1
874,MODEL1,PARMS,RLL,1.038520543,12.27795541,0.123050396,-0.313397769,0.150542324,-0.427132288,0.900595666,-2.094628437,0.159208778,0.537713549,-1.420046149,-1
875,MODEL1,PARMS,RLL,1.021134121,5.312590042,-0.12108051,-0.082665054,0.007298957,0.174399052,-0.880092953,1.89251809,-0.219836087,1.458399184,-3.477227447,-1
876,MODEL1,PARMS,RLL,0.980423936,-2.278046151,0.130064257,-0.607203628,1.458325389,0.520451455,-2.068097423,4.671449477,-0.038971572,1.085357714,-3.006717087,-1
877,MODEL1,PARMS,RLL,0.944645169,17.35360708,0.098761709,-0.245483536,-0.27321431,-0.656810861,1.857637713,-3.862983682,-0.130374479,1.617566073,-3.982277221,-1
878,MODEL1,PARMS,RLL,1.02635326,2.586480498,-0.119579252,-0.178782841,0.904848666,0.281263544,-0.433170985,0.81126859,-0.015998478,0.950255875,-2.560960794,-1
879,MODEL1,PARMS,RLL,0.985962099,13.34717061,-0.035754969,-0.019067458,-0.283322291,-0.456915825,1.482603332,-3.57756644,0.144784016,0.676562324,-1.668395908,-1
880,MODEL1,PARMS,RLL,1.038886064,13.8487184,0.347873658,-1.083599883,3.361757122,-0.504762162,1.504317215,-3.033395787,-0.182794016,1.941802662,-4.853505283,-1
881,MODEL1,PARMS,RLL,0.987774177,1.32023554,0.513865152,-1.543820301,4.975931386,0.202716892,-0.66687782,1.303930878,-0.103409212,1.473170661,-3.742183439,-1
882,MODEL1,PARMS,RLL,0.944544913,6.819019416,0.144089421,-0.851926329,2.860833933,-0.007284214,0.537161829,-2.213979749,-0.100584615,0.506100849,-1.0829823,-1
883,MODEL1,PARMS,RLL,0.976715322,0.783474808,-0.013131627,-0.253635103,0.761515515,0.460393813,-1.962800897,4.797154876,-0.374110952,1.755329726,-4.044284383,-1
884,MODEL1,PARMS,RLL,0.880003943,17.88516271,0.012650477,-0.649163589,2.485278367,-0.657714441,1.738590277,-3.618577518,-0.04033777,0.796994118,-1.854818523,-1
885,MODEL1,PARMS,RLL,0.964238997,-7.644420703,-0.024002251,0.232537607,-2.519253395,0.979048684,-2.779254904,5.270513844,-0.400034629,1.516833712,-2.988327264,-1
886,MODEL1,PARMS,RLL,0.977517063,19.44388228,0.293139867,-1.050795671,3.228016043,-0.922043666,2.747386919,-6.025804642,0.24356127,0.010970005,-0.261709766,-1
887,MODEL1,PARMS,RLL,1.132410913,2.541967541,0.102901604,-0.927358848,3.388650861,0.253347808,0.437749184,-2.189235041,-0.086605198,0.991111048,-2.660799301,-1
888,MODEL1,PARMS,RLL,0.99681719,6.669805465,-0.04041641,-0.040902814,-0.704573916,0.008290803,0.028996929,-0.288747374,-0.061614811,1.369492697,-3.502226562,-1
889,MODEL1,PARMS,RLL,0.97817205,0.649331495,-0.000777335,-0.194298056,0.181123477,0.348609109,-1.40872757,2.747600658,0.058399053,0.60354987,-1.717905967,-1
890,MODEL1,PARMS,RLL,1.058888312,8.563348895,0.034452471,0.145572508,-1.679142675,-0.150477521,0.513616028,-1.31348455,-0.034788015,1.429553089,-3.518320149,-1
891,MODEL1,PARMS,RLL,0.972330103,14.66710687,0.187688229,-1.073270919,3.571538476,-0.641139654,1.864104699,-3.993324502,0.4006654,-0.247332482,0.418665037,-1
892,MODEL1,PARMS,RLL,0.984532494,-0.4898811,0.223249285,-0.936897712,3.400496093,0.445542408,-1.675670648,3.895785052,-0.280422292,1.48305743,-3.421375654,-1
893,MODEL1,PARMS,RLL,0.968762553,25.15753255,-0.014020038,-0.13346213,0.107330923,-1.053707108,2.293533916,-4.409378066,-0.312058091,2.414565117,-5.703038386,-1
894,MODEL1,PARMS,RLL,1.024296912,1.335235899,0.086221781,-0.096616785,-0.651334784,0.323696603,-1.632007411,4.040952769,-0.105764418,0.741138094,-1.902002974,-1
895,MODEL1,PARMS,RLL,0.955139221,11.47156928,0.24667448,-0.421688184,0.400806677,-0.352456319,1.113030625,-2.417159977,-0.140806629,1.60661435,-3.876061382,-1
896,MODEL1,PARMS,RLL,1.07263053,-6.54022387,0.240596441,-1.053227114,3.654493305,0.797704899,-3.142007292,6.377544014,-0.163445757,0.931117708,-1.638460915,-1
897,MODEL1,PARMS,RLL,0.948841824,1.23904927,0.022067293,-0.070274533,-0.167602718,0.329160088,-1.016390317,2.036938617,-0.110390313,1.47656452,-3.721952661,-1
898,MODEL1,PARMS,RLL,0.961693689,2.890492553,-0.100785866,-0.155585035,0.768558985,0.245180199,-0.225473368,-0.596610244,0.016050063,0.2904529,-0.126728754,-1
899,MODEL1,PARMS,RLL,1.032921009,1.650655676,0.128650144,-0.486243475,1.619357433,0.269891027,-0.125471331,-0.265666641,-0.104240841,1.533223456,-4.040214265,-1
900,MODEL1,PARMS,RLL,0.896087137,-2.954610461,0.074918345,-0.5945471,2.505456561,0.543418137,-1.304545089,2.628490508,0.033051149,1.093686304,-3.259221936,-1
901,MODEL1,PARMS,RLL,0.961333802,7.026555714,-0.108524977,-0.013852996,0.118949893,-0.0236091,0.194541983,-0.324217288,0.075777075,0.437901214,-1.150296373,-1
902,MODEL1,PARMS,RLL,0.995864748,-2.451299494,0.097857467,-0.287507208,0.484221372,0.490542598,-2.23543245,4.503589961,0.107913998,0.756378845,-1.924380587,-1
903,MODEL1,PARMS,RLL,1.012421246,5.445757313,0.099269946,-0.693513153,2.589603907,0.116437365,-0.112695402,-0.062331786,-0.259455724,1.449457652,-3.069969295,-1
904,MODEL1,PARMS,RLL,1.007808423,17.47246862,0.007333917,0.170328169,-2.094834971,-0.573266333,2.265539214,-5.0335304,-0.382963772,2.003717895,-4.570109729,-1
905,MODEL1,PARMS,RLL,1.01666377,-5.745480052,0.039298679,-0.730082987,2.786620007,0.823879382,-2.534186757,5.423793995,-0.265478195,1.230206122,-2.689480232,-1
906,MODEL1,PARMS,RLL,0.968336467,17.19480508,0.273007318,-0.627300286,1.847360927,-0.67003321,2.031046365,-4.118410567,-0.283458342,2.239867059,-5.654874968,-1
907,MODEL1,PARMS,RLL,1.042712093,-1.690796506,0.163574645,-0.964596013,3.73386161,0.63949596,-2.844712743,6.736889879,-0.635150993,2.847053112,-6.707118003,-1
908,MODEL1,PARMS,RLL,1.058427563,11.94699792,0.138093135,-0.606915058,1.528437652,-0.395980368,0.046483187,-0.061106823,0.152677535,0.421932082,-1.022863286,-1
909,MODEL1,PARMS,RLL,0.94581368,4.68481803,0.236780971,-0.990494517,3.324675958,0.031716221,-0.34107788,0.333931226,0.069659529,1.27975683,-3.598776667,-1
910,MODEL1,PARMS,RLL,1.028309669,21.31279136,0.122009932,-0.376721096,0.945723566,-0.961044255,4.812454738,-11.15637292,0.004302466,0.709010133,-1.661084431,-1
911,MODEL1,PARMS,RLL,1.037704206,-1.542266796,-0.093472327,0.079657297,-1.169131314,0.581556688,-1.714104198,3.595974542,-0.262507091,1.729470603,-4.195944897,-1
912,MODEL1,PARMS,RLL,0.941160134,6.68672051,-0.022516164,-0.631912661,2.004194242,0.014077771,-0.363359228,0.725069695,0.057055045,0.498352269,-1.280496493,-1
913,MODEL1,PARMS,RLL,1.010856043,0.773400943,0.138951116,-0.554233396,1.596829305,0.39022276,-1.419392602,3.210438805,-0.315964626,2.059343503,-4.826635076,-1
914,MODEL1,PARMS,RLL,1.041356922,1.091711503,-0.021542216,-0.496827051,1.821924896,0.397745701,-1.129829946,1.540697265,-0.190536309,1.411040164,-3.138995805,-1
915,MODEL1,PARMS,RLL,1.031673787,22.26365264,0.01946163,0.082483297,-1.209200119,-0.959842911,2.766959497,-5.52010794,-0.06188483,1.205486154,-2.984659254,-1
916,MODEL1,PARMS,RLL,1.074678955,-1.075876779,0.229339956,-1.349464567,5.254253873,0.407239327,-1.224105278,2.058042283,0.12585207,-0.272140784,0.621776229,-1
917,MODEL1,PARMS,RLL,1.029837108,4.387521355,0.048649268,-0.548763318,1.765590752,0.17275102,-1.187836023,3.03314294,-0.119167331,0.824569429,-2.014110161,-1
918,MODEL1,PARMS,RLL,1.02898396,6.515820392,-0.020743255,-0.28907346,0.285258773,0.032595705,-0.654177685,1.375436737,-0.017211796,0.206897804,-0.334191625,-1
919,MODEL1,PARMS,RLL,1.073839329,4.580697656,0.14692566,-0.3593261,0.289539876,0.079925355,0.362100412,-1.228064386,-0.053626184,0.545411326,-1.007406367,-1
920,MODEL1,PARMS,RLL,0.869316277,9.730980219,-0.087169209,-0.469903925,1.725162222,-0.143003629,0.571056993,-1.381760628,-0.028614844,0.501401022,-1.248530207,-1
921,MODEL1,PARMS,RLL,1.02351134,7.106155789,0.085179059,-0.542631208,1.889505676,-0.117829599,0.23805791,-1.327367005,0.187965726,0.872897485,-2.335389362,-1
922,MODEL1,PARMS,RLL,0.955423871,11.40794004,0.070313105,-0.403716254,1.478038476,-0.297171042,2.864003183,-7.065342308,-0.150352684,1.032378761,-2.433618771,-1
923,MODEL1,PARMS,RLL,0.953721766,6.733221599,0.237252003,-0.795413174,1.632407792,0.000726202,-1.095181374,2.382423952,-0.254267231,2.103295927,-5.076934307,-1
924,MODEL1,PARMS,RLL,0.976333706,16.61798368,-0.116947042,-0.064916348,-0.191299364,-0.46837472,1.451116753,-2.945655547,-0.370183833,1.814619378,-4.590527451,-1
925,MODEL1,PARMS,RLL,1.06406425,8.141638827,-0.073202193,0.172039105,-1.603618678,-0.022616668,1.102463374,-3.133774421,-0.212965062,0.696859967,-1.349700038,-1
926,MODEL1,PARMS,RLL,0.976555389,15.81171709,-0.02328945,-0.245522377,0.687500115,-0.615722933,0.976881258,-1.172965429,0.208432861,0.689421685,-2.236660938,-1
927,MODEL1,PARMS,RLL,1.044859042,-2.73512887,-0.152971429,-0.190147112,0.855052687,0.501266503,-2.21847991,4.656288898,0.459797934,-0.713179678,1.589724277,-1
928,MODEL1,PARMS,RLL,0.964275894,18.05840624,-0.051526313,0.053760701,-0.681761369,-0.669409122,2.025635487,-4.008229546,-0.036147252,0.323882094,-0.468143691,-1
929,MODEL1,PARMS,RLL,0.991725501,19.9519918,0.104126153,-0.371739656,0.871334443,-0.879180271,2.68409905,-5.904239223,0.14689653,0.146145578,-0.352144433,-1
930,MODEL1,PARMS,RLL,1.030776751,4.194057132,-0.268769933,0.67727913,-3.156093185,0.197271077,-0.948138376,2.10199381,0.058270263,0.816653628,-2.387854272,-1
931,MODEL1,PARMS,RLL,0.901223268,7.414515485,-0.099978307,0.233664269,-1.541232209,-0.048883719,-0.159133967,0.278313384,0.0595426,0.558349466,-1.220942796,-1
932,MODEL1,PARMS,RLL,1.109450165,12.16682093,-0.060337836,-0.796574649,3.176456636,-0.115201394,0.356348515,-0.946774719,-0.687369418,2.897884411,-6.569103483,-1
933,MODEL1,PARMS,RLL,1.070548873,6.038441733,0.044605714,-0.498505499,2.084852005,-0.01753542,0.185914188,-0.717971791,0.141974374,0.100132038,-0.216198807,-1
934,MODEL1,PARMS,RLL,0.999128602,8.031052399,-0.176884849,0.717289375,-3.355949658,-0.080439639,-0.054990619,0.390359572,0.156126531,-0.194199754,0.123228748,-1
935,MODEL1,PARMS,RLL,1.016359917,6.359153149,0.133962089,-0.680996603,2.300366057,-0.109569197,-0.510507527,1.50234231,0.320004839,0.15373611,-0.920967505,-1
936,MODEL1,PARMS,RLL,0.905702388,-10.87692895,0.22781914,-0.66808003,1.793248895,1.004483051,-3.113589526,6.289781285,-0.022437588,0.632185474,-1.440246126,-1
937,MODEL1,PARMS,RLL,0.940680942,4.909393029,-0.175893824,0.384259446,-1.721847036,0.183636469,-0.11686864,-0.134092951,-0.131308203,0.432869858,-0.765348219,-1
938,MODEL1,PARMS,RLL,0.98568595,8.954349894,0.09239348,-0.41033313,0.782572421,-0.262779183,1.456237473,-4.125888352,0.264435607,0.669618017,-2.132918854,-1
939,MODEL1,PARMS,RLL,1.011391538,-6.36492738,0.096731424,-0.255523663,0.542569867,0.832622225,-3.360654099,7.341910675,-0.25802823,1.443399711,-3.354364375,-1
940,MODEL1,PARMS,RLL,1.017370966,6.933347163,0.273051131,-1.425256845,5.223226254,-0.250339726,0.580542412,-1.479569054,0.587036753,-0.463014893,0.166176248,-1
941,MODEL1,PARMS,RLL,0.917439477,-0.331327974,0.046467607,-0.007713805,-0.261900582,0.374646013,-0.221344947,0.32802008,0.030551309,0.664449962,-1.843485615,-1
942,MODEL1,PARMS,RLL,1.00408933,11.03298912,-0.063122804,0.083849014,-1.15518278,-0.25495371,1.615379309,-4.34417813,-0.008835008,0.336231086,-0.391119322,-1
943,MODEL1,PARMS,RLL,0.998227012,4.275221633,0.069521116,-0.823818801,2.672165923,0.158673196,-0.910523125,2.145890989,-0.077007974,1.072840735,-2.65191235,-1
944,MODEL1,PARMS,RLL,1.073771944,-3.866933753,-0.06936239,-0.22135564,0.774320782,0.618163714,-0.075069791,-1.500568783,0.161352954,-0.791259531,2.006386086,-1
945,MODEL1,PARMS,RLL,0.93851091,21.24107737,0.075894836,-0.907474317,3.074954997,-0.788197228,1.754836116,-3.424702996,-0.317779574,1.341649892,-2.657712936,-1
946,MODEL1,PARMS,RLL,1.101463078,5.71382518,-0.026837716,-0.100032689,0.227316786,0.017248354,0.152953788,-0.69595482,0.12763456,0.392640215,-1.175727828,-1
947,MODEL1,PARMS,RLL,0.937824582,-3.02826605,-0.027431032,-0.403488738,0.987334125,0.622715135,-2.451249887,4.958110678,-0.09125286,1.331592403,-3.231140755,-1
948,MODEL1,PARMS,RLL,0.991579615,11.83475325,0.099454376,-0.279472091,0.538921794,-0.360220157,0.354528136,0.047405186,0.034380537,0.874641176,-2.392374798,-1
949,MODEL1,PARMS,RLL,0.930961379,19.59235257,-0.118043975,-0.031634168,-0.168198377,-0.721146373,3.535181045,-8.100323013,-0.181864861,1.285766464,-3.057434379,-1
950,MODEL1,PARMS,RLL,1.104392277,-0.073339373,-0.032554974,-0.442872875,1.164171555,0.426693708,-1.190422431,2.321961483,-0.001304082,0.821196978,-2.262451255,-1
951,MODEL1,PARMS,RLL,0.961961598,-1.383340036,0.159217471,-0.616857392,1.684675385,0.356885437,-0.925340743,1.428114492,0.294466572,0.22788217,-0.943750688,-1
952,MODEL1,PARMS,RLL,0.984339599,14.86683681,0.221677069,-1.060598956,3.908802055,-0.487395,1.751624985,-3.983836092,-0.295436455,2.137583657,-4.93666453,-1
953,MODEL1,PARMS,RLL,0.972110625,11.7641433,0.033076247,-0.42590851,1.332103816,-0.30843543,1.879593174,-4.826561277,-0.121918769,1.101476288,-2.228345936,-1
954,MODEL1,PARMS,RLL,0.884238909,3.60928004,0.047768827,-0.484815813,1.529986906,0.222278679,-0.3975707,0.369418132,-0.225517635,1.587392379,-3.525780247,-1
955,MODEL1,PARMS,RLL,1.030287131,-0.197211623,0.081865253,-0.558933118,2.088130144,0.536785059,-2.389741846,5.583419521,-0.541954566,2.606273029,-6.145870716,-1
956,MODEL1,PARMS,RLL,0.965580685,2.347166955,-0.033692615,0.005737501,-0.030556847,0.171166543,0.095505344,-0.705132381,0.27877566,-0.187748005,0.219021791,-1
957,MODEL1,PARMS,RLL,0.945804688,5.169531711,0.172283049,-0.852551819,2.842351429,0.095102358,-0.957682149,2.066052675,-0.147589622,1.152791224,-2.54173563,-1
958,MODEL1,PARMS,RLL,1.036454618,12.35341185,0.072829589,-0.267554644,0.179051834,-0.375944549,0.119705697,0.085662691,0.046506288,0.421100307,-0.642797317,-1
959,MODEL1,PARMS,RLL,1.052531852,2.487522263,-0.076449396,0.078250667,-0.270204935,0.351954232,-2.369570475,6.259235145,-0.303049184,1.721821883,-4.189594449,-1
960,MODEL1,PARMS,RLL,1.028456287,8.632682676,0.15093596,-0.771043037,3.035509054,-0.112479116,-0.000641319,-0.112957022,-0.217905736,1.791273108,-3.930322643,-1
961,MODEL1,PARMS,RLL,1.055951157,19.13543201,0.042761598,-0.32880368,0.933360725,-0.827566956,2.163297919,-4.165275486,0.157187197,0.938985725,-2.481736221,-1
962,MODEL1,PARMS,RLL,0.948358479,14.65720264,0.095684415,-0.55390681,1.282608604,-0.272531951,0.24107169,-0.472599717,-0.842503883,2.992122182,-6.39120098,-1
963,MODEL1,PARMS,RLL,0.996424428,8.7928083,0.261630569,-0.811445438,2.31831754,-0.201681478,1.409361179,-3.445423147,-0.025142616,0.146430825,-0.032060357,-1
964,MODEL1,PARMS,RLL,1.033692853,6.424933637,0.160269887,-0.836562877,3.005132084,0.041833366,0.184104366,-0.194230068,-0.315118453,1.808787775,-4.136040941,-1
965,MODEL1,PARMS,RLL,0.989980112,3.781615844,0.00014159,-0.542314902,2.447063485,0.123112732,0.388966725,-2.290960983,0.131361313,0.270178718,-0.297917215,-1
966,MODEL1,PARMS,RLL,0.955143876,8.07533538,0.4077719,-1.302649965,3.686654873,-0.275328556,1.356871447,-3.429244635,0.285517867,-0.25872978,0.16475876,-1
967,MODEL1,PARMS,RLL,0.985278017,11.40961728,0.206525358,-1.054943577,3.217273549,-0.254342112,0.742134235,-1.62214521,-0.260325781,1.233824974,-2.767104938,-1
968,MODEL1,PARMS,RLL,1.010331101,0.005769991,0.066906733,-0.578315203,2.030124383,0.510796319,-2.811992297,6.055693585,-0.440742573,2.51907838,-5.712428955,-1
969,MODEL1,PARMS,RLL,0.95251751,9.994953402,0.009569399,-0.178754174,0.254203566,-0.209471484,0.268330527,-0.761493165,0.020159113,0.745791185,-1.850718247,-1
970,MODEL1,PARMS,RLL,1.008839057,11.24040766,0.085208327,-0.44744821,1.235367982,-0.193476675,-0.371104061,1.620508661,-0.439030469,2.514208134,-6.060085094,-1
971,MODEL1,PARMS,RLL,1.070142457,6.974999023,0.149936153,-0.127126176,-0.731254009,0.032192257,-0.721475389,1.742816279,-0.398205528,1.866287339,-3.836019418,-1
972,MODEL1,PARMS,RLL,1.044752733,-1.228261469,0.099332952,-0.662524747,2.781610963,0.446617382,-1.660000644,3.643324974,-0.015748788,1.168068281,-2.896674243,-1
973,MODEL1,PARMS,RLL,0.958637585,13.87397528,-0.047571636,-0.141832871,-0.283628747,-0.34083514,1.003981731,-2.183290851,-0.284610511,1.300688454,-2.791401916,-1
974,MODEL1,PARMS,RLL,0.99817719,12.24116803,0.162031995,-0.373979272,0.650664302,-0.395822638,1.132914864,-2.678848318,-0.040690709,1.478345155,-3.554871334,-1
975,MODEL1,PARMS,RLL,0.987679217,10.6187735,-0.047418382,0.15389755,-1.570205796,-0.223410588,0.742515919,-1.731086669,-0.056288489,1.023144709,-2.720489527,-1
976,MODEL1,PARMS,RLL,1.113292624,5.690858296,0.151993608,-0.519756436,1.986397514,-0.006967629,0.346927067,-1.378104534,0.040306381,0.640072394,-1.395243304,-1
977,MODEL1,PARMS,RLL,1.068382056,7.285184457,-0.013827936,-0.218028433,0.554388513,0.055576233,-0.259390415,0.551037066,-0.391202377,2.247934818,-5.111124741,-1
978,MODEL1,PARMS,RLL,0.959782253,11.26921137,0.016662039,-0.103642592,-0.444202779,-0.296963027,0.013424961,0.400397996,0.054569123,0.414977336,-0.843977839,-1
979,MODEL1,PARMS,RLL,1.102700896,12.23024253,-0.074800495,-0.255313844,0.281732784,-0.312644203,0.339676253,-0.704674698,0.034807814,0.772054319,-1.963881251,-1
980,MODEL1,PARMS,RLL,1.060660575,5.004005983,-0.194722995,0.575181006,-2.794352554,0.218071831,-0.697246762,1.789034688,-0.329582826,2.005001883,-4.819289595,-1
981,MODEL1,PARMS,RLL,0.928952639,-1.386386914,0.093347982,-0.492646152,1.627950635,0.375958906,-1.797527406,4.127185164,0.303764264,0.148554034,-1.261253725,-1
982,MODEL1,PARMS,RLL,1.064049676,0.988230768,0.030404616,-0.377419258,0.93355248,0.258978481,-0.385484275,0.648106258,0.261415663,0.070680684,-0.503003282,-1
983,MODEL1,PARMS,RLL,0.913316906,-1.825163403,0.24036155,-0.809113672,1.906752393,0.53422144,-0.673535661,0.530193273,-0.350925721,1.753188709,-3.922012139,-1
984,MODEL1,PARMS,RLL,0.974990046,21.5502322,0.130887163,-0.301063118,0.328795114,-0.95452032,3.354871872,-7.67194067,-0.033612564,0.63208711,-1.325356705,-1
985,MODEL1,PARMS,RLL,0.956523224,5.237919482,0.064509122,-1.032042184,4.115775373,0.1195123,-0.827770025,2.117186311,-0.140462706,0.876583978,-1.669737773,-1
986,MODEL1,PARMS,RLL,0.966612174,2.584289517,0.002626552,-0.329299547,0.542272832,0.332580126,-1.304902739,2.19665015,-0.31493066,1.779092575,-3.958974703,-1
987,MODEL1,PARMS,RLL,0.985170394,-5.877065765,0.028949712,-0.124550537,0.024020948,0.775849739,-3.310473561,8.235650081,-0.121423159,1.115355975,-2.98249233,-1
988,MODEL1,PARMS,RLL,0.970691746,11.99687611,0.015204199,-0.567625503,2.073758206,-0.255086902,0.976322116,-2.458916968,-0.214627989,1.146631934,-2.545055068,-1
989,MODEL1,PARMS,RLL,0.96503155,20.6434446,0.087327091,-1.033097579,3.891148587,-0.735096432,1.399419752,-2.453799414,-0.420956633,1.71850695,-3.460841993,-1
990,MODEL1,PARMS,RLL,1.043906279,0.303883036,-0.128485074,-0.18780974,0.659222893,0.390065543,-1.732280369,3.769283157,0.155273324,0.435416431,-1.559181509,-1
991,MODEL1,PARMS,RLL,1.062133088,-1.634042438,0.127231447,-0.57787935,1.91427955,0.394323729,-1.715294027,3.481470473,0.239037611,0.223142367,-0.675953705,-1
992,MODEL1,PARMS,RLL,0.979272721,8.910841767,-0.000277097,-0.446612653,1.864656289,-0.144141702,-0.589394289,1.666186374,0.066248106,0.407245356,-0.842617583,-1
993,MODEL1,PARMS,RLL,1.126363197,1.721168658,-0.232653305,0.324233388,-1.231817182,0.313289479,-1.558220446,2.937342129,0.174262318,-0.104977514,0.694692353,-1
994,MODEL1,PARMS,RLL,1.047681166,2.522661286,-0.012314773,-0.16403356,0.452655463,0.016167602,-0.228133416,0.290619807,0.882882774,-2.133664825,4.464399378,-1
995,MODEL1,PARMS,RLL,0.939396515,12.47299818,0.073623901,-0.265658955,0.372195913,-0.436198276,2.43978391,-5.835815169,0.160630278,0.505969132,-1.702866814,-1
996,MODEL1,PARMS,RLL,1.02404169,16.47461288,0.086901215,-0.525562138,1.123673729,-0.521279098,1.04876013,-2.171551377,-0.363759151,2.052847696,-4.681368718,-1
997,MODEL1,PARMS,RLL,1.0115035,-0.058269639,0.152948483,-0.547154452,1.859843889,0.437971688,-2.029892864,4.182670149,-0.342313497,2.33075159,-5.306503572,-1
998,MODEL1,PARMS,RLL,1.028001372,3.241836612,0.2101946,-0.570819455,0.921557836,0.182519191,-0.388134576,0.551913729,-0.186080159,1.375170491,-3.062303307,-1
999,MODEL1,PARMS,RLL,0.941195426,-3.276982889,0.145039657,-0.529958125,1.60364987,0.545233681,-2.083014486,4.261427805,0.076451875,0.424767218,-1.165689101,-1
1000,MODEL1,PARMS,RLL,1.060743113,1.353009833,0.056330387,-0.641280098,2.59724802,0.427943965,-1.96973606,4.739152786,-0.405020572,2.171558218,-5.297383773,-1
