SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LMB
1,MODEL1,PARMS,LMB,1.347064265,6.624099972,0.584857377,-1.379279295,5.648007224,-0.125844785,-2.196120896,7.40433235,1.043188734,-2.694586221,5.162059052,-1
2,MODEL1,PARMS,LMB,1.278135494,3.754538308,0.361709247,-0.610500396,2.711515218,0.181928576,-0.560003824,2.46550681,0.606269935,-1.234061294,2.08451121,-1
3,MODEL1,PARMS,LMB,1.213539709,8.918521831,0.417315749,-0.761289116,2.68607709,-0.054942941,0.06045349,0.79090796,0.24904808,0.307289061,-1.529154993,-1
4,MODEL1,PARMS,LMB,1.233422534,18.07274276,0.256783086,-0.493736384,2.06531555,-0.615856771,2.624056563,-5.06341534,0.414710985,-0.074908292,-0.576868375,-1
5,MODEL1,PARMS,LMB,1.258287636,0.878902741,0.653742,-1.579029229,6.397265072,0.436055171,-3.009308833,7.442673498,0.096560807,1.589965977,-5.056713668,-1
6,MODEL1,PARMS,LMB,1.263404374,19.92723661,0.00312314,0.009210011,0.144021413,-0.710981429,2.150717699,-3.209662386,0.650201347,-0.830808822,1.537141077,-1
7,MODEL1,PARMS,LMB,1.267935214,3.473932144,0.493276271,-0.7437751,3.33348461,0.386722717,-1.816203939,5.03293054,-0.229754694,1.777637007,-4.422153201,-1
8,MODEL1,PARMS,LMB,1.261199903,-6.941258603,0.501847513,-0.877458166,2.872061903,0.857960938,-2.956812112,6.671713665,0.359852623,0.189203403,-0.772818386,-1
9,MODEL1,PARMS,LMB,1.254070545,4.982564093,0.693314053,-1.583256967,5.624164527,-0.017410495,1.572381128,-4.079726259,0.625154717,-0.351242738,0.249400586,-1
10,MODEL1,PARMS,LMB,1.272460729,10.23704811,0.460234788,-0.80339174,2.946288551,-0.179772851,-2.135819009,6.153512434,0.437009638,0.53707249,-2.01229592,-1
11,MODEL1,PARMS,LMB,1.188689127,16.34773152,0.344649721,-0.811604576,3.941149866,-0.424834942,0.916746436,-1.470603528,0.084701605,0.606254634,-1.384673546,-1
12,MODEL1,PARMS,LMB,1.29395862,15.24628353,0.322882817,-0.268001035,0.470677506,-0.515266978,1.08727291,-1.011337709,0.56835422,-0.524247382,1.002945773,-1
13,MODEL1,PARMS,LMB,1.293846958,7.584666939,0.378584829,-0.802154779,4.095503485,0.006902955,-2.208950782,6.999236959,0.410757342,0.222346183,-1.110918808,-1
14,MODEL1,PARMS,LMB,1.18906631,14.57751274,0.311837758,-0.263840777,1.146097715,-0.221148442,-0.223406943,1.653321665,-0.272565969,1.258191134,-2.674357661,-1
15,MODEL1,PARMS,LMB,1.200769523,-4.185386828,0.574380184,-1.175150842,4.707648012,0.559311167,-1.855527016,3.967202857,0.758994812,-1.268814379,2.11416511,-1
16,MODEL1,PARMS,LMB,1.193109161,7.190274222,0.347649144,-0.549289339,2.610145926,0.016631056,-0.899140215,3.92036548,0.465096181,-0.729759717,1.117027802,-1
17,MODEL1,PARMS,LMB,1.393357937,1.585343749,0.312720212,-0.415643009,1.257807201,0.314761955,-1.349042305,3.719930739,0.672420856,-1.463703081,2.824667104,-1
18,MODEL1,PARMS,LMB,1.269729865,21.87853124,0.216861774,-0.186087825,0.477825911,-0.709385038,1.001737463,-1.557166266,0.000583179,1.4271157,-3.20336733,-1
19,MODEL1,PARMS,LMB,1.16867224,12.29263187,0.512673995,-1.250917341,5.175232014,-0.26602537,-0.731257481,2.501120283,0.257047166,0.096519695,0.1207685,-1
20,MODEL1,PARMS,LMB,1.191759463,-11.69037617,0.646240513,-1.519109361,5.646500484,1.129868415,-3.012031118,6.210527385,0.285306545,0.657050171,-2.466866226,-1
21,MODEL1,PARMS,LMB,1.312529547,6.315137294,0.18657336,-0.12567221,0.792046509,0.20405482,-1.709069299,5.053239678,0.148529269,0.586855748,-1.721348367,-1
22,MODEL1,PARMS,LMB,1.339809663,6.662323858,0.55294593,-0.716451909,2.669836044,-0.016409252,-0.517437062,2.058020215,0.489757775,-0.804333862,1.417016494,-1
23,MODEL1,PARMS,LMB,1.199516497,3.691691946,0.277921015,-0.453877931,2.508186298,0.376598628,-2.355253328,5.234254952,0.013277822,1.525593022,-4.012311253,-1
24,MODEL1,PARMS,LMB,1.249127513,20.3650136,0.010873237,0.043929114,0.448945127,-0.645221191,0.261866517,1.487931007,0.344063815,0.356274742,-1.813886149,-1
25,MODEL1,PARMS,LMB,1.24403167,13.62471353,0.321622736,-0.735576922,2.707932478,-0.346029606,1.51601573,-2.777473232,0.497987352,-1.066026482,1.820366419,-1
26,MODEL1,PARMS,LMB,1.261216646,1.845335217,0.440194453,-1.126892884,4.743017675,0.438053354,-1.092636784,2.185123464,0.039623987,1.024707953,-2.694343794,-1
27,MODEL1,PARMS,LMB,1.191426824,10.28262609,0.474310766,-1.391129947,6.160685883,-0.183543842,0.255324283,-0.22223748,0.460009431,-0.925616019,1.955602463,-1
28,MODEL1,PARMS,LMB,1.383266293,17.15244884,0.603312061,-0.556853291,0.718455658,-0.738213556,2.248349047,-4.739276858,0.636632823,-0.70636133,1.488110271,-1
29,MODEL1,PARMS,LMB,1.25538628,15.37262525,0.395413754,-1.065277314,3.401962407,-0.418423787,1.237962149,-2.661076667,0.249509866,0.322935163,-0.96547001,-1
30,MODEL1,PARMS,LMB,1.240783759,10.05558201,0.43300394,-0.448364216,0.878453125,-0.135490141,1.227281836,-2.090511078,0.219426024,0.284982493,-1.322161734,-1
31,MODEL1,PARMS,LMB,1.266872348,12.02891841,0.243546781,-0.266612221,1.0417638,-0.069959697,0.41027802,-0.748134234,-0.203179093,2.05261387,-5.429909292,-1
32,MODEL1,PARMS,LMB,1.260042131,18.61178142,0.209684435,-0.069950198,0.599476091,-0.550410516,1.277342187,-0.86046639,0.040610958,1.38208854,-3.924653941,-1
33,MODEL1,PARMS,LMB,1.265183999,21.40464835,0.371259324,-0.707299088,2.013313157,-0.840020718,2.717163786,-6.989689887,0.380530912,0.275197791,0.044462771,-1
34,MODEL1,PARMS,LMB,1.405421771,26.83605445,0.337966655,-0.529483547,2.311139727,-1.138783614,3.100546127,-5.702945776,0.204877368,1.363795318,-3.639351746,-1
35,MODEL1,PARMS,LMB,1.369517459,-6.164819346,-0.052010614,0.895411525,-2.926104485,0.968337294,-3.475647564,8.04949748,0.288056941,-0.112339915,0.081380516,-1
36,MODEL1,PARMS,LMB,1.180089577,10.42315485,0.764552971,-1.356321132,4.854815425,-0.210186822,1.615036338,-2.954537367,0.06661926,0.916087548,-2.892135309,-1
37,MODEL1,PARMS,LMB,1.185013163,7.178107661,0.565143917,-0.659165764,1.414505519,-0.027582542,0.666830458,-1.399165595,0.320059156,0.117353468,-0.571368438,-1
38,MODEL1,PARMS,LMB,1.23117408,24.94213502,0.58719083,-1.002319112,3.614674313,-1.250172237,3.81269865,-7.600774167,0.865597234,-1.629410048,3.342639274,-1
39,MODEL1,PARMS,LMB,1.209385269,1.537499058,0.494780654,-0.664026679,2.066921818,0.532708414,-1.636585494,4.066805669,-0.401050849,1.963239818,-3.961995828,-1
40,MODEL1,PARMS,LMB,1.330947235,11.10144441,0.679133382,-0.707546173,1.755300721,-0.45977549,1.330137985,-2.250097221,0.845304396,-1.102138983,1.60980162,-1
41,MODEL1,PARMS,LMB,1.24478864,10.18125364,0.097239691,-0.641421601,3.23660724,-0.06746379,0.791626416,-1.718750199,0.515826992,-1.694938718,3.948810018,-1
42,MODEL1,PARMS,LMB,1.191576148,10.13554832,0.335689651,-0.402180527,1.284738026,0.052719291,-1.751153081,5.438220529,-0.308880609,1.939448508,-4.786037625,-1
43,MODEL1,PARMS,LMB,1.098634235,4.007733067,0.11661234,-0.421705787,2.759342499,0.405643984,-3.672661343,9.478085026,0.054097624,1.303922259,-3.56199455,-1
44,MODEL1,PARMS,LMB,1.210788988,0.374477955,0.14146676,-0.07598938,0.599517542,0.419755127,-2.479375259,7.426558438,0.684756598,-0.521507588,-0.303529368,-1
45,MODEL1,PARMS,LMB,1.421551929,1.478741094,0.497074283,-1.154339303,5.032948681,0.34420187,-2.46921493,6.599417561,0.382847672,0.489640664,-1.950625321,-1
46,MODEL1,PARMS,LMB,1.300067518,23.45644418,0.171745992,0.161057516,-0.428837949,-0.931291503,1.783946944,-1.937973915,0.403544403,0.319899805,-1.639138934,-1
47,MODEL1,PARMS,LMB,1.2961378,10.45962777,0.155850168,0.062415124,-0.463251273,-0.205240528,-0.215000424,1.031070026,0.775459924,-1.715102204,4.229467298,-1
48,MODEL1,PARMS,LMB,1.269604896,-8.765445456,0.5606963,-1.014993375,3.040185406,0.88961431,-2.900709348,6.566574112,0.585102021,-0.82481749,1.390133846,-1
49,MODEL1,PARMS,LMB,1.252469928,-4.550112905,0.907128447,-1.815931504,5.628855703,0.564003088,-1.528071247,2.407945543,0.427824578,0.703049488,-2.194760469,-1
50,MODEL1,PARMS,LMB,1.31582017,-10.05823096,0.402645354,-0.097545768,-0.216767241,1.10607265,-4.475812374,10.05083756,0.128993427,1.09045946,-2.389061623,-1
51,MODEL1,PARMS,LMB,1.320058606,15.67520164,0.312034375,-0.651826153,2.394388673,-0.61073744,0.579218271,-0.685271197,0.958794812,-1.767965665,3.733489036,-1
52,MODEL1,PARMS,LMB,1.330646743,12.59450164,0.074720116,0.126008759,-0.359612585,-0.235780276,-0.572908709,2.789903541,0.526142343,-0.998358993,1.926711546,-1
53,MODEL1,PARMS,LMB,1.218763068,16.60323526,0.366294268,-0.586806035,1.953116508,-0.47432802,1.321739548,-2.109185197,0.171260039,0.451280358,-1.421244065,-1
54,MODEL1,PARMS,LMB,1.28932973,16.5258879,0.354872358,-0.324101475,0.449572489,-0.514995341,0.829588843,-1.125022943,0.299091188,0.87477352,-2.643135913,-1
55,MODEL1,PARMS,LMB,1.27875553,20.08709599,0.244976877,0.081608264,-0.841174855,-0.922467556,4.528246367,-9.546370559,1.057222662,-2.78926305,5.916686384,-1
56,MODEL1,PARMS,LMB,1.212654652,3.965402407,0.353702825,-0.354601162,0.687679066,0.279654644,-1.86636984,5.129705748,0.166758847,1.198174741,-3.635094121,-1
57,MODEL1,PARMS,LMB,1.247380116,19.51994027,0.371701858,-0.558905046,2.204450058,-0.801361434,3.299301696,-6.541105898,0.663185382,-1.457402215,2.878446261,-1
58,MODEL1,PARMS,LMB,1.374130946,5.494912599,0.149390279,-0.219953775,0.969634553,0.106625352,-0.263085757,1.029577281,0.676920054,-0.422763384,0.485573365,-1
59,MODEL1,PARMS,LMB,1.157065632,-5.995260921,0.692878385,-1.543325128,5.464071013,0.78731262,-3.285281532,7.032388066,0.267971292,0.431709182,-1.455073516,-1
60,MODEL1,PARMS,LMB,1.24038524,-15.04032523,0.385948652,-0.100801845,-0.041790198,1.354292238,-4.356918501,9.556332878,0.446043034,-0.538458834,0.410116278,-1
61,MODEL1,PARMS,LMB,1.396381171,-3.871318208,0.335999443,-0.393646443,1.546940604,0.441613716,-2.833924065,6.914489259,1.326128611,-1.916275236,2.949759732,-1
62,MODEL1,PARMS,LMB,1.341436624,21.45011982,0.623263489,-1.280706977,5.387163326,-0.941004653,2.575144907,-3.637966894,0.453644559,-0.093698127,-0.650181272,-1
63,MODEL1,PARMS,LMB,1.368275923,0.282655832,0.676147342,-1.430567098,4.094541308,0.413134192,-1.253491872,2.759586191,0.202461517,0.758486949,-1.832257431,-1
64,MODEL1,PARMS,LMB,1.318819232,-0.549936789,0.008741772,0.357317662,-1.237839845,0.636496,-2.521606524,5.588713967,0.283557742,-0.100178937,0.340319175,-1
65,MODEL1,PARMS,LMB,1.333270571,14.61928579,0.584525389,-1.245822506,4.918514135,-0.435931848,-0.408779342,1.975997455,0.313102486,0.183611796,-0.772406792,-1
66,MODEL1,PARMS,LMB,1.145643807,-11.951421,0.469809121,-0.537925921,1.640877753,1.089486308,-3.837398849,9.040638209,0.579449862,-0.10483163,-0.999362111,-1
67,MODEL1,PARMS,LMB,1.241055955,0.970168694,0.305763332,-0.459607497,1.424198697,0.463969718,-0.801328188,1.130384854,0.250253625,0.009760048,-0.00081712,-1
68,MODEL1,PARMS,LMB,1.263168655,12.12179307,0.669205221,-0.780546206,2.316060842,-0.379023732,0.863221565,-1.050755253,0.350581573,0.578228691,-1.965954003,-1
69,MODEL1,PARMS,LMB,1.159926266,-18.94788659,0.716098187,-1.608242288,5.725197888,1.57835996,-5.746779388,12.77553384,0.239675631,0.134143186,-0.275762109,-1
70,MODEL1,PARMS,LMB,1.277747876,0.815896608,0.401419148,-0.604405218,3.302836949,0.345350329,-0.921504419,3.027785361,0.542702379,-0.598437254,0.416865947,-1
71,MODEL1,PARMS,LMB,1.210982165,6.058352144,0.383710292,-0.518053841,1.100366269,0.196790447,-1.505117825,3.551306854,-0.005534794,1.863564827,-4.589892281,-1
72,MODEL1,PARMS,LMB,1.251732206,-4.867793654,0.320533616,-0.171676823,0.024088506,0.696713427,-1.167536813,2.459154987,0.704064549,-2.23751723,4.47661943,-1
73,MODEL1,PARMS,LMB,1.243304442,7.905688628,0.544157459,-1.174137124,3.813426898,-0.028865208,0.912435537,-2.754651732,0.290218804,-0.606420385,2.490137033,-1
74,MODEL1,PARMS,LMB,1.26962365,2.569509825,0.152940959,0.151849579,-0.292294607,0.115916476,-0.713255327,2.312963143,1.2846693,-2.565842191,4.195842153,-1
75,MODEL1,PARMS,LMB,1.353447844,-10.94382887,0.600524212,-0.848272507,3.01699881,1.011044573,-2.845971295,5.47329282,0.557211799,-0.758535073,1.461408013,-1
76,MODEL1,PARMS,LMB,1.23542103,6.650638083,0.311092597,-0.668028875,2.549706582,-9.13233E-05,0.735097328,-1.29365762,0.721095298,-1.612599883,2.909275149,-1
77,MODEL1,PARMS,LMB,1.295418948,21.42962151,0.591446541,-1.254361969,4.505113197,-0.901883489,1.506707798,-1.985309264,0.498360451,-0.924297548,2.253353624,-1
78,MODEL1,PARMS,LMB,1.291966973,5.816133812,0.001876775,0.156178108,-0.439303147,0.211483703,-0.738663908,3.142217413,0.434557248,-0.469257735,-0.141531643,-1
79,MODEL1,PARMS,LMB,1.230496665,21.69272508,0.474507267,-0.44659808,1.415907877,-0.841195555,3.803671859,-7.693047086,0.125803743,-0.038457233,0.493565202,-1
80,MODEL1,PARMS,LMB,1.263892545,-2.083132461,0.47791887,-1.411372934,5.122209706,0.719262969,-1.513671431,1.965854338,-0.024772716,-0.067585327,1.146604911,-1
81,MODEL1,PARMS,LMB,1.334523924,-7.285735423,0.294012319,-0.324798881,1.369855813,0.852533457,-2.035478736,4.24978268,0.650751006,-1.070732279,1.872147075,-1
82,MODEL1,PARMS,LMB,1.279548001,-17.63340485,0.673171127,-1.450899447,5.556209144,1.615032301,-5.221463374,12.35719428,-0.212468031,1.063566573,-2.03784838,-1
83,MODEL1,PARMS,LMB,1.274300155,4.52365152,0.298021392,-0.266977828,0.331087193,0.103966535,-0.885415408,3.155270777,0.761877616,-0.684443971,0.267335223,-1
84,MODEL1,PARMS,LMB,1.377479197,1.623101858,0.090162396,-0.237036494,1.81097795,0.363757255,-0.199051444,-0.290925597,0.709911765,-1.942178935,4.749207241,-1
85,MODEL1,PARMS,LMB,1.177829462,20.26035199,0.294196464,-0.119919548,0.113920583,-0.754351063,2.489931795,-4.342070784,0.374306912,-0.118128943,-0.427827242,-1
86,MODEL1,PARMS,LMB,1.220707607,0.681178713,0.301440101,-0.031635233,-0.240489628,0.398232324,-0.846191038,1.344365342,0.44229888,-0.717968099,2.176487378,-1
87,MODEL1,PARMS,LMB,1.354974866,7.21196882,0.385791726,-0.713585135,3.442842434,-0.156025309,-1.315650917,4.32203843,1.072327075,-1.764867092,3.280886459,-1
88,MODEL1,PARMS,LMB,1.229125452,-0.270233033,0.216430665,-0.745247596,3.829592845,0.718185216,-3.029647701,7.163292892,-0.216510527,1.561710441,-3.73527549,-1
89,MODEL1,PARMS,LMB,1.295924757,-2.307090405,0.510004207,-1.145220648,3.851708915,0.76676801,-2.12105664,4.740193893,-0.252441402,1.315728647,-3.00022056,-1
90,MODEL1,PARMS,LMB,1.246423929,0.712212308,0.454653562,-1.107160459,5.101081262,0.349307484,-1.541433371,3.502274507,0.615865219,-0.833696272,1.318156246,-1
91,MODEL1,PARMS,LMB,1.251278452,-4.753763649,0.159557857,0.328792266,-1.229883528,1.003435328,-2.881199114,6.664130372,-0.375635046,2.543795474,-6.499005907,-1
92,MODEL1,PARMS,LMB,1.206667727,10.77715239,0.548570475,-0.96548033,2.759393028,-0.126964232,-0.529588418,1.769599322,-0.05452124,2.201597246,-5.426357269,-1
93,MODEL1,PARMS,LMB,1.455933755,15.29130665,0.70309996,-2.130417648,8.46182991,-0.405641413,-0.283607006,2.638719373,-0.143667354,2.791968169,-7.609331137,-1
94,MODEL1,PARMS,LMB,1.314232376,2.87014263,0.560548893,-1.153588352,3.974085874,0.280155979,-0.95632299,3.214471911,0.213790304,1.051088043,-3.194046063,-1
95,MODEL1,PARMS,LMB,1.300973831,4.05610615,0.517868782,-0.937814055,2.6594929,0.287839934,-1.898815349,4.59618093,0.073336412,0.334651939,-0.158841317,-1
96,MODEL1,PARMS,LMB,1.389178556,9.640646727,0.467002766,-0.555052816,1.563263396,-0.261260633,1.330835178,-3.040773267,0.725717954,-0.554691354,0.38768673,-1
97,MODEL1,PARMS,LMB,1.341873897,19.67393931,0.774645974,-1.447782897,4.846925518,-1.01048127,2.106421904,-4.02210807,1.00202024,-1.984282223,5.076868628,-1
98,MODEL1,PARMS,LMB,1.1959516,1.361836984,0.63318551,-1.230411973,4.622504076,0.323488717,-1.254175792,3.70397061,0.299695544,0.52481092,-1.675943242,-1
99,MODEL1,PARMS,LMB,1.386200266,9.752442377,0.438549658,-0.680763287,2.363387762,-0.254267505,-0.368378987,1.725306456,0.712316273,-0.043421319,-0.899687057,-1
100,MODEL1,PARMS,LMB,1.18662444,10.27677969,0.415630728,-1.056149506,4.401385964,-0.210789365,0.362055162,0.298407323,0.594591868,-1.135815283,2.424743665,-1
101,MODEL1,PARMS,LMB,1.403486388,0.150324246,0.220181764,-0.313181204,1.599127724,0.584003386,-2.519934746,6.532959131,0.053152006,1.082797813,-2.874983965,-1
102,MODEL1,PARMS,LMB,1.286654383,5.047456355,0.117124948,-0.007229117,-0.417523354,0.175370672,0.760523775,-1.495403436,0.555911408,-1.10737195,2.416344065,-1
103,MODEL1,PARMS,LMB,1.400419735,14.51292296,0.81469585,-2.02069333,7.224062378,-0.645346526,1.710737724,-3.002363118,0.838037444,-1.617832371,3.517114276,-1
104,MODEL1,PARMS,LMB,1.239948249,11.68179886,0.577487802,-1.35052627,5.444705795,-0.362360187,1.592613668,-2.821983793,0.565267389,-0.87504219,2.477496497,-1
105,MODEL1,PARMS,LMB,1.218131922,9.878751518,0.096986764,-0.340244497,1.865784209,0.097269772,-1.443272798,4.082062725,-0.111427873,1.277124222,-2.875458559,-1
106,MODEL1,PARMS,LMB,1.199140119,13.54800102,0.504746441,-0.613839976,1.63857896,-0.352898873,1.457704493,-2.158674052,0.136278787,0.617863375,-2.081228541,-1
107,MODEL1,PARMS,LMB,1.29229425,5.062883269,0.389534447,-1.199032963,5.172664597,0.333621109,-2.259269415,6.356080924,-0.184411607,1.818948552,-4.651773879,-1
108,MODEL1,PARMS,LMB,1.161090394,6.736043168,0.383439902,-0.825474239,3.250081772,0.055910226,-1.077435914,2.997513467,0.466841003,-0.572162549,1.348502519,-1
109,MODEL1,PARMS,LMB,1.209994562,-3.460456191,0.599673438,-1.214755665,4.651525416,0.697675414,-2.279484925,4.918254343,0.047177918,0.804008813,-1.913353054,-1
110,MODEL1,PARMS,LMB,1.24038881,5.764875359,0.42806987,-0.523325467,1.204045831,-0.016607906,-1.991095406,5.850118198,0.746079813,-0.925590302,2.420857322,-1
111,MODEL1,PARMS,LMB,1.257745957,-7.617870911,0.374175784,-0.486473782,0.947678012,1.08374597,-2.875276931,6.181647746,-0.239881011,2.315342565,-6.091524957,-1
112,MODEL1,PARMS,LMB,1.374261454,17.36902239,1.111321807,-1.983796583,7.041396974,-0.760354584,2.581542594,-5.288757417,0.178995764,0.158999477,0.415677816,-1
113,MODEL1,PARMS,LMB,1.235449519,-7.898588097,0.083065242,-0.138906493,1.258144466,0.913260356,-2.716371651,6.235773992,0.770964554,-0.879508548,0.932829105,-1
114,MODEL1,PARMS,LMB,1.384513618,7.643133039,0.232629595,-0.141956884,0.849578935,0.018297349,-0.24097262,1.51865634,0.37144998,0.647025772,-2.596738664,-1
115,MODEL1,PARMS,LMB,1.222115251,-0.554237112,0.431419361,-0.561534326,1.079145124,0.380707174,-1.426666024,4.12947547,0.675290248,-0.500806048,0.187499463,-1
116,MODEL1,PARMS,LMB,1.217471638,0.594999018,0.533734986,-0.936704847,3.100208846,0.352788768,0.425395282,-1.590977083,0.458833754,-0.888154301,2.075426162,-1
117,MODEL1,PARMS,LMB,1.391149789,7.673068258,0.632952481,-1.337092201,4.655415873,-0.002921794,0.475222163,-1.464483631,0.127562165,0.995359416,-2.578895962,-1
118,MODEL1,PARMS,LMB,1.161257383,-7.554356875,-0.028026034,0.238194023,-0.474309464,1.136453577,-3.578629241,7.65768102,0.019217398,0.999762008,-2.199260563,-1
119,MODEL1,PARMS,LMB,1.18800991,7.254363163,0.419032951,-0.861075857,2.993144953,0.209439641,-1.656318708,4.581337308,-0.315374393,2.008979978,-4.445512081,-1
120,MODEL1,PARMS,LMB,1.164281651,6.101299974,0.517416463,-1.096012117,3.994991485,0.148346059,-0.069232921,0.218844445,0.083562031,-0.222103619,1.473882987,-1
121,MODEL1,PARMS,LMB,1.248787898,-2.470531424,0.249898243,-0.516100164,1.842753425,0.661901612,-2.902395949,7.726146719,0.395938557,-0.932294334,2.056397548,-1
122,MODEL1,PARMS,LMB,1.376774073,-7.997342282,0.594365896,-1.815146795,6.739423406,1.151004674,-3.379206087,6.304670697,-0.484539223,2.367244365,-5.056781092,-1
123,MODEL1,PARMS,LMB,1.405195685,-8.816104946,0.201385516,-1.102734662,5.352307892,1.046911826,-5.794864787,13.86797639,0.601097126,-1.189872611,3.09435292,-1
124,MODEL1,PARMS,LMB,1.242913657,22.27223219,0.375543161,-1.101941758,4.043933308,-0.861536255,2.268251346,-3.745687598,0.347864162,-0.071948295,0.250813431,-1
125,MODEL1,PARMS,LMB,1.221191537,25.50585751,0.222391959,-0.266999177,0.899132341,-1.053137791,2.375481202,-3.220812205,0.42041392,-0.073041807,-0.362183449,-1
126,MODEL1,PARMS,LMB,1.338410643,-12.31819526,0.439571304,-0.74801727,1.792984994,1.144513627,-3.806476406,8.78070565,0.547707261,0.050410515,-1.097104847,-1
127,MODEL1,PARMS,LMB,1.238773308,7.939614397,0.614603098,-1.040427626,3.285825105,-0.136724963,-0.156213365,0.587071645,0.614586719,-0.805874152,1.553384207,-1
128,MODEL1,PARMS,LMB,1.305082137,1.153172484,0.472507915,-0.797551477,2.702795798,0.364774999,0.069140158,-0.579550975,0.315325166,0.253891391,-1.060686178,-1
129,MODEL1,PARMS,LMB,1.2867936,14.40289649,0.076450596,-0.004158261,-0.187140296,-0.374650205,-0.28266342,2.18308478,0.658860476,-1.308598875,2.705750063,-1
130,MODEL1,PARMS,LMB,1.254096004,3.348365848,0.62996033,-1.010733062,3.770929774,0.206503329,-0.552591453,0.991476025,0.229794606,0.796360378,-2.257598314,-1
131,MODEL1,PARMS,LMB,1.35655088,1.894883957,0.57341733,-0.418584517,0.358806031,0.20620214,-1.678440765,4.723575093,0.607636788,0.169970957,-1.751469686,-1
132,MODEL1,PARMS,LMB,1.259715198,9.388989053,0.577554776,-0.957427643,3.458854426,-0.017174054,-0.478225811,1.78204819,-0.131374973,1.11653855,-2.196251842,-1
133,MODEL1,PARMS,LMB,1.345294858,-1.693961773,0.342124091,-0.388222669,1.469428715,0.416409931,-1.541302888,4.267225034,0.970009404,-2.033931748,3.657920046,-1
134,MODEL1,PARMS,LMB,1.307279946,5.256197127,0.265906179,0.335506605,-1.888625695,0.21418499,-1.180844879,4.307952817,0.100606724,1.690274876,-5.357378641,-1
135,MODEL1,PARMS,LMB,1.294150529,12.99761824,0.283995499,-0.431383909,2.144776309,-0.379222335,0.260958923,0.882288746,0.623044639,-0.033810263,-1.069880455,-1
136,MODEL1,PARMS,LMB,1.285631345,9.40403515,0.440260012,-1.068093555,3.971766849,-0.088032338,-0.545318067,2.414151073,0.325701664,-0.65189686,1.278365501,-1
137,MODEL1,PARMS,LMB,1.337572278,-1.124471921,0.371152293,-0.783071725,3.050328486,0.367973621,-1.634114443,3.385276606,0.995590279,-1.059033343,1.26328907,-1
138,MODEL1,PARMS,LMB,1.192788543,1.871701449,0.244747476,0.035526635,0.201543864,0.359138293,-0.961232421,3.534659389,0.423548579,-0.809805487,1.313999512,-1
139,MODEL1,PARMS,LMB,1.273572923,3.213223279,0.454458762,-0.625073651,2.348277732,0.165511256,-0.232444511,0.86809281,0.631147721,-1.136185714,2.410065417,-1
140,MODEL1,PARMS,LMB,1.383749261,1.314886971,0.410091538,-0.501555635,0.54667604,0.474291035,-3.312963044,7.639184064,0.045606119,1.376462458,-3.250211163,-1
141,MODEL1,PARMS,LMB,1.451500764,11.01034746,0.813859605,-2.170732973,8.485046334,-0.295852467,-1.033824314,3.973816411,0.27182062,0.951467726,-2.513890379,-1
142,MODEL1,PARMS,LMB,1.265595288,-1.005364355,0.334339878,-0.384258917,1.818283002,0.546517267,-3.189041761,8.680037725,0.326137347,0.671543228,-2.423053147,-1
143,MODEL1,PARMS,LMB,1.2452579,-11.0528297,0.188977351,0.067524799,-0.887917543,1.199258996,-2.506241246,5.079437835,0.213883936,0.773342269,-2.571579497,-1
144,MODEL1,PARMS,LMB,1.283529179,10.61426028,0.548182793,-0.880186815,3.932949686,-0.285188496,1.377239193,-2.121412248,0.56940247,-1.287885686,2.855213194,-1
145,MODEL1,PARMS,LMB,1.28127898,-6.287726623,0.095944365,0.38552536,-1.717224535,0.852301335,-2.568307931,6.135208427,0.570919945,-0.252363304,-0.086295791,-1
146,MODEL1,PARMS,LMB,1.316770194,14.50552767,-0.02089186,0.551851888,-2.116239558,-0.450203873,0.459451371,0.809785444,0.85040958,-1.054793029,1.215820706,-1
147,MODEL1,PARMS,LMB,1.339665538,12.26042264,0.481771029,-0.637714311,1.341761389,-0.344411821,1.00452127,-2.384424209,0.492334506,-0.12083492,0.060454625,-1
148,MODEL1,PARMS,LMB,1.201407991,13.35637111,0.343053672,-1.00257263,4.613368833,-0.421625837,-0.271905666,2.430079754,0.742059385,-0.843214284,1.058392527,-1
149,MODEL1,PARMS,LMB,1.245180994,-4.72702823,0.610422969,-0.705926957,2.383502239,0.76938447,-2.159084686,4.860074981,-0.044128141,1.357540365,-3.597887082,-1
150,MODEL1,PARMS,LMB,1.403078775,-1.061938112,0.437120105,-1.159937336,4.734108173,0.702494509,-2.680812391,5.6591464,-0.213905514,1.623621068,-3.463073915,-1
151,MODEL1,PARMS,LMB,1.211857559,-6.762317679,0.315973461,-0.563253295,2.140512664,0.873508918,-3.237948302,8.159017412,0.506341673,-1.290497759,2.763618797,-1
152,MODEL1,PARMS,LMB,1.53569073,7.390852359,0.45672724,-0.973596104,4.232372508,-0.176144002,0.706746423,-0.228212252,0.956883496,-1.558347228,2.625983733,-1
153,MODEL1,PARMS,LMB,1.233087201,12.27617124,0.254827779,-0.395081516,1.651279248,-0.248997847,0.384764091,-0.0775515,0.355334309,0.1656057,-0.489739512,-1
154,MODEL1,PARMS,LMB,1.245374091,17.97872756,0.695387311,-1.96879705,7.927078748,-0.725858169,0.017195605,1.703693937,0.532486288,-0.652562202,1.284331292,-1
