SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB4_5
967,MODEL1,PARMS,RB4_5,0.874772706,7.800360435,0.078852993,-0.375263655,1.114072792,-0.171212329,0.050048871,0.168414787,0.177505699,-0.733867325,1.947957026,-1
968,MODEL1,PARMS,RB4_5,0.886268214,-1.651830828,0.057455787,-0.055170166,0.099447417,0.303622745,-1.309778267,1.7196554,0.531711905,-1.270192541,3.323752594,-1
969,MODEL1,PARMS,RB4_5,0.825926056,8.327996342,0.001962784,0.100270566,-0.961364972,-0.348168535,0.773357024,-1.935596601,0.752754721,-1.803683493,3.909631576,-1
970,MODEL1,PARMS,RB4_5,0.744404274,-4.212935306,0.099997746,-0.14172525,0.137181255,0.408323156,-1.750474257,4.178061802,0.621814132,-0.933196151,1.185210499,-1
971,MODEL1,PARMS,RB4_5,0.825386616,4.212514856,-0.011721835,0.17350921,-1.321515771,-0.03748531,-0.141031008,0.477868104,0.555502288,-1.667060288,3.659694268,-1
972,MODEL1,PARMS,RB4_5,0.902208826,-2.101644653,-0.028920903,-0.276749408,1.343185029,0.458175669,-2.186116104,5.033146676,0.185498508,0.165721811,-0.817970833,-1
973,MODEL1,PARMS,RB4_5,0.887878637,14.94292125,-0.143997637,0.173591671,-0.791309693,-0.546886873,1.778136875,-3.434813447,0.198069738,-0.845357248,2.069007611,-1
974,MODEL1,PARMS,RB4_5,0.866004505,9.034850823,-0.018682123,0.137899743,-1.453638583,-0.388857606,0.433794472,-1.073940965,0.746953815,-1.491107597,3.17348658,-1
975,MODEL1,PARMS,RB4_5,0.822073337,12.23677896,-0.011239492,-0.098539988,-0.028967507,-0.502115848,1.813480585,-3.753942665,0.452719011,-1.054618462,1.866967193,-1
976,MODEL1,PARMS,RB4_5,0.77943942,1.445447417,0.182514194,-0.384607294,0.881425066,0.033390901,-0.896430885,1.966168186,0.69989958,-1.690680679,3.730904828,-1
977,MODEL1,PARMS,RB4_5,0.815506415,12.81542471,0.030916804,-0.13697008,0.540076029,-0.556829388,0.480404728,-0.198850969,0.47295143,-0.802081835,1.517321518,-1
978,MODEL1,PARMS,RB4_5,0.799248541,11.22635698,-0.132432264,0.311520328,-1.2122359,-0.49708131,1.976810639,-4.307400156,0.760786184,-2.393587579,5.471941239,-1
979,MODEL1,PARMS,RB4_5,0.859717176,0.831508869,-0.133724631,0.224696377,-1.367275074,0.248883403,-1.320338693,2.72654064,0.436828143,-1.385275641,3.545567222,-1
980,MODEL1,PARMS,RB4_5,0.832651725,11.37011405,-0.19569231,0.422309465,-1.494079417,-0.318804775,0.801644178,-1.407959291,0.134882472,0.449902262,-1.569746763,-1
981,MODEL1,PARMS,RB4_5,0.748034651,0.699150627,-0.038062877,0.155303799,-0.48216934,0.202615987,-1.616998379,3.783572612,0.44455773,-0.567781569,0.690377643,-1
982,MODEL1,PARMS,RB4_5,0.751430135,3.047085435,0.282801186,-1.002076798,3.328940965,0.12582901,-0.458321915,0.865119196,-0.030182942,0.111094482,-0.036929618,-1
983,MODEL1,PARMS,RB4_5,0.866856963,0.934352867,0.063148389,-0.3291284,0.607267787,0.217953117,-0.404144156,0.344906208,0.252251177,-0.300715487,0.671218367,-1
984,MODEL1,PARMS,RB4_5,0.87881691,5.179360235,0.185757925,-0.484193885,1.353232698,-0.15814391,1.25462171,-3.561375485,0.541983502,-1.773275164,4.137894918,-1
985,MODEL1,PARMS,RB4_5,0.834746281,6.581090664,-0.000310744,-0.211634504,0.808582771,-0.152120845,0.07652294,0.489922977,0.432553216,-1.063855372,2.199519395,-1
986,MODEL1,PARMS,RB4_5,0.828639601,6.315578606,-0.023986451,0.019718211,-0.791070605,-0.085116173,-0.23401265,0.778017402,0.296972777,-1.065952587,2.528449001,-1
987,MODEL1,PARMS,RB4_5,0.826219214,-5.215141551,-0.094284385,0.103247762,-0.764028772,0.567290768,-3.107917463,7.838321995,0.562735781,-1.417900141,2.616879508,-1
988,MODEL1,PARMS,RB4_5,0.76456928,7.413373597,-0.026349176,-0.204250219,0.540846752,-0.16175549,0.015604945,0.044286401,0.342490449,-0.510935822,0.968246171,-1
989,MODEL1,PARMS,RB4_5,0.788575197,10.98196555,-0.031274764,-0.062854609,-0.176429729,-0.356857322,0.452678914,-0.904587393,0.241776477,-0.548094107,1.517465519,-1
990,MODEL1,PARMS,RB4_5,0.810095452,11.3847463,-0.170729626,0.501652439,-1.888803181,-0.419217951,1.657449685,-4.163736699,0.483982291,-1.534423386,3.755809025,-1
991,MODEL1,PARMS,RB4_5,0.962404328,4.217848193,0.201391013,-0.465117415,1.589806889,-0.183601507,1.377466224,-3.382020675,0.8184084,-2.36252842,5.344890424,-1
992,MODEL1,PARMS,RB4_5,0.743899686,2.862737041,0.026601881,-0.269812063,0.694533202,0.040714407,-0.222669686,0.494384877,0.541567251,-1.603703321,3.564223216,-1
993,MODEL1,PARMS,RB4_5,0.93164878,4.196927572,-0.054473944,-0.157142861,0.617669604,-0.028511907,-0.306292802,0.596922946,0.576087963,-1.477182567,3.366952672,-1
994,MODEL1,PARMS,RB4_5,0.908216506,2.502230373,0.040214992,-0.138106437,0.160817245,-0.10079264,0.417312354,-1.1901471,1.124052679,-3.233680034,7.169903747,-1
995,MODEL1,PARMS,RB4_5,0.882029579,4.86147021,0.021007409,-0.296847425,1.007199694,-0.068103031,0.605423391,-1.653227252,0.47857765,-0.932876411,1.833647478,-1
996,MODEL1,PARMS,RB4_5,0.771873148,12.63536928,0.04755194,-0.092132611,0.04324196,-0.500466977,1.496967789,-3.521405835,0.26376423,-0.539022972,1.543793811,-1
997,MODEL1,PARMS,RB4_5,0.794388409,-0.955007501,0.025784377,-0.07889704,0.111909085,0.358750236,-2.106238268,5.23814596,0.181494079,0.407833759,-1.550938341,-1
998,MODEL1,PARMS,RB4_5,0.783619173,12.7202621,0.029647348,-0.181130557,0.448790504,-0.454670432,1.055211058,-1.928395728,0.175687168,-0.759042572,2.073161731,-1
999,MODEL1,PARMS,RB4_5,0.842345029,0.691599353,0.148081537,-0.498589561,1.616454527,0.088805024,-1.148359878,3.014415245,0.740717767,-1.795289423,3.59599201,-1
1000,MODEL1,PARMS,RB4_5,0.82335833,1.069168197,-0.146282588,0.242155014,-0.861069985,0.282839144,-1.344891397,2.827383787,0.197022182,-0.225810322,0.452737491,-1
