SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RMB
900,MODEL1,PARMS,RMB,1.733675901,-8.058196578,0.076634768,-0.175111744,1.030386493,1.308840814,-2.683798268,5.585359987,-0.236656164,2.822273548,-7.459625976,-1
901,MODEL1,PARMS,RMB,1.525360404,2.425502732,0.56327947,-1.179328343,3.784945913,0.437663164,-1.572173147,3.733427726,0.217422471,0.617443412,-1.50268293,-1
902,MODEL1,PARMS,RMB,1.446205154,-16.758513,0.098962515,-0.47890974,1.670967959,1.769946994,-5.641012869,11.26107555,0.189418214,0.764795787,-1.504362157,-1
903,MODEL1,PARMS,RMB,1.499408231,-12.54324183,0.026013672,-0.279653433,1.174463518,1.640671438,-6.326856243,14.48158091,-0.237837866,2.682219264,-6.524453297,-1
904,MODEL1,PARMS,RMB,1.570664374,-18.66533365,0.006851394,0.427538904,-2.465884313,1.951043627,-6.564138482,13.85607362,-0.030250599,1.743177707,-4.389790918,-1
905,MODEL1,PARMS,RMB,1.503410103,-20.76557425,0.77875707,-2.007272941,6.448524262,1.823364007,-4.207576735,8.2790689,0.089975455,0.897419108,-1.710129776,-1
906,MODEL1,PARMS,RMB,1.661767497,1.177053571,0.577470602,-1.385090067,4.19772006,0.576555157,-1.550804099,3.245861822,-0.062341396,2.479736012,-6.518954725,-1
907,MODEL1,PARMS,RMB,1.490753234,-1.417541541,0.271505111,-0.82232006,3.083099112,0.966625278,-5.872351302,15.295826,-0.520724662,4.136004362,-10.41723065,-1
908,MODEL1,PARMS,RMB,1.561312473,-6.670084149,0.256025394,-0.737362538,1.74047816,1.253121403,-4.640231101,9.424031182,-0.33246891,2.612712356,-5.967416752,-1
909,MODEL1,PARMS,RMB,1.537689257,12.85034697,0.316600079,-1.013015672,3.534114704,-0.115744438,-0.521511706,0.616033955,0.328038287,0.585322946,-1.791840777,-1
910,MODEL1,PARMS,RMB,1.484119599,10.4060442,-0.115660276,0.003658293,0.587642213,-0.102209987,0.728089715,-2.86442357,1.132987934,-1.371376765,2.493920934,-1
911,MODEL1,PARMS,RMB,1.495043611,-4.982377865,0.567781379,-1.549310262,5.971383911,0.952946782,-2.810490908,5.762943069,0.023633374,1.362892914,-3.411892151,-1
912,MODEL1,PARMS,RMB,1.370350725,4.5687974,-0.211398209,-0.208436452,1.335071997,0.345237134,-0.422619442,0.744275549,0.999574791,-1.808041697,3.387594263,-1
913,MODEL1,PARMS,RMB,1.423713979,-19.01648946,0.659688436,-2.054270348,8.132556098,1.790823732,-5.067700688,10.4520312,0.014387202,0.503844909,-0.657133681,-1
914,MODEL1,PARMS,RMB,1.539279438,-0.374547799,0.100931674,-0.021156109,-0.652594765,0.39052153,-3.219040358,6.733922545,1.474034163,-1.249771441,1.760000921,-1
915,MODEL1,PARMS,RMB,1.530463211,4.778308228,0.383180357,-0.762269094,2.525593587,0.267118977,-0.929960836,2.550077774,0.506288364,-0.151825162,0.069594215,-1
916,MODEL1,PARMS,RMB,1.64782293,5.878180178,0.155769686,-0.146777349,0.70280806,0.219553405,-0.167138496,1.298597681,0.639287635,-0.582837368,0.466461418,-1
917,MODEL1,PARMS,RMB,1.687310106,-7.999932361,0.106840401,-0.172739655,-0.016958187,1.266606464,-3.157386449,6.747927772,-0.044798059,1.910885238,-4.980975076,-1
918,MODEL1,PARMS,RMB,1.486667813,-1.714366184,0.434845181,-1.356457791,5.497457285,0.724682748,-2.087013943,4.295540589,0.300323975,-0.09648537,0.541392558,-1
919,MODEL1,PARMS,RMB,1.526768062,-14.3885766,0.407444132,-1.336020612,5.122462611,1.682993656,-3.329046452,5.972405234,-0.401751021,1.757822162,-3.385160992,-1
920,MODEL1,PARMS,RMB,1.500424614,17.3409245,-0.007898425,-0.351614988,1.440658081,-0.361472773,1.965224209,-3.946359194,0.461944778,-0.030561865,-0.957263435,-1
921,MODEL1,PARMS,RMB,1.577199619,7.00343747,0.752869507,-1.714917267,4.735073822,0.131153173,0.00649593,-1.491790262,0.108699516,2.041975968,-4.883927355,-1
922,MODEL1,PARMS,RMB,1.366271689,0.799520324,0.055317279,0.13857536,-1.215009405,0.647503661,-2.25558146,5.707327203,0.380852683,0.370495539,-1.639580949,-1
923,MODEL1,PARMS,RMB,1.552395076,-4.956205262,0.710135598,-1.828230056,6.431941137,0.705063697,-1.74332486,4.018516045,0.751177785,-0.182287855,-0.690643831,-1
924,MODEL1,PARMS,RMB,1.653903216,15.46168657,-0.432215153,0.679094653,-2.560565659,0.34432843,-1.488740697,3.054553733,-1.0483661,3.324447803,-6.512318918,-1
925,MODEL1,PARMS,RMB,1.433801791,3.818882538,-0.19960317,-0.201162981,1.596172254,0.712947638,-0.626355759,0.672946973,-0.120533369,0.137296664,0.236538812,-1
926,MODEL1,PARMS,RMB,1.439620421,7.425093858,0.032990481,0.333900579,-2.020106442,0.463462131,-2.114736116,5.561838273,-0.443006503,2.596961968,-6.013506034,-1
927,MODEL1,PARMS,RMB,1.450177233,-3.539658087,0.157503467,-1.522932189,6.389403768,0.889993319,-3.778303016,8.054075383,0.546708429,-0.167236246,-0.098100395,-1
928,MODEL1,PARMS,RMB,1.612743456,6.500898065,0.361158508,-0.831231557,1.835589152,0.020581394,-0.474421473,1.503370142,1.154499622,-1.708071614,2.250825829,-1
929,MODEL1,PARMS,RMB,1.57062943,0.543855778,0.141488847,-0.220726696,0.550759774,0.696622465,-2.986067888,6.32379324,0.162852313,0.581247222,-1.168691273,-1
930,MODEL1,PARMS,RMB,1.363142959,-1.179225907,0.098961946,-0.510716181,2.180094967,0.897229137,-3.17898149,6.483603996,-0.052562471,1.592515162,-3.948280451,-1
931,MODEL1,PARMS,RMB,1.478039692,10.97343858,0.41596768,-1.405612891,5.396844624,0.040703135,0.952913911,-2.764194271,-0.004364661,0.217259264,0.304145011,-1
932,MODEL1,PARMS,RMB,1.575832229,-17.31384161,0.581480485,-1.283035235,4.592715717,1.790241636,-5.88446736,12.88852273,-0.300612026,2.142624702,-4.898538201,-1
933,MODEL1,PARMS,RMB,1.714265857,3.713647791,-0.054083891,-0.000722505,0.369020534,0.406835684,-0.828126825,1.617696378,0.740232293,-0.991008891,1.771349361,-1
934,MODEL1,PARMS,RMB,1.51059137,-8.836315866,0.340060936,-0.522612281,1.367957751,1.137080009,-3.090534569,6.149870291,0.372278342,0.761069686,-2.476232476,-1
935,MODEL1,PARMS,RMB,1.358430293,0.788019461,0.229470886,0.08890617,-1.659900734,0.44104333,-0.858591356,1.341524482,0.824710718,-0.266033228,-1.01780573,-1
936,MODEL1,PARMS,RMB,1.4671904,1.112926974,0.400733836,-1.073607961,3.267211227,0.470478864,-2.527849705,5.368146406,0.693706649,-1.25898344,3.316642976,-1
937,MODEL1,PARMS,RMB,1.570573449,18.20903645,0.020311652,-0.057510397,-0.701094273,-0.406629943,-0.3471115,1.726360349,0.446113486,0.551105483,-1.869355721,-1
938,MODEL1,PARMS,RMB,1.758091815,-13.80852211,0.405418338,-1.424222253,5.2300847,1.333147898,-2.15054145,1.927822763,0.741973016,-0.200960037,-0.466496396,-1
939,MODEL1,PARMS,RMB,1.479598376,-14.42669717,0.56845072,-1.466351785,5.506140754,1.632537635,-5.491776613,12.20520394,-0.408400967,3.136344528,-7.333274822,-1
940,MODEL1,PARMS,RMB,1.41271518,18.74007117,0.022978666,-0.693326614,2.506318552,-0.609358324,1.377908268,-3.105364386,1.121352583,-1.702278962,3.316603894,-1
941,MODEL1,PARMS,RMB,1.493509132,9.853189648,-0.009941653,0.440104758,-1.792098887,0.118669869,0.742588544,-0.673857885,0.277101389,0.092063062,-0.378249087,-1
942,MODEL1,PARMS,RMB,1.436049834,20.64271305,0.129713511,0.122479522,-2.215961311,-0.608772354,2.842277606,-6.230526695,0.526627989,-1.287863942,3.14592194,-1
943,MODEL1,PARMS,RMB,1.459011058,-6.239599372,0.298280402,-1.45035946,6.55134962,1.032802808,-3.028183389,6.465948005,0.387726034,-0.121028669,-0.137686308,-1
944,MODEL1,PARMS,RMB,1.534747108,-15.51100235,0.304833065,-0.905545609,3.41584265,1.578556811,-2.990741097,4.98133565,0.350250147,-0.157950328,-0.090146,-1
945,MODEL1,PARMS,RMB,1.485452389,13.51550174,0.408180249,-0.688374201,2.274599673,-0.2588157,0.657569387,-0.884793264,0.450502904,-0.131105708,0.54533138,-1
946,MODEL1,PARMS,RMB,1.528677117,4.839715235,0.125209264,-0.043554459,-0.630612479,0.318241786,0.046600633,-1.67766945,0.48501348,0.82542848,-2.510742793,-1
947,MODEL1,PARMS,RMB,1.347884585,6.805523606,0.236752728,-0.78669905,2.740126751,0.575839566,-2.82941975,6.844422891,-0.801408729,3.955848014,-8.805576803,-1
948,MODEL1,PARMS,RMB,1.576145761,1.21198018,0.264467106,-1.151011123,4.396185029,0.663753589,-1.865733569,4.390531123,0.07344132,0.958665228,-2.662886737,-1
949,MODEL1,PARMS,RMB,1.595012816,18.94423406,-0.064440313,-0.581643016,3.568943766,-0.405538895,1.542706636,-3.504688351,0.395748238,0.048332026,-0.171174252,-1
950,MODEL1,PARMS,RMB,1.642525492,-4.963515027,0.01444144,-0.413278773,1.773872792,0.822082011,-2.51167853,5.620532384,1.129664189,-2.244790162,4.093823569,-1
951,MODEL1,PARMS,RMB,1.473929426,3.21944931,0.499888135,-1.16122585,3.70918776,0.443700322,-0.787756425,2.144164962,0.105893149,0.950623592,-2.048403536,-1
952,MODEL1,PARMS,RMB,1.453624622,4.860003953,0.496841335,-1.400528471,5.000026473,0.290189439,-1.230287513,3.45730227,0.35849047,-0.070448877,0.083198636,-1
953,MODEL1,PARMS,RMB,1.412726759,-3.925781133,0.311592488,-0.871052307,3.188182017,0.687884816,-2.99118586,6.675249623,0.978285603,-0.916857289,1.421128542,-1
954,MODEL1,PARMS,RMB,1.701273604,16.13484417,0.336616803,-0.63412734,2.019262688,-0.443007396,2.150875543,-4.721168519,0.603675757,-0.229858716,0.456335538,-1
955,MODEL1,PARMS,RMB,1.542923231,-7.589714936,0.466500852,-1.603227582,7.496981675,1.106313345,-3.643316648,9.004813523,0.200818511,0.8803045,-3.037938201,-1
956,MODEL1,PARMS,RMB,1.485547003,-3.73939878,0.232487231,-0.461008784,2.126139949,0.921950607,-1.925348224,3.439743778,0.078254315,1.529877542,-3.743329326,-1
957,MODEL1,PARMS,RMB,1.559477597,-10.32075592,0.207875978,-0.748815757,3.229016922,1.383849467,-4.501190799,8.81181411,0.071405246,-0.080067839,1.118778931,-1
958,MODEL1,PARMS,RMB,1.446473883,-0.95380229,0.282813359,-0.432484006,2.083562906,0.744369585,-2.17628407,5.534519936,0.113819993,0.619190411,-1.307904172,-1
959,MODEL1,PARMS,RMB,1.571442335,-2.480464065,0.33608285,-0.998609739,4.613013731,0.579496044,-3.809941115,10.35054282,0.993034204,-0.646926473,0.052560749,-1
960,MODEL1,PARMS,RMB,1.401230221,14.46891232,0.23768966,-0.581735393,2.059816307,-0.415423406,2.319602382,-4.335522887,0.909776474,-0.977753889,1.766736127,-1
961,MODEL1,PARMS,RMB,1.483180504,8.14889797,0.572931162,-1.292728392,4.278019745,0.00666446,-1.187735875,3.057358856,0.485188058,1.059587179,-2.651014774,-1
962,MODEL1,PARMS,RMB,1.590115331,25.22660041,0.040549654,-0.048886624,-1.12182683,-0.941027412,2.212951227,-5.031746542,0.801338015,-1.057420797,2.762231338,-1
963,MODEL1,PARMS,RMB,1.498273185,-9.243070571,0.327434295,-1.308401222,4.979595711,1.347390765,-4.43011968,9.547973309,-0.084841557,0.495721918,-0.699631062,-1
964,MODEL1,PARMS,RMB,1.524291176,2.685753731,0.274657174,-0.769986306,3.250516668,0.626699055,-2.892296799,7.0837882,-0.167611616,1.809369175,-4.143713909,-1
965,MODEL1,PARMS,RMB,1.516341407,6.62173388,0.416331981,-1.452716266,5.828453121,0.226697532,0.7047949,-2.876772456,0.268984258,0.473412628,-1.209926968,-1
966,MODEL1,PARMS,RMB,1.486069777,16.22851476,0.180961566,-0.49431487,1.679129553,-0.388212765,1.485748494,-2.20979403,0.630663458,-0.66721175,0.591992148,-1
967,MODEL1,PARMS,RMB,1.455404764,-9.349982125,0.12321843,-0.982255328,4.390130121,1.338669514,-4.08512187,8.95703748,0.174285437,-0.058428695,0.055210914,-1
968,MODEL1,PARMS,RMB,1.389838862,-7.126681036,0.250204863,-1.189999519,4.98274788,1.191610172,-3.873017092,8.561588674,0.070298726,0.20480301,-0.411609242,-1
969,MODEL1,PARMS,RMB,1.615190944,16.81018849,-0.356845204,0.75755623,-3.174415971,-0.46500648,2.443236221,-5.898626545,1.304094484,-2.423614665,4.693077668,-1
970,MODEL1,PARMS,RMB,1.595082362,-10.27985128,0.300004768,-0.75624471,2.875258356,1.062126155,-3.565051499,7.675417097,0.974164015,-0.458282736,-0.389927984,-1
971,MODEL1,PARMS,RMB,1.531629724,4.225249414,0.056133948,-0.287484954,1.723895003,0.477686578,-0.658344702,1.326575497,0.299174327,-0.925438597,2.625638624,-1
972,MODEL1,PARMS,RMB,1.490973032,0.024675475,0.081216311,-0.780369114,4.063548781,0.697326945,-1.588940549,4.208944118,0.358981323,0.286041749,-1.110127611,-1
973,MODEL1,PARMS,RMB,1.44149199,5.690373103,-0.010396575,-0.071875788,0.083623043,0.378159883,-1.493830873,3.243257953,0.385797765,-0.269141616,0.765915863,-1
974,MODEL1,PARMS,RMB,1.647874766,-6.02272392,0.472156692,-1.172366967,2.583777025,1.13745182,-3.33219979,5.984013838,-0.28979294,2.848838066,-6.544159201,-1
975,MODEL1,PARMS,RMB,1.619265632,-0.728637581,0.456040725,-1.042707651,2.958536983,0.713646399,-2.594762145,5.571913333,0.137628067,0.896075288,-2.649392826,-1
976,MODEL1,PARMS,RMB,1.440297607,8.166493688,0.360443338,-1.359344999,5.604683386,-0.022303871,-0.012841148,0.417097983,0.932797994,-1.593807195,3.452247164,-1
977,MODEL1,PARMS,RMB,1.639289032,2.799645575,0.312124879,-1.040286123,4.633743935,0.510765835,-1.999122916,5.183586977,0.155118869,1.194100141,-3.105256093,-1
978,MODEL1,PARMS,RMB,1.694625686,26.65336681,0.327018958,-0.211296474,-0.320057408,-1.305507829,4.145773989,-8.414567195,1.414412756,-2.744013814,6.098863952,-1
979,MODEL1,PARMS,RMB,1.580017375,0.340406655,0.048742079,-0.270410791,0.235530793,0.724631122,-0.504669096,-0.087093508,0.263590346,-0.651470885,2.009919654,-1
980,MODEL1,PARMS,RMB,1.508116182,-5.106778051,0.169588005,-1.073151943,4.964760117,0.965263362,-3.794509301,8.771978937,0.421732083,0.926625471,-2.997239768,-1
981,MODEL1,PARMS,RMB,1.417478262,-2.589016133,-0.039192411,0.062397801,0.035197603,0.645937827,-3.922878067,9.290927265,1.267145624,-1.6686309,2.114156681,-1
982,MODEL1,PARMS,RMB,1.462141696,2.405067607,0.328585681,-0.631420981,1.854293488,0.599340415,-0.767465068,1.238130344,-0.149440507,2.384468658,-5.870008347,-1
983,MODEL1,PARMS,RMB,1.669825422,-5.285299316,0.486868405,-1.217603892,3.35769183,0.978286921,-2.780866891,5.488721398,0.073497242,0.752677166,-1.302015206,-1
984,MODEL1,PARMS,RMB,1.424461111,23.29985577,0.133894586,0.011458412,-0.472393623,-0.730715575,2.834796746,-5.67622822,0.306574323,0.703199921,-2.327906137,-1
985,MODEL1,PARMS,RMB,1.483661066,2.59053438,0.121908948,-0.557289324,2.360245872,0.472508027,-1.106856536,2.645738614,0.515875729,-0.170221949,0.287980306,-1
986,MODEL1,PARMS,RMB,1.578215948,7.596417085,0.531532021,-1.097494526,3.208475503,0.372838882,-0.938485117,1.996630838,-0.66618088,3.740560065,-8.539664203,-1
987,MODEL1,PARMS,RMB,1.575450486,-13.12461029,0.521132607,-1.216231685,3.901647972,1.467567342,-4.095536571,9.225407139,-0.023642377,1.369628679,-3.724662118,-1
988,MODEL1,PARMS,RMB,1.541597149,-6.669861296,0.348826672,-1.059246465,4.126606343,0.888681386,-1.399014787,2.053686525,0.795670807,-0.423628552,-0.131660297,-1
989,MODEL1,PARMS,RMB,1.429701471,19.98785334,0.378843323,-1.623519599,5.822331409,-0.491545289,2.038842941,-4.750238874,0.078678927,-0.174816934,1.625120357,-1
990,MODEL1,PARMS,RMB,1.546768147,-19.26453806,-0.082303088,-0.135931429,1.788405395,1.786635088,-4.90055855,9.433681303,0.877310426,-1.789666774,3.870478656,-1
991,MODEL1,PARMS,RMB,1.620240039,-2.281809196,0.413113723,-1.236088404,5.045827131,0.706957166,-1.782717265,3.69299595,0.480818845,-0.70389931,1.932289308,-1
992,MODEL1,PARMS,RMB,1.477374242,-4.47613901,0.364365886,-1.097968395,3.707167397,0.992222715,-3.650413007,7.65627922,0.026537755,1.153793134,-2.452262986,-1
993,MODEL1,PARMS,RMB,1.509089713,-2.692316346,-0.006792877,0.214326678,-1.055848755,0.810536487,-1.800988355,3.796316069,0.573417822,-1.109086636,2.910210486,-1
994,MODEL1,PARMS,RMB,1.555351623,4.603414829,0.327188467,-0.333671677,0.61359672,0.207802039,0.401399291,-1.236556257,0.830504479,-1.44904663,2.588077247,-1
995,MODEL1,PARMS,RMB,1.621374119,9.562236723,0.523967435,-1.302424386,4.249927169,0.119062682,-0.200707861,0.216072216,-0.087714264,1.917042364,-4.661005016,-1
996,MODEL1,PARMS,RMB,1.565520705,-10.26700419,0.562913982,-1.954122542,6.981293769,1.113271991,-2.387467866,4.379550145,0.661112086,-0.513060413,0.153514032,-1
997,MODEL1,PARMS,RMB,1.45354337,-8.725674018,0.762925327,-2.115541754,7.851673567,1.058726297,-2.826595239,5.951795463,0.258251784,0.957066911,-2.547485043,-1
998,MODEL1,PARMS,RMB,1.530366818,-0.98090981,0.270161723,-0.731274157,2.222252902,0.883320046,-2.258354454,5.043445602,-0.319551243,3.289944008,-8.038884932,-1
999,MODEL1,PARMS,RMB,1.491098009,-7.366392241,0.368307083,-1.224106483,4.912171453,0.853562978,-2.997107132,7.101516569,1.16902327,-2.088600372,3.530461386,-1
1000,MODEL1,PARMS,RMB,1.535986307,7.960010115,0.20166473,0.05529803,-0.86367361,0.149391947,1.016066977,-1.93263588,0.306214818,0.678384615,-2.467820975,-1
