SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4_5
675,MODEL1,PARMS,RB4_5,0.886420756,8.196942213,-0.055488887,-0.016279856,-0.46152004,-0.113274398,0.537212835,-1.27054767,-1
676,MODEL1,PARMS,RB4_5,0.917694511,8.992940689,-0.09232906,-0.187489117,1.460004073,-0.149923825,0.162801058,0.425379704,-1
677,MODEL1,PARMS,RB4_5,0.94197297,14.38871376,0.058192517,-0.080978805,0.123037863,-0.529081458,1.685262623,-3.188841308,-1
678,MODEL1,PARMS,RB4_5,0.912163949,6.631125676,0.102005618,-0.814378802,2.732936663,-0.046718019,0.196708065,-0.305746999,-1
679,MODEL1,PARMS,RB4_5,0.857739341,9.426577683,0.137682023,-0.784478483,2.993529928,-0.232042347,0.75262054,-1.773449497,-1
680,MODEL1,PARMS,RB4_5,0.878176912,3.020679633,-0.212964124,0.479372264,-2.062984636,0.251289389,-1.411171271,3.369478269,-1
681,MODEL1,PARMS,RB4_5,0.860343676,6.311812033,-0.172333837,0.280887129,-1.169230971,0.037980471,-0.331483659,0.904210649,-1
682,MODEL1,PARMS,RB4_5,0.743518641,7.01548805,0.093929297,-0.676885433,2.489990318,-0.070601647,-0.142792304,1.020905451,-1
683,MODEL1,PARMS,RB4_5,0.854675409,4.843108923,0.113127444,-0.592454974,2.006539873,0.057830958,-0.14055718,-0.021637055,-1
684,MODEL1,PARMS,RB4_5,0.822292172,2.296780642,0.108349775,-0.539527685,1.708892271,0.223517975,-2.084611839,5.335043043,-1
685,MODEL1,PARMS,RB4_5,0.98548461,13.86697295,-0.225160431,0.221788618,-0.992212563,-0.401453377,1.170008129,-2.524508906,-1
686,MODEL1,PARMS,RB4_5,0.88919015,7.954432564,0.01109645,-0.434611445,1.752036872,-0.09073273,-0.553601742,1.391775082,-1
687,MODEL1,PARMS,RB4_5,0.937462065,3.098596964,0.155044375,-0.350516904,1.080488082,0.118553557,0.243074621,-0.520898316,-1
688,MODEL1,PARMS,RB4_5,0.871627381,14.64475195,-0.080116383,0.110880893,-1.066349647,-0.493075211,1.378276707,-2.638383981,-1
689,MODEL1,PARMS,RB4_5,0.935356799,3.602253636,0.036282021,-0.676743719,3.083465414,0.167947079,-1.076867436,2.238052629,-1
690,MODEL1,PARMS,RB4_5,0.922150775,11.3115963,-0.239348764,-0.046165244,0.598983836,-0.238582476,0.86670865,-1.660842272,-1
691,MODEL1,PARMS,RB4_5,0.921328869,3.850341173,0.002711543,-0.209006548,0.778914761,0.142905494,-0.899578893,2.080855186,-1
692,MODEL1,PARMS,RB4_5,1.012484584,14.87427368,0.041149314,0.01329909,-0.541001082,-0.56103594,2.656931235,-5.857593203,-1
693,MODEL1,PARMS,RB4_5,0.839520746,11.50466151,0.131454399,-1.016538642,4.182975878,-0.345585649,0.790169043,-1.32526552,-1
694,MODEL1,PARMS,RB4_5,0.898391408,7.489726007,-0.028456374,-0.295528515,1.739031859,-0.078822206,0.880828699,-2.340670737,-1
695,MODEL1,PARMS,RB4_5,0.875069632,6.918633939,0.275247075,-0.957904969,3.354678029,-0.118831477,0.193020826,-0.248126361,-1
696,MODEL1,PARMS,RB4_5,0.993038802,3.02020449,-0.251195365,0.490645271,-1.774454127,0.258237038,-1.500323053,3.76314517,-1
697,MODEL1,PARMS,RB4_5,0.895793317,0.079460114,-0.042469179,-0.016112455,-0.116794607,0.380679162,-1.679995884,4.071685579,-1
698,MODEL1,PARMS,RB4_5,0.833624716,8.977561944,0.140210594,-0.572122438,1.516975791,-0.207980972,-0.211272448,1.212801793,-1
699,MODEL1,PARMS,RB4_5,0.843612574,7.177187967,0.195983837,-0.497762539,1.558597798,-0.129721128,0.52224652,-1.03313546,-1
700,MODEL1,PARMS,RB4_5,1.009497548,7.309234202,-0.067992627,-0.133186282,1.025606233,-0.043368378,-0.429638476,0.807083258,-1
701,MODEL1,PARMS,RB4_5,0.836962807,0.184693075,0.0204605,-0.450504086,1.703117975,0.368238617,-2.19286437,6.058372723,-1
702,MODEL1,PARMS,RB4_5,0.861361716,11.41258392,-0.010161315,-0.263650363,1.039720865,-0.319916195,0.876156628,-1.48620908,-1
703,MODEL1,PARMS,RB4_5,0.883099992,1.036035924,0.092695417,-0.749420515,2.942872297,0.296457738,-0.162473284,-0.408203982,-1
704,MODEL1,PARMS,RB4_5,0.853889962,6.857747084,-0.001387364,-0.217202143,0.71194161,-0.049750006,0.313950117,-0.363037851,-1
705,MODEL1,PARMS,RB4_5,0.857061355,-2.085645058,0.101640453,-0.36244449,1.314572219,0.473135159,-0.9478545,1.486795493,-1
706,MODEL1,PARMS,RB4_5,0.866070621,11.71048553,0.083313019,-0.467121273,1.230264016,-0.34540131,0.438437347,-0.357526971,-1
707,MODEL1,PARMS,RB4_5,0.871885986,15.98239825,0.010790664,-0.0330583,-0.406610576,-0.606942667,1.649638874,-3.179747561,-1
708,MODEL1,PARMS,RB4_5,0.861807325,4.163822139,0.044144288,-0.351537951,1.895367529,0.10832436,-0.917699456,2.347141683,-1
709,MODEL1,PARMS,RB4_5,0.802678426,2.216157225,-0.050144265,0.007080799,-0.124072418,0.256343812,-1.126215132,2.327840107,-1
710,MODEL1,PARMS,RB4_5,0.896388976,6.569806224,-0.198072437,0.07762202,-0.072571088,0.04515884,-0.026396354,-0.100054469,-1
711,MODEL1,PARMS,RB4_5,0.918868559,7.949541782,0.031346685,-0.163314206,0.175148762,-0.126351504,0.905321675,-2.071620251,-1
712,MODEL1,PARMS,RB4_5,0.849943563,1.976933527,-0.167069193,0.107800527,-0.262522022,0.310849983,-1.389006756,3.061122531,-1
713,MODEL1,PARMS,RB4_5,0.966573724,8.754612047,-0.015279944,0.14733567,-1.309942291,-0.148078034,-0.243327385,0.847750009,-1
714,MODEL1,PARMS,RB4_5,0.836312373,12.8330469,-0.204126212,0.539781083,-2.689366268,-0.349051258,0.766556893,-1.039955388,-1
715,MODEL1,PARMS,RB4_5,0.830955914,2.977899758,0.090296706,-0.283838778,0.935350118,0.159994115,-0.823952055,1.867978247,-1
716,MODEL1,PARMS,RB4_5,0.783835862,9.029855438,-0.10076254,-0.001295532,0.161662397,-0.148914795,-0.021715444,0.692273321,-1
717,MODEL1,PARMS,RB4_5,0.849132474,12.43704475,-0.025048693,-0.191334458,-0.27688495,-0.369930679,1.115579296,-2.131465795,-1
718,MODEL1,PARMS,RB4_5,0.878600541,2.932933305,0.091084836,-0.343885743,1.397401839,0.167970109,-0.94950449,2.161944858,-1
719,MODEL1,PARMS,RB4_5,0.905106327,4.3851483,0.000899951,-0.65524107,2.939244691,0.130392847,-1.606535567,3.947910748,-1
720,MODEL1,PARMS,RB4_5,0.820730148,10.76978035,-0.20231018,0.460275178,-1.677206902,-0.230955832,0.242993419,-0.181287162,-1
721,MODEL1,PARMS,RB4_5,0.874649794,-3.767300062,0.149189169,-0.575336769,2.079568436,0.56569784,-2.215571934,4.762779194,-1
722,MODEL1,PARMS,RB4_5,0.927671705,-2.526451302,-0.038156923,0.283714461,-2.092450723,0.514845811,-1.434114467,3.263167862,-1
723,MODEL1,PARMS,RB4_5,0.862617624,16.03050268,0.03727564,-0.319051008,0.752023538,-0.611652595,1.8627235,-3.539493301,-1
724,MODEL1,PARMS,RB4_5,0.931061679,8.643216549,0.071029513,-0.311673569,0.743438433,-0.176475881,0.314286328,0.053680377,-1
725,MODEL1,PARMS,RB4_5,0.811330653,-0.951285281,-0.008211358,-0.284153973,1.081347591,0.441144952,-1.940858367,4.54771579,-1
726,MODEL1,PARMS,RB4_5,0.845573796,1.732739245,0.009842087,-0.173809451,0.006765268,0.271861176,-1.560592371,3.781711883,-1
727,MODEL1,PARMS,RB4_5,0.955853913,-6.706216806,-0.015612955,-0.350407613,1.378983075,0.801121306,-2.939013807,6.361658488,-1
728,MODEL1,PARMS,RB4_5,0.928297305,7.134616145,0.142177473,-0.607202141,2.642601619,-0.113675829,0.737785246,-1.198403535,-1
729,MODEL1,PARMS,RB4_5,0.875545775,9.975849968,0.004889348,-0.274188509,0.655194539,-0.217872159,-0.365369459,1.072371062,-1
730,MODEL1,PARMS,RB4_5,0.894532059,12.04275535,0.199481753,-0.636033063,1.712531831,-0.416060498,1.292396685,-2.399019301,-1
731,MODEL1,PARMS,RB4_5,0.899547942,6.117555608,0.139890377,-0.680073565,2.649284186,-0.028100416,-0.561217336,1.781133484,-1
732,MODEL1,PARMS,RB4_5,0.768702768,4.784796396,-0.187850421,0.424407306,-2.345614329,0.14265974,-1.102415642,2.49442327,-1
733,MODEL1,PARMS,RB4_5,0.976804922,-3.654410792,-0.138361001,-0.098108911,0.296378972,0.63871796,-1.794579743,3.766091868,-1
734,MODEL1,PARMS,RB4_5,0.888888655,9.390785224,0.092972577,-0.427709926,1.010325449,-0.220160206,0.505629596,-0.546666338,-1
735,MODEL1,PARMS,RB4_5,0.955987752,4.428396465,0.145971763,-0.51346591,1.048074829,0.07185832,-0.841399188,1.900093433,-1
736,MODEL1,PARMS,RB4_5,0.853242811,10.29597699,-0.013562104,-0.035121197,-0.255313003,-0.258265033,1.085627462,-1.783967991,-1
737,MODEL1,PARMS,RB4_5,0.907549712,7.974474982,0.00864593,0.081774112,-1.065294753,-0.113001524,-0.155181624,1.071943493,-1
738,MODEL1,PARMS,RB4_5,0.901603722,9.119202771,0.086350713,-0.365236298,1.208902242,-0.213354381,1.136380167,-2.529743437,-1
739,MODEL1,PARMS,RB4_5,0.822628155,14.72204361,0.159912185,-0.539329882,1.228453635,-0.58021688,2.599162162,-5.492582236,-1
740,MODEL1,PARMS,RB4_5,0.862773253,8.698935355,0.115184663,-0.407957532,1.310009952,-0.183775464,0.480401513,-1.051862995,-1
741,MODEL1,PARMS,RB4_5,0.844543026,0.914325601,-0.210416969,0.471676125,-1.386801165,0.361109691,-0.393648638,0.442262068,-1
742,MODEL1,PARMS,RB4_5,0.945787262,8.185486658,-0.066911521,0.346514093,-2.806737625,-0.108537253,-0.258462645,1.123066897,-1
743,MODEL1,PARMS,RB4_5,0.874683863,11.44803147,-0.197189452,0.364385273,-1.624824256,-0.269866148,-0.321868327,1.7998788,-1
744,MODEL1,PARMS,RB4_5,0.887845326,11.51877993,0.270955864,-0.634615628,1.13292751,-0.415127873,2.287497506,-5.060338143,-1
745,MODEL1,PARMS,RB4_5,0.879012618,7.833868263,0.148003545,-0.269429857,-0.121639414,-0.159206566,0.967504358,-1.986390115,-1
746,MODEL1,PARMS,RB4_5,0.741640367,3.259990982,0.003412338,-0.045969233,-0.366241469,0.174734489,-1.297325089,2.970051781,-1
747,MODEL1,PARMS,RB4_5,0.852401638,1.596479545,0.020731282,-0.42840625,1.656655765,0.27352206,-0.965753214,2.26783063,-1
748,MODEL1,PARMS,RB4_5,0.935996351,11.48968533,0.005154889,-0.206365894,0.75572408,-0.324952108,0.76230172,-1.384111222,-1
749,MODEL1,PARMS,RB4_5,0.82054667,2.237729731,-0.032277112,-0.2818921,0.919125951,0.251834198,-0.885468435,1.635723778,-1
750,MODEL1,PARMS,RB4_5,0.836797091,6.524770912,-0.117961118,0.301877124,-1.488853361,-0.006628581,0.470346432,-1.100705872,-1
751,MODEL1,PARMS,RB4_5,0.870483182,14.53159553,0.015636494,-0.329295888,1.018457386,-0.505676087,0.88159843,-1.418703936,-1
752,MODEL1,PARMS,RB4_5,0.857355113,-0.103435824,0.000367867,-0.386614289,1.449183723,0.394382934,-1.82387719,3.736052329,-1
753,MODEL1,PARMS,RB4_5,0.878116445,8.393091506,-0.157616374,0.13845515,-0.640524027,-0.089646095,-0.27013378,0.898543495,-1
754,MODEL1,PARMS,RB4_5,0.885862357,15.40355227,0.121281858,-0.44273577,1.194104,-0.592696409,1.500201087,-2.673549043,-1
755,MODEL1,PARMS,RB4_5,0.880175202,-3.631477682,0.042976773,-0.229670355,0.736022497,0.585245289,-2.777629781,6.487002185,-1
756,MODEL1,PARMS,RB4_5,0.843413948,6.449917793,0.098138553,-0.54231261,2.023360463,-0.045703545,-0.09276728,0.460931285,-1
757,MODEL1,PARMS,RB4_5,0.850748646,6.229692755,0.218375163,-0.750960086,2.684731161,-0.073174111,0.178374825,-0.291339268,-1
758,MODEL1,PARMS,RB4_5,0.789906296,-1.963155268,-0.071583144,0.055709175,-0.086185621,0.507228847,-1.763633173,3.808249237,-1
759,MODEL1,PARMS,RB4_5,0.858946558,-1.126918162,0.173719258,-0.824920063,3.45467469,0.390988463,-0.657681752,1.058514147,-1
760,MODEL1,PARMS,RB4_5,0.816866,8.758936857,0.208168328,-0.980490936,3.966083316,-0.216733498,0.733734605,-1.388492015,-1
761,MODEL1,PARMS,RB4_5,0.888609229,11.96018059,-0.19360358,0.30650552,-0.853009523,-0.296729423,-0.061883726,1.230041824,-1
762,MODEL1,PARMS,RB4_5,0.874746023,4.925539932,0.028422456,-0.370253087,1.925726619,0.059497086,-0.232201502,0.544462139,-1
763,MODEL1,PARMS,RB4_5,0.884579791,-4.562266392,-0.142513699,0.112550424,0.33559392,0.701826574,-3.185977562,6.959296892,-1
764,MODEL1,PARMS,RB4_5,0.901738973,11.69574271,-0.138521374,-0.033782681,0.67621403,-0.302310857,0.679784379,-0.589717461,-1
765,MODEL1,PARMS,RB4_5,0.913359776,17.71233699,0.056189873,-0.266163051,0.569168111,-0.728136376,2.681060237,-5.892300284,-1
766,MODEL1,PARMS,RB4_5,0.930409541,-2.174770671,0.160753857,-0.697183601,2.691365785,0.46594893,-1.726280006,3.783003777,-1
767,MODEL1,PARMS,RB4_5,1.008176826,15.50908304,0.094029582,-0.441043917,1.500431953,-0.601065861,2.541697138,-5.74398651,-1
768,MODEL1,PARMS,RB4_5,0.830935145,-0.881963663,0.053899411,-0.258484183,0.90297207,0.409205078,-1.787105334,4.20681178,-1
769,MODEL1,PARMS,RB4_5,0.831927984,7.807013616,0.058518578,-0.090507367,-0.038635369,-0.121680297,-0.231359425,1.020768112,-1
770,MODEL1,PARMS,RB4_5,0.819306335,5.34333397,-0.056146917,-0.05751798,0.319965921,0.059932629,-0.436718145,1.121793681,-1
771,MODEL1,PARMS,RB4_5,0.964593162,13.93322951,-0.091142501,0.35716105,-2.655682766,-0.461912202,1.261507829,-1.953966987,-1
772,MODEL1,PARMS,RB4_5,0.898206001,10.66644841,0.256787173,-0.862624453,2.901775112,-0.340741142,1.249820501,-2.772575941,-1
773,MODEL1,PARMS,RB4_5,0.858270121,8.093486015,0.078273925,-0.551968843,1.75954834,-0.115097762,-0.512754813,1.235833909,-1
774,MODEL1,PARMS,RB4_5,0.907899306,0.830277476,0.007241824,-0.183644362,0.893792155,0.324495284,-1.33522884,2.922824372,-1
775,MODEL1,PARMS,RB4_5,0.904815035,-1.570859822,0.032775256,-0.572015027,1.63080624,0.478062651,-1.613199301,3.191999384,-1
776,MODEL1,PARMS,RB4_5,0.858664941,9.508637429,0.014239527,-0.411434219,1.456062166,-0.194635672,0.028788832,0.032186303,-1
777,MODEL1,PARMS,RB4_5,0.895656716,5.039086026,-0.031563195,-0.08394603,0.240517261,0.073568524,-0.285411415,0.735711934,-1
778,MODEL1,PARMS,RB4_5,0.835983413,4.788433285,-0.033923333,-0.232462769,0.733120094,0.099748845,-0.670548994,1.582171453,-1
779,MODEL1,PARMS,RB4_5,0.887985313,10.35696458,-8.13972E-05,-0.160640296,0.083992112,-0.253114548,1.03488185,-2.617762825,-1
780,MODEL1,PARMS,RB4_5,0.954689724,15.31347864,-0.06416464,0.127054682,-0.759850517,-0.55679785,2.716918955,-6.216416078,-1
781,MODEL1,PARMS,RB4_5,0.884927093,1.408128655,0.015085359,0.069783507,-1.626412773,0.280686191,-1.133375199,2.34413472,-1
782,MODEL1,PARMS,RB4_5,0.860739264,8.124790209,0.112935608,-0.474999064,1.756218631,-0.155465898,0.682426698,-1.442935167,-1
783,MODEL1,PARMS,RB4_5,0.9362537,10.80742845,-0.055021522,0.190851663,-1.532419582,-0.283038486,0.811073896,-1.432798582,-1
784,MODEL1,PARMS,RB4_5,0.887227048,0.486514208,0.192329042,-0.713200311,2.215171135,0.298685951,-1.295603479,2.783406112,-1
785,MODEL1,PARMS,RB4_5,0.834816476,0.914961683,-0.025728651,-0.227143621,0.808466958,0.342263362,-2.62563567,6.667187881,-1
786,MODEL1,PARMS,RB4_5,0.842566269,7.470518349,-0.140343593,0.296689792,-1.726716434,-0.044768539,0.232050197,-0.408938565,-1
787,MODEL1,PARMS,RB4_5,0.829570308,7.019974361,-0.015125215,-0.057574981,-0.935270049,-0.043154455,0.165123456,-0.488547827,-1
788,MODEL1,PARMS,RB4_5,0.86439058,13.64415438,-0.211317468,0.318955086,-1.142520824,-0.400628811,1.347071618,-3.096048387,-1
789,MODEL1,PARMS,RB4_5,0.887127751,-0.66386752,0.395929628,-1.118617014,3.763578595,0.30234136,-0.472322667,0.662463672,-1
790,MODEL1,PARMS,RB4_5,0.801285418,6.870993768,0.008056786,-0.531723794,2.099628591,-0.042295947,0.486209285,-1.397043545,-1
791,MODEL1,PARMS,RB4_5,0.833873136,-1.024519543,0.094164723,-0.55834658,2.468667671,0.406580985,-1.440904055,3.00184671,-1
792,MODEL1,PARMS,RB4_5,0.984411979,7.84191427,0.115324768,-0.289392357,0.782293148,-0.154135106,1.302916604,-2.820245383,-1
793,MODEL1,PARMS,RB4_5,0.826258395,9.280952465,-0.119766588,0.190445624,-0.581697648,-0.169089644,0.98316778,-2.012386973,-1
794,MODEL1,PARMS,RB4_5,0.842597453,11.45901231,-0.053700105,0.103436822,-0.758514761,-0.311560445,0.585623854,-0.605152499,-1
795,MODEL1,PARMS,RB4_5,0.921554167,8.03469097,0.254981255,-0.816854452,2.87350219,-0.18749824,0.866510407,-1.947023258,-1
796,MODEL1,PARMS,RB4_5,0.992621456,24.07431326,0.057844499,0.272316859,-2.1760932,-1.121800214,4.740461035,-10.89634749,-1
797,MODEL1,PARMS,RB4_5,0.921502319,3.995949453,0.012005141,-0.475704266,1.984811185,0.155987802,-1.679125121,3.973101349,-1
798,MODEL1,PARMS,RB4_5,1.004916024,3.025315835,0.205905841,-0.505363225,1.12862736,0.134757863,-0.666499364,1.493449049,-1
799,MODEL1,PARMS,RB4_5,0.912831098,7.490150819,0.035583819,-0.27008698,0.747409005,-0.092216076,-0.238017123,1.019117218,-1
800,MODEL1,PARMS,RB4_5,0.894788089,20.58126313,-0.189712844,0.422832518,-1.826819299,-0.825158993,1.95121575,-3.783250344,-1
801,MODEL1,PARMS,RB4_5,0.878982222,10.11055841,0.123012251,-0.433058788,0.902285748,-0.269317289,0.274485505,-0.144100773,-1
802,MODEL1,PARMS,RB4_5,0.939589315,5.944097201,-0.069994742,-0.047871969,0.278761588,0.02893554,-0.453214578,1.493343214,-1
803,MODEL1,PARMS,RB4_5,0.832799463,-1.366392332,-0.064905023,-0.151007157,0.595933155,0.481111073,-1.243008576,2.108624265,-1
804,MODEL1,PARMS,RB4_5,0.846098342,8.282724113,-0.098467909,0.139597614,-0.408534031,-0.115308988,0.323819382,-0.918049681,-1
805,MODEL1,PARMS,RB4_5,0.891208077,2.105499586,-0.159204831,0.394412811,-1.542341372,0.269033673,-0.226160771,0.387957764,-1
806,MODEL1,PARMS,RB4_5,0.856196337,13.84012029,-0.131182344,0.270814279,-1.328509487,-0.440055975,1.15305734,-1.863364611,-1
807,MODEL1,PARMS,RB4_5,0.895941341,4.50525084,0.077137212,-0.324520935,1.457127533,0.076068251,-1.198205404,3.321644773,-1
808,MODEL1,PARMS,RB4_5,0.866954331,3.562962422,0.025735183,-0.113118658,0.136575408,0.140033466,-0.508888979,1.042988583,-1
809,MODEL1,PARMS,RB4_5,0.868073404,9.170373069,-0.098006638,-0.137573269,0.773592628,-0.138201874,-0.357430695,1.208176961,-1
810,MODEL1,PARMS,RB4_5,1.032034127,4.065056414,0.290634259,-0.625672754,1.290374776,0.042268689,0.458513257,-1.438605728,-1
811,MODEL1,PARMS,RB4_5,0.978850353,8.232508837,-0.082671497,-0.004559049,0.162505161,-0.100834928,0.068648153,0.179906832,-1
812,MODEL1,PARMS,RB4_5,0.838710388,-1.091391412,0.119509454,-0.558990323,2.051074645,0.410081067,-1.384753152,2.558324539,-1
813,MODEL1,PARMS,RB4_5,0.858506501,4.536792897,0.055876733,-0.239580978,0.475371503,0.076564092,-0.570025311,1.675535279,-1
814,MODEL1,PARMS,RB4_5,0.833164408,14.92755391,-0.116821901,0.422472857,-1.602058858,-0.52011384,1.034902636,-1.446865672,-1
815,MODEL1,PARMS,RB4_5,0.838581176,3.542674633,0.191906152,-0.687679701,2.483923032,0.104130118,-0.326641926,0.745123332,-1
816,MODEL1,PARMS,RB4_5,0.869835252,12.34177633,-0.030096141,-0.365854073,1.552051212,-0.354041025,0.656020724,-0.955542681,-1
817,MODEL1,PARMS,RB4_5,0.965246016,3.78858745,0.164568776,-0.760442243,2.476961698,0.090395674,0.486664425,-1.308893324,-1
818,MODEL1,PARMS,RB4_5,0.79343448,-2.490194295,0.093205357,-0.361634049,1.212086466,0.495383891,-1.759689361,3.587707167,-1
819,MODEL1,PARMS,RB4_5,0.813011908,-3.148943145,-0.068424156,-0.023729265,-0.047281699,0.58867814,-2.554387267,5.707674506,-1
820,MODEL1,PARMS,RB4_5,0.834841086,8.784291477,0.07332884,-0.802372699,3.449457583,-0.171529267,0.007278435,1.052109195,-1
821,MODEL1,PARMS,RB4_5,0.916343001,9.548049524,0.149884135,-0.907099277,3.471809168,-0.233567883,0.718041439,-1.536580536,-1
822,MODEL1,PARMS,RB4_5,0.904218674,5.575046338,-0.109042188,0.343755782,-1.626790239,0.061228957,-0.851422681,2.006760671,-1
823,MODEL1,PARMS,RB4_5,0.928220463,13.10726226,-0.037200386,0.191637517,-1.838742711,-0.417617093,1.507304138,-3.305710376,-1
824,MODEL1,PARMS,RB4_5,0.903720833,13.19770701,-0.13089082,0.184714687,-1.077781642,-0.398109124,1.172806436,-2.168733481,-1
825,MODEL1,PARMS,RB4_5,0.864341026,11.01481675,0.017065184,-0.163977896,0.441327776,-0.313347151,1.414360625,-3.042119897,-1
826,MODEL1,PARMS,RB4_5,0.8287907,13.64147844,-0.016818817,-0.33223821,1.259461598,-0.444828407,0.550651371,-0.495775441,-1
827,MODEL1,PARMS,RB4_5,0.97652583,-0.802874347,0.027657803,0.176930925,-1.944597963,0.406830522,-1.391769793,3.032252362,-1
828,MODEL1,PARMS,RB4_5,0.810501665,13.90890729,0.06558728,-0.318254306,1.038018925,-0.490025189,1.553331261,-3.136208298,-1
829,MODEL1,PARMS,RB4_5,0.902304398,10.28387681,-0.086612271,-0.057904983,0.448823714,-0.227453695,0.431503944,-0.60373097,-1
830,MODEL1,PARMS,RB4_5,0.849989334,17.28933155,0.090722427,-0.51478502,1.928858846,-0.700375323,2.109194138,-4.296228824,-1
831,MODEL1,PARMS,RB4_5,0.8516507,5.738007639,-0.140674009,0.203078782,-1.017681716,0.057749909,-0.510203182,1.693659916,-1
832,MODEL1,PARMS,RB4_5,0.785604162,6.77177407,0.218368913,-0.585907622,1.174496338,-0.099731789,-0.028591063,0.692794538,-1
833,MODEL1,PARMS,RB4_5,0.840307183,0.910166239,0.083395683,-0.282328807,1.179447381,0.288345602,-0.815138503,1.356029687,-1
834,MODEL1,PARMS,RB4_5,0.841369191,8.425352837,-0.011683201,-0.147127089,0.410108903,-0.134746238,-0.059630659,0.44876696,-1
835,MODEL1,PARMS,RB4_5,0.836114086,5.096701926,-0.003868271,-0.321591737,1.383812486,0.060064869,0.069173435,-0.309870592,-1
836,MODEL1,PARMS,RB4_5,0.882898498,15.54437739,-0.193232308,0.416416196,-1.920343647,-0.528477568,0.922655775,-0.785587385,-1
837,MODEL1,PARMS,RB4_5,0.862944654,13.34075763,-0.001304413,-0.272910467,1.017711074,-0.450159214,2.374218825,-5.311720268,-1
838,MODEL1,PARMS,RB4_5,0.866071661,4.402052724,0.105335201,-0.656647458,2.206804655,0.096499937,-1.201406208,3.043552115,-1
839,MODEL1,PARMS,RB4_5,0.889024261,6.136719125,0.027815868,-0.064980196,-0.014106755,-0.015123217,-0.218247793,0.543881375,-1
840,MODEL1,PARMS,RB4_5,0.86013339,-4.849939793,0.030570776,-0.142759766,0.820786321,0.646834808,-1.982182409,4.316403229,-1
841,MODEL1,PARMS,RB4_5,0.868659156,3.678567544,0.012551912,-0.060938014,0.16103752,0.146241474,-1.209196916,2.84203589,-1
842,MODEL1,PARMS,RB4_5,0.889500818,-4.76390952,0.156056041,-0.402684771,0.649180204,0.626582998,-2.570044483,5.842548934,-1
843,MODEL1,PARMS,RB4_5,0.881886113,4.71508926,-0.041268725,-0.005579754,-0.334233666,0.102931054,-1.117581347,3.285738724,-1
844,MODEL1,PARMS,RB4_5,0.812797373,-0.614372154,0.032745511,-0.495810593,1.844742825,0.426464377,-2.195065961,4.854390511,-1
845,MODEL1,PARMS,RB4_5,0.863136367,-0.536158455,0.067184874,-0.522955016,1.885227971,0.395405985,-1.091320376,2.291530798,-1
846,MODEL1,PARMS,RB4_5,0.833855465,17.07610805,-0.021078187,-0.069569905,-0.207449482,-0.653639999,1.481111676,-2.503596462,-1
847,MODEL1,PARMS,RB4_5,0.839410471,4.69383239,0.014686214,-0.257469518,1.097864366,0.07687526,-0.51916411,1.696347793,-1
848,MODEL1,PARMS,RB4_5,0.850702235,0.184877579,0.072413982,-0.396809231,1.649472785,0.344963526,-1.999419714,4.681707598,-1
849,MODEL1,PARMS,RB4_5,0.879906208,6.48271815,0.126184925,-0.60651037,2.032884039,-0.056934288,0.614656519,-1.108608977,-1
850,MODEL1,PARMS,RB4_5,0.896590952,3.7103647,-0.056903956,0.107404935,-0.573805889,0.156854444,-0.293453095,0.628560562,-1
851,MODEL1,PARMS,RB4_5,0.828669483,5.278975741,-0.063957605,-0.436085209,1.78280679,0.075945918,0.465684999,-1.719033585,-1
852,MODEL1,PARMS,RB4_5,0.788024522,5.464758815,0.079932166,-0.450041458,1.29266233,0.035747253,-1.530234396,4.408152509,-1
853,MODEL1,PARMS,RB4_5,0.825037025,7.962620386,0.144944686,-0.721035096,2.728859969,-0.146716373,0.950481443,-2.194722818,-1
854,MODEL1,PARMS,RB4_5,0.878180332,4.290116593,0.136490604,-0.283452565,0.53006756,0.067105909,-0.427005649,1.087566205,-1
855,MODEL1,PARMS,RB4_5,0.805151797,15.6375613,0.148698933,-0.750487276,2.764229526,-0.609699897,1.733811531,-3.456420839,-1
856,MODEL1,PARMS,RB4_5,0.805399261,3.109024358,-0.166039576,0.264822766,-1.176354782,0.237421233,-1.196175187,2.548780493,-1
857,MODEL1,PARMS,RB4_5,0.843825613,8.708211448,0.178730612,-0.767995168,3.154623761,-0.197737111,-0.441124376,2.044972235,-1
858,MODEL1,PARMS,RB4_5,0.920377416,8.430585283,0.021049203,0.266642897,-2.236749696,-0.163635663,0.080850565,0.167304463,-1
859,MODEL1,PARMS,RB4_5,0.96594855,4.15107618,-0.053784552,0.04357312,-0.562825353,0.143420047,-0.21707194,0.325398611,-1
860,MODEL1,PARMS,RB4_5,0.809967461,2.182301878,-0.145826855,0.092348097,-0.089347131,0.280632049,-1.091774487,2.311318518,-1
861,MODEL1,PARMS,RB4_5,0.940135906,19.01889184,0.034918464,-0.132867337,-0.393102641,-0.79742399,2.861167818,-6.055407768,-1
862,MODEL1,PARMS,RB4_5,0.911001433,11.76152468,0.198163751,-0.872678795,2.817618703,-0.381884339,0.116576862,0.609165364,-1
863,MODEL1,PARMS,RB4_5,0.873185847,14.00249833,-0.077150255,0.388975602,-1.793533278,-0.478504537,1.458383039,-2.475063907,-1
864,MODEL1,PARMS,RB4_5,1.039188959,15.14086378,-0.124577576,0.029798866,0.350086551,-0.52095029,2.29029753,-4.570687292,-1
