SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LMB
511,MODEL1,PARMS,LMB,1.200016994,1.731722926,0.310328065,-1.141860779,4.509032257,0.524316549,-1.19233239,2.892794277,-1
512,MODEL1,PARMS,LMB,1.282443659,-8.661832031,0.202543103,-0.636916769,3.652014357,1.172777951,-3.837907126,8.968064477,-1
513,MODEL1,PARMS,LMB,1.406607997,3.849090361,0.519092038,-0.977822018,3.033357672,0.318755449,-1.567678175,4.536014263,-1
514,MODEL1,PARMS,LMB,1.262996573,-4.083080409,0.382909035,-0.659780446,3.07673685,0.817619809,-1.754064976,4.365696989,-1
515,MODEL1,PARMS,LMB,1.339432112,10.70149065,0.260406446,-0.398791913,0.94750426,-0.022437549,-0.801489534,4.397671753,-1
516,MODEL1,PARMS,LMB,1.302955752,4.144186115,0.059248809,0.148451326,-0.455941066,0.414500247,-0.263800038,1.317666338,-1
517,MODEL1,PARMS,LMB,1.414216199,14.43559448,0.185845802,-0.336104309,1.982109756,-0.240506337,1.400826635,-2.369295066,-1
518,MODEL1,PARMS,LMB,1.269927745,12.86853418,0.010921996,0.417854195,-1.563496141,-0.110475272,0.722370656,-0.586342786,-1
519,MODEL1,PARMS,LMB,1.474942052,15.33478398,0.072229163,-0.174423861,1.503911163,-0.254489526,0.145053934,1.86206027,-1
520,MODEL1,PARMS,LMB,1.209564487,10.84021949,0.100699157,-0.144472598,0.947189671,-0.000842096,0.316655532,0.222777469,-1
521,MODEL1,PARMS,LMB,1.321282784,-10.45216207,0.249449777,-0.361609652,1.757770013,1.267761736,-5.001117712,11.71791069,-1
522,MODEL1,PARMS,LMB,1.248446485,-3.907902547,0.307394369,-1.037261396,4.331623939,0.87807287,-2.710129872,5.862693792,-1
523,MODEL1,PARMS,LMB,1.423758796,9.792758192,0.02236969,0.274487362,-0.169229303,0.071465563,-0.989428901,4.254564796,-1
524,MODEL1,PARMS,LMB,1.32396222,-22.64196439,0.479142723,-1.113419852,4.209833075,1.936534755,-5.903560132,12.40703797,-1
525,MODEL1,PARMS,LMB,1.392276244,27.46437774,0.026390744,-0.153436206,1.048156204,-0.971136546,2.474929162,-3.115505034,-1
526,MODEL1,PARMS,LMB,1.183730492,12.67146923,0.224117527,-0.555251916,2.993882592,-0.145947227,0.880124763,-0.843537957,-1
527,MODEL1,PARMS,LMB,1.317863493,18.0790103,0.231829767,-0.350991173,1.188209014,-0.460838923,1.807648429,-3.041810022,-1
528,MODEL1,PARMS,LMB,1.293675132,9.883644992,0.530343623,-1.455725694,5.29887016,-0.038072102,-0.466587828,2.695865692,-1
529,MODEL1,PARMS,LMB,1.320979389,4.923735893,0.519042541,-0.966963751,2.374873778,0.247379736,-0.457081417,2.089423148,-1
530,MODEL1,PARMS,LMB,1.334440225,-1.563692962,0.650666017,-1.048751941,2.450981801,0.606310843,-3.679573446,10.16460714,-1
531,MODEL1,PARMS,LMB,1.325239714,9.086488297,0.155364271,-0.262781164,1.805046556,0.095970841,0.076664159,0.422649278,-1
532,MODEL1,PARMS,LMB,1.32483312,3.709553182,0.289536781,-0.47563924,2.08006811,0.371842171,0.279073544,-0.768069216,-1
533,MODEL1,PARMS,LMB,1.210181112,10.16357904,0.364798476,-0.908504238,3.67579039,-0.017440681,0.258164209,-0.239333992,-1
534,MODEL1,PARMS,LMB,1.290478593,18.2442154,0.221258706,-0.110662105,-0.015390096,-0.488217366,2.512193967,-4.337069191,-1
535,MODEL1,PARMS,LMB,1.260846289,0.82706882,0.480416733,-1.443426359,5.964249236,0.530899487,-2.159623867,5.598322326,-1
536,MODEL1,PARMS,LMB,1.342565805,1.728345273,0.588509048,-1.135094314,4.946390187,0.409476168,-1.815753932,6.204518029,-1
537,MODEL1,PARMS,LMB,1.346157219,10.46372076,0.410402931,-1.187680217,4.974632469,-0.04391481,-0.052721071,1.652171346,-1
538,MODEL1,PARMS,LMB,1.188398563,0.456111763,0.315229572,-0.245177529,1.104975947,0.560427787,-1.990470739,5.346983062,-1
539,MODEL1,PARMS,LMB,1.388959964,16.48582582,0.314197763,-0.729526935,2.50685783,-0.395382348,1.853157839,-3.164506681,-1
540,MODEL1,PARMS,LMB,1.319052232,3.666511429,0.264421216,-0.210554629,0.589393366,0.377774406,0.170031548,-0.291975988,-1
541,MODEL1,PARMS,LMB,1.28934787,10.22307162,0.280843198,-0.194457918,0.274110607,0.005560517,-1.377820314,4.10892323,-1
542,MODEL1,PARMS,LMB,1.278247498,-8.20954114,0.760113651,-1.746232166,6.171097438,0.980230671,-2.568935633,5.279618624,-1
543,MODEL1,PARMS,LMB,1.279248722,-12.84107258,0.299126124,-0.541450193,2.162665244,1.388709735,-3.756182847,7.882691343,-1
544,MODEL1,PARMS,LMB,1.261548157,5.244926288,0.468130031,-0.592954014,2.208269585,0.239156008,-0.710229461,2.616603959,-1
545,MODEL1,PARMS,LMB,1.365036416,-1.534736225,-0.216385131,0.507925909,-1.268621259,0.84061188,-2.012830609,4.767103275,-1
546,MODEL1,PARMS,LMB,1.36481621,4.434029289,0.181504352,-0.541916724,2.014470006,0.402759172,-1.149731738,2.668327875,-1
547,MODEL1,PARMS,LMB,1.294330574,-5.369176594,0.264840643,-0.28685004,1.162154088,0.940410307,-2.45027539,5.31708452,-1
548,MODEL1,PARMS,LMB,1.297180304,1.47602596,0.234512615,-0.650042507,2.243526903,0.559376461,-1.260142598,2.880488557,-1
549,MODEL1,PARMS,LMB,1.221003049,12.19567566,0.235898757,-0.610362744,2.385172914,-0.085843172,-0.806498288,2.672388147,-1
550,MODEL1,PARMS,LMB,1.347021699,5.434267819,0.429742153,-0.870192914,3.657557885,0.240222114,-0.464992969,1.754908147,-1
551,MODEL1,PARMS,LMB,1.401896053,14.73455977,0.172681665,-0.807312741,4.168141413,-0.232510566,0.694182458,-0.78092068,-1
552,MODEL1,PARMS,LMB,1.400511147,-4.092155274,0.322463964,-0.155210818,-0.197335761,0.814031543,-1.104597489,2.841846302,-1
553,MODEL1,PARMS,LMB,1.212224265,4.697527273,0.368290396,-0.1285883,-0.407181456,0.269607252,0.707918054,-1.681841605,-1
554,MODEL1,PARMS,LMB,1.196820411,3.121696186,0.347306783,-0.374333287,0.973787735,0.395057636,-0.573656713,1.809893836,-1
555,MODEL1,PARMS,LMB,1.322583749,-10.65926607,0.595646454,-1.444476784,5.43653032,1.161666223,-2.496950823,5.761450072,-1
556,MODEL1,PARMS,LMB,1.25745922,14.95262762,0.104832904,0.007917784,0.292009931,-0.261418322,1.66331125,-2.908396259,-1
557,MODEL1,PARMS,LMB,1.352664277,14.22117187,0.073841701,0.424926469,-2.090160418,-0.210135871,1.175015295,-1.619805184,-1
558,MODEL1,PARMS,LMB,1.311082154,9.672654935,0.423853427,-0.509042674,1.491680307,-0.032601583,0.835685036,-1.38770819,-1
559,MODEL1,PARMS,LMB,1.558475354,5.558143037,0.261022955,-0.523763786,2.169834554,0.271615041,0.123426334,-0.813772823,-1
560,MODEL1,PARMS,LMB,1.308531646,10.13328541,0.403107582,-0.831440818,2.960869127,-0.03093153,1.194902338,-2.639416024,-1
561,MODEL1,PARMS,LMB,1.401952274,12.8524858,0.411736557,-0.998151759,3.406915802,-0.178818037,0.438422389,-0.938948447,-1
562,MODEL1,PARMS,LMB,1.546893858,-4.055032399,0.555821742,-1.078141347,3.616642514,0.776051886,-0.060152907,-2.741678354,-1
563,MODEL1,PARMS,LMB,1.352940687,14.40239072,0.346942328,-1.209259635,5.786170021,-0.256347472,0.249795682,0.261556657,-1
564,MODEL1,PARMS,LMB,1.366681515,-2.931486714,0.36635381,-0.710522411,3.161748377,0.742678228,-0.015446565,-1.267420301,-1
565,MODEL1,PARMS,LMB,1.349430452,-12.33979294,0.183449222,0.103183495,-0.401125678,1.392032054,-4.655400503,10.31911379,-1
566,MODEL1,PARMS,LMB,1.327936737,-0.427026888,0.397070343,-0.973560108,4.583884484,0.604597384,-1.336997021,3.393270356,-1
567,MODEL1,PARMS,LMB,1.395654175,-7.796282337,0.029571115,-0.216229897,0.894308561,1.161914379,-2.821236548,6.88767106,-1
568,MODEL1,PARMS,LMB,1.364980523,6.750090192,0.285546364,-0.540060493,2.022749198,0.223365072,-0.691308829,1.919114124,-1
569,MODEL1,PARMS,LMB,1.347589344,8.877379881,0.519059539,-1.214190694,4.859013335,-0.002642276,1.418458228,-3.009110015,-1
570,MODEL1,PARMS,LMB,1.31128357,1.24169747,0.205227993,-0.36008818,1.629066548,0.553722227,-1.594278887,3.547829993,-1
571,MODEL1,PARMS,LMB,1.232296562,15.20099895,0.328355214,-0.940293713,3.716388286,-0.31239652,0.339047038,1.0416588,-1
572,MODEL1,PARMS,LMB,1.283345362,17.17708536,0.25179941,-0.375490783,0.913839029,-0.41546012,1.276210702,-1.927842331,-1
573,MODEL1,PARMS,LMB,1.257264737,-2.698093243,0.02041262,0.212978623,-0.041841377,0.855226737,-2.879790694,6.611735223,-1
574,MODEL1,PARMS,LMB,1.357344927,16.76517612,0.379871889,-0.370326164,0.458481312,-0.456284491,2.758646712,-5.524351138,-1
575,MODEL1,PARMS,LMB,1.252778716,14.31706201,0.116961658,0.167733834,-1.12228262,-0.238967346,2.500200453,-5.316688023,-1
576,MODEL1,PARMS,LMB,1.379091369,13.65601846,0.156729479,0.419206478,-2.626517141,-0.210172605,1.742514214,-3.044788511,-1
577,MODEL1,PARMS,LMB,1.323832931,-3.464034575,0.433868286,-0.771219615,2.519252967,0.776441151,-2.221704707,5.751891315,-1
578,MODEL1,PARMS,LMB,1.154172125,3.221325263,0.263288362,-0.623931273,3.078438671,0.427121641,-1.004955639,2.463468422,-1
579,MODEL1,PARMS,LMB,1.476843562,-12.41743249,0.359691092,-1.145879696,5.924762853,1.351144204,-3.484864497,7.671708831,-1
580,MODEL1,PARMS,LMB,1.392321159,-2.004212746,0.565447577,-1.35856028,5.219238257,0.652769825,-1.312853376,2.75608646,-1
581,MODEL1,PARMS,LMB,1.350073001,2.569161524,0.586032434,-1.37732015,4.584953413,0.383713095,-0.459891536,0.617145728,-1
582,MODEL1,PARMS,LMB,1.25468133,-3.521330218,0.157638761,-0.585762961,2.281294084,0.880776191,-3.029429861,7.146730324,-1
583,MODEL1,PARMS,LMB,1.278898603,7.489526055,0.6307639,-0.776035029,2.149215746,0.035638923,-0.563864101,3.073931324,-1
584,MODEL1,PARMS,LMB,1.318803248,-17.35100817,0.32424698,-0.596737069,2.478972139,1.636368697,-4.636613239,10.42197352,-1
585,MODEL1,PARMS,LMB,1.423520334,15.29771812,0.308758299,-0.560189268,2.127324779,-0.331280197,2.243637941,-4.840994822,-1
586,MODEL1,PARMS,LMB,1.353953436,13.07010916,0.21977723,-0.212851976,0.834508209,-0.168341532,1.847775518,-3.922465298,-1
587,MODEL1,PARMS,LMB,1.32585674,18.53981197,0.361741096,-0.434615746,1.409142728,-0.541794504,2.774082773,-5.611829277,-1
588,MODEL1,PARMS,LMB,1.355581392,7.51141703,0.463081614,-1.471714902,6.389629495,0.123318803,0.281287593,-0.531893221,-1
589,MODEL1,PARMS,LMB,1.336418287,0.963058947,0.148061107,-0.024185781,-0.469280959,0.586886674,-2.06522685,5.2293557,-1
590,MODEL1,PARMS,LMB,1.181695549,-3.789132151,0.515209783,-1.037790808,3.785404938,0.779306069,-2.818800784,7.791736448,-1
591,MODEL1,PARMS,LMB,1.178639963,3.426227754,-0.108098213,0.581332754,-1.656781507,0.519627783,-1.469567127,3.796770851,-1
592,MODEL1,PARMS,LMB,1.520414252,13.17147801,0.270356962,-1.219833575,5.23405183,-0.140437083,0.727367066,-1.728999512,-1
593,MODEL1,PARMS,LMB,1.216536538,1.041230598,0.371777364,-0.86528375,3.73035993,0.530306321,-1.208595586,2.561799902,-1
594,MODEL1,PARMS,LMB,1.230507809,14.99537469,0.162980759,-0.122919773,0.165068332,-0.266552082,1.403818246,-2.196158038,-1
595,MODEL1,PARMS,LMB,1.377584284,1.933422019,0.098689517,0.568776901,-3.028175242,0.545378411,-1.731514757,3.921033325,-1
596,MODEL1,PARMS,LMB,1.275541656,9.446142959,0.529411701,-0.81697941,2.450222081,-0.037748579,-0.240257824,2.090561531,-1
597,MODEL1,PARMS,LMB,1.314660608,-9.633928668,0.281322357,-0.735689565,3.321086342,1.193673751,-1.683360381,2.259537235,-1
598,MODEL1,PARMS,LMB,1.286948009,7.522313985,0.516750056,-0.482698394,0.127703756,0.067563596,1.579678532,-3.381829196,-1
599,MODEL1,PARMS,LMB,1.260868249,-2.428526097,0.241436979,-0.670298434,2.902098698,0.774294436,-2.308225915,5.793938949,-1
600,MODEL1,PARMS,LMB,1.278753527,-5.801194984,0.181748707,-0.681800479,3.62604325,1.017229007,-2.800101177,6.019173555,-1
601,MODEL1,PARMS,LMB,1.204866214,11.8907106,0.314705165,-0.488736416,1.605851284,-0.12093511,1.242712504,-2.300334255,-1
602,MODEL1,PARMS,LMB,1.237543464,8.183348076,0.530977769,-1.489666223,6.170048364,0.064750403,-0.708569637,2.975246599,-1
603,MODEL1,PARMS,LMB,1.324252894,-7.204977611,0.571185224,-0.952323608,3.612649469,0.952619449,-2.125096596,4.997934168,-1
604,MODEL1,PARMS,LMB,1.456127887,-0.049143399,0.192456126,-0.032835516,0.178825657,0.642680136,-1.375770971,2.562429461,-1
605,MODEL1,PARMS,LMB,1.398647635,3.886826758,0.052993019,0.009334039,-0.509226873,0.435375111,-0.621156782,1.976354654,-1
606,MODEL1,PARMS,LMB,1.33465073,-17.74210976,0.431443853,-0.638704064,2.206631382,1.628747809,-4.300277126,9.636035377,-1
607,MODEL1,PARMS,LMB,1.305555387,-6.681559345,0.167365571,-0.342911495,1.490623415,1.048026766,-2.013435377,3.775612699,-1
608,MODEL1,PARMS,LMB,1.325963083,0.811257673,0.306527147,-0.356234518,0.873463654,0.553027818,-1.14470279,3.054804553,-1
609,MODEL1,PARMS,LMB,1.251373896,8.420626397,0.537382307,-1.032762855,3.20919922,0.011089804,2.073884748,-5.141012052,-1
610,MODEL1,PARMS,LMB,1.205491854,11.10850466,0.555421688,-0.944166035,3.573721553,-0.142279564,0.248026866,1.224142055,-1
611,MODEL1,PARMS,LMB,1.400741684,-14.3847883,0.247933547,-0.459672131,1.956360794,1.502056732,-4.635563631,10.38338544,-1
612,MODEL1,PARMS,LMB,1.302114801,19.18941069,0.225105666,-0.588770609,1.91416321,-0.520329985,2.195331084,-5.072961183,-1
613,MODEL1,PARMS,LMB,1.256057631,13.29389746,0.276627643,-0.068624316,0.614275951,-0.217836578,0.219354693,1.47582571,-1
614,MODEL1,PARMS,LMB,1.240757813,3.799153283,0.415964492,-0.639017964,2.474719136,0.328617005,-0.505527898,1.651162855,-1
615,MODEL1,PARMS,LMB,1.336585868,6.731042177,0.242583506,-0.140413163,-0.004270957,0.194333135,0.144869971,0.46243623,-1
616,MODEL1,PARMS,LMB,1.289944789,-1.063840807,0.505896336,-0.921117893,2.793263295,0.620621144,-2.204090265,5.177277805,-1
617,MODEL1,PARMS,LMB,1.315682817,4.142056437,0.206564948,-0.458990637,2.365519299,0.376803539,-0.412590919,1.535620696,-1
618,MODEL1,PARMS,LMB,1.260075193,8.606606564,0.281636786,-0.469291116,1.941330662,0.089217548,-0.798009383,2.811184498,-1
619,MODEL1,PARMS,LMB,1.320883848,21.91671703,0.228156515,-0.348625439,1.386014721,-0.711582699,2.294458291,-3.45092373,-1
620,MODEL1,PARMS,LMB,1.26802027,8.619568286,0.146234802,-0.244833741,0.918835934,0.120898439,1.169433336,-2.952469254,-1
621,MODEL1,PARMS,LMB,1.194723885,-10.49496207,0.437885807,-0.59277665,2.521572006,1.183699211,-2.159545773,4.544713616,-1
622,MODEL1,PARMS,LMB,1.167174986,10.83430576,0.310523851,-0.302390025,0.703572513,-0.067091611,1.12202909,-1.723547503,-1
623,MODEL1,PARMS,LMB,1.367227559,14.98218321,0.110111977,0.112437649,-0.259216844,-0.243097179,0.97868905,-1.086800738,-1
624,MODEL1,PARMS,LMB,1.329696366,5.609334604,0.52835127,-0.878109931,3.872353224,0.189897307,-0.666868002,3.023298176,-1
625,MODEL1,PARMS,LMB,1.431788385,-2.667127585,0.206709277,-0.384910856,1.591854267,0.810230587,-2.608629451,6.288580606,-1
626,MODEL1,PARMS,LMB,1.324623493,-3.614596413,0.188509759,-0.3407519,1.537529735,0.855288029,-1.779478141,3.942192993,-1
627,MODEL1,PARMS,LMB,1.377339447,2.785689078,-0.048188805,0.701217535,-2.519730723,0.548835405,-3.121425348,8.617124178,-1
628,MODEL1,PARMS,LMB,1.374630461,-23.44564321,0.628745441,-1.498299198,5.214683956,1.92539832,-3.611112999,6.372402158,-1
629,MODEL1,PARMS,LMB,1.415711878,-0.311209227,0.033318293,0.274547332,-0.908524383,0.684323572,-1.334011814,3.067736064,-1
630,MODEL1,PARMS,LMB,1.305773635,15.45300993,0.104993344,-0.028908722,-0.164471182,-0.273855824,0.845931589,-0.564446886,-1
631,MODEL1,PARMS,LMB,1.359842854,-9.850542346,0.192910761,0.255462946,-1.564430134,1.216864907,-3.031037876,6.81981726,-1
632,MODEL1,PARMS,LMB,1.284443096,16.27498469,0.453588307,-1.035892325,3.091145717,-0.414655323,1.813883147,-3.047604146,-1
633,MODEL1,PARMS,LMB,1.236359862,-8.041085824,0.401475773,-0.818175671,3.105452489,1.089368371,-4.086080605,9.054962622,-1
634,MODEL1,PARMS,LMB,1.220665031,8.141187543,0.358888818,-0.26012652,0.575353798,0.099557273,-0.116361529,0.705599206,-1
635,MODEL1,PARMS,LMB,1.236589357,-2.448067579,0.451521333,-1.20251455,5.407690679,0.718386091,-2.133985427,5.319167691,-1
636,MODEL1,PARMS,LMB,1.367109715,1.146591703,0.212638292,-0.118342765,0.440210139,0.567118885,-3.307444677,8.59563863,-1
637,MODEL1,PARMS,LMB,1.206369171,5.225163383,0.207457481,-0.388608984,2.425501965,0.317029131,-0.595292991,1.452345261,-1
638,MODEL1,PARMS,LMB,1.252931784,-3.302453826,0.233319816,-0.303081873,1.079309434,0.827856572,-3.147502338,8.227551638,-1
639,MODEL1,PARMS,LMB,1.201364166,12.36662102,0.401510218,-0.914864561,3.777203456,-0.154006042,0.076671598,1.020193046,-1
640,MODEL1,PARMS,LMB,1.320605527,16.06199468,0.237213343,-0.828717631,4.503671422,-0.342238666,1.056877306,-1.341535108,-1
641,MODEL1,PARMS,LMB,1.278488432,-10.6599099,0.320514501,-0.888631748,3.305742235,1.264791909,-3.807077658,8.145204451,-1
642,MODEL1,PARMS,LMB,1.403725634,-2.14979948,0.294294317,-0.220882,0.474592532,0.738272105,-3.195356258,8.208216529,-1
643,MODEL1,PARMS,LMB,1.324366159,2.03036986,0.210526492,-0.223593496,1.338486443,0.489860979,-0.29583786,0.331886029,-1
644,MODEL1,PARMS,LMB,1.298836238,-2.182742147,0.138888214,0.169667762,-1.030256341,0.773092146,-1.960639822,5.130807703,-1
645,MODEL1,PARMS,LMB,1.497236169,7.537320654,0.132370705,0.318431356,-0.85389008,0.171501738,1.413247538,-3.215422508,-1
646,MODEL1,PARMS,LMB,1.270625999,4.323037106,0.398801693,-0.709634762,2.195638957,0.310936174,0.223984343,-0.938599256,-1
647,MODEL1,PARMS,LMB,1.286458477,-5.238225197,0.172576117,-0.058111821,0.401595405,0.95812416,-2.223736533,4.23755162,-1
648,MODEL1,PARMS,LMB,1.339599399,19.36688989,0.365687557,-0.362536255,0.701208701,-0.611835635,3.07169516,-5.675067795,-1
649,MODEL1,PARMS,LMB,1.252290429,10.58115026,0.21691919,0.008865279,-1.615831368,-0.01725906,-0.30301215,1.483976377,-1
650,MODEL1,PARMS,LMB,1.336880623,-4.672914775,0.383913912,-1.278402356,6.121697046,0.88144502,-2.211561796,4.69171317,-1
651,MODEL1,PARMS,LMB,1.360490057,-6.437088815,0.265692656,-0.088002703,-0.055731871,1.006147795,-3.558547459,8.256093125,-1
652,MODEL1,PARMS,LMB,1.270373863,3.249518386,-0.129955074,0.806324714,-2.270213491,0.506821032,-1.218230417,3.163589847,-1
653,MODEL1,PARMS,LMB,1.28983823,5.935383709,0.345868706,-0.471608946,1.604913264,0.221293534,-0.276442919,2.369263591,-1
654,MODEL1,PARMS,LMB,1.317294648,4.163360102,0.134857901,-0.071040602,0.599714203,0.392657286,-1.411882249,4.437999165,-1
655,MODEL1,PARMS,LMB,1.231470582,-2.489960376,0.237870451,-0.268158301,1.142861741,0.76468368,-2.922636578,7.368724943,-1
656,MODEL1,PARMS,LMB,1.37740717,-22.59001979,0.820035035,-1.908991976,6.777572609,1.823933377,-4.590527959,9.334948578,-1
657,MODEL1,PARMS,LMB,1.512906527,-5.597561202,0.013455857,-0.202408618,1.374201524,1.052189574,-3.241863132,7.255489827,-1
658,MODEL1,PARMS,LMB,1.19455655,4.444522575,0.082813094,0.09889559,0.477323975,0.389959427,-1.21126202,3.180517953,-1
659,MODEL1,PARMS,LMB,1.357289039,3.173006288,0.04397525,-0.321602465,2.652606155,0.523254364,-3.383267373,8.907595229,-1
660,MODEL1,PARMS,LMB,1.266967806,11.18474632,0.265926111,-0.433202147,2.029889637,-0.071294947,0.133161744,1.093553148,-1
661,MODEL1,PARMS,LMB,1.200310486,9.172839358,-0.112731945,0.138159432,0.02411643,0.169304709,0.485628754,-0.8432269,-1
662,MODEL1,PARMS,LMB,1.508934948,28.61389562,0.263530056,-0.850942231,3.666290054,-1.112077924,3.850015004,-7.092513586,-1
663,MODEL1,PARMS,LMB,1.32756569,8.999634507,0.161007482,0.107250189,-0.35748196,0.095839013,-0.128347057,0.874874076,-1
664,MODEL1,PARMS,LMB,1.271279607,21.41288038,-0.114738916,0.519301164,-1.729237443,-0.583889048,2.574424711,-4.921533603,-1
665,MODEL1,PARMS,LMB,1.344197219,11.88849702,0.062325532,-0.416715396,2.686927695,-0.020530057,-1.108862889,4.00949972,-1
666,MODEL1,PARMS,LMB,1.290286119,2.566854813,0.236955299,-0.907820712,3.643796496,0.488207971,-1.545350973,4.611519892,-1
667,MODEL1,PARMS,LMB,1.522205106,-2.996847904,0.288942348,-0.262882472,0.757190563,0.786006763,-1.821452915,4.127759779,-1
668,MODEL1,PARMS,LMB,1.401380556,17.85352714,0.317170242,-0.832083429,3.067171739,-0.47554928,3.124245364,-6.482291893,-1
669,MODEL1,PARMS,LMB,1.224809587,-2.577215054,0.31801448,-0.219183499,0.140037847,0.757544098,-3.102570686,7.653467635,-1
670,MODEL1,PARMS,LMB,1.259215283,3.977209483,-0.143551551,-0.213478471,2.12435933,0.519520044,-1.454601189,3.565609895,-1
671,MODEL1,PARMS,LMB,1.397210005,-9.985718296,0.24757623,0.05093673,-0.890825452,1.211760072,-1.296483155,1.626079851,-1
672,MODEL1,PARMS,LMB,1.3569431,2.903634837,0.287830708,-0.863698621,3.421695894,0.456295742,-0.557420062,0.67422959,-1
673,MODEL1,PARMS,LMB,1.199479124,-3.65786744,0.646857883,-0.942406582,3.144983022,0.695226064,-0.589255973,1.076014693,-1
674,MODEL1,PARMS,LMB,1.384277672,-1.038624677,0.382264247,-0.675464333,2.1910314,0.659933932,-1.858733653,3.989934516,-1
675,MODEL1,PARMS,LMB,1.404161082,11.46123511,0.291726112,-0.154268256,0.354368989,-0.09931048,0.540214808,0.014222957,-1
676,MODEL1,PARMS,LMB,1.289041083,-1.820630586,0.38730515,-1.121421518,4.987638837,0.713614745,-3.571804949,9.615357473,-1
677,MODEL1,PARMS,LMB,1.382029765,6.449641371,0.195663527,-0.229013476,1.059143827,0.244781987,-1.398386846,5.765980144,-1
678,MODEL1,PARMS,LMB,1.117494244,13.10349364,0.334998,-0.890856194,3.216684214,-0.197555544,1.532363968,-2.457300063,-1
679,MODEL1,PARMS,LMB,1.368138398,10.06655822,0.517198462,-1.228978564,4.135577052,-0.049666487,1.300831629,-3.432005421,-1
680,MODEL1,PARMS,LMB,1.212887873,8.510355803,0.232954806,-0.395386672,1.619140325,0.110510937,-0.163448857,1.206722478,-1
681,MODEL1,PARMS,LMB,1.287578361,11.42877608,0.314073963,-0.524777967,1.775812476,-0.086244211,0.690108476,-0.609489752,-1
682,MODEL1,PARMS,LMB,1.320962707,-3.130562582,0.165832253,0.025930144,-0.221118663,0.823758565,-2.204891428,5.776400184,-1
683,MODEL1,PARMS,LMB,1.232292313,9.705582052,0.163319108,-0.092139325,0.331931273,0.059189774,0.76250997,-1.181821808,-1
684,MODEL1,PARMS,LMB,1.380104937,-14.75915614,0.668933754,-1.186182296,3.80782544,1.41347171,-5.062738392,11.80949736,-1
685,MODEL1,PARMS,LMB,1.142191203,-1.317879575,0.258628626,-0.134914025,0.868692914,0.673077001,-0.864641257,1.745205213,-1
686,MODEL1,PARMS,LMB,1.328368858,1.843741194,0.311643581,-0.566923064,2.282959238,0.503370961,-1.591454984,3.533893964,-1
687,MODEL1,PARMS,LMB,1.28018809,0.516252393,0.464581009,-0.711233716,2.150401656,0.516234019,-0.145924096,0.43021294,-1
688,MODEL1,PARMS,LMB,1.478712453,-8.38478857,-0.025015581,0.027032777,0.384707385,1.191427787,-1.288578721,2.186634757,-1
689,MODEL1,PARMS,LMB,1.38458116,-4.462427364,0.420087459,-1.460754661,6.246989876,0.865987093,-3.156881554,7.760898258,-1
690,MODEL1,PARMS,LMB,1.244075368,16.35582558,0.197243188,-0.714012684,2.868868446,-0.34879518,1.892426227,-3.971173853,-1
691,MODEL1,PARMS,LMB,1.284386086,1.746130954,0.112396568,-0.284599476,1.822150547,0.558639204,-1.081144729,2.222824,-1
692,MODEL1,PARMS,LMB,1.168257479,11.62872375,0.304906471,-0.291794521,0.538755736,-0.113088018,1.564948944,-3.489898754,-1
693,MODEL1,PARMS,LMB,1.341413484,-15.14412513,0.409333586,-1.100557398,5.049296307,1.495321038,-3.837685452,8.782746442,-1
694,MODEL1,PARMS,LMB,1.350313503,-2.639360904,0.426403931,-1.030182561,4.938637105,0.737284872,-2.494695443,5.791478554,-1
695,MODEL1,PARMS,LMB,1.29754007,2.883638814,0.563587531,-1.994283706,8.363581457,0.395653157,-2.502577226,7.147356891,-1
696,MODEL1,PARMS,LMB,1.391408448,11.53675881,0.04501021,0.38424359,-0.663666597,-0.044010529,0.0295916,1.414843563,-1
697,MODEL1,PARMS,LMB,1.269249789,9.013465136,0.234308385,-0.366364645,1.460969527,0.081788127,0.015750545,1.295129221,-1
698,MODEL1,PARMS,LMB,1.439908327,14.50081445,-0.005993645,0.573694257,-2.917154826,-0.190358381,0.536339837,0.01641957,-1
699,MODEL1,PARMS,LMB,1.3703228,11.85617601,0.196917144,0.276197059,-1.718549621,-0.107987941,1.045343727,-1.093403353,-1
700,MODEL1,PARMS,LMB,1.434115772,14.01617355,0.368948093,-0.64678536,2.314853732,-0.279157129,2.639621879,-6.396469529,-1
701,MODEL1,PARMS,LMB,1.236213085,-13.22444727,0.411096,-0.230045145,0.877197993,1.361306,-4.741782084,11.99098875,-1
702,MODEL1,PARMS,LMB,1.31952129,-2.616733092,0.379587303,-0.698789826,2.554027891,0.757334711,-2.420508135,5.412744621,-1
703,MODEL1,PARMS,LMB,1.285858259,7.434897035,0.381098578,-1.023769589,3.912126886,0.149586368,-0.06705995,-0.041389513,-1
704,MODEL1,PARMS,LMB,1.320061931,13.80536444,0.239034481,-0.06023276,0.225118651,-0.224972236,0.974481181,-0.836965504,-1
705,MODEL1,PARMS,LMB,1.236616561,9.067154124,0.384676104,-0.372907691,0.625507878,0.027362653,0.335050545,-0.234099879,-1
706,MODEL1,PARMS,LMB,1.472061835,3.462419623,0.498569795,-1.463261115,5.673584169,0.355656873,-1.272999338,3.254344263,-1
