SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,BronInt
664,MODEL1,PARMS,BronInt,1.319091467,4.937451798,-0.110397372,0.340843249,-2.21435131,0.324441766,-0.590498967,1.391880015,-1
665,MODEL1,PARMS,BronInt,1.284525735,-5.374805422,-0.049993275,0.217408522,-1.768427841,0.93355172,-2.951838246,6.625460914,-1
666,MODEL1,PARMS,BronInt,1.144199471,-1.824834772,-0.001254991,0.070909934,-0.773343327,0.698667446,-1.448729304,3.013079754,-1
667,MODEL1,PARMS,BronInt,1.310675669,8.480488743,0.232822211,-0.232417262,0.423656406,-0.003170161,0.694666038,-1.217226494,-1
668,MODEL1,PARMS,BronInt,1.223978739,12.57324941,0.320907679,-0.692057495,2.383799014,-0.256071949,1.393219955,-2.936937408,-1
669,MODEL1,PARMS,BronInt,1.354141058,-5.892701739,0.025561495,0.076443683,-1.159721722,0.930174812,-1.884209311,3.86527653,-1
670,MODEL1,PARMS,BronInt,1.188060487,3.600594015,-0.180759166,-0.023140153,0.849105054,0.42260691,0.770378501,-2.606125313,-1
671,MODEL1,PARMS,BronInt,1.276976149,-5.029254855,0.163232708,0.084650568,-0.957639119,0.831560929,-0.679696374,0.822304974,-1
672,MODEL1,PARMS,BronInt,1.344909207,-7.158790221,0.133178571,-0.654704798,2.122522672,1.002830776,-2.43203489,4.329421562,-1
673,MODEL1,PARMS,BronInt,1.185534135,4.580830598,0.308648077,-0.574254941,1.912030521,0.230015403,-0.141216134,0.36768243,-1
674,MODEL1,PARMS,BronInt,1.209107739,14.62322535,0.061602556,0.141975616,-1.204335443,-0.313113051,1.638541427,-3.543847793,-1
675,MODEL1,PARMS,BronInt,1.347630564,-4.518448218,0.069152236,-0.006083596,0.189768427,0.846054066,-2.24215972,4.641171926,-1
676,MODEL1,PARMS,BronInt,1.254604746,-3.988693544,0.358564002,-0.694223389,1.989200834,0.728250547,-3.054822877,7.670825979,-1
677,MODEL1,PARMS,BronInt,1.293949886,10.72634911,0.179061476,0.116630994,-1.126367184,-0.139182068,1.6129958,-3.172474927,-1
678,MODEL1,PARMS,BronInt,1.227229583,14.23248639,0.380689695,-0.761702483,1.829166051,-0.360938393,0.536849895,-0.397742021,-1
679,MODEL1,PARMS,BronInt,1.266497846,8.276303242,0.090830728,-0.257828001,0.683843146,0.061692775,1.46425314,-4.303064833,-1
680,MODEL1,PARMS,BronInt,1.248739998,8.379963306,0.168719592,-0.013369739,-0.837738433,0.022282157,0.225350961,-0.393022166,-1
681,MODEL1,PARMS,BronInt,1.202931938,7.307865465,0.100357684,-0.154465443,0.803129313,0.118411141,-0.06511386,0.482637391,-1
682,MODEL1,PARMS,BronInt,1.124125943,-8.07067431,0.021563389,0.072448839,-0.462288194,1.08217165,-3.897803767,9.178788739,-1
683,MODEL1,PARMS,BronInt,1.156473394,1.429738297,0.275233744,-0.373648066,1.207124754,0.416541753,0.266736489,-1.562500691,-1
684,MODEL1,PARMS,BronInt,1.308494339,-17.04124891,0.188131656,-0.281905747,1.020613348,1.568948593,-4.044032913,7.929194825,-1
685,MODEL1,PARMS,BronInt,1.306215239,11.06512739,-0.036158303,0.727817162,-4.201822789,-0.07821095,0.531180654,-0.640721906,-1
686,MODEL1,PARMS,BronInt,1.259550578,-0.550893905,0.282775215,-0.435696799,0.916566596,0.551157259,-1.7903111,3.867617224,-1
687,MODEL1,PARMS,BronInt,1.295596509,-2.180457761,0.1529361,-0.353978175,0.967178859,0.677039836,-0.76373684,1.383620565,-1
688,MODEL1,PARMS,BronInt,1.291512172,-3.374698006,0.00127708,0.180503558,-0.599040038,0.7898442,-1.18670011,1.967108946,-1
689,MODEL1,PARMS,BronInt,1.330869948,-6.769149842,0.101461528,-0.546766061,2.333731717,0.984626416,-2.408445613,4.782908141,-1
690,MODEL1,PARMS,BronInt,1.279050213,3.950262223,0.083727021,-0.602805151,2.730029301,0.329354271,0.020214501,-0.626807202,-1
691,MODEL1,PARMS,BronInt,1.279194504,-26.02205892,0.146011201,-0.299295269,1.06283003,2.132522321,-5.773812185,11.17675117,-1
692,MODEL1,PARMS,BronInt,1.174619655,15.50994569,0.423788152,-1.049613607,3.371373428,-0.475890635,3.096568938,-7.41235373,-1
693,MODEL1,PARMS,BronInt,1.215466275,8.220848229,-0.093625699,0.46841611,-1.443297248,0.101780308,1.178972699,-2.102910171,-1
694,MODEL1,PARMS,BronInt,1.216645482,6.2009142,0.428852142,-1.1235697,4.568035003,0.084419419,1.841364038,-4.630825523,-1
695,MODEL1,PARMS,BronInt,1.362176027,-9.686629666,0.343256159,-1.016866495,4.344333935,1.088525349,-2.627582306,5.319410595,-1
696,MODEL1,PARMS,BronInt,1.302749869,-17.69417823,-0.160479295,0.977506588,-3.84189367,1.695951195,-5.974453556,13.47905868,-1
697,MODEL1,PARMS,BronInt,1.218235617,10.87444233,-0.074739038,0.794718742,-4.100658135,-0.058317157,0.618902708,-0.778862331,-1
698,MODEL1,PARMS,BronInt,1.156919701,5.027283526,0.250530839,-0.198023214,0.49909463,0.199196394,-0.1883258,0.789334589,-1
699,MODEL1,PARMS,BronInt,1.223434091,4.237404646,0.152408712,-0.585100516,3.155409317,0.303107303,-1.040141126,3.090745719,-1
700,MODEL1,PARMS,BronInt,1.390255598,17.62673263,0.329019416,-0.730863381,3.295927779,-0.577329571,3.211082702,-8.0449272,-1
701,MODEL1,PARMS,BronInt,1.325780805,-18.48300368,0.288547379,-0.339256132,0.741880276,1.599771303,-4.103570395,9.406473235,-1
702,MODEL1,PARMS,BronInt,1.226133092,15.8098164,0.281275204,-0.796179827,3.147408589,-0.435370026,1.626526293,-3.653831042,-1
703,MODEL1,PARMS,BronInt,1.283404434,-2.129255419,-0.017894814,0.029415926,-0.616311006,0.734217286,-0.780902231,0.849292305,-1
704,MODEL1,PARMS,BronInt,1.190405343,17.86982735,0.019074818,-0.116894853,0.970739049,-0.494696634,2.017929426,-3.563737853,-1
705,MODEL1,PARMS,BronInt,1.078765414,-2.423419342,0.252035713,-0.333216415,1.366091503,0.647134444,-0.160364257,-0.440848116,-1
706,MODEL1,PARMS,BronInt,1.391783325,-0.408521336,0.190623527,-0.413537887,0.984579441,0.558566748,-2.078702986,5.019094235,-1
707,MODEL1,PARMS,BronInt,1.251696482,20.35912511,0.348997756,-0.465074963,0.566034568,-0.742153982,2.352984388,-4.376612532,-1
708,MODEL1,PARMS,BronInt,1.250852354,4.560009009,-0.252898176,0.921776261,-3.731828077,0.383421095,-1.600165525,3.917747396,-1
709,MODEL1,PARMS,BronInt,1.274965055,8.704487942,-0.016652659,-0.07601751,-0.226587779,0.108213736,-1.474162414,3.889096536,-1
710,MODEL1,PARMS,BronInt,1.229446023,-4.652279069,-0.064776071,-0.16978573,0.896801296,0.90622894,-1.963751742,3.383004949,-1
711,MODEL1,PARMS,BronInt,1.179925662,-17.08255731,0.159541624,0.135558996,-1.061660702,1.570008353,-4.460663729,9.455728769,-1
712,MODEL1,PARMS,BronInt,1.230963406,13.87526786,0.106214573,-0.214922959,0.974860725,-0.277431928,1.163422145,-1.997282156,-1
713,MODEL1,PARMS,BronInt,1.18609682,3.572186402,-0.421269925,1.306674903,-5.659746872,0.47732727,0.549729075,-2.269597012,-1
714,MODEL1,PARMS,BronInt,1.252165556,9.872428063,-0.181172427,0.38802793,-1.260900226,0.044677001,0.671635439,-1.749451752,-1
715,MODEL1,PARMS,BronInt,1.305267489,-3.194572634,0.131546524,-0.36123952,1.272535239,0.767937597,-1.800178247,3.563086931,-1
716,MODEL1,PARMS,BronInt,1.265159882,7.733628996,0.269302865,-0.655635677,2.704952503,0.046588789,-0.589659362,2.390409006,-1
717,MODEL1,PARMS,BronInt,1.161291871,12.96142035,0.158901629,-0.098987691,-0.637707198,-0.232299634,0.542164983,-0.880446921,-1
718,MODEL1,PARMS,BronInt,1.269922253,-9.481040073,0.332979514,-1.195719231,4.623344257,1.103423797,-3.480721405,7.344900751,-1
719,MODEL1,PARMS,BronInt,1.134146814,14.81317641,0.287115482,-0.367453006,0.329390636,-0.384879258,1.628633213,-3.323749866,-1
720,MODEL1,PARMS,BronInt,1.169000552,6.474415549,-0.206292322,0.709790906,-2.548655692,0.250983581,-0.243486575,0.206887146,-1
721,MODEL1,PARMS,BronInt,1.248168357,1.674246057,-0.174889802,0.133119472,0.195746773,0.551788394,-1.453497019,3.318341952,-1
722,MODEL1,PARMS,BronInt,1.35997955,1.703735857,-0.074099635,0.581784179,-3.026322134,0.494938431,-0.497328497,0.965723228,-1
723,MODEL1,PARMS,BronInt,1.187568802,8.187163186,0.473601411,-0.576400387,1.324778603,-0.07316954,2.165537792,-5.056488719,-1
724,MODEL1,PARMS,BronInt,1.223063357,-15.8480929,0.261557709,-0.278291691,0.145584512,1.460649208,-3.312196808,6.770435373,-1
725,MODEL1,PARMS,BronInt,1.246527921,-8.79489734,0.359857754,-0.867378106,2.979693142,1.031550662,-2.796403627,5.686090314,-1
726,MODEL1,PARMS,BronInt,1.21526858,4.567671026,0.168736787,-0.282507152,0.802966977,0.270680722,-1.809975529,5.395087846,-1
727,MODEL1,PARMS,BronInt,1.240789219,-0.021425024,0.360106993,-0.990518546,3.727975667,0.493899572,-0.529538809,0.737907304,-1
728,MODEL1,PARMS,BronInt,1.261938527,-17.46852138,0.566978466,-1.762645487,7.685259105,1.477944687,-2.104785339,3.121067884,-1
729,MODEL1,PARMS,BronInt,1.265096735,2.485665842,0.409516711,-0.967208166,3.355375218,0.344725264,-1.124895503,2.174412943,-1
730,MODEL1,PARMS,BronInt,1.305945233,11.02303395,0.406169707,-0.792803186,1.954124708,-0.193554577,1.452837147,-2.859508979,-1
731,MODEL1,PARMS,BronInt,1.237087745,3.314328897,0.215528977,-0.429646351,1.519609233,0.313927605,0.377151976,-1.317451422,-1
732,MODEL1,PARMS,BronInt,1.109415285,0.132156448,0.246722819,-0.256649672,-0.200718251,0.519655634,-1.852634397,3.890873823,-1
733,MODEL1,PARMS,BronInt,1.270353287,-2.795415182,0.005183342,-0.400987928,1.698681264,0.778110241,-1.783484492,3.289476391,-1
734,MODEL1,PARMS,BronInt,1.21092257,23.79859458,0.053123167,0.027814686,-0.458140246,-0.877302454,4.226525407,-8.441011732,-1
735,MODEL1,PARMS,BronInt,1.404204081,-20.54066048,0.197714498,-0.368354331,1.723877342,1.7865553,-5.60502576,11.44051859,-1
736,MODEL1,PARMS,BronInt,1.195001953,1.742635283,0.0398022,0.475356988,-3.059179877,0.45145788,0.569087149,-1.358304151,-1
737,MODEL1,PARMS,BronInt,1.119226378,20.56076505,0.098379781,0.441360297,-2.541661649,-0.697120265,2.143842315,-3.553289671,-1
738,MODEL1,PARMS,BronInt,1.311781609,1.445516143,0.111511813,-0.320640594,1.495352006,0.472704105,0.25515036,-1.64590686,-1
739,MODEL1,PARMS,BronInt,1.1674242,19.08585261,0.29406992,-0.570017312,1.58833315,-0.661426055,3.177346591,-6.36949004,-1
740,MODEL1,PARMS,BronInt,1.267374161,9.279780093,0.416668765,-0.904869229,3.554786871,-0.103022989,1.130576796,-2.393224227,-1
741,MODEL1,PARMS,BronInt,1.207099484,-7.054109835,0.175495156,-0.167414135,0.912745651,0.951245722,-1.740959893,3.244716886,-1
742,MODEL1,PARMS,BronInt,1.212899902,13.87522408,0.147356633,0.383385787,-3.566871872,-0.299868396,0.937335582,-1.095920293,-1
743,MODEL1,PARMS,BronInt,1.344383992,3.068738314,-0.444600934,1.169680427,-4.469690877,0.538498689,-3.036647027,7.718644136,-1
744,MODEL1,PARMS,BronInt,1.179145857,-1.61657012,0.359921809,-0.550897053,0.788477486,0.563307179,0.45292506,-1.450594274,-1
745,MODEL1,PARMS,BronInt,1.409587029,2.264920601,0.044967853,-0.369991868,1.50074139,0.444994958,-0.943981537,2.173285813,-1
746,MODEL1,PARMS,BronInt,1.255247962,-3.694381968,0.060137673,-0.045417379,-0.232358043,0.797938354,-1.705783604,3.008379646,-1
747,MODEL1,PARMS,BronInt,1.203671468,-1.26115492,0.133704241,0.304246716,-1.762808435,0.603375985,-1.021759548,2.477179047,-1
748,MODEL1,PARMS,BronInt,1.111276714,6.666777337,0.052762597,0.28468285,-1.436089612,0.157345604,0.049756595,0.966136373,-1
749,MODEL1,PARMS,BronInt,1.196641423,-6.137185286,0.215253553,-0.265921148,0.141179573,0.879360335,-0.972536235,0.927506697,-1
750,MODEL1,PARMS,BronInt,1.370570542,7.500292279,0.137504013,-0.068658592,-0.35082948,0.101929348,-0.683677153,2.023813442,-1
751,MODEL1,PARMS,BronInt,1.255708819,-3.628798063,0.250057258,-0.589502997,2.463798951,0.739922354,-2.659761027,6.487596365,-1
752,MODEL1,PARMS,BronInt,1.216304053,-7.998009484,0.303351571,-0.633331672,1.76061046,0.990249625,-2.184651314,4.259138444,-1
753,MODEL1,PARMS,BronInt,1.371711382,4.255763839,0.081563718,-0.123782299,0.237324825,0.303594134,-0.109816802,-0.280272672,-1
754,MODEL1,PARMS,BronInt,1.252555816,26.67534318,-0.064826151,0.180925342,-0.893722096,-1.00384254,3.962010085,-8.677660949,-1
755,MODEL1,PARMS,BronInt,1.209908419,0.709231303,0.222970703,-0.887908024,3.76888167,0.490201005,-0.63927618,1.011505353,-1
756,MODEL1,PARMS,BronInt,1.298581935,8.836435974,0.195277647,-0.266302227,0.07910821,-0.005664514,-0.171595861,1.030806707,-1
757,MODEL1,PARMS,BronInt,1.225090936,2.660459146,0.285485996,-0.513462706,1.364462902,0.340292489,-0.191569285,-0.116560669,-1
758,MODEL1,PARMS,BronInt,1.230824537,-4.359842887,0.105590721,0.367789418,-2.543505676,0.812209194,-1.739625397,3.198394226,-1
759,MODEL1,PARMS,BronInt,1.393100546,-3.579415459,0.034762244,0.147373958,-1.291326098,0.800736689,-1.944083644,3.849763689,-1
760,MODEL1,PARMS,BronInt,1.104934087,3.968551036,-0.006989562,-0.089874097,0.938422738,0.341484759,0.562567624,-1.928192634,-1
761,MODEL1,PARMS,BronInt,1.357378184,4.024504053,-0.008203685,0.095577785,0.042657885,0.348227041,-1.572405998,4.398799488,-1
762,MODEL1,PARMS,BronInt,1.255467717,5.086523114,0.206241249,-0.084615548,-1.110214201,0.20911975,0.438149174,-1.411149543,-1
763,MODEL1,PARMS,BronInt,1.212104086,-10.76869032,0.159704762,-0.407776171,2.662085327,1.209141042,-3.657683645,7.645972527,-1
764,MODEL1,PARMS,BronInt,1.310897071,3.056310281,0.238475417,-0.74462398,2.069038594,0.359390844,-0.991397932,1.847934062,-1
765,MODEL1,PARMS,BronInt,1.341523353,-0.741888036,0.171488059,-0.508650451,1.432197273,0.599966154,-1.305859094,1.355130263,-1
766,MODEL1,PARMS,BronInt,1.182779413,-5.890354624,0.135135376,-0.108585865,0.383431813,0.891329929,-1.522279103,2.931197015,-1
767,MODEL1,PARMS,BronInt,1.228682268,22.41439259,0.099813274,-0.233515542,0.407583392,-0.802276862,4.053462559,-9.331679827,-1
768,MODEL1,PARMS,BronInt,1.271596558,-39.67296413,0.206636403,-0.700051471,2.918916383,2.921111637,-6.853598076,13.17371356,-1
769,MODEL1,PARMS,BronInt,1.181647721,-1.730779582,0.452977833,-0.745032449,1.247342373,0.563087378,-1.074285383,1.891981611,-1
770,MODEL1,PARMS,BronInt,1.17163743,7.816103363,0.229205545,-0.504039058,1.628988375,0.057151626,0.170775422,-0.439395735,-1
771,MODEL1,PARMS,BronInt,1.326038942,-0.901732058,-0.290336492,0.797496084,-3.737795616,0.735841417,-2.547844277,6.13225306,-1
772,MODEL1,PARMS,BronInt,1.172674843,23.1683525,0.144576052,-0.260003521,0.274536405,-0.845180484,2.142743278,-3.704382095,-1
773,MODEL1,PARMS,BronInt,1.226824777,5.620150161,0.336274141,-0.60871231,1.530841985,0.166737864,-0.419678773,0.951249636,-1
774,MODEL1,PARMS,BronInt,1.308492196,-17.09878523,0.058305048,0.121262546,-0.704989135,1.584385592,-3.727190202,7.281442472,-1
775,MODEL1,PARMS,BronInt,1.287800973,6.084017782,0.291270751,-0.616126817,2.280513644,0.13082444,1.430574935,-4.200348181,-1
776,MODEL1,PARMS,BronInt,1.369068433,1.189011667,0.280638692,-0.878682575,2.950966126,0.45440821,-0.866339608,0.832930883,-1
777,MODEL1,PARMS,BronInt,1.165480482,5.293585688,-0.116288173,0.690734949,-3.214735311,0.278091171,0.755172075,-2.152706401,-1
778,MODEL1,PARMS,BronInt,1.285873772,-20.80329325,-0.095395169,0.027024445,0.250104601,1.894936848,-5.207724453,9.788060761,-1
779,MODEL1,PARMS,BronInt,1.23369699,0.806738262,-0.059088686,0.490127674,-1.64150502,0.544996526,-1.334326287,2.575510566,-1
780,MODEL1,PARMS,BronInt,1.266279859,9.879197149,0.043768805,0.105506996,-0.704568033,-0.034577037,0.980413134,-2.546338304,-1
781,MODEL1,PARMS,BronInt,1.19663685,-11.75694633,0.175333854,-0.15135752,-0.630618564,1.248177576,-2.972962477,5.697768691,-1
782,MODEL1,PARMS,BronInt,1.26428999,-15.99138975,0.396801991,-1.002634294,4.318391859,1.43945172,-3.454797375,6.782892688,-1
783,MODEL1,PARMS,BronInt,1.313747917,1.793462644,0.404192815,-0.418718368,0.126622686,0.348015325,-0.740302014,2.145601517,-1
784,MODEL1,PARMS,BronInt,1.191952499,-10.54703156,0.067263286,-0.224598546,0.455283226,1.220343934,-3.004431597,5.5973388,-1
785,MODEL1,PARMS,BronInt,1.290024523,-13.69778604,-0.023418903,0.55930459,-3.318690265,1.428101711,-5.206807905,11.71739769,-1
786,MODEL1,PARMS,BronInt,1.291279132,-0.810016442,-0.148905001,0.409416319,-1.366697103,0.679895066,-1.389954719,2.772464064,-1
787,MODEL1,PARMS,BronInt,1.232453093,-22.72630812,0.165469697,-0.204598403,-0.24586138,1.928957228,-5.64118117,11.81671924,-1
788,MODEL1,PARMS,BronInt,1.226364708,15.99545907,0.135322276,-0.313880356,0.974854582,-0.421758626,3.547844637,-9.037391633,-1
789,MODEL1,PARMS,BronInt,1.311366833,8.076985507,0.481016973,-1.01525338,2.906176969,-0.037497715,1.263211781,-3.234688717,-1
790,MODEL1,PARMS,BronInt,1.326779062,3.21464461,0.185546999,-0.562379817,1.726535704,0.351102046,0.349694912,-1.720123803,-1
791,MODEL1,PARMS,BronInt,1.278594408,-8.457224018,0.130832807,-0.46534595,2.240057875,1.078614603,-3.836628454,8.523844003,-1
792,MODEL1,PARMS,BronInt,1.195428404,1.062245948,0.219334733,-0.240697194,0.440408695,0.463214492,-0.9449876,1.845079072,-1
793,MODEL1,PARMS,BronInt,1.245712364,-7.464248963,0.305305778,-0.467801263,2.023835497,0.941354999,-1.051455363,1.273924342,-1
794,MODEL1,PARMS,BronInt,1.245631536,-10.74071252,0.143844669,0.004222187,-0.77390289,1.19070148,-2.865891847,5.852690697,-1
795,MODEL1,PARMS,BronInt,1.228856362,14.78021616,0.024140862,-0.195661568,0.403410929,-0.295325418,1.205263627,-2.527113032,-1
796,MODEL1,PARMS,BronInt,1.117107828,9.021727714,0.425937021,-0.857470864,2.324967165,-0.069930991,0.898315243,-2.144377872,-1
797,MODEL1,PARMS,BronInt,1.231644744,11.89461576,0.458544926,-1.206269096,3.559656648,-0.228625948,-0.595953716,2.639843919,-1
798,MODEL1,PARMS,BronInt,1.353506478,-5.075240142,0.552627594,-1.514751353,5.784705488,0.739983594,-1.079796805,2.545376156,-1
799,MODEL1,PARMS,BronInt,1.139344778,-4.653859512,0.28308486,-0.847495845,3.82158342,0.793414289,-1.667033019,3.73370056,-1
800,MODEL1,PARMS,BronInt,1.209036898,21.50684862,0.175754922,-0.376604408,1.303233074,-0.779527796,4.349128052,-10.56471861,-1
801,MODEL1,PARMS,BronInt,1.213506664,2.333443985,0.431460799,-1.028785093,3.113594847,0.344531512,-0.809429452,1.392301967,-1
802,MODEL1,PARMS,BronInt,1.292317268,9.269309053,-0.158532893,0.559968758,-2.359500805,0.067313395,0.76172531,-1.76330597,-1
803,MODEL1,PARMS,BronInt,1.19076458,-0.309909191,0.064001683,-0.390543894,2.250787891,0.609663561,-1.421863136,2.429622775,-1
804,MODEL1,PARMS,BronInt,1.419261734,-23.65519857,-0.13573795,0.229795877,0.011679499,2.060066953,-6.536112636,14.76420221,-1
805,MODEL1,PARMS,BronInt,1.215355539,11.80651548,-0.009471837,0.605279387,-3.549527188,-0.131124068,0.701070568,-1.011703254,-1
806,MODEL1,PARMS,BronInt,1.261417619,1.520712485,0.110615173,0.013627106,-1.030776472,0.459634848,-0.761299718,1.736006234,-1
807,MODEL1,PARMS,BronInt,1.183995143,1.915157,-0.030369059,0.583036496,-2.803087502,0.47056383,-1.79099677,4.866148419,-1
808,MODEL1,PARMS,BronInt,1.13015972,6.877122156,0.090388019,-0.255764956,1.252413062,0.144230412,-0.019529423,0.086697629,-1
809,MODEL1,PARMS,BronInt,1.388297247,9.102811836,-0.151217909,0.368044205,-0.554205806,0.073054605,-0.114424231,0.918141895,-1
810,MODEL1,PARMS,BronInt,1.265944146,17.50536017,0.032636999,-0.082401251,0.312277634,-0.474175975,2.199298162,-4.470070384,-1
811,MODEL1,PARMS,BronInt,1.108797424,4.95478447,-0.088873406,0.268640508,-1.127885956,0.316728663,-0.416473072,1.187082349,-1
812,MODEL1,PARMS,BronInt,1.076278075,1.421922523,0.070980122,0.046955408,-0.212243434,0.475113337,-0.784417756,1.886285355,-1
813,MODEL1,PARMS,BronInt,1.142343303,-0.248320873,0.0433071,0.054085302,-0.842623255,0.586081982,-0.88446495,1.852111899,-1
814,MODEL1,PARMS,BronInt,1.19798318,9.120043208,-0.031256682,0.466925281,-2.022471137,0.034045964,0.366894198,-0.658578261,-1
815,MODEL1,PARMS,BronInt,1.232099068,26.96854308,0.15656932,0.00023828,-1.002072691,-1.104417954,4.143693691,-8.151462563,-1
816,MODEL1,PARMS,BronInt,1.219626068,3.975188044,0.102265062,0.141310011,-1.191547234,0.302845021,0.043755126,0.027763358,-1
817,MODEL1,PARMS,BronInt,1.112382569,21.92537028,0.462535763,-1.044605728,4.051888287,-0.864058971,3.04510595,-6.142474353,-1
818,MODEL1,PARMS,BronInt,1.199698112,-8.867811891,0.208223548,-0.51963259,2.083181226,1.067551108,-2.126264588,3.658871367,-1
819,MODEL1,PARMS,BronInt,1.219113745,-2.62073384,0.13468213,-0.109190759,-0.060704613,0.700086887,-1.145696568,2.077860746,-1
820,MODEL1,PARMS,BronInt,1.281647756,-6.123321639,-0.01693003,-0.27874168,1.329093405,0.979583849,-2.492895288,5.633806066,-1
821,MODEL1,PARMS,BronInt,1.104655474,7.298309497,0.354271735,-0.854913943,2.522834717,0.055261938,0.916389007,-2.39162934,-1
822,MODEL1,PARMS,BronInt,1.230200728,7.706052531,-0.146558738,0.526018987,-1.57424709,0.161688225,-0.246955205,0.719778472,-1
823,MODEL1,PARMS,BronInt,1.436701738,2.659544708,0.221623084,-0.387560064,0.316740103,0.368420458,-0.040879443,-0.48388452,-1
824,MODEL1,PARMS,BronInt,1.286997685,5.705549439,0.38047343,-0.389037282,0.946216415,0.12470007,0.1961703,-0.456578106,-1
825,MODEL1,PARMS,BronInt,1.332226474,0.495887046,0.103940251,0.04495222,-0.61075951,0.517676465,-0.610077486,0.9799923,-1
826,MODEL1,PARMS,BronInt,1.183925709,5.132107896,-0.041018984,-0.020141739,0.562794813,0.296881447,-0.796068541,1.685588982,-1
827,MODEL1,PARMS,BronInt,1.221666875,-7.298407158,0.34125217,-0.523722782,0.911236308,0.928862261,-2.070824652,4.481189219,-1
828,MODEL1,PARMS,BronInt,1.276604915,4.707896657,0.242678381,-0.742365867,2.8397635,0.258275564,-0.955884395,2.239633652,-1
829,MODEL1,PARMS,BronInt,1.227427047,0.955228434,0.429082661,-0.425967708,0.566087314,0.39596057,0.431033506,-2.190962714,-1
830,MODEL1,PARMS,BronInt,1.224278945,1.694921412,0.001913688,-0.064924209,0.722287991,0.486586297,-1.01911864,1.940606941,-1
831,MODEL1,PARMS,BronInt,1.201109723,13.39128309,0.204111352,-0.302054487,0.862970693,-0.274764477,1.349183981,-2.491761454,-1
832,MODEL1,PARMS,BronInt,1.173131081,-2.160791794,0.183729067,-0.198045176,0.206468219,0.655198085,-1.269701022,2.892208596,-1
833,MODEL1,PARMS,BronInt,1.206106957,-7.625033482,0.21309303,-0.397424621,2.177005461,0.987497118,-2.069746468,3.287520906,-1
834,MODEL1,PARMS,BronInt,1.164329756,1.131520411,0.067446329,0.20697269,-0.96702395,0.49568935,-1.462860514,3.431379155,-1
835,MODEL1,PARMS,BronInt,1.230592215,13.87449988,-0.051817246,0.333349389,-1.114478359,-0.255573509,2.072523304,-4.728663896,-1
836,MODEL1,PARMS,BronInt,1.198164051,0.218601938,0.167210687,-0.025310912,-1.473464907,0.519673739,-1.322528255,3.169041179,-1
837,MODEL1,PARMS,BronInt,1.167912313,1.628526386,0.141710371,-0.065558334,-0.363640365,0.43703713,-0.138269309,0.390357662,-1
838,MODEL1,PARMS,BronInt,1.173576482,-0.621819692,0.038702695,-0.000882337,-0.419192322,0.630388502,-1.241357889,2.120967572,-1
839,MODEL1,PARMS,BronInt,1.350982427,-6.772781665,0.246006064,-0.003577685,-0.941254358,0.896959638,-1.616277352,3.089878421,-1
840,MODEL1,PARMS,BronInt,1.204239483,-18.73474081,0.210294771,-0.089229027,-0.286407259,1.654360217,-4.25288612,8.536293879,-1
841,MODEL1,PARMS,BronInt,1.189719677,-1.507511069,-0.003183259,0.372172327,-1.154049118,0.657666494,-0.669896396,0.72904964,-1
842,MODEL1,PARMS,BronInt,1.203195766,-11.65737911,0.234631272,-0.314414993,0.483904716,1.2383283,-3.61910642,7.21019507,-1
843,MODEL1,PARMS,BronInt,1.268630558,-9.351356222,0.382403615,-0.634004817,2.165115546,1.045619148,-3.251986387,7.109009372,-1
844,MODEL1,PARMS,BronInt,1.272268964,8.07738109,-0.079821422,0.093401424,-1.319019806,0.152510566,-1.03509936,2.763815083,-1
845,MODEL1,PARMS,BronInt,1.209657971,-8.234072313,0.006083581,0.12081877,-0.455015703,1.084754216,-2.595470878,5.321064079,-1
846,MODEL1,PARMS,BronInt,1.206554743,36.01948638,0.100750556,0.197246621,-1.157658683,-1.617707062,4.261249219,-7.684230821,-1
847,MODEL1,PARMS,BronInt,1.362125689,-6.151149,0.056004863,0.072761518,-0.228276884,0.916465632,-1.945391324,4.317968785,-1
848,MODEL1,PARMS,BronInt,1.183214726,-9.177904092,0.24957096,-0.607417993,1.663676111,1.084615976,-2.56442456,4.583539526,-1
849,MODEL1,PARMS,BronInt,1.237495611,-21.96004278,0.48384286,-1.177296462,3.702853768,1.79529919,-4.219177671,7.884378922,-1
850,MODEL1,PARMS,BronInt,1.296392421,-7.550175406,0.525214849,-0.807947966,2.394704181,0.889793688,-1.898180221,3.711604594,-1
851,MODEL1,PARMS,BronInt,1.179047488,8.139388114,0.567098889,-1.342526899,4.558327196,-0.052138731,0.248281655,0.153594648,-1
852,MODEL1,PARMS,BronInt,1.136821242,6.354531269,0.281437592,-0.943277458,3.91138777,0.15287856,-1.153045975,3.246249626,-1
853,MODEL1,PARMS,BronInt,1.267781157,11.17645484,0.54731124,-1.386692983,4.77198331,-0.235328338,1.943558868,-4.716843876,-1
854,MODEL1,PARMS,BronInt,1.209682047,-2.810842569,0.316930149,-0.733879018,3.468169749,0.647405876,-0.109678866,-0.094651219,-1
855,MODEL1,PARMS,BronInt,1.289114139,10.4192034,0.199998708,-0.758126363,2.556550903,-0.075041842,0.534183273,-1.508213838,-1
856,MODEL1,PARMS,BronInt,1.188206088,-3.424820166,0.396342704,-1.020288612,3.461146345,0.701247206,-1.888806181,3.658018235,-1
