SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RUL
532,MODEL1,PARMS,RUL,1.401478343,-6.635044661,0.021598648,-0.209577075,1.252794794,0.877594137,-1.792609541,3.686420254,-1
533,MODEL1,PARMS,RUL,1.381787357,-10.35253879,0.668079289,-2.085176771,8.621916487,0.930359154,-1.299286045,1.792590477,-1
534,MODEL1,PARMS,RUL,1.549866905,-2.899229009,-0.017780978,0.442634775,-2.548960873,0.649952494,-1.150285417,2.681483397,-1
535,MODEL1,PARMS,RUL,1.571027883,-3.964871008,0.149951307,-0.31436429,1.577028498,0.678811626,-0.319242018,-0.291525124,-1
536,MODEL1,PARMS,RUL,1.319059411,0.91622364,-0.150866115,0.157809708,-0.630414734,0.490781975,-1.799224575,4.218266495,-1
537,MODEL1,PARMS,RUL,1.324663377,-8.100562818,-0.026660377,-0.353757117,1.996058511,0.992544785,-2.502932744,5.455724966,-1
538,MODEL1,PARMS,RUL,1.346408364,18.71543486,0.205218165,-0.217940247,0.165595764,-0.705141315,2.017533456,-3.526658244,-1
539,MODEL1,PARMS,RUL,1.370427155,12.22993792,0.400453377,-0.96133467,2.596329695,-0.350682277,1.439713012,-2.918079986,-1
540,MODEL1,PARMS,RUL,1.416262957,-5.875040006,0.333972877,-0.391628201,0.776917497,0.732529517,-1.057971486,1.755149533,-1
541,MODEL1,PARMS,RUL,1.412072689,14.39806387,0.253464612,-0.26764272,0.792926625,-0.471297758,2.368854532,-5.202314527,-1
542,MODEL1,PARMS,RUL,1.249734954,-7.821603423,0.240830573,-0.628830289,2.751176329,0.890134426,-2.995189277,6.758395895,-1
543,MODEL1,PARMS,RUL,1.206940872,-5.278448826,0.355288323,-1.120972389,4.446867148,0.701189176,-0.642557149,1.227573864,-1
544,MODEL1,PARMS,RUL,1.27292635,3.235686919,0.202217349,-0.933816184,4.167294784,0.258926556,-0.416703003,0.49430717,-1
545,MODEL1,PARMS,RUL,1.472126479,0.646323805,0.126609619,-0.181072304,0.424327191,0.402581396,-0.497882849,1.031770346,-1
546,MODEL1,PARMS,RUL,1.464882421,0.934205392,0.398021754,-1.481506196,5.925954096,0.338588906,-0.209856,0.259215315,-1
547,MODEL1,PARMS,RUL,1.387539827,-15.89161678,0.25077468,0.082992387,-0.78824319,1.355094477,-4.012892488,9.242058636,-1
548,MODEL1,PARMS,RUL,1.386495167,-5.313698523,-0.040293105,-0.01211779,-0.345743662,0.818631215,-1.101172267,1.788237163,-1
549,MODEL1,PARMS,RUL,1.494243023,-14.51816319,0.475317089,-1.253389258,4.668917603,1.243832812,-3.687712588,7.667176877,-1
550,MODEL1,PARMS,RUL,1.269897132,-4.325109384,0.262450445,-1.136108407,5.532769313,0.687926429,-1.848973013,4.334230462,-1
551,MODEL1,PARMS,RUL,1.317806371,-4.2794663,0.083385801,-0.070005046,0.904652394,0.690067183,0.593287672,-2.731159163,-1
552,MODEL1,PARMS,RUL,1.394335926,-7.005209628,0.266167926,-0.203856757,-0.218758477,0.815152451,-1.76066044,3.681279179,-1
553,MODEL1,PARMS,RUL,1.305627383,-0.761152518,-0.076358735,0.483182284,-2.585245033,0.544376404,-0.285534856,-0.353628848,-1
554,MODEL1,PARMS,RUL,1.328606475,9.261162554,-0.005702049,0.153942562,-1.329721623,-0.098876152,2.458103013,-5.937936724,-1
555,MODEL1,PARMS,RUL,1.090391548,5.404732521,0.159484979,-0.570437545,3.068552349,0.098063327,0.351224416,-0.16739049,-1
556,MODEL1,PARMS,RUL,1.253048087,-1.987214639,0.227106173,-1.036214264,4.515061199,0.544762753,-0.952045945,1.863304835,-1
557,MODEL1,PARMS,RUL,1.184476345,-4.208182694,-0.018614628,0.197930699,-1.416806753,0.727019886,-0.413120565,-0.439538653,-1
558,MODEL1,PARMS,RUL,1.293322712,-7.06662569,0.13911563,-0.062366659,-0.791209981,0.868347997,-1.653313174,3.122919585,-1
559,MODEL1,PARMS,RUL,1.492717252,-2.626700954,0.094161985,0.091967193,-0.645406174,0.591906428,0.585272403,-2.529457549,-1
560,MODEL1,PARMS,RUL,1.304249339,3.217857847,0.441545718,-1.548242357,5.640329305,0.178084304,0.771864827,-1.485678956,-1
561,MODEL1,PARMS,RUL,1.36179819,-7.289905905,0.013768556,0.017954295,-0.441633153,0.916427428,-2.254295282,4.745736617,-1
562,MODEL1,PARMS,RUL,1.268916189,2.586407413,-0.083033355,0.261253143,-0.431432005,0.339559612,0.20754288,-1.362061283,-1
563,MODEL1,PARMS,RUL,1.253464119,-21.3238423,0.276820499,-1.03312147,4.873300952,1.713198397,-5.13572305,10.37732263,-1
564,MODEL1,PARMS,RUL,1.425507131,22.38409471,0.14365431,-0.106087765,0.343585974,-0.940658694,4.979608522,-11.64230454,-1
565,MODEL1,PARMS,RUL,1.308173099,2.185709537,0.192428748,-0.440936399,1.624158795,0.303772141,-0.317084183,0.33660268,-1
566,MODEL1,PARMS,RUL,1.229599665,-4.196587627,0.063564097,-0.471438189,2.293942758,0.750806345,-2.40711082,4.957235397,-1
567,MODEL1,PARMS,RUL,1.395127123,-9.165617142,0.134603113,-0.670338199,2.57677854,0.994102693,-0.688977275,0.511661335,-1
568,MODEL1,PARMS,RUL,1.288992654,-3.445588034,-0.030994092,0.294318138,-0.548265175,0.693316305,-0.75070119,0.48637758,-1
569,MODEL1,PARMS,RUL,1.284578152,-4.079119135,0.130692881,-0.878539782,4.347676885,0.694779889,-0.805523126,1.621157135,-1
570,MODEL1,PARMS,RUL,1.216990109,-7.419710284,0.04381314,-0.349613454,2.292607018,0.923022738,-2.657608795,5.358592155,-1
571,MODEL1,PARMS,RUL,1.195113627,-4.089041306,0.023734461,-0.563551456,2.41327087,0.737918641,-0.754631601,0.768421427,-1
572,MODEL1,PARMS,RUL,1.256703194,-3.510823743,0.097702603,0.124050028,-1.741056656,0.662597351,-1.203765786,2.144172372,-1
573,MODEL1,PARMS,RUL,1.196944265,-10.98872936,0.137494969,-0.834163563,3.830729078,1.136377751,-3.435768804,7.341908951,-1
574,MODEL1,PARMS,RUL,1.427026339,19.24537956,0.064631533,-0.10226401,-0.065425289,-0.69445079,2.095297583,-3.535346816,-1
575,MODEL1,PARMS,RUL,1.326566731,-17.08731937,0.533270543,-1.383090211,4.314496065,1.368867157,-2.844513318,4.909708355,-1
576,MODEL1,PARMS,RUL,1.396522862,-2.965713347,-0.185737665,0.812259637,-3.752305571,0.694808526,-1.381495475,3.419722638,-1
577,MODEL1,PARMS,RUL,1.366779291,-8.799810427,0.083554718,-0.676327331,2.532865421,1.030132934,-2.776695541,4.805417067,-1
578,MODEL1,PARMS,RUL,1.329865353,-12.18924952,0.261551071,-0.645740743,2.665843479,1.139080512,-2.933708265,6.489045587,-1
579,MODEL1,PARMS,RUL,1.444739815,-9.722386371,0.213355424,-0.38458425,1.867556513,1.012818365,-2.273068493,4.467922279,-1
580,MODEL1,PARMS,RUL,1.29210653,4.669268054,0.164705332,-0.891147396,4.59987497,0.141961984,1.467094561,-3.319292324,-1
581,MODEL1,PARMS,RUL,1.325568905,-2.649556547,0.102124622,-0.876346293,3.249332601,0.633891057,-0.753216349,0.72094033,-1
582,MODEL1,PARMS,RUL,1.224289197,-3.286457186,-0.004195526,-0.648351556,3.601201339,0.702171178,-1.947789959,4.018897168,-1
583,MODEL1,PARMS,RUL,1.420266118,14.33827279,0.194960877,-0.057868672,-0.915621313,-0.440469917,0.584009429,0.211740907,-1
584,MODEL1,PARMS,RUL,1.290709257,9.138540505,0.197658378,-0.314888194,1.527360934,-0.126689776,0.870577182,-2.096640563,-1
585,MODEL1,PARMS,RUL,1.288997397,6.408590698,0.447502865,-1.150522673,3.710633816,-0.020570851,0.254587165,0.121866914,-1
586,MODEL1,PARMS,RUL,1.381555793,0.49922591,0.125210985,-0.519484657,2.350334779,0.440464449,-0.954446875,2.11339319,-1
587,MODEL1,PARMS,RUL,1.394075223,-0.863308961,0.282656682,-0.992107686,3.940709104,0.447675849,1.102966708,-3.548936964,-1
588,MODEL1,PARMS,RUL,1.290613733,-13.65998911,0.407622065,-1.70905003,8.310604071,1.211084398,-1.980039226,3.24044991,-1
589,MODEL1,PARMS,RUL,1.540082515,3.332659945,0.032845828,0.243246561,-1.69921481,0.27108282,0.110152283,-0.399143452,-1
590,MODEL1,PARMS,RUL,1.343977301,6.626241414,0.281383225,-0.883181508,3.417553311,0.014287506,0.852026942,-1.587191104,-1
591,MODEL1,PARMS,RUL,1.31312893,1.231973836,-0.07525499,-0.035900697,0.544986767,0.445638766,-1.121786506,2.660882051,-1
592,MODEL1,PARMS,RUL,1.493666426,-0.258377714,0.251393458,-1.23433604,5.253895831,0.465651666,-0.964547546,1.947459436,-1
593,MODEL1,PARMS,RUL,1.278931123,-8.154068223,0.124525036,-0.526460229,2.254742881,0.958503199,-2.407231746,4.887722158,-1
594,MODEL1,PARMS,RUL,1.336518672,14.51173314,0.104967523,-0.378852049,1.285472836,-0.426373656,2.0436153,-4.065317313,-1
595,MODEL1,PARMS,RUL,1.334515032,-18.53072857,-0.014764622,0.259619057,-1.465608004,1.617709294,-5.167726292,10.55285385,-1
596,MODEL1,PARMS,RUL,1.410479408,-4.683712657,0.077218633,-0.051232873,0.576517476,0.728294592,-1.190272272,2.415645305,-1
597,MODEL1,PARMS,RUL,1.308648936,-7.579014488,-0.168424478,-0.181209193,1.821427607,1.020036227,-2.56409691,4.570659158,-1
598,MODEL1,PARMS,RUL,1.291778188,2.387899028,0.258504608,0.218145406,-2.879890594,0.237754615,0.440922523,-0.612492552,-1
599,MODEL1,PARMS,RUL,1.373810335,-1.576635138,0.015844899,-0.653421538,3.97950825,0.599807461,-2.536574022,6.248840035,-1
600,MODEL1,PARMS,RUL,1.415064038,2.712038727,-0.021287789,-0.191033049,1.275550755,0.354260877,-1.159026103,2.731285317,-1
601,MODEL1,PARMS,RUL,1.338562074,8.55461626,-0.008529621,-0.007525659,0.349299613,-0.029126241,0.37357146,-0.489967122,-1
602,MODEL1,PARMS,RUL,1.3312857,-29.60442778,0.181154066,-0.650630577,3.391419085,2.230315888,-6.514160411,13.52893204,-1
603,MODEL1,PARMS,RUL,1.263097698,-1.142357705,-0.065963594,-0.672018263,3.805340684,0.607353832,-2.154519614,4.804042396,-1
604,MODEL1,PARMS,RUL,1.385739351,2.340818636,0.034161243,-0.561841424,2.280737095,0.362251321,-1.689630708,4.437517966,-1
605,MODEL1,PARMS,RUL,1.462099663,-8.475405688,0.234114902,-0.471601751,1.09503563,0.913398942,-1.288486867,2.789868985,-1
606,MODEL1,PARMS,RUL,1.288637698,-2.987521081,0.514626309,-1.787902996,7.429558429,0.533682135,-0.524918989,0.610149798,-1
607,MODEL1,PARMS,RUL,1.404091323,9.512510162,-0.034252996,0.572733733,-2.483150869,-0.100105757,1.51109693,-3.390208418,-1
608,MODEL1,PARMS,RUL,1.300428808,-5.376013641,0.091759384,-0.542749626,2.305422243,0.794458812,-1.492158805,2.236804464,-1
609,MODEL1,PARMS,RUL,1.278048278,0.091488096,0.213821397,-0.315804653,1.31688872,0.394963157,0.748848521,-2.004855797,-1
610,MODEL1,PARMS,RUL,1.326801321,10.61142168,0.245709471,-0.434114919,1.134281643,-0.22051639,0.233072198,0.849928616,-1
611,MODEL1,PARMS,RUL,1.278065332,-1.542569834,-0.040921681,0.158304123,-0.446694615,0.58772597,-1.358758767,2.938027738,-1
612,MODEL1,PARMS,RUL,1.29487623,3.861026801,0.336356063,-1.148775489,3.828391957,0.173781374,0.312113023,-1.179379358,-1
613,MODEL1,PARMS,RUL,1.31895928,-10.45253047,0.33309228,-0.472101,1.798780529,1.019639373,-3.180681699,6.717965803,-1
614,MODEL1,PARMS,RUL,1.280991123,-13.65537511,0.10421338,-0.322720599,2.008310142,1.2686731,-3.689329826,8.538948438,-1
615,MODEL1,PARMS,RUL,1.427094719,4.667886677,0.3513856,-1.034987729,4.388768188,0.092881723,0.866426028,-2.108064495,-1
616,MODEL1,PARMS,RUL,1.295645261,-11.95498892,0.465066893,-1.36871241,5.257391682,1.080105924,-2.553317073,5.509452618,-1
617,MODEL1,PARMS,RUL,1.188377251,-3.712874546,-0.111840955,-0.219663129,1.460749086,0.749301521,-2.491016935,5.922889926,-1
618,MODEL1,PARMS,RUL,1.241091239,6.742220992,-0.19814307,0.259984726,-0.730688077,0.137571072,-0.593456531,2.278957898,-1
619,MODEL1,PARMS,RUL,1.248888748,-11.67206711,-0.074674682,-0.23040274,1.672013157,1.232881262,-4.364628023,9.75494674,-1
620,MODEL1,PARMS,RUL,1.250663463,7.467385279,-0.179472746,0.160044863,-0.34738584,0.094791205,-0.023045504,-0.042077894,-1
621,MODEL1,PARMS,RUL,1.265420563,-5.189325843,0.166716636,-0.716415185,3.759716379,0.744425152,-0.76822792,0.867005175,-1
622,MODEL1,PARMS,RUL,1.299416702,8.997950238,0.305629662,-0.961775063,4.522300678,-0.149482024,1.176107232,-2.435100439,-1
623,MODEL1,PARMS,RUL,1.393511325,-19.36680302,0.208688094,-0.822220369,3.840555461,1.606120836,-3.973386662,8.045570072,-1
624,MODEL1,PARMS,RUL,1.406793045,-4.85308216,0.271857992,-0.882276716,3.807826992,0.702854074,-0.997243776,2.543836652,-1
625,MODEL1,PARMS,RUL,1.437649116,-4.864265884,-0.122295505,-0.169574142,1.618124846,0.828666157,-1.970115946,4.477622198,-1
626,MODEL1,PARMS,RUL,1.319713525,-18.8468996,0.07033967,-0.684831463,3.813253911,1.63027595,-5.134049159,11.16044714,-1
627,MODEL1,PARMS,RUL,1.224512787,-17.92920725,-0.030948001,-0.412059612,2.098892624,1.617776836,-5.821391665,13.12673569,-1
628,MODEL1,PARMS,RUL,1.33534243,-7.827595759,0.177373275,-0.447246767,1.915613178,0.89520105,-0.958824516,1.582482756,-1
629,MODEL1,PARMS,RUL,1.441424222,-4.273478746,0.131066631,-0.35847867,1.07492938,0.703641344,-0.979385441,1.807681399,-1
630,MODEL1,PARMS,RUL,1.221374281,4.017355402,0.018846617,-0.000879347,-0.577661401,0.228943577,0.34561684,-0.497078963,-1
631,MODEL1,PARMS,RUL,1.327447363,6.902881977,0.337022127,-0.631979304,2.25906795,-0.037799091,1.007257511,-2.040432167,-1
632,MODEL1,PARMS,RUL,1.353217045,7.013158793,0.261683191,-0.490672452,0.427458665,-0.006752324,1.025209875,-2.569095079,-1
633,MODEL1,PARMS,RUL,1.367651474,-9.922590778,0.289514903,-0.705034757,2.869946181,1.003672171,-3.064887684,6.698898327,-1
634,MODEL1,PARMS,RUL,1.297524332,-7.655690819,0.033174424,-0.550541816,2.784889233,0.958380894,-2.740063019,6.049192898,-1
635,MODEL1,PARMS,RUL,1.324507868,-9.594721221,0.055410244,-0.695302518,3.305401448,1.067778675,-2.48569607,5.121556798,-1
636,MODEL1,PARMS,RUL,1.27559489,-11.04525927,0.043036154,-0.205945938,1.095230673,1.142618796,-3.377696054,7.058235469,-1
637,MODEL1,PARMS,RUL,1.282412412,3.574140538,0.269896916,-0.765151034,4.269494516,0.193703759,-0.259522428,0.958657658,-1
638,MODEL1,PARMS,RUL,1.264214135,-4.128675071,0.374089948,-0.761401332,2.810443421,0.626781089,-1.39962516,2.802325265,-1
639,MODEL1,PARMS,RUL,1.277647523,2.651878944,0.156340161,-0.874256688,3.916857633,0.305965642,-1.215962824,2.992681448,-1
640,MODEL1,PARMS,RUL,1.307959987,-2.243127771,0.15423119,-1.362647514,6.716027326,0.614418019,-2.886253284,7.198649331,-1
641,MODEL1,PARMS,RUL,1.329703682,9.399606143,0.252354972,-0.568053032,1.592632919,-0.172094809,1.232278361,-2.103973944,-1
642,MODEL1,PARMS,RUL,1.346783659,-0.308731704,-0.114955759,0.43701373,-1.731872236,0.521735042,-0.703966525,1.271392817,-1
643,MODEL1,PARMS,RUL,1.279584065,13.4940148,-0.023378835,-0.151811656,1.165490076,-0.319102896,1.080220049,-2.033253519,-1
644,MODEL1,PARMS,RUL,1.338500243,-8.946579937,0.400895217,-0.536936715,1.638795823,0.890115656,-2.69708581,6.60310539,-1
645,MODEL1,PARMS,RUL,1.353262121,-14.47752917,0.123474127,-0.158024583,1.206758556,1.307192638,-2.742469171,5.501558742,-1
646,MODEL1,PARMS,RUL,1.304363042,4.30077584,0.200047212,-0.705760658,2.791046985,0.172107848,0.642278731,-1.559294493,-1
647,MODEL1,PARMS,RUL,1.419311838,2.305572004,0.11176192,-0.270585057,0.706925112,0.312226749,0.521807241,-1.610714596,-1
648,MODEL1,PARMS,RUL,1.314331548,6.991840464,0.432453712,-0.658622634,1.877801205,-0.085408388,1.715541278,-2.881197508,-1
649,MODEL1,PARMS,RUL,1.35803468,3.491766245,-0.212988794,0.795999075,-4.553946775,0.300835249,1.090351564,-3.051567757,-1
650,MODEL1,PARMS,RUL,1.142919402,-3.872583118,0.085748688,0.033101724,-0.119424076,0.679313265,-1.524963953,3.220017407,-1
651,MODEL1,PARMS,RUL,1.27180126,-17.09307955,0.16451953,-0.38574365,1.322023653,1.462992715,-2.696436491,4.560746113,-1
652,MODEL1,PARMS,RUL,1.298226456,-8.124026762,0.005454669,0.33602668,-1.013571741,0.947269225,-2.185273089,4.762271848,-1
653,MODEL1,PARMS,RUL,1.411854481,11.99836316,0.14540868,-0.164744239,0.503526602,-0.303153615,1.836430981,-3.096870067,-1
654,MODEL1,PARMS,RUL,1.309229266,-6.552967049,-0.085019188,0.438950481,-1.309150869,0.895264715,-2.735453495,6.06895212,-1
655,MODEL1,PARMS,RUL,1.235404005,-5.89501662,0.149254643,-0.402615033,1.874025525,0.7944614,-1.827639148,3.204937948,-1
656,MODEL1,PARMS,RUL,1.239932778,7.765979647,-0.001201224,0.339803536,-1.802147425,-0.00146135,0.960851351,-2.777034918,-1
657,MODEL1,PARMS,RUL,1.208504426,-3.962799552,0.123374495,-0.31598552,1.363613722,0.702444864,-2.29453317,4.656065517,-1
658,MODEL1,PARMS,RUL,1.209734348,-10.34103732,0.146750117,-0.1539166,0.421885066,1.064229138,-3.247681358,7.323236612,-1
659,MODEL1,PARMS,RUL,1.358672964,-6.384393472,0.268547549,-1.061922643,4.769136688,0.82068585,-2.292842998,5.355975613,-1
660,MODEL1,PARMS,RUL,1.385820261,-12.13993874,-0.100178476,-0.049129618,1.158944663,1.250945566,-3.092043036,6.276092271,-1
661,MODEL1,PARMS,RUL,1.248718203,8.765740844,-0.14262704,0.078216785,-0.26825376,0.00967887,-0.748958729,2.797434251,-1
662,MODEL1,PARMS,RUL,1.318749506,-10.31295252,0.126478613,-1.042785927,4.976817632,1.091351165,-2.36674884,4.232626601,-1
663,MODEL1,PARMS,RUL,1.307891989,18.39783886,0.148774487,-0.109606244,0.13247669,-0.670201085,2.001421867,-3.560616519,-1
664,MODEL1,PARMS,RUL,1.306315352,-7.643737342,-0.178883603,0.057775189,-0.021644397,1.01045847,-2.435697363,5.175575119,-1
665,MODEL1,PARMS,RUL,1.447288064,-8.713572822,-0.12296807,0.400188461,-1.664099122,1.040699639,-1.972058474,3.687622493,-1
666,MODEL1,PARMS,RUL,1.275151561,-10.67753694,0.209492244,-0.709815162,2.727857492,1.078108589,-2.35736526,4.845981222,-1
667,MODEL1,PARMS,RUL,1.325171929,-4.472839712,0.085097938,-0.233389829,1.046591496,0.728146853,-1.499536769,2.627294828,-1
668,MODEL1,PARMS,RUL,1.306948471,-9.48998909,0.207828317,-0.591973843,2.597739945,1.015309571,-2.587466318,4.840855469,-1
669,MODEL1,PARMS,RUL,1.316597686,-4.665287421,-0.212361962,0.981203547,-4.59549387,0.808791914,-2.647516115,5.622136192,-1
670,MODEL1,PARMS,RUL,1.273108558,-2.128590733,-0.225205967,0.484136409,-1.535847837,0.671065295,-0.222121617,0.014500284,-1
671,MODEL1,PARMS,RUL,1.318584261,-0.340796043,0.253255356,-0.834443754,3.052385092,0.465444125,-1.933088298,4.527055659,-1
672,MODEL1,PARMS,RUL,1.412092863,0.423264737,0.148653696,-0.349409884,1.156366785,0.439781059,-1.785297867,3.966425083,-1
673,MODEL1,PARMS,RUL,1.305230977,2.358897763,0.375673969,-0.934244285,3.546717341,0.228459665,0.203165893,-0.423884115,-1
674,MODEL1,PARMS,RUL,1.499651269,5.836812006,0.06983341,-0.09665388,-0.065522321,0.144700974,-1.744685096,4.315507814,-1
675,MODEL1,PARMS,RUL,1.226309007,-10.00987952,0.036353593,-0.175394546,-0.072562405,1.098243705,-3.705378085,7.83636925,-1
676,MODEL1,PARMS,RUL,1.298043767,3.046095668,0.161228187,-0.358177212,2.059480977,0.23559199,-0.123307171,0.618418286,-1
677,MODEL1,PARMS,RUL,1.45612214,13.48382,0.386102721,-0.73208619,2.322579832,-0.431087177,0.824831017,-1.093160789,-1
678,MODEL1,PARMS,RUL,1.322170841,-0.793756116,0.482469875,-1.196951295,3.906811284,0.389664252,0.887933627,-2.808984619,-1
679,MODEL1,PARMS,RUL,1.304441019,6.068802079,0.483793062,-1.581120401,6.048288473,-0.007995006,2.066275299,-5.233401615,-1
680,MODEL1,PARMS,RUL,1.33618316,0.11614271,0.167968438,-0.4948987,1.58848682,0.430230179,-0.64829254,0.950190763,-1
681,MODEL1,PARMS,RUL,1.356190108,0.570088763,0.164405484,-0.692084531,3.012698635,0.410510592,-0.298326713,0.952729132,-1
682,MODEL1,PARMS,RUL,1.201747483,6.309070415,0.001137147,-0.206354062,1.909921522,0.083977571,0.689923831,-0.916993387,-1
683,MODEL1,PARMS,RUL,1.298484217,-26.63292269,0.249744321,-0.749221344,2.996531303,2.033575574,-5.080900495,9.94567324,-1
684,MODEL1,PARMS,RUL,1.380194728,-16.33762842,0.3411209,-0.963153995,3.754014167,1.387821897,-3.91525223,8.211703746,-1
685,MODEL1,PARMS,RUL,1.210151726,2.873635436,-0.10404312,0.582439871,-2.400495254,0.309017974,0.6518647,-1.638951711,-1
686,MODEL1,PARMS,RUL,1.273345656,9.02413805,0.254252009,-1.216112891,5.677345706,-0.115243103,1.016437427,-2.046666887,-1
687,MODEL1,PARMS,RUL,1.294079453,-17.60124344,0.040841531,-0.062604385,0.328356495,1.521052132,-3.312388438,6.81300598,-1
688,MODEL1,PARMS,RUL,1.231800632,-10.79158424,0.368249126,-1.103928604,4.216400767,1.039448784,-1.699635478,2.684681727,-1
689,MODEL1,PARMS,RUL,1.277112041,3.949436041,0.37901678,-1.631472214,6.962305649,0.16933365,-1.456848977,4.039643095,-1
690,MODEL1,PARMS,RUL,1.220390425,11.68592506,0.021441168,-0.904564909,4.198187516,-0.196692597,0.326613542,0.108993389,-1
691,MODEL1,PARMS,RUL,1.233440274,-8.495438493,0.231578898,-1.00751507,4.528016068,0.949320953,-2.228701042,4.271019164,-1
692,MODEL1,PARMS,RUL,1.195344675,15.5677235,0.26238852,-0.48508241,1.521273537,-0.539642323,2.331192415,-4.809651799,-1
693,MODEL1,PARMS,RUL,1.266814414,4.712437811,-0.02308582,0.178166159,-0.259209423,0.186206536,0.150233637,0.119134951,-1
694,MODEL1,PARMS,RUL,1.405651583,-2.385363048,0.00170762,-0.542506378,3.475674888,0.649712948,-3.084261589,7.354810585,-1
695,MODEL1,PARMS,RUL,1.314539501,-3.980573474,0.408327701,-1.489211486,5.98810015,0.640515027,-2.433805773,5.540506563,-1
696,MODEL1,PARMS,RUL,1.410516863,0.999302116,-0.10065076,0.660865552,-3.310451246,0.425672965,0.391047515,-1.415527512,-1
697,MODEL1,PARMS,RUL,1.266219742,-3.387100795,-0.065355822,-0.12619159,0.855545696,0.712086155,-0.924539797,1.956564373,-1
698,MODEL1,PARMS,RUL,1.304331312,-4.074752613,-0.225883552,0.69536321,-2.483644537,0.797034947,-3.184667656,7.36018477,-1
699,MODEL1,PARMS,RUL,1.368589047,7.556142821,0.053465165,-0.317120002,0.842755863,0.015539062,0.672230483,-1.097984642,-1
700,MODEL1,PARMS,RUL,1.351810656,16.78524135,0.425898437,-0.80611347,2.777031212,-0.661071178,3.086164089,-6.230357003,-1
701,MODEL1,PARMS,RUL,1.225078675,-13.16690225,0.290110802,-0.974752941,4.812047101,1.1992733,-3.687255711,8.837247192,-1
702,MODEL1,PARMS,RUL,1.279583503,3.691123345,0.025901351,0.070466932,0.111553639,0.232585278,0.182813767,-0.32212917,-1
703,MODEL1,PARMS,RUL,1.273720575,-1.230686412,0.184927044,-0.593554949,1.870963244,0.51408585,-0.175105416,-0.582660037,-1
704,MODEL1,PARMS,RUL,1.325576338,15.20705629,0.257506981,-0.554767704,1.75099604,-0.523798829,3.285140416,-6.638685251,-1
705,MODEL1,PARMS,RUL,1.353050577,-2.391529281,0.061491293,0.118464489,-1.002357386,0.62262701,-2.524607893,5.985434872,-1
706,MODEL1,PARMS,RUL,1.252600378,1.762145197,0.438196717,-1.327323875,5.573601364,0.273322916,-1.267355775,3.457593779,-1
707,MODEL1,PARMS,RUL,1.33490302,-0.379036095,0.281031096,-0.606742091,2.44354008,0.430734259,-0.31794259,-0.382601254,-1
708,MODEL1,PARMS,RUL,1.397057703,-3.685297446,-0.055155872,-0.258000139,2.103396852,0.730529432,-1.35719826,2.207725431,-1
709,MODEL1,PARMS,RUL,1.369791478,-9.304156137,0.148687141,-0.708637432,2.583645372,1.046743427,-3.819591852,7.968518279,-1
710,MODEL1,PARMS,RUL,1.330890945,4.155443228,-0.078589917,-0.478998062,2.639708483,0.284436295,-0.387842536,0.725065105,-1
711,MODEL1,PARMS,RUL,1.357874173,-6.73196917,-0.062485288,0.133202717,-0.615014686,0.907290199,-2.007104404,3.926578549,-1
712,MODEL1,PARMS,RUL,1.307996219,-3.251266521,0.169621889,-0.951571257,5.346661359,0.655466169,-2.637431589,6.316016278,-1
713,MODEL1,PARMS,RUL,1.276980127,3.830422166,-0.290670153,0.70685616,-3.160004373,0.332258438,0.88905423,-2.864922444,-1
714,MODEL1,PARMS,RUL,1.498519902,6.600012498,-0.364920993,0.854026146,-2.512461213,0.182037619,-1.120052913,3.322819394,-1
715,MODEL1,PARMS,RUL,1.497593377,-11.93498944,0.212929803,-0.688473587,3.086289497,1.150793627,-2.27680218,4.588920911,-1
716,MODEL1,PARMS,RUL,1.340276693,-0.665978483,0.201063482,-0.457841699,1.521349845,0.472560328,-1.932494971,5.300943428,-1
717,MODEL1,PARMS,RUL,1.310350685,0.507058596,-0.059178929,0.575687636,-3.950440207,0.479369075,-1.979654109,5.034617433,-1
718,MODEL1,PARMS,RUL,1.310025602,4.660823668,0.212132078,-0.499540404,2.141068928,0.144240656,0.279213139,-0.853622123,-1
719,MODEL1,PARMS,RUL,1.394508412,7.851787186,0.458283578,-1.580459484,6.637291938,-0.088973019,0.707891626,-1.542180453,-1
720,MODEL1,PARMS,RUL,1.462065903,10.92093302,-0.243372947,0.86370373,-3.198808034,-0.111028356,0.607617312,-1.566448983,-1
721,MODEL1,PARMS,RUL,1.443994109,7.993902447,0.152701607,-0.685965991,3.337545548,-0.039588886,1.622359398,-4.086184646,-1
722,MODEL1,PARMS,RUL,1.417408275,5.39696851,-0.189819596,0.607357567,-3.325802841,0.200116552,0.363324228,-0.478805791,-1
723,MODEL1,PARMS,RUL,1.228993714,3.522062244,0.150990727,-0.443309146,1.870121302,0.223226899,0.415168557,-1.252077461,-1
724,MODEL1,PARMS,RUL,1.400900693,0.666207952,0.183040868,-0.387895915,1.684801171,0.389484606,-1.411513457,3.751472367,-1
725,MODEL1,PARMS,RUL,1.23898792,-7.077099961,0.244574797,-1.089217067,5.01639578,0.85281541,-1.847432194,3.740655638,-1
726,MODEL1,PARMS,RUL,1.435580016,-0.761437547,0.423662382,-1.245539907,4.278813877,0.440107291,-2.688709146,6.697842761,-1
