SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LUL
382,MODEL1,PARMS,LUL,1.205563903,-11.67742382,0.208076658,0.112390784,-0.851921428,1.15191242,-3.70833216,8.651547234,-1
383,MODEL1,PARMS,LUL,1.096520515,0.310769984,0.131797295,-0.599094115,3.718225376,0.453874308,-0.297948714,0.356045894,-1
384,MODEL1,PARMS,LUL,1.124651213,3.720540476,0.306924162,-0.710268906,2.288882059,0.212828689,-0.395796158,0.786373102,-1
385,MODEL1,PARMS,LUL,1.014439796,0.815983423,-0.003137507,-0.020564355,0.501456497,0.478979002,-1.839482323,4.513547055,-1
386,MODEL1,PARMS,LUL,1.073016917,4.810925465,-0.018913103,0.357371239,-1.75366054,0.226449569,-0.939025918,2.681737669,-1
387,MODEL1,PARMS,LUL,1.181333388,8.606079064,-0.160587487,0.947979739,-3.63022597,-6.67822E-05,0.245432432,0.533944899,-1
388,MODEL1,PARMS,LUL,1.005623375,0.670314072,-0.0488043,0.268521834,-0.618320678,0.493679929,-2.297725076,5.852492223,-1
389,MODEL1,PARMS,LUL,1.17278994,9.904905292,-0.126186425,0.478574613,-1.321715223,-0.063150399,0.147886043,0.592166448,-1
390,MODEL1,PARMS,LUL,0.996073882,11.96996629,-0.043391016,0.312404585,-0.397927502,-0.202962758,0.297928018,-0.126259319,-1
391,MODEL1,PARMS,LUL,1.090054162,2.995035713,-0.082729033,0.192287441,0.109276291,0.36290989,-1.365197624,3.217297733,-1
392,MODEL1,PARMS,LUL,1.073222001,-2.90305157,0.119864721,-0.088225618,0.155370486,0.667025408,-1.771012137,3.88859929,-1
393,MODEL1,PARMS,LUL,1.045983437,-2.249394015,0.248654462,-0.411125212,0.882423646,0.58272412,-0.993727427,1.937750214,-1
394,MODEL1,PARMS,LUL,1.124834602,-0.762651524,-0.084683801,0.436516185,-1.74432173,0.592059976,-2.284856079,5.103016202,-1
395,MODEL1,PARMS,LUL,1.080551279,-7.192637568,0.013659395,0.022226114,0.346462018,0.945034532,-2.903960551,6.333113325,-1
396,MODEL1,PARMS,LUL,1.099481928,5.939459378,0.133485608,0.037948188,-0.023507137,0.10619888,-0.70168327,2.535327883,-1
397,MODEL1,PARMS,LUL,1.026519765,-6.726402168,0.214702144,-0.268653702,1.017453955,0.854520131,-1.352695656,1.936221504,-1
398,MODEL1,PARMS,LUL,1.074397152,4.026764755,-0.026285455,0.019835743,0.667256231,0.285872603,-0.979054578,2.334495117,-1
399,MODEL1,PARMS,LUL,1.042190016,4.268946895,0.016254679,0.085467318,0.186650645,0.231997227,0.054611024,-0.057542776,-1
400,MODEL1,PARMS,LUL,1.113612907,19.63182368,0.233692674,-0.343068258,1.183905452,-0.743175376,2.237124737,-3.778251341,-1
401,MODEL1,PARMS,LUL,1.123544721,6.430825195,-0.137914473,0.577017582,-1.412609105,0.157202812,0.028786769,-0.23843415,-1
402,MODEL1,PARMS,LUL,1.127319455,14.22733406,-0.08135687,0.658792155,-1.849336601,-0.33848167,0.997323868,-1.308639805,-1
403,MODEL1,PARMS,LUL,1.12774239,2.007980542,0.143154948,0.247251958,-0.601451779,0.332772502,-0.843740361,2.291953611,-1
404,MODEL1,PARMS,LUL,1.040661276,9.144517081,-0.004273634,0.520906109,-2.14655866,-0.051145768,-0.387599009,1.902784273,-1
405,MODEL1,PARMS,LUL,1.134525537,4.565347433,-0.192008853,0.361741377,-0.280127457,0.297533149,-1.682884467,4.893455471,-1
406,MODEL1,PARMS,LUL,1.121686557,10.25892712,0.305166044,-0.692071649,3.120235958,-0.190741374,0.918739113,-0.97707492,-1
407,MODEL1,PARMS,LUL,1.104904101,0.725817175,-0.096885185,0.584555876,-1.831727971,0.452997886,-0.02944392,0.240494954,-1
408,MODEL1,PARMS,LUL,1.078636112,-6.243463694,0.329150717,-0.7655086,3.125579661,0.813824446,-2.109674481,4.457374025,-1
409,MODEL1,PARMS,LUL,1.08751253,2.87533104,0.325976245,-0.706697084,2.828420492,0.268009195,-2.617500767,7.227393934,-1
410,MODEL1,PARMS,LUL,1.059750914,6.22051106,-0.059668292,0.761388139,-3.110718257,0.141791567,-0.020446824,0.509716942,-1
411,MODEL1,PARMS,LUL,1.195214807,2.816438972,0.041379769,-0.200173664,1.251719553,0.34545427,-1.258970697,3.221612459,-1
412,MODEL1,PARMS,LUL,1.073825552,-2.160566724,0.039572034,0.337577158,-1.030076666,0.618919102,-1.371563311,2.388008711,-1
413,MODEL1,PARMS,LUL,1.084814472,9.636483272,0.066996821,0.294453108,-1.286963059,-0.10650683,1.024500279,-2.314865256,-1
414,MODEL1,PARMS,LUL,1.217105229,12.70265956,0.037119222,0.081076768,-0.365811301,-0.269277198,0.615013812,-0.298874059,-1
415,MODEL1,PARMS,LUL,1.257961351,-0.326299971,0.014796614,-0.23710157,1.295594697,0.550520263,-2.095233508,5.426464132,-1
416,MODEL1,PARMS,LUL,1.127793977,22.84270644,-0.20244641,0.515002025,-1.556155202,-0.804710739,2.665990069,-5.104211547,-1
417,MODEL1,PARMS,LUL,1.149641714,0.548694493,-0.12724751,0.724223055,-3.378348925,0.510657697,-1.638597059,3.963763752,-1
418,MODEL1,PARMS,LUL,1.107645522,5.294706844,-0.04627127,-0.016888836,1.145484638,0.213605686,-1.793220553,5.647546539,-1
419,MODEL1,PARMS,LUL,1.069594108,7.659320027,-0.290477136,0.624078693,-1.683940763,0.123885866,0.739791402,-1.998992691,-1
420,MODEL1,PARMS,LUL,1.018045739,0.214486506,-0.15112074,0.815015428,-2.822961644,0.52521219,-0.829122822,1.500836509,-1
421,MODEL1,PARMS,LUL,1.237484352,11.72806852,0.128454289,0.146574029,-1.141479381,-0.240053303,0.918864851,-1.165941178,-1
422,MODEL1,PARMS,LUL,1.074471105,7.034632002,-0.063695392,0.173420743,0.10176162,0.111613677,-0.743792974,2.190418046,-1
423,MODEL1,PARMS,LUL,1.138669604,-20.45515072,0.251511915,-0.731734696,3.914379975,1.687231712,-4.640322047,10.26399533,-1
424,MODEL1,PARMS,LUL,1.122374845,16.93162543,0.152199466,-0.153555263,0.598232003,-0.564658254,1.744150404,-2.776081447,-1
425,MODEL1,PARMS,LUL,1.213359285,-2.510573102,-0.056853133,0.141549284,0.126538162,0.672606996,-1.166688861,2.44628377,-1
426,MODEL1,PARMS,LUL,1.314770378,27.1545838,0.12778522,-0.578237875,2.065965984,-1.170914178,4.488901066,-8.678290712,-1
427,MODEL1,PARMS,LUL,1.075517036,-11.1382014,-0.056014291,-0.085580174,2.008249771,1.20262443,-2.750608124,5.060805498,-1
428,MODEL1,PARMS,LUL,1.128569864,9.413987362,0.175495908,-0.747520148,4.182456515,-0.089678368,-0.196546876,1.439736261,-1
429,MODEL1,PARMS,LUL,1.12803143,-12.23405968,0.058660923,0.105420472,-0.51089407,1.225020027,-2.951029643,6.11339777,-1
430,MODEL1,PARMS,LUL,1.117044124,-2.130612938,0.154859334,-0.200345897,0.73654448,0.606439647,-2.280151996,5.898497399,-1
431,MODEL1,PARMS,LUL,1.046561543,-14.62592068,0.028634206,0.25380152,-0.637272824,1.397876207,-4.731886895,10.16753234,-1
432,MODEL1,PARMS,LUL,1.22294657,17.29219409,0.197378925,-0.275944242,0.761419414,-0.576296667,1.703243841,-3.04856061,-1
433,MODEL1,PARMS,LUL,1.149032904,3.114111345,-0.304562948,0.68133417,-1.627961581,0.417845689,-0.777238122,1.474806482,-1
434,MODEL1,PARMS,LUL,1.109167072,0.113345916,-0.206917543,1.299726897,-4.900770955,0.525904218,-2.223442385,5.982404813,-1
435,MODEL1,PARMS,LUL,1.029077918,-1.563465036,-0.004762755,0.252342735,-0.821333718,0.605239449,-1.325632483,3.25926516,-1
436,MODEL1,PARMS,LUL,1.149960898,-0.471081517,0.165714899,-0.582843475,2.683536444,0.507827793,-1.216392775,2.284358326,-1
437,MODEL1,PARMS,LUL,1.081181025,8.766800412,0.162380056,0.177608651,-1.080871969,-0.079666477,0.08038604,0.42924153,-1
438,MODEL1,PARMS,LUL,1.103488278,-2.764568442,0.003116668,0.162857992,-1.056153402,0.710323648,-3.06686877,6.657039392,-1
439,MODEL1,PARMS,LUL,1.062468621,11.84145472,0.16180405,-0.198949299,0.718312572,-0.237805739,0.339526767,-0.005084421,-1
440,MODEL1,PARMS,LUL,1.156101929,-7.681003336,0.167261543,-0.680188532,3.570396285,0.945169535,-3.054383857,7.476226261,-1
441,MODEL1,PARMS,LUL,1.112943368,-10.94679838,0.08136854,0.27075039,-0.852007035,1.133349752,-2.788363089,5.808918762,-1
442,MODEL1,PARMS,LUL,1.04568707,-2.023216996,0.245555329,-0.968283529,5.016984008,0.584995019,-1.837727176,4.215124394,-1
443,MODEL1,PARMS,LUL,1.152970452,3.481429283,-0.108600882,0.209357144,-0.086513393,0.342319599,-0.615222461,0.761583394,-1
444,MODEL1,PARMS,LUL,1.187787475,4.002817784,-0.19536099,0.597949077,-2.312786387,0.327534305,-0.833058805,1.874194049,-1
445,MODEL1,PARMS,LUL,1.108695934,9.549302025,0.079692341,-0.261680519,1.434372202,-0.078174462,-0.023704225,0.92655135,-1
446,MODEL1,PARMS,LUL,1.209749125,27.74036624,-0.002088078,-0.115702794,0.901143786,-1.161163305,3.600805822,-7.151646929,-1
447,MODEL1,PARMS,LUL,1.031101802,-2.174119036,0.012998178,-0.164731747,1.203711285,0.66226836,-2.943316852,6.923840574,-1
448,MODEL1,PARMS,LUL,1.081007535,-7.285388471,-0.033497017,0.0274821,1.180716632,0.970249163,-2.421209543,5.468009442,-1
449,MODEL1,PARMS,LUL,1.102332744,-2.030679395,-0.197698284,1.135071343,-4.459634422,0.64594168,-0.70156213,1.230052558,-1
450,MODEL1,PARMS,LUL,1.163227437,6.678658254,0.1037552,-0.007613356,0.50789393,0.080613002,-1.032277331,3.422727865,-1
451,MODEL1,PARMS,LUL,1.085310418,14.45712943,-0.127420686,0.358175692,-1.51939614,-0.316522796,0.387791138,0.440279458,-1
452,MODEL1,PARMS,LUL,1.066265113,5.412753946,-0.067094467,0.482453457,-1.509004492,0.189355273,-0.769623294,2.542006313,-1
453,MODEL1,PARMS,LUL,1.186697499,7.84898546,-0.188673126,0.614498204,-2.022702945,0.094717379,-1.447325918,4.612037744,-1
454,MODEL1,PARMS,LUL,1.113004047,15.22186671,0.138253392,-0.2457183,0.99594868,-0.439203738,1.399986735,-2.532174146,-1
455,MODEL1,PARMS,LUL,1.142672425,-2.384262451,0.189804578,-0.365808409,1.902530207,0.608766239,-2.187938258,4.934130122,-1
456,MODEL1,PARMS,LUL,1.018265014,13.46404167,0.021501024,-0.069974482,0.87277826,-0.29802507,0.164054995,0.578303041,-1
457,MODEL1,PARMS,LUL,1.072576421,0.398944404,0.087475859,-0.011764722,0.362909536,0.46854006,-1.644205723,4.396341756,-1
458,MODEL1,PARMS,LUL,1.026371283,-1.553534497,0.195975644,0.024352018,-0.212071585,0.542606161,-2.243412706,5.838929406,-1
459,MODEL1,PARMS,LUL,1.108490875,8.909653783,-0.146911978,0.385805267,-0.646343695,0.00397718,0.909907165,-1.752653264,-1
460,MODEL1,PARMS,LUL,1.103097343,-9.838805241,0.001115477,0.43426385,-1.550735539,1.101179868,-3.548106636,8.338411661,-1
461,MODEL1,PARMS,LUL,1.140100045,-3.569361897,-0.019895165,0.251628461,-0.57455936,0.740212524,-2.83700393,6.410569085,-1
462,MODEL1,PARMS,LUL,1.197962752,15.58929324,0.025464379,0.272794979,-0.631036142,-0.47409717,3.02578276,-6.351252299,-1
463,MODEL1,PARMS,LUL,1.191394193,6.553048906,0.001231525,0.073848186,0.09329501,0.124851896,-1.939231155,5.951266517,-1
464,MODEL1,PARMS,LUL,1.094252565,2.192571907,0.069161644,0.191843316,-0.789085659,0.365311826,-0.836548352,1.496021325,-1
465,MODEL1,PARMS,LUL,1.06297637,-8.775686377,0.059720735,0.101396261,0.202172113,1.0384166,-3.930652921,9.134027441,-1
466,MODEL1,PARMS,LUL,1.113037742,6.739102815,-0.305108289,0.767479308,-2.717346764,0.205255001,-1.116404763,2.999769348,-1
467,MODEL1,PARMS,LUL,1.15500333,10.39560564,-0.100433144,0.494578854,-2.162695716,-0.100261527,0.843841618,-1.489551904,-1
468,MODEL1,PARMS,LUL,1.049772684,14.42537513,-0.04661082,0.295194626,-1.458258083,-0.329990925,0.020301313,1.099661407,-1
469,MODEL1,PARMS,LUL,1.068911662,-2.484184012,-0.149516667,0.365474995,-1.093103761,0.723340478,-3.598263444,8.81962863,-1
470,MODEL1,PARMS,LUL,1.087811514,0.075439383,0.177485324,-0.390188156,1.961976157,0.46015474,-1.8995179,4.703766666,-1
471,MODEL1,PARMS,LUL,1.162626928,-9.687777589,0.122292415,0.010854202,0.345408628,1.04516469,-1.775642094,3.299175534,-1
472,MODEL1,PARMS,LUL,1.13702901,0.498610007,0.173738065,-0.289156621,1.602911372,0.44224982,-1.21436541,2.77407981,-1
473,MODEL1,PARMS,LUL,1.151084734,-0.626455376,0.10842499,-0.217091689,1.160349217,0.512795942,-0.832935203,2.083581591,-1
474,MODEL1,PARMS,LUL,1.017921475,-2.362234532,-0.023645384,0.562677318,-1.883683182,0.627499521,-0.539831313,0.383585077,-1
475,MODEL1,PARMS,LUL,1.07039993,4.306218463,0.169511848,-0.305488741,1.126911436,0.231226477,-2.597283195,6.971761289,-1
476,MODEL1,PARMS,LUL,1.164224404,-0.96461898,0.021059238,0.35154232,-1.228493954,0.543361556,-1.009119135,2.055156868,-1
477,MODEL1,PARMS,LUL,1.072192394,8.595877437,-0.002461544,0.342591167,-1.429183711,-0.013527403,0.764245169,-1.520428865,-1
478,MODEL1,PARMS,LUL,1.098238919,6.415897474,0.153480703,0.036324458,-0.005458969,0.05262332,1.224544376,-2.553599929,-1
479,MODEL1,PARMS,LUL,1.109482167,2.982177003,-0.150679473,0.50421881,-1.157910612,0.367606399,-1.159540187,2.894736038,-1
480,MODEL1,PARMS,LUL,1.04802372,9.221490308,-0.077514082,0.52107508,-2.138171393,-0.0401399,0.983425213,-1.738370667,-1
481,MODEL1,PARMS,LUL,1.188906538,3.303888895,-0.116471194,0.173685394,0.503404935,0.357564854,-2.250182867,6.280165854,-1
482,MODEL1,PARMS,LUL,1.072335291,-7.88986109,0.090699863,-0.338625766,1.382576677,0.994646141,-3.465318453,6.971344489,-1
483,MODEL1,PARMS,LUL,1.065904153,-11.89478551,0.217034399,-0.392979678,1.724565458,1.173814567,-3.258991502,6.999540354,-1
484,MODEL1,PARMS,LUL,1.086145517,-3.063521514,0.251543919,-0.325115977,0.749530205,0.627247561,-1.366919538,2.883306741,-1
485,MODEL1,PARMS,LUL,1.175370749,3.522768245,-0.202864431,0.490487191,-1.031589907,0.36047321,-0.669527124,1.379641343,-1
486,MODEL1,PARMS,LUL,1.202256916,5.765521144,0.276382008,-0.534143855,1.604757723,0.09386922,-0.117754906,0.895953598,-1
487,MODEL1,PARMS,LUL,1.147817334,6.876857303,0.090847204,0.023126511,0.08203407,0.068206595,-0.014119892,0.640839573,-1
488,MODEL1,PARMS,LUL,1.114279818,2.548784773,-0.055000644,0.133548382,-0.526152832,0.396256396,-1.708759439,3.626959581,-1
489,MODEL1,PARMS,LUL,1.242213411,0.088263702,0.105593978,-0.179485354,1.038697057,0.475826059,-1.811412131,4.981149691,-1
490,MODEL1,PARMS,LUL,0.996336414,-6.428422482,-0.078216454,-0.022641989,1.499478614,0.925014053,-2.136546635,4.186924349,-1
491,MODEL1,PARMS,LUL,1.127566174,8.534530638,-0.092423424,0.753654299,-3.167991787,0.017651062,-0.052886901,0.665669468,-1
492,MODEL1,PARMS,LUL,1.055500163,16.11201775,0.075688864,-0.121585739,1.063681835,-0.490385346,1.828804917,-3.357242994,-1
493,MODEL1,PARMS,LUL,1.112040535,-1.297570337,0.017904704,-0.346350376,1.602216279,0.610482248,-1.464621457,2.370087232,-1
494,MODEL1,PARMS,LUL,1.074258079,1.188392233,0.26052443,-0.347912582,1.048438521,0.357831485,-0.750116128,1.712291813,-1
495,MODEL1,PARMS,LUL,1.17319967,20.12787087,0.115837146,-0.048411266,-0.237442555,-0.755407823,3.384579312,-7.009075406,-1
496,MODEL1,PARMS,LUL,1.24846151,5.394395308,0.143354772,0.262157647,-1.480533618,0.116954463,0.28841833,0.372570395,-1
497,MODEL1,PARMS,LUL,1.154628942,-3.013052249,0.255808523,-0.089199229,-0.195605577,0.603960415,-1.350326362,3.711876053,-1
498,MODEL1,PARMS,LUL,1.228435142,6.210501077,0.183214415,-0.24863585,1.343523805,0.086018879,-1.121765617,4.064880325,-1
499,MODEL1,PARMS,LUL,1.096297203,-6.703233547,0.006507707,0.106915577,-0.602768035,0.927750559,-2.649893795,5.313525036,-1
500,MODEL1,PARMS,LUL,1.041998094,5.791039113,-0.014974656,0.51818664,-1.985298433,0.143995838,0.459366584,-0.948646698,-1
501,MODEL1,PARMS,LUL,1.111311081,7.507020639,0.068733064,-0.047570722,0.776213503,0.024700429,0.385321555,-0.215325916,-1
502,MODEL1,PARMS,LUL,1.147194237,6.034090633,0.09427766,0.062387176,-0.722980395,0.123862559,-0.682060456,2.055182679,-1
503,MODEL1,PARMS,LUL,1.099680134,3.3335748,0.030613729,0.214003172,-0.91295229,0.302386048,-0.794409391,1.929326383,-1
504,MODEL1,PARMS,LUL,0.994054782,-15.68250135,-0.09027335,0.351304716,0.044697772,1.491258368,-4.359733067,8.667430957,-1
505,MODEL1,PARMS,LUL,1.138714641,16.44630072,-0.027379259,0.526872014,-2.281344298,-0.486894879,1.624940048,-2.685006211,-1
506,MODEL1,PARMS,LUL,1.018902439,4.993395673,0.10406331,0.309360342,-0.939471664,0.160008054,0.150453818,-0.143345542,-1
507,MODEL1,PARMS,LUL,1.014572755,0.124452683,-0.33830101,1.043629629,-3.07378956,0.593637638,-1.636867213,3.783107447,-1
508,MODEL1,PARMS,LUL,1.120469978,3.599506493,-0.001394186,-0.067627407,0.787683508,0.30405114,-0.209247133,0.432441283,-1
509,MODEL1,PARMS,LUL,1.151096191,10.67506932,0.145156318,0.138306122,-1.45961518,-0.178708118,0.92354663,-1.461889382,-1
510,MODEL1,PARMS,LUL,1.264132279,9.771796776,-0.062970509,0.422853605,-1.40795422,-0.063950015,1.14574694,-3.027240751,-1
511,MODEL1,PARMS,LUL,1.175704954,-4.87574312,0.256036371,-0.767662883,3.757475686,0.743230936,-1.613674868,3.130336754,-1
512,MODEL1,PARMS,LUL,1.040763905,2.8030627,-0.123712128,0.22051284,0.303535827,0.386744199,-1.690578934,4.570582569,-1
513,MODEL1,PARMS,LUL,1.055853916,-7.837831837,0.128786256,-0.46819181,2.692135411,0.964478501,-2.84974424,6.204001353,-1
514,MODEL1,PARMS,LUL,1.116186399,5.627302172,0.109538123,-0.042191592,0.810269515,0.132617911,-0.090575524,0.600634122,-1
515,MODEL1,PARMS,LUL,1.136873317,26.14455397,-0.035405215,0.411168277,-1.756900055,-1.059420081,2.171284497,-2.401723189,-1
516,MODEL1,PARMS,LUL,1.191862081,0.134247791,-0.116671543,0.494521144,-1.631478048,0.523894091,-1.283563966,3.428535369,-1
517,MODEL1,PARMS,LUL,1.06152412,-0.140531419,0.104563004,0.17426305,-0.576964721,0.478960936,-0.876428023,2.094287264,-1
518,MODEL1,PARMS,LUL,1.049881454,13.24278323,-0.097067299,0.693626528,-2.645251868,-0.285155329,1.822328525,-3.476434579,-1
519,MODEL1,PARMS,LUL,1.118714376,-7.233327599,0.046111045,0.194458197,-0.353838417,0.943166219,-3.264496616,7.466599194,-1
520,MODEL1,PARMS,LUL,1.157399794,3.517822252,-0.254446263,0.635705815,-1.948031217,0.380705518,-1.220079958,2.808949523,-1
521,MODEL1,PARMS,LUL,1.214911048,-8.866801018,0.191860991,-0.258705699,0.746984505,0.998502783,-3.002059536,7.015061557,-1
522,MODEL1,PARMS,LUL,1.171292828,3.100618557,-0.00601003,-0.494255683,2.440634842,0.370665157,-1.421343069,3.191729054,-1
523,MODEL1,PARMS,LUL,1.085566602,2.578846005,0.058809375,-0.076269302,1.248646951,0.335183064,-1.41994732,3.704164329,-1
524,MODEL1,PARMS,LUL,1.049639444,0.349208077,0.087642457,-0.406425883,2.802937633,0.473503536,-1.703968556,3.616179847,-1
525,MODEL1,PARMS,LUL,1.30135953,15.82035055,-0.161289164,0.451515936,-1.041631302,-0.411381261,1.887564642,-3.107221365,-1
526,MODEL1,PARMS,LUL,1.189918896,3.17029785,-0.08894754,0.105628596,0.898113486,0.353911319,-1.193230744,2.754382146,-1
527,MODEL1,PARMS,LUL,1.180196541,11.0827509,0.172848497,-0.552919119,2.519783511,-0.179202379,-0.874568738,3.577463579,-1
528,MODEL1,PARMS,LUL,1.115456179,11.85124879,0.186385762,-0.559301908,2.25510349,-0.226714311,-0.540298753,2.554474916,-1
529,MODEL1,PARMS,LUL,1.092197869,5.207388146,0.032546639,0.213591804,-1.444193474,0.197667231,-1.189593825,3.422794641,-1
530,MODEL1,PARMS,LUL,1.088755781,1.463323977,0.325596738,-0.931009554,3.853084184,0.343892178,-1.434596602,4.133986805,-1
531,MODEL1,PARMS,LUL,1.164700016,19.58748483,0.001385387,0.022356001,0.12834577,-0.664446489,1.800474014,-2.535480614,-1
532,MODEL1,PARMS,LUL,1.12685135,16.28153834,0.01003653,0.094666628,-0.144495044,-0.482843227,1.53218521,-2.26787261,-1
533,MODEL1,PARMS,LUL,1.15565098,0.430918796,0.169028379,-0.218625353,0.618604488,0.44196877,-1.107596518,2.409459176,-1
534,MODEL1,PARMS,LUL,1.124694061,7.565512934,-0.078820879,0.264270546,-0.855639787,0.077810535,0.519350658,-1.118867969,-1
535,MODEL1,PARMS,LUL,1.086699011,2.603091183,0.059241652,-0.229813627,1.389160551,0.347068134,-0.822089915,2.015119563,-1
536,MODEL1,PARMS,LUL,1.128785025,-6.076959186,0.197099983,-0.519079391,2.350074252,0.833741276,-2.149412464,4.853831604,-1
537,MODEL1,PARMS,LUL,1.276248649,8.086461366,0.189674234,-0.046888613,-0.285881691,-0.03919465,0.001998684,1.326559439,-1
538,MODEL1,PARMS,LUL,0.956456781,1.133372131,0.126868797,0.070662918,-0.514988773,0.41707524,-2.174921257,5.913441145,-1
539,MODEL1,PARMS,LUL,1.202441194,4.285752409,-0.07502639,0.016680083,1.042805117,0.28694725,-1.444745214,3.477952704,-1
540,MODEL1,PARMS,LUL,1.108945414,1.668168541,0.187929582,0.043903558,-0.084362987,0.336763402,0.052803563,-0.277933977,-1
541,MODEL1,PARMS,LUL,1.232157137,15.01868602,0.181976761,-0.030476581,0.071154833,-0.443758474,0.392136471,0.306232069,-1
542,MODEL1,PARMS,LUL,1.053149276,8.112814154,0.160092314,-0.089028126,0.016726805,-0.025622392,0.020429291,0.507218366,-1
543,MODEL1,PARMS,LUL,1.13979687,9.159439055,0.279196582,-0.287457204,0.488185033,-0.125285076,0.395561477,0.064988913,-1
544,MODEL1,PARMS,LUL,1.101835293,18.23847686,0.001571691,0.427023127,-1.490349268,-0.609497605,2.582018943,-4.961315859,-1
545,MODEL1,PARMS,LUL,1.202459198,1.791722328,-0.188382961,0.946399869,-2.925769604,0.424357726,-0.337503065,1.02934785,-1
546,MODEL1,PARMS,LUL,1.123816797,3.810893533,0.162059099,-0.457981541,2.214884112,0.247015681,0.034980907,-0.470796988,-1
547,MODEL1,PARMS,LUL,1.199858802,-8.453595519,0.274263374,-0.017845562,-0.290193562,0.949015739,-4.353077972,11.36489335,-1
548,MODEL1,PARMS,LUL,1.080385946,2.484687294,0.125787937,-0.469776952,1.833456173,0.347434965,-0.523968389,0.834769553,-1
549,MODEL1,PARMS,LUL,1.068293297,-0.966337886,0.381905247,-1.392929385,5.77894665,0.507883709,-2.889075239,6.714605063,-1
550,MODEL1,PARMS,LUL,1.089749486,9.879354795,-0.134715166,0.272139545,-0.461028371,-0.038261598,0.351745017,-0.654523746,-1
551,MODEL1,PARMS,LUL,1.126666987,6.507870279,0.108042516,-0.239046865,1.342102843,0.085534965,0.195069602,-0.309612314,-1
552,MODEL1,PARMS,LUL,1.091111797,-12.71699843,0.178177479,-0.212026397,0.811399089,1.226330716,-3.522002731,7.616414278,-1
553,MODEL1,PARMS,LUL,1.138948272,-8.777539178,-0.083130773,0.504092222,-1.797704457,1.059676015,-2.732038359,5.351960125,-1
554,MODEL1,PARMS,LUL,1.222262766,0.933543249,-0.187392407,0.681233655,-2.706348086,0.510042191,-0.992371827,2.132258189,-1
555,MODEL1,PARMS,LUL,1.110871676,10.78039895,0.052533623,0.235266675,-1.045764239,-0.167180001,1.344461204,-2.596413531,-1
556,MODEL1,PARMS,LUL,1.291260698,0.664856786,0.072362769,-0.439985274,2.66013892,0.457277515,-1.256881825,3.147215182,-1
557,MODEL1,PARMS,LUL,1.185244317,12.97657903,-0.353433845,1.20510122,-4.920490753,-0.170726478,-0.179989954,1.240645469,-1
558,MODEL1,PARMS,LUL,1.088659798,-4.940442579,0.160997654,0.023466285,-0.574087049,0.745540878,-1.403591406,3.220865958,-1
559,MODEL1,PARMS,LUL,1.087673424,-9.683821961,-0.076160752,0.06469615,0.534065964,1.12821605,-3.06191919,5.717176705,-1
560,MODEL1,PARMS,LUL,1.220137737,8.021472426,0.124561695,-0.065856996,-0.056263246,-0.001468345,0.031366331,0.691493052,-1
561,MODEL1,PARMS,LUL,1.125766186,17.25908396,0.330515186,-0.539576423,1.152911445,-0.621711531,2.271882884,-4.524400177,-1
562,MODEL1,PARMS,LUL,1.028766153,2.187410514,0.147174965,-0.451238046,2.563068277,0.344483114,-0.902659115,1.508230127,-1
563,MODEL1,PARMS,LUL,1.203310134,15.2684565,0.154898407,-0.829239792,3.813132938,-0.426150992,1.5140439,-3.20835374,-1
564,MODEL1,PARMS,LUL,1.162164244,5.958135686,0.22061091,-0.096827792,0.476911546,0.052411128,2.000330917,-5.083961528,-1
565,MODEL1,PARMS,LUL,1.119671379,8.574689759,0.225287763,-0.002064885,-0.697516717,-0.071795719,0.216335478,-0.139614455,-1
566,MODEL1,PARMS,LUL,1.032511963,2.143477828,0.130682906,-0.220948787,1.118959388,0.363269854,-1.183830677,2.676705091,-1
567,MODEL1,PARMS,LUL,1.191647656,-4.102801511,-0.212832859,0.64697216,-2.30952023,0.822743809,-1.706265577,3.666278172,-1
568,MODEL1,PARMS,LUL,1.14630739,9.455178733,0.099437809,0.095986788,-0.621620557,-0.086675904,0.476548726,-0.48063355,-1
569,MODEL1,PARMS,LUL,1.083234873,6.429538651,0.391329976,-0.994424291,3.986045572,0.020688205,-0.365163473,1.706248478,-1
570,MODEL1,PARMS,LUL,1.014472349,-11.3418239,0.122943992,-0.046277317,0.579190205,1.166929738,-4.440963,9.751413297,-1
571,MODEL1,PARMS,LUL,1.134381269,8.238001109,-0.033251564,0.058603873,0.32013117,0.032902381,-0.480998829,1.336470184,-1
572,MODEL1,PARMS,LUL,1.113773071,0.730988955,-0.008600546,-0.149340628,0.868215035,0.498338188,-2.606499746,6.366750782,-1
573,MODEL1,PARMS,LUL,1.14966737,5.313253018,0.140245259,-0.252190245,1.018562981,0.161997346,-1.113965887,3.342381376,-1
574,MODEL1,PARMS,LUL,1.105990468,4.588790741,0.19575584,-0.182975316,0.803403152,0.161460037,0.647391785,-1.600744681,-1
575,MODEL1,PARMS,LUL,1.152908738,-2.814183681,-0.093924571,0.396265238,-0.927221594,0.703174132,-1.331054497,2.560790423,-1
576,MODEL1,PARMS,LUL,1.057159567,3.962937832,0.176640193,-0.244096944,0.754517106,0.20656292,0.593114704,-1.490783599,-1
577,MODEL1,PARMS,LUL,1.075884722,-0.339556133,0.119452919,0.029247199,0.258081161,0.476135499,-0.835203946,2.137223895,-1
