SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RMB
327,MODEL1,PARMS,RMB,1.489027312,-13.04844485,0.447937168,-1.622815204,6.69276528,1.523591218,-4.173934407,9.331903,-1
328,MODEL1,PARMS,RMB,1.617520172,20.14319611,-0.011292479,0.351216019,-2.220065103,-0.386853996,1.733591961,-2.769931963,-1
329,MODEL1,PARMS,RMB,1.680841211,16.91869324,0.238650226,-0.926835747,3.625768437,-0.246602291,1.791257021,-3.161670059,-1
330,MODEL1,PARMS,RMB,1.518396121,0.157451997,0.441219569,-1.149824257,3.553513226,0.693010242,-0.070611575,0.327638556,-1
331,MODEL1,PARMS,RMB,1.500238272,-5.350660364,0.287147246,-0.850010723,3.420086541,1.059945597,-0.973207341,1.924480253,-1
332,MODEL1,PARMS,RMB,1.614197938,-24.14294165,0.165006789,-0.660860932,3.505954006,2.247761427,-4.93006132,9.718559921,-1
333,MODEL1,PARMS,RMB,1.687158448,14.33989956,0.295740754,-1.217376865,4.316971394,-0.089950146,0.123925388,0.157602379,-1
334,MODEL1,PARMS,RMB,1.57278103,2.91295153,-0.203799738,0.199734221,-1.223202121,0.740952273,-2.089097126,4.301026871,-1
335,MODEL1,PARMS,RMB,1.589566655,9.053872391,-0.243233709,0.803094231,-3.22970988,0.344879947,-0.25861406,0.625974799,-1
336,MODEL1,PARMS,RMB,1.542995768,8.436837906,0.399033235,-1.166484996,3.580235245,0.205790055,1.180197508,-2.627139851,-1
337,MODEL1,PARMS,RMB,1.614198358,-14.27697546,0.59895076,-1.550545378,4.800250798,1.527911097,-2.854744319,5.925488511,-1
338,MODEL1,PARMS,RMB,1.585958031,21.0101612,0.095443453,-0.954853747,3.727396937,-0.446429713,3.457147813,-8.580218419,-1
339,MODEL1,PARMS,RMB,1.513722758,-2.884698924,0.644291744,-2.150674947,7.461209743,0.858200893,-0.973833385,0.814865843,-1
340,MODEL1,PARMS,RMB,1.505267388,29.15323823,0.077853883,-0.87591021,3.523863112,-0.936535151,4.276366156,-8.304860212,-1
341,MODEL1,PARMS,RMB,1.550435986,14.33500135,0.424556286,-0.861438939,2.074316189,-0.173335149,2.709441334,-5.09746399,-1
342,MODEL1,PARMS,RMB,1.785753021,5.446438059,0.061810067,-0.525494973,1.331691672,0.498433774,0.037125935,-1.203397477,-1
343,MODEL1,PARMS,RMB,1.530211398,-23.78213585,0.53188384,-1.356979307,4.513187642,2.127008622,-3.985827297,6.644234217,-1
344,MODEL1,PARMS,RMB,1.509949439,-5.287249475,0.267558443,-1.210345312,4.568107545,1.101478407,-1.975586725,4.002446277,-1
345,MODEL1,PARMS,RMB,1.526390951,-8.868806154,0.165722421,-0.572426013,1.781364199,1.341736421,-3.372859198,6.719936117,-1
346,MODEL1,PARMS,RMB,1.50497803,16.60144795,-0.067971535,-0.422563729,2.243579486,-0.141940269,2.492197881,-6.036893838,-1
347,MODEL1,PARMS,RMB,1.618456581,-0.821397072,0.080826712,-0.499417608,1.25647572,0.864864882,-1.321874052,2.353565702,-1
348,MODEL1,PARMS,RMB,1.598707698,18.51940717,0.0899688,-0.375215117,1.365774822,-0.322905334,2.034766462,-3.687659779,-1
349,MODEL1,PARMS,RMB,1.57065411,-12.02664461,0.412048675,-1.194940318,3.313568708,1.443261827,-2.359207612,4.397591255,-1
350,MODEL1,PARMS,RMB,1.529877489,6.721558051,0.400517417,-1.039951026,3.352105517,0.321017108,0.988429341,-2.817474018,-1
351,MODEL1,PARMS,RMB,1.624011561,-11.83818065,0.049581429,-0.708736105,3.502610693,1.566305395,-3.887271442,7.892625113,-1
352,MODEL1,PARMS,RMB,1.61346256,-5.268431135,0.477388136,-2.000611794,6.541209055,1.054034875,-1.549538237,2.294185988,-1
353,MODEL1,PARMS,RMB,1.472883617,-11.80054292,0.201236376,-0.6098789,2.237188998,1.508350042,-4.658182443,10.35807308,-1
354,MODEL1,PARMS,RMB,1.59997635,14.02033761,0.281405392,-1.306003645,4.084895003,-0.064339606,0.383264179,-0.267780628,-1
355,MODEL1,PARMS,RMB,1.533996372,11.10281677,0.24623189,-0.702351458,1.788616231,0.113918387,0.160836453,0.325017442,-1
356,MODEL1,PARMS,RMB,1.613451298,18.27571992,0.115192087,-0.154894589,-0.175615064,-0.316621731,2.589271307,-5.427351967,-1
357,MODEL1,PARMS,RMB,1.574127486,23.66372128,-0.399275501,0.298168404,-0.505481752,-0.464346345,2.636323726,-5.633212539,-1
358,MODEL1,PARMS,RMB,1.737650587,-0.161887625,-0.054833011,0.117633357,0.447590447,0.823795178,-0.754529436,1.831067615,-1
359,MODEL1,PARMS,RMB,1.85256095,-9.012692034,0.204317506,-0.46456793,0.985343512,1.31183456,-1.897593822,3.155811434,-1
360,MODEL1,PARMS,RMB,1.542957669,-1.857921399,-0.107395559,0.059523987,-0.196356715,0.985412873,-1.911028655,4.069129514,-1
361,MODEL1,PARMS,RMB,1.658480344,1.318089091,0.027320742,0.509382885,-2.892845943,0.742244564,-2.51419437,6.231602255,-1
362,MODEL1,PARMS,RMB,1.627483398,23.14041063,0.325395709,-1.025194656,3.628874844,-0.660051163,2.86746208,-5.066699169,-1
363,MODEL1,PARMS,RMB,1.567764258,-2.959284389,0.181848472,-0.53281111,1.73805385,0.94871998,-0.989773685,1.403919824,-1
364,MODEL1,PARMS,RMB,1.586986716,-18.91313031,0.094490158,0.059483965,-0.667315247,1.94267851,-5.168962093,10.85747482,-1
365,MODEL1,PARMS,RMB,1.708382988,-15.25110645,-0.150639025,-0.321057952,2.000456807,1.817884416,-4.025602428,8.263608349,-1
366,MODEL1,PARMS,RMB,1.573756324,-2.700477766,-0.039952737,-0.023806712,0.956369234,0.994344682,-1.324419306,3.189070504,-1
367,MODEL1,PARMS,RMB,1.611032153,22.49840748,-0.094061867,-0.376786627,1.863171378,-0.49025577,2.394871426,-5.428888566,-1
368,MODEL1,PARMS,RMB,1.487050862,-0.743668866,0.324688098,-1.543497007,6.265563126,0.807051961,-1.099454528,2.298802619,-1
369,MODEL1,PARMS,RMB,1.567171692,-11.89494663,0.344414109,-1.091849141,4.148532008,1.466615369,-3.62453984,7.671312146,-1
370,MODEL1,PARMS,RMB,1.499169218,-2.52172062,0.296975552,-1.044048702,3.359171312,0.935257986,-2.499185919,5.719370593,-1
371,MODEL1,PARMS,RMB,1.544708886,5.219309725,0.337788527,-1.420164747,6.008629558,0.444533324,-0.319140145,1.362168807,-1
372,MODEL1,PARMS,RMB,1.648623605,-0.299715349,-0.035699487,-0.015827028,-0.145847919,0.845322853,-0.705865415,1.144275427,-1
373,MODEL1,PARMS,RMB,1.735434738,-16.00302948,0.123901574,-0.582802213,2.17192125,1.779627117,-3.339949896,5.782881335,-1
374,MODEL1,PARMS,RMB,1.591189793,-1.227448996,0.315331515,-1.028009529,3.032715619,0.823098788,-1.07945359,1.559770913,-1
375,MODEL1,PARMS,RMB,1.51333844,28.09614651,-0.051628238,0.306234033,-1.547371291,-0.864420588,3.949316027,-7.979109294,-1
376,MODEL1,PARMS,RMB,1.511653268,-9.350556498,0.273565445,-0.976514506,3.878582493,1.3319817,-3.000445668,6.122903909,-1
377,MODEL1,PARMS,RMB,1.661527348,11.73573543,0.425562503,-0.90821984,2.747665508,0.00968297,0.037354153,0.899885112,-1
378,MODEL1,PARMS,RMB,1.46458242,-5.483212595,0.022227134,-0.379410847,1.850841027,1.166061632,-2.246116371,3.89939459,-1
379,MODEL1,PARMS,RMB,1.539172337,-3.586046008,0.129190765,-0.717088971,2.576140847,1.025336973,-1.52563543,2.492460526,-1
380,MODEL1,PARMS,RMB,1.594445947,7.383950829,0.072457945,-0.319698472,0.922094443,0.372703364,-0.743356126,2.381591331,-1
381,MODEL1,PARMS,RMB,1.553895169,2.329156613,-0.073571289,-0.310131869,1.165606615,0.73065747,-1.007679907,1.981301658,-1
382,MODEL1,PARMS,RMB,1.367253964,-5.490978195,0.000749252,-0.251883282,0.609450154,1.177094055,-2.131318021,3.992070674,-1
383,MODEL1,PARMS,RMB,1.727074502,7.112009535,0.481568635,-1.994130912,6.542359276,0.318369714,1.144030787,-3.783476501,-1
384,MODEL1,PARMS,RMB,1.617694832,23.47835859,0.426983746,-1.252148826,4.086605802,-0.700927741,2.797992929,-6.001529372,-1
385,MODEL1,PARMS,RMB,1.410129038,11.89324257,0.080789354,-0.252828307,0.481160857,0.09575511,0.2231359,0.692826368,-1
386,MODEL1,PARMS,RMB,1.543845679,-20.69963296,-0.208201392,-0.010572214,1.290342537,2.175263119,-6.508964561,13.32480708,-1
387,MODEL1,PARMS,RMB,1.569717173,0.871497783,0.032905951,0.131623006,-0.784011328,0.74315327,-0.668452451,0.848906364,-1
388,MODEL1,PARMS,RMB,1.451033605,-3.261868559,-0.071889719,-0.259421217,1.692841559,1.086324882,-4.503909507,10.3297048,-1
389,MODEL1,PARMS,RMB,1.407959935,9.387660996,0.244017995,-0.431792272,1.12278041,0.175728069,-0.213802768,2.104949665,-1
390,MODEL1,PARMS,RMB,1.583780276,17.55950541,-0.131534013,0.387336845,-1.534884646,-0.195723443,1.527923095,-3.653977833,-1
391,MODEL1,PARMS,RMB,1.617563232,-4.379433646,-0.032154045,-0.105566372,0.338205817,1.109579,-1.619755625,2.457977834,-1
392,MODEL1,PARMS,RMB,1.443208804,-11.14472319,-0.142379448,-0.031844892,-0.265074564,1.568002293,-4.868811956,11.40797432,-1
393,MODEL1,PARMS,RMB,1.465929268,-1.81194475,0.254144671,-1.022286659,4.545997848,0.882846996,-2.117682431,5.362616583,-1
394,MODEL1,PARMS,RMB,1.696539469,23.45297362,0.255118998,-1.128466219,3.932490545,-0.618683833,1.462500823,-2.499986341,-1
395,MODEL1,PARMS,RMB,1.699753371,-3.488440516,0.374384074,-1.023159403,3.287679265,0.951029735,-2.19835859,4.245391798,-1
396,MODEL1,PARMS,RMB,1.587379886,14.06834572,0.263930223,-0.653178295,1.571559685,-0.087524914,0.261083549,0.874171288,-1
397,MODEL1,PARMS,RMB,1.557877265,-3.176675658,0.198774644,-0.538595019,1.933860272,0.950127193,0.594594093,-3.85278767,-1
398,MODEL1,PARMS,RMB,1.55671922,2.697193767,-0.102579063,-0.132179746,0.726457676,0.717705263,-1.861054363,4.390703204,-1
399,MODEL1,PARMS,RMB,1.568829985,9.33817154,-0.193499169,0.079983616,0.977101678,0.309539376,1.531034592,-3.764454716,-1
400,MODEL1,PARMS,RMB,1.554064585,-23.14446472,0.462419014,-1.170072542,4.187852125,2.082825092,-5.06539917,11.00786249,-1
401,MODEL1,PARMS,RMB,1.599913314,-17.17546066,0.235246943,-0.352762682,1.444884673,1.807955066,-4.916923843,10.72780085,-1
402,MODEL1,PARMS,RMB,1.623654151,29.2574514,0.152186273,-0.088551459,-0.883365222,-0.977286335,2.549726239,-3.731836789,-1
403,MODEL1,PARMS,RMB,1.467371246,6.896824637,0.394624214,-1.202092252,4.848153852,0.28608506,1.063248688,-2.423042461,-1
404,MODEL1,PARMS,RMB,1.535210352,16.63686525,0.148957639,-0.284117398,0.39351786,-0.218080809,0.673724522,-0.770029689,-1
405,MODEL1,PARMS,RMB,1.507940094,-11.55112937,-0.297418531,0.378228433,-0.666764048,1.632140612,-4.878976018,11.24700654,-1
406,MODEL1,PARMS,RMB,1.497071121,12.81392648,0.204242055,-0.272836859,0.424098376,-0.000266517,0.713766557,-0.636637489,-1
407,MODEL1,PARMS,RMB,1.723714093,-7.711302634,0.127053181,-0.402970438,1.111210275,1.239638042,-1.493072538,3.033069334,-1
408,MODEL1,PARMS,RMB,1.496874175,-3.992778291,0.470460317,-1.233130823,4.1704316,0.957701497,-2.585610183,6.126395628,-1
409,MODEL1,PARMS,RMB,1.431862157,-8.183575696,0.200197057,-0.84321301,3.573970321,1.29079283,-4.691185649,11.22165367,-1
410,MODEL1,PARMS,RMB,1.74131488,-2.763801753,0.000448588,0.53332923,-2.624584623,0.962276767,1.621878846,-6.014973167,-1
411,MODEL1,PARMS,RMB,1.81888465,10.27035692,0.153859452,-0.471688578,0.735035252,0.177000391,1.752930795,-5.385403,-1
412,MODEL1,PARMS,RMB,1.750589189,8.796967869,0.066219821,-0.3823856,1.069071524,0.279744775,0.145053078,-0.394943218,-1
413,MODEL1,PARMS,RMB,1.686792336,17.15991794,0.344975343,-1.111703903,4.308144821,-0.300393167,2.347188322,-4.822611763,-1
414,MODEL1,PARMS,RMB,1.671105227,-11.19889285,0.364621856,-0.651192944,1.774079178,1.391202628,-3.857159734,9.061003747,-1
415,MODEL1,PARMS,RMB,1.634021968,8.570898934,0.588343284,-1.81598959,5.8198769,0.158736194,0.60840192,-0.421130013,-1
416,MODEL1,PARMS,RMB,1.705449158,18.42303447,-0.076992866,-0.268426165,1.500877117,-0.241209616,0.791908695,-0.895788468,-1
417,MODEL1,PARMS,RMB,1.47556274,17.28438181,-0.560927854,1.627999095,-7.28747722,-0.060873724,0.609677485,-0.258966265,-1
418,MODEL1,PARMS,RMB,1.533839563,-2.663127602,0.188409422,-1.109486407,4.510654626,0.966625367,-3.212655112,7.716895365,-1
419,MODEL1,PARMS,RMB,1.595420933,-10.85294433,-0.02495717,-0.082874607,0.128210757,1.484819448,-1.206103407,0.65993577,-1
420,MODEL1,PARMS,RMB,1.437253952,-14.01388064,0.185653635,-0.823910778,3.615839145,1.630490203,-4.175324816,9.348087287,-1
421,MODEL1,PARMS,RMB,1.448820752,-2.614932852,0.090816228,-0.671873708,3.365689535,0.97761908,-1.983400074,4.413850635,-1
422,MODEL1,PARMS,RMB,1.602814641,5.886616923,-0.041857714,-0.033589636,0.209312802,0.491851479,-1.027798957,3.002652551,-1
423,MODEL1,PARMS,RMB,1.550936314,-19.27976324,0.181247382,-0.959981303,3.832898135,1.97095436,-4.73864207,9.504657841,-1
424,MODEL1,PARMS,RMB,1.627805191,17.29748479,0.194005752,-0.692880273,2.176112623,-0.258017122,0.620448695,-0.4277614,-1
425,MODEL1,PARMS,RMB,1.688404836,3.322098561,0.012560577,-0.595397999,2.702418781,0.633762379,-1.146147337,3.365117201,-1
426,MODEL1,PARMS,RMB,1.438152508,23.280959,0.231364681,-1.220947957,4.334965353,-0.606153739,0.560320765,1.309329643,-1
427,MODEL1,PARMS,RMB,1.539989915,3.320294555,0.098897917,-0.498763481,2.475968671,0.598220389,-0.721077984,1.976627116,-1
428,MODEL1,PARMS,RMB,1.687657293,4.913529025,0.37820612,-1.468257803,5.383889867,0.442621868,0.010079061,-0.795662812,-1
429,MODEL1,PARMS,RMB,1.52970733,16.79854447,0.074723343,-0.386436584,1.513694785,-0.213458368,2.642928481,-5.93983066,-1
430,MODEL1,PARMS,RMB,1.705751571,-4.094596311,0.113266048,-0.743391079,2.872825142,1.067397635,-2.760920817,6.826946561,-1
431,MODEL1,PARMS,RMB,1.534216183,-32.11451498,0.140052755,-0.150318672,-0.177267473,2.744931108,-8.14636071,17.74230208,-1
432,MODEL1,PARMS,RMB,1.329468482,0.873094372,0.373036372,-1.032678012,3.514041246,0.680516571,-0.96266315,1.817574998,-1
433,MODEL1,PARMS,RMB,1.559707056,15.26378207,0.049395578,-1.162829748,5.280343972,-0.06657872,0.53718238,-0.458676166,-1
434,MODEL1,PARMS,RMB,1.368347254,-14.83339649,0.138410899,-0.595205807,2.444910704,1.697133715,-6.3532112,15.21969422,-1
435,MODEL1,PARMS,RMB,1.508831985,-6.131635565,0.056833592,-0.354760016,1.541262514,1.178908789,-1.887657609,3.856981575,-1
436,MODEL1,PARMS,RMB,1.521001961,-12.79307532,0.243273414,-1.086483758,4.150246017,1.550334758,-3.285759226,6.084417204,-1
437,MODEL1,PARMS,RMB,1.509236786,13.20935807,0.494476507,-1.37828946,4.524046622,-0.100232751,0.570092894,-0.387775889,-1
438,MODEL1,PARMS,RMB,1.641989514,-1.240414174,-0.282555589,0.327466205,-1.536354425,1.009297143,-2.956904442,7.027865164,-1
439,MODEL1,PARMS,RMB,1.563360037,5.19190985,0.097821011,-0.219348364,0.037401864,0.507166882,-0.93158251,2.542004444,-1
440,MODEL1,PARMS,RMB,1.649719725,-4.573848554,0.37002077,-0.849064876,2.493806279,1.001797039,-1.721847615,3.254136502,-1
441,MODEL1,PARMS,RMB,1.449474585,-23.04370003,0.137289973,0.193190701,-1.020611271,2.151647474,-4.659046922,9.459906631,-1
442,MODEL1,PARMS,RMB,1.495870092,10.99141267,0.712200095,-2.352661754,8.392346673,0.011107051,0.001322221,0.471771151,-1
443,MODEL1,PARMS,RMB,1.5150432,3.231273796,0.194456731,-0.779658205,3.385561058,0.604145986,-1.940812803,4.116355996,-1
444,MODEL1,PARMS,RMB,1.558497722,2.965515859,-0.538718592,0.50110668,-0.479345464,0.8099321,-1.291025409,2.930594227,-1
445,MODEL1,PARMS,RMB,1.575423203,-4.700355228,-0.142015987,-0.678458497,3.184281396,1.189820002,-3.061249962,6.679239259,-1
446,MODEL1,PARMS,RMB,1.525796606,21.20294565,0.061255452,-0.860630745,3.847467142,-0.452446072,1.534050626,-2.652766639,-1
447,MODEL1,PARMS,RMB,1.496421764,0.844120485,0.355689724,-1.181475483,4.047589053,0.690144592,-0.988137759,2.46577479,-1
448,MODEL1,PARMS,RMB,1.558294699,-1.571651395,0.21856465,-0.739135171,2.716007069,0.881292655,-1.549651653,3.336594191,-1
449,MODEL1,PARMS,RMB,1.521915261,9.26581643,-0.338745949,1.609719922,-7.541783492,0.320349449,0.860991915,-1.630947618,-1
450,MODEL1,PARMS,RMB,1.565727319,-1.604948164,0.274070395,-0.492176194,1.910077798,0.853222165,-4.111461322,11.50595303,-1
451,MODEL1,PARMS,RMB,1.573270634,10.13748017,-0.074039629,-0.193508455,1.650482367,0.235024369,-0.108826292,1.386266397,-1
452,MODEL1,PARMS,RMB,1.553172534,-8.967757471,0.170927349,-0.894840987,3.094376701,1.336433132,-2.68970165,5.449709027,-1
453,MODEL1,PARMS,RMB,1.643195564,25.27873079,0.171387702,-0.269840105,-0.127227037,-0.745489948,3.013212569,-5.788636166,-1
454,MODEL1,PARMS,RMB,1.593948471,2.643800556,-0.013601009,0.140808075,-0.93492543,0.661436692,-1.503906689,4.260589202,-1
455,MODEL1,PARMS,RMB,1.713410093,10.53865714,0.138217186,-0.832205124,3.690231871,0.16006892,-0.971459374,3.732884842,-1
456,MODEL1,PARMS,RMB,1.462759973,20.48094923,0.160733367,-0.72137115,2.203823989,-0.435081341,1.648173908,-2.431888672,-1
457,MODEL1,PARMS,RMB,1.504988844,-4.608777818,0.509211935,-1.395030588,4.638403471,0.996755433,-4.408235518,10.76718102,-1
458,MODEL1,PARMS,RMB,1.449397509,12.18799653,0.200324939,-0.424419763,1.186482951,0.028178068,0.585164647,-0.438020639,-1
459,MODEL1,PARMS,RMB,1.478389865,21.24590207,0.280763702,-0.548625999,1.667162098,-0.535568118,3.074338883,-6.492464055,-1
460,MODEL1,PARMS,RMB,1.464008301,-5.778710126,0.036801661,-0.307784802,1.351513632,1.181075537,-3.500946684,8.804961785,-1
461,MODEL1,PARMS,RMB,1.564462292,-12.24516918,0.146646507,-0.457131766,1.629630998,1.551394221,-5.40792984,12.16416575,-1
462,MODEL1,PARMS,RMB,1.648891205,-10.63624633,0.546789119,-1.597304716,6.159770169,1.310435551,-2.094316451,3.843062383,-1
463,MODEL1,PARMS,RMB,1.569364856,4.722674797,-0.000396926,-0.369046052,1.260847282,0.545290482,-1.105254372,3.42978337,-1
464,MODEL1,PARMS,RMB,1.535205355,-10.83236875,0.412472937,-0.939254694,3.176032068,1.350071621,-2.48420496,4.988407355,-1
465,MODEL1,PARMS,RMB,1.48853776,14.77898731,-0.084667946,-0.071475148,-0.002849172,-0.026787032,1.013653441,-2.526545437,-1
466,MODEL1,PARMS,RMB,1.679643619,4.077876056,-0.208766092,0.279936393,-0.803238346,0.658901333,-1.77058137,4.590901709,-1
467,MODEL1,PARMS,RMB,1.774739312,20.52032235,0.087388471,-0.085830651,0.328424883,-0.475057231,4.412397881,-9.067691056,-1
468,MODEL1,PARMS,RMB,1.551818083,21.71337962,0.152743724,-0.300103995,-0.054621841,-0.528749845,3.198195431,-6.587387793,-1
469,MODEL1,PARMS,RMB,1.470692269,-11.33700415,-0.111465172,0.400943341,-2.198284702,1.556951202,-5.342900923,12.60697189,-1
470,MODEL1,PARMS,RMB,1.803900954,14.51182496,0.377029853,-1.003944099,3.28140645,-0.146913816,0.811633961,-0.969371926,-1
471,MODEL1,PARMS,RMB,1.776743896,2.63912852,0.520231249,-1.137751788,4.082478725,0.499553394,1.914467983,-4.940133944,-1
472,MODEL1,PARMS,RMB,1.513147505,-6.559381714,0.410329292,-1.280550485,4.89345784,1.117291227,-2.154474492,4.908105174,-1
473,MODEL1,PARMS,RMB,1.704891126,-0.963893401,0.120848577,-0.50673686,2.075699616,0.832353875,0.161310099,-0.629687997,-1
474,MODEL1,PARMS,RMB,1.599976929,13.90411694,0.120601159,-0.217571797,0.390405739,-0.035677428,0.598454581,-1.087433209,-1
475,MODEL1,PARMS,RMB,1.69733883,0.305103037,0.384786064,-1.348508569,4.246863403,0.729793934,-1.342548172,2.697492334,-1
476,MODEL1,PARMS,RMB,1.597425091,-7.632038,0.373515729,-1.390977055,4.991698553,1.180824722,-1.126568869,1.308409775,-1
477,MODEL1,PARMS,RMB,1.544581479,14.56483458,0.510014555,-1.690389998,6.060273865,-0.182451463,1.859908668,-3.733697525,-1
478,MODEL1,PARMS,RMB,1.695553614,3.816631278,0.023336618,-0.329066899,1.385827512,0.596144672,-0.758899344,2.044712618,-1
479,MODEL1,PARMS,RMB,1.471220723,-5.76117614,0.082093925,-0.258052595,0.948242717,1.154356867,-1.969614805,3.679469813,-1
480,MODEL1,PARMS,RMB,1.455999463,8.05270037,0.098540807,-0.074304038,0.120311781,0.300558194,0.044261878,0.392381611,-1
481,MODEL1,PARMS,RMB,1.619147557,-7.616897437,-0.043258662,-0.318768673,1.852637912,1.309257457,-2.955555876,5.973278379,-1
482,MODEL1,PARMS,RMB,1.543493598,-13.95425125,0.403337456,-1.25461768,4.218895878,1.558236128,-2.102499208,2.591530649,-1
483,MODEL1,PARMS,RMB,1.650063485,-8.172324599,0.499207901,-1.573172667,5.938942597,1.201419931,-2.249570133,3.34766265,-1
484,MODEL1,PARMS,RMB,1.615759683,11.45551277,0.439796029,-1.067083365,3.618392025,0.016616296,0.10009583,0.947161286,-1
485,MODEL1,PARMS,RMB,1.474163525,-15.26148565,0.136267692,-0.323886881,1.320388875,1.701221818,-4.359451336,9.838239274,-1
486,MODEL1,PARMS,RMB,1.542674458,-37.689185,0.226134178,-1.33494281,5.651185503,3.070158589,-8.162709024,16.96248102,-1
487,MODEL1,PARMS,RMB,1.796275376,-16.11357467,-0.069032084,-0.038926341,-0.052766447,1.849838184,-5.706347776,12.21277686,-1
488,MODEL1,PARMS,RMB,1.585767029,1.274044635,-0.094457534,-0.147574498,0.646403379,0.814523927,-3.59319579,9.115418411,-1
489,MODEL1,PARMS,RMB,1.521097889,12.60129711,0.358276583,-1.385969262,5.281235589,-0.044479274,2.971060589,-6.834550874,-1
490,MODEL1,PARMS,RMB,1.461732914,11.05423846,0.245052188,-0.802957487,2.15640642,0.083486648,3.053896197,-8.330804129,-1
491,MODEL1,PARMS,RMB,1.590343012,-5.898748246,-0.01230549,-0.29790781,1.37247947,1.192026965,-0.943724268,0.904429349,-1
492,MODEL1,PARMS,RMB,1.576236997,-9.244364991,0.172165792,-0.678528232,2.206999163,1.364258809,-3.855707314,8.194211305,-1
493,MODEL1,PARMS,RMB,1.587258805,0.727731259,0.101033078,-0.587631799,2.538269056,0.783082854,-1.40421338,2.0570619,-1
494,MODEL1,PARMS,RMB,1.72101281,11.68174064,0.251519546,-1.209308901,4.327913889,0.066265906,1.85889843,-5.806516288,-1
495,MODEL1,PARMS,RMB,1.642857866,-6.029077743,0.26025411,-1.143342574,4.264122022,1.133823094,-2.030539685,4.170655568,-1
496,MODEL1,PARMS,RMB,1.534471984,1.675198036,0.357479393,-0.295812141,-0.077459049,0.5889355,0.13440325,-0.255084922,-1
497,MODEL1,PARMS,RMB,1.411875656,4.795648282,0.152443395,-0.224028322,1.467534507,0.468369507,-0.15912181,1.462411568,-1
498,MODEL1,PARMS,RMB,1.539367821,-0.90360094,0.251392608,-0.55648032,1.322982591,0.813656404,-1.817116658,4.660748946,-1
499,MODEL1,PARMS,RMB,1.534653424,6.224802556,0.172503059,-0.550586929,1.699580514,0.415089182,-0.450734876,0.862814456,-1
500,MODEL1,PARMS,RMB,1.680063432,10.79639753,0.2151806,-0.1974709,-0.416797464,0.109296766,1.113576621,-3.005985843,-1
501,MODEL1,PARMS,RMB,1.52270715,-24.94340056,0.256025204,-0.820672985,2.647734656,2.259377631,-4.092550629,7.482526373,-1
502,MODEL1,PARMS,RMB,1.609943542,5.775537802,0.136165437,-0.319963123,0.48162615,0.456078419,-1.742324449,4.839342139,-1
503,MODEL1,PARMS,RMB,1.544166588,6.148446038,0.022455174,0.234707763,-1.443320362,0.433704141,0.622678965,-1.322021384,-1
504,MODEL1,PARMS,RMB,1.506147653,-28.5374083,0.443982118,-1.847032558,7.779109258,2.457350216,-6.303769874,12.89831721,-1
505,MODEL1,PARMS,RMB,1.48492064,9.042580229,-0.207996936,0.547024047,-1.860379233,0.322119722,-0.077688984,0.944814581,-1
506,MODEL1,PARMS,RMB,1.491742898,9.229114261,0.179285501,-1.030797798,4.52932925,0.262872755,-0.98951046,2.434320061,-1
507,MODEL1,PARMS,RMB,1.494602654,3.801683482,-0.160409633,0.599778783,-2.800808559,0.647031848,-0.985431477,2.09430573,-1
508,MODEL1,PARMS,RMB,1.718194404,16.08021299,-0.047394818,-0.159046785,0.595946417,-0.137886451,3.361381492,-8.068346733,-1
509,MODEL1,PARMS,RMB,1.49895235,8.382943361,0.313751965,-0.291925731,0.399142382,0.230250523,-0.448441708,1.851815611,-1
510,MODEL1,PARMS,RMB,1.394254253,8.676731678,0.241919999,-0.886192398,4.065638582,0.248938659,-0.400556204,1.596139719,-1
511,MODEL1,PARMS,RMB,1.593034592,-11.41190348,0.587848641,-2.363541133,9.004913989,1.40192755,-3.975036767,8.422666884,-1
512,MODEL1,PARMS,RMB,1.511878814,-2.693959071,-0.313575722,0.317766251,-0.324935004,1.101858217,-3.398491266,7.581877567,-1
513,MODEL1,PARMS,RMB,1.511143416,-19.1962253,0.345586645,-1.147107587,4.586670608,1.900309432,-3.597056489,5.840411779,-1
514,MODEL1,PARMS,RMB,1.612995042,-24.75537953,0.345553388,-0.913216364,4.170106468,2.257132905,-6.776712861,14.58506303,-1
515,MODEL1,PARMS,RMB,1.600234535,8.166272998,-0.08669459,0.0248445,-0.699203657,0.380997322,-2.464242959,8.089264067,-1
516,MODEL1,PARMS,RMB,1.461156799,8.988706422,0.242500988,-0.699727397,1.817666293,0.226674698,-0.12969712,1.166247356,-1
517,MODEL1,PARMS,RMB,1.779587073,0.090578635,0.262293217,-0.356733079,0.707334457,0.738120895,-1.058642996,1.765515921,-1
518,MODEL1,PARMS,RMB,1.522700143,8.02528771,-0.09644925,0.260529814,-0.703342827,0.357469491,-0.517779907,1.693889801,-1
519,MODEL1,PARMS,RMB,1.792582012,3.870106838,-0.049537033,0.096120237,-0.282506077,0.626641763,-3.789709256,10.3393829,-1
520,MODEL1,PARMS,RMB,1.709798208,-8.684454529,-0.066237214,-0.350547714,2.106886745,1.388834454,-3.690006362,8.156195606,-1
521,MODEL1,PARMS,RMB,1.573973459,-32.20348909,0.283150938,-0.797655412,3.545491727,2.716661203,-7.701516834,15.77865246,-1
522,MODEL1,PARMS,RMB,1.445204568,-6.563559147,0.150272342,-1.75968759,8.095754029,1.239656186,-2.543932338,4.706987927,-1
