SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RLL
546,MODEL1,PARMS,RLL,0.986704976,15.78176483,0.321366851,-1.062665574,3.349026528,-0.657204025,4.0101046,-9.620874095,-1
547,MODEL1,PARMS,RLL,1.004075341,0.862079948,0.188599585,-0.374256605,0.445651218,0.282423266,0.764227633,-3.015362415,-1
548,MODEL1,PARMS,RLL,0.994176487,6.004562225,0.138886933,-0.919248271,2.813922432,0.034571674,-0.103392057,0.338031782,-1
549,MODEL1,PARMS,RLL,0.926361166,4.574901143,0.071132248,0.069581303,-0.73567712,0.075775784,1.406761849,-3.396238679,-1
550,MODEL1,PARMS,RLL,1.030702495,7.164502602,0.056754187,-0.359543,0.966714234,-0.036339315,0.107465694,-0.00745513,-1
551,MODEL1,PARMS,RLL,0.942408098,13.60177287,0.225651695,-0.756021062,2.672447171,-0.5081097,3.539073801,-8.194187012,-1
552,MODEL1,PARMS,RLL,1.049933179,12.7575776,-0.014279131,-0.160428402,-0.194176826,-0.361846082,1.435526759,-2.734925497,-1
553,MODEL1,PARMS,RLL,0.958781286,1.660027518,-0.072434887,-0.006292051,-0.246315044,0.328322772,-0.395827913,0.157365224,-1
554,MODEL1,PARMS,RLL,0.978909173,10.5274852,0.06672172,-0.491150538,1.038176762,-0.247729874,1.69780594,-3.981213258,-1
555,MODEL1,PARMS,RLL,0.963357297,11.15422809,0.146672395,-0.55688028,1.880479717,-0.316324491,1.259379494,-2.124696116,-1
556,MODEL1,PARMS,RLL,0.970687445,8.462337756,-0.061225774,-0.153220351,-0.213569678,-0.09237352,1.50908013,-3.679668138,-1
557,MODEL1,PARMS,RLL,1.146611829,8.841947368,-0.050227068,-0.125886453,0.002364057,-0.119267835,1.563412892,-3.938739654,-1
558,MODEL1,PARMS,RLL,1.08116479,5.300923536,-0.015365677,-0.068490909,-0.320422921,0.071807392,1.153135467,-3.114575468,-1
559,MODEL1,PARMS,RLL,1.040019385,10.36417826,-0.103404545,0.111523354,-1.208625125,-0.209297848,2.726231131,-7.094849315,-1
560,MODEL1,PARMS,RLL,0.931345957,5.147868917,0.12274516,-0.475865795,1.006779835,0.050547623,1.23248195,-3.448226928,-1
561,MODEL1,PARMS,RLL,1.076581781,22.72808747,-0.078896097,-0.349401054,0.712237753,-0.93547196,3.048771121,-6.566685296,-1
562,MODEL1,PARMS,RLL,1.016061628,-0.36885948,0.073984097,-0.694313297,2.227236387,0.413168413,0.560646305,-3.111531005,-1
563,MODEL1,PARMS,RLL,1.038178506,-11.8998959,-0.027533635,-0.740887408,2.87433641,1.172650098,-4.44155475,9.497745077,-1
564,MODEL1,PARMS,RLL,1.067639362,7.617739643,-0.022724717,-0.229854765,0.490103167,-0.059501821,1.624327229,-4.493089129,-1
565,MODEL1,PARMS,RLL,1.042699321,15.60131083,0.208887223,-0.458177908,0.329211603,-0.602922813,2.682445209,-5.443492462,-1
566,MODEL1,PARMS,RLL,1.057915981,-6.297496011,-0.08784282,-0.411212315,2.349175449,0.835526375,-3.139469826,7.052809499,-1
567,MODEL1,PARMS,RLL,1.057661589,-5.032216416,0.115392316,-0.621585745,2.005162378,0.678232553,-1.092461764,2.005628424,-1
568,MODEL1,PARMS,RLL,1.059127976,-0.022736376,0.014177872,-0.614029569,2.016992861,0.429622467,-0.907725277,1.499197575,-1
569,MODEL1,PARMS,RLL,1.004654641,12.34496907,-0.180862544,0.027347429,-0.268851975,-0.285137929,1.093451395,-2.298111166,-1
570,MODEL1,PARMS,RLL,0.957449942,5.143967451,-0.023385109,-0.354637216,0.998476916,0.11501362,-0.710298248,1.559478508,-1
571,MODEL1,PARMS,RLL,0.934160635,6.930119354,0.048733029,-0.717511132,2.339682626,-0.000953062,-0.762729263,2.552134674,-1
572,MODEL1,PARMS,RLL,1.05106451,2.829982306,0.133880496,-0.680420626,2.258395888,0.201711216,0.110099641,-0.678767403,-1
573,MODEL1,PARMS,RLL,0.951845741,8.84859999,0.100147773,-0.903574401,3.584003455,-0.154992047,1.969440617,-5.010491491,-1
574,MODEL1,PARMS,RLL,1.095161798,12.66309704,-0.115773984,0.272558752,-1.484795222,-0.354154528,2.569488386,-5.811355725,-1
575,MODEL1,PARMS,RLL,0.972975331,8.802121431,0.099032824,-0.333694687,0.311523854,-0.17265715,1.721799346,-4.031351043,-1
576,MODEL1,PARMS,RLL,1.066847889,3.088010166,0.109042569,-0.293301045,0.405023217,0.183614334,-0.148026259,0.421414434,-1
577,MODEL1,PARMS,RLL,0.95079271,4.650855819,-0.189575965,-0.050973004,0.071185662,0.202083957,-1.258101816,3.097174563,-1
578,MODEL1,PARMS,RLL,0.886262716,12.52007969,0.00752497,-0.397934104,1.27011325,-0.36406562,2.313560289,-4.873084331,-1
579,MODEL1,PARMS,RLL,1.01018539,1.714591633,-0.019077557,0.051562513,-0.497717425,0.309930167,-0.998508786,1.847857065,-1
580,MODEL1,PARMS,RLL,1.005252097,10.14701436,0.076507471,-0.447233628,1.36224091,-0.251355676,3.326450704,-8.485311008,-1
581,MODEL1,PARMS,RLL,1.075945964,10.485434,0.026439342,-0.713634631,2.683906896,-0.245011115,2.639785748,-6.508335997,-1
582,MODEL1,PARMS,RLL,1.021936288,4.133878161,0.07524667,-0.802259229,2.643788098,0.152972143,-0.756799885,1.750490395,-1
583,MODEL1,PARMS,RLL,0.952089939,-6.358910076,0.036345792,-0.370008874,0.76279029,0.80822303,-3.002133319,6.021709763,-1
584,MODEL1,PARMS,RLL,1.087302076,-5.17300582,0.071719573,-0.797561149,3.241066365,0.719708846,-1.568856973,2.083350981,-1
585,MODEL1,PARMS,RLL,1.072569167,4.047685201,-0.149313132,0.450959512,-2.99364156,0.200315376,-0.584500427,1.201485656,-1
586,MODEL1,PARMS,RLL,1.107298202,2.432249156,-0.081037068,0.107159317,-0.150694303,0.261525907,0.828133977,-2.421349234,-1
587,MODEL1,PARMS,RLL,1.039895108,13.16762317,0.170307382,-0.749584598,1.857374858,-0.435305228,2.717849834,-6.313844149,-1
588,MODEL1,PARMS,RLL,0.955734081,6.940483593,-0.017752395,-0.382935554,0.852430558,-0.000146936,0.60344781,-1.580471619,-1
589,MODEL1,PARMS,RLL,1.017068603,2.631463222,0.037809183,-0.288225398,0.183065739,0.249913643,-0.99424219,2.267725709,-1
590,MODEL1,PARMS,RLL,1.046547476,-6.529670412,0.188432902,-0.522440851,1.439053452,0.738596054,-1.352146412,2.397322665,-1
591,MODEL1,PARMS,RLL,0.983779819,-0.475062977,-0.156945266,0.125879212,-1.168368538,0.491104078,-1.248507102,2.201878926,-1
592,MODEL1,PARMS,RLL,1.001360055,10.53605343,0.268851563,-1.06292884,3.402165058,-0.292139003,1.386862246,-3.41641143,-1
593,MODEL1,PARMS,RLL,0.94496017,5.88518436,0.115384109,-0.497320899,1.194640641,0.016474471,1.041135372,-2.884829102,-1
594,MODEL1,PARMS,RLL,1.125168296,14.32880129,0.078665442,-0.318708451,-0.227232578,-0.488828892,2.772773014,-6.374333922,-1
595,MODEL1,PARMS,RLL,0.976795137,-1.904657277,-0.108826506,-0.032129916,-0.292152805,0.568905512,-2.185442835,4.669587754,-1
596,MODEL1,PARMS,RLL,1.031189197,5.838260745,-0.059980819,-0.025526033,0.186632204,0.04648349,0.816614541,-2.146395445,-1
597,MODEL1,PARMS,RLL,1.195873713,18.01420934,0.266455674,-1.082739039,4.092091196,-0.770426328,3.923477269,-8.974662679,-1
598,MODEL1,PARMS,RLL,1.028552343,2.295966182,0.101509817,-0.455636516,1.306742634,0.226271097,0.460070387,-1.427024082,-1
599,MODEL1,PARMS,RLL,1.018030835,-2.139512167,-0.183257684,-0.07119855,0.334606535,0.584025069,-0.650830841,1.339287127,-1
600,MODEL1,PARMS,RLL,1.012440231,0.405534788,-0.13380566,0.153843752,-1.293020928,0.432383814,-1.412555908,2.991374656,-1
601,MODEL1,PARMS,RLL,1.00567806,5.837005964,0.071416577,-0.610880232,2.262743584,0.026403345,1.251085842,-3.205242814,-1
602,MODEL1,PARMS,RLL,0.976491668,13.14374581,0.10945305,-0.935659812,3.582695288,-0.41324898,1.76208367,-3.563392845,-1
603,MODEL1,PARMS,RLL,1.0090504,15.63830443,-0.059012861,-0.189218428,0.738164218,-0.534086938,2.691929034,-5.75666989,-1
604,MODEL1,PARMS,RLL,1.019358799,7.21780753,0.081445684,-0.794875719,2.949042324,-0.052760351,1.376999349,-3.328379453,-1
605,MODEL1,PARMS,RLL,1.010964088,-0.747089409,-0.033273194,-0.475110293,1.592519758,0.48535977,-1.604399582,3.61525799,-1
606,MODEL1,PARMS,RLL,1.048519158,-4.736672471,0.130445716,-1.155588862,4.777118697,0.663514299,-0.940654533,1.318992971,-1
607,MODEL1,PARMS,RLL,0.923120457,-2.945630573,-0.02176867,-0.196389359,0.119533075,0.598990506,-1.156684762,1.787932382,-1
608,MODEL1,PARMS,RLL,1.02738755,11.82689324,-0.025967072,-0.182886209,0.351635397,-0.311475926,1.509711007,-3.12716831,-1
609,MODEL1,PARMS,RLL,1.024097736,4.777485672,0.177000133,-0.631790965,1.458612462,0.067190739,0.805226759,-2.371541228,-1
610,MODEL1,PARMS,RLL,0.98370868,6.042575878,0.047195791,-0.276255735,0.632806112,0.022848194,0.505113387,-0.924898602,-1
611,MODEL1,PARMS,RLL,1.042747686,0.694553815,0.090489781,-0.893976216,3.096390122,0.367489046,-1.506389625,3.684701738,-1
612,MODEL1,PARMS,RLL,1.050949483,16.58118889,-0.005152309,-0.532786392,1.537346195,-0.592238594,2.902756788,-6.842451357,-1
613,MODEL1,PARMS,RLL,1.099210275,-11.82144976,0.076654032,-0.482625644,1.701472356,1.104986059,-3.12627124,6.718368541,-1
614,MODEL1,PARMS,RLL,1.015763557,-2.669569191,0.102449146,-0.802970171,3.15086934,0.541022332,-0.697357929,0.754907068,-1
615,MODEL1,PARMS,RLL,0.97316029,14.09631368,0.075897227,-0.518274758,1.487030388,-0.470534409,2.131268154,-4.696113057,-1
616,MODEL1,PARMS,RLL,1.031015903,-2.803498794,0.071087892,-0.278312049,0.520533631,0.553776135,-0.788411534,0.908623177,-1
617,MODEL1,PARMS,RLL,0.97047174,13.49849018,-0.064644763,-0.058088996,-0.329336857,-0.406418312,1.936735255,-3.562376106,-1
618,MODEL1,PARMS,RLL,0.931382878,4.306002983,-0.231300603,-0.113253341,0.318963342,0.23350267,-1.004492889,2.329949596,-1
619,MODEL1,PARMS,RLL,0.973990427,4.361052707,0.025722824,-0.512375098,1.627875015,0.164118885,-1.600294743,3.930097995,-1
620,MODEL1,PARMS,RLL,1.10416243,7.962121796,-0.161515751,0.092275861,-0.240618258,-0.045685987,1.648610711,-4.204608104,-1
621,MODEL1,PARMS,RLL,1.001449598,4.187855283,-0.110013202,-0.375964745,2.25143972,0.185471708,0.489430173,-1.693388117,-1
622,MODEL1,PARMS,RLL,1.049422368,14.15040442,0.121929314,-0.769601325,2.713966113,-0.464204849,1.349187793,-2.623059053,-1
623,MODEL1,PARMS,RLL,0.931009621,9.900210603,-0.108042312,0.164469405,-0.962416104,-0.17671637,1.698303504,-3.723394686,-1
624,MODEL1,PARMS,RLL,1.019430624,8.633357463,-0.01154047,-0.06269938,0.110108586,-0.129131994,1.776279429,-3.981079105,-1
625,MODEL1,PARMS,RLL,1.026376859,2.504075427,-0.060340189,-0.103032362,-0.04251625,0.2772055,0.020574079,-0.361229014,-1
626,MODEL1,PARMS,RLL,1.097371383,-0.956623,-0.026872631,-0.447169288,1.837331865,0.48045668,-1.380941108,3.381277361,-1
627,MODEL1,PARMS,RLL,1.019630065,7.364717513,-0.180221594,0.211780871,-1.084593499,0.008593937,-0.308704091,1.250750304,-1
628,MODEL1,PARMS,RLL,1.042321829,5.345674066,0.038918113,-0.79987272,2.759786122,0.099641052,0.420834716,-1.836670426,-1
629,MODEL1,PARMS,RLL,1.047274801,3.269998735,0.048461752,-0.352629942,1.045734434,0.183163485,0.657775865,-2.310393739,-1
630,MODEL1,PARMS,RLL,1.058317799,0.543309221,0.161137363,-0.711785364,2.082682516,0.334222163,0.024035373,-0.587352613,-1
631,MODEL1,PARMS,RLL,1.081796888,13.50878988,-0.124440088,0.101361524,-0.624030713,-0.386052063,2.222742508,-4.87324101,-1
632,MODEL1,PARMS,RLL,1.00026709,16.65045019,0.031674458,-0.847330053,3.228131854,-0.596722915,2.493550404,-5.521735762,-1
633,MODEL1,PARMS,RLL,1.176305265,6.399380376,0.103746237,-0.842946794,3.331823701,0.001236923,-0.118367505,0.163707398,-1
634,MODEL1,PARMS,RLL,0.999374522,7.740780356,-0.042009653,-0.005835917,-0.515663011,-0.063095033,1.137694404,-2.396134071,-1
635,MODEL1,PARMS,RLL,0.949092689,3.836286625,-0.068939186,-0.253641302,1.12364712,0.205226962,-0.737853953,1.715804169,-1
636,MODEL1,PARMS,RLL,0.955276156,9.274094281,0.164677856,-0.503571459,0.970452271,-0.205014505,1.359873226,-2.866798892,-1
637,MODEL1,PARMS,RLL,0.994297756,9.171689564,0.083387919,-0.73504124,2.433682064,-0.157697702,1.348336959,-3.604477551,-1
638,MODEL1,PARMS,RLL,1.041376806,-6.719334108,0.029290198,-0.352797036,1.061752508,0.812889233,-2.188302671,4.543902951,-1
639,MODEL1,PARMS,RLL,1.072811396,-11.20256312,-0.053263501,-0.5349974,2.603371718,1.129391146,-3.651536598,7.056338691,-1
640,MODEL1,PARMS,RLL,0.962580466,3.020172096,-0.014346057,-0.200113677,0.155012407,0.22166344,0.36978189,-1.388174216,-1
641,MODEL1,PARMS,RLL,0.958576952,-3.114850131,-0.045802208,-0.245743214,0.764598362,0.604355066,-1.571241225,3.240743842,-1
642,MODEL1,PARMS,RLL,1.10289089,3.865026731,0.079565925,-0.464314584,1.154760658,0.148442213,0.096027978,0.024089673,-1
643,MODEL1,PARMS,RLL,1.005720199,1.751474048,-0.190298202,-0.224393593,0.804201097,0.381117297,-0.890401901,1.513406648,-1
644,MODEL1,PARMS,RLL,1.00434153,20.70995768,-0.025403069,0.119366095,-1.480956181,-0.86374843,3.472382971,-6.877671973,-1
645,MODEL1,PARMS,RLL,1.058801274,17.36728019,-0.126667256,0.424435783,-2.196215004,-0.630086738,2.720398525,-5.486337114,-1
646,MODEL1,PARMS,RLL,1.02097753,-0.312392506,0.097529926,-0.820780249,2.675807588,0.419416603,-0.663600849,0.447867445,-1
647,MODEL1,PARMS,RLL,1.123999154,7.426896886,-0.08349182,-0.119045588,0.07176436,-0.013132468,0.9158761,-2.479356793,-1
648,MODEL1,PARMS,RLL,1.010908923,12.09650909,0.007907724,-0.43043766,1.243605661,-0.339969124,2.456966531,-6.042926235,-1
649,MODEL1,PARMS,RLL,1.034327972,13.01743322,0.043923338,0.057512405,-1.296576638,-0.408226233,1.657792596,-4.341952014,-1
650,MODEL1,PARMS,RLL,0.971834954,-2.734925743,0.123381067,-0.673610726,2.249726485,0.534391535,-0.491531097,0.322975373,-1
651,MODEL1,PARMS,RLL,0.960385375,5.468038065,-0.098822277,-0.298274307,1.001361397,0.12058033,-0.586936527,1.464147097,-1
652,MODEL1,PARMS,RLL,1.045569104,-3.167822951,-0.181014083,0.156850439,-0.514601609,0.638457933,-0.932395908,1.658883922,-1
653,MODEL1,PARMS,RLL,0.990190444,12.16869541,0.036297161,-0.488380948,1.282473879,-0.338939818,1.292297537,-2.535532331,-1
654,MODEL1,PARMS,RLL,0.993444345,8.55355341,-0.107391296,0.394262105,-2.411318674,-0.092648061,0.092990773,0.258198117,-1
655,MODEL1,PARMS,RLL,1.118615177,8.063141977,-0.043387852,-0.422883822,1.368266092,-0.058069862,-0.031129601,0.451767383,-1
656,MODEL1,PARMS,RLL,0.963607119,-3.963380028,0.041228947,-0.806505864,3.04592566,0.658136763,-2.547585326,5.358435747,-1
657,MODEL1,PARMS,RLL,1.077545977,13.75216545,0.150992767,-0.557841318,1.648091419,-0.46128188,1.028985958,-1.861342339,-1
658,MODEL1,PARMS,RLL,0.943930683,6.016899695,0.013936486,-0.427991879,1.517798485,0.046838728,-0.133059765,0.41077744,-1
659,MODEL1,PARMS,RLL,0.990881182,3.872728248,0.066685715,-0.76645543,3.282233223,0.173577315,0.134934113,-1.191169505,-1
660,MODEL1,PARMS,RLL,1.063141103,7.917706879,-0.015175314,-0.334680219,0.931767547,-0.061470619,0.484154764,-1.184359032,-1
661,MODEL1,PARMS,RLL,0.975433864,8.860003231,0.020216118,-0.544814315,1.667749141,-0.137168314,1.496823429,-3.656153288,-1
662,MODEL1,PARMS,RLL,1.040442506,30.74575603,0.143475582,-0.876422518,2.45223898,-1.49669806,6.198518115,-13.64291237,-1
663,MODEL1,PARMS,RLL,1.018890007,13.89191753,-0.133269683,0.298349422,-2.187392502,-0.378236751,0.982978504,-2.213291652,-1
664,MODEL1,PARMS,RLL,1.036014886,19.99614832,-0.033610183,-0.217413159,0.074122086,-0.80559183,3.607485653,-7.554554005,-1
665,MODEL1,PARMS,RLL,0.907086668,11.11838396,-0.158376916,0.184911653,-0.557248116,-0.223388824,0.450300094,-0.544484281,-1
666,MODEL1,PARMS,RLL,1.009705275,8.940533371,0.105138661,-0.685045244,2.079904483,-0.168992795,2.032294926,-4.827328439,-1
667,MODEL1,PARMS,RLL,1.034946262,5.267718249,0.118688526,-0.599912745,1.645718365,0.062510466,0.077860887,-0.212231116,-1
668,MODEL1,PARMS,RLL,1.022471832,10.48750005,-0.000126785,-0.175999707,-0.066249561,-0.231817216,1.521782068,-3.436749653,-1
669,MODEL1,PARMS,RLL,0.987119492,4.586260103,-0.198056737,0.226388532,-1.562917416,0.183167812,-0.849132794,2.240189893,-1
670,MODEL1,PARMS,RLL,0.980988046,18.0024373,-0.188924743,0.306408891,-1.606864287,-0.641001907,2.894636208,-6.362109453,-1
671,MODEL1,PARMS,RLL,1.040958896,8.298074691,0.076193617,-0.020193119,-1.729899997,-0.125876666,1.019143467,-2.288264733,-1
672,MODEL1,PARMS,RLL,1.036322675,-4.150597137,-0.124157757,-0.22393078,0.908157607,0.707657483,-1.958643782,3.445047351,-1
673,MODEL1,PARMS,RLL,1.009881948,9.90686889,0.091189016,-0.045487666,-1.098571191,-0.233536133,1.31697506,-2.675769604,-1
674,MODEL1,PARMS,RLL,0.990655297,7.617648343,0.03670423,-0.166637226,-0.315052042,-0.055031852,0.210829988,-0.657385653,-1
675,MODEL1,PARMS,RLL,0.982994867,9.469600999,-0.090501438,-0.164845194,0.157211722,-0.121162175,-0.481678555,1.572505099,-1
676,MODEL1,PARMS,RLL,1.037797078,11.16683301,-0.129958161,0.061720504,-0.432470501,-0.241396897,1.038504,-1.807784911,-1
677,MODEL1,PARMS,RLL,1.185895448,9.482460603,0.138386274,-0.885746539,3.539488839,-0.190650129,0.480347723,-0.367381224,-1
678,MODEL1,PARMS,RLL,1.110485898,7.491085516,0.127016117,-0.566159164,0.714332171,-0.086101868,0.982335585,-1.983495782,-1
679,MODEL1,PARMS,RLL,0.998120587,13.4488976,0.158311504,-0.93386083,3.124807914,-0.446447212,2.585577197,-6.232499357,-1
680,MODEL1,PARMS,RLL,0.9508647,14.30204026,-0.171649897,-0.087514519,-0.064266428,-0.406098404,1.907438582,-4.302459027,-1
681,MODEL1,PARMS,RLL,0.984307148,10.82427479,-0.09000948,0.010172626,-0.972970999,-0.22070316,1.436833398,-3.084882165,-1
682,MODEL1,PARMS,RLL,1.025494948,12.88490813,-0.199159113,0.870729438,-4.409841943,-0.361240249,2.457278826,-4.70816006,-1
683,MODEL1,PARMS,RLL,1.033245837,-1.493879257,-0.132191053,0.087840763,-0.973802751,0.538603948,-0.785186516,0.957352343,-1
684,MODEL1,PARMS,RLL,0.978051752,-1.352617351,-0.021999545,-0.407493622,1.394285892,0.515135977,-2.239366191,5.098235986,-1
685,MODEL1,PARMS,RLL,0.937227627,3.992949102,-0.007986517,-0.209080791,0.485482955,0.170680964,0.186922407,-1.10530401,-1
686,MODEL1,PARMS,RLL,1.048237257,-4.694468775,0.250245561,-1.352119584,5.069292356,0.64851057,-1.748626669,3.136710511,-1
687,MODEL1,PARMS,RLL,1.045144272,-4.062584425,0.074762033,-0.617380495,2.281366996,0.631440763,-1.422367491,2.716307069,-1
688,MODEL1,PARMS,RLL,1.092104644,-4.115947268,0.134083733,-0.802255271,2.787704174,0.611433635,-0.206105487,-0.489981365,-1
689,MODEL1,PARMS,RLL,1.021029899,6.395946286,0.232838492,-1.141930957,4.203126931,-0.046593127,1.491566716,-3.855365518,-1
690,MODEL1,PARMS,RLL,1.073566227,15.72012451,-0.169379791,0.299865004,-1.776283567,-0.512836584,1.875165312,-3.767633958,-1
691,MODEL1,PARMS,RLL,0.938462523,4.477914192,0.064838922,-0.247053819,0.235488556,0.115949992,0.100986608,-0.2128693,-1
692,MODEL1,PARMS,RLL,1.130486334,14.8928901,0.021106374,-0.425349918,1.691800481,-0.5072195,2.988837055,-7.051554326,-1
693,MODEL1,PARMS,RLL,1.031896663,11.92659734,0.052353567,-0.753231915,3.402744667,-0.322142838,1.573955806,-3.26783171,-1
694,MODEL1,PARMS,RLL,1.029632972,11.91205546,0.02177924,-0.280023932,0.726494148,-0.326504153,1.115954729,-1.863320064,-1
695,MODEL1,PARMS,RLL,1.041233797,4.140354462,0.105656918,-0.933477124,3.326352223,0.154446006,-1.277133649,3.491405516,-1
696,MODEL1,PARMS,RLL,1.003745453,16.0926203,0.013124359,-0.197617706,0.033118293,-0.577563097,2.190347419,-4.547795649,-1
697,MODEL1,PARMS,RLL,1.005999455,2.069067496,-0.024699602,-0.183231218,0.526307179,0.293115328,-0.364938486,0.531386793,-1
698,MODEL1,PARMS,RLL,1.012943124,7.376557333,0.267780062,-0.875270523,2.404159032,-0.109633741,0.706059715,-1.330878465,-1
699,MODEL1,PARMS,RLL,1.005852166,15.32439644,-0.048296749,0.267945879,-1.779243999,-0.531061481,2.783139611,-5.962287344,-1
700,MODEL1,PARMS,RLL,0.930441765,12.50425992,0.016984368,-0.250604763,0.152733777,-0.350245097,2.49194082,-6.434542017,-1
701,MODEL1,PARMS,RLL,1.00001868,3.979824656,0.098374816,-0.647042562,2.134376271,0.165291136,-0.989245085,3.108309533,-1
702,MODEL1,PARMS,RLL,1.021807057,6.013089655,-0.02549526,-0.056106295,-0.142507544,0.057423514,-0.453466038,1.082518148,-1
703,MODEL1,PARMS,RLL,1.009371539,10.73981093,0.057867899,-0.747760398,2.395478954,-0.25060356,2.372205118,-6.270423643,-1
704,MODEL1,PARMS,RLL,1.009302429,-2.503473885,0.198128227,-1.156007723,4.362665602,0.512024158,-0.604209284,0.940512426,-1
705,MODEL1,PARMS,RLL,0.965826943,-0.269823347,-0.080860007,-0.049683704,0.097247953,0.439191631,-0.516900878,0.649072565,-1
706,MODEL1,PARMS,RLL,0.94165212,2.446900877,0.108502816,-0.525754683,1.347694381,0.229347902,-0.212838085,0.243141643,-1
707,MODEL1,PARMS,RLL,1.158797215,16.29801388,0.19924181,-0.83704148,2.958986434,-0.628396149,2.434099059,-5.564047908,-1
708,MODEL1,PARMS,RLL,1.013577028,-1.755387499,0.022528959,-0.398676628,1.784366932,0.509434665,-1.021089485,1.645175462,-1
709,MODEL1,PARMS,RLL,1.046057076,1.499704858,-0.003575659,0.00078656,0.350614463,0.291011248,0.430441902,-1.668720719,-1
710,MODEL1,PARMS,RLL,0.996532606,-4.502460672,-0.265013619,0.172256239,-0.667124072,0.759089539,-1.094281576,1.660393526,-1
711,MODEL1,PARMS,RLL,1.071620787,7.6045903,-0.12043831,0.15404092,-0.887976451,-0.031185328,1.564674157,-4.155250642,-1
712,MODEL1,PARMS,RLL,1.04325595,10.53070824,0.089477274,-1.003071332,4.523462884,-0.247758394,1.474142253,-3.065182881,-1
713,MODEL1,PARMS,RLL,1.024798109,16.16090372,-0.179739394,0.131234621,-0.77096678,-0.530227142,2.932923772,-6.715054648,-1
714,MODEL1,PARMS,RLL,1.065412265,12.00487734,-0.134536961,0.144375187,-1.032102498,-0.280396366,0.76729126,-1.638226554,-1
715,MODEL1,PARMS,RLL,0.954424943,3.21661866,0.00624704,-0.303650196,1.245566249,0.203717079,0.476379417,-1.219202625,-1
716,MODEL1,PARMS,RLL,1.010486803,12.91123447,0.072125686,-0.372062285,0.606185013,-0.401400113,1.499286783,-2.566731429,-1
717,MODEL1,PARMS,RLL,1.013610543,-4.03153712,-0.012248604,-0.490398845,1.747981476,0.668881938,-1.999620689,4.228324667,-1
718,MODEL1,PARMS,RLL,1.02543713,-5.377055869,0.079833249,-0.393931082,0.761532262,0.709417409,-1.744024551,3.69318472,-1
719,MODEL1,PARMS,RLL,1.023777411,1.191748132,0.12001357,-0.90415277,3.327212623,0.312612475,-0.618981106,1.278713811,-1
720,MODEL1,PARMS,RLL,1.097445942,11.66152008,-0.272150829,0.734195927,-3.2156403,-0.248695228,1.67876475,-3.719673157,-1
721,MODEL1,PARMS,RLL,1.002560518,8.543610344,0.123197723,-0.915755653,3.165168905,-0.124017372,0.13799695,-0.05568409,-1
722,MODEL1,PARMS,RLL,1.047443683,-2.162964732,0.064584073,-0.401540004,1.283031269,0.512658174,-1.072212832,2.290730028,-1
723,MODEL1,PARMS,RLL,0.981072333,9.688857704,0.134132251,-0.644511953,2.122733678,-0.216557961,0.802297862,-1.12937581,-1
724,MODEL1,PARMS,RLL,1.065766741,3.466852161,0.019586851,-0.674853821,2.010271123,0.203710937,-0.140708724,0.552210503,-1
725,MODEL1,PARMS,RLL,1.079488271,-13.36381291,0.029519848,-0.673738189,2.238549557,1.22473102,-3.465859484,6.981869818,-1
726,MODEL1,PARMS,RLL,0.937573271,5.868759147,-0.057697948,-0.562946426,1.826411422,0.094450046,-1.30225029,3.8337344,-1
727,MODEL1,PARMS,RLL,1.126831001,0.738577634,0.041833251,-0.538530583,1.69218376,0.382860288,-1.998002509,4.636084626,-1
728,MODEL1,PARMS,RLL,1.117658689,9.459567569,0.255005326,-1.226085493,4.551386194,-0.242893168,2.026458915,-4.319773311,-1
729,MODEL1,PARMS,RLL,0.992184138,11.51440385,-0.068563863,-0.139121204,-0.384677414,-0.258859271,0.96399029,-2.78072881,-1
730,MODEL1,PARMS,RLL,1.031736934,7.952303044,0.1562244,-0.482808899,0.300207687,-0.116758263,1.178216772,-2.738313054,-1
731,MODEL1,PARMS,RLL,1.078289906,9.857067618,0.120711173,-1.017896902,4.102887212,-0.209241948,0.557088486,-0.733915381,-1
732,MODEL1,PARMS,RLL,0.982218926,5.154936902,0.022717799,-0.267249656,0.076894618,0.110015464,-0.646604341,1.39596994,-1
733,MODEL1,PARMS,RLL,1.03335673,-0.094762875,-0.028309492,-0.438261519,1.290972598,0.431254554,-1.055790307,2.151416827,-1
734,MODEL1,PARMS,RLL,1.012501943,2.326261148,0.139486014,-1.169371836,3.771760987,0.262217997,-0.842517906,1.762669955,-1
735,MODEL1,PARMS,RLL,1.015947217,12.52006629,0.130672583,-0.795363262,2.794156236,-0.377227852,1.150279928,-2.442483479,-1
736,MODEL1,PARMS,RLL,0.982136728,5.209780288,-0.015386202,-0.109472127,0.240683937,0.094178963,0.161913323,-0.120664646,-1
737,MODEL1,PARMS,RLL,0.901212124,9.328756341,-0.096150914,0.238421457,-1.817083209,-0.142827078,1.369211602,-3.062133322,-1
738,MODEL1,PARMS,RLL,0.988267254,15.20315991,0.09831133,-0.556664964,1.377437019,-0.557092799,3.067232073,-6.86974934,-1
739,MODEL1,PARMS,RLL,0.965939432,15.83026439,0.238636494,-0.896919125,2.975583631,-0.628979277,3.269878467,-7.276405648,-1
740,MODEL1,PARMS,RLL,1.044188145,5.118213348,0.17171829,-0.870028984,3.031475948,0.046494174,1.459979763,-3.916737389,-1
