SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB10
685,MODEL1,PARMS,RB10,0.748152451,2.378441547,0.035869344,-0.172215563,0.931657062,-0.023077016,-0.411593158,0.852421602,0.589091137,-0.320772576,0.136598191,-1
686,MODEL1,PARMS,RB10,0.819559516,2.914087263,0.217754387,-0.020597526,-0.445610351,-0.132300971,0.733116673,-2.072991196,0.555705496,-0.737845968,1.254791119,-1
687,MODEL1,PARMS,RB10,0.729653905,2.088529665,0.088514123,-0.125176605,0.462569911,-0.035781003,0.279797441,-1.059723941,0.620337926,-1.160850705,2.342779379,-1
688,MODEL1,PARMS,RB10,0.791400686,18.16190699,-0.084879634,0.2173566,-1.02473264,-0.959262869,3.470199477,-7.998807864,0.268901876,-0.499174507,1.419441407,-1
689,MODEL1,PARMS,RB10,0.727166343,2.027459809,0.281417648,-0.391081932,1.065471009,-0.15920445,0.009976788,0.29396279,0.94446976,-1.645373135,2.770930698,-1
690,MODEL1,PARMS,RB10,0.786255037,7.749054446,0.228273389,-0.585143875,2.204399296,-0.472300168,1.180295344,-2.813181535,0.761896262,-1.373424142,2.571273831,-1
691,MODEL1,PARMS,RB10,0.78666287,8.516405584,0.118145181,-0.253448792,1.078579485,-0.459385498,0.878115947,-1.6228074,0.657078877,-1.524131978,3.174398404,-1
692,MODEL1,PARMS,RB10,0.810705113,4.949411104,-0.060551343,-0.091552897,0.726442468,-0.129018532,0.225444218,-0.091249528,0.505097373,-1.508626289,3.224386433,-1
693,MODEL1,PARMS,RB10,0.728406629,10.79867341,0.141490092,-0.550704576,1.895019067,-0.68255005,2.19565033,-4.522496995,0.974967262,-2.485272152,4.992827841,-1
694,MODEL1,PARMS,RB10,0.760762917,3.654837654,0.058531297,-0.135715729,0.573195191,-0.112735451,0.335668549,-0.524393611,0.606593276,-1.205438236,2.353440744,-1
695,MODEL1,PARMS,RB10,0.896879065,-2.426714166,0.19099946,-0.385063172,1.478822833,0.151128922,-0.790090909,1.799420159,1.044368348,-2.570134149,5.039094583,-1
696,MODEL1,PARMS,RB10,0.727151904,3.677264572,0.239750202,-0.542272488,2.169189401,-0.227125848,0.504020796,-0.612311501,0.810856374,-1.242992062,1.907028773,-1
697,MODEL1,PARMS,RB10,0.734674216,1.629362685,0.058127648,-0.241119529,0.899665449,-0.048620736,0.7789489,-2.232120581,0.94006805,-2.557443221,5.371784699,-1
698,MODEL1,PARMS,RB10,0.756711902,4.057665459,0.116016742,-0.497093413,1.966907666,-0.160592623,1.057842393,-3.009791424,0.661905734,-1.54146606,3.061704543,-1
699,MODEL1,PARMS,RB10,0.756865498,-0.74197901,0.020022809,0.020931888,-0.192985172,0.183665469,-0.102863363,-0.138349876,0.576077972,-0.910481517,1.878926344,-1
700,MODEL1,PARMS,RB10,0.791020951,13.4649886,0.087145707,-0.011180639,-0.339006293,-0.829615508,2.834382331,-6.136293362,0.852967077,-2.015067314,3.92034781,-1
701,MODEL1,PARMS,RB10,0.86078151,-1.031255083,0.08396742,-0.261833111,1.269350387,0.14922068,-0.213393483,0.17413683,0.778865555,-1.924532736,3.978187595,-1
702,MODEL1,PARMS,RB10,0.759750521,7.429511387,0.197112516,-0.655882439,2.487367153,-0.433827938,0.534690077,-0.317078663,0.839497418,-2.111302477,4.00518343,-1
703,MODEL1,PARMS,RB10,0.832559698,-5.717246528,-0.075294523,0.274525927,-0.522853561,0.411930107,-0.536372598,0.490451794,1.203148084,-3.754352171,7.893619079,-1
704,MODEL1,PARMS,RB10,0.754856218,-1.814636952,0.163270105,-0.418753142,1.032575558,0.154383812,-0.629507695,1.86079874,0.905968869,-2.299282732,4.772130168,-1
705,MODEL1,PARMS,RB10,0.751333803,2.889563826,0.101474723,-0.112822519,0.173991008,-0.10571332,0.880614303,-2.258205527,0.669435864,-1.195247837,2.292780466,-1
706,MODEL1,PARMS,RB10,0.73422245,3.765945903,0.258799278,-0.778731165,2.765322341,-0.24919976,0.590425325,-1.622714089,0.950991026,-1.888794754,3.670306725,-1
707,MODEL1,PARMS,RB10,0.773789621,14.45256453,0.083127768,0.190214664,-1.460598308,-0.835004026,2.675584112,-5.859938262,0.58910038,-1.731677644,3.800900664,-1
708,MODEL1,PARMS,RB10,0.790988701,8.611370852,0.005515397,0.008648854,-0.161957614,-0.463089615,1.658081204,-3.90897441,0.713069795,-0.959240312,1.712046515,-1
709,MODEL1,PARMS,RB10,0.756031312,8.95246771,0.061003254,0.03113669,-0.371676348,-0.501228728,2.109763643,-4.921432104,0.733219972,-1.539433563,3.001370147,-1
710,MODEL1,PARMS,RB10,0.720930543,-4.386816914,0.194983545,-0.638501761,2.21993233,0.391650836,-0.940557502,1.395773887,0.541705424,-0.720689624,1.233885009,-1
711,MODEL1,PARMS,RB10,0.72279512,10.43326294,0.170846127,-0.697883027,2.79179728,-0.606383943,2.087834945,-4.890622535,0.653191709,-0.96299563,1.851430151,-1
712,MODEL1,PARMS,RB10,0.802035776,6.855141352,0.234051176,-0.600924579,1.805516062,-0.364780117,0.653043969,-1.304296906,0.555012271,-1.015594533,2.293784797,-1
713,MODEL1,PARMS,RB10,0.780620972,3.428773998,-0.078066848,0.210759653,-0.796094687,-0.012401607,-0.374099383,0.886742806,0.393438792,-0.26825978,0.2318108,-1
714,MODEL1,PARMS,RB10,0.730075241,1.220251767,0.131642667,-0.155328575,0.212397367,0.046035535,0.061257728,-0.553113626,0.452489994,-0.398466008,0.563152384,-1
715,MODEL1,PARMS,RB10,0.776623649,3.44537177,0.249915989,-0.761379251,2.984053825,-0.196586229,1.157802354,-2.825190463,0.768021111,-1.533795652,3.087589393,-1
716,MODEL1,PARMS,RB10,0.732531175,1.049637454,0.148974351,-0.375909158,1.472143642,0.012593538,0.942700269,-2.829906843,0.670088394,-1.803311497,3.74334617,-1
717,MODEL1,PARMS,RB10,0.797904884,9.084225465,0.08034267,-0.409350542,1.882269507,-0.582974334,1.495861787,-3.211461964,1.139336367,-2.34528229,4.299270395,-1
718,MODEL1,PARMS,RB10,0.762513592,9.546449043,0.162543721,-0.083130425,-0.222294589,-0.547105934,1.159675519,-2.082635057,0.556460743,-0.263321457,0.318625521,-1
719,MODEL1,PARMS,RB10,0.770725062,13.03933671,-0.058054043,0.27226508,-1.173001234,-0.660734421,1.420077878,-2.461220817,0.36732272,0.028301592,-0.592919686,-1
720,MODEL1,PARMS,RB10,0.738995455,8.977140383,0.093117338,-0.211551987,0.699146782,-0.529125355,1.288738234,-2.600246007,0.859495943,-1.638521831,3.067892655,-1
721,MODEL1,PARMS,RB10,0.707374978,1.380332102,0.120824209,-0.239164981,0.774610941,0.004832162,0.528673942,-1.353387768,0.608226319,-0.933057709,1.653686851,-1
722,MODEL1,PARMS,RB10,0.703478795,15.35958701,0.014408033,-0.266895154,1.174358489,-0.807085204,2.236805735,-4.499817538,0.282324668,0.65901644,-1.869912156,-1
723,MODEL1,PARMS,RB10,0.785437209,7.793039519,-0.062691857,0.054431617,-0.312492505,-0.384170224,0.63550227,-0.888669197,0.793354762,-1.148768021,1.590285104,-1
724,MODEL1,PARMS,RB10,0.781527805,8.619030097,0.088665686,0.137227044,-0.953433293,-0.394397149,1.626377859,-3.67075787,0.250103964,-0.193737974,0.520556751,-1
725,MODEL1,PARMS,RB10,0.761793072,4.707671944,0.016879302,-0.007145382,0.078497657,-0.181510145,0.935882138,-2.376153967,0.632787236,-1.173615512,2.220048812,-1
726,MODEL1,PARMS,RB10,0.766765859,13.61495482,0.049174046,-0.168725665,0.714912496,-0.79115761,2.180633202,-4.276867247,0.702208291,-1.053691362,1.645463973,-1
727,MODEL1,PARMS,RB10,0.806577047,-1.410355791,0.119714488,-0.0699297,0.223713961,0.118545362,0.251424493,-1.108560058,0.912915344,-1.859182316,3.420419808,-1
728,MODEL1,PARMS,RB10,0.74228434,3.144737055,-0.010551523,-0.032222876,0.385384901,-0.1207601,0.475213193,-1.309848432,0.874026893,-1.583870043,2.917102724,-1
