SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RLL
594,MODEL1,PARMS,RLL,0.881452732,-2.448574313,0.109582773,-0.310989233,1.112665285,0.414264618,-0.953525531,1.515586339,0.509314444,-1.107247289,2.419881823,-1
595,MODEL1,PARMS,RLL,0.814529551,1.924901778,-0.018098937,0.218930898,-0.751757408,0.30370192,-0.426256346,-0.249499052,-0.227857236,1.585674303,-2.715800667,-1
596,MODEL1,PARMS,RLL,0.763464607,-0.805256037,0.005087293,0.155409311,-0.427959767,0.350798551,-0.160684095,-0.748834643,0.338762434,0.260821958,-0.988076799,-1
597,MODEL1,PARMS,RLL,0.761591162,-5.178003484,0.162311436,-0.512494093,1.875621874,0.531092547,-1.618685318,3.074558394,0.723742879,-1.076797537,1.986950289,-1
598,MODEL1,PARMS,RLL,0.860518309,-1.412974457,-0.031568086,0.115755802,-0.518769939,0.352147274,-0.442265512,-0.200219693,0.608977995,-0.699893632,1.172519674,-1
599,MODEL1,PARMS,RLL,0.863999856,6.230958656,0.162288711,-0.549330873,2.230269652,-0.144641557,0.208329091,-0.642124963,0.362858539,0.059577773,-0.325240696,-1
600,MODEL1,PARMS,RLL,0.766896772,4.119397526,-0.007368428,0.075570446,-0.121680282,0.069609898,0.332773785,-1.125973385,0.215510591,-0.039123147,0.26939789,-1
601,MODEL1,PARMS,RLL,0.866620333,2.650051771,0.081931947,-0.299804671,0.52959019,0.062060775,0.569555382,-1.848373085,0.662469621,-2.051693739,4.546665942,-1
602,MODEL1,PARMS,RLL,0.821707068,-4.378171653,-0.044940766,0.445281701,-1.703771308,0.512561242,-2.061422196,4.330556322,0.800221651,-1.185178052,1.983279699,-1
603,MODEL1,PARMS,RLL,0.853407426,4.961699998,0.11130637,-0.270269384,1.329869715,-0.18643023,1.16923698,-2.820770472,0.940370862,-2.092105661,4.095720148,-1
604,MODEL1,PARMS,RLL,0.930030655,0.456511593,0.091050235,-0.028842309,-0.240030038,0.193764798,0.533326248,-2.176694979,0.587382983,-1.833055076,4.242167392,-1
605,MODEL1,PARMS,RLL,0.823537092,-5.326974417,0.07489614,-0.185537298,0.465978364,0.570905985,-1.365868896,2.522748415,0.67515975,-1.107624563,2.108628271,-1
606,MODEL1,PARMS,RLL,0.868863935,-1.363648439,-0.216372283,0.422663155,-1.195609964,0.381005233,-0.352740141,0.42897155,0.785014815,-1.543512892,2.433218786,-1
607,MODEL1,PARMS,RLL,0.838189468,2.430355585,-0.047588929,0.252485833,-1.169052941,0.0756564,0.675920973,-2.38896847,0.711474102,-1.279991444,2.597679399,-1
608,MODEL1,PARMS,RLL,0.84486562,-0.102675335,-0.073267977,0.061088513,-0.150579244,0.316291704,-0.361808199,-0.025158817,0.456014256,-0.4083893,0.602128436,-1
609,MODEL1,PARMS,RLL,0.836710722,1.093683089,0.236331633,-0.729671417,2.749216551,0.175080017,0.254119452,-1.318490056,0.296562828,0.267524512,-0.887833033,-1
610,MODEL1,PARMS,RLL,0.815631632,1.327920563,0.08792787,0.028921664,-0.868113141,0.28448024,-1.109435848,2.04182399,0.021785314,0.091373456,0.274942659,-1
611,MODEL1,PARMS,RLL,0.871911127,7.323874167,-0.04499862,0.041907127,-0.157921742,-0.30806642,1.681571482,-4.651347307,1.103866092,-3.179858328,6.623164571,-1
612,MODEL1,PARMS,RLL,0.827748538,11.95085178,0.234488779,-0.759758372,3.287912253,-0.626594855,1.761991099,-3.852151453,0.718316583,-0.916187989,1.611581498,-1
613,MODEL1,PARMS,RLL,0.874538385,7.758581983,0.074598173,-0.236235497,0.46896082,-0.335478571,1.331247096,-3.49564278,0.894555797,-1.792372753,3.517500341,-1
614,MODEL1,PARMS,RLL,0.817980689,4.382753339,-0.046357527,-0.065528556,0.745856928,0.025310318,-0.060034866,-0.723452981,0.4576408,-0.472561551,1.124437096,-1
615,MODEL1,PARMS,RLL,0.856357796,3.642728339,0.017716112,0.054734897,-0.455976372,-0.027590903,0.148715063,-0.610846625,0.724944646,-0.827867501,1.216713873,-1
616,MODEL1,PARMS,RLL,0.899110572,3.282566774,0.129361739,-0.298781878,0.986080953,-0.010681106,-0.463215246,1.161727226,0.643830931,-0.283386221,0.028116326,-1
617,MODEL1,PARMS,RLL,0.822070043,5.643511642,0.04844553,-0.204341573,0.757295426,-0.115774216,0.333554126,-0.961908101,0.554165814,-0.41994523,0.336730303,-1
618,MODEL1,PARMS,RLL,0.913510619,-6.360700161,-0.034754758,0.140966781,-0.99962556,0.719828234,-2.039183096,4.089306216,0.4986035,-1.555571188,3.32041364,-1
619,MODEL1,PARMS,RLL,0.850253675,-0.75444523,0.15193855,-0.485565014,1.696486128,0.2872516,-0.717020049,1.264521402,0.495728789,-0.260557591,0.095943714,-1
620,MODEL1,PARMS,RLL,0.818881451,11.88253977,-0.095138193,-0.119992969,1.264642356,-0.551465125,1.403298821,-3.084940749,0.898935918,-1.636330957,2.914273423,-1
621,MODEL1,PARMS,RLL,0.753057484,0.179750647,0.004803002,0.12604873,-0.499732304,0.225913687,0.023344937,-0.960796197,0.648079196,-1.111886087,2.26512139,-1
622,MODEL1,PARMS,RLL,0.791678164,-5.965898244,0.109113778,-0.327843395,1.502427383,0.594810805,-0.763216996,0.502115318,0.701289309,-1.878184781,4.082924096,-1
623,MODEL1,PARMS,RLL,0.833785507,9.427990637,0.152789389,-0.639764821,2.41185382,-0.433412437,1.47384036,-3.372054526,0.775775199,-1.706413062,3.770739583,-1
624,MODEL1,PARMS,RLL,0.915519231,4.476281318,0.036284658,-0.139380431,0.478933845,0.147918758,-0.346789761,0.314815284,-0.250275711,1.195002869,-2.117738269,-1
625,MODEL1,PARMS,RLL,0.826183059,4.604470341,-0.030879627,-0.065977273,0.328171581,-0.055059087,-0.158331666,0.076901675,0.785275342,-1.6101258,3.100726713,-1
626,MODEL1,PARMS,RLL,0.850397657,5.472380439,-0.106576101,0.217240674,-1.140077617,-0.033541122,0.420175605,-1.419013938,0.494057231,-1.166171815,2.416435892,-1
627,MODEL1,PARMS,RLL,0.819317513,2.274518689,-0.111643672,0.549537808,-2.203511899,0.11358972,0.216845333,-1.12281596,0.711384149,-1.480440562,2.896798347,-1
628,MODEL1,PARMS,RLL,0.850761145,-1.072605161,-0.00960038,-0.003899579,0.092786988,0.258743951,-0.689841988,1.259580239,1.01542192,-2.068984952,3.311408779,-1
629,MODEL1,PARMS,RLL,0.801075305,4.65583357,0.023860074,-0.020444873,0.212534934,-0.018160419,0.611839944,-1.699835435,0.374815173,0.137799643,-0.708805092,-1
630,MODEL1,PARMS,RLL,0.867077165,-1.932031167,0.13804995,-0.341845378,0.855082824,0.304879632,-1.669557157,4.073801556,0.910173318,-2.703823231,5.669492393,-1
631,MODEL1,PARMS,RLL,0.893688999,0.470589763,0.071843207,-0.538021116,2.384460789,0.256914524,0.187061656,-1.024440728,0.420579059,-0.766551414,1.297957921,-1
632,MODEL1,PARMS,RLL,0.823277595,-4.340567279,0.078575869,-0.280531223,1.080871501,0.490126373,-0.938393539,1.320848614,0.742522407,-1.195339761,2.150630753,-1
633,MODEL1,PARMS,RLL,0.844144141,3.374185032,0.039388513,0.052504224,-0.265432969,-0.06085277,1.142111508,-3.32842456,0.897368658,-1.43707407,2.649451608,-1
634,MODEL1,PARMS,RLL,0.777371619,3.2911951,0.107435416,0.263891302,-1.484719465,-0.050949557,1.065228053,-2.867842611,0.738624906,-1.522916426,3.065346244,-1
635,MODEL1,PARMS,RLL,0.80684459,-1.6120576,-0.242794554,0.675088577,-2.249154077,0.497768048,-0.37747201,0.120612805,0.337604341,-0.904531825,1.964544503,-1
636,MODEL1,PARMS,RLL,0.829229658,-8.706588895,0.04589958,-0.043327487,0.237391479,0.798745933,-2.4834229,4.475195735,0.683486134,-0.97687371,2.134000258,-1
637,MODEL1,PARMS,RLL,0.851548502,-8.606437215,0.012145564,-0.11482191,0.380810721,0.884376983,-2.931156521,5.481700354,0.362895185,-0.174093335,0.33770324,-1
638,MODEL1,PARMS,RLL,0.890700161,5.130520129,-0.092104434,0.268191071,-1.436517093,-0.065384495,0.886106549,-2.898078466,0.708670416,-2.040296115,4.518219172,-1
639,MODEL1,PARMS,RLL,0.910526374,-13.0706981,0.062823874,-0.429699941,1.97532653,1.055683916,-2.042379435,3.167592165,0.846432208,-1.61347831,2.825641414,-1
640,MODEL1,PARMS,RLL,0.839247591,6.738943495,-0.05225338,-0.187208744,1.245043099,-0.069694622,0.950833564,-2.972598511,0.16058367,0.333726482,-0.68312721,-1
641,MODEL1,PARMS,RLL,0.887629187,3.226718567,0.084591354,-0.369079256,1.643691372,-0.095097377,0.752666448,-2.077780207,1.160820315,-2.893996144,5.850858178,-1
642,MODEL1,PARMS,RLL,0.828667433,-6.747136103,0.13344468,-0.256164109,0.687280512,0.640312098,-2.068979559,3.407628107,0.706470162,-0.79317322,1.644194927,-1
643,MODEL1,PARMS,RLL,0.848081364,1.989170606,-0.047411579,-0.276780091,1.478455659,0.149966366,-0.866412414,1.673586081,0.68150585,-1.477699217,2.995041772,-1
644,MODEL1,PARMS,RLL,0.880651148,3.717016036,-0.032955858,0.125934373,-0.389268748,-0.023963213,0.69133602,-2.204416299,0.831716944,-2.471656116,5.306518266,-1
645,MODEL1,PARMS,RLL,0.867329877,-11.39292194,-0.051600236,0.35111497,-1.749626218,0.976488313,-2.949559372,5.891546738,0.822805066,-1.77216405,3.44883895,-1
646,MODEL1,PARMS,RLL,0.852429044,-4.949372495,0.090531066,-0.28464952,0.99913752,0.627609464,-1.687386864,2.957467815,0.313313827,-0.365018949,0.993372275,-1
647,MODEL1,PARMS,RLL,0.818420746,-2.418072947,-0.015147925,0.221995528,-0.876125978,0.397034169,-0.73438183,0.859518158,0.706355491,-1.421207321,2.629805109,-1
648,MODEL1,PARMS,RLL,0.814711492,-11.10601965,0.077479442,-0.512718382,2.072874901,0.938908252,-3.179919716,6.850409522,0.84632057,-1.893876732,3.88796626,-1
649,MODEL1,PARMS,RLL,0.833977158,2.172505172,0.051330002,-0.168054363,0.873827036,0.056646571,1.02327103,-3.427214212,0.811329303,-2.142276925,4.584710207,-1
650,MODEL1,PARMS,RLL,0.848044207,5.677007263,-0.03614875,0.199154729,-0.78497654,-0.045507932,1.958747009,-5.240758791,0.247918205,-0.401535413,1.239505151,-1
651,MODEL1,PARMS,RLL,0.846261027,6.694111106,0.083710987,-0.113804984,0.882307578,-0.065975088,1.617501328,-4.773677767,-0.135347363,1.128483006,-1.982157751,-1
652,MODEL1,PARMS,RLL,0.856575216,7.618763581,0.041317687,0.192447569,-1.257574959,-0.295284702,1.724783007,-4.62850061,0.74134388,-1.611677219,3.254097495,-1
653,MODEL1,PARMS,RLL,0.738503541,4.576043756,0.073821799,-0.088185689,0.087961123,-0.091967014,0.641604523,-2.219940866,0.756140843,-1.727152776,3.710060889,-1
654,MODEL1,PARMS,RLL,0.840568308,-2.045485509,0.062468989,-0.463486802,2.402302337,0.352896699,-0.16972939,-0.825202416,0.760706174,-1.813139622,3.801050723,-1
655,MODEL1,PARMS,RLL,0.770463451,2.906618176,-0.052600275,0.194986575,-1.139124335,0.0494946,-0.108686815,-0.011050273,0.766154411,-1.457081123,2.685647886,-1
656,MODEL1,PARMS,RLL,0.829288578,-0.126674601,0.134230427,-0.406243184,1.823318866,0.105178775,0.690787954,-2.374061561,1.080938267,-1.864314531,3.135631029,-1
657,MODEL1,PARMS,RLL,0.828496273,3.63891909,0.091186195,-0.146673939,0.704996356,0.035241641,0.575091064,-1.899256297,0.339534082,0.108362715,-0.447411884,-1
658,MODEL1,PARMS,RLL,0.84364255,2.542880996,-0.120615176,0.09889555,0.204939194,0.077407019,-0.25875846,0.585098804,0.863143763,-1.79413889,3.455227015,-1
659,MODEL1,PARMS,RLL,0.834096492,9.603819033,0.048249951,-0.348380412,1.029480436,-0.386768084,1.474196636,-3.211247252,0.683535213,-0.994998705,1.320406089,-1
660,MODEL1,PARMS,RLL,0.935384744,15.57589778,0.056711007,-0.240148471,1.045533083,-0.77334057,2.307489717,-5.405895229,0.563939324,-0.673412029,1.263569255,-1
661,MODEL1,PARMS,RLL,0.845601957,2.435278718,0.031181774,-0.294560294,1.190856821,0.132332308,0.050324049,-0.633442097,0.430750808,-0.548311603,0.997409044,-1
662,MODEL1,PARMS,RLL,0.815718645,4.228762577,0.294934259,-0.67559244,2.356375637,-0.13395098,0.774127469,-2.371484919,0.718630205,-1.574210779,3.40916408,-1
663,MODEL1,PARMS,RLL,0.858869341,2.438877752,0.14466796,-0.308889294,0.838263057,0.110155592,-0.159176471,-0.026582811,0.306121648,0.242065609,-0.357917813,-1
664,MODEL1,PARMS,RLL,0.776435843,3.384458212,0.061022332,-0.086028176,-0.115882772,0.045447621,-0.148489259,-0.091325346,0.457785993,-0.25614923,0.258407629,-1
665,MODEL1,PARMS,RLL,0.800442355,-4.462241197,0.021607314,-0.133104599,0.755993421,0.533210117,-1.056757172,2.32936607,0.695526561,-1.839499267,3.414997022,-1
666,MODEL1,PARMS,RLL,0.8514534,-6.048054035,0.002253345,0.007512307,0.237715532,0.720531238,-1.816665505,3.230096129,0.317430469,-0.500161659,1.040885069,-1
667,MODEL1,PARMS,RLL,0.813414665,6.460881556,0.131209601,-0.544448991,2.135752033,-0.213374823,1.340529971,-4.144943791,0.730990383,-2.146678682,4.966966658,-1
668,MODEL1,PARMS,RLL,0.871455277,15.72589671,-0.013986068,0.149883499,-0.867181869,-0.71586591,1.0159134,-1.022855256,0.362835891,0.510006952,-1.544040618,-1
669,MODEL1,PARMS,RLL,0.880097338,-0.422056135,0.148701663,-0.532269097,1.995365916,0.217514639,-1.103893285,2.208668575,0.845930312,-2.498462427,5.521498675,-1
670,MODEL1,PARMS,RLL,0.789067712,7.836265993,0.081445019,-0.26073082,0.947042973,-0.385360666,1.702751305,-4.40107517,1.063105025,-2.377821466,4.753684962,-1
671,MODEL1,PARMS,RLL,0.779451944,10.16902783,-0.006878395,-0.248271684,1.376832861,-0.3205486,1.775847922,-4.139945927,0.196053057,0.375456293,-1.185703541,-1
672,MODEL1,PARMS,RLL,0.794907744,-1.081188694,-0.081060088,0.24247421,-1.053864688,0.369181997,-0.012089161,-1.681048022,0.516191061,-0.968329947,2.013241905,-1
673,MODEL1,PARMS,RLL,0.784564882,-8.066166504,-0.118737347,0.302143621,-1.03528603,0.823007192,-2.69315641,5.340234568,0.616379626,-0.561203184,0.814506497,-1
674,MODEL1,PARMS,RLL,0.846041299,2.69790948,-0.026474061,0.28325786,-1.554417821,0.074246004,0.785227163,-2.630754702,0.641805338,-0.967812875,1.702759945,-1
675,MODEL1,PARMS,RLL,0.822150952,3.588203226,0.049477902,-0.12499244,0.347877568,-0.09917512,0.368766701,-0.821886701,1.098066275,-2.608213123,5.053083847,-1
676,MODEL1,PARMS,RLL,0.834386898,-2.360598223,0.044719837,-0.201270319,0.761237314,0.40526822,-0.434436012,0.281617494,0.582911129,-0.993794863,1.76798275,-1
677,MODEL1,PARMS,RLL,0.798546155,10.65581017,0.044536284,0.082086121,-0.260320637,-0.52210075,2.288920037,-5.857674838,0.829139741,-1.468253025,2.965327931,-1
678,MODEL1,PARMS,RLL,0.773166998,-7.47377813,-0.043677386,0.33883966,-1.102007944,0.731345675,-1.513431514,2.287489069,0.641170655,-1.051354785,2.216865156,-1
679,MODEL1,PARMS,RLL,0.81462895,-0.309759913,0.015584658,-0.082599917,0.428229148,0.206702628,-0.598437035,1.27141272,0.953685787,-2.121173516,3.837004175,-1
680,MODEL1,PARMS,RLL,0.91684442,10.82441385,0.193195441,-0.584240036,2.331920965,-0.490186684,2.0494428,-5.175876301,0.450891231,-0.127867721,0.035108979,-1
681,MODEL1,PARMS,RLL,0.871648201,5.252918299,0.236700725,-0.653671834,2.995841586,-0.206821408,2.222925958,-5.940825191,0.733507847,-1.960702451,4.3062164,-1
682,MODEL1,PARMS,RLL,0.783256466,1.783092648,0.048195776,0.13040505,-0.862795299,0.030097736,0.930053509,-2.458284633,0.944296419,-1.848593959,3.432129444,-1
683,MODEL1,PARMS,RLL,0.842737159,-2.977384128,0.206405301,-0.530249031,1.765462084,0.316468286,0.14662092,-1.469036746,0.955814162,-2.520040205,5.537518318,-1
684,MODEL1,PARMS,RLL,0.82725467,-4.421724466,0.084876576,-0.468252961,2.070447321,0.372178532,-1.544535816,3.143634087,1.394163352,-3.075785369,5.493624337,-1
685,MODEL1,PARMS,RLL,0.822546505,1.723451267,0.161590679,-0.637855881,2.442191582,0.106239889,-0.521899985,0.987949113,0.603886485,-0.903175232,1.620482439,-1
686,MODEL1,PARMS,RLL,0.915946252,-5.022925827,0.263010138,-0.581578784,2.154462652,0.439000324,-0.635674709,0.482133366,0.879023778,-1.506502436,2.777137562,-1
687,MODEL1,PARMS,RLL,0.781682596,-4.152477435,0.209043018,-0.559828039,1.812051488,0.436272486,-1.073809936,1.796152184,0.754803368,-1.504514423,3.003688983,-1
688,MODEL1,PARMS,RLL,0.894494666,9.436356389,-0.10980399,0.306956527,-1.358886864,-0.346626912,1.665443412,-4.033798084,0.655854324,-1.734932816,3.744673096,-1
689,MODEL1,PARMS,RLL,0.816965017,-6.669770233,0.209751667,-0.522139785,1.946596673,0.485761202,-0.666347939,0.524034742,1.323457129,-3.451906725,6.743008894,-1
690,MODEL1,PARMS,RLL,0.871930877,8.209255963,0.091633831,-0.298646282,1.342267005,-0.349906423,1.487212857,-4.246543443,0.781309933,-1.710695687,3.647142898,-1
691,MODEL1,PARMS,RLL,0.81762764,8.703819596,0.092088612,-0.457680565,2.018710658,-0.387594152,0.977528705,-2.10510291,0.891288213,-1.97460075,3.606978979,-1
692,MODEL1,PARMS,RLL,0.786900173,-5.727590187,0.031685543,-0.091046496,0.332423562,0.689125153,-1.951799256,4.141959173,0.32100103,-0.318960039,0.591549236,-1
693,MODEL1,PARMS,RLL,0.839887091,8.323827123,0.138361831,-0.433885953,1.290776993,-0.351527951,0.927215865,-1.93974245,0.769048253,-1.98192922,4.236809524,-1
694,MODEL1,PARMS,RLL,0.82228114,4.510892245,-0.136530273,0.449898422,-1.94648911,-0.009771898,-0.292045266,0.859894424,0.707544935,-0.959885569,1.440152584,-1
695,MODEL1,PARMS,RLL,0.865295543,-6.602494199,0.224488202,-0.42661841,1.342104105,0.701537072,-1.711903534,2.941398547,0.313208268,-1.225373474,2.862866288,-1
696,MODEL1,PARMS,RLL,0.885453055,9.154190732,-0.038125152,-0.149494009,1.003642772,-0.370770664,1.127521657,-2.997363807,0.820067429,-1.276744609,2.181789071,-1
697,MODEL1,PARMS,RLL,0.834746896,3.841918197,0.124471183,-0.287148482,1.038310352,-0.079163973,0.714004099,-2.028383426,0.858406946,-2.321148829,4.955689192,-1
698,MODEL1,PARMS,RLL,0.925421214,1.571033762,-0.043810136,-0.081396625,0.237022333,0.253407581,0.256074755,-1.625047745,0.259137763,-0.874105143,2.254441092,-1
699,MODEL1,PARMS,RLL,0.844588608,-4.752074302,-0.015621923,0.038691248,-0.099672382,0.5923735,-1.478843769,3.069016943,0.543672801,-1.175835434,2.646639629,-1
700,MODEL1,PARMS,RLL,0.834848632,5.362037165,-0.09532933,0.187724136,-0.575841052,0.012225023,0.095476932,-0.217908217,0.265886106,-0.248017652,0.582624245,-1
701,MODEL1,PARMS,RLL,0.854528892,-2.892046524,0.183110723,-0.561173225,2.443475045,0.421921446,-1.007856194,1.748589427,0.557218957,-1.622228103,3.555632688,-1
702,MODEL1,PARMS,RLL,0.807307823,4.098181368,0.049930635,-0.354204612,1.764568953,-0.070913676,0.546986215,-1.401438718,0.822604342,-1.399626709,2.348616509,-1
703,MODEL1,PARMS,RLL,0.836250324,-0.041039856,-0.068512446,0.013098999,0.337542466,0.281018484,0.18992079,-1.453170424,0.679403245,-2.084345447,4.680170097,-1
704,MODEL1,PARMS,RLL,0.784988454,2.154963996,0.165811783,-0.529226165,1.514180726,0.02201746,-0.652704052,1.659912992,0.882788779,-1.948308907,3.948235898,-1
705,MODEL1,PARMS,RLL,0.899423754,1.403926438,0.020659525,0.176607902,-0.902273663,0.036556808,0.26453502,-1.277181288,1.169241473,-3.094510098,6.53823454,-1
706,MODEL1,PARMS,RLL,0.836860767,0.706093687,0.092074805,-0.231443661,1.052747175,0.083944275,0.282685,-1.960653404,1.026833132,-1.701784048,3.309114823,-1
707,MODEL1,PARMS,RLL,0.864901875,17.28347491,-0.162018318,0.709723272,-3.244171893,-0.889051692,2.392733448,-5.334125373,0.890882154,-1.775376504,3.447922149,-1
708,MODEL1,PARMS,RLL,0.849405954,4.350628764,-0.109714923,0.073038484,-0.010898606,0.007990316,0.515392822,-2.144489916,0.620558738,-1.098087368,2.399650984,-1
709,MODEL1,PARMS,RLL,0.817911024,-0.062336655,0.037749926,0.002998944,-0.15502301,0.328023219,-0.968345607,1.654045672,0.239832942,0.133751128,-0.296975814,-1
710,MODEL1,PARMS,RLL,0.760735087,-3.813920247,0.132954415,-0.388933242,1.565659648,0.457843111,-1.160018227,1.69113703,0.685945228,-1.026764905,1.823276891,-1
711,MODEL1,PARMS,RLL,0.797682142,9.428604769,0.195856721,-0.629263351,2.414365881,-0.380036729,1.706360038,-4.129036879,0.410778423,-0.269534198,0.47964906,-1
712,MODEL1,PARMS,RLL,0.87550506,12.30988485,-0.022778114,0.24278355,-1.385754727,-0.624611716,2.223407983,-5.337272676,0.953218808,-2.560549394,5.756341232,-1
713,MODEL1,PARMS,RLL,0.862387828,1.582758292,-0.022315354,-0.04710982,0.477685199,0.140229062,-0.220352882,0.010785135,0.677748544,-0.774088672,1.052107217,-1
714,MODEL1,PARMS,RLL,0.863177544,-8.217530637,0.168888171,-0.386549871,1.334276453,0.723360925,-1.826136566,3.357174428,0.68958924,-1.423353295,2.945946224,-1
715,MODEL1,PARMS,RLL,0.790105564,1.412048603,0.185039259,-0.283161676,0.649150304,0.121410572,-0.105386963,-0.330655884,0.501563731,-0.492979785,1.085344389,-1
716,MODEL1,PARMS,RLL,0.7793778,0.742448188,0.13502847,-0.381103838,1.083294016,0.138733481,-0.126928823,-0.521994713,0.747099796,-1.270187002,2.471031178,-1
717,MODEL1,PARMS,RLL,0.914676643,7.249719418,0.070742083,-0.487675341,2.150304907,-0.265668423,0.696187752,-1.850332834,0.789327669,-1.517722731,3.013278401,-1
718,MODEL1,PARMS,RLL,0.863140899,3.431691682,0.073523388,-0.309339318,1.191487375,0.004181411,-0.515690375,1.425246765,0.687057055,-1.256920343,2.684284215,-1
719,MODEL1,PARMS,RLL,0.82445767,5.714054863,0.060893481,-0.219155399,0.880961641,-0.203184376,0.616924115,-1.088760893,0.868116118,-1.551516396,2.503424137,-1
720,MODEL1,PARMS,RLL,0.891813811,9.23299401,0.104869302,-0.282889432,1.001360795,-0.363844613,0.81137736,-1.545273823,0.550191212,-0.748765951,1.374774323,-1
721,MODEL1,PARMS,RLL,0.870658605,-7.456307678,0.214472075,-0.545516394,1.60384583,0.778089607,-2.666906285,5.795875637,0.189532314,0.589580883,-1.334870048,-1
722,MODEL1,PARMS,RLL,0.775045843,4.945225184,0.039069901,-0.317876897,1.548783851,-0.053537946,0.802411836,-2.45400702,0.504591363,-0.809637105,1.648882764,-1
723,MODEL1,PARMS,RLL,0.915826423,3.65342544,-0.00353115,-0.043848924,-0.271529363,0.020996838,-0.419169599,1.371622749,0.687607973,-1.48426115,2.512599211,-1
724,MODEL1,PARMS,RLL,0.92294139,4.514967048,0.147770027,-0.156885923,-0.078164973,0.06449476,0.126939174,-1.093399093,-0.078125985,0.645751622,-0.649078135,-1
725,MODEL1,PARMS,RLL,0.917895448,2.743221033,-0.071259204,-0.032381076,0.538474785,0.211323093,-0.023501942,-0.473306217,0.108318706,0.233811626,-0.353344771,-1
726,MODEL1,PARMS,RLL,0.798733683,3.527716971,0.077459315,-0.347824369,1.218550461,-0.000793004,-0.169674792,0.166412203,0.693814161,-1.537598862,3.097184856,-1
727,MODEL1,PARMS,RLL,0.776479143,-1.200180535,-0.045748372,0.342885161,-1.80167354,0.309240827,-0.126035515,-0.949943693,0.78238364,-1.855199981,3.890386314,-1
728,MODEL1,PARMS,RLL,0.805952195,4.254966784,0.130174681,-0.582705778,2.57748343,-0.084319561,0.434365414,-1.003145528,0.711487089,-0.898738958,1.362076533,-1
729,MODEL1,PARMS,RLL,0.900819341,4.578911813,0.128959719,-0.304075331,1.044964112,-0.090320186,0.811542216,-2.269603946,0.61206113,-1.371707875,3.041203603,-1
730,MODEL1,PARMS,RLL,0.7761368,-3.08649309,0.280467738,-0.84355947,2.655187945,0.385533025,-0.832411463,1.055363845,0.678227185,-2.152148421,5.224939484,-1
731,MODEL1,PARMS,RLL,0.752122248,2.185973574,0.018153162,-0.321895504,1.477293465,0.068791769,0.214091421,-0.748273173,0.836013761,-2.408934127,5.016994268,-1
732,MODEL1,PARMS,RLL,0.811834033,5.060367379,0.069231231,-0.14545998,0.332967948,-0.218495895,1.200043316,-3.313324659,1.184650491,-2.995715024,5.824450742,-1
733,MODEL1,PARMS,RLL,0.80244676,4.92398803,0.023818119,-0.303968799,1.128594387,-0.069008104,-0.576449337,1.227944921,0.612062902,0.249935096,-1.47097175,-1
734,MODEL1,PARMS,RLL,0.797586056,1.337312689,0.019643361,0.229696971,-1.120185595,0.122825634,0.940094992,-3.185827655,0.656550169,-1.507710659,3.545833408,-1
735,MODEL1,PARMS,RLL,0.83241304,4.72022097,-0.115579063,-0.043279094,0.415888709,0.020369663,0.948199762,-3.022879951,0.487399654,-1.008527414,1.886712982,-1
736,MODEL1,PARMS,RLL,0.832410317,-1.887400246,0.315540195,-0.806851795,3.058043219,0.215506396,0.284866394,-1.575851993,0.923623922,-1.866564812,3.437245288,-1
737,MODEL1,PARMS,RLL,0.901958649,0.524408046,-0.004552881,-0.348138635,1.729991088,0.212377304,-0.643751994,0.640060981,0.790838885,-2.119859123,4.602445376,-1
738,MODEL1,PARMS,RLL,0.861388391,2.893697282,0.110655587,-0.38897894,1.563136774,-0.024337949,-0.423462442,0.861927946,0.910872309,-1.350902664,2.140701021,-1
739,MODEL1,PARMS,RLL,0.79137778,3.633730207,0.163945234,-0.709592031,2.943013023,0.011504535,-0.338335019,0.43699689,0.466361701,-0.171834615,0.077069619,-1
740,MODEL1,PARMS,RLL,0.857487699,7.568072545,-0.124700287,0.078776605,0.272801325,-0.289276558,0.846016531,-1.672927241,1.073962602,-3.122600488,6.574570935,-1
741,MODEL1,PARMS,RLL,0.9331951,9.22734747,0.248505882,-0.276515516,0.246649933,-0.521193766,1.030275473,-2.074919458,1.067502029,-2.126246314,3.647683245,-1
742,MODEL1,PARMS,RLL,0.819307674,-14.04611043,0.079097319,-0.282043674,1.082993515,1.069787293,-3.537279121,7.201106427,1.055898248,-2.601048731,5.407192692,-1
743,MODEL1,PARMS,RLL,0.756470345,-1.917007963,0.24139228,-0.639034774,2.447371594,0.265886804,1.344814669,-4.407729835,0.759136705,-2.187519733,4.457324592,-1
744,MODEL1,PARMS,RLL,0.830452806,0.181329836,0.1770778,-0.162417931,0.22941686,0.117469549,0.102981131,-0.733680475,0.921753666,-2.278305781,4.573285659,-1
745,MODEL1,PARMS,RLL,0.803535873,2.151036937,-0.075595134,0.292386159,-0.985832804,0.061880333,1.350315911,-4.224130417,0.905072251,-2.026870282,3.843374277,-1
746,MODEL1,PARMS,RLL,0.818436402,6.513920417,0.16708656,-0.488430284,1.80271691,-0.228589041,1.060267201,-2.932440387,0.590171295,0.009043527,-0.654803095,-1
747,MODEL1,PARMS,RLL,0.866311867,-5.326093457,0.170853677,-0.351840347,1.010916037,0.563552625,-0.909984743,0.625948426,0.55781007,-0.769739952,1.720970726,-1
