SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB4_5
287,MODEL1,PARMS,RB4_5,0.844488678,8.117947148,0.114789793,-0.348293163,1.018799199,-0.352059063,1.162157578,-2.548210967,0.630039943,-1.24063553,2.099248657,-1
288,MODEL1,PARMS,RB4_5,0.930269059,11.17663814,0.051525342,-0.328319847,0.916444962,-0.605440753,1.023646343,-1.494412116,0.935537695,-1.652190822,3.054896532,-1
289,MODEL1,PARMS,RB4_5,0.924842339,2.311627269,-0.047580824,-0.020473053,0.205652443,0.168669295,-0.353005975,0.909420958,0.216066216,-0.602392581,1.510674753,-1
290,MODEL1,PARMS,RB4_5,0.887973393,6.7529746,-0.057422766,0.347388573,-1.817276518,-0.237509418,0.192703701,0.144779527,0.739030765,-1.862152995,3.648724922,-1
291,MODEL1,PARMS,RB4_5,0.907321776,8.620228918,0.113011376,-0.405366407,1.462292412,-0.398016677,1.240908586,-2.520140802,0.669711191,-1.652762229,3.385858855,-1
292,MODEL1,PARMS,RB4_5,0.836195176,6.273034464,0.142669183,-0.322835085,0.574149705,-0.294192818,-0.391786166,1.608186584,0.951736868,-2.578094621,5.304092582,-1
293,MODEL1,PARMS,RB4_5,0.888149141,-2.951688601,0.185420307,-0.562167991,1.602635205,0.389707458,-1.487287055,2.844899356,0.500975383,-1.091728641,2.615603788,-1
294,MODEL1,PARMS,RB4_5,0.99136088,1.636216117,0.083597882,-0.180348374,0.975398306,0.085330117,-0.698934285,1.717635073,0.586571425,-1.071793453,1.9888183,-1
295,MODEL1,PARMS,RB4_5,0.812798754,3.0116818,0.187969244,-0.504302576,1.647528337,-0.00505735,0.170175054,-0.348836979,0.491350274,-0.976784069,1.578868375,-1
296,MODEL1,PARMS,RB4_5,1.009787397,1.862251084,0.160482518,-0.065459902,-0.645957859,0.156115874,-0.979796183,2.706247884,0.060491834,0.829863968,-2.21073272,-1
297,MODEL1,PARMS,RB4_5,0.867371882,2.749587794,-0.178942094,0.359777225,-1.479205097,0.034383954,-0.984486909,2.389698109,0.943582454,-2.071627754,3.947219849,-1
298,MODEL1,PARMS,RB4_5,0.821248836,-0.570762617,0.109729328,-0.43479909,1.439711532,0.193401244,-1.103289114,2.374236244,0.763987094,-1.693215019,3.417504276,-1
299,MODEL1,PARMS,RB4_5,0.94415539,1.950150823,0.203814869,-0.600121961,2.067542172,0.04493993,-0.421172828,1.258699455,0.542629429,-1.134493936,2.425728889,-1
300,MODEL1,PARMS,RB4_5,0.899027836,11.71160428,0.306100077,-0.970213411,3.414508161,-0.678187924,1.068552183,-1.872173142,0.771265404,-0.59009264,0.611500931,-1
301,MODEL1,PARMS,RB4_5,0.874135809,8.533648715,0.2183434,-0.562032687,1.781266512,-0.440092192,1.641284611,-3.411576233,0.672056994,-1.19613748,2.212980671,-1
302,MODEL1,PARMS,RB4_5,0.920314006,0.643421874,0.152454771,-0.426541234,1.348570318,0.105446553,-0.534960404,1.260871136,0.693653863,-1.270919493,2.602493142,-1
303,MODEL1,PARMS,RB4_5,0.915772487,4.808706656,-0.109012963,0.292963628,-1.19494495,-0.136411233,-0.341341279,1.262834201,0.937991593,-2.169423622,4.233240398,-1
304,MODEL1,PARMS,RB4_5,0.895456797,4.878990938,0.149190629,-0.470513405,1.796825189,-0.118240339,-0.063137488,0.138001379,0.500924372,-1.248262563,3.013420492,-1
305,MODEL1,PARMS,RB4_5,0.868598825,10.49517816,0.093677303,-0.21846654,0.710913223,-0.497256633,1.267952536,-2.561367489,0.586527994,-1.369822567,2.784283904,-1
306,MODEL1,PARMS,RB4_5,0.89300007,0.83270819,0.165823008,-0.854310165,3.467179479,0.08599258,-0.46275713,1.175976428,0.824512984,-2.106316801,3.944149207,-1
307,MODEL1,PARMS,RB4_5,0.858960524,6.748447367,0.180762396,-0.768937338,2.768885522,-0.186633022,-0.22087989,0.789854047,0.259186744,0.163730568,-0.611819038,-1
308,MODEL1,PARMS,RB4_5,0.86971078,-0.731197594,0.099893887,-0.166846556,0.308395006,0.190784855,-1.815154959,4.789159496,0.836017092,-1.51843969,2.660515794,-1
309,MODEL1,PARMS,RB4_5,0.839996342,9.578626945,0.270768686,-0.771524432,1.964400543,-0.535928222,1.277623289,-2.728556921,0.826611616,-1.510215477,2.730927718,-1
310,MODEL1,PARMS,RB4_5,0.82978998,2.763193631,0.026253088,-0.173436009,0.5261294,0.00216576,0.153450599,-0.476074102,0.701775743,-1.470492163,2.729822924,-1
311,MODEL1,PARMS,RB4_5,0.896513377,6.645845002,0.223123546,-0.566356157,1.861063838,-0.385216315,0.81937232,-0.835192401,1.032988895,-2.466328371,4.818596093,-1
312,MODEL1,PARMS,RB4_5,0.986003768,3.752053024,0.199969795,-0.766332532,3.123661538,-0.10572076,0.504063465,-1.094390368,0.727423893,-1.742498771,3.232853374,-1
313,MODEL1,PARMS,RB4_5,0.881575994,11.88939025,0.100126842,-0.237186498,0.220576335,-0.541853263,0.541323138,-0.573270804,0.400453046,-0.511202577,1.037086427,-1
314,MODEL1,PARMS,RB4_5,0.892782483,8.770104852,0.328440864,-0.908817966,2.952934266,-0.398965872,0.487502011,-0.045875418,0.329879514,-0.085071442,-0.216769793,-1
315,MODEL1,PARMS,RB4_5,0.969231395,4.153045689,-0.169441805,0.379575361,-1.150387648,-0.04808147,0.357766193,-0.691013766,0.734011821,-2.060575273,4.509443235,-1
316,MODEL1,PARMS,RB4_5,0.854976499,11.69549953,0.096846509,-0.454211204,1.63353974,-0.476788189,1.581966273,-3.730057271,0.134624528,-0.095201956,0.5078066,-1
317,MODEL1,PARMS,RB4_5,0.83015492,0.889536406,0.133129037,-0.391108429,1.029424611,0.11506008,-1.519197405,3.672015878,0.646624716,-0.815093338,1.307015094,-1
318,MODEL1,PARMS,RB4_5,0.917406432,8.346589329,0.129852462,-0.217839858,0.151983142,-0.471614064,1.881548036,-4.428131037,1.007153758,-1.942543651,3.430469835,-1
319,MODEL1,PARMS,RB4_5,0.875916225,4.380809607,0.322612653,-1.035748935,3.55136248,-0.161130589,-0.422081525,0.900808604,0.64758767,-1.181607212,2.63698336,-1
320,MODEL1,PARMS,RB4_5,0.91500517,5.668922985,0.162150164,-0.627100591,2.262114697,-0.238233994,1.367312171,-3.151181659,0.718607403,-1.417679093,2.382327586,-1
321,MODEL1,PARMS,RB4_5,0.86718617,9.868952812,0.114277775,-0.712771692,2.36947906,-0.432497156,0.597922815,-1.108468912,0.505672792,-0.44222131,0.546221918,-1
322,MODEL1,PARMS,RB4_5,0.847970517,-5.173481932,0.013394196,0.000717476,-0.451760646,0.493963771,-1.385373922,2.778448798,0.879351298,-2.274931875,4.751184741,-1
323,MODEL1,PARMS,RB4_5,0.885412978,2.619706947,0.156803107,-0.424672238,1.229177029,-0.024005841,-0.197356358,0.319641291,0.724338326,-2.020570355,4.742011919,-1
324,MODEL1,PARMS,RB4_5,0.814502443,7.523725665,-0.032326954,0.092780657,-0.640254444,-0.240359227,-0.220621726,0.678890057,0.514900533,-0.542023862,0.737236185,-1
325,MODEL1,PARMS,RB4_5,0.8812469,21.84809441,-0.041641986,0.109537389,-1.151471071,-1.220223628,2.856656482,-5.856737213,0.697178847,-1.450830487,3.095232214,-1
326,MODEL1,PARMS,RB4_5,0.917184447,16.34326391,0.0779184,-0.383785434,0.891617639,-0.872955334,1.622624469,-2.808471744,0.648566867,-1.191274824,2.170207608,-1
327,MODEL1,PARMS,RB4_5,0.851096033,5.258398273,0.147346493,-0.457413578,1.595886834,-0.107602271,0.229353624,-0.064948036,0.274660844,-0.004819085,-0.238993514,-1
328,MODEL1,PARMS,RB4_5,0.865952752,2.925208288,0.047663808,-0.152846976,0.279181723,0.045273301,0.031500071,-0.107104623,0.470490886,-1.365771748,2.941285784,-1
329,MODEL1,PARMS,RB4_5,0.852119162,6.412861475,0.064449096,-0.197382294,0.406173868,-0.226097942,-0.024342912,0.379150209,0.649611001,-1.353242908,2.634579915,-1
330,MODEL1,PARMS,RB4_5,0.878651117,2.639572124,0.061547575,-0.458614489,1.893689514,-0.022717789,-0.374715313,0.727440381,0.886651707,-2.236176374,4.59235572,-1
331,MODEL1,PARMS,RB4_5,0.843229235,4.135950475,-5.02498E-05,-0.005557776,-0.521888883,0.069408278,-0.681165932,1.39266685,0.081892888,0.132069857,-0.331325881,-1
332,MODEL1,PARMS,RB4_5,0.945907448,13.64088798,0.220150887,-0.727397269,2.255396437,-0.619813707,1.751045126,-3.937775469,0.058254474,0.791223419,-1.697743866,-1
333,MODEL1,PARMS,RB4_5,0.854180382,-2.134231115,0.132957168,-0.463217213,1.671401072,0.262884821,-1.242450015,2.645842276,0.889414066,-1.788583072,3.288612352,-1
334,MODEL1,PARMS,RB4_5,0.992936439,8.078872478,0.103241769,-0.419790365,1.080841188,-0.332093038,0.693720934,-1.117180239,0.555768861,-0.839480542,1.498633636,-1
335,MODEL1,PARMS,RB4_5,0.871783201,9.260327617,0.14796485,-0.528339864,1.571838128,-0.459224033,1.109137801,-2.039323399,0.767203827,-2.183383267,4.348063766,-1
336,MODEL1,PARMS,RB4_5,0.871498231,12.42042668,0.020595983,-0.048596842,-0.142403511,-0.578527491,2.273343404,-5.070445908,0.424679127,-0.381779268,0.379847049,-1
337,MODEL1,PARMS,RB4_5,0.861688526,4.84056479,0.199454355,-0.715090583,2.783812782,-0.228349924,0.647450677,-1.559880141,0.93807016,-2.162547295,4.280470762,-1
338,MODEL1,PARMS,RB4_5,0.878563049,6.375231357,0.11294255,-0.319823648,0.933721506,-0.20151648,0.096612546,0.279670881,0.398105473,0.369863836,-1.556048733,-1
339,MODEL1,PARMS,RB4_5,0.900066007,12.56996742,0.146845258,-0.27087968,0.480665357,-0.598240632,0.921573475,-1.553279526,0.366754678,-0.371729109,0.726915428,-1
340,MODEL1,PARMS,RB4_5,0.806123881,6.785719049,0.167759147,-0.72743231,2.411314031,-0.250742076,0.170449793,-0.361322539,0.539504756,-0.500086872,0.70179242,-1
341,MODEL1,PARMS,RB4_5,0.898069154,5.650816931,0.093034069,-0.262852975,0.454542146,-0.191826804,0.925851589,-2.338539384,0.675058086,-1.797376956,3.834489562,-1
342,MODEL1,PARMS,RB4_5,0.851602117,7.721192647,0.016486028,-0.175373679,0.319002249,-0.321747988,0.656776069,-1.225667582,0.746519872,-1.304094288,2.282396419,-1
343,MODEL1,PARMS,RB4_5,0.867569564,8.540600485,-0.050199305,0.216095295,-1.007720199,-0.351368091,0.750896086,-0.910486527,0.717173707,-2.239631798,4.834901097,-1
344,MODEL1,PARMS,RB4_5,0.847936953,11.53665663,0.009177324,-0.29996284,1.411924204,-0.550338968,1.837982677,-3.942966835,0.67041691,-1.588337675,3.033734905,-1
345,MODEL1,PARMS,RB4_5,0.890469937,8.736300792,-0.036052353,-0.390041337,1.404928931,-0.333671859,0.56954935,-1.06137338,0.688210318,-1.916053947,3.876981429,-1
346,MODEL1,PARMS,RB4_5,0.821980864,2.243203447,0.023058566,0.007918561,-0.445310455,0.036824013,-0.392486161,1.038219212,0.746716737,-1.804651925,3.81350765,-1
347,MODEL1,PARMS,RB4_5,0.89487281,1.944394459,0.188578556,-0.422630671,1.399280987,-0.041722928,0.452777593,-0.922619161,0.921693634,-2.646225242,5.546897277,-1
348,MODEL1,PARMS,RB4_5,0.819377256,0.005769522,0.14789656,-0.197604079,0.116007128,0.052021014,-0.619884507,1.086746796,1.13079998,-2.714213977,5.702995976,-1
349,MODEL1,PARMS,RB4_5,0.901420386,5.125787832,-0.040840839,-0.271768009,0.824704405,-0.15032871,0.776014574,-2.039646323,0.807932061,-1.507804969,2.290979282,-1
350,MODEL1,PARMS,RB4_5,0.893220085,4.646544757,0.174049312,-0.651313731,1.595638228,-0.060514787,-0.725931015,1.803521158,0.314924753,-0.112091375,0.241256946,-1
351,MODEL1,PARMS,RB4_5,0.809005252,9.645147927,0.15544059,-0.498060882,1.451612714,-0.472702147,0.660981551,-0.944679359,0.629284654,-0.442228425,0.326099148,-1
352,MODEL1,PARMS,RB4_5,0.927276323,7.098071579,-0.002959652,-0.2058487,0.703736891,-0.301439717,0.156179876,-0.020771396,0.943768899,-2.285077572,4.404993471,-1
353,MODEL1,PARMS,RB4_5,0.950798382,16.47106367,0.054029679,-0.427817,1.711412698,-0.832096661,2.520034634,-5.661043617,0.403255462,-0.127908215,-0.191227671,-1
354,MODEL1,PARMS,RB4_5,0.937253542,5.433531185,0.224497918,-0.590281813,1.777168359,-0.150449302,-0.421860537,1.664491788,0.394266318,-0.692122565,1.292629611,-1
355,MODEL1,PARMS,RB4_5,0.873411362,4.799437447,0.061542696,-0.311357951,0.922907718,-0.036343186,-0.074252119,0.367632101,0.233278223,-0.668727052,1.712158596,-1
356,MODEL1,PARMS,RB4_5,0.8302921,4.18384786,0.148223728,-0.264242831,0.423461716,-0.08273576,0.370144982,-0.966490107,0.507755557,-0.97802194,2.0262205,-1
357,MODEL1,PARMS,RB4_5,0.893902732,4.766146889,0.101822201,-0.38072224,1.267497292,-0.126614791,-0.475897241,1.57389349,0.70395441,-1.979437039,4.005732782,-1
358,MODEL1,PARMS,RB4_5,0.797516507,2.44785177,0.205424682,-0.544628892,1.851425863,-0.039154383,0.301749449,-0.71169715,0.771527424,-1.33630733,2.130288451,-1
359,MODEL1,PARMS,RB4_5,0.840554348,5.122735213,0.320543298,-0.703935139,2.234413806,-0.210722786,0.265251196,-0.187120961,0.539241578,-0.803755187,1.305495639,-1
360,MODEL1,PARMS,RB4_5,0.815370104,13.29337692,0.241482674,-0.589758928,1.314433634,-0.638654476,1.984718813,-4.328619796,0.184654068,-0.085627065,0.15530421,-1
361,MODEL1,PARMS,RB4_5,0.894589198,10.35179396,0.042665583,0.024957214,-0.843654972,-0.574656444,0.920723522,-1.325484782,1.099992142,-2.703417231,5.348241499,-1
362,MODEL1,PARMS,RB4_5,0.83488301,5.553427565,-0.032768446,0.027557749,-0.364441899,-0.03927402,0.549082383,-1.435452405,0.110789462,0.218054174,-0.395002892,-1
363,MODEL1,PARMS,RB4_5,0.804040445,-3.305382997,0.237308078,-0.682239981,2.005508132,0.317725903,-0.924480944,1.893429483,0.822052615,-1.86008423,3.693238431,-1
364,MODEL1,PARMS,RB4_5,0.831958573,10.40484284,-0.09931872,0.23248046,-1.406151167,-0.444267925,1.553183923,-3.45837577,0.655982959,-1.502251128,2.549889455,-1
365,MODEL1,PARMS,RB4_5,0.886587107,12.63145752,-0.044194619,-0.103738234,0.279413718,-0.645315278,2.191581975,-4.950262565,0.845994734,-2.115090925,4.140094754,-1
366,MODEL1,PARMS,RB4_5,0.875390291,3.89582023,0.132592628,-0.600582728,2.010152109,-0.033125775,0.185678064,-0.772330591,0.416655555,-0.881200382,1.790052817,-1
367,MODEL1,PARMS,RB4_5,0.939903617,7.989697032,-0.180935026,0.40243524,-1.257351854,-0.206893575,1.488651178,-4.329257794,0.321402779,0.071432654,-0.131189864,-1
368,MODEL1,PARMS,RB4_5,0.831077544,3.215928261,0.017818849,-0.192619421,0.604481615,0.098468735,-0.628194784,1.172338934,0.20269612,-0.324298899,1.091886862,-1
369,MODEL1,PARMS,RB4_5,0.877702372,0.819231901,0.095185804,-0.312907473,0.832724164,0.111902679,-0.750771132,2.093796391,0.748325145,-2.042194718,4.349305584,-1
370,MODEL1,PARMS,RB4_5,0.831049098,4.646528644,0.199192741,-0.766900104,2.737264495,-0.082554846,0.229099039,-0.719422785,0.337352965,-0.406077385,0.988929211,-1
371,MODEL1,PARMS,RB4_5,0.807250306,4.002610783,-0.01174623,-0.005711109,-0.402779166,-0.068011898,-0.775922478,2.390555513,0.773102767,-1.685660399,3.057889733,-1
372,MODEL1,PARMS,RB4_5,0.830898894,1.868949328,-0.085590414,-0.095481678,0.547064961,0.127788215,-0.695771238,1.99236406,0.576246444,-0.771382902,0.849653095,-1
373,MODEL1,PARMS,RB4_5,0.847252571,-3.842340532,0.168547468,-0.615308012,1.968360295,0.421942477,-2.076852821,4.722010624,0.669447798,-1.258437465,2.277601564,-1
374,MODEL1,PARMS,RB4_5,0.895515924,6.146986513,0.093985368,-0.215236497,0.339745128,-0.298655227,-0.03117491,0.670086884,1.003874991,-1.643256856,2.57198871,-1
375,MODEL1,PARMS,RB4_5,0.898364759,0.003720962,0.124790844,-0.542150843,2.039043524,0.044055151,0.388801752,-1.051742773,1.255706232,-3.336508258,6.507450027,-1
376,MODEL1,PARMS,RB4_5,0.848847925,1.13012213,-0.041932755,-0.222101408,0.791235966,0.263508118,-1.740441161,3.55898513,0.213680267,0.513223898,-1.345241001,-1
377,MODEL1,PARMS,RB4_5,0.86818125,2.548124608,-0.150586657,0.530084885,-2.395433755,0.006470496,0.306119521,-1.526989056,0.991760845,-2.425805268,4.641038529,-1
378,MODEL1,PARMS,RB4_5,0.981909111,10.09524955,0.291039075,-0.903446362,3.026845023,-0.536397274,1.307204414,-2.722628019,0.648273995,-1.633886119,3.619680326,-1
379,MODEL1,PARMS,RB4_5,0.90849249,6.472573309,0.05272081,-0.230436469,0.497383745,-0.322300729,1.351434168,-3.208513177,1.026990642,-2.257457619,4.332819029,-1
380,MODEL1,PARMS,RB4_5,0.909325431,8.702702812,0.256503735,-0.694685874,2.023897749,-0.388423821,0.802519952,-1.380459906,0.389779979,-0.726841631,1.912312026,-1
381,MODEL1,PARMS,RB4_5,0.878878213,1.764368786,0.127424898,-0.281256928,0.716493457,0.077352919,0.150669035,-0.063525687,0.483413481,-1.066938114,2.253885175,-1
382,MODEL1,PARMS,RB4_5,0.88349029,5.513605464,-0.003420337,-0.221468271,0.502597268,-0.243532341,0.427896416,-0.280242422,1.165499041,-3.635257274,7.260741803,-1
383,MODEL1,PARMS,RB4_5,0.895458492,-4.530905822,0.046187117,-0.346609598,1.128994364,0.427537955,-1.550895461,3.09948788,1.016231646,-2.643209875,5.189274948,-1
384,MODEL1,PARMS,RB4_5,0.881423524,13.2916696,-0.005528967,-0.239289055,0.71170216,-0.68684543,2.100788893,-4.545685083,0.784537111,-2.099919132,3.992369778,-1
385,MODEL1,PARMS,RB4_5,0.908264456,14.51566811,0.091666765,-0.33536142,0.91287657,-0.728598863,2.356551202,-4.641435219,0.41869371,-1.073780129,2.182641644,-1
386,MODEL1,PARMS,RB4_5,0.837220853,5.530079053,-0.010831931,0.012096943,-0.36757563,-0.060977487,-0.241538645,0.746954281,0.230596708,0.241254301,-0.738618418,-1
387,MODEL1,PARMS,RB4_5,0.925836063,0.109099351,0.143978779,-0.5615058,2.262233725,0.171415966,-1.04793122,2.264349266,0.605732476,-0.606028909,0.664797998,-1
388,MODEL1,PARMS,RB4_5,0.916530239,4.765036526,0.167963545,-0.311684322,0.60480075,-0.084106244,0.149931688,-0.801852769,0.277611757,-0.076873789,0.133155268,-1
389,MODEL1,PARMS,RB4_5,0.856337403,12.79033771,0.01802097,0.03124517,-0.596407813,-0.581805031,0.508216745,-0.193810506,0.339529813,0.292143647,-0.900778349,-1
390,MODEL1,PARMS,RB4_5,0.943813129,2.149553037,0.046810715,-0.204574043,0.679813445,0.129060032,0.210128177,-1.026575211,0.284759045,-0.191802283,0.222084883,-1
391,MODEL1,PARMS,RB4_5,0.829203001,13.91465935,-0.027811549,-0.294477888,0.987199754,-0.5966336,1.425937036,-2.806210384,0.258864993,-0.108913414,-0.018867027,-1
392,MODEL1,PARMS,RB4_5,0.91101752,-0.050614137,0.055961707,-0.672934804,2.300594724,0.346132248,-2.515489274,6.271552811,0.144053048,-0.151576519,0.653230209,-1
393,MODEL1,PARMS,RB4_5,0.952300406,14.32141187,0.174754846,-0.531218878,1.569862097,-0.788895748,2.008859334,-3.923276221,0.594024121,-0.423616761,0.495257922,-1
394,MODEL1,PARMS,RB4_5,0.819935894,10.81841027,-0.036371668,9.8301E-05,-0.467221918,-0.459061228,1.176430262,-2.810429998,0.541489786,-1.046698787,2.056982778,-1
395,MODEL1,PARMS,RB4_5,0.849214411,14.13526104,0.032275044,-0.628191316,2.447058851,-0.745703988,1.801310118,-3.506501385,0.808816791,-1.726883903,3.288827873,-1
396,MODEL1,PARMS,RB4_5,0.863759769,11.16903539,0.05569006,-0.518118515,1.61970337,-0.580610995,1.390168076,-2.469573303,0.90292434,-1.923627095,3.281806354,-1
397,MODEL1,PARMS,RB4_5,0.935681705,5.829366965,-0.028823594,-0.002386332,-0.018252847,-0.098942678,0.675545118,-1.803528943,0.369031375,-0.874244066,1.693927314,-1
398,MODEL1,PARMS,RB4_5,0.880273047,-0.10403195,0.110796271,-0.210156969,0.669884055,0.076543259,-1.048630701,2.706098781,1.199698394,-2.98768369,5.754147834,-1
399,MODEL1,PARMS,RB4_5,0.901170413,4.237256666,-0.064916328,0.495375371,-2.252271306,0.011393081,-0.205708949,0.804243566,0.270775323,-0.020207414,-0.262349071,-1
400,MODEL1,PARMS,RB4_5,0.847185441,-0.327739231,0.057431197,-0.64449603,2.479309789,0.311746834,-0.940316848,1.557637499,0.346139574,-1.512857677,3.411986857,-1
401,MODEL1,PARMS,RB4_5,0.893852327,5.411635522,-0.017265589,0.026929617,-0.113817158,-0.253426781,1.226653704,-3.076645443,1.13684913,-3.121791296,6.29130266,-1
402,MODEL1,PARMS,RB4_5,0.831364042,6.581186561,-0.063238731,0.278335864,-1.423220989,-0.10091575,0.969453503,-2.526672986,0.11473533,0.181830545,-0.410784054,-1
403,MODEL1,PARMS,RB4_5,0.872107565,11.21925377,-0.128246473,-0.149516649,1.094378034,-0.491226939,2.214217252,-5.185833872,0.729368647,-2.163069749,4.292258721,-1
404,MODEL1,PARMS,RB4_5,0.850708863,7.341745393,-0.07788742,-0.036465352,-0.163829489,-0.157607034,-0.59929168,1.682607407,0.297848817,-0.433385436,0.912886656,-1
405,MODEL1,PARMS,RB4_5,0.839076298,1.622659786,0.01593222,-0.325546939,1.152867568,0.006000744,-0.164447893,0.191994364,1.142442313,-2.631924154,4.854259691,-1
406,MODEL1,PARMS,RB4_5,0.893458514,0.381168246,0.245979414,-0.678018656,2.240039808,0.239440604,-0.557568588,1.047509681,0.036638384,0.363172472,-0.378269549,-1
407,MODEL1,PARMS,RB4_5,0.846160972,5.083628965,0.112966987,-0.189202962,0.155183659,-0.234450993,0.413513339,-0.423052921,1.024507616,-3.200833379,6.732171041,-1
408,MODEL1,PARMS,RB4_5,0.904750657,11.06005269,0.135385254,-0.399286446,1.088821914,-0.522611208,1.786341609,-4.043368268,0.456359171,-0.837003595,1.721388847,-1
409,MODEL1,PARMS,RB4_5,0.84809147,8.426983314,0.177094926,-0.27407821,0.332864405,-0.40096637,1.009330205,-2.172797929,0.660163524,-1.477257311,2.758091009,-1
410,MODEL1,PARMS,RB4_5,0.830852953,5.111035712,-0.015551219,0.00480162,-0.401139439,-0.108629326,0.317426662,-0.761946763,0.575575838,-0.766036913,1.141671954,-1
411,MODEL1,PARMS,RB4_5,0.795966825,1.808351804,0.233906342,-0.605186876,1.767206736,0.118374395,0.174232195,-0.773665926,0.164698847,0.488543397,-1.372844354,-1
412,MODEL1,PARMS,RB4_5,0.835670565,0.690527569,0.142281972,-0.505527582,1.693660821,0.094288779,-0.886862889,2.233959982,0.803957201,-2.207985773,4.718827169,-1
413,MODEL1,PARMS,RB4_5,0.876614275,8.4456281,0.12489184,-0.477893275,1.42760701,-0.29696996,0.02542248,0.166525283,0.352535708,-0.794418028,1.652849272,-1
414,MODEL1,PARMS,RB4_5,0.889305057,10.51733207,0.105688124,-0.448471369,1.281413262,-0.481339559,0.344994138,-0.041653536,0.569671675,-0.521069111,0.564945978,-1
415,MODEL1,PARMS,RB4_5,0.82297871,4.701181445,0.103668271,-0.343323545,0.645410913,0.068513475,-0.866218454,1.29728545,-0.217484204,1.400454912,-2.81161951,-1
416,MODEL1,PARMS,RB4_5,0.836662874,13.5558088,-0.048073243,0.357443452,-2.506590288,-0.574308336,1.458364315,-3.116410353,0.17285813,0.314661325,-0.997326448,-1
417,MODEL1,PARMS,RB4_5,0.950763453,0.273650674,-0.00348768,-0.207067138,1.216833274,0.162378283,-0.601285586,1.519926301,0.798138555,-2.292237184,4.828165472,-1
418,MODEL1,PARMS,RB4_5,0.804351791,5.38205129,0.03555164,-0.043029936,-0.221315518,-0.061138713,-0.453880845,1.385084275,0.223453995,-0.217769551,0.4622707,-1
419,MODEL1,PARMS,RB4_5,0.800852979,-0.000874577,0.087055249,-0.517440812,2.174649231,0.155099872,-0.197273173,-0.088471363,0.756752515,-1.110466299,1.858187527,-1
420,MODEL1,PARMS,RB4_5,0.955494898,11.45031561,0.150122419,-0.280501981,0.658210065,-0.645992204,2.162328304,-4.309094856,0.803727385,-0.978480331,1.23620996,-1
421,MODEL1,PARMS,RB4_5,0.926729418,2.340252075,0.010959839,-0.196596746,1.090694673,0.120887439,-0.503096709,0.699183216,0.365977131,-0.794316142,2.105057023,-1
422,MODEL1,PARMS,RB4_5,0.877394971,5.603184531,-0.002442886,-0.251969677,0.762404831,-0.126661978,-0.130422451,0.254907342,0.561590488,-0.694195677,0.918157164,-1
423,MODEL1,PARMS,RB4_5,0.939590621,9.517934047,0.043816721,-0.296119723,1.026564607,-0.278854269,0.65888231,-1.487160725,0.007859019,0.392325336,-0.83850825,-1
424,MODEL1,PARMS,RB4_5,0.87374952,5.587094728,0.09458666,-0.298527662,0.206417417,-0.236376076,0.41005902,-0.443653336,0.876725483,-1.768678039,3.18183691,-1
425,MODEL1,PARMS,RB4_5,0.849682275,9.427095511,0.016687031,-0.007825071,-0.491803914,-0.420417992,1.344294677,-3.112935179,0.659679034,-1.457285304,3.025420233,-1
426,MODEL1,PARMS,RB4_5,0.816864845,-0.196709699,-0.002706837,0.058684961,-0.380442986,0.262135299,-0.713696047,0.964701544,0.417434343,-0.921997715,2.241476815,-1
427,MODEL1,PARMS,RB4_5,0.891293038,0.041225593,0.10850777,-0.265293255,0.670865987,0.160683596,-0.581193124,1.673500612,0.650497181,-0.817540598,1.000028152,-1
428,MODEL1,PARMS,RB4_5,0.843346209,5.324003429,0.115074653,-0.111213251,0.038276651,-0.241442426,0.479275661,-0.928841578,0.906802376,-2.377349945,5.095752573,-1
429,MODEL1,PARMS,RB4_5,0.949510331,7.845808759,0.060604851,-0.491077415,1.591425327,-0.253610923,0.079892098,0.243051761,0.464589671,-1.5647514,3.255770002,-1
430,MODEL1,PARMS,RB4_5,0.940724496,5.120835501,0.019459282,-0.460679104,1.996079781,-0.113154725,0.735317113,-2.177286422,0.605012815,-1.84999647,4.087760075,-1
431,MODEL1,PARMS,RB4_5,0.968034686,15.56163817,0.078111583,-0.2032201,0.313478712,-0.824422902,2.62478978,-5.262887072,0.537023942,-0.393688661,0.058499397,-1
432,MODEL1,PARMS,RB4_5,0.810136527,2.338965595,0.247015165,-0.852365232,2.610894438,0.012618966,-0.621050376,1.77402712,0.539360446,-0.512528853,0.569052938,-1
433,MODEL1,PARMS,RB4_5,0.807057512,5.670452138,0.09610428,-0.143472642,-0.061979339,-0.195873489,0.26163466,-0.177402812,0.645666675,-1.196314335,2.210561156,-1
434,MODEL1,PARMS,RB4_5,0.825966891,1.100988295,0.013965276,-0.015252358,-0.471602956,0.163655996,-0.910451808,2.420321591,0.508754452,-0.885040001,1.609515462,-1
435,MODEL1,PARMS,RB4_5,0.85561258,1.909412913,0.099367557,-0.1497638,0.164921413,-0.000222809,0.229376164,-0.888023932,0.857860757,-1.105232088,1.324129039,-1
436,MODEL1,PARMS,RB4_5,0.860655169,8.94244718,0.071855016,-0.307173069,0.780252281,-0.383325295,1.071266157,-1.868371615,0.593044095,-1.451803035,2.930109973,-1
