SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LMB
879,MODEL1,PARMS,LMB,1.208153155,10.37732871,0.249910101,-0.477763089,1.403875415,-0.336288622,2.583939262,-6.057009571,0.975064485,-3.138380941,6.32085402,-1
880,MODEL1,PARMS,LMB,1.112184021,7.720156823,0.199598562,-0.358124442,1.587321737,-0.099107873,0.507381624,-1.773093128,0.686295508,-0.57227006,0.998888167,-1
881,MODEL1,PARMS,LMB,1.172168386,19.51123813,0.058701046,-0.10576133,0.60209848,-0.882031735,4.826529163,-11.87941087,0.916660009,-2.765479245,5.705008405,-1
882,MODEL1,PARMS,LMB,1.118742988,5.476884,0.514860159,-0.86645358,2.854307238,-0.176140617,1.210529059,-2.182295762,1.243733608,-2.653237041,4.970365827,-1
883,MODEL1,PARMS,LMB,1.112711445,10.37834895,0.226031167,-0.535894217,2.383539522,-0.286624148,-0.479527802,2.226624038,0.78380527,-1.224227021,2.091311613,-1
884,MODEL1,PARMS,LMB,1.203483564,11.39907698,0.353305604,-0.858389177,3.020953075,-0.484865747,1.670952392,-4.397414488,1.259223697,-3.317606001,7.113743761,-1
885,MODEL1,PARMS,LMB,1.125775128,6.720922318,0.642552924,-1.381540698,5.116723944,-0.366432192,1.174564456,-2.748008144,1.657368082,-3.538409441,6.604127296,-1
886,MODEL1,PARMS,LMB,1.170969424,12.78551726,-0.076429446,0.052504588,0.229755973,-0.394267122,1.491951055,-3.291860092,0.922155659,-1.40073366,2.402995129,-1
887,MODEL1,PARMS,LMB,1.187757011,14.81674439,0.661587526,-1.124875578,3.895260856,-0.711331707,2.968370952,-6.291607926,0.636831972,-0.37626914,-0.182275331,-1
888,MODEL1,PARMS,LMB,1.048622408,7.152035989,0.338262615,-0.905326231,3.765128279,-0.165515693,1.384642061,-3.94900986,1.019201941,-2.078530074,4.127506533,-1
889,MODEL1,PARMS,LMB,1.130331127,11.60085686,0.4274929,-0.807792304,2.824663284,-0.447917117,1.360789995,-2.564418824,0.835337612,-1.657745231,2.758304536,-1
890,MODEL1,PARMS,LMB,1.14253258,0.688165215,0.40149784,-0.873717003,2.899626118,0.202099792,-0.514522655,0.882810165,1.241339461,-2.451906503,4.072958061,-1
891,MODEL1,PARMS,LMB,1.130383774,7.890857373,0.127390486,-0.289668645,1.348641114,-0.037453587,0.791359199,-1.441882474,0.53451275,-1.807660161,4.267819722,-1
892,MODEL1,PARMS,LMB,1.159355274,4.512357518,0.05812627,-0.542351355,2.797812839,0.000779539,0.017930679,-0.765251337,1.590027225,-3.663652671,6.897512572,-1
893,MODEL1,PARMS,LMB,1.110727011,-3.811229818,0.506421427,-0.948488322,3.087256977,0.509639327,-0.633501699,0.71583256,0.966309437,-2.19495644,4.203784675,-1
894,MODEL1,PARMS,LMB,1.045007687,5.403390609,0.369622036,-0.723963543,2.49475492,-0.083869706,1.477840531,-3.579260346,1.035371726,-2.01226035,3.354703373,-1
895,MODEL1,PARMS,LMB,1.252993736,0.043397317,0.211194482,-0.360227385,1.087340068,0.435361429,-1.238755415,2.620834374,0.511359705,-0.03532607,-0.463927522,-1
896,MODEL1,PARMS,LMB,1.123906985,-0.503629876,0.500389703,-1.115073319,4.109189949,0.352159032,-0.535837098,1.050589683,0.755898644,-2.003779628,3.881483776,-1
897,MODEL1,PARMS,LMB,1.102430094,16.57582791,0.359097973,-1.219531158,4.613456285,-0.747965816,1.646086066,-3.31762916,0.947821896,-1.714349138,2.838295259,-1
898,MODEL1,PARMS,LMB,1.072475942,-4.844945946,0.153503826,-0.712129261,3.166795843,0.722573169,-0.399722596,-0.81675868,0.847597187,-1.967501484,3.806058314,-1
899,MODEL1,PARMS,LMB,1.113785377,11.99085095,0.494625157,-1.398327634,4.776669421,-0.596249441,0.471596231,-0.407235841,1.517845528,-3.81819216,7.509199489,-1
900,MODEL1,PARMS,LMB,1.10534976,-1.650963044,0.012314291,0.16493175,0.256980365,0.460614156,-0.579783703,0.855626768,1.150478585,-3.647155149,8.206036887,-1
901,MODEL1,PARMS,LMB,1.079128379,17.61325072,0.014728408,0.383826764,-2.138297044,-0.749741601,3.228082964,-7.460268109,0.898336497,-1.488465836,2.525334125,-1
902,MODEL1,PARMS,LMB,1.194631096,8.10708714,0.118267706,-0.314167787,1.346876596,-0.10899786,1.589455153,-4.321860448,0.673605223,-0.488864813,0.409809755,-1
903,MODEL1,PARMS,LMB,1.127295589,4.044417631,0.593056918,-1.242880676,4.245986508,-0.055936111,1.211383058,-2.287125744,1.005885358,-1.339197248,1.418178725,-1
904,MODEL1,PARMS,LMB,1.164341842,2.604218399,0.450212703,-0.997546643,3.662576802,-0.073828647,2.047483385,-5.55530609,1.861762733,-5.614994611,11.52572412,-1
905,MODEL1,PARMS,LMB,1.092673531,3.209460769,0.262930977,-0.293954049,1.05907452,0.00022044,1.229499198,-2.865025417,1.51190302,-4.803231276,10.07766945,-1
906,MODEL1,PARMS,LMB,1.124113494,14.68254482,0.422404881,-0.691444187,2.021088135,-0.685875384,3.42575952,-8.31132724,1.007316708,-2.799172943,5.679077354,-1
907,MODEL1,PARMS,LMB,1.169461864,-2.801281178,-0.028528853,0.035391289,0.716075258,0.642018214,-0.964053588,1.138984191,0.815457226,-1.252706317,1.79372935,-1
908,MODEL1,PARMS,LMB,1.061825385,9.473006227,0.371637456,-0.846970948,3.111015816,-0.295560753,1.466512416,-3.06668125,0.852323803,-1.948181622,3.684589297,-1
909,MODEL1,PARMS,LMB,1.116240968,3.916239683,0.286363333,-0.158516774,0.349997375,0.105022849,1.181349427,-3.14303125,0.638989538,-1.122355955,2.08779331,-1
910,MODEL1,PARMS,LMB,1.218237183,11.62083096,0.171262821,-0.266081423,1.021188252,-0.378352408,1.115920555,-1.912049046,0.962651844,-2.029295972,3.147884704,-1
911,MODEL1,PARMS,LMB,1.118163369,1.783062631,0.579126622,-1.279791136,4.537391678,-0.02426385,0.43150658,-0.772400584,1.621395759,-3.499564791,6.042679615,-1
912,MODEL1,PARMS,LMB,1.113093516,7.736758024,0.544582268,-1.272390611,4.481505948,-0.204459069,0.646897158,-0.700324374,0.685807723,-0.397108937,-0.217392041,-1
913,MODEL1,PARMS,LMB,1.110565119,7.650187914,0.266749028,-0.312694205,0.272335971,-0.091637313,-0.650614332,1.823175274,0.663466533,-0.772513682,1.444120575,-1
914,MODEL1,PARMS,LMB,1.159756085,11.71118506,0.432424403,-0.96346291,3.22803226,-0.489888781,0.225514451,-0.215401237,1.102569792,-1.587534339,2.546723973,-1
915,MODEL1,PARMS,LMB,1.064651321,8.456115792,0.330014974,-0.326158778,0.952167099,-0.204302748,1.43486197,-3.069393684,0.744843938,-1.858011877,3.67639396,-1
916,MODEL1,PARMS,LMB,1.172883717,1.152622203,0.341032738,-0.814841547,2.814345691,0.241622546,-0.222620402,-0.124474839,0.927906341,-1.886775442,4.109423416,-1
917,MODEL1,PARMS,LMB,1.103445494,11.97331047,0.253323529,-0.201022955,0.051045145,-0.67717684,1.263409294,-2.408522873,1.938070455,-3.664543459,6.427138187,-1
918,MODEL1,PARMS,LMB,1.105814543,5.031285447,0.259474651,-0.673169372,2.898043729,-0.068438562,-0.385899149,1.292430268,1.391617613,-2.849058141,4.812052611,-1
919,MODEL1,PARMS,LMB,1.209149815,15.31237196,0.52410031,-0.853459033,2.156962236,-0.760324932,1.731308007,-3.965534524,1.001260811,-0.929271207,0.886023954,-1
920,MODEL1,PARMS,LMB,1.201508275,14.59748593,0.21485327,-0.696639682,3.423020691,-0.548326652,1.997889737,-4.844198391,0.631614604,-0.326497518,0.555076838,-1
921,MODEL1,PARMS,LMB,1.194354445,-0.948438894,0.228527338,-0.377128356,1.803354746,0.363166915,-1.01917493,2.514501233,1.158400432,-1.68346738,2.066223957,-1
922,MODEL1,PARMS,LMB,1.154136488,14.19469643,-0.109929748,-0.093221729,1.018562172,-0.572570749,2.967315944,-6.951429338,1.397937781,-3.095276605,5.764540115,-1
923,MODEL1,PARMS,LMB,1.091925259,16.31714926,0.046418225,0.473137366,-2.571182392,-0.831553562,3.893294535,-8.870738335,1.656207414,-5.484239018,11.62658836,-1
924,MODEL1,PARMS,LMB,1.076868522,9.177046975,0.22612585,-0.273291065,0.770061352,-0.295603526,1.769610589,-4.304557881,1.033374888,-1.631402844,2.641995748,-1
925,MODEL1,PARMS,LMB,1.275294078,4.163328094,0.427413962,-1.291558497,5.233139106,-0.111144762,-0.048195198,1.128604165,1.626113863,-3.941135114,7.226319266,-1
926,MODEL1,PARMS,LMB,1.084598584,4.620297927,0.365522007,-0.913720189,3.666509429,0.012370796,0.81870353,-1.831105603,0.899058044,-1.550198889,2.39396701,-1
927,MODEL1,PARMS,LMB,1.086862055,5.807978975,0.249392534,-0.621796182,2.661477089,-0.051316361,1.052159872,-2.926507522,0.983249963,-1.980275017,3.592531097,-1
928,MODEL1,PARMS,LMB,1.145317834,2.745455513,0.213928339,-0.674389759,2.671945272,0.071254078,0.623287964,-2.327348796,1.491109469,-3.561161327,6.687259946,-1
929,MODEL1,PARMS,LMB,1.095130631,11.89822271,0.165648867,-0.248136683,0.861928804,-0.424915565,1.779906795,-4.356717561,1.001216925,-1.807698288,2.931241736,-1
930,MODEL1,PARMS,LMB,1.185429775,17.65298875,0.531467567,-1.305282233,4.832568148,-1.06685831,3.077240678,-6.826015002,1.737332039,-3.788106872,7.214326355,-1
931,MODEL1,PARMS,LMB,1.107608224,11.47562909,0.491083091,-1.05793746,4.278924897,-0.457845479,1.374895498,-2.279746163,0.717127935,-0.148659346,-0.654518091,-1
932,MODEL1,PARMS,LMB,1.10078257,1.05193404,0.115713848,0.117143282,-0.134149366,0.22603287,-0.038564907,-0.377631109,1.269637138,-2.781421663,5.410805769,-1
933,MODEL1,PARMS,LMB,1.197699915,9.338339871,0.5146903,-0.959939859,3.450441806,-0.433598948,3.938887377,-10.29755411,1.178716848,-2.460401581,4.597274665,-1
934,MODEL1,PARMS,LMB,1.113898804,5.037963284,0.034164923,-0.010289883,1.082169024,0.058865039,0.268576121,-1.53547105,0.967103103,-2.00069493,4.620036993,-1
935,MODEL1,PARMS,LMB,1.145228473,18.65944803,0.398524464,-0.783196277,2.756944955,-0.984026898,3.968405033,-8.916631795,1.045504592,-0.970876603,0.874703708,-1
936,MODEL1,PARMS,LMB,1.235313704,8.066935081,0.436967378,-0.864395638,3.129246953,-0.208655805,1.608427667,-3.997784232,0.769173704,-1.613450269,3.22272027,-1
937,MODEL1,PARMS,LMB,1.176751819,5.119271139,0.146840257,-0.16401613,1.052019784,-0.101837858,0.308078419,-0.492771831,1.575288336,-3.800965588,7.647393983,-1
938,MODEL1,PARMS,LMB,1.251662817,7.970956005,0.208894278,-0.221307502,1.051575722,-0.263956052,3.10321591,-7.204899452,1.247715438,-3.409376651,6.643566332,-1
939,MODEL1,PARMS,LMB,1.138021808,13.46022744,0.368434656,-0.554294435,1.564301891,-0.69947798,2.115227837,-4.514958589,1.53121479,-4.468260269,9.243370641,-1
940,MODEL1,PARMS,LMB,1.167278191,-1.885154943,0.419283745,-1.124786241,4.323750109,0.418538235,0.794035308,-3.611527714,0.931177507,-1.435904583,1.962832993,-1
941,MODEL1,PARMS,LMB,1.159914418,6.229128837,0.312269588,-0.543124659,1.387789051,-0.118088359,1.528949338,-4.438633227,1.188280942,-3.789608672,7.822866427,-1
942,MODEL1,PARMS,LMB,1.08006776,-10.25144504,0.393370609,-0.912217893,3.725468098,0.941379331,-0.98402923,0.78501408,1.076567006,-2.768026268,5.562886516,-1
943,MODEL1,PARMS,LMB,1.125102855,13.21044227,0.397425023,-1.041902387,4.052837371,-0.689593038,2.399130922,-5.717085873,1.514177339,-3.37386781,6.754388984,-1
944,MODEL1,PARMS,LMB,1.073188718,9.182452955,0.426401448,-1.061177211,3.984774004,-0.377921199,1.488604226,-3.551651611,1.295401774,-2.743064821,5.129423334,-1
945,MODEL1,PARMS,LMB,1.08876491,10.20615072,0.194986818,-0.485954136,2.611286161,-0.278197365,0.880021675,-1.993856699,0.842813929,-1.895997835,4.14699722,-1
946,MODEL1,PARMS,LMB,1.128856831,18.26299764,0.259713326,-0.290058546,0.69833144,-0.923916493,3.127621772,-6.528304226,1.178280029,-2.235199276,4.007038548,-1
947,MODEL1,PARMS,LMB,1.111911855,-2.952546659,0.418414736,-0.790349935,2.714403582,0.496357807,0.743003251,-2.473379452,0.823685446,-1.892684508,3.649194809,-1
948,MODEL1,PARMS,LMB,1.104066704,8.332525157,0.390143388,-0.946410804,3.127638712,-0.316221015,0.865051509,-1.741842026,1.301496484,-2.964056611,5.887097191,-1
949,MODEL1,PARMS,LMB,1.173342756,4.077505415,0.31471926,-0.892161437,3.193419991,-0.03561727,1.756589441,-4.248931058,1.41648139,-4.477153266,9.141475462,-1
950,MODEL1,PARMS,LMB,1.132837182,3.900570696,0.418540601,-0.947458105,3.598733448,0.011092513,1.432546708,-4.088712712,0.983985339,-1.958464427,3.669931064,-1
951,MODEL1,PARMS,LMB,1.086945033,6.948816835,0.39626766,-0.588356482,1.753386984,-0.163971509,-0.03475489,0.422081899,1.007122043,-3.099273664,6.904503398,-1
952,MODEL1,PARMS,LMB,1.14533851,22.12456544,0.195781804,-0.696653696,2.947529892,-1.148282313,3.481398714,-8.115315255,1.241794559,-1.79716957,2.861869651,-1
953,MODEL1,PARMS,LMB,1.04957477,14.63505043,0.388108278,-0.759415052,2.408843958,-0.644789406,1.378489112,-2.534650716,0.920457233,-1.48103308,2.221279765,-1
954,MODEL1,PARMS,LMB,1.061936021,10.33590309,0.324406187,-0.341653817,1.070659807,-0.476373035,2.324114939,-5.206897146,1.458062117,-3.639612636,6.764823838,-1
955,MODEL1,PARMS,LMB,1.119605185,1.711332301,0.253864293,-0.77617065,4.05158445,0.26246402,-0.169778292,-0.257784519,0.818976489,-2.465925663,5.698565116,-1
956,MODEL1,PARMS,LMB,1.035059269,12.15429989,0.262276651,-0.883418644,3.102467456,-0.569067698,2.365804806,-5.376643041,1.540539984,-4.135552351,8.021125855,-1
957,MODEL1,PARMS,LMB,1.18429316,-3.605842629,0.325344758,-0.625438217,2.875329759,0.526557641,-1.401898372,2.518151273,1.01438348,-0.945235871,0.869910771,-1
958,MODEL1,PARMS,LMB,1.034081208,-1.113599491,0.440739397,-0.85647191,2.896262933,0.429011892,-0.18467103,-0.149673891,0.57284855,-1.378519468,3.013248666,-1
959,MODEL1,PARMS,LMB,1.118966664,1.861163733,0.44280955,-0.71349087,2.085640494,0.182131631,0.102481147,-0.712607794,0.835864531,-1.656221836,3.159298958,-1
960,MODEL1,PARMS,LMB,1.148246835,5.554598487,0.167146412,-0.514243551,2.361539823,0.069759957,0.210474758,-0.022662219,0.649356095,-0.686735758,0.386070857,-1
961,MODEL1,PARMS,LMB,1.120242595,-1.002843377,0.094747635,-0.139263829,0.989334677,0.354198524,-0.207608233,-0.852661252,1.460775665,-3.952728765,8.027348256,-1
962,MODEL1,PARMS,LMB,1.212392957,3.870753328,0.063081915,-0.068847542,0.5524314,0.171788085,0.449663553,-1.793722886,0.87123143,-2.142874979,3.937710564,-1
963,MODEL1,PARMS,LMB,1.173203279,3.40956132,0.401768594,-0.746629366,2.216973804,-0.028945999,0.451334713,-1.176848489,1.404310827,-2.576376697,4.545901019,-1
964,MODEL1,PARMS,LMB,1.090427493,14.61972349,0.339311189,-0.57628812,2.135007112,-0.791655564,3.305816565,-7.914264037,1.608511624,-4.283592356,8.705921348,-1
965,MODEL1,PARMS,LMB,1.149802021,13.64813769,0.147563245,-0.204002698,0.823753957,-0.601183401,2.357875857,-5.482626271,1.221598994,-2.255612694,3.923076589,-1
966,MODEL1,PARMS,LMB,1.028615849,4.919959295,0.165602358,-0.622702376,2.674953382,0.00195393,0.701496124,-1.904138244,1.258440256,-4.206291021,8.902569461,-1
967,MODEL1,PARMS,LMB,1.069549727,0.569232486,0.193451369,-0.507473302,2.272250761,0.257567708,0.713957935,-2.361896893,1.27551809,-3.409104237,6.741149746,-1
968,MODEL1,PARMS,LMB,1.214523422,19.15272522,0.461909745,-0.698856045,1.781189924,-1.131665041,3.39410547,-7.281950467,1.633462552,-4.341704463,8.933657786,-1
969,MODEL1,PARMS,LMB,1.168261606,15.9770951,0.112855346,0.426210688,-1.858350991,-0.794720827,3.285847461,-7.645930774,1.400813651,-3.615285934,7.594681612,-1
970,MODEL1,PARMS,LMB,1.114771693,13.33967247,0.252353379,-0.648842323,2.529274667,-0.604158304,3.324411556,-7.628072094,1.262381557,-3.134121524,6.015838607,-1
971,MODEL1,PARMS,LMB,1.071730881,16.50835966,0.38738536,-0.521715893,1.47192741,-0.857885483,3.908257087,-9.200452381,1.185254777,-3.098365885,6.422773977,-1
972,MODEL1,PARMS,LMB,1.137141721,9.323555022,0.503865363,-0.580731824,1.343700704,-0.366466459,1.959728775,-5.038674734,0.981624046,-2.560773691,5.241637818,-1
973,MODEL1,PARMS,LMB,1.113231229,0.001152447,0.272616709,-0.397349736,1.412771247,0.364090144,0.078862241,-1.572905431,0.752410945,-1.277053409,2.641493886,-1
974,MODEL1,PARMS,LMB,1.114849041,21.00099969,0.316148318,-0.434392557,1.679881204,-1.10085382,4.979862422,-10.64615543,1.083329816,-2.89252379,5.56120945,-1
975,MODEL1,PARMS,LMB,1.091322214,12.10890179,0.280149282,-0.373260474,0.946254596,-0.457561787,3.224340428,-8.290271623,0.864557577,-2.340276828,4.786411523,-1
976,MODEL1,PARMS,LMB,1.067980308,15.83454554,0.054493863,-0.147878756,1.408973168,-0.597144174,2.441285286,-5.710007713,0.744167896,-1.280570742,2.555150518,-1
977,MODEL1,PARMS,LMB,1.1787628,0.476049227,0.424147354,-1.597983353,6.886662684,0.075663864,0.015879116,0.362762474,1.926652363,-5.102392557,9.625477376,-1
978,MODEL1,PARMS,LMB,1.143247657,9.326483907,0.41880859,-0.818601446,3.000113249,-0.325442165,0.9235429,-1.132861744,1.01882836,-2.701199678,5.28881371,-1
979,MODEL1,PARMS,LMB,1.223133438,16.14964188,0.471164327,-1.322647712,4.876636305,-0.882000514,3.792753861,-8.303197577,1.385621892,-3.343977543,6.19917915,-1
980,MODEL1,PARMS,LMB,1.162009946,13.17048984,0.282625795,-0.4587111,1.379197463,-0.680003648,1.554321197,-2.302783721,1.695421396,-4.53777626,9.046576071,-1
981,MODEL1,PARMS,LMB,1.256802427,6.507154833,0.310189497,-0.810313884,3.272040721,-0.149545638,0.473873527,-1.16419892,1.227656164,-2.756247347,5.094934349,-1
982,MODEL1,PARMS,LMB,1.1479375,6.630583448,0.067158151,0.13868593,-0.213881132,-0.043694908,1.299752387,-3.381366748,0.903638788,-1.912762734,3.677066546,-1
983,MODEL1,PARMS,LMB,1.177274838,16.83820013,0.208541091,-0.376991848,1.195546842,-0.751924458,2.829278223,-6.241207921,0.911166107,-1.452724673,2.33146939,-1
984,MODEL1,PARMS,LMB,1.154798788,8.82297805,0.276513834,-0.256742153,0.818480467,-0.191347853,2.076974196,-5.348190819,0.592865442,-1.36589909,3.037961817,-1
985,MODEL1,PARMS,LMB,1.302993108,20.68841333,0.083905882,0.16379014,-1.134810217,-1.19626108,5.062747326,-11.89245183,1.980147232,-5.873503819,11.93896707,-1
986,MODEL1,PARMS,LMB,1.018397711,13.52045357,0.161621986,-0.272674678,1.184709296,-0.53669127,3.552274234,-9.254992172,1.000222678,-2.976818448,6.52978626,-1
987,MODEL1,PARMS,LMB,1.157939793,14.76370695,0.292419212,-0.863042946,3.176615976,-0.60717378,2.240244519,-4.891050785,0.867872595,-2.454934599,5.146409336,-1
988,MODEL1,PARMS,LMB,1.163551466,20.72431929,0.041187067,0.193127055,-0.720305085,-1.141329224,4.456311163,-9.754216496,1.722012326,-3.741298772,6.330303607,-1
989,MODEL1,PARMS,LMB,1.143480474,4.225111599,0.423206684,-0.739912624,2.260912722,0.059436937,0.736072536,-2.307422878,0.764682572,-1.833346998,3.560744043,-1
990,MODEL1,PARMS,LMB,1.093031417,10.69363914,0.264718868,-0.736663165,3.120461961,-0.393447523,0.420294113,-0.747916526,1.199940206,-2.414119986,4.473014103,-1
991,MODEL1,PARMS,LMB,1.119659457,-3.756110431,0.375748661,-0.593148973,1.859850345,0.668661099,-1.156029687,1.845408613,0.401234223,-1.056684506,2.335672707,-1
992,MODEL1,PARMS,LMB,1.1122737,22.25230555,0.12843009,0.192616164,-1.140356983,-1.085124569,5.292203428,-12.48915962,0.790984192,-1.433250885,2.964740574,-1
993,MODEL1,PARMS,LMB,1.184411304,10.69942713,-0.030469392,0.242199986,-0.616783051,-0.254020117,1.459063016,-3.474838242,0.779845656,-0.511459676,-0.062312958,-1
994,MODEL1,PARMS,LMB,1.209062725,0.995266589,0.206668135,-0.427391155,2.240108506,0.237288891,-0.777470263,1.546096469,1.217175152,-2.918588783,5.935977958,-1
995,MODEL1,PARMS,LMB,1.184398343,18.19762215,0.318256628,-0.898962905,3.516822892,-0.839800543,4.001541091,-8.834366999,0.710411433,-0.232641761,-1.119799307,-1
996,MODEL1,PARMS,LMB,1.102019152,5.517146944,0.347571074,-0.936698123,4.107815732,-0.133224097,0.563052702,-0.792003153,1.395335923,-4.013991503,8.215727055,-1
997,MODEL1,PARMS,LMB,1.177897647,4.125825971,0.355887189,-0.69717157,2.397968547,0.101760709,-0.878017369,2.564839748,0.706475852,-0.59347681,-0.106948251,-1
998,MODEL1,PARMS,LMB,1.183132104,15.92589764,0.639434761,-1.535552671,5.351181006,-0.802964882,3.778050986,-8.88811719,0.844617553,-1.713988411,3.533410154,-1
999,MODEL1,PARMS,LMB,1.132296911,18.66114735,0.156868385,-0.030771947,0.129474591,-0.802219266,2.841689708,-6.966570093,0.607090426,-0.286029218,0.396349246,-1
1000,MODEL1,PARMS,LMB,1.174190907,10.38497663,0.357926794,-0.925972694,3.785066322,-0.233235632,0.903348983,-1.454991972,0.274810815,-0.547356266,1.562246186,-1
