SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sLB10
151,MODEL1,PARMS,sLB10,1.013774954,-0.962410377,-0.047678272,0.273136264,-1.081114392,0.1422601,-0.555479621,0.987137595,0.707195258,-1.747147165,3.48730661,-1
152,MODEL1,PARMS,sLB10,0.959697439,-1.507805552,-0.070610108,0.248952968,-1.163380016,0.147840709,-0.929684965,1.522675003,0.936523304,-2.310327846,4.521277949,-1
153,MODEL1,PARMS,sLB10,1.002400579,4.56818172,0.042792266,-0.074220558,-0.057682046,-0.074514683,-0.385586303,0.368180839,-0.065113514,0.774301439,-1.462798424,-1
154,MODEL1,PARMS,sLB10,0.931272211,-2.984595568,0.024103494,0.14695195,-0.732806325,0.30431584,-0.598925382,0.984478406,0.417181123,-0.872858125,1.65848168,-1
155,MODEL1,PARMS,sLB10,0.880226295,-2.667405515,-0.10344661,0.435955692,-1.72392985,0.279542886,-0.69495061,0.996156736,0.670367943,-2.044299651,4.0937235,-1
156,MODEL1,PARMS,sLB10,0.902337655,-4.353370408,-0.042018732,0.317564074,-0.713847116,0.396058292,-0.456023605,0.331117276,0.40961183,-0.655952298,1.171964366,-1
157,MODEL1,PARMS,sLB10,1.003287958,1.497937318,-0.044137193,0.310677601,-1.125218624,-0.051892931,0.454414671,-1.454552181,0.828482635,-2.616464967,5.500366549,-1
158,MODEL1,PARMS,sLB10,0.914843757,0.046844326,-0.058517957,0.398149817,-1.784881979,0.123575386,-0.383901563,0.337080811,0.510181471,-1.631407797,3.444329768,-1
159,MODEL1,PARMS,sLB10,0.843168355,-6.656509361,0.074211468,-0.186207096,0.448790978,0.504125919,-1.796291026,3.101191382,0.647533564,-1.551031535,3.280253765,-1
160,MODEL1,PARMS,sLB10,0.865340029,5.648980842,0.002242574,0.155905685,-0.619932984,-0.21666177,0.443627369,-1.152598777,0.282433803,-0.665847271,1.376029462,-1
161,MODEL1,PARMS,sLB10,0.884544051,13.87796911,0.127934597,-0.197536808,0.600389509,-0.948598056,3.000487875,-6.697050412,0.915704438,-1.725421412,3.161735147,-1
162,MODEL1,PARMS,sLB10,0.88697191,-8.432282482,0.129785275,0.072204738,-0.65106252,0.604430674,-1.61759772,3.04863018,0.542606688,-1.231571398,2.191096777,-1
163,MODEL1,PARMS,sLB10,0.924692449,-5.482735206,0.055208666,0.251103238,-1.607744331,0.460406881,-2.175736757,4.774911665,0.463444354,-1.727215275,4.259135149,-1
164,MODEL1,PARMS,sLB10,0.922675939,-3.288664961,0.422513772,-1.00360083,3.168436406,0.237154075,-0.312728033,0.222774676,0.299847047,-0.858416453,1.782932817,-1
165,MODEL1,PARMS,sLB10,0.851981593,-10.41279089,0.104071109,-0.035778597,-0.200868716,0.721120336,-2.257946833,4.515963851,0.700406179,-1.656718503,2.681934668,-1
166,MODEL1,PARMS,sLB10,0.892055958,6.023914297,0.086325114,-0.080202801,0.167686889,-0.278036043,0.784351325,-1.873573657,0.343461753,-0.667457853,1.248546038,-1
167,MODEL1,PARMS,sLB10,0.881932598,-0.500481655,-0.016474869,0.263578524,-1.18516756,0.124064403,-0.817513597,1.52614368,0.587106636,-1.292792212,2.727309308,-1
168,MODEL1,PARMS,sLB10,0.952125733,0.96048017,0.117781839,-0.167899394,0.538798931,-0.006707277,-0.104948749,-0.017101672,0.541652013,-0.537808883,0.688034369,-1
169,MODEL1,PARMS,sLB10,0.810960214,-5.64379031,-0.024608942,0.017883778,-0.10349733,0.408803246,-1.526072018,3.489812994,0.890069663,-2.364354414,4.521964793,-1
170,MODEL1,PARMS,sLB10,0.976400702,3.7143708,-0.010771382,0.367956513,-1.81523048,-0.245847593,0.434791645,-0.918307902,0.987415049,-2.409443063,4.533493885,-1
171,MODEL1,PARMS,sLB10,0.98235783,8.454741077,0.265862403,-0.184478725,0.298121883,-0.599022134,0.764346489,-1.137711537,0.751856022,-0.751103223,0.768473479,-1
172,MODEL1,PARMS,sLB10,0.822691898,-1.10455202,0.037386526,-0.168425033,0.438797382,0.201206059,-0.818181287,1.416288443,0.390763081,-1.112086357,2.431613513,-1
173,MODEL1,PARMS,sLB10,0.848257894,-1.718105169,0.103116647,-0.187021782,0.426060261,0.148691576,-0.91309419,1.797354328,0.672940659,-1.472523569,2.78447011,-1
174,MODEL1,PARMS,sLB10,0.909765997,0.346057564,0.10832777,-0.347196593,1.35286621,-0.069410122,1.655706799,-4.975772397,1.020328172,-3.213926199,6.972984416,-1
175,MODEL1,PARMS,sLB10,0.886913371,4.209251961,-0.124464608,0.215041652,-0.817936559,-0.101678369,-0.029125747,-0.372400089,0.433007437,-0.908794725,1.797297528,-1
176,MODEL1,PARMS,sLB10,0.851169798,-3.482813918,0.119629226,-0.080105885,-0.080482285,0.310186778,-1.171470971,2.077750515,0.46112665,-1.182017648,2.379134729,-1
177,MODEL1,PARMS,sLB10,0.897437231,-4.410672752,-0.066902869,0.193544584,-0.674937701,0.383549696,-0.453500362,0.017503171,0.613312568,-1.359901986,2.620316926,-1
178,MODEL1,PARMS,sLB10,1.058385067,-10.32011857,-0.006424159,0.275910634,-0.655239867,0.739147393,-2.244471737,4.648845243,0.725755425,-2.492680208,5.31002895,-1
179,MODEL1,PARMS,sLB10,0.886291192,6.006857518,-0.070267593,0.504594879,-2.33867787,-0.204690863,0.023178369,-0.141486115,0.185354551,-0.057539408,0.046462141,-1
180,MODEL1,PARMS,sLB10,0.847689369,-3.415334964,0.105747573,-0.240791854,0.693141448,0.269960436,-0.699478491,0.929651643,0.601145691,-0.682217521,0.908016526,-1
181,MODEL1,PARMS,sLB10,0.893556612,4.552012368,-0.064568045,0.162079197,-0.593447597,-0.192321488,0.873196288,-2.57025891,0.627445568,-1.878830923,3.994093947,-1
182,MODEL1,PARMS,sLB10,0.872750612,1.806256873,0.002643158,0.063688594,-0.432608939,-0.08022955,0.293766357,-1.159442468,0.865927163,-2.283303334,4.416970767,-1
183,MODEL1,PARMS,sLB10,0.976691277,4.422107153,0.075137885,-0.135262962,0.383925737,-0.261371644,1.128558193,-3.042790645,0.792692427,-2.661717041,5.738693817,-1
184,MODEL1,PARMS,sLB10,0.940168792,1.080921826,0.072253714,-0.041825891,0.046776775,0.013934487,-0.043667733,-0.528560702,0.427257992,-0.368153448,0.609416867,-1
185,MODEL1,PARMS,sLB10,0.904202053,-1.561430413,-0.088737282,0.312465239,-1.065207904,0.211568534,-0.87210005,1.906326038,0.599196833,-1.397062105,2.616928242,-1
186,MODEL1,PARMS,sLB10,0.939662726,9.357464701,0.270514201,-0.395776471,0.907532134,-0.585537281,2.415443886,-5.20544269,0.40602839,-0.817941493,1.187458468,-1
187,MODEL1,PARMS,sLB10,0.881978012,-2.928649915,0.129784344,-0.1968923,0.81383612,0.274552462,-0.376647811,0.009466177,0.376080217,-0.457452595,0.755314772,-1
188,MODEL1,PARMS,sLB10,0.923794511,-1.595823683,0.012485097,0.297764761,-1.520412951,0.166271796,-1.349581686,3.095931385,0.659136475,-0.397233139,0.059137308,-1
189,MODEL1,PARMS,sLB10,0.86001888,-1.768624429,0.044340133,-0.168562478,0.563830262,0.202696727,-0.871532964,1.247212967,0.585863601,-0.991618925,1.804947946,-1
190,MODEL1,PARMS,sLB10,0.88048975,-0.210957478,0.137106273,-0.299464875,0.883660109,0.103098737,0.143097385,-1.064533289,0.364038899,-0.727450184,1.48783932,-1
191,MODEL1,PARMS,sLB10,0.93816556,7.275856625,0.088961546,-0.003131701,-0.148086489,-0.54281336,1.293363822,-2.682650777,1.203532899,-3.47917539,6.945279634,-1
192,MODEL1,PARMS,sLB10,0.918365872,-1.990329501,-0.09746777,0.348336039,-0.917524039,0.326683014,-0.554085438,0.665796447,0.159206463,-0.802951317,2.12792052,-1
193,MODEL1,PARMS,sLB10,0.897027998,5.581355522,-0.103316225,0.365856887,-1.366405125,-0.292656071,0.991359105,-2.45330608,0.823822206,-2.427794043,4.722455536,-1
194,MODEL1,PARMS,sLB10,0.861570665,-0.895730964,0.081368282,-0.012872207,0.032210813,0.078070492,-0.276815151,0.420408101,0.689019269,-0.589022823,0.307634429,-1
195,MODEL1,PARMS,sLB10,0.915485062,2.87948569,-0.12052703,0.752698826,-3.090762586,-0.090575597,0.69230709,-2.203297271,0.633062772,-1.517680814,3.052699202,-1
196,MODEL1,PARMS,sLB10,0.89149549,14.16259252,-0.010887103,0.190566572,-0.822674802,-0.835819633,1.547880594,-2.721105508,0.536903135,-0.620289636,0.88770756,-1
197,MODEL1,PARMS,sLB10,0.927355388,-2.830329975,0.134572773,-0.116383213,-0.040829105,0.195593162,0.57619741,-2.460063296,0.721499171,-2.243341263,4.56893296,-1
198,MODEL1,PARMS,sLB10,0.990937782,-10.52541426,-0.004491627,0.084354852,-0.134495768,0.733971307,-2.05496786,3.143100568,0.834224509,-2.251338717,4.713220918,-1
199,MODEL1,PARMS,sLB10,0.820588199,0.880671191,-0.013894681,-0.073267943,0.640709659,0.047840779,-0.024715572,-0.75737855,0.530367728,-0.978853772,2.000575252,-1
200,MODEL1,PARMS,sLB10,0.855393629,13.0933171,0.002128381,0.180206198,-0.817121023,-0.784586649,2.810415805,-6.351594288,0.559643438,-1.0553034,1.877828289,-1
201,MODEL1,PARMS,sLB10,0.837409319,-1.501105869,0.080042717,-0.219188328,0.82073123,0.143091585,-0.356358066,-0.025394481,0.632389141,-1.081932133,2.189884401,-1
202,MODEL1,PARMS,sLB10,0.920730403,-6.053366238,0.060046918,-0.230579347,0.528659155,0.431738408,-1.378083093,2.689576873,0.824728913,-2.359551117,4.675897447,-1
203,MODEL1,PARMS,sLB10,0.909039822,9.624516203,-0.029888999,0.145868748,-0.739058038,-0.487233312,0.988712736,-2.152256177,0.334187643,-0.510856409,1.10511042,-1
204,MODEL1,PARMS,sLB10,0.937870939,-10.96079056,-0.09275977,0.209149654,-0.398193078,0.843773523,-2.011367831,3.106204762,0.56298506,-1.626374409,3.654742486,-1
205,MODEL1,PARMS,sLB10,0.897913398,-5.033747479,0.090883359,-0.411681447,2.311540907,0.379721461,-0.380640259,-0.388694776,0.688755012,-1.691116279,3.128565524,-1
206,MODEL1,PARMS,sLB10,0.920851957,-1.407366865,0.242758635,-0.630320659,2.128212683,0.124100699,-0.579977106,0.670344992,0.537187387,-0.51731831,0.555722018,-1
207,MODEL1,PARMS,sLB10,0.916729151,-4.451213128,0.053179024,-0.184504711,0.530306359,0.345594888,-1.990718431,4.01873079,0.737027751,-0.964803047,1.565192334,-1
208,MODEL1,PARMS,sLB10,0.882760386,4.488078802,0.004635134,-0.096596021,0.425008287,-0.222874327,1.127250573,-3.09607225,0.617011067,-1.240564164,2.231766952,-1
209,MODEL1,PARMS,sLB10,0.87123307,-1.948747682,0.084048639,-0.222215951,0.411469975,0.26013589,-0.987491768,1.746654815,0.27026509,0.040250579,-0.428027089,-1
210,MODEL1,PARMS,sLB10,0.891083994,-0.680928925,0.015989815,0.183433753,-1.154260395,0.165537497,-0.544445637,0.598769972,0.426299989,-1.008913753,2.045508424,-1
211,MODEL1,PARMS,sLB10,0.872358657,-4.326151452,0.044152382,0.26258961,-1.428185284,0.360055746,-0.840467265,1.378353367,0.508911292,-1.532266218,3.600096727,-1
212,MODEL1,PARMS,sLB10,0.918871916,10.13218342,0.006139855,0.072332566,-0.783910154,-0.554266453,1.410803301,-3.031128351,0.481239146,-0.721234841,1.087086059,-1
213,MODEL1,PARMS,sLB10,0.879520936,-1.868356671,0.182265133,-0.446791212,1.739308407,0.154402953,-0.911727182,2.288030504,0.647824134,-2.320944559,5.183509593,-1
214,MODEL1,PARMS,sLB10,0.82964059,9.134148348,0.013614687,0.196957889,-1.412607684,-0.532240996,1.4963385,-3.631586894,0.603031423,-1.023118521,1.887327851,-1
215,MODEL1,PARMS,sLB10,0.857045396,11.88476023,0.185553348,-0.513767558,1.491573146,-0.779495117,2.079372008,-4.83939445,0.828229842,-2.67426367,5.682174482,-1
216,MODEL1,PARMS,sLB10,0.86531617,8.444244605,0.26600587,-0.667006037,2.194552352,-0.572696217,1.603833048,-3.682635709,0.719358711,-1.481111851,2.786436294,-1
217,MODEL1,PARMS,sLB10,0.937967504,1.239597854,0.111766013,-0.134521591,0.186631323,0.082834431,-0.085487504,-0.161811768,0.062605929,0.539258498,-1.379999275,-1
218,MODEL1,PARMS,sLB10,0.88479366,-2.993419588,0.008884358,-0.14236808,0.217926609,0.3189617,-1.470409129,3.148674316,0.52375538,-1.40555235,2.791581226,-1
219,MODEL1,PARMS,sLB10,0.977042834,-3.979590244,0.058764036,0.061499156,-0.533790784,0.280908827,0.10784006,-0.903464536,0.803324455,-2.942483533,6.038071516,-1
220,MODEL1,PARMS,sLB10,0.938891238,-0.836869036,0.068966064,-0.228743399,0.595787882,0.134442911,0.046213139,-0.993594282,0.562223094,-1.194976226,2.173471188,-1
221,MODEL1,PARMS,sLB10,0.82042026,2.479557757,0.100940174,-0.205869959,0.636132366,-0.126408268,-0.195569684,0.64059125,0.647215562,-0.931773009,1.37291118,-1
222,MODEL1,PARMS,sLB10,0.905079568,11.31431013,0.010487075,0.168993234,-0.95897425,-0.660348392,1.251173786,-2.595935645,0.592048068,-0.8746856,1.32830724,-1
223,MODEL1,PARMS,sLB10,0.900333366,7.485801689,-0.118966936,0.537093052,-1.95384509,-0.414973912,1.130462123,-2.641169599,0.760190018,-1.918956936,3.776844028,-1
224,MODEL1,PARMS,sLB10,0.961825453,4.195946888,0.061088456,-0.193232859,0.310278352,-0.099519497,-0.42600254,0.65482989,0.155535097,0.061616512,0.146091381,-1
225,MODEL1,PARMS,sLB10,0.929391707,-9.034753153,-0.089545886,0.260702485,-1.175394098,0.69429859,-3.442068643,7.827889647,0.772390196,-1.668322542,2.779526846,-1
226,MODEL1,PARMS,sLB10,0.869881151,9.802549099,-0.07010732,0.337679428,-1.31793275,-0.559030699,0.578065362,-1.07155622,0.683796865,-1.42051656,2.97683275,-1
227,MODEL1,PARMS,sLB10,0.948571012,9.130473407,0.032009168,0.001751047,-0.18024607,-0.507459386,1.540102552,-3.699742359,0.554299177,-1.676402017,3.424144935,-1
228,MODEL1,PARMS,sLB10,0.85317033,1.743567207,0.045501796,0.084005535,-0.62113994,-0.078881433,0.573268909,-2.166428693,0.752101578,-2.075886462,4.129237474,-1
229,MODEL1,PARMS,sLB10,0.970388034,-9.630828262,0.104213695,-0.303929003,1.259600624,0.665061802,-1.993786091,3.420425933,0.769868186,-1.96043998,3.855599308,-1
230,MODEL1,PARMS,sLB10,0.919906426,-1.031813701,0.10598938,-0.013032125,-0.339063177,0.170607379,-0.321411793,-0.000222352,0.304125256,0.114963137,-0.50487313,-1
231,MODEL1,PARMS,sLB10,0.918273252,-2.495284194,-0.040391382,0.233205892,-0.772321739,0.249135608,-1.542809714,3.507491768,0.69637227,-1.713812724,3.190798577,-1
232,MODEL1,PARMS,sLB10,0.988021705,1.508007848,-0.071971194,0.239967924,0.086767982,-0.025078437,-0.2536946,0.765755778,0.746010001,-2.119667761,4.353758584,-1
233,MODEL1,PARMS,sLB10,0.875953024,5.854985356,-0.012508935,0.246656337,-0.832038695,-0.062839282,-0.701164221,1.282417784,-0.47869048,1.84148247,-3.370449942,-1
234,MODEL1,PARMS,sLB10,0.877677351,5.514581506,-0.005175788,-0.265915115,1.006427724,-0.259661511,0.761105875,-1.896783602,0.623738208,-1.971377636,4.051165285,-1
235,MODEL1,PARMS,sLB10,0.896233955,4.367108787,0.126017967,-0.31256908,0.369535613,-0.241552466,-0.074860206,0.249213722,0.727349026,-1.618007846,2.884991671,-1
236,MODEL1,PARMS,sLB10,0.913042934,-2.603718788,-0.008559732,-0.112540629,0.702375104,0.261806598,-1.111930933,2.131370009,0.583758761,-1.267389929,2.598406597,-1
237,MODEL1,PARMS,sLB10,0.830110368,-0.585424046,-0.012557634,0.122466575,-0.590717947,0.105219931,-0.44556139,0.624774812,0.643861902,-1.259329612,2.414442451,-1
238,MODEL1,PARMS,sLB10,0.995845364,-0.023006874,0.07214716,0.187595921,-0.656861773,0.009037306,0.116026561,-0.503608743,0.843502613,-2.852902663,5.948247081,-1
239,MODEL1,PARMS,sLB10,0.812274425,4.543630878,0.02651478,0.119752871,-1.07949357,-0.185442349,0.847408657,-2.321433064,0.432514071,-1.174035755,2.257118102,-1
240,MODEL1,PARMS,sLB10,0.899900563,1.511641083,0.114388848,-0.286267911,1.148201218,0.021875118,-0.552972457,0.975816742,0.3019921,-0.317397356,0.572420119,-1
241,MODEL1,PARMS,sLB10,0.878768618,-1.477097303,0.101609402,-0.267314523,0.63898628,0.144907751,-0.561900401,0.740502564,0.696071524,-2.041788623,4.018290277,-1
242,MODEL1,PARMS,sLB10,0.98983568,-4.35993439,-0.037091017,0.236549916,-1.062065909,0.351660799,-1.308921146,2.729050049,0.793662078,-1.848936696,3.397618551,-1
243,MODEL1,PARMS,sLB10,0.895712153,2.411131156,-0.036014665,0.373519349,-1.67218333,-0.078824746,-0.018722008,-0.172223657,0.677587602,-1.522649821,2.799092024,-1
244,MODEL1,PARMS,sLB10,1.00322178,0.322990837,0.173383779,-0.221784632,0.405995345,0.083702705,-0.689811921,0.757875398,0.249480503,0.103997623,-0.178915145,-1
245,MODEL1,PARMS,sLB10,0.931550352,11.56259169,0.038455883,0.004086182,-0.301827737,-0.560503462,1.480625834,-3.733703578,-0.000939551,0.323675672,-0.34262238,-1
246,MODEL1,PARMS,sLB10,0.906443531,-0.235555194,0.025313387,-0.190247005,0.488700389,0.15541281,-0.4055093,0.741546641,0.377207828,-1.66863691,4.212835628,-1
247,MODEL1,PARMS,sLB10,0.78053413,-2.114318197,-0.1036069,0.155396153,-0.314445806,0.222202957,-0.75188619,1.279157583,0.79827123,-2.449014674,5.151048187,-1
248,MODEL1,PARMS,sLB10,0.852248771,0.542252202,0.037114067,-0.005646228,-0.353809735,0.002766509,-0.515369548,0.807352522,0.785868667,-1.774134415,3.380994097,-1
249,MODEL1,PARMS,sLB10,0.805872526,6.038058037,0.077736954,0.061115813,-0.767855725,-0.321025533,1.205226443,-3.000517181,0.452787654,-0.808111367,1.685994201,-1
250,MODEL1,PARMS,sLB10,0.916963801,1.498284428,0.096044825,0.02362716,-0.915739253,-0.077025762,0.382393991,-1.365822464,0.727212155,-1.203618361,1.985938042,-1
251,MODEL1,PARMS,sLB10,0.912380444,-15.02959798,0.093787791,-0.203041285,1.045739959,1.08485307,-3.478952173,6.606975612,0.453450673,-1.085253253,2.262207575,-1
252,MODEL1,PARMS,sLB10,0.882720232,8.300656939,0.033159085,-0.111820245,0.098613817,-0.390664482,1.029913463,-2.326307227,0.198100408,0.367627685,-1.163097833,-1
253,MODEL1,PARMS,sLB10,0.878841836,-4.274173709,-0.020517305,-0.159753066,0.708751833,0.416247822,-1.404448621,2.58721209,0.471323472,-1.589717875,3.42871314,-1
254,MODEL1,PARMS,sLB10,0.854654481,0.668211888,0.056717405,-0.246522439,1.052538045,0.060949593,-0.281122909,0.948507126,0.437803354,-1.737935367,4.263398604,-1
255,MODEL1,PARMS,sLB10,0.951144833,3.442136849,0.279427987,-0.624959758,1.844583996,-0.235810001,0.869187709,-2.264886321,0.70195679,-1.946847493,3.669388655,-1
256,MODEL1,PARMS,sLB10,0.91131038,9.256921305,0.067933899,-0.246465598,0.664419496,-0.633511387,3.529015317,-8.614591851,1.010338415,-3.233793436,6.318394398,-1
257,MODEL1,PARMS,sLB10,0.90685763,-8.232068296,0.228075338,-0.810597049,3.140438697,0.598211645,-2.098986761,4.739272635,0.461716785,-0.961276646,1.891047584,-1
258,MODEL1,PARMS,sLB10,0.852782846,-0.824887016,0.132695166,-0.190476153,0.149859845,0.182681497,-1.088323174,2.162462349,0.180396947,0.387696829,-1.064079673,-1
259,MODEL1,PARMS,sLB10,0.94390557,-2.498308267,0.093832584,-0.044913566,0.124668156,0.246291054,-1.486471842,2.753184997,0.557826606,-1.422348025,3.171731507,-1
260,MODEL1,PARMS,sLB10,0.919864346,2.662738546,0.025330917,-0.240133199,1.23348746,-0.111872178,-0.006615202,0.122352668,0.702374064,-1.574698272,2.895475589,-1
261,MODEL1,PARMS,sLB10,0.864197197,4.803221327,-0.029365407,0.221577361,-0.834703625,-0.256462447,0.707187093,-1.352856834,0.758552326,-2.653719624,5.610543054,-1
262,MODEL1,PARMS,sLB10,0.887364729,6.730846399,0.112055612,-0.265403288,1.195632082,-0.432537584,1.883845849,-4.548135123,0.684703336,-0.745498642,0.76778551,-1
263,MODEL1,PARMS,sLB10,0.861747598,6.312840483,0.153596463,-0.338255598,0.731200652,-0.382824703,0.611244439,-1.172156317,0.704742478,-2.37487238,5.167156825,-1
264,MODEL1,PARMS,sLB10,0.902685628,-4.898900625,0.001459605,-0.0852277,0.374853074,0.486523736,-1.908785157,4.392719639,0.294671158,-1.087651895,2.47038247,-1
265,MODEL1,PARMS,sLB10,0.906936251,-1.356158715,0.097560415,-0.211692927,0.387555897,0.159687738,-0.492455764,0.721862697,0.509860717,-0.913341313,1.621779516,-1
266,MODEL1,PARMS,sLB10,0.947403524,-1.213724185,-0.029474709,0.359293179,-1.659008305,0.0707748,0.172973963,-0.847369085,1.049641653,-2.896728615,5.717782978,-1
267,MODEL1,PARMS,sLB10,1.063021099,-4.117804414,-0.082778315,0.258185964,-0.959754595,0.331998671,-2.027498389,4.449667036,0.954199219,-3.050037382,6.280852746,-1
268,MODEL1,PARMS,sLB10,0.893362186,2.546885087,-0.075979705,0.647433493,-2.818067318,-0.058106213,0.167286801,-0.734885529,0.548280974,-1.320276279,2.563508132,-1
269,MODEL1,PARMS,sLB10,0.943244367,-9.21640927,0.001225176,0.301086101,-1.312864482,0.688548285,-2.221657336,3.993256994,0.631365049,-2.055393263,4.618145093,-1
270,MODEL1,PARMS,sLB10,0.891577577,-1.773572045,0.014473993,-0.280789056,1.297300522,0.247887378,-0.679713174,0.877648177,0.376220709,0.010700673,-0.712185614,-1
271,MODEL1,PARMS,sLB10,0.901773879,0.121271127,0.141900672,-0.188610878,0.445150253,-0.007411404,-0.114674041,0.222787683,0.766998693,-1.473426804,2.590539809,-1
272,MODEL1,PARMS,sLB10,0.916479017,-4.080922649,0.000476143,0.149078321,-0.48448689,0.307927149,-0.962523081,1.765008614,0.755630741,-1.161306301,1.804482974,-1
273,MODEL1,PARMS,sLB10,0.88514108,-0.217482297,0.036603545,0.068962246,-0.042330803,0.15461734,-0.240243983,-0.028959473,0.265733272,-0.422389944,0.816230511,-1
274,MODEL1,PARMS,sLB10,0.975989275,4.82682127,-0.185233097,0.643576994,-2.699653759,-0.190900404,-0.565593858,1.231495392,0.656034292,-0.995758296,1.854772217,-1
275,MODEL1,PARMS,sLB10,0.905511814,-9.766322093,-0.007196593,0.12098213,0.006745195,0.704080929,-1.803127159,3.07665172,0.737551001,-2.355013291,4.873042945,-1
276,MODEL1,PARMS,sLB10,1.056315994,6.84506679,-0.101865324,0.545311567,-1.803950939,-0.377877606,1.483489107,-3.289583721,0.715157792,-1.6889062,3.060909335,-1
277,MODEL1,PARMS,sLB10,0.89564166,6.356233374,0.065031817,-0.128001807,0.654073025,-0.403554583,1.244266766,-3.083820259,0.755571949,-0.73377178,0.609240114,-1
278,MODEL1,PARMS,sLB10,0.83938213,3.075836944,0.135032614,-0.285832339,0.635383997,-0.11996901,0.430565466,-1.659423314,0.391956603,-0.128216756,0.040612508,-1
279,MODEL1,PARMS,sLB10,0.861155858,2.618482018,-0.101397418,0.222160415,-0.639428241,-0.064975828,0.001207047,-0.253374717,0.679556805,-2.184135793,4.854734611,-1
280,MODEL1,PARMS,sLB10,0.902745059,0.190999991,-0.078665026,0.239018412,-0.802981138,0.107010169,0.272256612,-1.315952562,0.540482374,-1.612354169,3.366486743,-1
281,MODEL1,PARMS,sLB10,0.892493551,-2.710365922,0.36426007,-0.871829853,2.65669658,0.147297058,-0.274228668,0.186831882,0.666224563,-2.046239598,4.179294059,-1
282,MODEL1,PARMS,sLB10,0.862660151,4.219753112,0.023923366,0.163507357,-1.061266563,-0.221886089,1.235427144,-3.515454343,0.712107321,-2.450619029,5.26637031,-1
283,MODEL1,PARMS,sLB10,0.908206717,8.680602728,0.076057082,-0.353119207,1.384250607,-0.497032169,1.067712984,-2.512055542,0.643982265,-1.677456283,3.411040369,-1
284,MODEL1,PARMS,sLB10,0.917906664,0.196103621,0.080026761,-0.0541575,-0.087158022,-0.001728024,0.215568324,-1.003124609,0.806540432,-1.741528876,3.160285844,-1
285,MODEL1,PARMS,sLB10,0.954081757,-5.419810928,0.075668166,-0.131508312,0.109822786,0.483859744,-1.490914892,2.829170594,0.316444572,-0.341426535,0.407126331,-1
286,MODEL1,PARMS,sLB10,0.883728205,-4.665088674,0.10164063,-0.084882882,-0.347248406,0.338936329,-1.567647387,3.372850133,0.718446873,-1.250480287,2.020338538,-1
287,MODEL1,PARMS,sLB10,0.877232027,-7.232147552,0.063554388,-0.112115078,0.836594925,0.478012893,-1.256331332,1.824756965,0.874615984,-2.712843184,5.785932689,-1
288,MODEL1,PARMS,sLB10,0.930647557,5.471888659,0.019652218,-0.25025037,1.135451521,-0.24370938,0.422195087,-0.545599935,0.40369011,-0.115786967,-0.293603409,-1
289,MODEL1,PARMS,sLB10,0.837721849,0.541243107,0.113983747,-0.240330438,0.452394939,0.003385255,-0.546491482,1.275373485,0.659028079,-1.034681122,1.661990485,-1
290,MODEL1,PARMS,sLB10,0.877554288,7.83244766,0.025781236,-0.011947866,-0.019238725,-0.451524889,1.332202497,-2.506318121,0.668302735,-1.899520518,3.673908883,-1
291,MODEL1,PARMS,sLB10,0.871693941,-1.853775594,0.079768026,0.131626233,-0.90711643,0.143115783,0.082254912,-1.029145774,0.696455271,-0.981850423,1.328740607,-1
292,MODEL1,PARMS,sLB10,0.86132317,-3.357982315,-0.00756992,0.12911375,-0.773588147,0.258119173,-0.847750343,1.584627829,0.791687322,-1.546900316,2.715035894,-1
293,MODEL1,PARMS,sLB10,0.944350877,-3.451273772,-0.041692072,0.006055954,0.265594488,0.309442275,-1.379648344,3.141222857,0.708437384,-2.071750308,4.123610524,-1
294,MODEL1,PARMS,sLB10,0.875407957,6.865968306,0.088988815,-0.236548054,0.645459783,-0.411939022,0.863886626,-1.788464996,0.702568848,-1.42526588,2.479940107,-1
295,MODEL1,PARMS,sLB10,0.871456918,9.826989509,0.177475428,-0.516608152,1.808193409,-0.579349628,0.556181054,-0.825667801,0.432961012,0.338471879,-1.33635505,-1
296,MODEL1,PARMS,sLB10,0.97225692,-4.334884737,0.056175977,0.26501599,-1.669726287,0.377861675,-1.345784825,2.545387113,0.385996221,0.370344045,-1.661857808,-1
297,MODEL1,PARMS,sLB10,0.860161038,5.137004016,-0.045849337,0.027967933,0.298421074,-0.24686371,0.4192619,-0.533321664,0.616966401,-1.106147707,1.751709719,-1
298,MODEL1,PARMS,sLB10,0.876970211,-1.67331949,-0.087833279,0.159697418,-0.106001754,0.200069641,-0.262863318,0.012949918,0.727291637,-2.665011479,5.789182165,-1
299,MODEL1,PARMS,sLB10,0.923603575,-1.524148815,0.063331866,-0.092176714,0.00048957,0.152387944,-0.426551728,0.510440332,0.694258279,-1.793623504,3.565701377,-1
300,MODEL1,PARMS,sLB10,0.939839413,-2.790010559,0.136219023,-0.202690734,0.80954982,0.189916235,-0.682859082,1.090282464,0.763834249,-1.523839693,2.546679504,-1
301,MODEL1,PARMS,sLB10,0.878853205,4.535634436,0.105937454,-0.304588222,1.34724801,-0.223927363,0.388049509,-0.968515563,0.445882938,-0.226267047,0.144614876,-1
302,MODEL1,PARMS,sLB10,0.833505668,13.99501819,0.022613665,0.312783308,-1.554070554,-0.839267944,3.322658547,-7.846275919,0.454269678,-0.511987887,0.773345623,-1
