SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LLB6
509,MODEL1,PARMS,LLB6,0.95274883,5.306765186,0.016508581,-0.308836566,1.070468776,-0.076123678,0.841960634,-1.799230878,1.071052918,-2.746724844,5.806994979,-1
510,MODEL1,PARMS,LLB6,0.974130511,-3.556502589,0.367943407,-1.064859733,3.543709961,0.354288808,-0.699907464,1.48639453,1.223525729,-2.976965141,5.98986844,-1
511,MODEL1,PARMS,LLB6,0.98341646,6.943250254,0.070644404,-0.158345494,0.792220004,-0.127584394,1.931064015,-4.164668768,0.686968241,-2.847466859,5.972873789,-1
512,MODEL1,PARMS,LLB6,0.993549075,-7.809424927,0.306183777,-0.987585435,4.087004003,0.642692917,-1.420035464,2.834380425,1.287298233,-3.627810791,7.372699881,-1
513,MODEL1,PARMS,LLB6,1.021066621,-0.117750934,0.226752521,-0.79864447,3.108055351,0.21027953,-1.515567681,3.542010902,1.094559118,-2.355579579,5.056479975,-1
514,MODEL1,PARMS,LLB6,0.866454371,-4.925619058,0.105569611,0.099804678,-0.769206798,0.477587395,-0.992721724,2.451532759,1.345416094,-3.620204035,7.048256754,-1
515,MODEL1,PARMS,LLB6,0.970235305,-6.990216447,-0.054648542,0.033615805,-0.336875456,0.731422981,-3.044292573,7.433026208,1.173341643,-2.946481077,5.588617286,-1
516,MODEL1,PARMS,LLB6,0.945759804,8.042436281,0.314497547,-0.878369256,2.806063143,-0.376860128,2.197397588,-5.511588464,1.116689692,-2.790207607,5.726015712,-1
517,MODEL1,PARMS,LLB6,0.896278148,-0.615768853,-0.031761428,0.171650277,-0.840340931,0.326798741,-0.360774383,0.404415061,0.934244943,-2.372092769,5.052001952,-1
518,MODEL1,PARMS,LLB6,1.00704184,1.841444599,0.185024062,-0.672994255,2.631029309,0.108910561,0.136052916,-0.426258481,1.017688692,-2.620246583,5.415589286,-1
519,MODEL1,PARMS,LLB6,1.048974191,14.98450639,0.257830236,-0.004557041,-1.315016053,-0.833527442,2.476210448,-4.812759342,1.063925572,-1.975706468,3.608256279,-1
520,MODEL1,PARMS,LLB6,0.990175333,-1.218010596,0.219447666,-0.859743093,3.015775942,0.229025112,-0.766316805,1.555233644,1.375618897,-3.674311785,7.650189046,-1
521,MODEL1,PARMS,LLB6,0.960619414,-0.497649068,0.341145883,-0.843515961,3.005998262,0.110528553,0.186606437,-0.924837054,1.429899309,-3.725824626,7.646563881,-1
522,MODEL1,PARMS,LLB6,1.011698035,1.423947037,0.258987429,-0.407842064,1.587732526,0.004073325,1.168932378,-2.696117857,1.298096456,-2.830340078,5.488154959,-1
523,MODEL1,PARMS,LLB6,0.975571273,-6.805533229,0.261768092,-0.934028924,3.375443229,0.763703623,-1.908383211,3.584716778,0.508630669,-0.975495512,2.077659443,-1
524,MODEL1,PARMS,LLB6,1.006781276,3.387863324,-0.084875185,-0.049496429,0.629209744,0.087657446,0.331838218,-1.689101639,0.988325982,-2.169876134,4.519371486,-1
525,MODEL1,PARMS,LLB6,1.014127312,0.353881621,0.068598361,-0.621784023,2.702981364,0.304113185,-0.823830801,1.706323582,0.740519321,-2.219146454,4.901694815,-1
526,MODEL1,PARMS,LLB6,1.023334202,4.20827888,0.138154696,-0.433075186,1.823765602,0.007411575,0.246975257,-0.237531174,0.829969809,-2.603034003,5.553737834,-1
527,MODEL1,PARMS,LLB6,0.937417501,-6.849136563,-0.10819939,0.238050335,-0.903297907,0.752251714,-2.657535316,6.03865342,0.992056142,-1.383277573,2.324212339,-1
528,MODEL1,PARMS,LLB6,0.920209028,9.911900176,-0.015699031,-0.021360601,-0.053974499,-0.423489954,1.332283242,-2.850202322,1.219526197,-2.487313382,4.845482268,-1
529,MODEL1,PARMS,LLB6,0.95039418,-7.158004387,0.187073007,-0.725507677,2.555673815,0.71919862,-1.648941363,3.162550418,0.927027253,-2.459384162,5.186058951,-1
530,MODEL1,PARMS,LLB6,0.943316616,7.239986147,0.171899513,-0.30411075,1.135812611,-0.272025478,1.031695997,-2.045179195,1.016337038,-2.100772737,4.122540016,-1
531,MODEL1,PARMS,LLB6,1.007207512,-0.681472221,0.199538035,-0.377721173,0.208040354,0.22765218,0.138740947,-0.451787812,1.11548725,-2.309647739,4.023524878,-1
532,MODEL1,PARMS,LLB6,1.038036166,3.354856105,0.150908662,-0.471454968,1.331027905,0.01992998,-0.124224397,0.177843597,0.964724229,-1.27221569,1.769239571,-1
533,MODEL1,PARMS,LLB6,0.965943177,7.574456078,-0.125430422,0.631733562,-2.580788446,-0.171502982,1.424157803,-3.199815419,0.807772083,-1.343014964,2.531484863,-1
534,MODEL1,PARMS,LLB6,0.970610072,12.59257138,0.179709842,-0.297271044,0.622212104,-0.653294615,0.974579708,-1.153635353,1.249978606,-3.352152631,7.004291155,-1
535,MODEL1,PARMS,LLB6,0.965642251,-1.318404997,0.088276549,-0.202132469,0.055406327,0.376886786,-0.807833385,1.465093354,0.858295458,-2.130414284,4.438830915,-1
536,MODEL1,PARMS,LLB6,1.036079495,2.430728387,0.023518202,0.251133884,-1.789096614,-0.004571597,1.481283299,-3.200133656,1.434378865,-3.670893539,6.808784362,-1
537,MODEL1,PARMS,LLB6,0.917909661,-8.765429112,0.244553503,-0.577946257,2.048974214,0.791628963,-2.342312336,5.684804616,0.951072478,-2.356190453,4.511347631,-1
538,MODEL1,PARMS,LLB6,0.989580321,-11.34057673,0.227726602,-0.410560114,1.322928891,0.950484014,-2.20138518,3.818195262,0.939395912,-2.041129265,4.368499204,-1
539,MODEL1,PARMS,LLB6,1.062969937,0.22034613,0.37105269,-0.984768968,2.985729346,-0.028745188,0.716674974,-1.285472774,1.815137714,-4.781138415,9.362262661,-1
540,MODEL1,PARMS,LLB6,0.9517198,-11.17521473,0.315172542,-0.859869581,2.728508012,0.79195335,-1.164877726,1.230031198,1.516949902,-3.449437407,6.690171046,-1
541,MODEL1,PARMS,LLB6,0.907161317,-0.26485149,0.077597636,-0.220149151,0.522027747,0.27244673,-0.198781582,-0.135984192,1.009971368,-2.538590152,5.487765707,-1
542,MODEL1,PARMS,LLB6,1.003016968,11.10472158,0.271343273,-0.599063199,1.965347713,-0.591037827,1.563009061,-2.402560254,1.266889151,-3.173144348,6.112950872,-1
543,MODEL1,PARMS,LLB6,1.018251612,2.827424509,0.132570612,-0.089478104,-0.067717035,0.097995684,0.37835304,-1.155281655,0.599493428,-0.070526116,-0.265407506,-1
544,MODEL1,PARMS,LLB6,1.067621039,8.62467846,0.201760391,-0.635783129,2.783769048,-0.409380585,0.868962224,-1.217463219,1.256349805,-1.931875284,2.939183955,-1
545,MODEL1,PARMS,LLB6,0.977658704,-1.297384732,0.084448615,-0.024819253,0.069431222,0.21241071,-0.478053903,0.999663252,1.557238171,-3.848231787,7.45766969,-1
546,MODEL1,PARMS,LLB6,0.89029555,-1.056798107,0.053812696,0.236885684,-0.888019659,0.25811856,-0.956345436,2.600160609,1.257211015,-2.799713002,5.220229615,-1
547,MODEL1,PARMS,LLB6,0.954553502,-3.215814187,0.182939138,-0.477776411,1.610562221,0.511720899,-1.622874395,3.804663326,0.722460383,-2.232679331,4.811474984,-1
548,MODEL1,PARMS,LLB6,0.966726679,-5.487848124,0.008101804,-0.21970968,0.602318492,0.640310783,-1.275296046,2.398911793,1.002606517,-2.466408569,4.808213809,-1
549,MODEL1,PARMS,LLB6,0.980498449,8.557849879,0.021176518,-0.312388677,1.558819156,-0.200490797,1.173349554,-3.817192251,0.545983903,-0.355944646,0.592747114,-1
550,MODEL1,PARMS,LLB6,0.952260896,9.398407589,0.415331214,-0.742430972,2.226840325,-0.290304756,1.331364302,-3.019165857,0.098156282,0.599396469,-1.36992486,-1
551,MODEL1,PARMS,LLB6,1.004513607,-2.890947042,0.335743053,-0.908501471,3.310869264,0.40790752,-0.42378215,0.343311365,0.774494885,-1.347863644,2.227763805,-1
552,MODEL1,PARMS,LLB6,1.014091616,0.292850956,-0.073656894,0.047630685,-0.334038212,0.336629435,-1.028484812,2.310280773,0.79996119,-1.739663914,3.460706878,-1
553,MODEL1,PARMS,LLB6,1.018395815,4.092984941,0.018409704,-0.091978135,0.113024217,-0.070899031,0.822546975,-2.057247602,1.366490972,-3.55802112,7.204544115,-1
554,MODEL1,PARMS,LLB6,0.952723807,3.790053683,0.083182495,0.022057445,-0.164200153,-0.049890125,0.379995389,-1.567979176,1.203534871,-2.442781184,4.594424203,-1
555,MODEL1,PARMS,LLB6,1.025175675,-8.891333339,0.220925549,-0.362230296,0.865128539,0.840392109,-1.444778219,2.3123965,0.73582361,-1.415112339,2.753395321,-1
556,MODEL1,PARMS,LLB6,1.008993316,-7.843321658,0.324296699,-1.076810682,3.943412459,0.660169006,-1.745388444,4.034047906,1.221606188,-3.483602373,7.312192501,-1
557,MODEL1,PARMS,LLB6,0.98464658,9.597339942,0.10200678,-0.397894693,1.447337933,-0.362912314,1.91042293,-4.455130142,0.872937649,-1.650480446,3.250468315,-1
558,MODEL1,PARMS,LLB6,1.085306687,12.47663965,0.237449963,-0.868263132,3.24709264,-0.623689029,2.040640189,-4.827342084,1.067425293,-2.261674534,4.33448263,-1
559,MODEL1,PARMS,LLB6,0.983758601,-2.983708118,-0.156457528,0.321361005,-0.881078454,0.484220117,-0.73117539,1.434061654,1.13243885,-3.037372565,5.86887183,-1
560,MODEL1,PARMS,LLB6,1.06571143,4.611845747,-0.005139906,0.150689483,-0.717616774,0.018819428,0.418625607,-0.203449916,0.747791565,-1.459987433,2.338797315,-1
561,MODEL1,PARMS,LLB6,0.99220622,-4.287096512,0.301730831,-0.611261569,2.467475781,0.314460634,-1.481411547,3.589578057,1.676590196,-4.067927882,8.174438423,-1
562,MODEL1,PARMS,LLB6,0.956743908,-2.72694708,0.145391757,-0.429088216,1.778420168,0.338914579,-0.32556378,-0.128435076,1.290024687,-3.292072526,6.832050775,-1
563,MODEL1,PARMS,LLB6,0.902500104,3.048036385,0.252279226,-0.470445469,1.53909542,0.094226529,-0.779564656,1.945321094,0.479962405,-0.243409925,0.734290009,-1
564,MODEL1,PARMS,LLB6,1.136083922,9.214520249,0.17574518,-0.467430901,1.559095427,-0.42634425,1.334816371,-2.838268687,1.238933636,-3.874449994,8.584069876,-1
565,MODEL1,PARMS,LLB6,0.992715405,6.988174046,0.197073094,-0.73401701,2.805697456,-0.267359089,0.719087406,-1.094648286,1.211655159,-3.647084025,7.583630658,-1
566,MODEL1,PARMS,LLB6,1.065934489,3.044743228,0.083807274,-0.238262568,0.608550116,-0.014828174,0.988870157,-2.782639653,1.314657021,-3.839810307,8.334773337,-1
567,MODEL1,PARMS,LLB6,1.019347446,3.602175218,-0.004097462,-0.069797422,0.225609199,0.047071355,0.916508195,-1.318530223,0.972553285,-2.931039286,5.85259028,-1
568,MODEL1,PARMS,LLB6,1.022250948,-5.71956055,0.053961474,-0.239989154,0.907341301,0.607498326,-1.804484487,3.254968012,1.239894733,-3.503809176,7.411443515,-1
569,MODEL1,PARMS,LLB6,0.980253601,5.948369331,0.452070444,-0.939837226,2.904585215,-0.374814771,1.392049764,-2.895043056,1.551934387,-4.085354121,8.173101907,-1
570,MODEL1,PARMS,LLB6,0.97604971,-3.165371127,-0.046750236,0.272695895,-1.087516917,0.456917091,-1.048530553,2.308635624,1.078531051,-2.249103991,4.666403104,-1
571,MODEL1,PARMS,LLB6,1.002919314,7.251352191,0.047519648,-0.286620476,1.407038826,-0.235271055,0.762695028,-1.124153177,1.086356527,-2.428920466,4.628026629,-1
572,MODEL1,PARMS,LLB6,0.966960807,4.600691994,0.206024075,-0.331995561,0.311258056,-0.048345833,0.535588015,-1.569168784,0.762605147,-1.455669664,3.219411346,-1
573,MODEL1,PARMS,LLB6,0.974280211,-0.132499789,0.20298,-0.8112907,3.162113836,0.232570684,-0.880773241,2.067063888,1.010030331,-2.474591457,5.205496608,-1
574,MODEL1,PARMS,LLB6,1.0205087,1.8207893,0.290839247,-0.767576363,2.774374215,0.02707128,0.61938008,-1.87738114,1.173422221,-3.106301963,6.48224706,-1
575,MODEL1,PARMS,LLB6,0.972167542,-4.219025853,-0.103881605,-0.095239896,0.735567385,0.556300699,-0.650683413,-0.027949094,1.185664245,-3.053217755,6.507687261,-1
576,MODEL1,PARMS,LLB6,1.025460606,-1.58639601,0.12567709,-0.667264801,2.830657736,0.330899446,-0.868317691,1.347839989,1.15135078,-2.549483008,4.98673042,-1
577,MODEL1,PARMS,LLB6,0.953579825,7.853478334,0.29129764,-0.406887021,0.994349908,-0.299272359,1.467189549,-3.09201697,0.743853516,-1.047564116,1.780320206,-1
578,MODEL1,PARMS,LLB6,1.018600764,1.906409755,0.032182855,-0.184947926,0.838827255,0.099766496,0.646750641,-2.287188226,1.230187671,-3.457855286,7.107268185,-1
579,MODEL1,PARMS,LLB6,1.007038708,0.646806642,0.180849822,-0.481282326,1.425340529,0.097483851,-1.318365688,3.708264613,1.406514234,-2.437820118,4.123859822,-1
580,MODEL1,PARMS,LLB6,1.004234721,-3.541427091,0.142213813,0.095230969,-1.782983659,0.343205904,-0.657437069,1.115064606,1.500190875,-3.780345912,7.731647601,-1
581,MODEL1,PARMS,LLB6,0.998622651,-8.090270011,0.281658308,-0.874931475,3.096434185,0.592763451,-2.108707868,5.003146761,1.680541916,-4.046814658,7.433791993,-1
582,MODEL1,PARMS,LLB6,0.968779056,-8.155322267,0.006330911,-0.001197705,0.155842636,0.717414215,-2.540466286,5.657542376,1.354931157,-2.994715822,5.868763697,-1
583,MODEL1,PARMS,LLB6,0.977761364,-2.704491324,0.385972301,-0.776290359,2.540442096,0.31992875,-1.007461578,2.206570443,1.025047104,-1.890465089,3.321377001,-1
584,MODEL1,PARMS,LLB6,0.914444372,-1.148237688,0.174086588,-0.245254236,0.898593159,0.348922951,0.552574897,-2.428985652,0.726404658,-2.058397477,4.563148085,-1
585,MODEL1,PARMS,LLB6,0.996607601,8.895736741,0.075158841,-0.481877041,1.577989663,-0.291373348,0.309738974,0.052978389,0.876541547,-1.682931077,3.409605577,-1
586,MODEL1,PARMS,LLB6,1.066385744,-1.793860758,0.100685983,-0.122765108,0.24731216,0.266933033,-0.883232859,2.259613696,1.433933919,-3.544946791,6.875557212,-1
587,MODEL1,PARMS,LLB6,0.93218185,8.743734919,0.210861782,-0.526364201,1.922198067,-0.495721339,1.005115786,-2.038543992,1.620686787,-3.883313952,7.592078419,-1
588,MODEL1,PARMS,LLB6,0.934684374,-0.764147253,0.312757046,-0.978894486,3.511434217,0.199372004,-0.138014962,-0.064926387,1.143485703,-2.156762715,4.070116048,-1
589,MODEL1,PARMS,LLB6,0.962975516,1.271433424,-0.024364038,0.202569356,-1.419496818,0.198293309,0.207481365,-0.462918705,0.955259075,-2.438283225,4.974056183,-1
590,MODEL1,PARMS,LLB6,0.911446265,-2.547803006,0.10702892,-0.283215858,0.890957695,0.438033254,-1.013629792,1.471573705,0.86902247,-1.670221001,3.444368817,-1
591,MODEL1,PARMS,LLB6,1.105494173,-9.033458596,-0.147347532,0.034406691,0.416256402,0.739413389,-1.46234112,3.047240627,1.86451631,-5.139921404,9.81302759,-1
592,MODEL1,PARMS,LLB6,1.010668418,-2.471157772,0.379992282,-0.727258297,2.682982366,0.219311591,-0.224501392,0.086366528,1.381979109,-2.838737523,5.600971459,-1
593,MODEL1,PARMS,LLB6,1.029200019,8.836937993,0.128960439,-0.328666176,1.362226972,-0.407682121,1.509554107,-3.521772215,1.235272585,-2.321917384,4.24803917,-1
594,MODEL1,PARMS,LLB6,0.956624104,-1.430201493,0.163417567,-0.41462394,1.283647725,0.377385144,-0.848553355,1.324388026,0.793880774,-2.678575283,6.083438697,-1
595,MODEL1,PARMS,LLB6,1.016651085,-4.618879711,0.159041409,-0.243478685,0.874397492,0.545271736,-1.275629151,2.005387449,0.850373288,-1.487977388,3.348436317,-1
596,MODEL1,PARMS,LLB6,0.956639812,0.789024695,0.141543426,-0.2322833,0.585513576,0.158757746,0.646384542,-2.627481331,1.055396852,-1.970686649,3.351211478,-1
597,MODEL1,PARMS,LLB6,0.911694335,-7.486830834,0.336321798,-0.887150477,3.281205807,0.675333565,-1.539214761,2.650899583,1.03361409,-3.172616881,7.060120541,-1
598,MODEL1,PARMS,LLB6,1.055343672,4.029814711,0.258740105,-0.646835127,1.986210071,-0.087514636,0.8888865,-2.414639144,1.065700805,-2.466133467,4.956151022,-1
599,MODEL1,PARMS,LLB6,1.001759415,10.59364898,0.050705812,-0.444090391,2.17622965,-0.427657641,1.528039185,-3.012359908,1.016793065,-2.052057518,3.558559888,-1
600,MODEL1,PARMS,LLB6,0.94143173,2.906752226,0.055669884,-0.079567249,0.943668038,0.023998093,0.26517476,-0.969285604,1.181038902,-3.091047259,6.856708691,-1
601,MODEL1,PARMS,LLB6,1.018597848,7.04162048,0.433429319,-1.296506136,4.675070464,-0.253944728,0.896554794,-2.018193729,0.729644706,-1.466950955,2.993433069,-1
602,MODEL1,PARMS,LLB6,1.017836939,-7.304582831,0.162370744,-0.223715653,0.473349497,0.66171899,-2.815958716,6.818538147,1.212543077,-2.235387979,3.402435347,-1
603,MODEL1,PARMS,LLB6,0.907024446,0.480693587,0.160024687,-0.337650999,0.937320292,0.203138035,-0.057496428,-0.207660097,0.960955215,-2.738071157,6.010817771,-1
604,MODEL1,PARMS,LLB6,1.07544129,-0.567282856,0.361720724,-1.122149688,4.365648954,0.210075661,0.519289149,-1.598077753,0.986247098,-2.84871904,6.233625161,-1
605,MODEL1,PARMS,LLB6,1.020837705,-5.032074245,0.237453348,-0.805443165,3.543930863,0.500800624,-1.991395384,4.92637543,1.120445105,-1.435704046,2.279877763,-1
606,MODEL1,PARMS,LLB6,1.019535379,-6.085892035,-0.225433916,0.320215011,-0.304838592,0.657001169,0.145127902,-1.61355235,1.395024396,-3.611960706,6.588122738,-1
607,MODEL1,PARMS,LLB6,1.009964349,-1.528131115,-0.044846358,0.411527717,-1.946216205,0.352233844,-0.244703332,0.118845443,1.122371021,-3.340983389,7.056965052,-1
608,MODEL1,PARMS,LLB6,0.981937096,-1.482081919,0.160736703,-0.528189138,1.83790922,0.357728576,-0.72557422,1.848531033,0.817397338,-1.775777845,3.463763148,-1
609,MODEL1,PARMS,LLB6,0.925007762,4.755792003,0.03100738,-0.174116953,0.779391765,-0.029106036,0.780565528,-1.809141142,0.877409283,-1.676493165,2.822666304,-1
610,MODEL1,PARMS,LLB6,1.003812615,-0.321881595,-0.01282409,0.181734442,-1.161984025,0.364444266,-0.840550411,1.345552904,0.708693604,-1.369223375,2.738216075,-1
611,MODEL1,PARMS,LLB6,1.05563216,0.291511417,-0.163526902,0.498729558,-2.206094696,0.229094418,0.166955652,-1.399709931,1.373910244,-4.119350377,8.559419764,-1
612,MODEL1,PARMS,LLB6,0.991103858,6.762128347,0.118699951,-0.379396209,1.368731559,-0.210442252,1.26309923,-2.984192904,1.010803591,-2.156248955,4.284399047,-1
613,MODEL1,PARMS,LLB6,1.0350528,-1.428900301,0.021667499,-0.340504266,1.278244437,0.326941117,-0.948678725,1.315180165,1.217467555,-2.821785217,5.846806813,-1
614,MODEL1,PARMS,LLB6,0.999634067,-2.596233371,0.069271756,-0.26390997,1.100773004,0.503961334,-0.598287416,0.100685268,0.613038461,-0.691411657,1.460793336,-1
615,MODEL1,PARMS,LLB6,1.04922543,12.88477998,0.164799953,-0.558478109,2.057349285,-0.614602545,1.696730818,-3.291545921,0.894171749,-0.903235657,0.90557334,-1
616,MODEL1,PARMS,LLB6,1.045527062,-7.717184275,0.369831194,-0.873803649,3.299116354,0.600172509,-0.931899127,1.215329413,1.294461301,-3.619659926,7.578753287,-1
617,MODEL1,PARMS,LLB6,0.930394288,10.38935311,0.394387455,-1.022421412,3.095197537,-0.495476808,1.746581948,-3.944165846,0.839980227,-1.264818563,2.274434894,-1
618,MODEL1,PARMS,LLB6,1.109956938,-9.551632175,0.18328484,0.019290717,-0.767644229,0.76354878,-2.266162936,4.970275017,1.333523814,-3.724639598,7.551193118,-1
619,MODEL1,PARMS,LLB6,0.935793382,-5.196131394,0.158952712,-0.730103845,2.912583101,0.565231521,-0.832779737,0.398604923,1.090623251,-2.885739566,6.16165239,-1
620,MODEL1,PARMS,LLB6,0.976053158,-3.631747742,0.050374997,-0.30816213,1.167807686,0.385505993,-0.956835059,1.915159747,1.55599564,-3.509013991,6.517113679,-1
621,MODEL1,PARMS,LLB6,0.892076092,-4.23594809,0.210105886,-0.494620046,1.586269114,0.38224263,-0.749137538,1.013214468,1.524509148,-4.189469762,8.80839669,-1
622,MODEL1,PARMS,LLB6,0.9599239,-8.138649406,0.051973729,-0.295401921,1.886295709,0.759559582,-1.192813577,2.215475759,1.215273274,-4.558923224,10.00816958,-1
623,MODEL1,PARMS,LLB6,0.984971204,-0.913598135,0.015006305,-0.098542734,0.005416495,0.333082347,-0.956487071,1.814107127,1.011263952,-2.375042306,5.162182149,-1
624,MODEL1,PARMS,LLB6,1.167889787,-3.51902001,0.177366241,-0.476878811,1.660503205,0.580770659,-1.607776958,3.206412299,0.438496901,-0.824569631,1.977586262,-1
625,MODEL1,PARMS,LLB6,1.075633234,7.271889497,0.00162737,-0.29772044,1.827821798,-0.284495403,0.971751296,-2.278549701,1.432319473,-3.408760371,6.447601176,-1
626,MODEL1,PARMS,LLB6,0.997462196,2.560628079,0.047610979,0.02145022,-0.651454851,0.11285934,-0.754988352,1.96809082,0.89856053,-1.731438857,3.357234048,-1
627,MODEL1,PARMS,LLB6,0.993603611,-0.774166837,0.259653221,-0.336197587,0.434793687,0.232531441,0.218997221,-0.933379381,0.958534125,-1.870730751,3.621905527,-1
628,MODEL1,PARMS,LLB6,1.122429336,6.436648098,-0.090427409,0.101312967,0.436891635,-0.239512884,0.654544459,-0.951629649,1.604478829,-3.941466152,7.147078767,-1
629,MODEL1,PARMS,LLB6,0.999187471,-3.882229041,-0.016510302,-0.050559263,-0.039354156,0.538346831,-1.230058274,1.931337065,1.032093791,-2.674680226,5.517054254,-1
630,MODEL1,PARMS,LLB6,0.936924356,7.138504289,0.260507828,-0.673800324,2.372446207,-0.143772786,0.220107165,0.075323169,0.453192281,-1.446455066,3.467425971,-1
631,MODEL1,PARMS,LLB6,1.029959373,7.09381525,0.167465745,-0.429701284,1.158818122,-0.175139007,1.922193716,-4.395505341,0.660212457,-1.270445516,2.006300477,-1
632,MODEL1,PARMS,LLB6,1.013831743,6.588183183,0.077538275,-0.043527772,-0.347665078,-0.209373655,0.874257479,-2.52213194,1.138462552,-2.736500711,5.738985472,-1
633,MODEL1,PARMS,LLB6,1.040219446,-4.470015313,0.256070545,-0.562886332,1.813187822,0.419187746,0.015961637,-0.557113632,1.279787396,-3.248815308,6.469995222,-1
634,MODEL1,PARMS,LLB6,1.008565001,9.237243553,0.278020616,-0.478267708,0.973905761,-0.522156135,1.303623499,-2.250879202,1.492879664,-3.490395652,6.563908451,-1
635,MODEL1,PARMS,LLB6,1.049678301,6.141193046,-0.277275417,0.618225354,-2.084881282,-0.054804006,0.783659934,-1.292082316,1.088572754,-3.250975657,6.759969758,-1
636,MODEL1,PARMS,LLB6,0.958835753,-3.242168689,0.111634931,-0.29989361,1.048177635,0.428567289,-2.686840006,6.073011086,1.159211664,-2.45418368,5.158474855,-1
637,MODEL1,PARMS,LLB6,0.995906011,-8.098795096,0.084064218,-0.348504978,1.044732514,0.871620694,-2.583418959,5.063399634,0.581493758,-0.534025204,1.025725646,-1
638,MODEL1,PARMS,LLB6,1.046284355,-0.584940705,0.201604655,-0.210388945,0.162299976,0.239912244,0.326486,-1.265224057,0.990296427,-2.194346135,4.259007917,-1
639,MODEL1,PARMS,LLB6,1.000219036,-9.914382011,-0.079807265,-0.058951233,0.665444237,0.943930326,-2.268341105,4.513671066,1.110846958,-2.868403512,5.531377929,-1
640,MODEL1,PARMS,LLB6,1.03749819,1.591014249,0.000619475,-0.494420544,2.360896995,0.285505972,0.356322978,-1.527734775,0.561875922,-1.530023719,3.24921353,-1
641,MODEL1,PARMS,LLB6,1.067202828,7.27175952,-0.152754311,0.224638227,-0.823572443,-0.314755237,1.802945921,-4.568228877,1.756317108,-5.161577734,10.5711725,-1
642,MODEL1,PARMS,LLB6,1.015432989,-0.014160959,0.254854973,-0.340723755,0.251149396,0.200539086,-0.46605686,0.471930914,0.929800186,-1.531429798,2.999439472,-1
643,MODEL1,PARMS,LLB6,1.008249437,3.319893376,0.108380207,-0.415784465,1.489373967,-0.018159441,0.507914611,-1.516815901,1.214583589,-3.281338794,6.838505076,-1
644,MODEL1,PARMS,LLB6,1.070642276,2.502505569,0.467577588,-1.055411634,3.891672879,-0.101411937,0.898823535,-2.07393911,1.292306273,-3.375024217,6.852591037,-1
645,MODEL1,PARMS,LLB6,1.066128719,-8.733325161,-0.081474871,0.01965461,-0.415633551,0.870353961,-2.332712164,4.67042728,1.035746227,-2.37940443,4.906211056,-1
646,MODEL1,PARMS,LLB6,0.953041741,-3.97456693,0.154888208,-0.71711322,2.948923593,0.560518558,-1.950141095,4.225401663,0.724006135,-1.102646456,2.003527394,-1
647,MODEL1,PARMS,LLB6,0.98888845,1.420284183,0.215040119,0.018273008,-0.86573359,0.042071998,-0.109903993,0.430517646,1.230663396,-2.27356614,4.291470855,-1
648,MODEL1,PARMS,LLB6,0.969106322,-2.732189474,0.176473829,-0.590122419,2.229744773,0.242781332,-0.253041385,-0.090693218,1.804937851,-5.29362416,11.00507826,-1
649,MODEL1,PARMS,LLB6,1.03994288,-11.12274925,0.232421817,-0.661716926,2.504899762,0.93282781,-1.63007194,2.70564591,1.014757072,-2.64781303,5.566563082,-1
650,MODEL1,PARMS,LLB6,0.942414444,5.905387752,0.293905229,-0.509524366,1.196968171,-0.130209351,0.002417864,0.444400251,0.652469036,-1.430244569,3.320709667,-1
651,MODEL1,PARMS,LLB6,0.999038759,-5.398827152,0.354036454,-0.716973745,2.514879052,0.645616415,-1.563717544,2.677081759,0.390754028,-0.635085913,1.866120913,-1
652,MODEL1,PARMS,LLB6,1.034099397,6.459164495,0.170414032,-0.190063752,-0.114017106,-0.240657865,0.119160326,0.061178286,1.155951471,-2.092223616,3.875507136,-1
653,MODEL1,PARMS,LLB6,1.005732327,-7.637932593,0.252209133,-0.315223908,0.871244737,0.66440951,-0.255144931,-0.599296102,1.063351845,-3.073320595,6.635574346,-1
654,MODEL1,PARMS,LLB6,0.931023775,-4.099444519,0.176571488,-0.431647769,1.565797138,0.476626897,-0.610105822,0.462924516,1.041560378,-2.166286313,4.379374381,-1
655,MODEL1,PARMS,LLB6,1.035311587,10.22805107,0.07419141,-0.230961926,0.243427312,-0.540971557,1.235319999,-2.21150652,1.579938602,-3.571037748,6.614900956,-1
656,MODEL1,PARMS,LLB6,0.976298983,0.542969355,0.186283919,-0.735782465,3.235727761,0.125092854,0.957331896,-2.885777998,1.258335303,-3.142990867,6.301791831,-1
657,MODEL1,PARMS,LLB6,1.021703346,0.020520775,0.230049745,-0.500877032,2.115922737,0.263506903,-0.276827563,0.194085923,0.663377543,-1.032847471,1.986174614,-1
658,MODEL1,PARMS,LLB6,1.035596126,-0.758715078,-0.185325296,0.267026696,-0.965945818,0.396005118,-1.524283362,3.658127297,1.022401621,-2.410690743,4.893169081,-1
659,MODEL1,PARMS,LLB6,1.073420388,-5.712669959,0.299139575,-1.097363062,4.052547564,0.469531841,-1.177585439,2.53256786,1.524912651,-3.800282543,7.269128816,-1
660,MODEL1,PARMS,LLB6,1.135058029,19.69368924,0.193792842,-0.586988838,1.953992685,-1.071342502,3.314196457,-7.312211206,1.009231331,-2.083325502,3.932504973,-1
