SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LUL
427,MODEL1,PARMS,LUL,0.949079101,2.615510574,0.1887881,-0.071296259,-0.478565637,0.076119629,-0.039330786,0.230102442,0.675361989,-1.191360283,2.091965267,-1
428,MODEL1,PARMS,LUL,0.945977629,4.084568026,0.290148518,-0.543287755,1.712218705,0.062865392,0.033256735,0.095880909,0.240640564,-0.468185783,1.323970456,-1
429,MODEL1,PARMS,LUL,0.987394246,4.795125733,0.251540452,-0.371021631,1.322118909,0.04192596,-0.505885796,1.464265039,0.183929458,-0.051668743,0.041948955,-1
430,MODEL1,PARMS,LUL,1.013360039,10.23176394,0.390096217,-0.721156117,2.03706486,-0.337202117,0.277054402,0.307290669,0.08979173,0.291489612,-0.376384299,-1
431,MODEL1,PARMS,LUL,1.026722263,2.953658749,0.090038224,0.518903369,-3.146143018,0.225725217,0.356489708,-0.790079064,-0.052908656,1.098447112,-2.995863966,-1
432,MODEL1,PARMS,LUL,0.883725437,9.342633296,0.374494837,-0.443640658,0.380695107,-0.259459423,0.820907743,-1.867330256,-0.061182252,1.595691788,-3.896469568,-1
433,MODEL1,PARMS,LUL,0.983888152,7.589827516,0.416240827,-0.756521327,2.750987575,-0.23658785,-0.006811027,0.98092586,0.242585328,1.567354642,-4.100407134,-1
434,MODEL1,PARMS,LUL,0.948502002,11.02445634,0.095568494,0.340035049,-2.239415884,-0.358448792,1.439560381,-3.009967588,0.208453954,0.491540092,-1.156402628,-1
435,MODEL1,PARMS,LUL,0.906895429,6.137000261,0.052647093,0.083229239,-0.354069116,-0.02000635,0.497929851,-0.83012923,0.283258945,0.012290139,-0.434894443,-1
436,MODEL1,PARMS,LUL,0.928303573,4.790633214,0.226948023,-0.336448576,0.707791367,-0.003063466,0.627100418,-1.053266519,0.420620624,-0.988914413,1.801891474,-1
437,MODEL1,PARMS,LUL,0.92174126,9.454864928,0.32597472,-0.756642684,2.297543192,-0.194291736,0.971244717,-1.830324947,-0.230077654,0.977553045,-1.889132122,-1
438,MODEL1,PARMS,LUL,0.944162307,5.094278849,0.392709522,-0.712977472,2.145014915,0.038357723,0.484014841,-0.844937706,-0.173406998,1.562450583,-3.655403603,-1
439,MODEL1,PARMS,LUL,0.898960628,14.59490441,0.279222284,-0.046713115,-0.975637092,-0.618914644,1.750503147,-3.634310474,0.085614492,1.278408031,-3.218910868,-1
440,MODEL1,PARMS,LUL,0.973065443,-0.636410327,0.340648299,-0.712947684,2.322285056,0.393858899,-1.276240749,2.89479912,0.062070715,0.620022123,-1.490699763,-1
441,MODEL1,PARMS,LUL,0.972400536,12.64251921,0.199834341,0.094018282,-0.44594632,-0.479995527,1.548156666,-2.779998531,0.094427238,1.266463239,-3.32094208,-1
442,MODEL1,PARMS,LUL,0.92235901,3.222023832,0.123323642,0.216347282,-1.615102376,0.196591842,-0.118735992,0.686194567,0.081392078,-0.112031074,0.030072296,-1
443,MODEL1,PARMS,LUL,0.933352246,6.632787061,0.122999012,-0.131916873,0.164156136,0.03197209,0.386661959,-0.560499949,-0.184068571,1.057139288,-2.157903347,-1
444,MODEL1,PARMS,LUL,1.001693294,0.925715811,0.263901456,-0.158052805,-0.469812,0.255304446,0.435271721,-1.280248544,0.282981823,-0.658795561,1.320794308,-1
445,MODEL1,PARMS,LUL,0.908567287,20.75444714,0.350874753,-0.547651951,1.142506356,-1.051047399,3.721912393,-7.831143814,0.168415263,0.212850686,-0.565291992,-1
446,MODEL1,PARMS,LUL,1.01625797,7.30333307,0.246344643,-0.142792738,-0.200872748,-0.07610633,0.832825022,-1.336075092,-0.190211765,1.520156314,-3.164499112,-1
447,MODEL1,PARMS,LUL,0.92758308,15.77959286,0.217443214,-0.156945598,-0.185781184,-0.622817191,0.926228991,-0.811996081,-0.119553829,2.064177065,-5.105840889,-1
448,MODEL1,PARMS,LUL,0.948692376,0.691039008,0.246927334,-0.063505576,-0.843361533,0.342354348,-0.877021899,2.325592564,0.042229356,0.174793037,-0.255118063,-1
449,MODEL1,PARMS,LUL,0.938822705,7.75157461,0.215030824,-0.426438076,1.143171808,-0.151940884,1.194686863,-2.550878935,0.224626584,-0.505332735,1.251864841,-1
450,MODEL1,PARMS,LUL,0.921350124,21.06679313,0.253981056,-0.172202966,-0.135565033,-1.073098308,2.791302805,-5.326348027,0.302727499,0.397986505,-1.31176844,-1
451,MODEL1,PARMS,LUL,1.012089395,1.845188173,0.239661428,-0.128825714,-0.538591797,0.269205043,0.005035513,-0.455790329,-0.032602135,0.448899135,-0.725055548,-1
452,MODEL1,PARMS,LUL,0.953557977,6.800908559,0.174499315,-0.027911631,-0.307066028,0.016400542,0.542786397,-1.459026746,-0.280448737,1.642938343,-3.537254303,-1
453,MODEL1,PARMS,LUL,0.965698841,9.959484213,0.330146833,-0.650876671,1.507923782,-0.366595871,0.323465546,0.000456179,0.404562184,0.223026335,-1.255269805,-1
454,MODEL1,PARMS,LUL,0.996593632,15.04763415,0.317309032,-0.374803737,0.212244352,-0.567100039,2.815610765,-6.26850375,-0.345953052,1.647260627,-3.407316096,-1
455,MODEL1,PARMS,LUL,0.895170659,10.19684305,0.220109519,-0.160705716,0.332024875,-0.341928743,1.403522117,-2.492792159,0.273847636,-0.293544108,0.695441663,-1
456,MODEL1,PARMS,LUL,1.113225242,-21.89872099,0.307280546,-0.367505316,0.329726884,1.81425757,-3.430098336,6.415556397,-0.082665554,0.199992755,-0.094239604,-1
457,MODEL1,PARMS,LUL,0.980371754,12.958078,0.372248835,-0.514264157,1.27726816,-0.632479489,1.292387514,-2.284912067,0.574047599,-0.819158733,1.947768624,-1
458,MODEL1,PARMS,LUL,0.883631583,13.16711058,0.253059267,-0.709998017,2.131499551,-0.507926909,1.7426014,-3.65075898,0.211472796,0.423295737,-1.471152696,-1
459,MODEL1,PARMS,LUL,0.971775475,9.953002303,0.274043654,-0.264270528,0.127381611,-0.289357315,0.913903069,-1.660443903,0.066815074,0.414919614,-0.869699118,-1
460,MODEL1,PARMS,LUL,0.968461528,5.531131852,0.330571592,-0.137065682,-0.49150767,-0.089510351,0.732280189,-1.501822509,0.324721063,-0.498852973,1.02075936,-1
461,MODEL1,PARMS,LUL,0.962829517,6.006662291,0.420793858,-0.89677645,2.899262336,-0.017045058,0.800801161,-2.204891912,-0.213590858,1.369626228,-2.557483961,-1
462,MODEL1,PARMS,LUL,0.965781087,6.110085409,0.237624508,-0.435681641,1.351212348,-0.019670232,0.443641056,-1.574928018,0.104113832,-0.44317024,1.780296666,-1
463,MODEL1,PARMS,LUL,1.027055724,-0.930789455,0.308344458,-0.630030181,1.732900442,0.473695981,-1.491579452,3.006149376,-0.171605079,1.281435949,-2.562384789,-1
464,MODEL1,PARMS,LUL,1.054091185,-3.50918842,0.24495433,-0.101584785,-0.593819733,0.637483118,-1.453246334,3.450910492,-0.126743158,0.274200434,-0.189020031,-1
465,MODEL1,PARMS,LUL,0.913341547,17.68932413,0.092663705,-0.189130067,0.485445812,-0.839700907,3.439873148,-7.39628747,0.582601396,-2.28377543,5.172036196,-1
466,MODEL1,PARMS,LUL,0.984736232,11.32273627,0.359148019,-0.908788091,3.418985649,-0.471273961,1.175993516,-1.860632319,0.432150113,-0.587262464,1.027812629,-1
467,MODEL1,PARMS,LUL,0.941465044,18.24647144,0.173751818,0.250885801,-2.297413257,-0.80813569,2.371560372,-4.765598266,0.001704453,1.393347681,-3.10032083,-1
468,MODEL1,PARMS,LUL,0.906250408,8.448027521,0.023157509,-0.034592103,-0.340239357,-0.146193753,-0.181471954,0.654895142,0.326719301,0.060378816,-0.681299336,-1
469,MODEL1,PARMS,LUL,0.981349274,3.340125271,0.341518978,-0.489723741,1.579256117,-0.045183307,0.204503543,-0.096490182,0.823374968,-1.570140093,3.065666261,-1
470,MODEL1,PARMS,LUL,0.877599412,3.41811545,0.394336218,-0.855871735,2.625568577,0.074047206,0.368610023,-0.948544465,0.277360591,-0.741507898,1.720899108,-1
471,MODEL1,PARMS,LUL,0.979489371,6.666230418,0.27103225,-0.642745728,2.132678358,-0.102209456,1.261156731,-3.353692301,0.213283154,0.13188605,-0.282387247,-1
472,MODEL1,PARMS,LUL,0.942045893,15.14635612,0.046939212,0.111382973,-0.521865118,-0.625739568,1.232314975,-2.060208889,0.301084554,1.002243161,-2.778568556,-1
473,MODEL1,PARMS,LUL,1.070029123,-0.17904256,0.235988626,-0.393423722,0.934328256,0.397592399,0.260874227,-1.74817485,-0.010034121,0.806195063,-1.621999208,-1
474,MODEL1,PARMS,LUL,0.991431927,5.044204089,0.409435738,-0.802576418,2.34046052,-0.018964758,1.769743243,-4.946241207,0.020745342,1.148021676,-2.665866465,-1
475,MODEL1,PARMS,LUL,0.905151129,15.75276826,0.303943041,-0.206498657,-0.233930751,-0.760439061,1.861493623,-2.91705123,0.374553579,0.08864862,-0.759620748,-1
476,MODEL1,PARMS,LUL,1.005255087,18.40682192,0.379142558,-0.854534276,2.792659441,-0.859324889,3.531615269,-8.200186505,0.017389727,0.267409371,-0.523864027,-1
477,MODEL1,PARMS,LUL,0.932157172,12.04236384,0.207025529,-0.295112734,0.370422828,-0.383990652,1.206798201,-2.201337526,0.041946057,-0.448043674,1.627034574,-1
478,MODEL1,PARMS,LUL,0.964004498,16.98311821,0.37576579,-0.776315573,2.211081853,-0.866458718,3.426269756,-7.913269664,0.437618854,-0.440945321,0.734648993,-1
479,MODEL1,PARMS,LUL,0.907479458,4.625805188,0.223021965,-0.157661792,-0.192752553,0.032320579,-0.356310044,1.301921047,0.304983266,-0.737853051,1.809221157,-1
480,MODEL1,PARMS,LUL,0.999771679,8.700023772,0.252175383,-0.350339167,0.392068971,-0.291040057,1.018080148,-1.724537792,0.524262639,-1.167018926,2.108022178,-1
481,MODEL1,PARMS,LUL,0.898962541,4.051657658,0.341804692,-0.506124077,1.660452087,-0.129196009,0.525148812,-0.736560188,0.933180018,-1.008689527,1.194965612,-1
482,MODEL1,PARMS,LUL,1.005449214,10.02022664,0.181708555,0.088699147,-1.405450909,-0.207795118,0.498642815,-1.174051765,-0.24751672,1.452405551,-2.725718266,-1
483,MODEL1,PARMS,LUL,0.955574124,15.06888941,0.219900496,-0.040181313,-0.211438737,-0.665551343,2.388241,-4.63454569,0.24543532,-0.377979048,0.936692876,-1
484,MODEL1,PARMS,LUL,0.872481882,2.888100252,0.109899535,-0.027169514,-0.31936647,0.176869699,-0.283665548,0.511842182,0.31365687,-0.061880784,-0.351593376,-1
485,MODEL1,PARMS,LUL,0.890534207,7.808871023,0.176091938,-0.066762994,-0.190520261,-0.136562465,1.124929929,-2.223511968,0.109164741,0.474336539,-1.227696724,-1
486,MODEL1,PARMS,LUL,0.895133837,17.80234928,0.215479201,-0.348371876,1.024007984,-0.727377693,2.008591949,-3.870312169,-0.192981898,1.383342908,-3.024677013,-1
487,MODEL1,PARMS,LUL,0.940030276,6.716663187,0.351997578,-0.532980194,1.429052806,-0.128155604,0.485311241,-0.816032981,0.220187856,-0.186053775,0.293161598,-1
488,MODEL1,PARMS,LUL,0.932844879,11.46766478,0.516137228,-1.084439501,3.460786465,-0.45682438,1.862653459,-3.844086169,-0.002420305,1.158917195,-2.879304451,-1
489,MODEL1,PARMS,LUL,1.058405431,5.474214489,0.210561733,-0.510095201,1.855854903,0.040935545,-0.118686769,0.595039714,0.003995027,1.054102053,-2.447260172,-1
490,MODEL1,PARMS,LUL,0.932444654,10.00743283,0.129703481,0.095487784,-1.030418035,-0.31655278,0.242616826,0.862770581,0.361629574,-0.127494073,-0.411456878,-1
491,MODEL1,PARMS,LUL,0.934400451,7.272817864,0.311594233,-0.105550568,-0.601180698,-0.306697637,0.137438608,0.009376766,0.908520962,-2.072115059,4.342262019,-1
492,MODEL1,PARMS,LUL,0.957094131,10.8327658,0.192078834,-0.078259373,-0.129040809,-0.378482502,1.387839755,-3.189771454,0.280962457,0.186824952,-0.620837598,-1
493,MODEL1,PARMS,LUL,0.950401716,12.40825729,0.334515257,-0.515432173,1.369954276,-0.533178124,2.600793604,-6.335065046,0.355083248,-0.924152492,2.057573688,-1
494,MODEL1,PARMS,LUL,0.924482292,6.885090056,0.265327987,0.110041482,-1.588659245,-0.220739054,0.536456327,-0.927713328,0.637101862,-1.472431731,3.19436849,-1
495,MODEL1,PARMS,LUL,1.004357764,10.05844282,0.321895292,-0.35602264,1.182294498,-0.502074246,2.191903781,-4.844316721,0.814235761,-1.401354962,2.919630394,-1
496,MODEL1,PARMS,LUL,1.038317602,4.963592159,0.273131438,-0.474930029,1.344770071,-0.113660842,0.656815884,-1.574589909,0.73218572,-1.074347213,1.853522466,-1
497,MODEL1,PARMS,LUL,0.851028659,8.306123391,0.284056327,-0.371912977,0.609027008,-0.1462829,0.337962876,-0.938588258,-0.10107582,1.593005248,-3.821471254,-1
498,MODEL1,PARMS,LUL,1.040315897,8.816720038,0.357477132,-0.479133006,1.350849977,-0.255575881,0.883321097,-1.768989614,0.060230166,1.252961409,-2.729963878,-1
499,MODEL1,PARMS,LUL,1.014281792,17.96859862,0.219656821,-0.436154038,1.276203921,-0.782676603,2.458626837,-4.986041298,-0.048466219,1.858475681,-4.477335403,-1
500,MODEL1,PARMS,LUL,0.98227265,12.79967442,0.231847346,-0.378187441,0.803714463,-0.605525346,1.042963962,-1.720879828,0.794948899,-1.679986674,3.52069509,-1
501,MODEL1,PARMS,LUL,1.014208341,15.76846161,0.385567105,-0.639282187,1.308724551,-0.739913558,1.571299973,-2.772030238,0.246640452,-0.098398634,-0.16191281,-1
502,MODEL1,PARMS,LUL,0.90678282,13.03775134,0.354462326,-0.583610186,1.988638137,-0.50712939,2.534196426,-5.341197858,-0.105196459,1.434157321,-3.243010737,-1
503,MODEL1,PARMS,LUL,0.920026674,-2.548048642,0.122543987,0.273146428,-2.506411615,0.518876283,-1.660227102,3.504980306,0.318142532,-0.1177321,0.29201104,-1
504,MODEL1,PARMS,LUL,0.959409201,9.529464547,0.16414175,-0.190536054,0.140574887,-0.323054878,1.133592814,-2.756140821,0.555575786,-1.136233324,2.173276199,-1
505,MODEL1,PARMS,LUL,0.946020139,12.56817115,0.188470784,-0.169632725,-0.083477597,-0.469364997,1.512179383,-3.424311151,0.197497463,0.669490882,-1.705219124,-1
506,MODEL1,PARMS,LUL,0.916825985,14.81758782,0.222555083,-0.596010824,1.87154675,-0.504507948,1.667839649,-2.771103782,-0.274970786,1.580085666,-3.768334114,-1
507,MODEL1,PARMS,LUL,0.889783926,10.54500649,0.14970097,-0.16124043,0.429378291,-0.429035773,0.088683076,1.021849336,0.724585944,-0.691805234,0.525557461,-1
508,MODEL1,PARMS,LUL,0.989837241,-0.362885106,0.207244662,0.0433167,-1.524269863,0.425255145,-0.641812864,1.171505362,-0.082621222,0.264261892,0.019581953,-1
509,MODEL1,PARMS,LUL,0.923932431,26.27218626,0.038171053,0.189945805,-1.100928868,-1.265323021,4.991123993,-10.83370586,-0.104899242,1.149796069,-2.509851984,-1
510,MODEL1,PARMS,LUL,0.99880205,7.559098493,0.485229862,-1.093737972,3.358684082,-0.212278623,1.688056192,-4.811362187,0.174239052,-0.070494359,0.564404351,-1
511,MODEL1,PARMS,LUL,0.998854406,13.66711044,0.253556371,-0.461045998,1.444523732,-0.544961869,2.228561011,-3.962629341,0.200035406,-0.401497214,0.438945404,-1
512,MODEL1,PARMS,LUL,0.968352539,-0.254044776,0.405160109,-0.967419944,3.155206647,0.230170213,0.089811955,-0.421519244,0.656589791,-1.86949714,3.725304195,-1
513,MODEL1,PARMS,LUL,0.973969529,10.46291731,0.372468614,-0.29607223,-0.025023879,-0.369578796,-0.021863404,1.709153711,0.150943137,0.736714873,-2.085195967,-1
514,MODEL1,PARMS,LUL,0.888622799,4.905036372,0.219237875,-0.08745684,-0.301138621,0.030608935,0.189980713,0.014839371,0.173777839,-0.169205191,0.184173616,-1
515,MODEL1,PARMS,LUL,0.97929433,4.202163398,0.105778376,-0.064530032,-0.381537506,0.200980593,-1.349941707,4.012126754,-0.216789615,2.023895074,-4.909354662,-1
516,MODEL1,PARMS,LUL,0.89724533,12.22088146,0.520910132,-0.602545341,0.922776434,-0.586436841,1.747958606,-2.95580414,0.333949288,-0.429316672,1.188613153,-1
517,MODEL1,PARMS,LUL,0.972296304,1.178044781,0.24522324,-0.32929918,0.953783389,0.282782336,-0.485819548,0.865242581,0.077621851,0.177667546,0.239812855,-1
518,MODEL1,PARMS,LUL,0.886868819,14.49389764,0.332750209,-0.532209628,1.400977786,-0.506495003,1.468452394,-3.016616943,-0.360358409,1.938654596,-3.814131814,-1
519,MODEL1,PARMS,LUL,0.948339622,21.21905144,0.219954345,-0.134738732,-0.576083871,-1.078315479,2.441005759,-4.449120005,0.364901632,-7.28724E-05,-0.256606878,-1
520,MODEL1,PARMS,LUL,0.992230234,-4.831842986,0.402851761,-0.786064443,2.136613931,0.543961582,-1.080318726,1.83918874,0.536649367,-0.45614814,0.566182503,-1
521,MODEL1,PARMS,LUL,0.916819619,5.236464273,0.512512253,-1.12806591,3.607192394,-0.088707893,0.232872961,-0.752970944,0.280284527,-0.136277199,0.485163724,-1
522,MODEL1,PARMS,LUL,0.96568351,9.183287195,0.310962502,-0.531763715,2.181815189,-0.331487155,1.827670103,-3.950372384,0.353053183,-0.09693475,0.067697484,-1
523,MODEL1,PARMS,LUL,0.988678349,2.106634611,0.293751184,-0.696616718,1.924688984,0.292005916,-0.639982423,1.30342458,-0.210839556,0.983604271,-1.683696036,-1
524,MODEL1,PARMS,LUL,0.955661922,8.883081739,0.06640602,0.07492861,-0.520370718,-0.171787,0.850858302,-1.983285777,0.143229221,0.132292032,-0.090913285,-1
525,MODEL1,PARMS,LUL,0.867204807,3.970333413,0.284899754,-0.505405228,0.972998046,0.172360166,-0.72065565,1.929818341,-0.165780558,-0.084640195,0.785614276,-1
526,MODEL1,PARMS,LUL,1.02529779,9.405224085,0.207592216,-0.389632313,1.259727899,-0.20200329,1.662200355,-3.776744531,-0.091324146,0.524842967,-0.699374114,-1
527,MODEL1,PARMS,LUL,0.906452825,9.085191706,0.034811005,0.174366525,-1.211894055,-0.271660975,0.869704651,-1.437676949,0.551682655,-0.716741307,1.03560623,-1
528,MODEL1,PARMS,LUL,0.957367351,10.6306125,0.035869148,0.123592023,-1.009431286,-0.218265265,0.162195764,-0.336280824,-0.07373084,1.026417823,-2.17335903,-1
529,MODEL1,PARMS,LUL,0.932599324,-0.980890127,0.382014615,-0.822513652,2.411124606,0.363898568,-1.344894124,2.756972215,0.298291046,-0.125865796,0.3499954,-1
530,MODEL1,PARMS,LUL,0.934880292,15.80857473,0.333738083,-0.435980007,0.633603692,-0.629790244,1.937938986,-4.101791699,-0.298655137,2.418167824,-5.24647657,-1
531,MODEL1,PARMS,LUL,1.060964389,12.72487329,0.132613448,0.239199823,-2.459758722,-0.480729004,1.222516638,-1.631840978,0.183059741,1.440003052,-4.072233896,-1
532,MODEL1,PARMS,LUL,1.018575104,5.472621945,0.157856223,-0.026130181,-0.949131231,0.12687159,-0.620058292,1.712828838,-0.348700022,2.354177224,-5.380656855,-1
533,MODEL1,PARMS,LUL,0.983056866,6.333962267,0.041977242,0.296532742,-1.615284221,0.059255387,0.001706845,0.410204056,-0.176842177,1.144168729,-2.226183812,-1
534,MODEL1,PARMS,LUL,1.039137258,11.67504658,0.13888541,0.027030084,-0.639850243,-0.386151997,0.46585983,-0.437565521,0.157984342,0.431309678,-0.951836994,-1
535,MODEL1,PARMS,LUL,0.911262313,3.15808003,0.28461783,-0.334507911,0.399431152,0.051218083,-0.120024129,0.403086797,0.504005347,-0.232915573,0.248482842,-1
536,MODEL1,PARMS,LUL,0.969798254,8.768068669,0.189104575,-0.384043795,0.421280613,-0.137861356,0.714375549,-1.339049655,-0.079090446,0.767791592,-1.731528434,-1
537,MODEL1,PARMS,LUL,0.993551191,-0.165623445,0.24606432,-0.456920942,1.399452205,0.320658646,-1.1336065,2.987825791,0.338490635,-0.059506752,-0.163990975,-1
538,MODEL1,PARMS,LUL,1.05093568,-7.562570214,0.372492967,-0.445260804,1.075383252,0.797838024,-2.461941269,5.354930836,0.095702785,1.255349806,-2.734211204,-1
539,MODEL1,PARMS,LUL,1.002327505,2.468935532,0.369027633,-0.573121777,1.406918251,0.041416879,0.185608098,-0.142400551,0.628536894,-1.046831907,2.001385211,-1
540,MODEL1,PARMS,LUL,0.953892848,6.525985438,0.243390307,-0.270173727,-0.128110314,-0.052501538,0.534517451,-0.950922759,0.065396031,0.118363585,-0.227378667,-1
541,MODEL1,PARMS,LUL,1.067580665,10.48355455,0.21494572,-0.350529823,0.707678256,-0.26218745,0.400134085,-0.446382386,-0.102832245,0.853912235,-1.541429496,-1
542,MODEL1,PARMS,LUL,1.031668315,7.869277982,0.244464919,-0.130008743,0.10583181,-0.220828699,0.911810887,-1.437681071,0.344483692,-0.177950953,0.272808953,-1
543,MODEL1,PARMS,LUL,1.056812566,15.48021785,0.230852023,-0.112663246,-0.147378626,-0.645140975,1.677835036,-2.756821518,-0.036542456,1.953440053,-4.800225574,-1
544,MODEL1,PARMS,LUL,0.982028797,21.10863453,0.221777683,-0.616641159,2.411653006,-1.050860366,2.655981247,-4.413085746,0.245249437,1.333155981,-4.000517432,-1
545,MODEL1,PARMS,LUL,0.95729416,10.77237841,0.261983513,-0.055284425,-0.668599071,-0.427022109,1.369392812,-2.481339865,0.363934851,0.496006901,-1.978789799,-1
546,MODEL1,PARMS,LUL,0.942504907,11.4435162,0.17314019,0.071427215,-0.934340374,-0.376139538,0.622730362,-0.422912243,0.081309709,1.237310461,-3.065335789,-1
547,MODEL1,PARMS,LUL,0.971033091,7.506733722,0.217893115,-0.166890802,-0.259612455,-0.071017862,-0.444568327,1.584477919,-0.061714121,0.605898526,-1.049668801,-1
548,MODEL1,PARMS,LUL,0.924886464,14.21618406,0.016015238,0.357006658,-2.240217726,-0.570258945,1.617655912,-3.296045688,0.457024367,-1.104031589,2.387328809,-1
549,MODEL1,PARMS,LUL,1.017387062,14.26701036,0.290278314,-0.444637304,1.097909098,-0.561359604,3.022959946,-7.335491246,-0.115588386,1.429958515,-3.237663148,-1
550,MODEL1,PARMS,LUL,0.93252244,14.70846043,0.334693149,-0.282642768,-0.056392071,-0.584469958,1.72992942,-3.423395179,-0.135831946,1.52418811,-3.514228397,-1
551,MODEL1,PARMS,LUL,1.063417312,9.38367854,0.28037802,-0.508360286,1.582844902,-0.280271071,1.091292524,-3.086817662,0.178805738,0.934593953,-2.623745658,-1
552,MODEL1,PARMS,LUL,1.087741416,6.224906517,0.034689463,-0.213752635,0.713562006,0.032786439,-0.382487452,0.979373809,0.165479315,0.192354011,-0.302167413,-1
553,MODEL1,PARMS,LUL,0.981447176,20.61830711,0.155231593,-0.233165862,0.595418081,-1.017121962,3.261501558,-6.951723031,0.382460509,0.094709206,-0.76415245,-1
554,MODEL1,PARMS,LUL,0.88974468,9.73077763,0.25021761,-0.225664274,0.211782947,-0.274814925,0.629562241,-1.271340432,0.118475285,0.824351912,-2.236989858,-1
555,MODEL1,PARMS,LUL,0.967079529,11.04470869,0.46825008,-0.794244451,1.935920892,-0.386293513,1.259235025,-2.625794826,-0.076009311,1.261141565,-2.76369377,-1
556,MODEL1,PARMS,LUL,0.968920168,4.9136193,0.321048137,-0.794360444,2.930996431,-0.024033527,-0.706298206,2.338810733,0.391294605,-0.786926832,1.904649792,-1
557,MODEL1,PARMS,LUL,0.998482187,12.22379413,0.138000351,-0.143024112,0.289618837,-0.451774564,1.164976655,-1.842193065,0.267612913,0.543159104,-1.531641789,-1
558,MODEL1,PARMS,LUL,1.068393789,15.76914079,0.402579766,-0.988919407,3.370686808,-0.733446714,2.603750864,-5.824470545,0.235697971,-0.28518534,0.655495871,-1
559,MODEL1,PARMS,LUL,0.944162139,3.859063014,0.105743422,0.025936004,-0.689990652,0.145092449,0.345710741,-0.88803148,0.137546482,0.324756856,-1.340533884,-1
560,MODEL1,PARMS,LUL,0.999686941,8.843263755,0.261904785,-0.475139509,1.458082068,-0.159925085,0.338904915,0.314114046,-0.160098958,1.438787904,-3.623498221,-1
561,MODEL1,PARMS,LUL,0.947259138,3.230830635,0.135928781,-0.084735817,0.608011212,0.069734464,0.542789768,-1.358748458,0.62706683,-1.822856157,3.951678148,-1
562,MODEL1,PARMS,LUL,0.948548393,3.746537618,0.301610887,-0.309443827,0.43476026,0.127392787,0.178487398,-0.983662756,-0.126154385,1.770478244,-3.901487588,-1
563,MODEL1,PARMS,LUL,0.930343615,4.69170869,0.397871382,-0.369044889,0.802688209,-0.024830738,-0.425123776,1.74251628,0.174656027,0.897915862,-2.242126092,-1
564,MODEL1,PARMS,LUL,1.009890274,11.23345434,0.202827932,-0.108161803,-0.22983141,-0.43157345,1.328830053,-1.922490339,0.440816077,-1.505110088,3.259007928,-1
565,MODEL1,PARMS,LUL,0.994530452,10.72443402,0.329308517,-0.221048884,-0.342271167,-0.315184592,-0.085428999,1.742692253,-0.158203227,1.173950628,-2.401886238,-1
566,MODEL1,PARMS,LUL,0.902517015,7.895106672,0.288474734,-0.273416773,0.091433038,-0.242435747,1.537498219,-3.366943584,0.435078625,-0.859337823,1.515004789,-1
567,MODEL1,PARMS,LUL,0.947939967,3.64587919,0.252680967,-0.804480059,2.726878046,0.145213665,-0.173698163,0.891034224,0.166646036,-0.582913525,1.282029891,-1
568,MODEL1,PARMS,LUL,0.957855629,2.450970809,0.152190416,-0.34965389,1.191688633,0.242283696,0.151543647,-1.460978934,0.097146156,0.534788514,-1.203140699,-1
569,MODEL1,PARMS,LUL,0.969806042,9.994953352,0.463353054,-1.009323816,3.274886038,-0.428394098,1.493083024,-3.334206713,0.460217545,-0.366919851,0.617476267,-1
570,MODEL1,PARMS,LUL,1.014718647,4.746246624,0.129397447,0.190860118,-0.884876739,-0.04175083,0.354835746,0.118394,0.549415874,-0.494653275,0.738540075,-1
571,MODEL1,PARMS,LUL,1.059872866,8.235555968,0.309447292,-0.539101259,1.47667671,-0.244166936,1.598369142,-3.500381653,0.289514395,0.218702438,-0.668472872,-1
572,MODEL1,PARMS,LUL,1.0421651,14.35858061,0.278853426,-0.057162143,-0.842867265,-0.510963312,0.633617335,-0.428591421,-0.312940242,2.086915083,-4.356484791,-1
573,MODEL1,PARMS,LUL,0.943348555,7.22783428,0.369735561,-0.719118104,1.765164249,-0.087301107,-0.143110077,0.654761283,-0.146101322,1.480592924,-3.007890809,-1
574,MODEL1,PARMS,LUL,0.994338444,5.897122487,0.334414079,-0.591998514,1.840635309,-0.028094144,0.354452989,-0.829215364,0.013104156,0.587272928,-1.098324937,-1
575,MODEL1,PARMS,LUL,0.952652681,5.018332738,0.094295883,-0.408770044,1.490558301,0.074626825,0.221597893,-1.337844505,0.202531267,0.105275107,-0.048264206,-1
576,MODEL1,PARMS,LUL,0.937644945,3.278516527,0.159984636,-0.419138075,1.500529082,0.166493232,-0.271860489,0.801832172,0.18594085,0.561781514,-1.525875699,-1
577,MODEL1,PARMS,LUL,1.001918957,2.150248366,0.279624151,-0.28709705,0.160545091,0.294348176,0.030349635,-0.302591333,-0.386683701,2.768812775,-6.31532405,-1
578,MODEL1,PARMS,LUL,0.942470889,14.32009105,0.117458101,0.148102655,-1.266871546,-0.649032875,1.363221118,-2.232519721,0.636738752,-1.28371638,2.410412412,-1
579,MODEL1,PARMS,LUL,0.923394585,8.736945922,0.305514849,-0.367018506,0.709024072,-0.220719736,-0.624640061,2.982196852,0.057621721,1.313948311,-3.158444282,-1
