SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RMB
752,MODEL1,PARMS,RMB,1.364168972,11.76504275,0.406753511,-0.738419511,2.383448634,-0.420254428,1.995094467,-4.344174842,1.172038236,-2.72728793,5.825613549,-1
753,MODEL1,PARMS,RMB,1.274230123,20.04469509,0.473188381,-0.977792214,2.900006599,-1.084789892,4.614682384,-9.913721769,1.714050785,-5.091739699,10.22888658,-1
754,MODEL1,PARMS,RMB,1.416376078,20.74350048,0.230482698,-0.461295656,1.586804499,-0.970525567,5.333519282,-12.64074123,1.219673639,-2.957167362,5.592292599,-1
755,MODEL1,PARMS,RMB,1.391483518,18.33924197,0.530358405,-1.897722794,6.628585487,-0.892821724,2.92279332,-6.486129974,1.452907117,-3.902868678,7.833224844,-1
756,MODEL1,PARMS,RMB,1.347725726,4.173477832,-0.019070133,-0.207391517,0.880485574,0.197557559,1.326576779,-3.59999605,1.394769213,-4.54874721,9.420566566,-1
757,MODEL1,PARMS,RMB,1.46890209,19.26026802,0.441477413,-1.706487445,6.376419571,-0.897142448,3.466824798,-6.74802526,1.182534585,-2.52181624,4.530342844,-1
758,MODEL1,PARMS,RMB,1.427681624,14.25816493,0.289009797,-0.584371934,1.963995073,-0.688909365,4.865578224,-12.54100639,1.853835724,-4.975285044,9.952663775,-1
759,MODEL1,PARMS,RMB,1.248506521,0.725208222,0.54307272,-1.987457377,7.813257488,0.273970273,0.041177377,0.612131581,1.334355327,-4.078062466,8.034342049,-1
760,MODEL1,PARMS,RMB,1.210092294,10.77351084,0.18026262,-1.071249177,4.673876118,-0.252719625,3.348357543,-8.683280128,1.217922041,-3.972531749,8.093154084,-1
761,MODEL1,PARMS,RMB,1.332827009,3.036313983,0.329621395,-0.960913087,3.76005046,0.087913963,1.583603099,-4.427457568,1.689205812,-4.599481347,9.110603234,-1
762,MODEL1,PARMS,RMB,1.310941778,10.27898888,-0.032862615,-0.659545206,2.661351306,-0.321860019,2.671360615,-6.760279224,2.067277168,-5.662152312,10.41500623,-1
763,MODEL1,PARMS,RMB,1.302079453,0.885617548,0.471208492,-0.544225615,1.150633191,0.336450548,0.343684421,-1.670509654,0.807342007,-0.998881763,1.875920662,-1
764,MODEL1,PARMS,RMB,1.531003482,16.13345595,0.256099444,-0.832432016,3.244032186,-0.87207637,3.593568555,-8.673489251,2.177415136,-4.962024423,9.56693001,-1
765,MODEL1,PARMS,RMB,1.244650877,19.34775197,0.156638552,-0.675239182,2.895268241,-0.913162542,5.629720162,-12.47307465,1.496286514,-4.090775047,7.678487931,-1
766,MODEL1,PARMS,RMB,1.435671269,2.05664961,0.171644974,-0.672704923,1.662078251,0.340729,-0.664337482,1.988051847,1.12966729,-2.743673491,5.358104609,-1
767,MODEL1,PARMS,RMB,1.239650533,17.16122534,0.369928893,-1.069119161,3.516033817,-0.84608245,4.728577808,-10.63215766,1.618303566,-4.610572193,9.062529397,-1
768,MODEL1,PARMS,RMB,1.40703069,13.41721213,0.419336136,-1.139593503,3.913838789,-0.61171962,3.202873155,-7.415165005,1.512561799,-2.791348728,4.585239545,-1
769,MODEL1,PARMS,RMB,1.377650481,2.813304486,0.170665941,-0.78272556,3.162465958,0.334641347,0.371545839,-1.363130821,0.804553006,-1.223929655,2.073449233,-1
770,MODEL1,PARMS,RMB,1.255853703,8.417608232,0.353989505,-0.862039303,3.009735501,-0.152218373,0.423639462,0.105390695,1.100693978,-2.472963,4.52125597,-1
771,MODEL1,PARMS,RMB,1.301767542,2.565112521,0.520429084,-1.191760787,3.813701057,0.123723538,2.134581466,-5.988686143,1.388961239,-3.884058103,8.077284456,-1
772,MODEL1,PARMS,RMB,1.360710121,15.34869272,0.12868111,-0.805622413,3.618405998,-0.603029254,3.802357564,-9.613695362,1.446265593,-3.322493207,6.05297327,-1
773,MODEL1,PARMS,RMB,1.326521942,17.0562562,0.139232585,-0.642283237,2.034504466,-0.899192003,4.190190823,-9.028957551,2.332955847,-6.874469753,13.495708,-1
774,MODEL1,PARMS,RMB,1.340686979,11.83063477,-0.170168827,0.323331541,-1.334560277,-0.298062255,1.362648345,-2.793315457,1.574763362,-4.636542456,9.322828482,-1
775,MODEL1,PARMS,RMB,1.287989743,-11.88224249,-0.00861769,-0.489749558,1.711948897,1.106840171,-1.797276876,3.018646428,2.115017163,-6.392360703,12.5119665,-1
776,MODEL1,PARMS,RMB,1.291009532,8.916063679,0.01228594,-0.378909942,1.802150788,-0.074884759,1.744635639,-4.562504164,1.164136891,-3.417595872,7.031643687,-1
777,MODEL1,PARMS,RMB,1.386540118,-10.33234871,0.291775078,-0.62154061,2.396207316,1.081643099,-1.474512949,1.736022343,1.164988741,-2.622689623,5.323416218,-1
778,MODEL1,PARMS,RMB,1.29013667,9.540747291,0.147756572,-0.542678178,2.610019886,-0.21016871,2.3203678,-5.277354361,1.341936551,-3.729489431,7.312735026,-1
779,MODEL1,PARMS,RMB,1.364860202,14.25742699,0.115916753,-0.273953408,0.246619719,-0.571679052,3.547155346,-8.58081943,1.629738586,-4.692407605,9.744757548,-1
780,MODEL1,PARMS,RMB,1.413989334,22.2891854,0.236857433,-0.889233467,3.263742918,-1.255098597,4.43373049,-9.840413693,2.196796321,-5.111987603,9.636307509,-1
781,MODEL1,PARMS,RMB,1.3392216,17.66014385,0.170372835,-0.877380681,3.319259855,-0.646824001,2.338964588,-5.36662184,0.953766631,-1.516231247,2.424816616,-1
782,MODEL1,PARMS,RMB,1.291315515,14.14595492,0.368976,-0.819322188,2.715595366,-0.632365861,3.748380565,-8.822128187,1.452560323,-2.698401262,4.602933572,-1
783,MODEL1,PARMS,RMB,1.440195879,13.56081122,0.282065451,-1.078311392,4.268244658,-0.730490818,4.484020196,-10.9165353,2.292821318,-5.993591619,11.57488031,-1
784,MODEL1,PARMS,RMB,1.323108443,8.104840098,0.403359044,-1.119840366,4.086983357,-0.159294635,1.300657012,-2.707653615,1.187787601,-2.474401338,4.14152336,-1
785,MODEL1,PARMS,RMB,1.245320582,8.041707287,0.167082292,-0.832252645,3.276382994,-0.067955638,2.954555788,-8.063561662,1.061132516,-1.489703164,1.870144857,-1
786,MODEL1,PARMS,RMB,1.412673317,21.65974183,0.366301255,-1.34273689,4.311929933,-1.142390929,3.186206124,-6.906355387,1.817097313,-3.925553948,7.256549184,-1
787,MODEL1,PARMS,RMB,1.259455737,4.026105865,0.236281656,-0.206726723,0.046903417,0.007005303,1.831976678,-4.608832912,1.796448575,-4.36725128,8.211453169,-1
788,MODEL1,PARMS,RMB,1.217639282,-7.023500445,0.094163553,-0.254277676,1.291163728,0.880755855,-0.151559281,-0.683587293,1.373187676,-4.409240304,9.160797986,-1
789,MODEL1,PARMS,RMB,1.287891845,7.262585486,0.329781342,-1.093320711,4.186033918,-0.031580819,1.975194873,-5.204344046,0.911735402,-1.77887505,3.750778302,-1
790,MODEL1,PARMS,RMB,1.37637137,-2.441249221,0.0455499,-0.280508965,0.781082649,0.636237244,-0.481217191,0.616247388,1.285890058,-3.695789766,7.485282002,-1
791,MODEL1,PARMS,RMB,1.348147607,-2.995683437,0.152010544,-0.799871903,3.140146003,0.696925816,-0.65094119,0.633083435,0.934985603,-1.343745133,1.850284312,-1
792,MODEL1,PARMS,RMB,1.354845732,21.22664493,0.252183474,-0.805311429,3.066063029,-0.876824992,3.902468473,-9.026675744,0.561345163,1.460880867,-4.341845454,-1
793,MODEL1,PARMS,RMB,1.402175195,9.341161843,0.363035768,-1.257041531,4.907595786,-0.300334367,2.885718001,-7.576876068,1.508084251,-3.867870748,7.463040993,-1
794,MODEL1,PARMS,RMB,1.32451847,1.571012067,0.479639299,-1.594269534,5.837279844,0.130894045,1.554909846,-4.277015828,1.783314061,-5.208570587,10.04438304,-1
795,MODEL1,PARMS,RMB,1.371163622,11.6657386,0.00823503,-0.564686551,2.014789515,-0.487383912,0.784510513,-1.009489568,2.329506377,-5.633620497,10.57304454,-1
796,MODEL1,PARMS,RMB,1.360450347,19.19767919,0.53739489,-1.150161659,2.985918164,-1.100467437,4.984506316,-11.55830479,1.953831378,-4.995591942,9.886016327,-1
797,MODEL1,PARMS,RMB,1.419205932,6.595307052,0.548028937,-1.242328522,4.726889508,-0.239906102,2.814002849,-6.250759924,1.711477989,-4.183886209,7.762028022,-1
798,MODEL1,PARMS,RMB,1.320848347,6.775296892,0.192230912,-0.958563545,4.355313276,0.014020485,1.028972723,-2.32888946,1.088051113,-2.022219948,3.251612442,-1
799,MODEL1,PARMS,RMB,1.411243975,13.94917888,0.30804395,-1.474994713,5.657870924,-0.506608021,1.576570156,-3.025451934,1.229066574,-2.428953277,4.266069616,-1
800,MODEL1,PARMS,RMB,1.378136454,9.061576336,0.029613585,0.017257691,-0.380694211,-0.171470006,1.340673314,-4.024745683,1.377256765,-2.444228471,4.300216598,-1
801,MODEL1,PARMS,RMB,1.427244927,25.80069286,0.165788582,-0.568189744,1.681911798,-1.349015047,5.422589387,-12.49191738,1.761788781,-4.981128044,10.10563958,-1
802,MODEL1,PARMS,RMB,1.423304301,12.46491307,0.102890146,-0.534750138,1.812915566,-0.340441391,2.093828505,-5.19807528,1.172928112,-3.276050507,6.946796736,-1
803,MODEL1,PARMS,RMB,1.273599366,25.14082047,0.242145643,-0.634800024,2.249458674,-1.369325768,7.202600377,-16.37825309,1.734280074,-4.617390397,8.347864386,-1
804,MODEL1,PARMS,RMB,1.456145573,9.507286507,0.410278997,-1.106263592,4.228180866,-0.304848225,3.975482586,-9.694845913,1.259416712,-2.70013001,4.738134973,-1
805,MODEL1,PARMS,RMB,1.279658534,20.78662955,0.390953378,-1.138439046,3.915636452,-1.032850514,5.707131825,-13.37123921,1.2656319,-2.717825996,4.99436972,-1
806,MODEL1,PARMS,RMB,1.459930174,9.808851645,0.406322457,-1.451621934,5.807502704,-0.276269687,1.292381047,-2.00670702,1.285651031,-2.788669649,4.953477701,-1
807,MODEL1,PARMS,RMB,1.357693436,1.070471647,0.233891098,-0.295279917,0.572050248,0.418150758,-0.16774806,-0.128213605,0.869949785,-2.436249952,5.116739647,-1
808,MODEL1,PARMS,RMB,1.395389763,10.96881949,0.322204889,-1.039650126,3.815025912,-0.279505782,1.033239494,-2.94110237,0.995868314,-1.18356112,2.164921583,-1
809,MODEL1,PARMS,RMB,1.395120088,17.58631781,-0.072625918,-0.741755476,3.703061533,-0.680982419,4.581037794,-11.61628385,1.533585514,-4.819566818,9.267428186,-1
810,MODEL1,PARMS,RMB,1.514110813,11.20031767,0.204811627,-0.795646444,2.964139448,-0.383398344,1.956612677,-4.756932098,1.554890437,-3.32318559,6.100635024,-1
811,MODEL1,PARMS,RMB,1.243085727,0.165692917,-0.071531534,-0.31459608,1.728451783,0.500209438,-0.038222724,-0.788917853,1.323717847,-3.79062656,7.513140664,-1
812,MODEL1,PARMS,RMB,1.335516067,8.415469739,0.243003092,-0.90426051,3.420814249,-0.118600827,2.498907301,-6.883265567,1.19550775,-4.069089479,8.841293682,-1
813,MODEL1,PARMS,RMB,1.343351873,11.04276657,0.053019376,-0.441193215,1.572499037,-0.130202727,1.047310545,-2.352980204,0.723797319,-0.938113749,1.505160838,-1
814,MODEL1,PARMS,RMB,1.361433857,16.96568213,0.287055131,-0.905651654,3.87184788,-0.749651735,4.613547196,-11.05416134,1.345108445,-3.626263945,6.940944645,-1
815,MODEL1,PARMS,RMB,1.280533449,16.88923723,0.080725149,-0.289007351,1.490130876,-0.647885893,3.307062213,-7.378851501,1.147788093,-2.830603291,5.566389138,-1
816,MODEL1,PARMS,RMB,1.319530409,10.57415368,0.551523882,-1.414886195,4.806229445,-0.357160172,1.526178913,-3.326218926,1.096831035,-1.621839476,2.502697569,-1
817,MODEL1,PARMS,RMB,1.358320451,15.68329731,0.142131544,-0.210588101,0.465153886,-0.589254238,3.263124925,-8.061874848,1.1531226,-3.111207115,7.076429898,-1
818,MODEL1,PARMS,RMB,1.337927146,8.082094044,0.224358896,-0.974064194,4.679924431,-0.105916889,2.539083373,-6.672951272,1.155844013,-2.520260807,4.636988659,-1
819,MODEL1,PARMS,RMB,1.269512519,8.974567875,0.275950442,-1.010453692,3.592780377,-0.191445023,2.037607162,-5.270202742,1.215419716,-2.463539598,4.988694429,-1
820,MODEL1,PARMS,RMB,1.441783396,8.113382477,0.354379298,-1.13998901,3.266552649,-0.148651874,-0.019138509,0.218163851,1.308600709,-3.205749806,6.416075286,-1
821,MODEL1,PARMS,RMB,1.465826314,6.504498357,0.446351888,-1.369822854,5.878161268,0.006873297,1.755058339,-4.384386242,0.774935648,-1.462659867,2.81161043,-1
822,MODEL1,PARMS,RMB,1.370204681,11.35577014,0.264750555,-0.838704313,3.171159796,-0.288096122,3.303035974,-7.798004881,0.969310651,-2.9980789,6.226157108,-1
823,MODEL1,PARMS,RMB,1.276112842,4.028421956,0.302008497,-1.152657939,5.125786845,0.004205195,2.796448144,-7.486973562,1.775911583,-4.195187037,7.525706683,-1
824,MODEL1,PARMS,RMB,1.339963061,18.53182439,0.313336874,-1.189621948,5.220881752,-0.817721266,4.342414291,-10.00735409,1.206714222,-3.628132634,7.488570293,-1
825,MODEL1,PARMS,RMB,1.260009626,18.58971705,0.256092229,-0.277038791,0.069438204,-0.923155767,4.472733484,-10.31235009,1.673839741,-4.722768506,9.526835683,-1
826,MODEL1,PARMS,RMB,1.337008182,23.21396488,0.473666754,-1.566185591,6.186632682,-1.151745163,5.190301121,-11.27048714,1.042939948,-2.243346036,4.010569241,-1
827,MODEL1,PARMS,RMB,1.432300646,20.24232309,0.000885741,-0.219252039,0.689655149,-0.784782637,3.807892403,-9.244757794,0.914203885,-1.250656743,1.782036841,-1
828,MODEL1,PARMS,RMB,1.277085545,-1.581744869,-0.079058827,0.022255945,0.29605937,0.562427378,0.148680286,-1.191925983,1.496933885,-4.776371427,9.672387986,-1
829,MODEL1,PARMS,RMB,1.425599991,15.07176075,0.243686337,-0.82681071,3.019981819,-0.659991131,3.387858888,-8.329572049,1.565201581,-3.803242696,7.527599535,-1
830,MODEL1,PARMS,RMB,1.232042786,2.134406374,0.311192751,-1.005448227,3.661816827,0.207735455,1.261633371,-3.843200287,1.397349192,-3.576864899,7.232619904,-1
831,MODEL1,PARMS,RMB,1.432670166,25.77855604,0.326681084,-0.860357829,2.070315287,-1.546189116,4.005486985,-7.770333811,2.387724574,-6.070803448,11.51361644,-1
832,MODEL1,PARMS,RMB,1.319214497,13.06332563,0.1557372,-0.459940217,1.508371035,-0.430471446,2.642848066,-6.151913462,1.092407715,-1.573625233,2.832245147,-1
833,MODEL1,PARMS,RMB,1.320302727,6.816125985,-0.019245262,-0.300097646,1.550719379,0.071301416,2.159605364,-6.486869104,1.04735504,-2.34456518,4.735150723,-1
834,MODEL1,PARMS,RMB,1.352433969,13.26392113,0.083998604,-0.313712171,1.785903656,-0.385413131,3.146319662,-6.872127026,1.013502578,-1.663888052,2.365626056,-1
835,MODEL1,PARMS,RMB,1.440015605,1.101089657,0.361713067,-1.169008918,4.220632546,0.137085161,-0.205741791,0.084541758,1.96799761,-3.72678233,6.855514468,-1
836,MODEL1,PARMS,RMB,1.380003983,12.85317996,0.147137057,-0.680045675,2.188927443,-0.38268393,2.822105355,-7.306611078,1.164820291,-2.506000131,4.363054629,-1
837,MODEL1,PARMS,RMB,1.323024996,8.821625903,0.107993637,-0.447322905,1.42024108,-0.122573548,2.973853541,-7.52783304,1.227435596,-3.931671017,8.172519602,-1
838,MODEL1,PARMS,RMB,1.408637636,19.62333088,0.257378966,-1.307136006,5.447930409,-0.985325621,3.441464558,-7.572345194,1.871790399,-4.372681103,7.880834362,-1
839,MODEL1,PARMS,RMB,1.340028877,13.59342829,0.240757472,-0.655539456,1.75956661,-0.510646483,5.21851275,-13.11189885,1.356795503,-4.553432734,9.583665297,-1
840,MODEL1,PARMS,RMB,1.324027522,3.339175368,0.196392044,-0.99226281,4.111825368,-0.031273958,1.518187932,-3.959619913,2.417200787,-7.131324234,14.35780062,-1
841,MODEL1,PARMS,RMB,1.411192665,16.10239278,0.193677579,-0.787459612,3.183043725,-0.868996436,3.339297609,-7.774415196,2.225055285,-4.589195934,8.505151037,-1
842,MODEL1,PARMS,RMB,1.314212889,13.39698315,0.445526558,-0.842462182,2.611803676,-0.618414823,2.915614087,-7.643769687,1.599603726,-3.971795615,8.256980313,-1
843,MODEL1,PARMS,RMB,1.317211827,10.51805976,0.354653245,-0.677926156,2.22676838,-0.379912881,2.636902334,-6.393538556,1.373130366,-3.023742922,5.51382278,-1
844,MODEL1,PARMS,RMB,1.408439351,19.54683106,0.320811664,-0.652482716,1.739298,-0.916485009,4.249006649,-9.237772133,1.234808905,-2.59536468,4.718564302,-1
845,MODEL1,PARMS,RMB,1.356436372,1.636436372,0.301434476,-1.077042533,4.367816853,0.33464964,0.362521876,-1.185780053,1.065390648,-3.070765851,6.161968205,-1
846,MODEL1,PARMS,RMB,1.355755192,3.525366657,0.505124122,-1.313703547,4.416456244,-0.005985946,1.801185868,-5.178001337,1.658923568,-4.675569809,9.648673574,-1
847,MODEL1,PARMS,RMB,1.325854702,-0.601618927,0.346178094,-1.762694288,7.524136959,0.304063182,-0.432031598,0.041260667,1.888724705,-4.501324368,8.66403034,-1
848,MODEL1,PARMS,RMB,1.303016186,3.023642546,-0.068146511,-0.129151416,1.3878204,0.150684686,2.183211794,-5.035520625,1.905340466,-5.864765468,11.58721527,-1
849,MODEL1,PARMS,RMB,1.306628611,17.72715933,0.350893849,-1.225298656,4.751319546,-0.804243194,3.858606847,-8.407548344,1.367588049,-4.191358593,8.693020311,-1
850,MODEL1,PARMS,RMB,1.462583397,14.01723788,0.005203049,-0.650824934,3.077863826,-0.62844756,2.48951127,-5.873012337,2.298709699,-6.628098278,13.51703047,-1
851,MODEL1,PARMS,RMB,1.242913457,2.64772539,0.009495595,-0.386568323,2.04759976,0.262927984,1.511869013,-4.421249744,1.404271495,-3.220597325,5.922247919,-1
852,MODEL1,PARMS,RMB,1.221159149,9.319630086,0.123978447,-0.533219784,2.174101731,-0.128683239,2.630561397,-6.891423977,1.036256272,-2.661853496,5.514172517,-1
853,MODEL1,PARMS,RMB,1.267706476,16.98466546,0.526564126,-1.736993056,7.377089347,-0.923678896,3.56767213,-8.143059887,1.78355647,-2.816644341,4.119482171,-1
854,MODEL1,PARMS,RMB,1.394016687,5.145746252,0.181421238,-0.226124939,0.073504416,0.14607137,-0.590870313,1.954496033,0.929046223,-1.824305003,3.469005884,-1
855,MODEL1,PARMS,RMB,1.255549928,3.928592241,0.036847499,-0.299713129,1.179352837,0.080224598,1.53913334,-3.989858295,1.972707651,-6.208121507,12.2567649,-1
856,MODEL1,PARMS,RMB,1.343601544,14.0767223,0.073375523,0.041392237,-0.534989723,-0.395933772,2.969561749,-7.835695756,0.833828458,-0.56427904,0.261549731,-1
857,MODEL1,PARMS,RMB,1.36469229,22.85881638,0.60899172,-1.667537402,5.795598904,-1.264259948,6.208375981,-14.24783582,1.505892594,-3.714188843,7.075716316,-1
858,MODEL1,PARMS,RMB,1.346115508,10.05835011,-0.103196002,-0.074384818,0.340006752,-0.082252547,1.546989717,-4.078181513,0.899225725,-1.065401694,1.293287901,-1
859,MODEL1,PARMS,RMB,1.285729595,-2.596028785,0.11803216,-0.605339028,2.731316664,0.61204894,-0.611116266,0.666512687,1.271841288,-3.056481458,5.951105215,-1
860,MODEL1,PARMS,RMB,1.238150926,17.66508725,0.341973223,-0.930201984,2.900430187,-0.773308762,4.2158916,-9.880803347,1.196089789,-3.42624967,6.953029017,-1
861,MODEL1,PARMS,RMB,1.277498026,15.19248984,0.126453003,-0.465295361,1.706149123,-0.536924186,3.108237251,-7.776764432,1.139485184,-2.945750324,5.705424709,-1
862,MODEL1,PARMS,RMB,1.305997974,27.47566238,0.057574309,-0.709488404,3.151826557,-1.257860799,4.819294209,-10.76078264,0.910483819,-1.544606173,2.224347844,-1
863,MODEL1,PARMS,RMB,1.274001752,4.788268325,0.14510291,-0.917428192,4.195644301,0.106272691,1.687106815,-5.272412127,1.331114471,-3.084096507,5.828590477,-1
864,MODEL1,PARMS,RMB,1.37656119,17.25985042,0.211270488,-0.467226065,1.114694162,-0.690962772,3.569731135,-8.491137397,1.069410028,-2.413313929,4.631573583,-1
865,MODEL1,PARMS,RMB,1.345388094,11.30239103,0.277911729,-0.801568739,2.886836092,-0.331400337,2.288543103,-6.043297252,1.113615106,-1.559506599,2.716756949,-1
866,MODEL1,PARMS,RMB,1.378033255,19.97826037,0.283814898,-0.23629734,-0.64188362,-1.096373562,4.141319959,-9.516649423,1.986964411,-4.546164468,8.796715628,-1
867,MODEL1,PARMS,RMB,1.397638453,2.474642679,0.292189561,-0.545870309,1.651146479,0.239778854,-0.999470598,1.730418746,1.184107759,-1.829950291,3.282032736,-1
868,MODEL1,PARMS,RMB,1.366360231,0.223683918,0.659505209,-1.687235984,5.844895499,0.333444588,-0.115050947,0.34731972,0.956429974,-2.022072972,3.561337048,-1
869,MODEL1,PARMS,RMB,1.327066205,5.607038619,0.077647176,-0.518596822,1.750587015,-0.123284565,1.726539483,-5.200076271,2.334938302,-6.241925104,11.85450629,-1
870,MODEL1,PARMS,RMB,1.296449534,-7.048921262,0.293654193,-0.516072941,2.515338554,0.876545035,0.420866152,-1.737079189,0.998216557,-2.291954386,3.88502803,-1
871,MODEL1,PARMS,RMB,1.330901312,6.855165967,0.532779025,-1.124677252,3.295260092,-0.137759367,1.980711218,-4.731967063,1.123600068,-1.963364324,3.210545381,-1
872,MODEL1,PARMS,RMB,1.339978183,15.93451444,0.070463248,-0.202439931,0.356463985,-0.719439729,3.299970071,-6.820282479,1.875039502,-4.853774163,9.357721473,-1
873,MODEL1,PARMS,RMB,1.309198223,1.672803416,0.188743116,-0.761935542,2.93864354,0.182490008,1.058770667,-3.562325306,1.824209031,-4.305768374,8.266673046,-1
874,MODEL1,PARMS,RMB,1.376052036,3.889526933,0.569124702,-1.514133588,5.303400424,0.011352082,2.308260274,-5.114155939,1.373937689,-3.363979348,5.897965927,-1
875,MODEL1,PARMS,RMB,1.383872826,24.2722855,0.197053714,-0.557573004,2.159946218,-1.08552863,5.477605963,-11.92044679,0.692686871,-0.922139846,1.246522381,-1
876,MODEL1,PARMS,RMB,1.528101325,24.55593195,0.160447376,-1.173158875,4.139371724,-1.395058121,3.66827066,-7.864013331,2.365305943,-4.860756794,8.534385406,-1
877,MODEL1,PARMS,RMB,1.425600508,13.00231291,0.35221624,-1.215382475,5.185135591,-0.416152593,2.809109493,-6.808512169,0.917649737,-1.195575663,1.636568901,-1
878,MODEL1,PARMS,RMB,1.404996019,15.96217371,0.006602962,-0.449560873,1.941063971,-0.56735805,3.994978481,-9.660225539,1.178845882,-2.122589936,3.358687938,-1
879,MODEL1,PARMS,RMB,1.457940338,11.14601784,0.419829569,-1.352004407,4.836248548,-0.319168333,2.467699232,-5.901656266,1.0024749,-2.251183961,4.484376481,-1
880,MODEL1,PARMS,RMB,1.317975069,2.608504293,0.225589163,-1.09062172,4.281841984,0.229823737,0.325261265,-2.107596123,1.393743392,-2.936179029,5.868843766,-1
881,MODEL1,PARMS,RMB,1.295524918,18.49465247,0.126319285,-0.899581373,3.812013354,-0.834041076,4.779456953,-11.55148955,1.575176162,-4.574431783,9.181592109,-1
882,MODEL1,PARMS,RMB,1.391343099,-1.093718214,0.398026192,-1.085432324,4.345801524,0.383864443,0.707465886,-2.302539802,1.38386818,-3.238685763,6.098296471,-1
883,MODEL1,PARMS,RMB,1.366452672,10.72238109,0.337192735,-1.142951741,4.150265982,-0.252815256,0.395191827,-0.11124223,0.868970345,-0.753582147,0.888814043,-1
884,MODEL1,PARMS,RMB,1.444100306,11.98847492,0.018553373,-0.30842082,1.050121212,-0.359933929,2.37748472,-6.072201799,1.537405046,-4.805720787,10.56588752,-1
885,MODEL1,PARMS,RMB,1.322958124,12.09662477,0.632172573,-1.872898735,7.253956526,-0.588015027,4.401376061,-10.99993024,1.586988594,-3.546834297,6.661617457,-1
886,MODEL1,PARMS,RMB,1.402366842,6.019496831,0.073008106,-0.633635418,2.504177575,0.094448831,1.682609135,-4.891079263,1.13290468,-2.453930824,4.580670399,-1
887,MODEL1,PARMS,RMB,1.327291791,17.51647086,0.511463503,-1.38796512,5.299074069,-0.785572096,4.596618256,-10.60157068,0.970319896,-1.652442685,2.39420189,-1
888,MODEL1,PARMS,RMB,1.355498219,29.71853935,0.472504318,-1.331175405,4.851803912,-1.659366871,6.983499544,-15.13433898,1.383483961,-3.338148178,6.409909685,-1
889,MODEL1,PARMS,RMB,1.308675028,13.09648851,0.249085737,-0.948984158,3.418088438,-0.3878793,2.24571841,-4.688629121,0.990718236,-3.419044188,7.396732017,-1
890,MODEL1,PARMS,RMB,1.477879677,8.427941228,0.325531722,-1.344128757,4.560778322,-0.1814386,1.576979479,-3.747827338,1.431767493,-3.692702661,6.836128119,-1
891,MODEL1,PARMS,RMB,1.36453542,14.30269178,0.269168261,-0.70600904,2.42171157,-0.438223317,3.158585066,-7.34815529,0.67448364,-0.783100549,1.196914577,-1
892,MODEL1,PARMS,RMB,1.344202694,6.098712919,0.078839906,-0.806062237,3.40313738,-0.005592501,1.782496245,-5.407715769,1.674261579,-4.489268285,8.568895701,-1
893,MODEL1,PARMS,RMB,1.39878018,-9.477399566,0.284883847,-1.008669106,4.277622921,1.035617341,-0.626025884,-0.055122955,1.18034375,-2.998836026,5.662267615,-1
894,MODEL1,PARMS,RMB,1.263564206,3.750923318,0.355169169,-1.427607139,5.471689475,0.131218635,0.505093706,-1.597848938,1.268983707,-2.432308734,4.199634816,-1
895,MODEL1,PARMS,RMB,1.47058738,10.81798226,0.23543198,-0.987133165,3.3616887,-0.361048831,2.958383754,-7.453071034,1.531550736,-3.688814093,6.94241448,-1
896,MODEL1,PARMS,RMB,1.303029104,6.30347686,0.337521211,-1.095889876,4.154457767,-0.089519449,2.313782281,-5.603819281,1.537061012,-4.88248845,9.973931253,-1
897,MODEL1,PARMS,RMB,1.317770689,9.585624744,0.34685216,-1.389888321,5.100224286,-0.23631386,2.34787298,-5.827823738,1.23612424,-3.198915408,6.099100125,-1
898,MODEL1,PARMS,RMB,1.312248797,3.857263416,0.111526693,-0.494666325,1.622500561,0.20072486,2.220284136,-6.11104592,1.138146929,-2.235749078,3.622256412,-1
899,MODEL1,PARMS,RMB,1.359657579,18.70140254,0.325008798,-0.938905168,2.712547432,-0.936316121,3.841183166,-8.271044001,1.731405524,-4.963317303,9.892497731,-1
900,MODEL1,PARMS,RMB,1.302545003,3.817733192,-0.163566235,0.183480346,0.254739326,0.204469962,1.847026982,-5.656728719,1.496548253,-3.65222151,6.986858259,-1
901,MODEL1,PARMS,RMB,1.272022137,22.13178812,0.080457439,-0.16216238,0.380936897,-1.004815128,4.655452227,-10.26872713,1.12893818,-1.749648401,2.609400485,-1
902,MODEL1,PARMS,RMB,1.368080998,15.45933239,0.083612026,-0.534083194,1.916119137,-0.436907894,2.88305476,-6.685077217,0.621872017,-0.388428097,-0.004837213,-1
903,MODEL1,PARMS,RMB,1.343254486,13.11369887,0.391584545,-1.626164745,6.714009299,-0.52319789,3.855986981,-9.149552019,1.388151494,-3.142419464,5.27784456,-1
904,MODEL1,PARMS,RMB,1.360175266,-1.246332219,0.3472401,-1.167345424,5.04089889,0.373349555,2.371191061,-6.71807893,1.642197721,-5.122064334,10.42174397,-1
905,MODEL1,PARMS,RMB,1.255470787,7.700243292,0.159822963,-0.640965847,2.418929661,-0.151568781,2.581007591,-6.11299828,1.619022481,-5.010222105,10.18567464,-1
