SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,BronInt
590,MODEL1,PARMS,BronInt,0.978966147,12.47747205,0.20533764,-0.427083245,1.582714816,-0.553106318,1.420677867,-3.421190906,0.8761642,-1.436661014,2.447001377,-1
591,MODEL1,PARMS,BronInt,1.063504409,-3.417375312,-0.132647687,0.293027317,-0.506968323,0.484003514,-1.401560671,2.784181381,1.396466767,-2.899965501,4.694648423,-1
592,MODEL1,PARMS,BronInt,0.965908502,14.00707938,0.091764612,0.053812284,-0.419771759,-0.619650211,2.114211752,-5.048195344,0.835293175,-1.423972571,2.434389936,-1
593,MODEL1,PARMS,BronInt,1.014871827,10.97084348,0.375768725,-0.965851684,3.448417741,-0.553456443,2.399162505,-5.497045337,1.143533018,-3.143548054,6.14628964,-1
594,MODEL1,PARMS,BronInt,1.045253052,3.468066121,0.294662018,-0.768605132,3.372846836,0.065560865,0.234973514,-0.158580624,0.628531644,-1.646387648,3.015064229,-1
595,MODEL1,PARMS,BronInt,1.123665524,4.408835191,-0.019707938,0.243705399,-0.440106014,-0.020424384,0.412984586,-1.140238343,1.118126689,-2.207097503,4.095961553,-1
596,MODEL1,PARMS,BronInt,1.072706596,3.671341435,0.126789423,0.105437046,-1.017693476,0.147491816,0.579154668,-2.603313492,0.350487824,-0.225844682,0.188195476,-1
597,MODEL1,PARMS,BronInt,1.082148771,-2.077986538,0.259577745,-0.4257584,1.332965679,0.415657088,-1.409525985,2.931260661,0.784334448,-1.911930192,4.18917556,-1
598,MODEL1,PARMS,BronInt,1.045591189,7.567672863,0.290193554,-0.733075359,2.580339876,-0.162059917,0.526163471,-1.281042618,0.468122812,-0.163775081,-0.206211495,-1
599,MODEL1,PARMS,BronInt,1.017910054,10.95005404,0.418349569,-1.23234708,4.999579001,-0.431868275,1.582641781,-3.476429693,0.466975833,0.235111077,-1.595740386,-1
600,MODEL1,PARMS,BronInt,1.041157715,2.183953357,-0.052213465,0.374841456,-0.68407898,0.205404138,1.039059623,-3.796481069,0.784152191,-1.969599763,3.923114114,-1
601,MODEL1,PARMS,BronInt,1.111602333,6.974088369,0.480260678,-1.133760577,3.582756264,-0.239299856,-0.232697913,1.34757039,0.808376293,-1.016645666,1.281263619,-1
602,MODEL1,PARMS,BronInt,1.115335634,-13.91438221,0.078068646,0.063759923,-0.372891853,1.309811406,-3.743241142,7.650321356,0.484300561,-1.313955617,2.629755978,-1
603,MODEL1,PARMS,BronInt,1.036546209,7.111524659,0.39113033,-0.804192477,2.834126132,-0.284310157,0.722844166,-1.55628931,1.01014002,-2.165969394,3.789209509,-1
604,MODEL1,PARMS,BronInt,1.119838703,15.97969005,0.491671835,-1.436111978,5.208082187,-0.735508591,2.883620368,-6.426391571,0.298725381,-0.522959057,1.012106633,-1
605,MODEL1,PARMS,BronInt,1.027948848,15.12858456,0.345718337,-0.843043055,3.122769993,-0.756372824,1.806649112,-3.216258561,0.875770335,-1.455756922,1.995933738,-1
606,MODEL1,PARMS,BronInt,1.050113009,1.876992603,-0.271729551,0.63861119,-1.803677663,0.213294266,0.165326621,-0.918926636,1.274915561,-3.039658113,5.153453108,-1
607,MODEL1,PARMS,BronInt,1.033161336,6.907344081,0.226918541,-0.693227915,2.825874061,-0.307299279,1.002892199,-2.480684291,1.423737129,-3.134049705,5.745940311,-1
608,MODEL1,PARMS,BronInt,0.996631139,0.826831007,0.211043471,-0.63680791,2.684731469,0.314504021,-1.119565262,2.981566774,0.392644464,0.151440831,-1.223542664,-1
609,MODEL1,PARMS,BronInt,1.084964485,10.4240488,0.286844904,-0.717508114,3.000006854,-0.36505299,1.969104087,-4.386958683,0.376425882,0.459245979,-1.84164774,-1
610,MODEL1,PARMS,BronInt,1.026032068,7.231971662,0.06681009,0.062928378,-0.106657985,-0.122647278,1.076457553,-2.745145254,0.595951561,-0.724711069,0.831314269,-1
611,MODEL1,PARMS,BronInt,1.094418257,3.426748541,0.00243684,0.035203386,-0.162261306,0.101245663,-1.155154619,3.109492201,0.964138314,-2.177320537,3.897176177,-1
612,MODEL1,PARMS,BronInt,1.039517787,16.95358266,0.285579673,-0.628970475,2.190712452,-0.871523417,2.143403638,-4.156593239,0.875937167,-1.65456589,2.831339464,-1
613,MODEL1,PARMS,BronInt,1.159374732,12.16367903,0.139582236,-0.266466198,1.049787468,-0.474718439,1.619134033,-3.167808381,0.673750572,-0.556287548,-0.185251457,-1
614,MODEL1,PARMS,BronInt,1.089483311,9.234495429,-0.05340018,0.183258415,-0.698465688,-0.198137804,1.332087947,-3.847640084,0.625760078,-1.077684291,1.531752875,-1
615,MODEL1,PARMS,BronInt,1.028863523,8.757134403,0.370250621,-0.562337856,1.260392167,-0.404038306,0.937285856,-2.10562729,1.072458665,-2.264054823,4.131763048,-1
616,MODEL1,PARMS,BronInt,1.125203751,1.993575604,0.114904155,-0.333007836,1.814622226,0.121685839,-0.996913076,2.779258917,1.198178377,-3.312031316,6.510478266,-1
617,MODEL1,PARMS,BronInt,1.059547395,10.67812705,0.310196433,-0.901509623,3.051689934,-0.380183326,-0.120512121,0.433019042,0.567830091,-0.324777919,0.235975854,-1
618,MODEL1,PARMS,BronInt,1.176629383,3.974057392,-0.011647832,0.165174211,-0.544502374,0.09986782,0.045514523,-0.135520528,0.785254109,-3.052573999,6.401262573,-1
619,MODEL1,PARMS,BronInt,1.033813134,3.954940356,0.568848999,-1.44277056,5.230938353,-0.020786388,0.630003432,-1.97550528,0.573209256,-1.234663901,2.175891686,-1
620,MODEL1,PARMS,BronInt,1.14060609,-0.42967716,0.094871813,-0.378924566,1.593594387,0.193777549,-0.858970144,1.908670495,1.540571677,-3.212933519,5.292232398,-1
621,MODEL1,PARMS,BronInt,1.068627177,19.21095019,0.373212475,-0.661883926,2.222698298,-1.069356964,3.673647489,-7.85417595,1.003245585,-2.600251899,4.86982633,-1
622,MODEL1,PARMS,BronInt,1.062583276,-0.292788078,0.253947233,-0.548183125,2.247435393,0.229321628,0.305646762,-1.323082268,1.02539395,-2.371313445,4.521188205,-1
623,MODEL1,PARMS,BronInt,1.104604536,6.504253553,0.172067219,-0.344841561,1.022905704,-0.097891281,0.235852823,-0.459590694,0.680395977,-0.791319109,0.848188077,-1
624,MODEL1,PARMS,BronInt,1.062575415,-0.379585927,0.280254058,-1.128232553,4.565765489,0.340438592,-1.262577962,2.571947446,0.751863752,-1.836503061,3.2692778,-1
625,MODEL1,PARMS,BronInt,1.140260026,13.36500348,0.061185634,-0.084486857,0.712371392,-0.684803753,2.163526398,-4.792824497,1.44439196,-3.91010658,7.619373318,-1
626,MODEL1,PARMS,BronInt,1.069369845,13.00177072,0.28462938,-0.56010772,1.672328901,-0.539275144,1.837138391,-4.441808413,0.549287078,-0.886386755,1.49945906,-1
627,MODEL1,PARMS,BronInt,1.076487485,5.567999148,0.243509251,-0.471562067,1.165562963,-0.032886604,0.448102121,-0.686353971,0.548259185,-0.845852524,0.493551219,-1
628,MODEL1,PARMS,BronInt,1.118195162,11.57252616,0.047825384,-0.582483872,2.813711661,-0.499117694,1.178574987,-2.746276773,1.250553212,-2.229940583,3.513980148,-1
629,MODEL1,PARMS,BronInt,1.02482121,17.95395162,0.192391328,-0.352452008,0.299700882,-0.762761498,1.500680011,-2.776495819,0.246639805,0.38094261,-1.281625201,-1
630,MODEL1,PARMS,BronInt,1.002695169,13.81580977,0.302596329,-0.917297552,3.60638835,-0.638303989,1.453255365,-2.903821768,0.770907747,-1.483073586,2.683756148,-1
631,MODEL1,PARMS,BronInt,1.090151619,2.286313367,0.073811909,-0.145278346,1.169926967,0.203536862,0.787205512,-2.750740011,0.633904052,-0.796176751,0.809827854,-1
632,MODEL1,PARMS,BronInt,1.105219712,5.899404768,0.144709703,-0.589401993,2.608555882,-0.066910953,0.325836214,-1.006343364,0.816901111,-2.102890515,4.057128656,-1
633,MODEL1,PARMS,BronInt,1.132511408,6.767582928,0.410569434,-1.002190465,3.457435262,-0.242563843,0.861140186,-2.263022008,0.912984323,-1.24040505,1.810775533,-1
634,MODEL1,PARMS,BronInt,1.170191119,7.887557099,0.270631266,-0.444891273,1.334365931,-0.263034833,0.271511602,-0.101291348,0.865217308,-1.179990168,1.327559926,-1
635,MODEL1,PARMS,BronInt,1.041343587,13.95612131,0.025389803,-0.267030495,0.893665436,-0.604332185,1.576197616,-3.682337836,1.025529461,-2.267753667,4.303854537,-1
636,MODEL1,PARMS,BronInt,0.963626203,5.323219732,0.420235443,-1.072061661,3.835007702,-0.061551582,0.074532399,-0.849607715,0.565004192,-1.064335312,2.33583887,-1
637,MODEL1,PARMS,BronInt,1.02919483,7.271223742,0.082315314,0.006008617,0.233419532,-0.104869831,0.17646513,-0.416182778,0.521108237,-0.294283198,0.03991032,-1
638,MODEL1,PARMS,BronInt,1.069110791,-0.624278542,0.17820101,-0.375778923,1.431591205,0.380634188,-0.995700931,2.163468317,0.640431537,-1.383587207,2.151744105,-1
639,MODEL1,PARMS,BronInt,1.046187998,8.9992217,0.042697587,-0.046580263,0.428143435,-0.220237414,1.38632596,-3.587017242,0.613507277,-0.700416442,0.540196466,-1
640,MODEL1,PARMS,BronInt,0.993206797,12.43276975,0.208141871,-0.617207369,2.353895466,-0.449365876,2.14873254,-5.202522507,0.452399237,-0.665331351,1.05750234,-1
641,MODEL1,PARMS,BronInt,1.001813183,12.429947,0.12017638,-0.203920028,0.585557226,-0.660145238,2.189439062,-4.628490497,1.505352969,-2.814553846,4.37825908,-1
642,MODEL1,PARMS,BronInt,1.028430315,3.812785569,0.167851516,-0.348374636,1.142507478,0.031632228,0.574390435,-1.874424059,0.873239103,-1.561405003,2.6349875,-1
643,MODEL1,PARMS,BronInt,1.02276101,13.21811266,0.069406576,-0.042633497,0.093538938,-0.594251573,1.657185739,-3.399435745,1.057713683,-2.294117091,4.000973272,-1
644,MODEL1,PARMS,BronInt,1.077958071,9.966788482,0.295994365,-1.031712846,3.898254226,-0.259662206,1.021528615,-2.404566895,0.234283598,0.388834067,-1.349769077,-1
645,MODEL1,PARMS,BronInt,1.01930675,1.963304957,0.146970356,-0.406142303,1.388151254,0.147882938,-0.418257706,0.600024647,1.00192723,-2.490324957,4.802467149,-1
646,MODEL1,PARMS,BronInt,1.046257017,6.970425337,0.288505364,-0.738275725,2.739205246,-0.188682116,1.201462056,-2.698141301,0.781181232,-1.515638383,2.388770616,-1
647,MODEL1,PARMS,BronInt,1.039615946,5.319905008,0.121891158,-0.39037099,2.220334032,0.002121305,1.025691297,-2.982501249,0.578488416,-0.486578769,0.212184721,-1
648,MODEL1,PARMS,BronInt,1.115880766,7.806557827,0.152463713,-0.682499937,2.767723803,-0.328918865,0.020337354,0.286994438,1.477751776,-3.218377659,5.734249411,-1
649,MODEL1,PARMS,BronInt,1.097633463,2.338348283,0.137004194,-0.220153826,0.561016686,0.134983814,0.530521679,-1.844425491,0.915780514,-2.358447868,4.210872967,-1
650,MODEL1,PARMS,BronInt,1.029853656,21.50128199,0.078907469,-0.236217392,1.006303417,-0.91358748,2.676527733,-5.308665492,-0.012317589,0.772616006,-1.855845708,-1
651,MODEL1,PARMS,BronInt,0.995709068,-4.228448425,0.245174066,-0.545740949,2.012964835,0.612005369,-1.304285298,1.822377097,0.562143363,-1.442492049,3.06072774,-1
652,MODEL1,PARMS,BronInt,1.102047415,4.301233357,0.090858755,0.145619716,-0.621688023,-0.015096388,0.522796874,-1.731675141,0.980806726,-2.23627061,3.991954823,-1
653,MODEL1,PARMS,BronInt,0.998016053,7.216968364,0.252518135,-0.422826848,1.015820731,-0.191838343,0.939411613,-2.836848858,0.787470016,-1.941363351,4.307400727,-1
654,MODEL1,PARMS,BronInt,1.061786738,1.88841222,0.220115976,-0.426107914,1.853060233,0.208179341,0.492932939,-1.614123934,0.538754888,-1.180163765,2.285150342,-1
655,MODEL1,PARMS,BronInt,1.114324268,16.39122362,0.1652513,-0.90754826,3.620563718,-0.830404552,1.664284898,-3.579303308,1.130410425,-1.805105396,2.961818023,-1
656,MODEL1,PARMS,BronInt,1.066397455,0.568803049,0.197822716,-0.603825332,2.909445985,0.280499148,-0.390416521,0.007296338,0.636861851,-0.909944371,1.606183817,-1
657,MODEL1,PARMS,BronInt,1.057540021,1.913927471,0.259065611,-0.606823409,2.476645133,0.248049326,-0.164336572,-0.49376299,0.330894383,-0.581415788,1.206606249,-1
658,MODEL1,PARMS,BronInt,1.045905944,8.094903591,0.247316592,-1.034090099,4.338658189,-0.335523907,-0.446911211,1.745514023,1.319659426,-2.817428943,5.055430047,-1
659,MODEL1,PARMS,BronInt,0.999212203,4.104474781,0.466871028,-1.387941725,4.978738424,-0.053508718,0.510404933,-1.488151207,0.876781206,-1.778302541,2.941849187,-1
660,MODEL1,PARMS,BronInt,1.075759226,15.74703084,0.473978105,-1.119876005,3.646149027,-0.750487342,1.868806317,-3.678656139,0.515220348,-0.812431278,1.307501691,-1
661,MODEL1,PARMS,BronInt,1.078057446,10.86405437,0.28223513,-0.777549793,2.880584361,-0.371238997,1.729862754,-4.25472672,0.409163148,-0.167623959,0.176250852,-1
662,MODEL1,PARMS,BronInt,1.002567101,15.1646979,0.441508094,-0.84249202,2.640945893,-0.749057077,2.850023119,-6.857396646,0.578123545,-0.904419415,1.765793049,-1
663,MODEL1,PARMS,BronInt,1.072154093,12.12797457,0.436871702,-1.290416733,4.864730151,-0.550570152,2.418685081,-6.545791985,0.665284433,-0.738423535,1.323281349,-1
664,MODEL1,PARMS,BronInt,1.041137041,16.55557699,0.348374265,-1.014307919,3.541049463,-0.775825363,1.662317895,-3.082858456,0.470135453,0.440892415,-1.815866898,-1
665,MODEL1,PARMS,BronInt,1.060601337,11.02768467,0.133417678,-0.550748846,2.538990853,-0.385144954,0.781932286,-1.851987347,0.729662985,-1.223690727,2.263878632,-1
666,MODEL1,PARMS,BronInt,1.080298011,2.422409464,0.142707493,-0.235439076,1.786193569,0.075891527,-0.272443429,0.33638676,1.099582943,-2.525167893,4.827122017,-1
667,MODEL1,PARMS,BronInt,0.989931171,9.795675253,0.229109181,-0.408499547,1.420297378,-0.337434828,1.232706063,-3.344736148,0.696597373,-1.282477941,2.128731772,-1
668,MODEL1,PARMS,BronInt,1.083153164,-2.327655269,0.125774968,-0.33785726,0.432145282,0.49272379,-1.805793217,3.71746531,0.744113376,-1.00611084,1.575998757,-1
669,MODEL1,PARMS,BronInt,1.18106505,-4.101210846,0.249954889,-0.911433211,3.519437389,0.543530013,-1.912531609,3.999749016,0.962385705,-3.489423254,7.640069126,-1
670,MODEL1,PARMS,BronInt,1.069510002,12.08641699,0.119284635,-0.331552813,0.789910214,-0.573343106,1.880990041,-4.606034545,1.346614166,-3.751374943,7.207100569,-1
671,MODEL1,PARMS,BronInt,0.952447728,1.564080585,0.171672159,-0.914391387,3.916894339,0.199451376,0.658449046,-2.209461612,0.869691043,-2.515455522,4.983882628,-1
672,MODEL1,PARMS,BronInt,1.070434451,-1.978982507,0.110308096,0.357150946,-1.570843004,0.429582398,-0.336421383,-0.719916664,0.743422798,-1.020999475,1.631436274,-1
673,MODEL1,PARMS,BronInt,1.169634686,7.398057155,0.02950025,-0.298842812,1.212042478,-0.077775544,0.67824714,-2.522168932,0.607467691,-1.143619799,2.045383944,-1
674,MODEL1,PARMS,BronInt,1.076840723,6.525736732,0.016474177,0.007528774,0.009248427,-0.065037137,-0.012287329,-0.175111027,0.754577188,-1.924103255,3.840938474,-1
675,MODEL1,PARMS,BronInt,1.220718645,16.13182012,0.361899628,-0.655804865,1.922507598,-1.025515093,4.400575125,-9.193618476,1.682455339,-4.365337606,8.032495888,-1
676,MODEL1,PARMS,BronInt,1.052801334,2.342259002,0.236430661,-0.677292666,2.63214306,0.14223703,-0.092412051,-0.361194596,0.669253726,-0.454823075,0.050450151,-1
677,MODEL1,PARMS,BronInt,1.101220211,11.42623763,0.276537246,-0.983338551,3.644191266,-0.615727832,1.455728138,-3.514749932,1.522311526,-3.694113688,7.32250167,-1
678,MODEL1,PARMS,BronInt,1.125627746,3.345195706,0.286388181,-0.819710488,3.54329653,0.065354678,0.706725818,-2.700950367,0.670050748,-1.916250174,4.192275817,-1
679,MODEL1,PARMS,BronInt,1.018254443,9.815794801,0.405976428,-0.886106993,2.843318034,-0.462910492,1.133340051,-2.19375084,1.04199915,-2.355674657,4.15330769,-1
680,MODEL1,PARMS,BronInt,1.028565001,10.01619682,0.475583738,-1.290299656,4.826352644,-0.398645853,0.88763316,-1.205374275,0.604404479,-0.588050796,0.247493241,-1
681,MODEL1,PARMS,BronInt,1.040492186,16.34609368,0.410373314,-1.302366915,5.241148934,-0.797779075,3.253792774,-7.575223428,0.584460557,-1.531399128,3.171240372,-1
682,MODEL1,PARMS,BronInt,1.065169217,4.260562595,0.065317064,-0.10449032,0.277533925,-0.013991654,0.457553895,-1.084511003,1.093045709,-2.447184865,4.377981836,-1
683,MODEL1,PARMS,BronInt,1.012792607,5.187767869,0.223167407,-0.594872888,2.560147144,-0.077625645,1.963765272,-5.590435623,0.879374983,-2.378473044,4.828128059,-1
684,MODEL1,PARMS,BronInt,1.0519865,10.74322792,0.188091272,-0.630347987,2.203315007,-0.554967796,0.747404746,-1.394035147,1.552150758,-3.201829038,5.261214028,-1
685,MODEL1,PARMS,BronInt,1.075780368,10.00159843,0.22873308,-0.529298498,1.949637402,-0.358107728,1.282692907,-3.699425576,0.675735101,-0.805953336,1.196858125,-1
686,MODEL1,PARMS,BronInt,1.050690661,-2.293445319,0.485844745,-0.804423583,3.108424949,0.36113663,-0.518402396,0.885522636,0.653479964,-1.31226518,2.326103825,-1
687,MODEL1,PARMS,BronInt,1.115062694,5.545328911,0.243897998,-0.348600844,1.206047467,-0.043238172,1.031560844,-2.50244037,0.443326915,-0.708122168,1.333792432,-1
688,MODEL1,PARMS,BronInt,1.026341882,6.965634184,0.209000064,-0.515621732,1.835696876,-0.116162605,1.81454737,-4.911837746,0.550560292,-1.531012938,3.321512261,-1
689,MODEL1,PARMS,BronInt,1.061763335,5.545205072,0.164906197,-0.286629593,1.208632745,-0.063538614,0.072336629,-0.721800047,0.835299182,-2.143994028,4.365208657,-1
690,MODEL1,PARMS,BronInt,1.214119126,5.170533533,0.160221681,-0.460596152,1.959034198,-0.233590542,0.177264524,-1.009384614,1.730142423,-3.212647788,5.452864152,-1
691,MODEL1,PARMS,BronInt,1.090759565,14.57321961,0.045584943,-0.187147568,1.231711779,-0.560760696,2.178855314,-5.263729714,0.4778059,-0.275272331,0.041542173,-1
692,MODEL1,PARMS,BronInt,1.121866241,-1.771783562,0.234188065,-0.622649633,2.880735453,0.413986106,-0.726905509,1.523460027,0.699920732,-2.008631332,4.235159039,-1
693,MODEL1,PARMS,BronInt,1.071841775,10.96599945,0.397727937,-1.019006274,3.7113201,-0.511332755,0.640504902,-0.476837245,0.945603879,-1.577131102,2.489741813,-1
694,MODEL1,PARMS,BronInt,1.040839075,10.0913174,0.206819122,-0.356099653,1.432461928,-0.344980996,1.87518162,-3.853299901,0.614212871,-0.851134074,0.767558068,-1
695,MODEL1,PARMS,BronInt,1.038353099,9.667701072,0.364416321,-0.746172654,2.288437149,-0.371933408,1.422913437,-3.287751233,0.660251414,-0.711376397,0.477696508,-1
696,MODEL1,PARMS,BronInt,1.119212299,11.92630868,0.215761945,-0.656981464,2.49170878,-0.531701041,0.365250965,-0.624591631,1.034804906,-1.586881467,2.524443559,-1
697,MODEL1,PARMS,BronInt,1.037835951,6.169765747,0.217639796,-0.611394998,2.505443046,-0.155653887,1.467384977,-3.79055878,0.960131061,-3.229733838,7.117414453,-1
698,MODEL1,PARMS,BronInt,1.035597895,6.119292956,0.319206371,-0.87259654,3.134189931,-0.183932985,1.69801949,-4.679313057,1.007820304,-2.843294223,5.925751023,-1
699,MODEL1,PARMS,BronInt,1.023804771,18.10692762,0.212341905,-0.776194631,2.799891109,-0.926177416,2.367150653,-4.855828857,0.962634545,-1.432372331,2.261999345,-1
700,MODEL1,PARMS,BronInt,1.108649403,16.80838159,0.068628397,0.03346536,-0.044598643,-0.730889122,2.039689584,-3.924553763,0.556115148,-1.121359573,2.017861818,-1
701,MODEL1,PARMS,BronInt,1.107168011,1.780697945,0.18822899,-0.440751023,1.658656842,0.189172332,-1.038999894,2.18195738,0.764753114,-1.281500829,2.196683182,-1
702,MODEL1,PARMS,BronInt,1.038400575,10.2493902,0.194740662,-0.325852922,0.982482652,-0.36488733,0.786745015,-1.692905062,0.771067633,-2.074060082,4.211295314,-1
703,MODEL1,PARMS,BronInt,1.134236604,5.939019485,0.083360133,-0.26613863,1.295684067,0.038896503,0.32381646,-1.599882908,0.347719594,-0.152045227,0.100550887,-1
704,MODEL1,PARMS,BronInt,1.01105955,7.900331754,0.289740782,-0.575661933,1.516500847,-0.296678936,0.543766304,-0.558086762,1.039861271,-2.494494622,4.489900449,-1
705,MODEL1,PARMS,BronInt,1.069442373,8.489124639,0.271872879,-0.664622831,2.862878955,-0.317776398,1.84798376,-4.8133865,0.942247006,-2.809576384,5.902428736,-1
706,MODEL1,PARMS,BronInt,1.095682429,17.32094411,0.182995767,-0.413625321,1.126585589,-1.101599138,4.230371335,-10.47296383,2.012814846,-5.441844085,10.59870255,-1
707,MODEL1,PARMS,BronInt,1.092212617,18.56213494,0.077578244,-0.431311136,1.660644491,-0.924184519,2.638321825,-5.400594362,1.040282222,-2.878671714,5.72544836,-1
708,MODEL1,PARMS,BronInt,1.126847551,12.52065938,0.117964066,-0.55196844,2.243185685,-0.550977241,1.638597592,-3.947302181,1.128337827,-2.152820445,3.62571482,-1
709,MODEL1,PARMS,BronInt,1.010686809,13.15431366,0.07794306,0.126258658,-0.300673062,-0.517466579,2.553295689,-5.935116837,0.597818774,-1.170783155,1.93840025,-1
710,MODEL1,PARMS,BronInt,1.051671283,8.97755931,0.440479131,-1.062234814,3.62633628,-0.338016212,0.635175157,-0.569641819,0.665909535,-0.854345091,0.78706868,-1
711,MODEL1,PARMS,BronInt,1.04690096,8.729930397,0.259950241,-0.481583673,1.693283993,-0.328599257,1.426448206,-3.614218815,0.860354093,-1.416102607,2.39226012,-1
712,MODEL1,PARMS,BronInt,1.132834683,14.27279912,0.234833035,-0.24455276,0.383753196,-0.80210777,2.031826452,-4.231129794,1.430198246,-2.799131867,4.844579947,-1
713,MODEL1,PARMS,BronInt,1.115002363,11.31493098,-0.000173833,0.035507252,-0.033007542,-0.342415269,0.464116693,-0.973473442,0.536076886,0.218453934,-1.435902621,-1
714,MODEL1,PARMS,BronInt,1.285249125,1.0150592,0.361871615,-0.621940694,1.565265645,0.278534117,-0.686094502,1.23312113,0.337704736,-0.819146229,1.840687479,-1
715,MODEL1,PARMS,BronInt,1.004828393,8.723832383,0.424142213,-0.864406978,2.476483093,-0.355053787,0.716878087,-1.380151195,0.894225364,-2.43939957,4.970369273,-1
716,MODEL1,PARMS,BronInt,1.047446173,9.100054591,0.188615329,-0.369116697,1.474683655,-0.382594501,2.221847795,-5.226375654,1.112417054,-2.667371139,4.8194596,-1
717,MODEL1,PARMS,BronInt,1.113957635,7.359443234,0.232479321,-0.907701635,4.151040609,-0.337818851,1.04959534,-2.558815308,1.435018105,-2.413048552,3.73008698,-1
718,MODEL1,PARMS,BronInt,1.047275914,4.915447228,0.150057154,-0.306293354,1.100464734,-0.087420877,-0.55566116,2.398721136,1.181420972,-2.830717129,5.197926967,-1
719,MODEL1,PARMS,BronInt,0.983661697,5.797210322,0.335290015,-1.101833658,4.648883248,-0.179246327,1.096903227,-2.143659638,1.044295258,-2.549415527,4.510381968,-1
720,MODEL1,PARMS,BronInt,1.14764405,9.082180173,0.286034005,-0.63410866,2.253619704,-0.370912569,2.015753515,-4.723749345,0.965871488,-2.739327571,5.439131824,-1
721,MODEL1,PARMS,BronInt,1.042749754,-10.7517109,0.360923306,-0.83520153,2.985404854,0.990433718,-2.320598745,4.475855135,0.605544954,-1.252500342,2.277695838,-1
722,MODEL1,PARMS,BronInt,1.023743874,7.996587656,0.322318539,-0.976314705,3.63540798,-0.289148907,0.718493363,-1.950463835,0.933682978,-1.675020277,2.887672104,-1
723,MODEL1,PARMS,BronInt,1.07144409,1.840202516,0.002560203,-0.339088127,2.031587377,0.206257111,-1.315719466,3.133099867,0.945854241,-1.020800346,0.845522465,-1
724,MODEL1,PARMS,BronInt,1.056429489,10.63635632,0.291229151,-0.623449149,2.144714677,-0.486561239,1.734140256,-3.900050223,0.980303351,-1.590658539,2.332945415,-1
725,MODEL1,PARMS,BronInt,1.027389241,2.316297894,0.193781682,-0.706647523,3.280798912,0.178495097,0.469570961,-1.577514685,0.610378728,-1.21584842,2.047115527,-1
726,MODEL1,PARMS,BronInt,0.984649464,15.91426002,0.222696651,-0.643073523,2.388111897,-0.804980471,2.633945462,-5.717771011,1.019599095,-2.568618479,4.965126438,-1
727,MODEL1,PARMS,BronInt,1.02928988,3.914934975,0.148836734,-0.332357566,0.985742152,0.021697027,0.283562656,-1.594383666,0.963941412,-2.344695241,4.446151574,-1
728,MODEL1,PARMS,BronInt,1.082988506,8.857774052,0.252233431,-0.468195522,1.417963052,-0.268143881,0.624878833,-1.263226419,0.620593155,-0.850909134,1.362634537,-1
729,MODEL1,PARMS,BronInt,1.033880234,8.68526323,0.379081483,-0.878539821,3.687069268,-0.438034511,1.608685173,-3.519818411,1.214962119,-2.338306149,4.021403309,-1
730,MODEL1,PARMS,BronInt,1.104367757,8.311741594,0.580279542,-1.295704306,4.391658029,-0.352952084,1.651865656,-4.16522035,0.689121463,-1.553932473,3.57708343,-1
731,MODEL1,PARMS,BronInt,1.111223577,21.41000816,0.099935013,-0.406027131,1.478587652,-1.228699232,3.793588021,-7.339092053,1.384748197,-2.490156539,3.698896902,-1
732,MODEL1,PARMS,BronInt,1.118506364,10.59432786,0.124751328,-0.236575258,0.949634315,-0.545836863,2.985411322,-7.100217902,1.502523787,-3.676760106,6.758052351,-1
733,MODEL1,PARMS,BronInt,1.05629222,9.055351013,0.235982102,-0.647257496,2.737354571,-0.240864588,1.486261797,-4.453971942,0.392450901,0.926127277,-2.597943945,-1
734,MODEL1,PARMS,BronInt,1.122960559,13.88748555,0.386182218,-0.697404865,1.983665507,-0.780532276,2.444747946,-5.464059964,1.239988228,-2.500690626,4.487838609,-1
735,MODEL1,PARMS,BronInt,1.040265336,15.30986762,-0.033580178,-0.289801602,1.465675117,-0.553143724,3.844874008,-10.01944123,0.474881041,-2.066828539,4.25106436,-1
736,MODEL1,PARMS,BronInt,1.092877769,3.069390786,0.325807715,-0.591497995,2.222332347,-0.019271146,1.307560481,-3.844593988,1.083349928,-2.995615278,5.939511121,-1
737,MODEL1,PARMS,BronInt,1.159046038,7.969889862,0.077069558,-0.212481441,0.396338968,-0.303534112,0.073657399,0.067690581,1.451216508,-3.638669661,6.708032,-1
738,MODEL1,PARMS,BronInt,1.078582049,1.317917937,0.285530403,-0.398346322,1.027396426,0.15403232,-1.240819807,3.137772638,0.911956142,-1.913176092,3.280487379,-1
739,MODEL1,PARMS,BronInt,0.995496366,13.98159404,0.185320373,-0.352129613,1.207805976,-0.57370034,1.275047381,-2.415175246,0.485670582,0.695288384,-2.601495701,-1
740,MODEL1,PARMS,BronInt,0.999471798,13.38441575,0.165671769,-0.75624328,3.48206524,-0.60292585,1.597281782,-3.57447384,1.022376162,-2.529566446,4.879408509,-1
741,MODEL1,PARMS,BronInt,1.008184155,11.80834491,0.448666718,-0.674875644,1.6463853,-0.612818911,2.364943431,-5.238059058,0.956620054,-1.955592653,3.321436647,-1
