SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RUL
650,MODEL1,PARMS,RUL,1.135001197,11.93923368,0.350258655,-0.550232841,1.492911304,-0.490343245,2.343514606,-4.746612658,0.041734049,1.049697399,-2.593054461,-1
651,MODEL1,PARMS,RUL,1.133178172,-11.54143552,0.552289565,-1.119604035,3.70132258,0.893511879,-1.571611933,2.5767929,0.560227592,-0.979626208,2.15168594,-1
652,MODEL1,PARMS,RUL,1.00017939,4.121036323,0.328016897,-0.448492017,1.546589759,-0.014397963,0.496058214,-0.408666633,0.261031711,0.243977959,-1.235474352,-1
653,MODEL1,PARMS,RUL,1.131579551,1.998949611,0.214918397,-0.40400637,1.428017718,0.09259219,0.832267298,-2.89312083,0.689865133,-1.941086259,4.43312143,-1
654,MODEL1,PARMS,RUL,1.08913708,-2.185111535,0.333183476,-0.625944937,2.498707504,0.407285443,0.001955631,-0.865236992,0.315841435,-0.79058394,2.160168606,-1
655,MODEL1,PARMS,RUL,1.036017161,3.928265228,0.250741745,-0.547681977,1.982090101,-0.106342219,0.299968096,-0.316230432,0.947924787,-2.333108218,4.679256346,-1
656,MODEL1,PARMS,RUL,1.089443004,2.618821406,0.035458449,-0.046562676,0.86411417,0.109384524,0.51098119,-1.742557999,0.609358321,-0.985298597,1.866025129,-1
657,MODEL1,PARMS,RUL,1.021299526,-1.46372938,0.445948881,-0.856776267,2.926260034,0.307362319,-0.088732862,-0.175049052,0.392816216,-1.024710399,2.120226586,-1
658,MODEL1,PARMS,RUL,1.068679851,5.297090539,0.213444996,-0.793954793,3.582329587,-0.204985885,0.468464323,-0.392247787,1.131381953,-3.037612141,5.948161389,-1
659,MODEL1,PARMS,RUL,1.046700317,1.222575056,0.373997526,-1.354379872,4.987050503,0.125319932,0.745406613,-2.525637212,0.668338103,-1.747749053,3.345658792,-1
660,MODEL1,PARMS,RUL,1.113512567,14.13842022,0.331072321,-0.837736176,3.011504946,-0.699365818,2.538091517,-4.806539445,0.516783069,-1.246779939,2.223194313,-1
661,MODEL1,PARMS,RUL,1.167902768,5.277688578,0.404945482,-0.673927025,1.319091411,-0.096750496,0.556925922,-1.418109624,0.257209664,0.485104764,-1.334273761,-1
662,MODEL1,PARMS,RUL,1.067518146,4.520909499,0.416896979,-0.659004745,2.027787724,-0.000736317,1.370270492,-3.825185548,0.009549534,-0.323137702,1.46939173,-1
663,MODEL1,PARMS,RUL,1.15597652,3.738447876,0.349909048,-0.733414525,2.421507331,0.011654406,0.430443613,-1.328779935,0.278073843,-0.542867797,1.846461023,-1
664,MODEL1,PARMS,RUL,1.063262855,-0.764757364,0.503387152,-0.830433241,2.430688622,0.210418351,-0.403041309,1.551454518,0.485926801,-0.671992672,1.075515522,-1
665,MODEL1,PARMS,RUL,1.035360983,8.303167642,0.0915563,-0.336728131,1.834457159,-0.324901585,0.597455412,-0.274531034,0.936534579,-2.257522178,4.254166375,-1
666,MODEL1,PARMS,RUL,1.001253857,0.330389047,0.144364748,0.021181588,0.147604774,0.261868597,-0.183444608,0.634776676,0.355723281,0.007633618,-0.39309525,-1
667,MODEL1,PARMS,RUL,0.991087529,9.727178135,0.137434047,-0.192627472,0.419905205,-0.329275799,1.734037945,-4.448816747,0.461862442,-2.420460071,5.997279912,-1
668,MODEL1,PARMS,RUL,1.037075939,-4.314383587,0.392329395,-0.616283324,1.155165229,0.456598158,-0.80098881,2.233626994,0.61088161,-0.95271121,1.704593526,-1
669,MODEL1,PARMS,RUL,1.051016748,1.037698203,0.202574563,-0.565874296,1.726990023,0.142257219,-0.93364581,2.705032289,0.862117546,-1.887103443,3.212728239,-1
670,MODEL1,PARMS,RUL,1.008181882,-2.454976242,0.005943488,0.061053738,-0.577791445,0.390576805,-0.59189547,0.753177963,1.019528429,-3.612944419,7.713758203,-1
671,MODEL1,PARMS,RUL,0.956659195,4.696187251,0.2183436,-0.326809215,0.953861999,-0.146946778,1.313350814,-2.473853451,0.886505171,-2.103146802,3.797066454,-1
672,MODEL1,PARMS,RUL,1.035943686,-4.165057903,0.166434759,-0.236377155,0.702271801,0.483758139,-0.059323644,-0.605901913,0.756143918,-1.751614486,3.063151287,-1
673,MODEL1,PARMS,RUL,0.989827497,0.159039962,0.237038948,-0.350499244,1.34773177,0.217973117,0.273836477,-0.921980171,0.585686136,-1.500740867,3.153166286,-1
674,MODEL1,PARMS,RUL,1.138015736,4.436811196,0.351191422,-0.601515959,1.497537013,-0.072847385,0.265375009,-0.174568809,0.5832549,-1.840856589,3.915233807,-1
675,MODEL1,PARMS,RUL,1.058870027,15.43753694,0.205086797,-0.410239025,1.478252385,-0.883240157,3.306975284,-7.210635934,1.129059333,-3.395725665,7.09559909,-1
676,MODEL1,PARMS,RUL,1.134210056,-8.680661451,0.355587386,-0.627678567,2.420466716,0.759267519,-1.299951657,2.390874263,0.566708631,-1.30612846,2.679166758,-1
677,MODEL1,PARMS,RUL,1.061564428,4.22437413,0.41099675,-1.069602735,3.83256003,-0.132655908,0.94449738,-2.294131509,0.786617567,-1.836181659,3.788262415,-1
678,MODEL1,PARMS,RUL,1.008570519,5.673377521,0.347288274,-0.55398304,1.753069224,-0.233855614,1.243012761,-2.828910845,0.831746361,-1.925082401,3.580127407,-1
679,MODEL1,PARMS,RUL,1.009321271,4.842148512,0.208701778,-0.336231384,0.835085908,-0.094366927,0.190570075,-0.137417233,0.689314258,-1.405006133,2.50756156,-1
680,MODEL1,PARMS,RUL,1.059750815,9.324845467,0.230550008,-0.460353839,1.742086996,-0.378291597,1.578407977,-3.049294744,0.540500219,-0.726593752,1.045425098,-1
681,MODEL1,PARMS,RUL,1.088467953,9.904569602,0.372359729,-0.926008384,3.652338983,-0.484855911,3.13441614,-7.444789565,0.704991958,-2.412519649,5.026279028,-1
682,MODEL1,PARMS,RUL,1.057424809,0.256107202,0.059402521,0.055996049,-0.562215225,0.323967161,0.3734662,-1.185174172,0.321918975,-0.59358726,0.919328253,-1
683,MODEL1,PARMS,RUL,1.104762655,-4.634061145,0.062134239,-0.187837864,1.046879899,0.512602424,-1.020427136,1.939729869,1.050126033,-3.157141287,6.444830301,-1
684,MODEL1,PARMS,RUL,1.093211006,1.34972114,0.269894885,-0.424278947,1.066913045,-0.110568544,-0.120644706,0.710862966,1.861246968,-5.940235651,11.84642032,-1
685,MODEL1,PARMS,RUL,1.121579139,5.741935511,0.432354506,-0.64482706,1.980610165,-0.209470628,0.673087393,-1.192057054,0.571282391,-1.202177234,2.332961681,-1
686,MODEL1,PARMS,RUL,1.011528487,0.282986384,0.345422843,-0.39899325,1.586249161,0.192221971,1.517257788,-3.853683436,0.374935702,-0.333795288,-0.091506407,-1
687,MODEL1,PARMS,RUL,1.004209667,-0.757842064,0.400588327,-0.259441723,0.283025141,0.204250743,-0.116404038,0.741147736,0.574461279,-1.181497085,2.388362946,-1
688,MODEL1,PARMS,RUL,1.057487783,12.17356504,0.52449166,-1.218799652,4.369459672,-0.607897012,2.548911694,-5.354386082,0.334966275,-0.431730934,0.917472061,-1
689,MODEL1,PARMS,RUL,1.129532208,7.700248415,0.205969102,-0.344811975,1.225020198,-0.368060416,1.474921975,-3.403537392,1.103411125,-2.855773121,5.656919891,-1
690,MODEL1,PARMS,RUL,1.191694038,-4.414524961,0.453006355,-1.0555145,3.862644518,0.304663426,-0.886092094,1.091782305,1.317889432,-2.784652374,5.559905803,-1
691,MODEL1,PARMS,RUL,0.983759926,13.73287319,0.108221883,-0.258652963,1.216024592,-0.611396459,1.930583879,-3.951020305,0.499925119,-0.26069666,0.001392647,-1
692,MODEL1,PARMS,RUL,1.070216505,-1.028252614,0.144721009,-0.139230295,0.690216156,0.373142737,-1.886631019,5.307992392,0.380393762,-0.050579822,-0.265026845,-1
693,MODEL1,PARMS,RUL,1.062446975,12.63478117,0.233042991,-0.420394899,1.18525717,-0.613673463,2.019511734,-3.74186455,0.636484493,-0.968779122,1.788519643,-1
694,MODEL1,PARMS,RUL,1.135937992,3.385992811,0.168764045,-0.341439063,1.050226026,0.064866172,0.194461772,-0.030547098,0.468752102,-0.698117262,0.97718908,-1
695,MODEL1,PARMS,RUL,1.078133259,-6.736053465,0.320806027,-0.142798896,-0.242075716,0.530458685,-1.219761659,3.103419508,1.045440806,-2.412095058,4.025597545,-1
696,MODEL1,PARMS,RUL,1.094810525,2.598086431,0.201775451,-0.467493145,1.896280476,0.114016492,-0.677319811,0.938316465,0.418287772,0.198183111,-0.58375638,-1
697,MODEL1,PARMS,RUL,1.055286664,4.089991996,0.391435825,-0.780180824,2.879668478,-0.120344228,0.839593216,-1.936954185,0.709685122,-1.94332839,4.616871741,-1
698,MODEL1,PARMS,RUL,1.051209253,7.761966967,0.210579016,-0.494390773,1.65966831,-0.40529444,2.851903564,-6.880233425,1.222965566,-3.911318244,8.178537123,-1
699,MODEL1,PARMS,RUL,1.006557193,-7.077876368,0.277515511,-0.577560194,2.146440079,0.691027919,-1.534097231,3.825185382,0.537002975,-1.566980514,3.514400055,-1
700,MODEL1,PARMS,RUL,1.06120589,16.66477334,0.195538265,-0.154982132,0.369441753,-0.815023963,1.841038708,-2.466745617,0.417871884,-0.128623087,-0.465573845,-1
701,MODEL1,PARMS,RUL,1.085636984,5.627288618,0.331072258,-0.693016509,2.738185625,-0.166967933,0.634228968,-0.467637539,0.54635789,-1.01471578,1.887876725,-1
702,MODEL1,PARMS,RUL,1.127812346,3.31414094,0.227708387,-0.521476227,1.587192067,0.030878119,1.179507857,-2.455197236,0.542163269,-1.165625179,2.328221474,-1
703,MODEL1,PARMS,RUL,1.097625809,-1.009914672,0.27249762,-0.59105047,2.659185043,0.243128792,0.098389746,-0.850770149,0.765995093,-1.978618178,4.388798157,-1
704,MODEL1,PARMS,RUL,1.12710488,-6.125907229,0.553482708,-1.108134838,3.759007568,0.510033711,-2.568116994,7.319519065,0.778075067,-1.63774958,2.995404159,-1
705,MODEL1,PARMS,RUL,1.061963928,-0.975950727,0.237023292,-0.23252142,0.927810766,0.298014865,0.632498453,-2.117260521,0.528904915,-1.480673142,3.191904562,-1
706,MODEL1,PARMS,RUL,1.118906416,13.05951897,0.124247034,0.116204766,-1.476762491,-0.784838388,3.580628746,-8.238619809,1.488889225,-4.582222648,9.270093733,-1
707,MODEL1,PARMS,RUL,1.094596358,17.27543775,0.074767776,-0.23723419,0.650470283,-0.838456513,2.917376658,-6.162230476,0.602067394,-1.239092023,2.170014008,-1
708,MODEL1,PARMS,RUL,1.104694,8.955160416,0.087038885,-0.154282101,0.934609688,-0.323574398,2.247475903,-5.428424777,0.615096886,-1.327643379,2.527363904,-1
709,MODEL1,PARMS,RUL,1.029907819,12.0100621,0.05380761,0.441544722,-1.94445906,-0.493733144,2.778157656,-6.091973172,0.384554452,-0.355376786,0.30671618,-1
710,MODEL1,PARMS,RUL,1.017596996,1.595926537,0.394749416,-0.708698721,2.21945067,0.095497045,0.6614381,-1.552479722,0.462846701,-0.878868871,1.754297287,-1
711,MODEL1,PARMS,RUL,1.083707159,5.592589356,0.23606936,-0.28723551,0.436317983,-0.10459383,1.977833545,-4.918712567,0.396221835,-1.332318382,3.033595669,-1
712,MODEL1,PARMS,RUL,1.170385528,13.48335181,0.241139143,-0.237334874,0.024754888,-0.740544902,1.711912655,-2.697142509,1.028431248,-2.692056054,5.451383431,-1
713,MODEL1,PARMS,RUL,1.124024185,-1.971182976,0.264285712,-0.452960937,1.561307747,0.340695969,-0.348650061,0.472566826,0.640910239,-1.752671264,3.632792545,-1
714,MODEL1,PARMS,RUL,1.056527966,2.341953638,0.38994612,-0.569325762,1.499490793,0.032374441,-0.116557892,0.554369011,0.554405073,-0.869881875,1.64420028,-1
715,MODEL1,PARMS,RUL,1.127144039,-8.266983744,0.481159149,-0.701112722,1.856884395,0.631992876,-1.05212289,2.16550281,0.857804821,-2.381783611,4.988097066,-1
716,MODEL1,PARMS,RUL,1.072326854,5.207251645,0.464145817,-1.132948597,3.801031167,-0.14865804,1.109141198,-2.630269798,0.507438213,-1.433968635,2.943057505,-1
717,MODEL1,PARMS,RUL,1.113569496,7.95546262,0.537200645,-1.222453833,4.484388514,-0.581402193,1.842668475,-3.923558007,1.528239032,-3.431220145,6.362390913,-1
718,MODEL1,PARMS,RUL,1.089700905,-4.57519101,0.232183785,-0.42539042,1.427020623,0.44035818,-1.229815507,2.702216352,1.065621849,-2.795081575,5.693655508,-1
719,MODEL1,PARMS,RUL,1.116401641,5.397512581,0.531321485,-1.028707966,3.320320679,-0.195912166,0.847677838,-0.640686593,0.477161431,-1.154407116,1.713143612,-1
720,MODEL1,PARMS,RUL,1.033124445,7.016628045,0.450969048,-0.962359791,3.266204316,-0.329438519,0.375250597,0.517390169,0.741818284,-1.123738457,1.774408403,-1
721,MODEL1,PARMS,RUL,1.033108402,-4.738747188,0.263422194,-0.400040828,1.006119806,0.577375302,-0.949865774,1.778275696,0.378700581,-0.397516721,0.483267881,-1
722,MODEL1,PARMS,RUL,0.990196463,9.593234804,0.224393407,-0.334532005,1.064260136,-0.449603777,2.149277227,-4.846044701,0.833797892,-2.378183532,5.016074239,-1
723,MODEL1,PARMS,RUL,1.13223689,2.432929903,0.393345365,-0.896724509,3.069172583,0.041869279,-0.270698285,1.058808705,0.554202671,-0.998392042,1.882604881,-1
724,MODEL1,PARMS,RUL,1.077108251,12.23284422,0.274323354,-0.392095335,0.951975634,-0.695852908,2.841424321,-5.880135418,1.046922525,-1.817329599,2.71724429,-1
725,MODEL1,PARMS,RUL,1.048583835,2.721588578,0.290691656,-0.552139342,2.107801527,0.080239197,0.126378251,-0.572619576,0.386218107,-0.701301333,1.829475631,-1
726,MODEL1,PARMS,RUL,1.001947015,5.30013649,0.317055735,-0.375830032,0.242671689,-0.262318767,1.356970857,-2.546652827,1.144055945,-3.294306485,6.485503028,-1
727,MODEL1,PARMS,RUL,1.01641493,4.876965822,0.138477495,0.096986917,-1.264888887,-0.241426403,0.713265181,-1.582946385,1.439905782,-3.287775159,5.910268122,-1
728,MODEL1,PARMS,RUL,1.089813209,11.8302926,0.30500391,-0.497308236,1.108084293,-0.489713823,1.844024261,-3.796997496,0.327810315,-1.211798984,2.903998245,-1
729,MODEL1,PARMS,RUL,1.165814503,-0.389922999,0.365096245,-0.618082755,1.676647036,0.252832862,-0.089190553,0.395885821,0.370359409,-0.333379513,0.49865714,-1
730,MODEL1,PARMS,RUL,1.078790674,4.64315625,0.53329208,-1.032430509,3.504027523,-0.203587356,1.575016183,-3.298114099,0.729821713,-2.257936975,5.279329404,-1
731,MODEL1,PARMS,RUL,1.114296984,12.50018257,-0.005731616,0.03963999,-0.443230975,-0.565296878,1.641810756,-2.67953414,0.882142955,-2.61025241,5.152447892,-1
732,MODEL1,PARMS,RUL,1.00701146,12.09186115,0.080990261,0.137562806,-0.513715356,-0.644731136,3.089658693,-6.858611706,1.10749825,-3.010479311,5.872794703,-1
733,MODEL1,PARMS,RUL,1.148873572,1.689560136,0.360876842,-0.850703702,3.418736289,0.106185974,0.140674409,-0.565579489,0.497448653,-0.153533877,-0.188894788,-1
734,MODEL1,PARMS,RUL,1.149201994,10.28253256,0.230853501,-0.101735444,-0.261762296,-0.56875152,2.151859558,-4.512358508,1.091327822,-1.74567089,2.681951544,-1
735,MODEL1,PARMS,RUL,0.98855881,8.289147224,0.210671329,-0.173271285,0.034221728,-0.282974301,2.1746735,-5.753464878,0.463229019,-1.196221198,2.519067996,-1
736,MODEL1,PARMS,RUL,1.001197309,9.063771413,0.525753687,-1.07028004,3.704787131,-0.493500873,3.479455084,-8.209885294,0.683432379,-1.504897519,2.940933321,-1
737,MODEL1,PARMS,RUL,1.07827539,5.397583269,0.129740946,-0.461459258,1.81683556,-0.157853597,1.537499747,-3.73163721,0.977684285,-2.922128782,5.988307315,-1
738,MODEL1,PARMS,RUL,1.053611649,7.165784475,0.380306682,-0.893746978,2.813685698,-0.312652725,0.031158198,0.957004953,0.881613515,-2.278872488,4.172915804,-1
739,MODEL1,PARMS,RUL,1.016000487,12.94173717,0.202595099,-0.319035063,0.425207662,-0.532197608,2.262950845,-5.160763415,0.175252982,0.547014048,-1.333199982,-1
740,MODEL1,PARMS,RUL,1.074702283,14.56389787,0.476871762,-1.026800806,3.666508668,-0.85983445,2.268663815,-3.999455866,0.883473547,-2.229343614,4.729139944,-1
741,MODEL1,PARMS,RUL,1.082010056,15.03868778,0.376194764,-0.427449472,0.606195961,-0.881606959,2.94381798,-5.681214553,0.931107524,-2.065273435,3.502061669,-1
742,MODEL1,PARMS,RUL,1.050942372,-16.66124463,0.190006778,-0.092821084,0.028676759,1.284471359,-3.107074638,6.213902772,0.861336659,-2.6862024,5.703177885,-1
743,MODEL1,PARMS,RUL,1.141525648,2.271928945,0.494473239,-0.962273758,2.93885015,0.034328009,0.511922906,-0.480834712,0.409130469,-0.837319625,1.319781132,-1
744,MODEL1,PARMS,RUL,1.01133297,0.553095801,0.325957126,-0.474696107,1.160020409,0.071614582,1.513004056,-3.86728854,1.03744178,-4.137604853,8.96346685,-1
745,MODEL1,PARMS,RUL,1.024103653,4.675693458,0.220902064,-0.188415897,0.499628466,-0.01560332,2.221786742,-5.662861011,0.223527701,-0.264273793,0.127929753,-1
746,MODEL1,PARMS,RUL,1.074308265,3.808572345,0.360425591,-0.59186765,2.00672205,-0.107613334,1.638275827,-4.23409613,0.698558744,-1.188299982,2.352364503,-1
747,MODEL1,PARMS,RUL,1.076917963,5.052225666,0.185550766,-0.154452479,-0.009365768,-0.111677786,0.78229417,-2.098507996,0.726632686,-1.514186124,3.152755743,-1
748,MODEL1,PARMS,RUL,0.997764324,0.102429277,0.369709463,-0.562262256,2.551249429,0.097309732,1.023584183,-2.284830896,0.913390974,-1.991724293,3.507897869,-1
749,MODEL1,PARMS,RUL,1.040598759,6.268996002,0.252287075,-0.494167844,1.493230559,-0.278091333,1.069497514,-1.8366403,0.992436914,-2.662339934,5.638010102,-1
750,MODEL1,PARMS,RUL,1.166871571,-0.582429139,0.642291049,-1.434916795,4.921960475,0.102704993,0.149027836,-0.297360208,0.764936448,-0.502278662,-0.30313138,-1
751,MODEL1,PARMS,RUL,1.064502712,11.14926163,-0.022692162,0.1797246,-0.950509112,-0.488956796,1.462169382,-2.6205852,0.938405565,-2.017574374,3.546077282,-1
752,MODEL1,PARMS,RUL,1.080758304,-1.93924337,0.135269536,-0.042273102,0.066000237,0.415447759,0.284082289,-1.37012517,0.445088349,-1.125610089,2.246740654,-1
753,MODEL1,PARMS,RUL,1.086404118,12.14096075,0.348032951,-0.248991562,0.053625708,-0.654403838,3.570512657,-7.532696201,0.73613999,-2.197948131,4.524123138,-1
754,MODEL1,PARMS,RUL,1.02124895,6.337443973,0.100937664,-0.112710482,1.207897694,-0.282133237,2.341426178,-5.709956674,1.166597055,-3.042535996,5.866112417,-1
755,MODEL1,PARMS,RUL,1.074860042,7.74453598,0.34833467,-0.550870659,1.332828174,-0.226912136,0.034187773,0.970120713,0.247060057,-0.279671672,0.636032072,-1
756,MODEL1,PARMS,RUL,1.08635477,-0.301340639,0.463035418,-0.727763215,2.104905046,0.063905887,-0.158967658,1.071548523,1.12537764,-2.856061659,5.361180075,-1
757,MODEL1,PARMS,RUL,1.084096548,11.93097025,0.227525937,-0.504632361,1.375653575,-0.529360151,0.796770433,-0.76943037,0.59153082,-1.224018039,2.415471538,-1
758,MODEL1,PARMS,RUL,1.094882868,5.920973721,0.122616277,-0.085762221,-0.00374061,-0.155646109,0.174281563,0.234945445,0.775412673,-1.665939883,3.040356546,-1
759,MODEL1,PARMS,RUL,1.018295989,-10.67368931,0.525067424,-1.03376811,3.409082788,0.810609951,-2.866357351,7.05241972,0.818805286,-2.591545598,5.353365826,-1
760,MODEL1,PARMS,RUL,0.973337936,7.363450812,0.217557401,-0.396471237,1.220372077,-0.19612171,2.0847237,-4.73620187,0.402287428,-1.242204248,2.040269559,-1
761,MODEL1,PARMS,RUL,1.068678879,3.579558895,0.258453342,-0.604666916,2.498298031,-0.086691323,0.98394821,-2.718466064,1.005141818,-2.790236361,5.780957304,-1
762,MODEL1,PARMS,RUL,1.042845813,-5.770407188,0.046046001,-0.415883393,1.591713159,0.654535559,-1.304787344,2.466144605,0.883384848,-3.190883543,6.487825056,-1
763,MODEL1,PARMS,RUL,0.967000208,-1.488224111,0.378458912,-0.183066485,-0.477670276,0.216444756,0.559091928,-1.462147813,0.779799544,-1.576133791,2.650406389,-1
764,MODEL1,PARMS,RUL,1.240758524,8.951841081,0.249327359,-0.485271212,1.489811211,-0.431766123,0.754255701,-0.535542197,0.88990931,-0.997462195,1.040075869,-1
765,MODEL1,PARMS,RUL,1.099136077,11.64143203,0.114022125,-0.177222105,0.105204898,-0.551256824,2.987185511,-6.733452788,0.813282538,-2.758810658,6.115872627,-1
766,MODEL1,PARMS,RUL,1.079417822,-2.158734132,0.590530901,-1.131285539,3.725405924,0.153241851,-1.114001605,3.521082314,1.122181099,-2.262559271,4.262548076,-1
767,MODEL1,PARMS,RUL,1.125972433,12.47230714,0.436251361,-0.770897815,2.358016298,-0.677329072,3.379624492,-7.260766777,0.648263349,-1.839712369,3.890342192,-1
768,MODEL1,PARMS,RUL,1.099963696,4.710465116,0.390308272,-0.846978025,2.923510509,-0.243674564,1.120308654,-2.448916111,1.115346042,-2.247116264,3.931018451,-1
769,MODEL1,PARMS,RUL,1.168480766,3.189865929,0.154904453,-0.302377373,1.383431119,0.097493704,-0.020479057,0.408246579,0.316655012,-0.242000042,0.285261635,-1
770,MODEL1,PARMS,RUL,1.049961474,6.256597215,0.251518705,-0.369499638,1.055266449,-0.222749222,0.797469591,-0.948311738,0.770704529,-1.552169812,2.592898545,-1
771,MODEL1,PARMS,RUL,1.081976628,-6.505056873,0.668652125,-1.508455593,4.552818411,0.627439671,-0.764515999,1.471096823,0.131379534,0.081196575,-0.59006262,-1
772,MODEL1,PARMS,RUL,1.065646362,15.52189827,0.055476865,-0.123138982,0.321114067,-0.746363501,2.659224297,-5.54972891,0.715844513,-1.243514427,1.802301428,-1
773,MODEL1,PARMS,RUL,1.029696865,5.178117525,0.393673275,-0.612015762,1.623004769,-0.265186256,0.892382703,-1.278850842,1.084879765,-2.615121337,4.814783718,-1
774,MODEL1,PARMS,RUL,1.045931245,-1.436043998,0.073099462,-0.074861676,0.339504431,0.328222667,-0.877484229,1.755618169,0.885436251,-2.14263935,4.075287875,-1
775,MODEL1,PARMS,RUL,1.023836619,-2.882475695,0.197696045,-0.060896846,0.07139855,0.422084417,-0.870526241,2.508733509,0.628229414,-1.92724682,4.003140842,-1
776,MODEL1,PARMS,RUL,1.10982703,-3.820293813,-0.00884386,0.353774161,-1.18887317,0.433800747,-1.244771172,2.910500121,1.15785155,-2.528060686,4.405323378,-1
777,MODEL1,PARMS,RUL,1.149781576,0.383707407,0.554618324,-1.070608773,3.526808136,0.136740423,-0.019396795,-0.533895271,0.43730648,-0.322726166,0.533401051,-1
778,MODEL1,PARMS,RUL,1.088857121,1.019154667,0.116415716,-0.027731959,0.560247706,0.120606594,0.799160605,-1.472670622,0.992257332,-3.300690865,6.485325077,-1
779,MODEL1,PARMS,RUL,1.12008241,1.047342261,0.175732529,-0.284797298,1.20342794,-0.000229265,0.854334408,-2.540210579,1.43302057,-4.407277047,9.450419299,-1
780,MODEL1,PARMS,RUL,1.17854165,2.980503188,0.32721618,-0.653571078,2.284738915,-0.044016827,0.152434274,0.324301008,0.906373635,-2.948672839,6.248751033,-1
781,MODEL1,PARMS,RUL,1.137541214,5.964893652,-0.011354469,-0.116552592,0.736735343,-0.068388198,0.665700471,-1.899340441,0.641434075,-2.038877642,4.3437267,-1
782,MODEL1,PARMS,RUL,1.004117112,3.066098759,0.371680125,-0.547054131,1.420086063,-0.070294126,1.145770848,-2.123105679,0.76535604,-1.330253455,2.33120267,-1
783,MODEL1,PARMS,RUL,1.18691107,4.022288115,0.172915217,0.013730619,-0.36907647,-0.186640542,1.807235321,-4.608350342,1.305545718,-3.011654426,5.485542085,-1
784,MODEL1,PARMS,RUL,1.0737129,10.03271617,0.237566449,-0.218544231,0.523017646,-0.474930273,1.458722677,-3.08147467,0.788185933,-2.144276512,4.615837766,-1
785,MODEL1,PARMS,RUL,1.012251347,8.813628584,0.045931494,0.039419495,-0.379121557,-0.236140188,1.899451389,-4.05565586,0.361164026,-1.078708653,1.926849193,-1
786,MODEL1,PARMS,RUL,1.009288808,0.054802287,0.515859424,-0.878559269,2.030475934,0.070001997,-0.600077804,1.917493974,0.962037204,-2.284934067,4.195627511,-1
787,MODEL1,PARMS,RUL,0.99992151,4.249912786,0.15626918,0.069562161,-0.477378468,-0.13985848,1.8210214,-3.871258175,1.023165765,-2.124860774,3.133656447,-1
788,MODEL1,PARMS,RUL,1.114060566,-24.55858146,0.254787498,-0.0414842,-0.258886954,1.786298559,-4.999795564,10.20696989,0.819907421,-2.280926264,4.836705715,-1
789,MODEL1,PARMS,RUL,0.992520063,-2.115353097,0.364717809,-0.540905056,1.777835366,0.272397663,-0.387173655,0.984149613,0.791642852,-1.701276551,3.449441563,-1
790,MODEL1,PARMS,RUL,1.094728017,-7.110168519,0.112451138,-0.025179958,0.351550348,0.772648564,-1.293759543,2.621511085,0.447027651,-1.042812464,2.096894197,-1
791,MODEL1,PARMS,RUL,0.971018067,-7.362809049,0.150999301,-0.27131097,0.487208565,0.698315685,-2.1604719,5.114835153,0.859017968,-2.147566637,4.157616283,-1
792,MODEL1,PARMS,RUL,1.039988918,7.40169319,0.060205032,-0.2529276,1.229693537,-0.077285228,1.433768666,-3.489193124,-0.004714105,1.461203686,-3.529128141,-1
793,MODEL1,PARMS,RUL,1.163102457,-5.140125095,0.205831814,-0.173268997,0.115667745,0.584606029,-0.584214094,0.263134913,0.512297742,-1.232202687,2.822061057,-1
794,MODEL1,PARMS,RUL,1.12814418,6.25785213,0.24256919,-0.391448053,1.271451707,-0.214596051,1.69675383,-4.157124581,0.756426968,-2.528281725,5.582908729,-1
795,MODEL1,PARMS,RUL,1.083939136,0.078425736,0.423254994,-0.404997531,0.370505828,-0.042244597,0.355055556,-1.157938121,1.530957051,-3.881880483,7.749053823,-1
796,MODEL1,PARMS,RUL,1.044638219,8.317434467,0.403828545,-0.631626073,1.442374059,-0.399654959,1.421278237,-2.283968219,0.719889075,-0.974528011,1.038064403,-1
797,MODEL1,PARMS,RUL,1.053091824,3.985793144,0.117824751,0.021326305,-0.258657187,0.022741122,0.769647585,-1.891825429,0.473390459,-1.072383576,2.035330351,-1
798,MODEL1,PARMS,RUL,1.078141513,-5.472932195,0.306990425,-0.514398508,1.393546641,0.615565724,-1.649676266,3.556899876,0.440570703,-1.084600339,2.030709118,-1
799,MODEL1,PARMS,RUL,1.06775318,6.519797812,0.225373564,-0.624551121,2.032020434,-0.220800683,-0.206097824,1.442531475,0.803465303,-1.337941491,2.189465365,-1
800,MODEL1,PARMS,RUL,1.020234413,1.280190759,0.204987572,-0.419455649,1.748548684,0.245503569,-0.655342604,1.605328126,0.197154184,-0.12706827,0.273127092,-1
801,MODEL1,PARMS,RUL,1.090882158,3.753724247,0.235258405,-0.566736657,2.092712707,-0.165584652,1.686865239,-4.052381922,1.398657266,-4.830774486,9.758698441,-1
802,MODEL1,PARMS,RUL,1.126193364,-0.732642552,0.127447582,-0.09051793,0.250214742,0.294290732,-0.38520057,0.091376538,0.704486619,-1.787057019,3.879992216,-1
803,MODEL1,PARMS,RUL,1.050208344,9.272876823,0.208525859,-0.223228713,0.744581994,-0.348835361,1.990653702,-3.789814217,0.436989103,-0.631823484,0.303089951,-1
