SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RB4_5
888,MODEL1,PARMS,RB4_5,0.940366942,3.607853878,0.454001616,-0.435031482,0.387014532,-1
889,MODEL1,PARMS,RB4_5,0.922196565,4.36820822,0.265388279,0.156811295,-0.42977075,-1
890,MODEL1,PARMS,RB4_5,0.90586065,3.803806647,0.411319111,-0.122764169,-0.249735934,-1
891,MODEL1,PARMS,RB4_5,0.993008765,3.990684668,0.331549089,0.189649202,-0.659322762,-1
892,MODEL1,PARMS,RB4_5,0.952255159,3.893372501,0.33841498,0.388313303,-1.151723607,-1
893,MODEL1,PARMS,RB4_5,0.86940261,4.342705117,0.255292697,0.352880731,-0.965236152,-1
894,MODEL1,PARMS,RB4_5,0.898528698,3.752892407,0.399587853,-0.328914726,0.293111986,-1
895,MODEL1,PARMS,RB4_5,0.900833775,2.72244212,0.708946502,-1.469233604,2.188029915,-1
896,MODEL1,PARMS,RB4_5,0.927388959,3.518034854,0.491237145,-1.066599496,1.847945379,-1
897,MODEL1,PARMS,RB4_5,0.92024326,3.418480662,0.513999705,-0.662800938,0.778441878,-1
898,MODEL1,PARMS,RB4_5,0.952871279,4.373451823,0.222875656,0.648110965,-1.289145347,-1
899,MODEL1,PARMS,RB4_5,0.905261915,4.031687813,0.333094119,-0.115758261,-0.012835144,-1
900,MODEL1,PARMS,RB4_5,0.924766469,4.490710213,0.167460409,1.103041579,-2.258713642,-1
901,MODEL1,PARMS,RB4_5,0.805648661,3.57310363,0.503892882,-0.949349244,1.421379721,-1
902,MODEL1,PARMS,RB4_5,0.936926871,3.520667878,0.485375051,-0.715485193,1.012933316,-1
903,MODEL1,PARMS,RB4_5,0.932630868,4.141466437,0.308578365,-0.106951264,-0.0330095,-1
904,MODEL1,PARMS,RB4_5,0.942262741,3.87927047,0.36218813,0.036678525,-0.315252655,-1
905,MODEL1,PARMS,RB4_5,0.888426872,2.499418313,0.800832059,-2.405368987,3.947506074,-1
906,MODEL1,PARMS,RB4_5,0.885602708,4.027191008,0.349479042,-0.198379964,0.222309406,-1
907,MODEL1,PARMS,RB4_5,0.85884667,3.534897836,0.477905212,-0.823500057,1.321274056,-1
908,MODEL1,PARMS,RB4_5,0.889480875,2.765182597,0.709171884,-1.672261658,2.617981158,-1
909,MODEL1,PARMS,RB4_5,0.870376397,3.167078063,0.58101226,-1.077154678,1.567911747,-1
910,MODEL1,PARMS,RB4_5,0.924648686,3.771573563,0.397515059,-0.210952092,0.07719751,-1
911,MODEL1,PARMS,RB4_5,0.856885412,4.386787965,0.274349118,0.031351658,-0.343190019,-1
912,MODEL1,PARMS,RB4_5,0.915230606,4.532243955,0.213029164,0.307700574,-0.635864611,-1
913,MODEL1,PARMS,RB4_5,0.915923728,2.925068238,0.657664501,-1.519811361,2.41433622,-1
914,MODEL1,PARMS,RB4_5,0.881691988,3.349638643,0.551688154,-1.360783316,2.275849655,-1
915,MODEL1,PARMS,RB4_5,0.979028093,3.516865189,0.452222394,-0.435401731,0.451969514,-1
916,MODEL1,PARMS,RB4_5,0.901088865,4.455236112,0.220259719,0.584937022,-1.370075199,-1
917,MODEL1,PARMS,RB4_5,0.864238872,3.616980456,0.469661613,-0.428319957,0.455943729,-1
918,MODEL1,PARMS,RB4_5,0.930698728,3.472599781,0.540859844,-1.247359266,2.006804256,-1
919,MODEL1,PARMS,RB4_5,0.850795937,3.53016847,0.51388217,-1.209905007,1.936385002,-1
920,MODEL1,PARMS,RB4_5,0.863589485,2.937257206,0.623953928,-1.189096458,1.724079604,-1
921,MODEL1,PARMS,RB4_5,0.898259141,2.796272176,0.72135879,-2.025542524,3.284473216,-1
922,MODEL1,PARMS,RB4_5,0.956983156,3.628207058,0.476020948,-0.897227505,1.39328872,-1
923,MODEL1,PARMS,RB4_5,0.867744138,4.360947478,0.235673579,0.616589334,-1.394552666,-1
924,MODEL1,PARMS,RB4_5,0.855443621,2.30541398,0.830407329,-2.232729587,3.55689312,-1
925,MODEL1,PARMS,RB4_5,0.909893028,3.714086477,0.42299757,-0.301625823,0.318412262,-1
926,MODEL1,PARMS,RB4_5,0.888689403,3.311872822,0.615903007,-1.854703303,3.219889756,-1
927,MODEL1,PARMS,RB4_5,0.876531709,3.989549233,0.369115833,-0.231910377,0.267686354,-1
928,MODEL1,PARMS,RB4_5,0.94486275,4.319471479,0.278005362,0.066739483,-0.423400774,-1
929,MODEL1,PARMS,RB4_5,0.907379438,3.876168746,0.390815183,-0.331709858,0.406385958,-1
930,MODEL1,PARMS,RB4_5,0.863973394,3.127947996,0.60312678,-1.238957371,1.931256633,-1
931,MODEL1,PARMS,RB4_5,0.871317592,4.486346013,0.208566289,0.429064094,-0.951413129,-1
932,MODEL1,PARMS,RB4_5,0.91914384,4.494688488,0.230219298,-0.254317652,0.478902917,-1
933,MODEL1,PARMS,RB4_5,0.930073585,3.313911476,0.583976131,-1.239651484,1.935466398,-1
934,MODEL1,PARMS,RB4_5,0.945938369,4.616982662,0.166367973,1.009014274,-2.077910682,-1
935,MODEL1,PARMS,RB4_5,0.893241591,3.761047062,0.439410642,-0.242983991,0.053904794,-1
936,MODEL1,PARMS,RB4_5,0.893965943,3.450577286,0.538637175,-1.080584122,1.599813597,-1
937,MODEL1,PARMS,RB4_5,0.9111543,3.759230938,0.469285526,-0.900166591,1.383234238,-1
938,MODEL1,PARMS,RB4_5,0.910392656,3.649695852,0.471039868,-1.150546284,2.038245087,-1
939,MODEL1,PARMS,RB4_5,0.880903323,3.340583049,0.546099085,-1.124387255,1.803122193,-1
940,MODEL1,PARMS,RB4_5,0.936449643,3.257818626,0.57557057,-1.30984208,2.014331087,-1
941,MODEL1,PARMS,RB4_5,0.832849479,4.377827739,0.274689822,-0.305163332,0.390785163,-1
942,MODEL1,PARMS,RB4_5,0.874165782,3.661517721,0.490689343,-1.056116387,1.52032798,-1
943,MODEL1,PARMS,RB4_5,0.854884182,3.454309439,0.51457073,-0.950061067,1.438269955,-1
944,MODEL1,PARMS,RB4_5,0.907769408,4.293825481,0.296879857,-0.26968235,0.329957361,-1
945,MODEL1,PARMS,RB4_5,0.892150826,3.112043618,0.566123826,-0.91935749,1.277553206,-1
946,MODEL1,PARMS,RB4_5,0.861644895,3.328913747,0.55689505,-1.144386087,1.819112025,-1
947,MODEL1,PARMS,RB4_5,0.980829066,4.372802344,0.193694457,1.212382252,-2.505078587,-1
948,MODEL1,PARMS,RB4_5,0.918392096,4.985592087,0.096429746,0.517903472,-0.965371421,-1
949,MODEL1,PARMS,RB4_5,0.881865992,3.098886269,0.600751313,-1.241555622,1.94888166,-1
950,MODEL1,PARMS,RB4_5,0.902454823,4.883334937,0.126851367,0.221202363,-0.297674523,-1
951,MODEL1,PARMS,RB4_5,0.882259193,3.370843883,0.531485232,-1.078534692,1.819869565,-1
952,MODEL1,PARMS,RB4_5,0.844334833,3.651946979,0.437724095,-0.668184457,0.991185247,-1
953,MODEL1,PARMS,RB4_5,0.916950197,4.041718761,0.30814093,0.589154336,-1.50951793,-1
954,MODEL1,PARMS,RB4_5,0.888556363,3.271744112,0.541683117,-0.493194905,0.324020112,-1
955,MODEL1,PARMS,RB4_5,0.87084042,3.289153479,0.589717158,-1.187930695,1.736082017,-1
956,MODEL1,PARMS,RB4_5,0.905092348,3.775736107,0.394102275,-0.258434439,0.311021219,-1
957,MODEL1,PARMS,RB4_5,0.844623154,3.702139489,0.428117255,-0.491436246,0.633855511,-1
958,MODEL1,PARMS,RB4_5,0.949844948,4.282790684,0.337285556,-0.544493568,0.97273018,-1
959,MODEL1,PARMS,RB4_5,0.919422502,3.286156768,0.575049758,-1.396897411,2.298627607,-1
960,MODEL1,PARMS,RB4_5,0.930875855,3.838332639,0.390244389,-0.175751708,0.015886824,-1
961,MODEL1,PARMS,RB4_5,0.901331484,4.177408397,0.32118254,-0.162526302,0.157757454,-1
962,MODEL1,PARMS,RB4_5,0.877058545,4.927799038,0.117714679,0.650252596,-1.282268002,-1
963,MODEL1,PARMS,RB4_5,0.915870948,3.897401783,0.371578093,-0.340952904,0.507758835,-1
964,MODEL1,PARMS,RB4_5,0.987971527,4.128088686,0.355811198,-0.813625526,1.42899291,-1
965,MODEL1,PARMS,RB4_5,0.909666595,3.678647944,0.429122771,-0.320385545,0.293567898,-1
966,MODEL1,PARMS,RB4_5,0.842094927,2.986078225,0.68269169,-1.984952532,3.327693248,-1
967,MODEL1,PARMS,RB4_5,0.976081011,3.015084773,0.665599547,-1.707100295,2.774235553,-1
968,MODEL1,PARMS,RB4_5,0.889019563,3.568871498,0.455800573,-0.306959454,0.112272882,-1
969,MODEL1,PARMS,RB4_5,0.893411186,3.96326314,0.395487338,-0.742285849,1.151622497,-1
970,MODEL1,PARMS,RB4_5,0.865165053,4.413719454,0.253884397,0.187390141,-0.485085944,-1
971,MODEL1,PARMS,RB4_5,0.865843543,4.002678221,0.357796322,-0.142038194,-0.133548741,-1
972,MODEL1,PARMS,RB4_5,0.973859465,4.540749482,0.189740033,0.622357097,-1.34249671,-1
973,MODEL1,PARMS,RB4_5,0.90607554,3.364582349,0.521813623,-0.584217043,0.653583714,-1
974,MODEL1,PARMS,RB4_5,0.886508259,4.247096347,0.316919417,-0.241901284,0.40205421,-1
975,MODEL1,PARMS,RB4_5,0.924981586,3.583856299,0.484441709,-0.819099925,1.183941768,-1
976,MODEL1,PARMS,RB4_5,0.91233619,4.32163477,0.302723191,-0.418233123,0.774266262,-1
977,MODEL1,PARMS,RB4_5,0.876923808,2.856778151,0.636747159,-1.492207162,2.49551517,-1
978,MODEL1,PARMS,RB4_5,0.82890606,4.431918165,0.271583888,-0.140224599,0.000971446,-1
979,MODEL1,PARMS,RB4_5,0.855050481,4.720338605,0.204293614,-0.001663174,-0.085279543,-1
980,MODEL1,PARMS,RB4_5,0.867167976,4.610563229,0.19248681,0.213594064,-0.427444416,-1
981,MODEL1,PARMS,RB4_5,0.887803029,4.521331285,0.200988411,0.434535475,-0.925286028,-1
982,MODEL1,PARMS,RB4_5,0.913759899,4.405182782,0.275714801,0.02208407,-0.252167535,-1
983,MODEL1,PARMS,RB4_5,0.91614354,2.138633242,0.869726412,-2.344330176,3.772729126,-1
984,MODEL1,PARMS,RB4_5,0.917145359,4.200524939,0.319968554,-0.588908916,1.082386102,-1
985,MODEL1,PARMS,RB4_5,0.856948168,2.844655018,0.681303989,-1.38455591,2.037238394,-1
986,MODEL1,PARMS,RB4_5,0.911728501,3.310611199,0.496063026,-0.335363775,0.323201992,-1
987,MODEL1,PARMS,RB4_5,0.920305286,4.516947878,0.197124915,0.413158398,-0.782663358,-1
988,MODEL1,PARMS,RB4_5,0.84708346,2.377641691,0.854899335,-2.886680909,4.920190724,-1
989,MODEL1,PARMS,RB4_5,0.887044959,4.95771582,0.092401493,0.924807321,-1.862714584,-1
990,MODEL1,PARMS,RB4_5,0.884097361,3.686160045,0.495364049,-1.55735057,2.618673925,-1
991,MODEL1,PARMS,RB4_5,0.897621642,4.586039124,0.164676562,1.054752273,-2.249241822,-1
992,MODEL1,PARMS,RB4_5,0.858810337,4.053890134,0.327975119,0.099246656,-0.530427933,-1
993,MODEL1,PARMS,RB4_5,0.925181586,3.285656358,0.557606953,-0.91677307,1.391353521,-1
994,MODEL1,PARMS,RB4_5,0.901165823,4.001599002,0.326118077,0.379821384,-1.048657053,-1
995,MODEL1,PARMS,RB4_5,0.916751214,4.07294858,0.312922792,-0.036240679,-0.002474183,-1
996,MODEL1,PARMS,RB4_5,0.880922017,2.631456757,0.73734729,-2.216293638,3.708819018,-1
997,MODEL1,PARMS,RB4_5,0.921782563,4.557217377,0.184651263,0.127221231,-0.186298173,-1
998,MODEL1,PARMS,RB4_5,0.888825172,3.356352517,0.569629476,-1.517508575,2.625108739,-1
999,MODEL1,PARMS,RB4_5,0.896292323,3.487716655,0.482966836,-0.745957134,1.045225328,-1
1000,MODEL1,PARMS,RB4_5,0.883204235,4.148056114,0.321712999,-0.229114614,0.264723713,-1
