SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,sRB4
267,MODEL1,PARMS,sRB4,0.546132703,2.101066849,0.186722927,-0.203853025,0.30206066,-1
268,MODEL1,PARMS,sRB4,0.639268977,2.06062997,0.194203769,-0.04525627,-0.165396245,-1
269,MODEL1,PARMS,sRB4,0.608377002,1.932042457,0.243083034,-0.46907876,0.608834227,-1
270,MODEL1,PARMS,sRB4,0.509560003,2.18453425,0.141172347,0.029719973,-0.104791442,-1
271,MODEL1,PARMS,sRB4,0.564262031,1.871284222,0.258645267,-0.557694488,0.827620641,-1
272,MODEL1,PARMS,sRB4,0.59973044,2.44592316,0.064208628,0.707623866,-1.448048005,-1
273,MODEL1,PARMS,sRB4,0.532398109,2.420806153,0.09531035,0.075775784,-0.137432271,-1
274,MODEL1,PARMS,sRB4,0.549586089,1.062761424,0.463385889,-1.278436371,2.095852932,-1
275,MODEL1,PARMS,sRB4,0.861247372,2.240184688,0.147037694,0.296444213,-0.712132044,-1
276,MODEL1,PARMS,sRB4,0.636652126,1.826738601,0.262904396,-0.451417053,0.607954319,-1
277,MODEL1,PARMS,sRB4,0.625341908,1.838309333,0.236555946,-0.376536552,0.58158596,-1
278,MODEL1,PARMS,sRB4,0.494670362,1.550923784,0.322011649,-0.817225814,1.365093636,-1
279,MODEL1,PARMS,sRB4,0.635048197,1.541552929,0.336817354,-0.642232172,0.827181349,-1
280,MODEL1,PARMS,sRB4,0.541027444,1.905112638,0.236895286,-0.505240637,0.829879505,-1
281,MODEL1,PARMS,sRB4,0.743345887,1.891998972,0.243163692,-0.23230842,0.130387379,-1
282,MODEL1,PARMS,sRB4,0.573931403,2.160115384,0.177033219,-0.555052118,1.039889147,-1
283,MODEL1,PARMS,sRB4,0.544607815,2.006053506,0.209403427,-0.088097407,-0.003483272,-1
284,MODEL1,PARMS,sRB4,0.554790959,2.204342039,0.151390762,-0.127586325,0.195478197,-1
285,MODEL1,PARMS,sRB4,0.756595203,2.074275307,0.18067129,-0.075442273,0.030210323,-1
286,MODEL1,PARMS,sRB4,0.52957701,1.90132024,0.248778158,-0.54798531,0.872925554,-1
287,MODEL1,PARMS,sRB4,0.648470324,2.292548352,0.137708197,0.07334933,-0.20972967,-1
288,MODEL1,PARMS,sRB4,0.605546934,1.430670417,0.371252089,-0.831949936,1.252111016,-1
289,MODEL1,PARMS,sRB4,0.531995555,1.775165977,0.268451509,-0.454266549,0.673251176,-1
290,MODEL1,PARMS,sRB4,0.527961322,1.974188883,0.212812084,-0.240168093,0.310837146,-1
291,MODEL1,PARMS,sRB4,0.991890851,2.106165051,0.175908812,0.539054833,-1.411950425,-1
292,MODEL1,PARMS,sRB4,0.535150738,2.058561704,0.183786576,-0.057726273,-0.084569198,-1
293,MODEL1,PARMS,sRB4,0.524316479,1.055080612,0.453552564,-0.91815399,1.276315595,-1
294,MODEL1,PARMS,sRB4,0.564328775,1.764349989,0.271210918,-0.472608476,0.726078297,-1
295,MODEL1,PARMS,sRB4,0.646044577,2.069215224,0.188931891,-0.078665199,0.020211975,-1
296,MODEL1,PARMS,sRB4,0.551997064,1.901076194,0.225124562,-0.390050266,0.688145264,-1
297,MODEL1,PARMS,sRB4,0.542452402,1.748091157,0.255707799,-0.169590511,0.116282913,-1
298,MODEL1,PARMS,sRB4,0.52111026,1.7282282,0.292319204,-0.940897079,1.683133557,-1
299,MODEL1,PARMS,sRB4,0.580605196,1.386161139,0.373522384,-0.751419507,1.155377277,-1
300,MODEL1,PARMS,sRB4,0.582124619,1.552663757,0.370255121,-1.409779984,2.451303734,-1
301,MODEL1,PARMS,sRB4,0.873244348,1.425652438,0.38280388,-0.960636085,1.503842235,-1
302,MODEL1,PARMS,sRB4,0.489488683,2.117675788,0.167392025,-0.276026957,0.472601714,-1
303,MODEL1,PARMS,sRB4,0.547312701,1.797172836,0.271988989,-0.840689759,1.523624483,-1
304,MODEL1,PARMS,sRB4,0.54840761,1.733442129,0.284719682,-0.692808024,1.15327151,-1
305,MODEL1,PARMS,sRB4,0.558407115,1.807213954,0.250399447,-0.369932452,0.562896367,-1
306,MODEL1,PARMS,sRB4,0.58874054,2.517828083,0.075158378,0.174053207,-0.397636352,-1
307,MODEL1,PARMS,sRB4,0.757109884,1.225135948,0.426245642,-1.096839929,1.750216608,-1
308,MODEL1,PARMS,sRB4,0.515297946,1.48209808,0.377216821,-1.37030334,2.348199757,-1
309,MODEL1,PARMS,sRB4,0.508798656,1.867442761,0.256923715,-0.677126827,1.159117002,-1
310,MODEL1,PARMS,sRB4,0.555455934,2.062562988,0.175318682,-0.085744695,0.077001284,-1
311,MODEL1,PARMS,sRB4,0.633303517,1.798076675,0.268317084,-0.629752167,1.068786882,-1
312,MODEL1,PARMS,sRB4,0.541200663,1.879508837,0.241484575,-0.435161666,0.674724366,-1
313,MODEL1,PARMS,sRB4,0.534402503,1.828511397,0.223830365,-0.080345234,0.019286695,-1
314,MODEL1,PARMS,sRB4,0.533529648,1.39869124,0.389738471,-1.097622419,1.848702193,-1
315,MODEL1,PARMS,sRB4,0.540070467,2.061813983,0.186093757,-0.124701887,0.090214167,-1
316,MODEL1,PARMS,sRB4,0.580759411,1.451032379,0.375849071,-0.940723634,1.503002731,-1
317,MODEL1,PARMS,sRB4,0.521791424,2.896487157,-0.029087841,0.531456084,-0.909913066,-1
318,MODEL1,PARMS,sRB4,0.509260871,2.078926583,0.171129352,-0.002214442,-0.051012133,-1
319,MODEL1,PARMS,sRB4,0.628100769,1.778562725,0.250385332,-0.134602981,0.045692201,-1
320,MODEL1,PARMS,sRB4,0.527226618,1.897766867,0.241653783,-0.443687377,0.638625293,-1
321,MODEL1,PARMS,sRB4,0.622668336,1.514106053,0.36254269,-1.063621185,1.817391782,-1
322,MODEL1,PARMS,sRB4,0.524441156,2.355224248,0.094078978,0.050003677,-0.029269014,-1
323,MODEL1,PARMS,sRB4,0.627298016,2.179293102,0.134876461,0.353067787,-0.806659709,-1
324,MODEL1,PARMS,sRB4,0.53362095,2.297374102,0.124401689,0.077597364,-0.226858829,-1
325,MODEL1,PARMS,sRB4,0.517406558,1.846511973,0.259241915,-0.655043681,1.090740564,-1
326,MODEL1,PARMS,sRB4,0.52828463,1.567782069,0.328770383,-0.734922446,1.086818903,-1
327,MODEL1,PARMS,sRB4,0.856555969,1.958647362,0.213797482,0.074155678,-0.359179692,-1
328,MODEL1,PARMS,sRB4,0.510270746,2.044717327,0.196750952,-0.318664895,0.471777586,-1
329,MODEL1,PARMS,sRB4,0.535809265,1.562685713,0.3455428,-0.880021878,1.480540952,-1
330,MODEL1,PARMS,sRB4,0.533636496,2.113258263,0.169073394,-0.002376375,-0.115691421,-1
331,MODEL1,PARMS,sRB4,0.537594014,2.191567108,0.156684025,-0.316060242,0.609502048,-1
332,MODEL1,PARMS,sRB4,0.524240103,1.721305947,0.295800913,-0.823750847,1.367065325,-1
333,MODEL1,PARMS,sRB4,0.555413653,2.125154563,0.168524741,0.063543675,-0.280852541,-1
334,MODEL1,PARMS,sRB4,0.535647226,1.366170542,0.394367681,-1.260533669,2.175727663,-1
335,MODEL1,PARMS,sRB4,0.533155101,1.638798364,0.309994769,-0.730318811,1.176024268,-1
336,MODEL1,PARMS,sRB4,0.547378895,1.785233094,0.254281462,-0.267816587,0.31696899,-1
337,MODEL1,PARMS,sRB4,0.549446156,2.377544107,0.107684538,0.120776628,-0.290361443,-1
338,MODEL1,PARMS,sRB4,0.522547156,2.081682813,0.180647942,-0.27184313,0.467364528,-1
339,MODEL1,PARMS,sRB4,0.536574031,1.718390089,0.279818267,-0.539880912,0.84162407,-1
340,MODEL1,PARMS,sRB4,0.528230216,1.785217182,0.257568639,-0.622437225,1.088050736,-1
341,MODEL1,PARMS,sRB4,0.552609859,1.731755225,0.288335558,-0.797185073,1.419776094,-1
342,MODEL1,PARMS,sRB4,0.540719431,2.149421956,0.16204654,-0.134653716,0.219746216,-1
343,MODEL1,PARMS,sRB4,0.550580248,2.177057822,0.147157477,0.090515203,-0.285113973,-1
344,MODEL1,PARMS,sRB4,0.546105902,1.649852253,0.323907545,-0.826906098,1.305677916,-1
345,MODEL1,PARMS,sRB4,0.566983515,2.329711116,0.124789589,-0.087240966,0.085662315,-1
346,MODEL1,PARMS,sRB4,0.576177044,1.953405421,0.228607666,-0.212960261,0.187076426,-1
347,MODEL1,PARMS,sRB4,0.579755054,1.943423722,0.184090642,0.136568307,-0.372497458,-1
348,MODEL1,PARMS,sRB4,0.531034708,2.188188828,0.140030647,0.07609504,-0.222002998,-1
349,MODEL1,PARMS,sRB4,0.556619821,1.581597055,0.338090204,-0.991582382,1.71901147,-1
350,MODEL1,PARMS,sRB4,0.56494842,1.845760316,0.248748575,-0.316856711,0.364203586,-1
351,MODEL1,PARMS,sRB4,0.553828362,1.920135262,0.237010454,-0.603720951,1.046132262,-1
352,MODEL1,PARMS,sRB4,0.637520908,1.952233816,0.237287213,-0.459353748,0.801007687,-1
353,MODEL1,PARMS,sRB4,0.503478226,1.731214051,0.310419602,-1.058485628,1.845853686,-1
354,MODEL1,PARMS,sRB4,0.555297357,1.904504204,0.242872403,-0.687621504,1.243989504,-1
355,MODEL1,PARMS,sRB4,0.538192085,1.894520168,0.25080788,-0.411572609,0.563684777,-1
356,MODEL1,PARMS,sRB4,0.517125347,2.013309926,0.20035176,-0.248008287,0.332866368,-1
357,MODEL1,PARMS,sRB4,0.546573771,2.108051131,0.205639716,-0.684672163,1.300814922,-1
358,MODEL1,PARMS,sRB4,0.565453233,1.696530258,0.309486582,-0.857686698,1.386390755,-1
359,MODEL1,PARMS,sRB4,0.535109795,2.022492984,0.202960738,-0.227693028,0.351658631,-1
360,MODEL1,PARMS,sRB4,0.555506487,1.977858315,0.224019458,-0.442982822,0.680778002,-1
361,MODEL1,PARMS,sRB4,0.508895997,1.652309783,0.302517464,-0.740816401,1.258396259,-1
362,MODEL1,PARMS,sRB4,0.653173272,2.152888406,0.168926073,0.137269975,-0.455647107,-1
363,MODEL1,PARMS,sRB4,0.572452503,1.701845617,0.29819334,-0.690446072,1.136590897,-1
364,MODEL1,PARMS,sRB4,0.635974388,2.1633421,0.147154712,0.181125414,-0.418432006,-1
365,MODEL1,PARMS,sRB4,0.555731467,1.946631472,0.221981681,-0.35860624,0.492623187,-1
366,MODEL1,PARMS,sRB4,0.615945926,1.91291201,0.249227395,-0.833344708,1.45185177,-1
367,MODEL1,PARMS,sRB4,0.522152236,2.036084451,0.189961805,-0.006027858,-0.141190396,-1
368,MODEL1,PARMS,sRB4,0.55946894,2.109765691,0.164538842,-0.117273972,0.181665536,-1
369,MODEL1,PARMS,sRB4,0.877376666,1.609737195,0.329214375,-0.537103354,0.691556722,-1
370,MODEL1,PARMS,sRB4,0.546032083,2.05109838,0.167417619,0.039730427,-0.169804691,-1
371,MODEL1,PARMS,sRB4,0.540315685,2.28156879,0.11891622,0.177501779,-0.398549262,-1
372,MODEL1,PARMS,sRB4,0.55556448,1.840540661,0.247522055,-0.40454923,0.568562778,-1
373,MODEL1,PARMS,sRB4,0.526772099,1.791982415,0.26058431,-0.459410056,0.663020029,-1
374,MODEL1,PARMS,sRB4,0.52376866,1.950118777,0.226751131,-0.360978692,0.466363053,-1
375,MODEL1,PARMS,sRB4,0.545196565,1.561884047,0.335108575,-0.852718909,1.424149373,-1
376,MODEL1,PARMS,sRB4,0.538304997,1.60689293,0.32302264,-0.85481489,1.43021633,-1
377,MODEL1,PARMS,sRB4,0.535651258,1.801172274,0.277226636,-0.824201733,1.454365872,-1
378,MODEL1,PARMS,sRB4,0.512045861,2.039264546,0.198080243,-0.447832688,0.826334552,-1
379,MODEL1,PARMS,sRB4,0.557089266,1.972013997,0.201831898,-0.246387654,0.327045225,-1
380,MODEL1,PARMS,sRB4,0.57376513,2.183521725,0.162195583,-0.120739678,0.076561127,-1
381,MODEL1,PARMS,sRB4,0.531396064,1.83123315,0.269695884,-0.536608069,0.802360877,-1
382,MODEL1,PARMS,sRB4,0.550080138,1.930722139,0.242119686,-0.626761166,1.028697578,-1
383,MODEL1,PARMS,sRB4,0.553222558,2.272444738,0.148754362,-0.157686824,0.237126138,-1
384,MODEL1,PARMS,sRB4,0.634069888,2.11157179,0.171857407,-0.086518496,0.019365547,-1
385,MODEL1,PARMS,sRB4,0.532332756,2.696020632,0.000463726,0.636190442,-1.195937558,-1
386,MODEL1,PARMS,sRB4,0.533401236,2.069194554,0.178184081,0.068142109,-0.268229663,-1
387,MODEL1,PARMS,sRB4,0.536771271,1.918715596,0.245845244,-0.777361815,1.397653339,-1
388,MODEL1,PARMS,sRB4,0.571542218,1.84206038,0.24889873,-0.447868267,0.676961927,-1
389,MODEL1,PARMS,sRB4,0.646108058,1.997852283,0.223734453,-0.266689155,0.30531571,-1
390,MODEL1,PARMS,sRB4,0.543637268,1.579511468,0.337918837,-1.055188782,1.859136971,-1
391,MODEL1,PARMS,sRB4,0.738106515,2.133990911,0.169759774,-0.08120975,-0.002937042,-1
392,MODEL1,PARMS,sRB4,0.534513366,1.697333134,0.300500091,-0.588924042,0.819341464,-1
393,MODEL1,PARMS,sRB4,0.565843894,2.139136737,0.174659442,-0.143373791,0.181427594,-1
394,MODEL1,PARMS,sRB4,0.658683983,2.263437354,0.138622933,0.008176494,-0.110636198,-1
395,MODEL1,PARMS,sRB4,0.553892041,1.432103193,0.371286737,-1.245386799,2.197630667,-1
396,MODEL1,PARMS,sRB4,0.614103135,1.87708521,0.237322297,-0.205207153,0.201635905,-1
397,MODEL1,PARMS,sRB4,0.565077125,1.928277726,0.226511014,-0.538880232,0.961234705,-1
398,MODEL1,PARMS,sRB4,0.563713817,1.934051612,0.213522119,-0.194696773,0.200138713,-1
399,MODEL1,PARMS,sRB4,0.550317098,2.038062679,0.212206844,-0.568785817,0.996510113,-1
400,MODEL1,PARMS,sRB4,0.566773498,1.586041463,0.328768053,-0.834883201,1.356063456,-1
401,MODEL1,PARMS,sRB4,0.59759401,1.727225603,0.294399186,-0.499978864,0.6284428,-1
402,MODEL1,PARMS,sRB4,0.573376349,2.025997056,0.21894522,-0.501775522,0.80814241,-1
403,MODEL1,PARMS,sRB4,0.549442242,1.989784228,0.211147986,-0.164294314,0.101892425,-1
404,MODEL1,PARMS,sRB4,0.545293187,2.486256395,0.065094504,0.19561157,-0.386913121,-1
405,MODEL1,PARMS,sRB4,0.603246363,2.33371339,0.121813737,0.026419991,-0.087895932,-1
406,MODEL1,PARMS,sRB4,0.55013716,2.094655221,0.201755113,-0.42913403,0.789640596,-1
407,MODEL1,PARMS,sRB4,0.491771054,2.304373053,0.1071964,0.385344385,-0.853945508,-1
408,MODEL1,PARMS,sRB4,0.529994123,1.450982424,0.361963474,-0.87103692,1.425521973,-1
409,MODEL1,PARMS,sRB4,0.544774203,1.281451743,0.417524322,-1.199982469,2.029051295,-1
410,MODEL1,PARMS,sRB4,0.564322058,1.90006737,0.211125068,-0.170833526,0.212267122,-1
411,MODEL1,PARMS,sRB4,0.533309796,2.157555433,0.171616424,-0.329280252,0.559059102,-1
412,MODEL1,PARMS,sRB4,0.619706473,1.644792824,0.327457317,-0.863104842,1.359727903,-1
413,MODEL1,PARMS,sRB4,0.488437805,2.107049806,0.169557785,-0.231826079,0.370027592,-1
414,MODEL1,PARMS,sRB4,0.543544517,2.101914258,0.167986965,0.232700188,-0.689931576,-1
415,MODEL1,PARMS,sRB4,0.542327782,2.018215245,0.198861919,-0.275179858,0.438513997,-1
416,MODEL1,PARMS,sRB4,0.656498913,2.034401469,0.199570459,-0.329804541,0.584370377,-1
417,MODEL1,PARMS,sRB4,0.639687394,1.927284703,0.226788252,0.003640776,-0.300591614,-1
418,MODEL1,PARMS,sRB4,0.548456531,1.792050137,0.299310389,-0.998865977,1.747285932,-1
419,MODEL1,PARMS,sRB4,0.538264222,1.671059282,0.262765586,0.051542462,-0.366322661,-1
420,MODEL1,PARMS,sRB4,0.552024645,1.567383728,0.343289231,-0.982843398,1.686726025,-1
421,MODEL1,PARMS,sRB4,0.553444598,1.622911671,0.326666687,-0.93668111,1.517007989,-1
422,MODEL1,PARMS,sRB4,0.631369685,1.430139213,0.383027039,-1.15461829,1.97707319,-1
423,MODEL1,PARMS,sRB4,0.523532519,1.580832755,0.312247668,-0.577661191,0.905583915,-1
424,MODEL1,PARMS,sRB4,0.527988798,1.458121389,0.338302804,-0.735746988,1.170371631,-1
425,MODEL1,PARMS,sRB4,1.01622274,1.979707635,0.221717854,0.150759908,-0.590444243,-1
426,MODEL1,PARMS,sRB4,0.548018483,2.173731826,0.167469895,-0.34010594,0.581404434,-1
427,MODEL1,PARMS,sRB4,0.510664399,2.158869734,0.160945104,-0.185830921,0.289204534,-1
428,MODEL1,PARMS,sRB4,0.63737617,1.276242192,0.42858614,-1.279800933,2.122819228,-1
429,MODEL1,PARMS,sRB4,0.878408588,1.952432079,0.222737398,-0.234278009,0.259727729,-1
430,MODEL1,PARMS,sRB4,0.574637043,1.372175943,0.374959192,-0.731074667,1.080511748,-1
431,MODEL1,PARMS,sRB4,0.61830857,2.075764973,0.17969139,-0.107063663,0.050768815,-1
432,MODEL1,PARMS,sRB4,0.52114993,2.331632828,0.132025595,-0.015367029,0.001119025,-1
433,MODEL1,PARMS,sRB4,0.502452998,1.361193695,0.35382631,-0.511944165,0.72404659,-1
434,MODEL1,PARMS,sRB4,0.557684537,2.326111367,0.114266108,0.091237976,-0.208877656,-1
435,MODEL1,PARMS,sRB4,0.522672185,1.883491729,0.244656201,-0.440375421,0.76916355,-1
436,MODEL1,PARMS,sRB4,0.565474504,1.22705422,0.405408827,-0.92264129,1.4772092,-1
437,MODEL1,PARMS,sRB4,0.542326234,2.161080936,0.16279311,-0.180161845,0.275632381,-1
438,MODEL1,PARMS,sRB4,0.536028028,1.998769135,0.217211292,-0.370673782,0.57057406,-1
439,MODEL1,PARMS,sRB4,0.569078733,1.523547784,0.355553071,-0.957682052,1.55117389,-1
440,MODEL1,PARMS,sRB4,0.643961838,2.239638194,0.156770367,-0.265435194,0.470101814,-1
441,MODEL1,PARMS,sRB4,0.525395933,1.482671885,0.344025325,-0.822386903,1.402978876,-1
442,MODEL1,PARMS,sRB4,0.543629711,1.642332004,0.297226478,-0.709171555,1.152506804,-1
443,MODEL1,PARMS,sRB4,0.662540558,2.167509903,0.165654444,-0.071845675,0.067906204,-1
444,MODEL1,PARMS,sRB4,0.619548825,1.762136855,0.27073905,-0.412343066,0.493985645,-1
445,MODEL1,PARMS,sRB4,0.609441617,1.733421184,0.29315329,-0.687787954,1.059376344,-1
446,MODEL1,PARMS,sRB4,0.569974705,1.506236893,0.346703913,-0.699006886,1.076627704,-1
447,MODEL1,PARMS,sRB4,0.548866333,2.035820472,0.199674806,-0.364213172,0.530859605,-1
448,MODEL1,PARMS,sRB4,0.546278328,2.262468044,0.119912639,0.199648987,-0.44946044,-1
449,MODEL1,PARMS,sRB4,0.540017227,2.263229428,0.13787725,-0.118464908,0.144696893,-1
450,MODEL1,PARMS,sRB4,0.534648697,1.845123037,0.251854192,-0.32077378,0.375339089,-1
451,MODEL1,PARMS,sRB4,0.545579541,1.897719853,0.245572778,-0.560807231,0.969679683,-1
452,MODEL1,PARMS,sRB4,0.512278965,2.265995479,0.127732428,0.050837556,-0.176384389,-1
453,MODEL1,PARMS,sRB4,0.614591732,1.933755673,0.230019807,-0.274643469,0.277582898,-1
454,MODEL1,PARMS,sRB4,0.569290058,1.87536567,0.261187574,-0.655938837,1.044361968,-1
455,MODEL1,PARMS,sRB4,0.526351097,1.663802524,0.322234842,-1.043144142,1.795653538,-1
456,MODEL1,PARMS,sRB4,0.560627481,1.932169443,0.231091132,-0.498229968,0.876649794,-1
457,MODEL1,PARMS,sRB4,0.549618822,1.915363001,0.226447173,-0.369188766,0.554101041,-1
458,MODEL1,PARMS,sRB4,0.532095933,1.670009609,0.300376774,-0.632144353,0.869360296,-1
459,MODEL1,PARMS,sRB4,0.562112322,2.141926707,0.141888818,0.192032007,-0.436065563,-1
460,MODEL1,PARMS,sRB4,0.631827689,1.696653766,0.287524554,-0.529647168,0.800551831,-1
461,MODEL1,PARMS,sRB4,0.515698432,2.041658712,0.230330867,-0.78045172,1.369922012,-1
462,MODEL1,PARMS,sRB4,0.661085412,2.041902421,0.208034227,-0.326683648,0.468108607,-1
463,MODEL1,PARMS,sRB4,1.014485811,1.852094766,0.235610307,0.335516772,-1.024964091,-1
464,MODEL1,PARMS,sRB4,0.613829367,1.956638826,0.227761289,-0.177162914,0.139741584,-1
465,MODEL1,PARMS,sRB4,0.593388458,1.861870573,0.226360809,-0.123782119,0.067941756,-1
466,MODEL1,PARMS,sRB4,0.531843412,1.779398029,0.267594027,-0.599993324,0.896450325,-1
467,MODEL1,PARMS,sRB4,0.566656373,1.747748827,0.267549207,-0.353438375,0.472684673,-1
468,MODEL1,PARMS,sRB4,0.603561103,1.724408825,0.277122082,-0.0550264,-0.172837339,-1
469,MODEL1,PARMS,sRB4,0.476700117,2.102264349,0.190489666,-0.316809812,0.473864187,-1
470,MODEL1,PARMS,sRB4,0.519094496,1.627848108,0.331407937,-0.818631561,1.276701483,-1
471,MODEL1,PARMS,sRB4,0.569861415,1.545103273,0.37137875,-1.391675702,2.433785225,-1
472,MODEL1,PARMS,sRB4,0.539135568,2.185633587,0.152645021,-0.040964113,0.004995496,-1
473,MODEL1,PARMS,sRB4,0.510886192,1.937679131,0.204762625,-0.018505628,-0.0783794,-1
474,MODEL1,PARMS,sRB4,0.621768006,1.498022601,0.37475726,-1.143710991,1.878561474,-1
475,MODEL1,PARMS,sRB4,0.511105028,2.135049193,0.161721284,-0.007199983,-0.112810558,-1
476,MODEL1,PARMS,sRB4,0.489098525,1.330860208,0.383879063,-1.03544468,1.777521696,-1
477,MODEL1,PARMS,sRB4,0.57592431,2.045253889,0.208838627,-0.580752595,1.070009115,-1
478,MODEL1,PARMS,sRB4,0.549666757,2.250543189,0.124971115,0.066791049,-0.188911932,-1
479,MODEL1,PARMS,sRB4,0.553777865,2.184947823,0.1549118,-0.074153895,0.143767769,-1
480,MODEL1,PARMS,sRB4,0.57191805,2.049994504,0.187524717,-0.106161849,0.065680607,-1
481,MODEL1,PARMS,sRB4,0.546728061,1.829635346,0.250184658,-0.347253197,0.465805117,-1
482,MODEL1,PARMS,sRB4,0.583801304,1.749806936,0.272359415,-0.655431712,1.114363215,-1
483,MODEL1,PARMS,sRB4,0.560151493,1.754273235,0.277225573,-0.608433208,1.023986257,-1
484,MODEL1,PARMS,sRB4,0.537596764,1.862840924,0.232658426,-0.22888663,0.254668971,-1
485,MODEL1,PARMS,sRB4,0.645041713,1.959721802,0.235794741,-0.383077808,0.530934682,-1
486,MODEL1,PARMS,sRB4,0.50961593,1.058274228,0.469980027,-1.59685399,2.797576641,-1
487,MODEL1,PARMS,sRB4,0.510208924,1.614459968,0.304011903,-0.556803825,0.828140467,-1
488,MODEL1,PARMS,sRB4,0.526971866,1.845921785,0.259343134,-0.575833543,0.929640999,-1
489,MODEL1,PARMS,sRB4,0.7316202,2.09209034,0.170169534,0.131045832,-0.328252452,-1
490,MODEL1,PARMS,sRB4,0.52863107,2.250238978,0.155890743,-0.478805565,0.907767729,-1
491,MODEL1,PARMS,sRB4,0.542846225,2.388006174,0.102273507,0.250321397,-0.592846609,-1
492,MODEL1,PARMS,sRB4,0.541771308,1.742215541,0.27333037,-0.454286264,0.666397378,-1
493,MODEL1,PARMS,sRB4,0.534761308,1.944431856,0.22037531,-0.175865856,0.068952762,-1
494,MODEL1,PARMS,sRB4,0.531078789,1.41007298,0.376478589,-0.985439184,1.595898797,-1
495,MODEL1,PARMS,sRB4,0.511559571,1.87069241,0.23355254,-0.186644444,0.112095461,-1
496,MODEL1,PARMS,sRB4,0.520015806,2.438726776,0.08261381,0.209349765,-0.353305577,-1
497,MODEL1,PARMS,sRB4,0.550507796,2.414381475,0.076588333,0.458704902,-0.969288057,-1
498,MODEL1,PARMS,sRB4,0.547107661,1.764872318,0.272686698,-0.639134697,1.054323171,-1
499,MODEL1,PARMS,sRB4,0.507788767,2.019198904,0.210652738,-0.45956286,0.805235287,-1
500,MODEL1,PARMS,sRB4,0.778581216,1.703608523,0.309190341,-0.669449488,1.003567153,-1
501,MODEL1,PARMS,sRB4,0.558102809,2.017640144,0.211640867,-0.336351695,0.516145681,-1
502,MODEL1,PARMS,sRB4,0.618872504,2.584231819,0.036601857,0.322473754,-0.531799133,-1
503,MODEL1,PARMS,sRB4,0.49740102,1.675425635,0.286540204,-0.439594856,0.617831229,-1
504,MODEL1,PARMS,sRB4,0.603834144,1.476712485,0.372475308,-1.162844906,1.953515075,-1
505,MODEL1,PARMS,sRB4,0.717440384,2.021392882,0.198748114,-0.019709913,-0.112451983,-1
506,MODEL1,PARMS,sRB4,0.535098467,1.971403912,0.234003939,-0.687042705,1.249061457,-1
507,MODEL1,PARMS,sRB4,0.746174366,2.158866945,0.141903363,0.345782967,-0.833301632,-1
508,MODEL1,PARMS,sRB4,0.617590215,1.806596548,0.269513649,-0.578351405,0.912802836,-1
509,MODEL1,PARMS,sRB4,0.563815814,2.113887565,0.194417142,-0.400066226,0.755081845,-1
510,MODEL1,PARMS,sRB4,0.632376083,2.375302567,0.097113926,0.411195504,-0.905958824,-1
511,MODEL1,PARMS,sRB4,0.63535061,1.999222005,0.182640067,0.207545927,-0.56624056,-1
512,MODEL1,PARMS,sRB4,0.559037741,1.878337185,0.241198348,-0.343201487,0.410303164,-1
513,MODEL1,PARMS,sRB4,0.637040864,1.533218907,0.352564943,-0.863561451,1.363969329,-1
514,MODEL1,PARMS,sRB4,0.535597212,2.779588989,-0.006907725,0.604707943,-1.110319897,-1
515,MODEL1,PARMS,sRB4,0.550977575,1.715171371,0.272259355,-0.485648722,0.759027976,-1
516,MODEL1,PARMS,sRB4,0.502218684,2.198851896,0.141389197,0.070678285,-0.131891865,-1
517,MODEL1,PARMS,sRB4,0.559479508,2.031954947,0.190659419,0.035768612,-0.271493101,-1
518,MODEL1,PARMS,sRB4,0.518051094,2.014955525,0.20908742,-0.501523116,0.878779177,-1
519,MODEL1,PARMS,sRB4,0.524079951,2.37688357,0.114367174,-0.334971594,0.722405051,-1
520,MODEL1,PARMS,sRB4,0.547757241,2.200512015,0.157799339,-0.269224312,0.475783644,-1
521,MODEL1,PARMS,sRB4,0.514971431,1.903318192,0.249389497,-0.548156463,0.880403419,-1
522,MODEL1,PARMS,sRB4,0.54398869,1.536488432,0.358762582,-1.162366567,2.049080707,-1
523,MODEL1,PARMS,sRB4,0.511395297,1.581479618,0.341605662,-1.204411721,2.132894012,-1
524,MODEL1,PARMS,sRB4,0.507642308,1.804366245,0.277085479,-0.868768261,1.498962785,-1
525,MODEL1,PARMS,sRB4,0.573997821,1.946966502,0.198599713,0.100271034,-0.435205083,-1
526,MODEL1,PARMS,sRB4,0.515288932,2.263745633,0.107324898,0.49881117,-1.018100084,-1
527,MODEL1,PARMS,sRB4,0.587689976,1.943179747,0.232518021,-0.582295799,1.076832859,-1
528,MODEL1,PARMS,sRB4,0.531609169,1.709836527,0.309595043,-0.766129741,1.184425143,-1
529,MODEL1,PARMS,sRB4,0.535045128,2.329168576,0.126539433,0.000587723,-0.070205897,-1
530,MODEL1,PARMS,sRB4,0.60774104,2.164611647,0.149556335,0.205166039,-0.518817922,-1
531,MODEL1,PARMS,sRB4,0.527510451,2.128275531,0.160491574,0.090216442,-0.311641811,-1
532,MODEL1,PARMS,sRB4,0.518831981,1.328470171,0.402728941,-0.797133803,1.081174485,-1
533,MODEL1,PARMS,sRB4,0.61901496,1.8903342,0.235942321,-0.189466326,0.102918551,-1
