SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RLL
731,MODEL1,PARMS,RLL,0.997773641,4.48188383,0.421026019,-0.609138241,0.777435089,-1
732,MODEL1,PARMS,RLL,0.973435007,3.155034949,0.798092181,-2.274584554,3.691362929,-1
733,MODEL1,PARMS,RLL,0.974488323,4.748099791,0.335483509,-0.181164237,0.246694975,-1
734,MODEL1,PARMS,RLL,0.94938386,4.329166285,0.464910279,-0.315086252,0.154771803,-1
735,MODEL1,PARMS,RLL,1.00367434,5.386466566,0.174842393,0.323191368,-0.642648305,-1
736,MODEL1,PARMS,RLL,0.990930091,4.638111062,0.426020469,-0.862451745,1.320259386,-1
737,MODEL1,PARMS,RLL,0.919542183,4.99286815,0.260536327,0.144052142,-0.378527525,-1
738,MODEL1,PARMS,RLL,0.959743009,3.91541016,0.579105624,-1.050695286,1.685344005,-1
739,MODEL1,PARMS,RLL,0.983082052,4.649674455,0.388275855,-0.581747309,0.862873536,-1
740,MODEL1,PARMS,RLL,0.955013525,5.389342313,0.145808404,0.78382754,-1.413359473,-1
741,MODEL1,PARMS,RLL,0.953080728,4.422693292,0.437330001,-0.617645744,0.999814946,-1
742,MODEL1,PARMS,RLL,0.926635232,4.027935123,0.557096606,-1.139256908,1.793232338,-1
743,MODEL1,PARMS,RLL,0.969066626,5.09659226,0.224496893,0.711049175,-1.466648176,-1
744,MODEL1,PARMS,RLL,1.002368492,3.35940013,0.753623472,-1.680427698,2.555985112,-1
745,MODEL1,PARMS,RLL,0.97820653,5.836265131,0.071157821,0.745633848,-1.453116652,-1
746,MODEL1,PARMS,RLL,0.9214926,4.104012451,0.546218508,-1.384436617,2.335525227,-1
747,MODEL1,PARMS,RLL,0.898109948,5.349668759,0.150135563,0.864130763,-1.801020804,-1
748,MODEL1,PARMS,RLL,0.95212555,4.836853221,0.339238602,-0.204991897,0.06775133,-1
749,MODEL1,PARMS,RLL,0.95299959,4.702432083,0.357703854,-0.416254466,0.723293509,-1
750,MODEL1,PARMS,RLL,0.939848193,4.578698302,0.38860719,-0.451522564,0.680249944,-1
751,MODEL1,PARMS,RLL,0.918128467,5.226718362,0.211722238,0.304422057,-0.602518564,-1
752,MODEL1,PARMS,RLL,0.958989429,3.972507449,0.567218205,-0.796280828,0.956185464,-1
753,MODEL1,PARMS,RLL,0.908924906,5.299805133,0.22628783,0.389627219,-1.122291318,-1
754,MODEL1,PARMS,RLL,1.017192701,3.784963856,0.663071747,-1.738326491,2.695602757,-1
755,MODEL1,PARMS,RLL,1.023240959,4.612244904,0.3134274,0.518787808,-1.131326167,-1
756,MODEL1,PARMS,RLL,0.936595771,4.64087593,0.332571268,0.525469628,-1.368593172,-1
757,MODEL1,PARMS,RLL,0.910800713,4.20971411,0.552055962,-1.799311879,3.07255604,-1
758,MODEL1,PARMS,RLL,0.896760016,4.742760548,0.363512318,-0.200913685,0.063971618,-1
759,MODEL1,PARMS,RLL,0.993628341,4.055483447,0.599161977,-1.630515248,2.667453325,-1
760,MODEL1,PARMS,RLL,0.920895561,4.514185515,0.406811038,-0.033279857,-0.28721178,-1
761,MODEL1,PARMS,RLL,0.937219842,4.540768051,0.401705774,-0.652236849,0.918258612,-1
762,MODEL1,PARMS,RLL,0.937917075,5.85411766,0.059392288,0.543190622,-0.787254412,-1
763,MODEL1,PARMS,RLL,1.04858551,4.834453605,0.28153812,-0.056813437,0.178388751,-1
764,MODEL1,PARMS,RLL,0.961782342,4.899058616,0.256931301,0.880348822,-2.001205042,-1
765,MODEL1,PARMS,RLL,0.960693166,4.816786224,0.33917723,-0.223826584,0.255203912,-1
766,MODEL1,PARMS,RLL,0.934924369,3.363594911,0.736340601,-1.612240248,2.348633117,-1
767,MODEL1,PARMS,RLL,0.984841919,3.640166691,0.647330962,-1.274411272,1.87862004,-1
768,MODEL1,PARMS,RLL,0.95324776,6.661015733,-0.173925274,1.59142542,-2.847396274,-1
769,MODEL1,PARMS,RLL,0.882775785,3.69810749,0.652160562,-1.389477048,2.194562998,-1
770,MODEL1,PARMS,RLL,0.963107999,5.544581397,0.127126468,0.715127218,-1.358540041,-1
771,MODEL1,PARMS,RLL,0.928352613,4.546473892,0.405653646,-0.206364521,0.145153565,-1
772,MODEL1,PARMS,RLL,0.956419127,4.596605269,0.401030953,-0.332470353,0.355024389,-1
773,MODEL1,PARMS,RLL,0.924878786,3.749445883,0.614479633,-1.004478439,1.493310815,-1
774,MODEL1,PARMS,RLL,0.914966068,3.361865436,0.703630747,-1.646043546,2.680630742,-1
775,MODEL1,PARMS,RLL,1.006694969,4.243160157,0.504544568,-0.97049162,1.501772844,-1
776,MODEL1,PARMS,RLL,1.010576276,3.962813045,0.538677902,-0.426054978,0.364443884,-1
777,MODEL1,PARMS,RLL,0.919960172,4.279687472,0.488067477,-0.681856701,1.021688573,-1
778,MODEL1,PARMS,RLL,0.969548989,4.511618705,0.398597294,-0.471253939,0.633092925,-1
779,MODEL1,PARMS,RLL,0.938841115,4.675904543,0.337702419,-0.047870045,-0.106786913,-1
780,MODEL1,PARMS,RLL,0.942641549,4.666420096,0.349638317,-0.235395574,0.197164327,-1
781,MODEL1,PARMS,RLL,0.918755117,4.864055362,0.316909626,0.080265553,-0.43543301,-1
782,MODEL1,PARMS,RLL,0.939530188,5.126635285,0.256444706,-0.33616096,0.69034516,-1
783,MODEL1,PARMS,RLL,0.910890385,4.7988802,0.336248496,-0.364433691,0.535037496,-1
784,MODEL1,PARMS,RLL,0.979208282,4.072923429,0.519478487,-0.884566107,1.296175782,-1
785,MODEL1,PARMS,RLL,0.913653724,4.280304799,0.461883227,-0.874238244,1.585826152,-1
786,MODEL1,PARMS,RLL,0.893348841,3.490288245,0.702859486,-1.318896286,1.831692078,-1
787,MODEL1,PARMS,RLL,0.966547441,5.778057786,0.054427991,1.383222079,-2.761991155,-1
788,MODEL1,PARMS,RLL,0.990819356,3.785630855,0.606536422,-1.359435158,2.259088949,-1
789,MODEL1,PARMS,RLL,1.000534329,4.342158583,0.468309302,-0.452857055,0.553404186,-1
790,MODEL1,PARMS,RLL,0.970836162,5.013294899,0.273615059,-0.184145162,0.361916472,-1
791,MODEL1,PARMS,RLL,0.950821674,3.487786288,0.698682596,-2.084209159,3.555028255,-1
792,MODEL1,PARMS,RLL,0.989096959,5.020201634,0.290856214,0.006575678,-0.264576272,-1
793,MODEL1,PARMS,RLL,0.940478815,4.813724675,0.325652586,0.051733805,-0.559845437,-1
794,MODEL1,PARMS,RLL,0.981670541,4.577998054,0.390102749,-0.40187975,0.520311147,-1
795,MODEL1,PARMS,RLL,0.973593804,3.305012911,0.762728064,-1.838074357,2.932980709,-1
796,MODEL1,PARMS,RLL,0.934567379,4.297300222,0.480966682,-0.853107559,1.336074717,-1
797,MODEL1,PARMS,RLL,0.906011804,3.514346294,0.713694344,-1.443428879,2.094359793,-1
798,MODEL1,PARMS,RLL,0.993197312,4.765749431,0.363506046,-0.094688118,-0.135560723,-1
799,MODEL1,PARMS,RLL,0.936604535,4.618603372,0.371177377,-0.366571675,0.504717651,-1
800,MODEL1,PARMS,RLL,0.880965031,3.688571569,0.655327342,-1.555735724,2.68261483,-1
801,MODEL1,PARMS,RLL,0.955712277,4.110146119,0.539763447,-1.042444543,1.576035726,-1
802,MODEL1,PARMS,RLL,0.969499357,4.500848623,0.414185709,-0.559670501,0.769060321,-1
803,MODEL1,PARMS,RLL,0.874184612,5.213530651,0.21904884,0.081225747,-0.164200263,-1
804,MODEL1,PARMS,RLL,0.951713881,4.294941125,0.458197826,-0.595994931,0.789508125,-1
805,MODEL1,PARMS,RLL,0.888102032,4.284755466,0.443309322,-0.057791421,-0.293744956,-1
806,MODEL1,PARMS,RLL,0.948100465,4.939343787,0.275911425,0.069731667,-0.194479667,-1
807,MODEL1,PARMS,RLL,0.965628455,5.424622484,0.190096742,0.112904828,-0.2330993,-1
808,MODEL1,PARMS,RLL,0.938563771,3.925831406,0.565066194,-1.123289207,1.786663987,-1
809,MODEL1,PARMS,RLL,0.976820059,5.277947574,0.203504545,0.38899181,-0.807698588,-1
810,MODEL1,PARMS,RLL,0.943743728,4.562288303,0.350304361,0.458532435,-1.183965883,-1
811,MODEL1,PARMS,RLL,0.900017532,4.317243661,0.427901818,0.267704745,-1.043702914,-1
812,MODEL1,PARMS,RLL,0.955176762,3.88312899,0.588169138,-1.141323408,1.857725846,-1
813,MODEL1,PARMS,RLL,0.974762353,4.437314944,0.428001106,-0.402388955,0.539079093,-1
814,MODEL1,PARMS,RLL,0.930161044,4.161603139,0.483014744,-0.765795202,1.249354249,-1
815,MODEL1,PARMS,RLL,0.993118734,5.000850735,0.279283341,0.096142871,-0.441696192,-1
816,MODEL1,PARMS,RLL,0.90492174,4.318887215,0.50268973,-1.177564323,1.894014106,-1
817,MODEL1,PARMS,RLL,0.903149692,4.216089466,0.488635402,-0.405462703,0.389445225,-1
818,MODEL1,PARMS,RLL,1.030413869,4.494068929,0.40726992,-0.46273021,0.851409532,-1
819,MODEL1,PARMS,RLL,0.924652566,4.853857267,0.319185652,-0.530420167,1.006337406,-1
820,MODEL1,PARMS,RLL,0.985466959,5.03448657,0.276170619,0.302003942,-0.841087264,-1
821,MODEL1,PARMS,RLL,0.951298929,3.934786184,0.596014647,-1.475104143,2.405721527,-1
822,MODEL1,PARMS,RLL,0.96133813,4.364189427,0.444707551,-0.561741721,0.694025466,-1
823,MODEL1,PARMS,RLL,0.980068085,4.582063223,0.410310963,-0.540633848,0.714371111,-1
824,MODEL1,PARMS,RLL,0.94950396,3.745646947,0.641191285,-1.875979206,3.199329125,-1
825,MODEL1,PARMS,RLL,0.902219141,3.835419167,0.640945714,-1.928362716,3.422429603,-1
826,MODEL1,PARMS,RLL,1.013396474,4.32671742,0.482172176,-1.145568427,1.928548803,-1
827,MODEL1,PARMS,RLL,0.890796199,5.295666127,0.193331928,0.573098687,-1.122930341,-1
828,MODEL1,PARMS,RLL,0.995595152,5.596034993,0.135921733,0.415346881,-0.766141085,-1
829,MODEL1,PARMS,RLL,0.987005913,4.043399163,0.510010621,-0.486046823,0.615350519,-1
830,MODEL1,PARMS,RLL,0.913397188,5.207417157,0.234494529,0.102482959,-0.302966456,-1
831,MODEL1,PARMS,RLL,0.955244986,4.161884825,0.522649019,-1.047767339,1.592629219,-1
832,MODEL1,PARMS,RLL,0.922092382,4.433076738,0.448402865,-0.582756359,0.774751658,-1
833,MODEL1,PARMS,RLL,0.910951237,5.049350942,0.285089278,0.121493972,-0.583764255,-1
834,MODEL1,PARMS,RLL,0.974677846,3.637922845,0.618059521,-1.021098141,1.422522643,-1
835,MODEL1,PARMS,RLL,0.918966427,3.877112996,0.578731555,-0.961876491,1.466463872,-1
836,MODEL1,PARMS,RLL,0.879186897,5.354432387,0.206725427,0.534513584,-1.200814923,-1
837,MODEL1,PARMS,RLL,0.961319373,4.460698817,0.453759909,-1.240160728,2.24859266,-1
838,MODEL1,PARMS,RLL,0.95993035,5.721389356,0.077572136,0.932187754,-1.798981448,-1
839,MODEL1,PARMS,RLL,0.944293275,4.551447849,0.402780058,-0.320202878,0.398610463,-1
840,MODEL1,PARMS,RLL,0.934441981,5.002278777,0.272291052,0.05403889,-0.220766714,-1
841,MODEL1,PARMS,RLL,0.979595561,4.71508468,0.378146124,-0.489797945,0.7082734,-1
842,MODEL1,PARMS,RLL,0.888873148,4.286129409,0.465562191,-0.498914167,0.69329063,-1
843,MODEL1,PARMS,RLL,0.944000118,4.828320598,0.350915635,-0.35923934,0.465524344,-1
844,MODEL1,PARMS,RLL,1.018813318,4.986457924,0.252880624,0.521433882,-1.18580177,-1
845,MODEL1,PARMS,RLL,0.914616511,3.050108119,0.855934243,-2.446181284,3.936174379,-1
846,MODEL1,PARMS,RLL,0.973729911,3.780668831,0.613204397,-0.831287303,0.94645015,-1
847,MODEL1,PARMS,RLL,0.887543777,4.104328643,0.536439562,-0.734566685,0.856784888,-1
848,MODEL1,PARMS,RLL,0.933997304,4.753811528,0.349278159,-0.405609623,0.669974082,-1
849,MODEL1,PARMS,RLL,0.864324439,4.821363143,0.33743636,-0.150518259,-0.025590353,-1
850,MODEL1,PARMS,RLL,0.987177573,5.130987804,0.265852733,-0.603419334,1.202508783,-1
851,MODEL1,PARMS,RLL,0.96247268,4.225144073,0.505418133,-1.452527057,2.726520716,-1
852,MODEL1,PARMS,RLL,0.924930936,4.35199866,0.482437535,-0.906989758,1.331552004,-1
853,MODEL1,PARMS,RLL,1.027889784,5.629245096,0.12669985,0.246684048,-0.372990949,-1
854,MODEL1,PARMS,RLL,0.913755852,4.104336459,0.506782158,-0.677521355,0.953938757,-1
855,MODEL1,PARMS,RLL,0.942483425,4.816199981,0.357407344,-0.283895038,0.259134166,-1
856,MODEL1,PARMS,RLL,0.897079089,5.401781808,0.133444988,1.049857971,-2.006965393,-1
857,MODEL1,PARMS,RLL,1.047873195,4.049433721,0.501389117,-0.452541088,0.48732805,-1
858,MODEL1,PARMS,RLL,0.900298841,5.251070831,0.231071929,0.17111011,-0.537493158,-1
859,MODEL1,PARMS,RLL,1.005015005,5.244330804,0.229855562,-0.023392811,0.063494517,-1
860,MODEL1,PARMS,RLL,0.995617032,4.072119898,0.518834522,-0.741931889,0.991500296,-1
861,MODEL1,PARMS,RLL,0.915330168,4.122351805,0.514283341,-0.448956008,0.346925629,-1
862,MODEL1,PARMS,RLL,0.928418186,4.137493426,0.509397646,-0.398285925,0.270580147,-1
863,MODEL1,PARMS,RLL,0.890491082,5.697734326,0.035935944,1.29254021,-2.410736912,-1
864,MODEL1,PARMS,RLL,0.940787156,4.54516146,0.403010416,-0.300699646,0.282158245,-1
865,MODEL1,PARMS,RLL,0.959748903,2.828566096,0.908005168,-2.771916976,4.568744124,-1
866,MODEL1,PARMS,RLL,1.007730555,3.576691427,0.684662346,-1.863688334,3.09162257,-1
867,MODEL1,PARMS,RLL,0.965808103,3.707161719,0.594860722,-0.701560603,0.847956635,-1
868,MODEL1,PARMS,RLL,0.937728787,3.293561179,0.761113147,-1.882486863,2.869210571,-1
869,MODEL1,PARMS,RLL,0.985261664,5.257994334,0.197469942,0.25309628,-0.549234727,-1
870,MODEL1,PARMS,RLL,0.95290233,4.026056089,0.539184202,-0.958336004,1.426828394,-1
871,MODEL1,PARMS,RLL,0.949218042,4.100428768,0.536241973,-0.759064928,0.939553211,-1
872,MODEL1,PARMS,RLL,0.949698677,4.814350109,0.354034291,-0.289789454,0.281396405,-1
873,MODEL1,PARMS,RLL,0.930514693,4.637372753,0.376640001,-0.625588634,0.997034579,-1
874,MODEL1,PARMS,RLL,0.949278801,4.245977094,0.47610751,-0.299221001,0.268888996,-1
875,MODEL1,PARMS,RLL,0.949900472,4.219596017,0.527371494,-1.2313067,2.111087545,-1
876,MODEL1,PARMS,RLL,0.918816799,5.653620423,0.091678216,0.614040387,-1.063204863,-1
877,MODEL1,PARMS,RLL,0.906291679,3.685914191,0.621179104,-1.04586059,1.528107057,-1
878,MODEL1,PARMS,RLL,0.943014784,4.836722117,0.345149264,-0.481849126,0.7935308,-1
879,MODEL1,PARMS,RLL,0.915824063,4.272072894,0.462351829,-0.416154756,0.41589432,-1
880,MODEL1,PARMS,RLL,0.986027072,4.457627481,0.437066365,-0.345355727,0.245424523,-1
881,MODEL1,PARMS,RLL,0.986918245,4.639323498,0.390450099,0.088538279,-0.62760182,-1
882,MODEL1,PARMS,RLL,0.921740558,4.151066023,0.54629266,-1.330716113,2.124233748,-1
883,MODEL1,PARMS,RLL,0.953502801,4.571397291,0.424908836,-0.746310493,1.154356288,-1
884,MODEL1,PARMS,RLL,0.87463664,4.825621703,0.298762912,0.34944801,-1.019109026,-1
885,MODEL1,PARMS,RLL,0.891672419,3.931552319,0.618341366,-1.544950968,2.441030266,-1
886,MODEL1,PARMS,RLL,0.948434888,4.636223256,0.389381799,-0.72531531,1.200219014,-1
887,MODEL1,PARMS,RLL,0.91255727,4.922614647,0.329671607,-0.373300562,0.475510259,-1
888,MODEL1,PARMS,RLL,0.941994214,4.48528943,0.429337781,-0.744521069,1.176392649,-1
889,MODEL1,PARMS,RLL,0.952328875,5.405626221,0.146057379,0.730234661,-1.286581175,-1
890,MODEL1,PARMS,RLL,0.928052897,4.378662195,0.463570451,-0.817618162,1.371724939,-1
891,MODEL1,PARMS,RLL,0.936769835,4.918017553,0.254964505,0.095521453,-0.129807953,-1
892,MODEL1,PARMS,RLL,0.887787797,4.940330073,0.26134802,0.513293746,-1.237066986,-1
893,MODEL1,PARMS,RLL,1.004311927,5.209803293,0.223233862,0.489637573,-1.13840423,-1
894,MODEL1,PARMS,RLL,0.946880841,5.008759233,0.282874523,-0.302444231,0.521756912,-1
895,MODEL1,PARMS,RLL,0.924317403,3.535810506,0.689074258,-1.801597298,3.009213479,-1
896,MODEL1,PARMS,RLL,0.966544272,3.628620192,0.665100516,-1.286794378,1.971347144,-1
897,MODEL1,PARMS,RLL,0.908800703,3.988074081,0.566925591,-1.223467092,1.924064489,-1
898,MODEL1,PARMS,RLL,0.915608332,4.447484113,0.427806752,-0.579896753,0.854989331,-1
899,MODEL1,PARMS,RLL,0.885941157,3.599296221,0.663002806,-1.427723866,2.220871896,-1
900,MODEL1,PARMS,RLL,0.957366943,4.009677067,0.499802358,-0.070793359,-0.324931458,-1
901,MODEL1,PARMS,RLL,0.979898312,4.640402026,0.403649871,-0.67741438,1.104243786,-1
902,MODEL1,PARMS,RLL,0.974206316,4.119316637,0.5027532,-0.90884391,1.398061351,-1
903,MODEL1,PARMS,RLL,0.952314166,5.280768746,0.220511993,0.022941805,-0.205158431,-1
904,MODEL1,PARMS,RLL,0.97270938,4.285380609,0.45959861,-0.635468404,0.942781612,-1
905,MODEL1,PARMS,RLL,0.98398722,3.714423244,0.638613623,-1.578818387,2.554775841,-1
906,MODEL1,PARMS,RLL,0.893072018,4.360579332,0.476879051,-0.731716991,1.075545356,-1
907,MODEL1,PARMS,RLL,0.975333859,4.622306794,0.352027609,0.27386466,-0.742067538,-1
908,MODEL1,PARMS,RLL,0.972725903,3.335953312,0.771321404,-2.360931917,4.104141499,-1
909,MODEL1,PARMS,RLL,0.978862099,4.019301236,0.574170039,-1.346777397,2.082657777,-1
910,MODEL1,PARMS,RLL,0.941412925,4.009609299,0.558283362,-1.166200549,1.96212283,-1
911,MODEL1,PARMS,RLL,0.918476423,4.689534221,0.387144603,-0.283996845,0.111346483,-1
912,MODEL1,PARMS,RLL,0.947848093,4.195495992,0.494766986,-0.824397925,1.226799143,-1
913,MODEL1,PARMS,RLL,0.978309399,3.46184531,0.703895935,-1.649929337,2.589814974,-1
914,MODEL1,PARMS,RLL,0.937485019,3.990830198,0.572912231,-1.282030138,2.017828622,-1
915,MODEL1,PARMS,RLL,0.945641572,3.617491178,0.640524612,-1.366682568,2.113600215,-1
916,MODEL1,PARMS,RLL,0.926340839,4.533321067,0.403945085,-0.129642201,-0.159548542,-1
917,MODEL1,PARMS,RLL,0.938402876,4.961707062,0.288786275,0.44240313,-1.20901556,-1
918,MODEL1,PARMS,RLL,0.929867499,4.185493755,0.553786944,-1.734376062,3.033989014,-1
919,MODEL1,PARMS,RLL,0.944134008,4.853333225,0.333560619,-0.359346672,0.607102763,-1
920,MODEL1,PARMS,RLL,0.865080372,4.33909691,0.454359497,-0.536448299,0.750149184,-1
921,MODEL1,PARMS,RLL,0.932031043,4.386013569,0.44526834,-0.735186311,1.150149782,-1
922,MODEL1,PARMS,RLL,0.982477295,4.498435116,0.429565085,-0.359942551,0.373164893,-1
923,MODEL1,PARMS,RLL,0.948410095,4.880978633,0.331914894,-0.038597547,-0.320307783,-1
924,MODEL1,PARMS,RLL,0.940986353,3.077117325,0.838476469,-2.37691181,3.915418313,-1
925,MODEL1,PARMS,RLL,0.948677336,4.664922497,0.369146603,-0.418049805,0.521988431,-1
926,MODEL1,PARMS,RLL,0.96594901,4.450686101,0.45237873,-0.738135567,1.170015695,-1
927,MODEL1,PARMS,RLL,0.94610773,4.72592509,0.321702252,-0.01411923,0.032707298,-1
928,MODEL1,PARMS,RLL,0.906110319,4.675883537,0.332190389,-0.093755652,0.082932289,-1
929,MODEL1,PARMS,RLL,0.986845693,4.147999958,0.512262014,-0.837835184,1.342745516,-1
930,MODEL1,PARMS,RLL,0.945549209,3.680083149,0.633966875,-1.013482425,1.352310979,-1
931,MODEL1,PARMS,RLL,0.937382216,4.533316918,0.40534513,-0.544252682,0.771975106,-1
932,MODEL1,PARMS,RLL,0.935581495,4.725676207,0.374760583,-0.633093534,0.952390471,-1
933,MODEL1,PARMS,RLL,0.956469135,5.020544002,0.299150211,0.051415727,-0.312395127,-1
934,MODEL1,PARMS,RLL,0.934125258,4.45860974,0.418831567,-0.402450581,0.465739753,-1
935,MODEL1,PARMS,RLL,0.990588205,3.691698529,0.653803945,-0.877173197,0.951021412,-1
936,MODEL1,PARMS,RLL,0.930430656,4.013011994,0.575607558,-1.362304983,2.107653559,-1
937,MODEL1,PARMS,RLL,1.005659318,4.786126784,0.371982655,-0.616842872,1.065721678,-1
938,MODEL1,PARMS,RLL,0.910432893,4.855334678,0.326445479,-0.159617404,-0.025796678,-1
939,MODEL1,PARMS,RLL,0.941100388,3.816528492,0.596012954,-1.115776039,1.803587252,-1
940,MODEL1,PARMS,RLL,0.941183579,3.964580884,0.551063894,-1.594027121,2.807846455,-1
941,MODEL1,PARMS,RLL,0.912240263,5.023961819,0.257979842,0.082112262,-0.311809855,-1
942,MODEL1,PARMS,RLL,0.977836833,5.20981361,0.256249329,0.139510532,-0.597903087,-1
943,MODEL1,PARMS,RLL,0.964425003,4.661183693,0.403265208,-0.85905386,1.481856731,-1
944,MODEL1,PARMS,RLL,0.91426439,3.792864236,0.631782836,-1.650631797,2.634460738,-1
945,MODEL1,PARMS,RLL,0.922697863,4.109099467,0.513364943,-0.445327388,0.351368363,-1
946,MODEL1,PARMS,RLL,0.901971626,5.173185573,0.253419279,0.012288022,-0.083654483,-1
947,MODEL1,PARMS,RLL,0.935097627,3.986189047,0.5663045,-0.703121738,0.77925714,-1
948,MODEL1,PARMS,RLL,0.997014873,6.126862849,-0.027217954,1.226165247,-2.243911201,-1
949,MODEL1,PARMS,RLL,0.947224749,3.726255409,0.64933834,-1.50223924,2.383124973,-1
950,MODEL1,PARMS,RLL,0.942085941,5.979175266,0.043206266,0.475039979,-0.757921641,-1
951,MODEL1,PARMS,RLL,0.947389818,3.748889074,0.633332993,-1.651259343,2.843337238,-1
952,MODEL1,PARMS,RLL,0.990143489,4.811987805,0.317010531,0.022338433,-0.246117029,-1
953,MODEL1,PARMS,RLL,1.006174644,4.607490298,0.401484433,-0.69288652,1.120591158,-1
954,MODEL1,PARMS,RLL,0.935474139,3.94716937,0.569242379,-0.882997877,1.212599037,-1
955,MODEL1,PARMS,RLL,0.932921197,5.012015866,0.304309568,-0.150667217,0.16328127,-1
956,MODEL1,PARMS,RLL,0.970236313,4.315235622,0.447242962,-0.13075995,-0.175870023,-1
957,MODEL1,PARMS,RLL,0.898497575,5.306370989,0.193959806,0.22355304,-0.454999408,-1
958,MODEL1,PARMS,RLL,0.918967486,4.254602802,0.496894661,-0.834336559,1.322563564,-1
959,MODEL1,PARMS,RLL,0.898049387,4.57945566,0.412057753,-0.830314133,1.390237574,-1
960,MODEL1,PARMS,RLL,0.988299217,5.226924046,0.196230268,0.33644216,-0.650692235,-1
961,MODEL1,PARMS,RLL,0.935725444,4.546469693,0.442574159,-1.39618473,2.612499173,-1
962,MODEL1,PARMS,RLL,0.909861633,5.775079167,0.079624605,0.491390207,-0.836302545,-1
963,MODEL1,PARMS,RLL,0.995659845,4.561444947,0.419986156,-0.933837942,1.779944585,-1
964,MODEL1,PARMS,RLL,0.942959576,3.427278177,0.755542398,-2.58162456,4.514846586,-1
965,MODEL1,PARMS,RLL,0.960746918,4.033503601,0.536244144,-0.491258611,0.384242268,-1
966,MODEL1,PARMS,RLL,0.945292464,4.188870505,0.50588278,-0.846293028,1.276679853,-1
967,MODEL1,PARMS,RLL,0.951854879,4.868366564,0.313798776,0.073326249,-0.293052466,-1
968,MODEL1,PARMS,RLL,0.903884337,4.383991553,0.412785891,0.114936628,-0.626790374,-1
969,MODEL1,PARMS,RLL,0.952296608,4.597875878,0.38842752,-0.331638289,0.398072774,-1
970,MODEL1,PARMS,RLL,0.913911848,5.0134835,0.276977808,0.150857573,-0.485010645,-1
971,MODEL1,PARMS,RLL,0.928110784,4.835032736,0.35450732,-0.63837704,0.914087955,-1
972,MODEL1,PARMS,RLL,1.026087086,5.046934687,0.263575269,-0.035773407,0.045832482,-1
973,MODEL1,PARMS,RLL,0.916084316,3.5359169,0.718050403,-1.929621844,3.082282177,-1
974,MODEL1,PARMS,RLL,0.934554194,4.267532297,0.525644475,-1.181456889,1.9753607,-1
975,MODEL1,PARMS,RLL,1.044562233,4.533692625,0.405829974,-0.783828941,1.235805239,-1
976,MODEL1,PARMS,RLL,0.972831269,5.10859326,0.257624708,-0.290212818,0.553820699,-1
977,MODEL1,PARMS,RLL,0.921597718,3.517877638,0.665060442,-1.400429772,2.245808898,-1
978,MODEL1,PARMS,RLL,0.900923966,4.538606391,0.426529097,-0.72785917,1.085395773,-1
979,MODEL1,PARMS,RLL,0.930969326,5.272480528,0.251270905,-0.429630498,0.703341482,-1
980,MODEL1,PARMS,RLL,0.936173719,5.273474972,0.161342606,1.113009389,-2.427746597,-1
981,MODEL1,PARMS,RLL,0.973382382,5.241046202,0.245281828,-0.532446576,1.027830762,-1
982,MODEL1,PARMS,RLL,0.938351023,4.997238093,0.297512817,0.004346645,-0.170778741,-1
983,MODEL1,PARMS,RLL,0.955186856,2.492242968,0.983804785,-2.724402893,4.436658361,-1
984,MODEL1,PARMS,RLL,1.029676554,4.811045099,0.369256796,-0.921117004,1.62154238,-1
985,MODEL1,PARMS,RLL,0.97816269,3.981167699,0.569341301,-1.583832793,2.711975544,-1
986,MODEL1,PARMS,RLL,0.930743075,4.963872243,0.253318057,0.247377098,-0.489468631,-1
987,MODEL1,PARMS,RLL,0.977226379,4.732686818,0.369529089,-0.728845726,1.334802162,-1
988,MODEL1,PARMS,RLL,0.916151558,4.248541164,0.511187165,-1.135556338,1.811465004,-1
989,MODEL1,PARMS,RLL,0.898526875,5.130079066,0.21638255,0.373448358,-0.845240676,-1
990,MODEL1,PARMS,RLL,0.962227516,4.082242656,0.539226972,-1.174356026,1.739422394,-1
991,MODEL1,PARMS,RLL,0.944337665,4.982509212,0.268356931,0.319391352,-0.826309075,-1
992,MODEL1,PARMS,RLL,0.906101003,3.747357573,0.574103077,-0.699997287,0.847599462,-1
993,MODEL1,PARMS,RLL,1.005016722,3.26795027,0.783416264,-2.056209578,3.303874206,-1
994,MODEL1,PARMS,RLL,0.933641357,4.783953283,0.379610032,-0.402056027,0.458569366,-1
995,MODEL1,PARMS,RLL,0.929373937,6.216023633,-0.105499184,1.93896302,-3.486430354,-1
996,MODEL1,PARMS,RLL,0.934009875,4.069425901,0.535143777,-1.3056699,2.166741486,-1
997,MODEL1,PARMS,RLL,0.976644612,5.646164513,0.110492554,0.614594544,-1.129407033,-1
998,MODEL1,PARMS,RLL,0.934453521,4.691652454,0.39616442,-0.621039979,0.900572554,-1
999,MODEL1,PARMS,RLL,0.924853226,4.242216064,0.448824666,-0.1051023,-0.209835846,-1
1000,MODEL1,PARMS,RLL,0.894488384,4.515179064,0.443116776,-1.100062249,1.930202891,-1
