SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,LMB
745,MODEL1,PARMS,LMB,1.32518786,7.769662423,0.601259805,0.608727298,-1.471696489,-1
746,MODEL1,PARMS,LMB,1.317101699,6.336138018,0.991235195,-1.633131425,2.68604279,-1
747,MODEL1,PARMS,LMB,1.320894135,7.698978191,0.586090665,0.680728812,-1.632795917,-1
748,MODEL1,PARMS,LMB,1.401319314,7.672649377,0.596418746,0.359755783,-0.876249864,-1
749,MODEL1,PARMS,LMB,1.329233272,7.694744101,0.604709057,0.349246197,-0.788454857,-1
750,MODEL1,PARMS,LMB,1.404375238,8.392023112,0.452021997,0.476934938,-0.939451754,-1
751,MODEL1,PARMS,LMB,1.283214496,8.371443765,0.441338505,0.781269099,-1.560858851,-1
752,MODEL1,PARMS,LMB,1.420772855,8.291143344,0.400822886,1.396279149,-2.594328112,-1
753,MODEL1,PARMS,LMB,1.384823489,9.119667938,0.173066406,2.211144966,-4.105107491,-1
754,MODEL1,PARMS,LMB,1.352230789,6.245626685,0.982493178,-0.779532565,0.784533931,-1
755,MODEL1,PARMS,LMB,1.3683519,7.704609242,0.587904124,0.127191348,-0.250736842,-1
756,MODEL1,PARMS,LMB,1.420435478,7.216248003,0.740431617,0.20690198,-1.055645201,-1
757,MODEL1,PARMS,LMB,1.408088511,7.674819556,0.638837107,-0.048439644,-0.139482818,-1
758,MODEL1,PARMS,LMB,1.435817301,8.766562801,0.308679433,1.83081315,-3.619783403,-1
759,MODEL1,PARMS,LMB,1.419984397,7.100962128,0.790765285,-0.663997531,0.93925395,-1
760,MODEL1,PARMS,LMB,1.38117567,6.400460491,0.979477239,-1.250657574,1.796728598,-1
761,MODEL1,PARMS,LMB,1.216231822,9.325963705,0.149710379,2.164945258,-4.074638928,-1
762,MODEL1,PARMS,LMB,1.367777348,9.215543336,0.20706319,1.377803562,-2.204632493,-1
763,MODEL1,PARMS,LMB,1.30074025,7.409590319,0.691230461,-0.156157031,0.074856384,-1
764,MODEL1,PARMS,LMB,1.355979828,7.381194724,0.653514126,0.33423214,-0.951804488,-1
765,MODEL1,PARMS,LMB,1.34827361,7.778328552,0.578899847,0.476546481,-0.961052075,-1
766,MODEL1,PARMS,LMB,1.338248869,7.82991238,0.608250215,0.403265767,-1.255804072,-1
767,MODEL1,PARMS,LMB,1.501924247,5.657944884,1.182006277,-1.56772971,1.975362125,-1
768,MODEL1,PARMS,LMB,1.38033764,7.728335065,0.579232291,0.20627127,-0.553925512,-1
769,MODEL1,PARMS,LMB,1.456670603,6.626826238,0.891177336,-0.665978322,0.966866193,-1
770,MODEL1,PARMS,LMB,1.370150487,7.706283358,0.584230253,0.475924135,-0.958002548,-1
771,MODEL1,PARMS,LMB,1.430582807,7.996892624,0.498490462,0.834387675,-1.558560475,-1
772,MODEL1,PARMS,LMB,1.363640804,8.091141004,0.564778763,-0.518175607,1.059813731,-1
773,MODEL1,PARMS,LMB,1.39415545,7.020920976,0.786804497,-0.011649318,-0.474089868,-1
774,MODEL1,PARMS,LMB,1.381283681,6.759454803,0.863742342,-1.29166658,2.369470492,-1
775,MODEL1,PARMS,LMB,1.343767923,8.211970902,0.522194797,0.066822675,-0.046891573,-1
776,MODEL1,PARMS,LMB,1.361087182,7.177866531,0.7277658,0.350674124,-1.109295103,-1
777,MODEL1,PARMS,LMB,1.459542136,7.603932124,0.676281288,-1.118935417,2.278482734,-1
778,MODEL1,PARMS,LMB,1.424741093,8.700665218,0.325897913,1.514091971,-2.907803373,-1
779,MODEL1,PARMS,LMB,1.406794093,7.731685048,0.56322802,0.813848535,-1.67658631,-1
780,MODEL1,PARMS,LMB,1.365873822,7.593786705,0.61885507,-0.059236511,0.100402912,-1
781,MODEL1,PARMS,LMB,1.382766455,7.349200038,0.645266228,1.013955454,-2.347665455,-1
782,MODEL1,PARMS,LMB,1.400680398,6.768858202,0.859022612,-1.404661588,2.600083258,-1
783,MODEL1,PARMS,LMB,1.333047694,8.172797403,0.49012746,0.758098407,-1.422834584,-1
784,MODEL1,PARMS,LMB,1.418448545,7.369147513,0.659100974,0.635773524,-1.429980333,-1
785,MODEL1,PARMS,LMB,1.333995537,6.98340885,0.826858327,-0.901393274,1.45770985,-1
786,MODEL1,PARMS,LMB,1.447475549,7.058007455,0.734942934,0.219089904,-0.865663942,-1
787,MODEL1,PARMS,LMB,1.499782884,6.554206375,0.926484007,-0.260243588,-0.282303082,-1
788,MODEL1,PARMS,LMB,1.304216966,6.307678086,0.993576644,-1.672002998,2.760216868,-1
789,MODEL1,PARMS,LMB,1.402055207,7.476396812,0.632189184,0.53978244,-1.044688943,-1
790,MODEL1,PARMS,LMB,1.298100384,5.839832812,1.078041682,-1.619865623,2.624491852,-1
791,MODEL1,PARMS,LMB,1.40051258,4.73449879,1.431208547,-3.177549873,4.978128357,-1
792,MODEL1,PARMS,LMB,1.42045327,6.626836024,0.892463049,-0.816651905,1.235177966,-1
793,MODEL1,PARMS,LMB,1.344276783,7.75663553,0.554904549,1.028981832,-2.382258156,-1
794,MODEL1,PARMS,LMB,1.397734892,8.268853054,0.390190165,1.749079883,-3.400524423,-1
795,MODEL1,PARMS,LMB,1.352396705,6.562960416,0.944317573,-1.31251277,2.124532033,-1
796,MODEL1,PARMS,LMB,1.336016151,7.14502165,0.841098057,-1.526761419,2.636973113,-1
797,MODEL1,PARMS,LMB,1.303260995,8.235951729,0.43930358,1.311867564,-2.676903687,-1
798,MODEL1,PARMS,LMB,1.338907797,8.543709428,0.424417112,0.648011767,-1.298486174,-1
799,MODEL1,PARMS,LMB,1.414500986,7.705803737,0.545778136,0.736595854,-1.446018577,-1
800,MODEL1,PARMS,LMB,1.38571206,7.859704843,0.596534504,-0.32742045,0.748311462,-1
801,MODEL1,PARMS,LMB,1.431947319,6.963742834,0.818432575,-0.862696584,1.128467742,-1
802,MODEL1,PARMS,LMB,1.344348129,8.50412787,0.385474885,1.29756375,-2.508882693,-1
803,MODEL1,PARMS,LMB,1.355298976,7.304149305,0.656366626,0.721896071,-1.594837348,-1
804,MODEL1,PARMS,LMB,1.41745857,7.252058922,0.74738388,-0.463346677,0.51843818,-1
805,MODEL1,PARMS,LMB,1.26073212,7.050137525,0.80244241,-0.689697842,0.888305752,-1
806,MODEL1,PARMS,LMB,1.301275268,8.735838857,0.290905019,1.378149021,-2.276875251,-1
807,MODEL1,PARMS,LMB,1.402436769,7.150923996,0.734689973,0.240043616,-0.798214933,-1
808,MODEL1,PARMS,LMB,1.271316952,7.081862497,0.747641656,-0.346134371,0.46535993,-1
809,MODEL1,PARMS,LMB,1.39673677,8.265214235,0.489864892,-0.056343978,0.329147662,-1
810,MODEL1,PARMS,LMB,1.340541893,8.123990294,0.453522276,1.103842555,-2.065015871,-1
811,MODEL1,PARMS,LMB,1.412396323,5.814085048,1.143095686,-1.160965387,1.213292681,-1
812,MODEL1,PARMS,LMB,1.40346493,7.639731576,0.643100246,0.181435675,-0.410999618,-1
813,MODEL1,PARMS,LMB,1.423081596,6.653020629,0.892630417,-1.339956295,2.45087291,-1
814,MODEL1,PARMS,LMB,1.345025448,6.814280363,0.822992627,-0.627991238,1.076260398,-1
815,MODEL1,PARMS,LMB,1.397124192,6.44072004,0.981305035,-1.157395841,1.45134044,-1
816,MODEL1,PARMS,LMB,1.334215274,7.705265175,0.639724954,-0.359710949,0.495561772,-1
817,MODEL1,PARMS,LMB,1.338829053,7.799070059,0.582121706,0.258455816,-0.430696329,-1
818,MODEL1,PARMS,LMB,1.338961892,7.84090913,0.610479044,0.30934584,-0.686437698,-1
819,MODEL1,PARMS,LMB,1.347620121,6.790689461,0.836437413,-0.817560543,1.258246913,-1
820,MODEL1,PARMS,LMB,1.345278046,7.349320689,0.682950694,0.459567419,-1.344825121,-1
821,MODEL1,PARMS,LMB,1.316990561,6.817230766,0.859358255,-0.385377705,0.103776156,-1
822,MODEL1,PARMS,LMB,1.446379028,7.418592316,0.695740691,-0.100306905,-0.192022446,-1
823,MODEL1,PARMS,LMB,1.383094218,7.279111529,0.689035846,0.409484314,-1.148683015,-1
824,MODEL1,PARMS,LMB,1.432211374,7.477211991,0.707832584,-0.5938387,0.993357977,-1
825,MODEL1,PARMS,LMB,1.454596075,7.46987987,0.674262819,-0.338390191,0.639098916,-1
826,MODEL1,PARMS,LMB,1.342790725,7.416299702,0.746468716,-0.698979354,1.05209778,-1
827,MODEL1,PARMS,LMB,1.377034937,7.162725454,0.767387794,-0.1210465,-0.003762803,-1
828,MODEL1,PARMS,LMB,1.333853911,6.629618125,0.902005538,-0.688684323,0.756754498,-1
829,MODEL1,PARMS,LMB,1.378894763,6.766874236,0.821047471,0.192446547,-0.837119774,-1
830,MODEL1,PARMS,LMB,1.363116763,6.288454496,1.039524967,-1.651285354,2.743314232,-1
831,MODEL1,PARMS,LMB,1.46926781,6.653885009,0.869201491,-0.079269452,-0.453612269,-1
832,MODEL1,PARMS,LMB,1.302236614,7.124877973,0.75387876,0.545082544,-1.641934584,-1
833,MODEL1,PARMS,LMB,1.398868258,9.158162846,0.315318057,0.488532985,-0.901920497,-1
834,MODEL1,PARMS,LMB,1.319277011,7.009595778,0.833125564,-0.823860391,1.011907172,-1
835,MODEL1,PARMS,LMB,1.291722846,6.872595188,0.772050797,0.30635425,-0.881920701,-1
836,MODEL1,PARMS,LMB,1.423113007,9.033539104,0.23916527,1.907705853,-3.695235118,-1
837,MODEL1,PARMS,LMB,1.320887888,6.659459935,0.902540258,-0.900280053,1.324426823,-1
838,MODEL1,PARMS,LMB,1.329829601,8.019361103,0.512175191,0.736122915,-1.42995161,-1
839,MODEL1,PARMS,LMB,1.354235764,7.422300537,0.660076109,-0.822842244,1.755092035,-1
840,MODEL1,PARMS,LMB,1.431713234,8.904241314,0.312480179,0.943067677,-1.668385339,-1
841,MODEL1,PARMS,LMB,1.373321793,7.791965962,0.647912477,-0.436676836,0.625181518,-1
842,MODEL1,PARMS,LMB,1.467322308,7.587631234,0.638235202,-0.272850215,0.3721217,-1
843,MODEL1,PARMS,LMB,1.403188279,7.599375081,0.650055026,-0.592999753,1.139071841,-1
844,MODEL1,PARMS,LMB,1.254781565,7.77888143,0.622223781,0.179346967,-0.542165062,-1
845,MODEL1,PARMS,LMB,1.438951929,7.039760285,0.790451561,0.016317244,-0.498285547,-1
846,MODEL1,PARMS,LMB,1.380342857,6.640172536,0.831417251,-0.027171103,-0.453190152,-1
847,MODEL1,PARMS,LMB,1.304526444,7.321283876,0.761604609,-0.284824421,-0.059944832,-1
848,MODEL1,PARMS,LMB,1.431464143,6.810381588,0.852415504,-1.01392506,1.807099869,-1
849,MODEL1,PARMS,LMB,1.476334842,6.389887649,0.986510154,-1.467267646,2.44618251,-1
850,MODEL1,PARMS,LMB,1.405324657,8.021895895,0.514015692,0.421847381,-0.578784576,-1
851,MODEL1,PARMS,LMB,1.342244598,7.741869179,0.583804235,-0.187395058,0.611682628,-1
852,MODEL1,PARMS,LMB,1.36347932,7.681856082,0.617104716,-0.065296228,0.096420719,-1
853,MODEL1,PARMS,LMB,1.438396495,8.234713268,0.432209129,1.259059624,-2.374518935,-1
854,MODEL1,PARMS,LMB,1.329502964,7.410959793,0.687177395,-0.553382698,1.028713496,-1
855,MODEL1,PARMS,LMB,1.557970844,7.894013666,0.64461484,-0.530446308,0.898866503,-1
856,MODEL1,PARMS,LMB,1.324108733,7.125469462,0.735222482,-0.669181757,1.254168113,-1
857,MODEL1,PARMS,LMB,1.389475358,7.769340148,0.593601857,0.630325728,-1.65185324,-1
858,MODEL1,PARMS,LMB,1.32764674,7.208371206,0.776941927,-1.00604326,1.58923033,-1
859,MODEL1,PARMS,LMB,1.401553498,7.664138498,0.59126059,0.377853497,-0.783254637,-1
860,MODEL1,PARMS,LMB,1.367317789,7.692990871,0.592974446,0.634977029,-1.367578302,-1
861,MODEL1,PARMS,LMB,1.37762462,7.295698423,0.730398254,-0.523320771,0.602715127,-1
862,MODEL1,PARMS,LMB,1.375877076,7.624110399,0.646266178,0.426311513,-1.287239494,-1
863,MODEL1,PARMS,LMB,1.295808013,8.460767485,0.372040093,1.226908565,-2.432634286,-1
864,MODEL1,PARMS,LMB,1.399059861,7.938354543,0.578011309,-0.032856168,-0.079555114,-1
865,MODEL1,PARMS,LMB,1.330664778,6.128672765,1.036149422,-1.759304225,2.842897516,-1
866,MODEL1,PARMS,LMB,1.433928219,6.052145155,1.111266044,-2.109438356,3.436419109,-1
867,MODEL1,PARMS,LMB,1.392648108,6.87539135,0.83889588,-0.326383265,0.157447958,-1
868,MODEL1,PARMS,LMB,1.364095635,8.767078723,0.321042083,1.577680601,-3.160355214,-1
869,MODEL1,PARMS,LMB,1.46471996,8.011841072,0.5510809,0.13285455,-0.34809338,-1
870,MODEL1,PARMS,LMB,1.465055215,6.826859697,0.843977111,-0.76716226,1.01689592,-1
871,MODEL1,PARMS,LMB,1.28960464,7.36317593,0.702975797,0.456753262,-1.306418873,-1
872,MODEL1,PARMS,LMB,1.335894021,6.711767852,0.925143396,-1.782195712,3.003274703,-1
873,MODEL1,PARMS,LMB,1.476993645,6.801735759,0.907434962,-1.591822896,2.609606955,-1
874,MODEL1,PARMS,LMB,1.276955414,6.597571861,0.894083115,-0.745540546,1.053975008,-1
875,MODEL1,PARMS,LMB,1.32305913,7.942619473,0.576695417,0.048345342,-0.231528311,-1
876,MODEL1,PARMS,LMB,1.379811917,7.458518,0.646056102,0.006806671,-0.290716242,-1
877,MODEL1,PARMS,LMB,1.328654322,6.634837389,0.909308002,-1.438904208,2.570747716,-1
878,MODEL1,PARMS,LMB,1.427287509,7.116690851,0.816470927,-1.560835933,2.821428966,-1
879,MODEL1,PARMS,LMB,1.271299651,8.225998271,0.40649298,1.894410963,-3.862790035,-1
880,MODEL1,PARMS,LMB,1.301281567,7.545018567,0.639875616,0.430821768,-1.159287931,-1
881,MODEL1,PARMS,LMB,1.357800288,7.633113133,0.589993914,0.897101937,-1.962197477,-1
882,MODEL1,PARMS,LMB,1.378081495,6.660929006,0.914235494,-1.076684904,1.578551017,-1
883,MODEL1,PARMS,LMB,1.444522532,6.719139599,0.919312564,-0.945944272,1.315937957,-1
884,MODEL1,PARMS,LMB,1.294279508,6.831198193,0.799282876,0.078503017,-0.785815849,-1
885,MODEL1,PARMS,LMB,1.343719093,7.711411633,0.591874373,0.444005941,-0.94821472,-1
886,MODEL1,PARMS,LMB,1.337770477,6.987070333,0.819087304,-1.069082748,1.751391362,-1
887,MODEL1,PARMS,LMB,1.368946241,6.939318862,0.847729653,-0.519354019,0.310304789,-1
888,MODEL1,PARMS,LMB,1.412699471,7.088187357,0.793200324,-1.012738264,1.606408831,-1
889,MODEL1,PARMS,LMB,1.42830472,8.828396523,0.342687856,0.607181307,-0.867780601,-1
890,MODEL1,PARMS,LMB,1.377632831,7.40100497,0.718114228,-0.127721042,0.035740926,-1
891,MODEL1,PARMS,LMB,1.433486046,7.908986395,0.562838744,0.057231166,-0.026747901,-1
892,MODEL1,PARMS,LMB,1.339618912,7.453161307,0.65988315,-0.028558435,-0.108983343,-1
893,MODEL1,PARMS,LMB,1.390059688,7.677657613,0.600688024,0.734551236,-1.856992952,-1
894,MODEL1,PARMS,LMB,1.400551453,6.559980596,0.929452681,-1.06118663,1.618320428,-1
895,MODEL1,PARMS,LMB,1.435605592,7.219374042,0.741493719,-0.021372796,-0.195400403,-1
896,MODEL1,PARMS,LMB,1.328380509,6.807288346,0.848413919,-1.052369449,1.724570767,-1
897,MODEL1,PARMS,LMB,1.307289668,5.747789063,1.121818773,-1.437026567,2.044271329,-1
898,MODEL1,PARMS,LMB,1.307817279,7.699783222,0.605520052,0.378293711,-0.912644022,-1
899,MODEL1,PARMS,LMB,1.360932416,7.443296978,0.691016024,-0.035024324,-0.059068912,-1
900,MODEL1,PARMS,LMB,1.374627408,7.549786294,0.597312702,0.89372211,-1.997953729,-1
901,MODEL1,PARMS,LMB,1.335738531,7.621279608,0.595213432,0.722937803,-1.56695031,-1
902,MODEL1,PARMS,LMB,1.253033989,7.294616467,0.710984255,-0.41716593,0.591437038,-1
903,MODEL1,PARMS,LMB,1.399590736,6.981817381,0.87344843,-2.13541257,3.931716997,-1
904,MODEL1,PARMS,LMB,1.310224008,7.117860379,0.747566124,-0.252900099,0.207049664,-1
905,MODEL1,PARMS,LMB,1.423094308,7.21684482,0.811495385,-1.14319988,1.821139258,-1
906,MODEL1,PARMS,LMB,1.384613187,8.127658236,0.472071993,0.993138895,-1.819173445,-1
907,MODEL1,PARMS,LMB,1.369026941,6.509556469,0.942957321,-1.03234561,1.530825691,-1
908,MODEL1,PARMS,LMB,1.396414304,7.028173541,0.791178979,-0.309445707,0.154788361,-1
909,MODEL1,PARMS,LMB,1.346242497,7.737328993,0.640767771,-0.044197633,-0.171938887,-1
910,MODEL1,PARMS,LMB,1.355285309,9.200141628,0.118421256,2.713671541,-4.970648719,-1
911,MODEL1,PARMS,LMB,1.378652262,8.129310366,0.509001014,0.654793728,-1.465568058,-1
912,MODEL1,PARMS,LMB,1.333580727,7.001619934,0.812631788,-0.866778737,1.436659286,-1
913,MODEL1,PARMS,LMB,1.379826742,6.847078341,0.806548427,-0.207759019,-0.040211741,-1
914,MODEL1,PARMS,LMB,1.260421332,9.537478979,0.093358468,2.23311608,-4.071036115,-1
915,MODEL1,PARMS,LMB,1.458018825,6.366260107,0.945040729,-0.950870883,1.332723135,-1
916,MODEL1,PARMS,LMB,1.320446311,8.55897244,0.35473013,1.460032174,-2.833442042,-1
917,MODEL1,PARMS,LMB,1.359223,7.213491255,0.731272607,0.123145692,-0.584927136,-1
918,MODEL1,PARMS,LMB,1.41723998,6.363576318,0.98078354,-1.033659224,1.438679895,-1
919,MODEL1,PARMS,LMB,1.332523387,6.516765264,0.985222916,-2.464246142,4.719054556,-1
920,MODEL1,PARMS,LMB,1.348568293,7.439246808,0.672963988,-0.614251646,1.192767409,-1
921,MODEL1,PARMS,LMB,1.357696451,7.507619353,0.599563557,0.679293618,-1.490606902,-1
922,MODEL1,PARMS,LMB,1.372566332,7.26387882,0.726813758,-0.144605973,0.003569709,-1
923,MODEL1,PARMS,LMB,1.371276266,8.024796204,0.489678617,0.939800208,-1.923642712,-1
924,MODEL1,PARMS,LMB,1.360773064,5.635677704,1.198009657,-1.925473412,2.850903297,-1
925,MODEL1,PARMS,LMB,1.355554394,8.430555556,0.413234196,1.209223161,-2.366418822,-1
926,MODEL1,PARMS,LMB,1.319099589,6.059127627,1.079979211,-2.096442956,3.642667216,-1
927,MODEL1,PARMS,LMB,1.378517655,5.364432282,1.234024185,-2.393272327,4.188648208,-1
928,MODEL1,PARMS,LMB,1.299407219,8.278817679,0.393649047,1.586006352,-3.077022364,-1
929,MODEL1,PARMS,LMB,1.411787001,6.187638944,1.046073807,-1.875428371,3.316793416,-1
930,MODEL1,PARMS,LMB,1.30327765,6.12108194,0.996675187,-0.997148033,1.304424902,-1
931,MODEL1,PARMS,LMB,1.249601099,8.814337764,0.302421781,0.886722444,-1.459716736,-1
932,MODEL1,PARMS,LMB,1.328159926,8.591585119,0.360086156,0.47421469,-0.64860374,-1
933,MODEL1,PARMS,LMB,1.431440288,7.24165953,0.765517518,-0.511284739,0.554096032,-1
934,MODEL1,PARMS,LMB,1.298253666,7.336571472,0.667919437,0.498756914,-1.351475364,-1
935,MODEL1,PARMS,LMB,1.401508147,6.365279589,1.016118545,-0.842537984,0.898882037,-1
936,MODEL1,PARMS,LMB,1.31809478,7.46924354,0.676498676,-0.338162814,0.34659675,-1
937,MODEL1,PARMS,LMB,1.456551447,6.869411079,0.88364412,-1.286687276,2.143905227,-1
938,MODEL1,PARMS,LMB,1.33286241,6.582230692,0.946387622,-1.433673977,2.235682833,-1
939,MODEL1,PARMS,LMB,1.296133773,6.276113252,1.026875602,-2.073238506,3.609638795,-1
940,MODEL1,PARMS,LMB,1.311705463,6.831522343,0.815286421,-0.306696887,0.260438602,-1
941,MODEL1,PARMS,LMB,1.2637515,7.046760724,0.792787494,-0.706267269,1.063114296,-1
942,MODEL1,PARMS,LMB,1.406219265,7.874266542,0.610448278,-0.011804462,-0.268793341,-1
943,MODEL1,PARMS,LMB,1.3773994,8.38791119,0.430035218,0.817939097,-1.49787319,-1
944,MODEL1,PARMS,LMB,1.322653181,8.301111591,0.455836912,0.864792465,-1.829998967,-1
945,MODEL1,PARMS,LMB,1.287031269,7.141696961,0.757320892,-0.785770272,1.292099093,-1
946,MODEL1,PARMS,LMB,1.413574201,8.016966372,0.512412901,0.787115341,-1.534376136,-1
947,MODEL1,PARMS,LMB,1.434812142,5.993697611,1.087320351,-1.412642704,2.050731581,-1
948,MODEL1,PARMS,LMB,1.403637817,7.252581408,0.722410177,-0.148688685,-0.042867901,-1
949,MODEL1,PARMS,LMB,1.397737601,5.871555894,1.111948934,-1.688532674,2.565475562,-1
950,MODEL1,PARMS,LMB,1.373291598,8.497566679,0.348262821,1.018964833,-1.61252936,-1
951,MODEL1,PARMS,LMB,1.330652083,6.033052798,1.060500722,-2.163213034,3.866477084,-1
952,MODEL1,PARMS,LMB,1.368248179,6.065188893,1.060077631,-1.627866272,2.439426418,-1
953,MODEL1,PARMS,LMB,1.423352056,8.183325219,0.468286893,1.173080129,-2.219987943,-1
954,MODEL1,PARMS,LMB,1.385996816,6.413724207,0.951045753,-0.317925098,-0.197082898,-1
955,MODEL1,PARMS,LMB,1.326671433,8.266272914,0.507165235,0.264786669,-0.690658784,-1
956,MODEL1,PARMS,LMB,1.345786757,7.50060116,0.606069622,0.892656197,-2.027777264,-1
957,MODEL1,PARMS,LMB,1.387135277,7.509819432,0.66657746,-0.225924038,0.277302334,-1
958,MODEL1,PARMS,LMB,1.414767871,7.926359568,0.572357541,-0.488451137,1.168835756,-1
959,MODEL1,PARMS,LMB,1.332196613,6.843221215,0.847484414,-1.023288387,1.573543456,-1
960,MODEL1,PARMS,LMB,1.434749555,7.094243901,0.75314446,-0.389371409,0.517027463,-1
961,MODEL1,PARMS,LMB,1.362511468,8.433521098,0.360388302,1.385356394,-2.25545875,-1
962,MODEL1,PARMS,LMB,1.388243484,7.793342257,0.537821829,0.334132073,-0.560172016,-1
963,MODEL1,PARMS,LMB,1.370060838,8.085169476,0.463562166,0.834237143,-1.398125099,-1
964,MODEL1,PARMS,LMB,1.34143268,6.966791973,0.847576614,-1.744099037,3.289021019,-1
965,MODEL1,PARMS,LMB,1.46393313,6.541330573,0.907971713,-1.029461999,1.626877159,-1
966,MODEL1,PARMS,LMB,1.362707584,7.420650715,0.667503519,-0.227061941,0.357802836,-1
967,MODEL1,PARMS,LMB,1.381498911,6.983274097,0.788230686,-0.585848108,1.06655058,-1
968,MODEL1,PARMS,LMB,1.350820072,6.991871325,0.814907653,-0.580667244,0.634684711,-1
969,MODEL1,PARMS,LMB,1.391937775,8.31470879,0.38847814,1.495365335,-2.754403506,-1
970,MODEL1,PARMS,LMB,1.40047247,7.909625298,0.594120093,-0.374380046,0.656667491,-1
971,MODEL1,PARMS,LMB,1.336013452,7.638498462,0.614864641,-0.007077292,-0.106311069,-1
972,MODEL1,PARMS,LMB,1.397321516,7.643773431,0.669324066,-0.254969191,0.443783345,-1
973,MODEL1,PARMS,LMB,1.288393973,6.114832703,1.062487171,-1.647627693,2.64633774,-1
974,MODEL1,PARMS,LMB,1.342800683,8.309031564,0.453460382,1.298950235,-2.611647491,-1
975,MODEL1,PARMS,LMB,1.391220909,6.665977111,0.871848054,-0.746439335,1.01326489,-1
976,MODEL1,PARMS,LMB,1.389366467,7.77813044,0.593744516,0.200835241,-0.446319751,-1
977,MODEL1,PARMS,LMB,1.339428426,6.941854693,0.806653724,-0.900058454,1.734911668,-1
978,MODEL1,PARMS,LMB,1.364651582,7.063691631,0.816093135,-0.880642661,1.396278627,-1
979,MODEL1,PARMS,LMB,1.300783979,8.181906651,0.492312562,0.590417663,-1.091765474,-1
980,MODEL1,PARMS,LMB,1.441681738,9.130086414,0.187065092,1.981836118,-3.677636037,-1
981,MODEL1,PARMS,LMB,1.354805006,8.308245733,0.458044553,0.81421691,-1.582669985,-1
982,MODEL1,PARMS,LMB,1.35474751,7.753574342,0.57936908,0.833279204,-1.845860449,-1
983,MODEL1,PARMS,LMB,1.342321174,5.33958029,1.277790924,-2.81920258,4.695582751,-1
984,MODEL1,PARMS,LMB,1.441655524,7.306940567,0.743046666,-0.786590548,1.368747942,-1
985,MODEL1,PARMS,LMB,1.35718028,6.145378909,1.067575615,-1.981943242,3.230488783,-1
986,MODEL1,PARMS,LMB,1.251031854,8.114150048,0.461846674,1.247017562,-2.553144065,-1
987,MODEL1,PARMS,LMB,1.380047302,8.250336399,0.46724269,0.677207688,-1.42747046,-1
988,MODEL1,PARMS,LMB,1.335834497,6.209573697,1.097370574,-2.4435246,4.138837546,-1
989,MODEL1,PARMS,LMB,1.249903074,8.986833906,0.236793536,1.84846579,-3.310114957,-1
990,MODEL1,PARMS,LMB,1.347096402,8.187764918,0.469125042,0.65472829,-1.402326297,-1
991,MODEL1,PARMS,LMB,1.358398696,8.711353246,0.301460632,1.813997725,-3.60723403,-1
992,MODEL1,PARMS,LMB,1.328044476,5.907787157,1.136642113,-1.848440708,2.786762073,-1
993,MODEL1,PARMS,LMB,1.489694768,5.354858766,1.26572553,-2.333657942,3.72423545,-1
994,MODEL1,PARMS,LMB,1.387723886,7.911259003,0.500682968,1.564668751,-3.245121874,-1
995,MODEL1,PARMS,LMB,1.333319085,9.205994974,0.168231796,2.070196221,-3.664483192,-1
996,MODEL1,PARMS,LMB,1.357591096,6.140414004,1.023911561,-1.770874507,2.794869666,-1
997,MODEL1,PARMS,LMB,1.275190114,8.174195102,0.4695055,0.286841409,-0.347163894,-1
998,MODEL1,PARMS,LMB,1.392191519,7.030728607,0.813137107,-0.83702505,1.272195852,-1
999,MODEL1,PARMS,LMB,1.437446851,7.391190479,0.677862695,0.535232411,-1.403716572,-1
1000,MODEL1,PARMS,LMB,1.263820344,8.439164848,0.367545664,1.634289599,-3.028136787,-1
