SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RB1
272,MODEL1,PARMS,RB1,0.973045011,2.352384912,0.422697353,0.07562752,-0.495586134,-1
273,MODEL1,PARMS,RB1,0.932601703,3.01385166,0.244623321,0.463521963,-0.963661741,-1
274,MODEL1,PARMS,RB1,0.894724946,2.953441133,0.235353974,0.812318899,-1.589449671,-1
275,MODEL1,PARMS,RB1,0.957476164,2.543180442,0.365650931,0.483168941,-1.226878604,-1
276,MODEL1,PARMS,RB1,0.938325181,1.573230346,0.651915283,-0.88867386,1.152923515,-1
277,MODEL1,PARMS,RB1,1.074833109,3.28551367,0.120825596,1.746264685,-3.460068819,-1
278,MODEL1,PARMS,RB1,0.88141547,3.598694425,0.042073945,1.658262835,-2.989005266,-1
279,MODEL1,PARMS,RB1,0.901134777,2.450785316,0.421635886,-0.391932193,0.506403351,-1
280,MODEL1,PARMS,RB1,1.123768578,3.352659077,0.156938448,1.112857912,-2.164699563,-1
281,MODEL1,PARMS,RB1,0.917838996,1.934722132,0.559566774,-0.837579533,1.177129691,-1
282,MODEL1,PARMS,RB1,0.828283322,2.476879073,0.380828984,0.296364965,-0.889611904,-1
283,MODEL1,PARMS,RB1,0.935524564,3.949437331,0.002144227,1.619654384,-3.004723989,-1
284,MODEL1,PARMS,RB1,0.924596107,2.873532806,0.273379037,0.835267765,-1.80661204,-1
285,MODEL1,PARMS,RB1,0.983716871,2.662155108,0.346664746,0.250832489,-0.742921218,-1
286,MODEL1,PARMS,RB1,0.936038169,4.843984029,-0.25558087,2.489205684,-4.463407098,-1
287,MODEL1,PARMS,RB1,0.896489987,4.669792079,-0.240887753,2.768141527,-4.934219542,-1
288,MODEL1,PARMS,RB1,0.860450153,2.634811613,0.359766641,0.295283677,-0.928460977,-1
289,MODEL1,PARMS,RB1,1.056601986,1.91063612,0.539236283,-0.724635484,1.270384211,-1
290,MODEL1,PARMS,RB1,0.957787768,2.879062373,0.281599365,0.602529833,-1.457173753,-1
291,MODEL1,PARMS,RB1,0.867377561,2.566941571,0.337426451,0.591166289,-1.294869868,-1
292,MODEL1,PARMS,RB1,0.912735076,2.435290838,0.40973653,0.370105629,-1.169898726,-1
293,MODEL1,PARMS,RB1,0.904937683,2.227840825,0.445685432,0.300654162,-0.952021936,-1
294,MODEL1,PARMS,RB1,0.860044939,2.67912582,0.31885401,0.34186728,-0.739729033,-1
295,MODEL1,PARMS,RB1,0.875521349,2.654332398,0.318961889,0.744180257,-1.778116464,-1
296,MODEL1,PARMS,RB1,0.9161469,3.957693379,-0.002446612,1.020947601,-1.584478547,-1
297,MODEL1,PARMS,RB1,0.938227615,2.609659398,0.340056541,0.637824531,-1.419801142,-1
298,MODEL1,PARMS,RB1,0.890065504,2.971019415,0.24857532,0.596785993,-1.20987276,-1
299,MODEL1,PARMS,RB1,0.90947606,2.621435264,0.351490782,-0.074296842,0.09002509,-1
300,MODEL1,PARMS,RB1,0.894251128,2.373889532,0.432940818,-0.191736612,0.096938269,-1
301,MODEL1,PARMS,RB1,0.919835837,3.588536796,0.083050078,1.376265681,-2.734162766,-1
302,MODEL1,PARMS,RB1,0.97309938,2.169756123,0.522539857,-0.70917698,0.940638558,-1
303,MODEL1,PARMS,RB1,0.92539286,2.401792208,0.404062256,-0.096842956,0.123642252,-1
304,MODEL1,PARMS,RB1,0.877981711,2.985086766,0.27604549,0.287713061,-0.668782434,-1
305,MODEL1,PARMS,RB1,0.902178625,2.993130317,0.23739908,0.683431134,-1.357237998,-1
306,MODEL1,PARMS,RB1,0.890779922,3.419967897,0.119501763,1.317925575,-2.579651775,-1
307,MODEL1,PARMS,RB1,0.898518144,2.500454579,0.388465748,-0.075386112,-0.029784893,-1
308,MODEL1,PARMS,RB1,0.883684947,1.632188616,0.638812669,-0.974941107,1.398942054,-1
309,MODEL1,PARMS,RB1,0.861628632,2.645527496,0.360250622,0.242425301,-0.762807146,-1
310,MODEL1,PARMS,RB1,0.874887963,2.792457653,0.317709061,0.289901181,-0.669342106,-1
311,MODEL1,PARMS,RB1,0.870391609,2.719817528,0.329599495,0.139366998,-0.391934145,-1
312,MODEL1,PARMS,RB1,0.897614466,3.000858804,0.204673161,1.52922239,-3.302815205,-1
313,MODEL1,PARMS,RB1,0.853931346,2.142473886,0.464527761,-0.271459457,0.244094483,-1
314,MODEL1,PARMS,RB1,0.900337908,2.802537263,0.296455711,0.413924678,-0.928789401,-1
315,MODEL1,PARMS,RB1,0.904602742,2.669528455,0.322516824,0.34683097,-0.975328373,-1
316,MODEL1,PARMS,RB1,0.90865957,2.767512504,0.330935516,0.100617396,-0.37742717,-1
317,MODEL1,PARMS,RB1,0.867356015,2.370581591,0.409115657,0.145608,-0.500961854,-1
318,MODEL1,PARMS,RB1,0.911083833,3.443359534,0.116814727,1.153437059,-2.087808092,-1
319,MODEL1,PARMS,RB1,0.905544491,2.079995383,0.497540257,-0.231964101,0.230431135,-1
320,MODEL1,PARMS,RB1,0.989602542,2.797414459,0.315545162,0.018086011,-0.059920346,-1
321,MODEL1,PARMS,RB1,0.900480497,2.994274023,0.280338571,0.189022414,-0.451628286,-1
322,MODEL1,PARMS,RB1,0.862054866,3.437250684,0.121285663,1.214655972,-2.350390031,-1
323,MODEL1,PARMS,RB1,1.032193914,3.499593595,0.073780332,1.818994517,-3.488616357,-1
324,MODEL1,PARMS,RB1,0.900153527,2.638222208,0.338923246,0.462488805,-1.029573572,-1
325,MODEL1,PARMS,RB1,0.833242365,2.32869845,0.395597765,0.63459266,-1.574293652,-1
326,MODEL1,PARMS,RB1,0.904236571,2.471292748,0.381338655,0.41379591,-1.179854176,-1
327,MODEL1,PARMS,RB1,0.942650374,2.498219644,0.372579445,0.502362791,-1.265352672,-1
328,MODEL1,PARMS,RB1,0.90026548,2.923294054,0.23958704,0.812737464,-1.656779532,-1
329,MODEL1,PARMS,RB1,0.945130037,2.310602175,0.455258142,-0.001643029,-0.412828807,-1
330,MODEL1,PARMS,RB1,0.871320997,2.357836243,0.442052234,-0.33011175,0.385332069,-1
331,MODEL1,PARMS,RB1,0.87901509,2.402868465,0.44477023,-0.674519291,1.047450126,-1
332,MODEL1,PARMS,RB1,0.888719434,3.338979,0.170421635,0.630666774,-1.164195823,-1
333,MODEL1,PARMS,RB1,1.207826382,4.379124318,-0.169185787,3.474667604,-6.66451854,-1
334,MODEL1,PARMS,RB1,0.877852084,2.938031903,0.243298808,1.105225285,-2.298603703,-1
335,MODEL1,PARMS,RB1,0.870466189,2.895308828,0.303246557,0.180145094,-0.497168465,-1
336,MODEL1,PARMS,RB1,0.98635125,3.210623081,0.193735247,1.096649946,-2.246243422,-1
337,MODEL1,PARMS,RB1,0.925966085,2.331833635,0.457651847,-0.215551153,0.110483026,-1
338,MODEL1,PARMS,RB1,1.03568613,3.564378119,0.064194619,1.450896797,-2.664502529,-1
339,MODEL1,PARMS,RB1,0.899221635,2.710730547,0.324436225,0.408120266,-0.803508192,-1
340,MODEL1,PARMS,RB1,0.959839384,2.731072949,0.301207425,0.471457439,-1.001113255,-1
341,MODEL1,PARMS,RB1,0.879359643,2.517275945,0.353180418,0.536740615,-1.229807135,-1
342,MODEL1,PARMS,RB1,0.892871196,3.088940903,0.219633112,0.760247792,-1.748754653,-1
343,MODEL1,PARMS,RB1,0.885869888,2.570376034,0.34477259,0.54274471,-1.287809362,-1
344,MODEL1,PARMS,RB1,1.089271605,2.905833729,0.268937585,0.953543268,-1.942546547,-1
345,MODEL1,PARMS,RB1,0.898362194,2.455146155,0.398334256,-0.16845517,0.124110236,-1
346,MODEL1,PARMS,RB1,0.93010262,3.137900987,0.190425442,1.569452929,-3.299177487,-1
347,MODEL1,PARMS,RB1,0.926456211,2.829581738,0.300604027,0.506795322,-1.060416689,-1
348,MODEL1,PARMS,RB1,0.939008271,3.532238284,0.058744247,1.749075544,-3.316823206,-1
349,MODEL1,PARMS,RB1,0.928987703,1.952203695,0.533990848,-0.613854472,0.917620718,-1
350,MODEL1,PARMS,RB1,0.843208055,2.548513226,0.369964465,0.186837673,-0.590144303,-1
351,MODEL1,PARMS,RB1,1.033860974,3.446254463,0.088748329,1.783347157,-3.499326495,-1
352,MODEL1,PARMS,RB1,0.996089034,3.056607814,0.225665914,0.796453084,-1.643829194,-1
353,MODEL1,PARMS,RB1,0.889340481,3.133314702,0.193785815,1.081526247,-2.12843731,-1
354,MODEL1,PARMS,RB1,0.849388258,2.725184992,0.325096904,0.242271443,-0.55958039,-1
355,MODEL1,PARMS,RB1,0.877334428,2.928338389,0.277337734,0.599620757,-1.350129971,-1
356,MODEL1,PARMS,RB1,0.887019982,3.654813012,0.049515333,1.364409116,-2.51706911,-1
357,MODEL1,PARMS,RB1,0.904521179,2.418769379,0.40988398,-0.488286719,0.815404948,-1
358,MODEL1,PARMS,RB1,0.866481358,1.577053473,0.640558168,-1.1387799,1.817889258,-1
359,MODEL1,PARMS,RB1,0.895750448,2.532269526,0.379924562,-0.03408076,-0.129892249,-1
360,MODEL1,PARMS,RB1,0.879052651,2.728675043,0.34280106,-0.203076936,0.201040066,-1
361,MODEL1,PARMS,RB1,0.864093089,3.464380923,0.117985265,1.336133488,-2.630771066,-1
362,MODEL1,PARMS,RB1,0.878006464,3.197832015,0.165689083,1.353412656,-2.707523011,-1
363,MODEL1,PARMS,RB1,0.911052242,3.273708361,0.166203488,0.850060636,-1.54985752,-1
364,MODEL1,PARMS,RB1,0.851640025,2.627970986,0.342399918,0.316121033,-0.83897037,-1
365,MODEL1,PARMS,RB1,0.856695088,3.169239463,0.185709489,0.718602325,-1.445816505,-1
366,MODEL1,PARMS,RB1,0.879426924,3.371565141,0.151393841,0.5341036,-1.026205651,-1
367,MODEL1,PARMS,RB1,0.834036087,2.479303955,0.364369383,0.234092112,-0.628148036,-1
368,MODEL1,PARMS,RB1,0.88825912,2.524175245,0.368051447,0.098228903,-0.384800502,-1
369,MODEL1,PARMS,RB1,0.960255992,2.455609284,0.422190728,-0.427397276,0.712028309,-1
370,MODEL1,PARMS,RB1,0.90855754,2.759739129,0.318418191,0.27222317,-0.66775446,-1
371,MODEL1,PARMS,RB1,0.985677756,2.444001966,0.373831372,0.389528435,-0.961362725,-1
372,MODEL1,PARMS,RB1,0.888079552,3.191092046,0.168300578,1.29462552,-2.610122528,-1
373,MODEL1,PARMS,RB1,0.946372726,2.479495024,0.427551115,-0.289787919,0.299530469,-1
374,MODEL1,PARMS,RB1,0.97420799,3.532530152,0.068846913,1.950343309,-3.817413786,-1
375,MODEL1,PARMS,RB1,0.92866268,2.313871962,0.472840248,-0.372420508,0.482111003,-1
376,MODEL1,PARMS,RB1,0.905730303,3.056613016,0.215580181,0.65825292,-1.311260272,-1
377,MODEL1,PARMS,RB1,0.895388858,2.357964366,0.447002531,-0.548287668,0.854805332,-1
378,MODEL1,PARMS,RB1,0.898476202,3.15061322,0.203089649,0.59874309,-1.139517033,-1
379,MODEL1,PARMS,RB1,0.876392612,2.631076061,0.310506298,0.637911575,-1.369098438,-1
380,MODEL1,PARMS,RB1,0.916832784,2.697786847,0.330265264,-0.065350214,0.016084462,-1
381,MODEL1,PARMS,RB1,0.905065261,2.068921852,0.49987178,-0.317544118,0.396638153,-1
382,MODEL1,PARMS,RB1,0.885262977,3.078642876,0.224056113,0.855865003,-1.837553467,-1
383,MODEL1,PARMS,RB1,0.923352693,2.771526877,0.278784395,1.023414984,-2.299943214,-1
384,MODEL1,PARMS,RB1,0.896444568,3.82955851,-0.003238282,1.808160041,-3.320324249,-1
385,MODEL1,PARMS,RB1,0.883196131,3.351863954,0.134348975,1.260636936,-2.341374626,-1
386,MODEL1,PARMS,RB1,0.946771617,3.117487241,0.218746421,0.88529239,-1.73673932,-1
387,MODEL1,PARMS,RB1,0.85265081,2.56076387,0.37819247,-0.011024884,-0.247815508,-1
388,MODEL1,PARMS,RB1,0.905512203,2.201325112,0.46806913,-0.270343509,0.139905134,-1
389,MODEL1,PARMS,RB1,0.892398149,3.511864992,0.134903462,0.830597391,-1.574512421,-1
390,MODEL1,PARMS,RB1,0.854320579,2.937630704,0.26054889,0.491835976,-0.988520524,-1
391,MODEL1,PARMS,RB1,0.910194821,2.488760786,0.380049972,-0.334747522,0.639491879,-1
392,MODEL1,PARMS,RB1,0.961425278,2.446901107,0.378213287,0.816935036,-2.109642311,-1
393,MODEL1,PARMS,RB1,0.895760691,3.25675958,0.151093154,1.270955673,-2.475916487,-1
394,MODEL1,PARMS,RB1,0.894106902,2.486789088,0.373432752,0.298645278,-0.802593314,-1
395,MODEL1,PARMS,RB1,0.941513093,2.248412479,0.468739636,-0.265907633,0.143762759,-1
396,MODEL1,PARMS,RB1,0.91733669,2.736264167,0.293258276,0.655911273,-1.358810485,-1
397,MODEL1,PARMS,RB1,0.878058175,3.41636023,0.125827225,1.091547098,-2.047223596,-1
398,MODEL1,PARMS,RB1,0.955477425,2.53171594,0.355643886,0.407886235,-0.907563427,-1
399,MODEL1,PARMS,RB1,0.895210566,2.713879139,0.340592319,0.126231895,-0.496032467,-1
400,MODEL1,PARMS,RB1,0.90070336,3.396879624,0.119477907,1.092291023,-2.030477766,-1
401,MODEL1,PARMS,RB1,0.860426486,2.70691485,0.328151066,0.412717522,-1.104464312,-1
402,MODEL1,PARMS,RB1,0.906714382,2.625853098,0.369926715,0.304702736,-0.947422776,-1
403,MODEL1,PARMS,RB1,0.904594443,3.047583201,0.248606346,0.359784963,-0.620230403,-1
404,MODEL1,PARMS,RB1,0.973669231,3.072932275,0.248039201,0.016116096,0.124753259,-1
405,MODEL1,PARMS,RB1,0.909426659,2.461747159,0.379983541,0.226335811,-0.737891034,-1
406,MODEL1,PARMS,RB1,0.903629196,2.339186694,0.450719007,-0.497505539,0.896200159,-1
407,MODEL1,PARMS,RB1,0.933004436,2.579358264,0.351129886,0.741863268,-1.694781845,-1
408,MODEL1,PARMS,RB1,0.917873945,2.015836943,0.546025456,-0.825023028,1.347294996,-1
409,MODEL1,PARMS,RB1,1.17646024,2.978708985,0.280624272,0.550848013,-1.186508967,-1
410,MODEL1,PARMS,RB1,0.930460516,2.218555579,0.424319898,0.246966305,-0.834735984,-1
411,MODEL1,PARMS,RB1,0.886202608,3.313610951,0.152176379,0.890250371,-1.555943793,-1
412,MODEL1,PARMS,RB1,0.919024807,2.938117034,0.252174075,0.705122571,-1.585240506,-1
413,MODEL1,PARMS,RB1,0.967680843,3.625265576,0.072047501,1.279278823,-2.390857856,-1
414,MODEL1,PARMS,RB1,0.907582046,2.046675352,0.49009885,0.08111243,-0.527673481,-1
415,MODEL1,PARMS,RB1,0.879761099,2.947545165,0.231729617,0.875158744,-1.75982361,-1
416,MODEL1,PARMS,RB1,0.885444318,3.168376041,0.206618491,0.680843723,-1.417888565,-1
417,MODEL1,PARMS,RB1,0.89145077,3.175481728,0.173057157,1.805810256,-3.767681934,-1
418,MODEL1,PARMS,RB1,0.927820557,2.530429027,0.403608199,-0.672558065,1.189163044,-1
419,MODEL1,PARMS,RB1,0.921836607,2.3543101,0.427385019,0.159635034,-0.659596683,-1
420,MODEL1,PARMS,RB1,0.907063936,3.024035367,0.234569941,0.685509786,-1.222448712,-1
421,MODEL1,PARMS,RB1,0.853353785,2.216802351,0.483612548,-0.395884141,0.378467143,-1
422,MODEL1,PARMS,RB1,0.949318251,2.861470765,0.287802754,0.391123605,-0.81462649,-1
423,MODEL1,PARMS,RB1,0.90407751,2.598004578,0.388789199,-0.244017818,0.35285984,-1
424,MODEL1,PARMS,RB1,0.960038752,2.321080792,0.458235465,-0.358680647,0.336006734,-1
425,MODEL1,PARMS,RB1,0.929641287,2.631488086,0.324700279,0.655209064,-1.448782302,-1
426,MODEL1,PARMS,RB1,0.885403411,2.22794324,0.463231715,-0.254745036,0.239850592,-1
427,MODEL1,PARMS,RB1,0.937061905,2.826675234,0.329520607,-0.119101757,0.072135677,-1
428,MODEL1,PARMS,RB1,0.894041313,1.818924696,0.574315162,-0.480133306,0.393073243,-1
429,MODEL1,PARMS,RB1,0.883352897,2.537125315,0.365419583,-0.149455196,0.166217135,-1
430,MODEL1,PARMS,RB1,0.991376388,2.48540786,0.380556533,0.650230739,-1.573584624,-1
431,MODEL1,PARMS,RB1,0.886275505,2.540128382,0.358558818,0.385415471,-1.044903569,-1
432,MODEL1,PARMS,RB1,0.878394784,2.705595629,0.318555458,0.768829763,-1.624077783,-1
433,MODEL1,PARMS,RB1,0.908336406,2.192801293,0.425810166,0.269523874,-0.738005353,-1
434,MODEL1,PARMS,RB1,0.924755123,2.679329687,0.314226863,0.517524453,-1.086300656,-1
435,MODEL1,PARMS,RB1,0.966471548,3.05833715,0.235533206,0.704730537,-1.474095232,-1
436,MODEL1,PARMS,RB1,0.921532238,3.131452861,0.183971062,1.258564666,-2.473869212,-1
437,MODEL1,PARMS,RB1,0.846284397,2.234666215,0.457909727,-0.162752502,-0.043896462,-1
438,MODEL1,PARMS,RB1,0.875378635,2.360008757,0.419211872,0.083912595,-0.408736456,-1
439,MODEL1,PARMS,RB1,0.837780609,2.776551722,0.301048383,0.521598118,-1.029020715,-1
440,MODEL1,PARMS,RB1,0.881967579,2.0101535,0.500487343,-0.240684424,0.120533986,-1
441,MODEL1,PARMS,RB1,0.971594211,3.116561087,0.213800868,0.773851797,-1.586145723,-1
442,MODEL1,PARMS,RB1,0.912946595,3.065533917,0.206055589,0.869782305,-1.702577409,-1
443,MODEL1,PARMS,RB1,0.928851981,2.585145549,0.380224554,-0.071544076,-0.131998137,-1
444,MODEL1,PARMS,RB1,0.855391198,2.217825936,0.471848675,-0.15704613,-0.193688323,-1
445,MODEL1,PARMS,RB1,0.885904125,2.43679982,0.406137496,0.113874752,-0.548176886,-1
446,MODEL1,PARMS,RB1,0.95909814,3.144489807,0.191481001,1.207322755,-2.407844866,-1
447,MODEL1,PARMS,RB1,0.944078821,3.116702174,0.20614337,0.960931163,-1.982885644,-1
448,MODEL1,PARMS,RB1,0.908970945,3.552216085,0.055397538,1.757004424,-3.299698715,-1
449,MODEL1,PARMS,RB1,0.912184114,2.606483087,0.33890036,0.163156351,-0.466706571,-1
450,MODEL1,PARMS,RB1,0.925756587,3.143751225,0.217050817,0.717439452,-1.574786002,-1
451,MODEL1,PARMS,RB1,0.836973008,2.728601679,0.331034525,0.415126645,-1.147846905,-1
452,MODEL1,PARMS,RB1,0.915394871,3.105316151,0.203481124,1.154205964,-2.363348352,-1
453,MODEL1,PARMS,RB1,0.986743143,2.743010089,0.309185943,0.743233826,-1.786277442,-1
454,MODEL1,PARMS,RB1,0.896920341,3.083400991,0.232008086,0.690851643,-1.536374421,-1
455,MODEL1,PARMS,RB1,0.894312788,2.913750667,0.283596975,-0.085612863,0.200838037,-1
456,MODEL1,PARMS,RB1,0.891628365,2.134729004,0.487476604,-0.401308403,0.488970986,-1
457,MODEL1,PARMS,RB1,0.914866858,2.026327241,0.519256417,-0.277529173,0.023232524,-1
458,MODEL1,PARMS,RB1,0.96113997,2.686256334,0.353262086,0.109147634,-0.46739252,-1
459,MODEL1,PARMS,RB1,0.795325661,2.960405597,0.227235514,1.063465212,-2.168109619,-1
460,MODEL1,PARMS,RB1,0.92526745,2.949210907,0.285369029,0.389750572,-0.932828253,-1
461,MODEL1,PARMS,RB1,0.881544013,2.528187942,0.367299943,0.268629861,-0.805120475,-1
462,MODEL1,PARMS,RB1,0.951692614,4.009860962,-0.036645662,2.203392674,-4.310525847,-1
463,MODEL1,PARMS,RB1,0.844307169,2.532074212,0.31685461,1.070498385,-2.332085629,-1
464,MODEL1,PARMS,RB1,0.922105119,1.829495639,0.560613148,-0.122115159,-0.400709179,-1
465,MODEL1,PARMS,RB1,0.961988864,2.336651706,0.459120977,-0.375709772,0.471817404,-1
466,MODEL1,PARMS,RB1,0.908626612,2.660797195,0.355347833,-0.200531934,0.185199176,-1
467,MODEL1,PARMS,RB1,0.922429535,2.276338337,0.391369289,0.527352035,-1.282307075,-1
468,MODEL1,PARMS,RB1,0.883423946,2.980908472,0.252979458,0.873030317,-1.823213522,-1
469,MODEL1,PARMS,RB1,0.926510109,3.90298473,-0.021927586,2.183144668,-4.158905133,-1
470,MODEL1,PARMS,RB1,0.905973068,2.821119406,0.290446368,0.520110401,-1.179862507,-1
471,MODEL1,PARMS,RB1,0.970025469,2.709986578,0.34467552,-0.153195078,0.255867588,-1
472,MODEL1,PARMS,RB1,0.95915919,3.599617811,0.061131559,1.703748237,-3.260185461,-1
473,MODEL1,PARMS,RB1,0.986700203,3.29259052,0.120363105,1.746505238,-3.454568857,-1
474,MODEL1,PARMS,RB1,0.996895975,2.92074151,0.263082368,0.940659426,-1.982872575,-1
475,MODEL1,PARMS,RB1,0.903754349,2.346180411,0.470820398,-0.452020854,0.452690648,-1
476,MODEL1,PARMS,RB1,0.882606461,2.417139252,0.388393178,0.137236507,-0.444027321,-1
477,MODEL1,PARMS,RB1,0.89645097,2.065090419,0.492573216,-0.21519415,0.003859457,-1
478,MODEL1,PARMS,RB1,0.884943278,3.592773863,0.045323935,1.53764586,-2.895262142,-1
479,MODEL1,PARMS,RB1,0.844883656,2.83845257,0.312599946,-0.009379683,-0.025607857,-1
480,MODEL1,PARMS,RB1,0.900947665,2.291947941,0.433877553,-0.083106011,-0.214132006,-1
481,MODEL1,PARMS,RB1,1.117244823,3.307949492,0.159746849,1.1610593,-2.332158217,-1
482,MODEL1,PARMS,RB1,0.939993862,3.276938136,0.180951654,1.050965397,-2.151866695,-1
483,MODEL1,PARMS,RB1,0.914503251,3.292367557,0.152121137,1.045966288,-1.991679822,-1
484,MODEL1,PARMS,RB1,0.879071192,2.525451979,0.329784374,0.899413133,-2.045206673,-1
485,MODEL1,PARMS,RB1,0.891311803,2.930392795,0.291051425,0.101435665,-0.461848784,-1
486,MODEL1,PARMS,RB1,0.946056291,2.493490831,0.390240408,0.118439004,-0.374628415,-1
487,MODEL1,PARMS,RB1,0.895666198,3.017498743,0.239663554,0.617728433,-1.235871417,-1
488,MODEL1,PARMS,RB1,0.959579161,2.367008141,0.439649275,-0.050593791,-0.21306849,-1
489,MODEL1,PARMS,RB1,0.994468259,2.491676615,0.412734206,-0.146195427,0.033117486,-1
490,MODEL1,PARMS,RB1,0.932005964,2.525682941,0.40570983,-0.408645107,0.589997466,-1
491,MODEL1,PARMS,RB1,0.940700304,3.761610851,-0.009615192,2.51430478,-4.861429826,-1
492,MODEL1,PARMS,RB1,1.057693676,2.630190998,0.30903902,1.245050305,-2.788105345,-1
493,MODEL1,PARMS,RB1,0.970175801,3.027184717,0.254326359,0.631012934,-1.380884525,-1
494,MODEL1,PARMS,RB1,0.921337724,2.879297391,0.308337372,0.082818888,-0.220317126,-1
495,MODEL1,PARMS,RB1,0.929026303,2.262068683,0.433093589,0.103456697,-0.549602654,-1
496,MODEL1,PARMS,RB1,0.878684301,3.557747151,0.09366732,0.954586946,-1.628033021,-1
497,MODEL1,PARMS,RB1,0.894620114,2.96642307,0.249486687,0.517972781,-1.081505889,-1
498,MODEL1,PARMS,RB1,0.888639578,3.583745679,0.068122532,1.12656909,-2.003109638,-1
499,MODEL1,PARMS,RB1,1.006907061,2.497026733,0.398931428,0.247733447,-0.695041335,-1
500,MODEL1,PARMS,RB1,0.927139649,2.723036347,0.329364605,0.150934221,-0.527562285,-1
501,MODEL1,PARMS,RB1,0.956472245,2.593270059,0.380893158,0.349080368,-0.886634011,-1
502,MODEL1,PARMS,RB1,0.895227684,2.342885521,0.383140392,0.54457386,-1.352772805,-1
503,MODEL1,PARMS,RB1,0.85524955,2.387826511,0.415095725,-0.055705824,-0.176164446,-1
504,MODEL1,PARMS,RB1,0.966300878,2.71257209,0.323342902,0.536154245,-1.270579606,-1
505,MODEL1,PARMS,RB1,0.923629231,3.2733636,0.139925101,1.327020957,-2.633877076,-1
506,MODEL1,PARMS,RB1,1.133356155,2.748618208,0.294757507,1.047789594,-2.346984304,-1
507,MODEL1,PARMS,RB1,1.071880703,3.061608502,0.210416234,1.314942334,-2.69370909,-1
508,MODEL1,PARMS,RB1,0.845979185,3.152910868,0.199882956,0.579219219,-1.140962478,-1
509,MODEL1,PARMS,RB1,0.847471233,2.884708153,0.297617423,0.248632529,-0.670323639,-1
510,MODEL1,PARMS,RB1,0.944050028,3.283810572,0.131294541,1.70809927,-3.241955363,-1
511,MODEL1,PARMS,RB1,0.888477291,2.588341029,0.356242095,0.376730536,-0.909879713,-1
512,MODEL1,PARMS,RB1,1.048086478,3.498429621,0.094825974,1.801408791,-3.500127619,-1
513,MODEL1,PARMS,RB1,0.874085764,2.396386559,0.450707365,-0.441639902,0.519151405,-1
514,MODEL1,PARMS,RB1,0.888039767,2.298385933,0.457622234,-0.364224106,0.401018515,-1
515,MODEL1,PARMS,RB1,1.059112543,2.470733524,0.345081982,0.924521861,-2.167411234,-1
516,MODEL1,PARMS,RB1,1.012430689,3.699784257,0.045921034,2.11445232,-4.124936915,-1
517,MODEL1,PARMS,RB1,0.908830059,3.611757751,0.065134228,1.368196623,-2.438148362,-1
518,MODEL1,PARMS,RB1,0.9035203,2.429731465,0.388855436,-0.007643754,-0.163095757,-1
519,MODEL1,PARMS,RB1,0.884049208,2.758024005,0.309262389,0.529115877,-1.124073272,-1
520,MODEL1,PARMS,RB1,0.879694642,2.684530157,0.301603306,0.633621971,-1.294839427,-1
521,MODEL1,PARMS,RB1,0.897684098,2.946368524,0.296938913,0.137271398,-0.3744507,-1
522,MODEL1,PARMS,RB1,1.050502493,3.026738563,0.280331134,0.185323599,-0.381814155,-1
523,MODEL1,PARMS,RB1,0.881342354,2.38724216,0.426627956,-0.456908994,0.721249127,-1
524,MODEL1,PARMS,RB1,0.924932342,3.660223447,0.047964249,1.82276774,-3.508558628,-1
525,MODEL1,PARMS,RB1,1.075373187,3.163248954,0.150337457,2.268917871,-4.658566063,-1
526,MODEL1,PARMS,RB1,0.891176755,3.260228637,0.173750332,0.590218763,-0.978268708,-1
527,MODEL1,PARMS,RB1,1.228430215,3.005502968,0.222298236,1.800841943,-3.799464885,-1
528,MODEL1,PARMS,RB1,0.931844658,2.332923371,0.427916513,0.181822919,-0.602100379,-1
529,MODEL1,PARMS,RB1,0.901361185,2.930910912,0.228024527,1.008454543,-2.047065616,-1
530,MODEL1,PARMS,RB1,0.878018649,3.506596387,0.110230512,1.141734784,-2.136522492,-1
531,MODEL1,PARMS,RB1,0.882242182,2.458870402,0.379892186,-0.025420573,-0.148800741,-1
532,MODEL1,PARMS,RB1,0.96490204,2.65946104,0.315858531,1.03308687,-2.257229848,-1
533,MODEL1,PARMS,RB1,0.870402261,2.59161447,0.346129706,0.064021752,-0.163459469,-1
534,MODEL1,PARMS,RB1,0.989975609,3.63509752,0.073031233,1.552935703,-2.918271087,-1
535,MODEL1,PARMS,RB1,1.066059269,2.460901406,0.386225383,0.324500969,-0.856819758,-1
536,MODEL1,PARMS,RB1,0.926773828,2.206220248,0.485685478,-0.366148236,0.280401802,-1
537,MODEL1,PARMS,RB1,0.876140365,2.981420459,0.238020899,0.819529148,-1.69639797,-1
538,MODEL1,PARMS,RB1,0.835070689,2.664065362,0.318488341,0.724427222,-1.513735526,-1
539,MODEL1,PARMS,RB1,0.881977077,3.131096372,0.162661538,1.456508028,-2.835210291,-1
540,MODEL1,PARMS,RB1,1.08753711,2.535877525,0.370436504,-0.033634503,-0.134214575,-1
541,MODEL1,PARMS,RB1,0.937009279,3.034401242,0.274957653,0.113765932,-0.322928892,-1
542,MODEL1,PARMS,RB1,1.219062703,2.975022223,0.222273947,1.649510113,-3.468467227,-1
543,MODEL1,PARMS,RB1,0.975726534,3.426198901,0.110093001,1.473460484,-2.889976168,-1
