SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,LB10
272,MODEL1,PARMS,LB10,0.946476333,2.90871548,0.443634571,-0.926236439,1.554515033,-1
273,MODEL1,PARMS,LB10,0.900556024,3.114427478,0.40574715,-0.990248212,1.702722497,-1
274,MODEL1,PARMS,LB10,0.873716491,1.192268438,0.9151283,-2.437259132,3.956362166,-1
275,MODEL1,PARMS,LB10,0.855638862,2.466822414,0.546899203,-0.955346057,1.464898641,-1
276,MODEL1,PARMS,LB10,0.884896904,2.688555665,0.496120079,-0.681443362,0.790398361,-1
277,MODEL1,PARMS,LB10,0.905539717,3.937771441,0.101088247,1.198523177,-2.37856855,-1
278,MODEL1,PARMS,LB10,0.915759301,3.219055894,0.318466165,-0.065758998,-0.099784009,-1
279,MODEL1,PARMS,LB10,0.93712275,3.738744892,0.167044257,0.675844238,-1.40967565,-1
280,MODEL1,PARMS,LB10,0.968027577,2.520678602,0.555698671,-1.39451359,2.370595961,-1
281,MODEL1,PARMS,LB10,0.955033237,1.777977659,0.732853463,-1.60574316,2.444355355,-1
282,MODEL1,PARMS,LB10,0.890056074,2.905750476,0.403512203,-0.398584817,0.580460356,-1
283,MODEL1,PARMS,LB10,0.927859055,3.267368752,0.341697022,-0.24796768,0.32851192,-1
284,MODEL1,PARMS,LB10,0.915030251,3.143501404,0.373272125,-0.760697487,1.340026718,-1
285,MODEL1,PARMS,LB10,0.932645497,2.773867026,0.426352002,-0.400936941,0.496689947,-1
286,MODEL1,PARMS,LB10,0.907184651,3.273075644,0.359097739,-0.58790966,0.89433626,-1
287,MODEL1,PARMS,LB10,0.984259446,3.99635125,0.12010915,0.51753643,-0.941939053,-1
288,MODEL1,PARMS,LB10,0.974214953,2.345147698,0.603530104,-1.366693133,2.168656898,-1
289,MODEL1,PARMS,LB10,0.863880495,3.392416509,0.251282353,0.229266306,-0.471967731,-1
290,MODEL1,PARMS,LB10,0.927294482,3.986121916,0.125442748,0.479381621,-0.900600242,-1
291,MODEL1,PARMS,LB10,0.915843251,2.654247277,0.506865419,-0.848166043,1.335256137,-1
292,MODEL1,PARMS,LB10,0.929109817,2.586056953,0.525503331,-0.853611068,1.386542033,-1
293,MODEL1,PARMS,LB10,0.943149188,2.122562435,0.62556477,-1.016523944,1.357738867,-1
294,MODEL1,PARMS,LB10,0.893067729,3.426779921,0.284334553,-0.198365071,0.293365117,-1
295,MODEL1,PARMS,LB10,0.866739797,2.643524611,0.502426939,-0.803414659,1.140497581,-1
296,MODEL1,PARMS,LB10,0.928508654,3.652298268,0.220643386,-0.040203971,0.102817206,-1
297,MODEL1,PARMS,LB10,0.941982564,3.116959683,0.35405042,-0.172885388,0.116855481,-1
298,MODEL1,PARMS,LB10,0.858674304,2.823415709,0.461300266,-1.090488924,1.837877286,-1
299,MODEL1,PARMS,LB10,1.020784402,1.63494247,0.782966098,-1.967653523,3.133832247,-1
300,MODEL1,PARMS,LB10,0.945480589,3.363942102,0.278302896,0.283382337,-0.714500299,-1
301,MODEL1,PARMS,LB10,0.852246664,2.267138222,0.641317002,-1.828957654,3.086467059,-1
302,MODEL1,PARMS,LB10,0.926205557,2.432839939,0.564489449,-1.225567179,1.912451175,-1
303,MODEL1,PARMS,LB10,0.848680848,3.337951208,0.344113407,-0.928116473,1.812001594,-1
304,MODEL1,PARMS,LB10,0.861986334,2.588888105,0.513107901,-1.195616587,2.068646972,-1
305,MODEL1,PARMS,LB10,0.877538834,2.659979869,0.494898241,-0.90856003,1.558773224,-1
306,MODEL1,PARMS,LB10,0.9711992,3.857234153,0.218107066,-0.422356762,0.873806348,-1
307,MODEL1,PARMS,LB10,0.912374542,2.598683356,0.513589844,-1.220531833,2.107081116,-1
308,MODEL1,PARMS,LB10,0.972401528,1.556174031,0.814132142,-2.295033851,3.804017739,-1
309,MODEL1,PARMS,LB10,0.874789594,1.776966495,0.748959533,-2.279516566,4.050283797,-1
310,MODEL1,PARMS,LB10,0.909081356,2.426705185,0.53594706,-0.905793543,1.418727079,-1
311,MODEL1,PARMS,LB10,0.964248828,2.433620618,0.574518042,-0.868044905,1.060493654,-1
312,MODEL1,PARMS,LB10,0.877913369,3.433166714,0.276162247,0.143421276,-0.496402869,-1
313,MODEL1,PARMS,LB10,0.90640392,3.08657294,0.340728842,-0.102246892,0.158137296,-1
314,MODEL1,PARMS,LB10,0.884719422,2.586338057,0.514606579,-0.931185351,1.607601719,-1
315,MODEL1,PARMS,LB10,0.923733569,2.780550775,0.443806323,-0.732271492,1.288360554,-1
316,MODEL1,PARMS,LB10,0.909371813,3.112565541,0.380411505,-0.755706772,1.387517858,-1
317,MODEL1,PARMS,LB10,0.898521964,3.226425308,0.336377973,-0.092412489,0.079892426,-1
318,MODEL1,PARMS,LB10,0.902165036,3.423858081,0.274721207,-0.4504085,0.938290803,-1
319,MODEL1,PARMS,LB10,0.927450414,1.286010138,0.859706727,-2.151569218,3.459190275,-1
320,MODEL1,PARMS,LB10,0.881714174,2.245261795,0.626144711,-1.769051209,2.939399629,-1
321,MODEL1,PARMS,LB10,0.903784923,2.483575943,0.572037297,-1.533021336,2.716104193,-1
322,MODEL1,PARMS,LB10,0.897526592,2.491795687,0.551246441,-1.039332898,1.658699938,-1
323,MODEL1,PARMS,LB10,0.918413993,2.657190003,0.465555324,-0.422830513,0.412628982,-1
324,MODEL1,PARMS,LB10,0.90069132,3.013504519,0.446591789,-1.089270044,1.853129422,-1
325,MODEL1,PARMS,LB10,0.879354897,2.952886623,0.413613085,-0.952451705,1.676890929,-1
326,MODEL1,PARMS,LB10,0.938272368,2.619304299,0.520783479,-1.109640042,1.754678724,-1
327,MODEL1,PARMS,LB10,0.83552946,2.684198831,0.472091227,-0.699001638,1.097265527,-1
328,MODEL1,PARMS,LB10,0.95005151,3.752456175,0.192453254,0.047616569,-0.060470422,-1
329,MODEL1,PARMS,LB10,0.884874702,2.371948418,0.608776063,-1.43749968,2.276652875,-1
330,MODEL1,PARMS,LB10,0.895970251,2.513831344,0.559847351,-1.519431373,2.60946663,-1
331,MODEL1,PARMS,LB10,0.946164588,2.414303805,0.594719473,-1.787084427,3.21791506,-1
332,MODEL1,PARMS,LB10,0.895204589,2.348346175,0.616908651,-1.728107255,2.988647167,-1
333,MODEL1,PARMS,LB10,0.953061852,3.963346276,0.132809498,1.028215058,-2.095124336,-1
334,MODEL1,PARMS,LB10,0.926210635,3.271990833,0.356389607,-0.884579709,1.667515055,-1
335,MODEL1,PARMS,LB10,0.952136579,2.554516673,0.555085483,-1.579409076,2.617742178,-1
336,MODEL1,PARMS,LB10,0.974118882,2.276844561,0.59933485,-1.310861406,2.148923063,-1
337,MODEL1,PARMS,LB10,0.946227518,2.50150198,0.546424891,-0.898597831,1.279265658,-1
338,MODEL1,PARMS,LB10,0.93952124,3.094271695,0.379476585,-0.464876488,0.765613486,-1
339,MODEL1,PARMS,LB10,0.887362988,2.841542246,0.47326416,-1.01667485,1.689159138,-1
340,MODEL1,PARMS,LB10,0.843810384,3.461600475,0.268831199,-0.20309776,0.439614287,-1
341,MODEL1,PARMS,LB10,0.923435483,1.727267023,0.72931938,-1.822415527,3.068638157,-1
342,MODEL1,PARMS,LB10,0.924878927,3.117895887,0.397414861,-0.944955804,1.72449517,-1
343,MODEL1,PARMS,LB10,0.940763154,3.752043549,0.175363212,0.304013555,-0.553627758,-1
344,MODEL1,PARMS,LB10,0.880062044,2.760883923,0.463119384,-0.429752952,0.393493857,-1
345,MODEL1,PARMS,LB10,0.940365602,2.815373233,0.469523415,-1.069217701,1.909679339,-1
346,MODEL1,PARMS,LB10,0.876459141,2.930711734,0.425106366,-0.424726316,0.4711002,-1
347,MODEL1,PARMS,LB10,0.856369401,2.828318069,0.45880928,-0.888267469,1.443325591,-1
348,MODEL1,PARMS,LB10,0.882031879,2.943344803,0.398320871,-0.382412323,0.533148467,-1
349,MODEL1,PARMS,LB10,0.886447095,1.876768106,0.723426342,-1.704488861,2.761512237,-1
350,MODEL1,PARMS,LB10,0.799247482,3.133109971,0.341049072,-0.130798358,-0.012086826,-1
351,MODEL1,PARMS,LB10,0.868558072,2.592049823,0.536875527,-1.108374766,1.581812835,-1
352,MODEL1,PARMS,LB10,0.983681329,2.739440407,0.483645803,-0.390728989,0.283078697,-1
353,MODEL1,PARMS,LB10,0.92302503,3.159837434,0.364573302,-0.563170613,1.078314305,-1
354,MODEL1,PARMS,LB10,0.890981699,2.333787931,0.582139672,-1.417644258,2.46325371,-1
355,MODEL1,PARMS,LB10,0.835243939,1.45257069,0.870331549,-2.746677646,4.532661385,-1
356,MODEL1,PARMS,LB10,0.938814953,2.371884839,0.605440488,-1.656879321,2.839399032,-1
357,MODEL1,PARMS,LB10,1.0404221,3.248969918,0.352483766,-0.653621122,1.158133296,-1
358,MODEL1,PARMS,LB10,0.964787098,2.749603428,0.502434449,-1.597589051,2.996148185,-1
359,MODEL1,PARMS,LB10,0.980050944,2.988300088,0.400122909,-0.362924091,0.438573512,-1
360,MODEL1,PARMS,LB10,0.825042897,3.00179544,0.406662835,-0.555890858,0.907287422,-1
361,MODEL1,PARMS,LB10,0.888667088,1.417226195,0.823918586,-2.22058069,3.788233914,-1
362,MODEL1,PARMS,LB10,0.939166298,2.89724627,0.444442986,-0.631322755,0.847387974,-1
363,MODEL1,PARMS,LB10,0.908837698,2.026332365,0.693071763,-2.176866196,3.878843733,-1
364,MODEL1,PARMS,LB10,0.87016006,2.98411606,0.377813967,-0.164865364,0.16464286,-1
365,MODEL1,PARMS,LB10,0.955090547,3.270769891,0.303741502,-0.135588443,0.173066889,-1
366,MODEL1,PARMS,LB10,0.928879248,2.747117281,0.498172149,-1.56835372,2.822013752,-1
367,MODEL1,PARMS,LB10,0.915090715,2.504444384,0.527386862,-0.868624746,1.308260877,-1
368,MODEL1,PARMS,LB10,0.94960829,3.166856452,0.341393998,-0.353232164,0.609531572,-1
369,MODEL1,PARMS,LB10,0.977010936,2.322789482,0.59628276,-1.678417699,2.937396121,-1
370,MODEL1,PARMS,LB10,0.98178505,3.115845962,0.362817205,-0.244051872,0.266348504,-1
371,MODEL1,PARMS,LB10,0.947188511,2.492544107,0.524887835,-1.122124287,1.97416615,-1
372,MODEL1,PARMS,LB10,0.903735365,2.166569021,0.687993,-2.566849398,4.682019166,-1
373,MODEL1,PARMS,LB10,0.899778183,2.737238999,0.47679763,-1.213270528,2.227490042,-1
374,MODEL1,PARMS,LB10,1.021623476,3.351108634,0.288110492,-0.137417373,0.338545765,-1
375,MODEL1,PARMS,LB10,0.887604154,2.893014444,0.427967217,-0.681851422,1.114935592,-1
376,MODEL1,PARMS,LB10,0.920591444,2.558156393,0.527496074,-0.957340981,1.482032908,-1
377,MODEL1,PARMS,LB10,0.910729461,2.051248591,0.680855109,-1.778961598,3.007685382,-1
378,MODEL1,PARMS,LB10,0.906846547,3.625495372,0.258255776,-0.30289947,0.526360774,-1
379,MODEL1,PARMS,LB10,0.909224003,2.700230472,0.483763792,-1.040378258,1.739852988,-1
380,MODEL1,PARMS,LB10,0.937839886,2.780110461,0.451637673,-0.691913042,1.06482244,-1
381,MODEL1,PARMS,LB10,0.877788379,1.965453548,0.701296724,-1.803098321,2.924803908,-1
382,MODEL1,PARMS,LB10,0.895370659,2.587056985,0.525146727,-1.041848465,1.621372329,-1
383,MODEL1,PARMS,LB10,0.934366118,3.072943302,0.346287768,-0.002164883,-0.164946075,-1
384,MODEL1,PARMS,LB10,0.939045077,3.685401974,0.241834685,-0.388964141,0.703090889,-1
385,MODEL1,PARMS,LB10,0.911413142,2.931528074,0.411816886,-0.606377946,0.942189044,-1
386,MODEL1,PARMS,LB10,0.963582105,3.318624428,0.296403469,-0.022134215,-0.015122258,-1
387,MODEL1,PARMS,LB10,0.94090599,2.706380604,0.504709044,-1.116205616,1.913652393,-1
388,MODEL1,PARMS,LB10,0.911898556,2.806082111,0.441439867,-0.772535522,1.295350007,-1
389,MODEL1,PARMS,LB10,0.920399139,3.368904542,0.30683143,-0.077803887,0.019216792,-1
390,MODEL1,PARMS,LB10,0.916625125,4.007210223,0.102422514,0.944126225,-1.766397853,-1
391,MODEL1,PARMS,LB10,0.934185322,2.33440346,0.591352948,-1.288127542,2.042245308,-1
392,MODEL1,PARMS,LB10,0.915780773,3.005553496,0.417501502,-0.569619237,0.639997943,-1
393,MODEL1,PARMS,LB10,0.902280203,3.612136724,0.246697517,-0.121007305,0.188989383,-1
394,MODEL1,PARMS,LB10,0.901032032,3.092487008,0.394600626,-0.355145813,0.24312433,-1
395,MODEL1,PARMS,LB10,0.83641842,2.356020893,0.604563396,-1.672909424,2.764812651,-1
396,MODEL1,PARMS,LB10,0.958580184,3.579881808,0.241713844,-0.02108998,0.01336306,-1
397,MODEL1,PARMS,LB10,0.901569732,2.904015263,0.415845569,-0.437230064,0.579686447,-1
398,MODEL1,PARMS,LB10,0.951000312,2.653915398,0.469417003,-0.437977279,0.468163305,-1
399,MODEL1,PARMS,LB10,0.906361151,3.08408235,0.375049163,-0.443600685,0.632363526,-1
400,MODEL1,PARMS,LB10,0.879414492,2.762199619,0.478424587,-1.068573964,1.882088927,-1
401,MODEL1,PARMS,LB10,0.95048268,2.278141725,0.626258844,-1.720674206,2.67593807,-1
402,MODEL1,PARMS,LB10,0.919725427,3.345853253,0.332664313,-0.475400923,0.731055057,-1
403,MODEL1,PARMS,LB10,0.916206758,2.550285492,0.505813937,-0.462907503,0.467718261,-1
404,MODEL1,PARMS,LB10,0.951759407,3.666725899,0.222921109,-0.085886759,0.037053676,-1
405,MODEL1,PARMS,LB10,0.928446991,2.939839318,0.449187196,-1.113032736,1.866777559,-1
406,MODEL1,PARMS,LB10,0.935971107,2.570423429,0.553533959,-1.21928811,2.122529257,-1
407,MODEL1,PARMS,LB10,0.905364267,2.575195439,0.508821369,-0.768661949,1.121191169,-1
408,MODEL1,PARMS,LB10,0.90821204,1.958229814,0.697521765,-1.849197913,3.235300265,-1
409,MODEL1,PARMS,LB10,0.928478681,1.149646218,0.93109353,-3.091047316,5.29909277,-1
410,MODEL1,PARMS,LB10,0.867908281,2.093144172,0.598118637,-0.959688007,1.409846441,-1
411,MODEL1,PARMS,LB10,0.902623261,3.474035447,0.256488938,0.161995477,-0.308452478,-1
412,MODEL1,PARMS,LB10,0.958939746,3.61248142,0.216135198,0.236060648,-0.512808052,-1
413,MODEL1,PARMS,LB10,0.892818973,2.598308673,0.496014645,-0.851849536,1.308952455,-1
414,MODEL1,PARMS,LB10,0.923927492,3.051876579,0.350191787,0.188305454,-0.735658783,-1
415,MODEL1,PARMS,LB10,0.931759447,3.163353585,0.308658863,0.651816978,-1.683844939,-1
416,MODEL1,PARMS,LB10,0.859139368,3.283385659,0.308314022,-0.318795005,0.506923676,-1
417,MODEL1,PARMS,LB10,0.947603805,2.1737877,0.674693941,-2.051357606,3.457700746,-1
418,MODEL1,PARMS,LB10,0.904379869,2.244250251,0.619700928,-1.647469832,2.78763645,-1
419,MODEL1,PARMS,LB10,0.970164219,2.088804779,0.660430011,-1.480647249,2.394635367,-1
420,MODEL1,PARMS,LB10,0.853860431,2.679177222,0.511427325,-1.217627316,2.07786377,-1
421,MODEL1,PARMS,LB10,0.911911417,1.83190594,0.709462303,-1.580236987,2.424731588,-1
422,MODEL1,PARMS,LB10,0.863613527,2.426364336,0.551748613,-1.43810146,2.52290685,-1
423,MODEL1,PARMS,LB10,0.917402403,2.312464249,0.595384795,-1.14674487,1.890906451,-1
424,MODEL1,PARMS,LB10,0.89246921,1.972818855,0.719533445,-2.148770641,3.623220674,-1
425,MODEL1,PARMS,LB10,0.943093355,2.652347479,0.464223565,-0.435764022,0.501414013,-1
426,MODEL1,PARMS,LB10,0.878980247,2.367943449,0.603848524,-1.68112194,2.89242867,-1
427,MODEL1,PARMS,LB10,0.954834759,3.000800927,0.441022933,-1.398743385,2.669444038,-1
428,MODEL1,PARMS,LB10,0.921404927,2.880253842,0.459796647,-0.891856708,1.457357807,-1
429,MODEL1,PARMS,LB10,0.878540827,2.115270643,0.673742853,-1.860153258,3.145313197,-1
430,MODEL1,PARMS,LB10,0.894112643,2.604090356,0.494213367,-0.824649587,1.364779773,-1
431,MODEL1,PARMS,LB10,0.903612599,2.62226223,0.485557912,-0.385410549,0.255041735,-1
432,MODEL1,PARMS,LB10,0.905489482,3.397369919,0.294079078,-0.118388613,0.209262478,-1
433,MODEL1,PARMS,LB10,0.944357973,1.633801632,0.756942304,-1.933500257,3.339765846,-1
434,MODEL1,PARMS,LB10,0.93589894,3.0117739,0.397826945,-0.799695641,1.452163388,-1
435,MODEL1,PARMS,LB10,0.898393604,2.434241336,0.588586535,-1.490377418,2.581826844,-1
436,MODEL1,PARMS,LB10,0.965500104,2.748783615,0.4681036,-0.969277701,1.72849758,-1
437,MODEL1,PARMS,LB10,0.87269148,2.672970779,0.501368997,-0.964450266,1.615357666,-1
438,MODEL1,PARMS,LB10,0.895439501,1.347737659,0.906856164,-2.973735163,5.047072457,-1
439,MODEL1,PARMS,LB10,0.872082953,2.39401557,0.564154817,-1.068990299,1.628820652,-1
440,MODEL1,PARMS,LB10,0.922631785,3.521827012,0.247947294,0.160024774,-0.344142602,-1
441,MODEL1,PARMS,LB10,0.926375499,2.75813942,0.487540982,-1.454917282,2.658231254,-1
442,MODEL1,PARMS,LB10,0.915941643,3.518206412,0.265656031,-0.346437742,0.583514373,-1
443,MODEL1,PARMS,LB10,0.945827918,2.678472275,0.516675034,-1.082173056,1.551683364,-1
444,MODEL1,PARMS,LB10,0.897071986,3.236765042,0.29963662,0.080062258,-0.330864245,-1
445,MODEL1,PARMS,LB10,0.835631663,3.137405254,0.35661104,-0.298488478,0.39971185,-1
446,MODEL1,PARMS,LB10,0.939902922,1.605438264,0.826723567,-2.526778901,4.305939789,-1
447,MODEL1,PARMS,LB10,0.911666354,2.590628767,0.539802492,-1.279901299,2.192033636,-1
448,MODEL1,PARMS,LB10,0.904189964,2.995497874,0.427145826,-0.864392668,1.480152864,-1
449,MODEL1,PARMS,LB10,0.901400207,3.305100055,0.345756463,-0.382028689,0.38426897,-1
450,MODEL1,PARMS,LB10,0.921174912,2.843232969,0.440031321,-0.605671174,0.842905567,-1
451,MODEL1,PARMS,LB10,0.990156811,4.198695883,0.048862102,1.227636456,-2.262642019,-1
452,MODEL1,PARMS,LB10,0.980333665,3.562835295,0.244832002,0.439080814,-1.120748701,-1
453,MODEL1,PARMS,LB10,0.861557171,3.571875566,0.241663215,0.279034518,-0.656557195,-1
454,MODEL1,PARMS,LB10,0.950215292,2.958232282,0.41842778,-0.242635335,0.063110117,-1
455,MODEL1,PARMS,LB10,0.921543257,3.11675121,0.395433022,-0.795183101,1.235939341,-1
456,MODEL1,PARMS,LB10,0.934663566,2.738226957,0.455921688,-0.975297116,1.680525715,-1
457,MODEL1,PARMS,LB10,0.889691551,2.563238913,0.530185287,-1.018021246,1.529531614,-1
458,MODEL1,PARMS,LB10,0.913464477,3.814949282,0.191201133,0.128021094,-0.365876199,-1
459,MODEL1,PARMS,LB10,0.897814643,2.570565654,0.479608275,-0.475411919,0.628704475,-1
460,MODEL1,PARMS,LB10,0.89373003,3.417189951,0.27540993,0.29647883,-0.799758149,-1
461,MODEL1,PARMS,LB10,0.920739673,2.659145744,0.516642513,-1.187459106,1.998515786,-1
462,MODEL1,PARMS,LB10,0.962779972,3.421604625,0.279697017,0.165268645,-0.573983619,-1
463,MODEL1,PARMS,LB10,0.924890824,2.866374612,0.426559704,-0.326989701,0.319927313,-1
464,MODEL1,PARMS,LB10,0.897464783,2.289026695,0.61760688,-1.838122266,3.239515026,-1
465,MODEL1,PARMS,LB10,0.914511871,4.263110118,0.040048079,1.039022427,-1.93469478,-1
466,MODEL1,PARMS,LB10,0.89181773,2.471690235,0.55687828,-1.439677394,2.410012623,-1
467,MODEL1,PARMS,LB10,0.936208342,2.689302777,0.492570034,-0.9583108,1.601500729,-1
468,MODEL1,PARMS,LB10,0.960007765,2.580586988,0.550743227,-1.659373072,2.930146944,-1
469,MODEL1,PARMS,LB10,0.889719394,4.167896289,0.078815758,0.567278849,-0.996700413,-1
470,MODEL1,PARMS,LB10,0.932259166,2.811479314,0.460573388,-1.032699381,1.679547417,-1
471,MODEL1,PARMS,LB10,0.954514234,2.369666386,0.602043905,-2.145678587,3.936527262,-1
472,MODEL1,PARMS,LB10,0.914427086,3.720108558,0.18655174,-0.013346288,0.162798411,-1
473,MODEL1,PARMS,LB10,0.98138711,2.419886685,0.532627988,-0.573448101,0.56960366,-1
474,MODEL1,PARMS,LB10,0.859235305,3.415875378,0.308042612,-0.511869606,0.982897512,-1
475,MODEL1,PARMS,LB10,0.903443992,2.655246624,0.487052623,-0.842625264,1.207992991,-1
476,MODEL1,PARMS,LB10,0.998431879,1.48529143,0.840357115,-2.613344906,4.497282881,-1
477,MODEL1,PARMS,LB10,0.972902967,3.282393507,0.305860728,-0.435039557,0.77253862,-1
478,MODEL1,PARMS,LB10,0.900989007,3.769029201,0.176875766,0.180006219,-0.266002597,-1
479,MODEL1,PARMS,LB10,0.891009241,3.501934351,0.265280507,-0.033895327,-0.046041996,-1
480,MODEL1,PARMS,LB10,0.947746199,2.381875958,0.56837224,-1.198486851,1.878015868,-1
481,MODEL1,PARMS,LB10,1.001238882,3.058438336,0.366807148,-0.406940379,0.735966016,-1
482,MODEL1,PARMS,LB10,0.91369562,2.534673686,0.527649256,-1.239311718,2.24925833,-1
483,MODEL1,PARMS,LB10,0.893558722,2.178801852,0.610030818,-1.325672674,2.189340162,-1
484,MODEL1,PARMS,LB10,0.964092153,1.836163376,0.697633159,-1.06121036,1.448238815,-1
485,MODEL1,PARMS,LB10,0.984484334,3.220648649,0.356081006,-0.783692904,1.441803721,-1
486,MODEL1,PARMS,LB10,0.963710618,1.273619684,0.937593867,-3.834473776,6.991319144,-1
487,MODEL1,PARMS,LB10,0.898805555,3.026007429,0.365988343,0.121649549,-0.493356381,-1
488,MODEL1,PARMS,LB10,0.86435981,2.888842337,0.464515822,-0.930593797,1.492867851,-1
489,MODEL1,PARMS,LB10,0.920521336,2.712266362,0.484224178,-1.267684086,2.392735356,-1
490,MODEL1,PARMS,LB10,0.897771333,3.377876109,0.317415965,-0.839557286,1.662263956,-1
491,MODEL1,PARMS,LB10,0.867285767,3.701596799,0.208108373,0.727035938,-1.647266405,-1
492,MODEL1,PARMS,LB10,0.919820643,2.253357719,0.611275425,-1.312505417,2.087211925,-1
493,MODEL1,PARMS,LB10,0.926816054,2.808870951,0.478946693,-1.196055708,2.066996235,-1
494,MODEL1,PARMS,LB10,0.924678032,2.645584209,0.507296913,-1.000847143,1.652346516,-1
495,MODEL1,PARMS,LB10,0.94206439,2.1309283,0.597183531,-0.845043628,1.102895173,-1
496,MODEL1,PARMS,LB10,0.949978413,3.614383353,0.232492536,0.217099458,-0.43133615,-1
497,MODEL1,PARMS,LB10,0.891381861,2.684535156,0.497571496,-0.830758857,1.190253343,-1
498,MODEL1,PARMS,LB10,0.898659849,2.955078197,0.434963162,-1.012726124,1.653512084,-1
499,MODEL1,PARMS,LB10,0.903624532,3.439149868,0.296274657,-0.307782303,0.493842255,-1
500,MODEL1,PARMS,LB10,0.88947148,3.160224858,0.372557131,-0.55888609,0.851727025,-1
501,MODEL1,PARMS,LB10,0.893527264,2.857121413,0.44039064,-0.80448635,1.433848368,-1
502,MODEL1,PARMS,LB10,0.91541316,3.001038533,0.410291848,-0.810165789,1.329934332,-1
503,MODEL1,PARMS,LB10,0.893792091,3.611753983,0.235988216,-0.040075418,0.026638252,-1
504,MODEL1,PARMS,LB10,0.970495603,2.936010845,0.424675847,-0.713867367,1.184360398,-1
505,MODEL1,PARMS,LB10,0.866586835,3.584740295,0.23256627,-0.055660908,0.193017795,-1
506,MODEL1,PARMS,LB10,0.886247583,3.147438524,0.379318175,-0.863762302,1.560486225,-1
507,MODEL1,PARMS,LB10,0.867700862,2.764555858,0.471663584,-0.983172883,1.65132903,-1
508,MODEL1,PARMS,LB10,0.92480473,2.561576581,0.54092714,-0.87259839,1.20092502,-1
509,MODEL1,PARMS,LB10,0.93212151,2.953806578,0.47085967,-1.817578991,3.398018142,-1
510,MODEL1,PARMS,LB10,0.937363561,3.546710186,0.257290139,0.220969848,-0.565273739,-1
511,MODEL1,PARMS,LB10,0.930468511,3.066864596,0.392992254,-0.425728152,0.563443728,-1
512,MODEL1,PARMS,LB10,0.911332151,4.33399261,0.047245919,1.118074105,-2.24261817,-1
513,MODEL1,PARMS,LB10,0.819653676,2.26196156,0.613821719,-1.365038323,2.117351581,-1
514,MODEL1,PARMS,LB10,0.903970763,3.324658703,0.28694612,0.186475105,-0.556360695,-1
515,MODEL1,PARMS,LB10,0.925851746,2.450883959,0.525738776,-0.796816625,1.173826253,-1
516,MODEL1,PARMS,LB10,0.969713925,3.403564237,0.260620874,0.558325114,-1.192801002,-1
517,MODEL1,PARMS,LB10,0.941086428,4.432022835,-0.004404285,1.49048376,-2.787037711,-1
518,MODEL1,PARMS,LB10,0.977861461,3.530536745,0.26044631,-0.289305493,0.512605561,-1
519,MODEL1,PARMS,LB10,0.946793706,3.36006124,0.286639658,-0.08981875,0.232519721,-1
520,MODEL1,PARMS,LB10,0.900337333,2.85382346,0.44871702,-1.075528742,1.953169705,-1
521,MODEL1,PARMS,LB10,0.897403232,2.640707922,0.534304915,-1.177733496,1.795803449,-1
522,MODEL1,PARMS,LB10,0.929555202,2.339549486,0.627976162,-1.813754936,3.059831047,-1
523,MODEL1,PARMS,LB10,0.918352085,2.880603052,0.467816858,-1.529112413,2.892639587,-1
524,MODEL1,PARMS,LB10,0.900078452,2.622375566,0.511555997,-1.012324171,1.671056172,-1
525,MODEL1,PARMS,LB10,0.919194258,3.324507479,0.293724407,0.360533711,-0.974555032,-1
526,MODEL1,PARMS,LB10,0.950383171,2.511386392,0.563524866,-1.376137564,2.286707165,-1
527,MODEL1,PARMS,LB10,0.942106507,2.5107617,0.559295953,-1.553195871,2.721595231,-1
528,MODEL1,PARMS,LB10,0.943754361,2.938792077,0.442719096,-0.723878361,1.159947894,-1
529,MODEL1,PARMS,LB10,0.891439928,3.374562479,0.284097795,0.098952093,-0.277885154,-1
530,MODEL1,PARMS,LB10,0.873101728,3.89811843,0.139190879,0.890718815,-1.778631352,-1
531,MODEL1,PARMS,LB10,0.92496939,2.860900054,0.402624266,-0.265315958,0.249743534,-1
532,MODEL1,PARMS,LB10,0.909031575,2.098139166,0.630384714,-1.351785671,2.130282607,-1
533,MODEL1,PARMS,LB10,0.940453499,2.744614631,0.481534796,-0.978609329,1.51163393,-1
534,MODEL1,PARMS,LB10,0.955484506,2.962690375,0.38838413,-0.299829657,0.360513098,-1
535,MODEL1,PARMS,LB10,0.931941434,1.991145224,0.694383179,-2.038875026,3.511753055,-1
536,MODEL1,PARMS,LB10,0.859760055,3.847293754,0.183095155,0.003328369,0.098582788,-1
537,MODEL1,PARMS,LB10,0.970800247,3.4515192,0.307581703,-0.464446661,0.881401574,-1
538,MODEL1,PARMS,LB10,0.903982226,3.059215731,0.397987332,-0.951581714,1.774263054,-1
539,MODEL1,PARMS,LB10,0.928814565,3.353698823,0.266583201,0.599173421,-1.323867627,-1
540,MODEL1,PARMS,LB10,0.916277685,2.849794822,0.452755816,-0.759094271,1.062822433,-1
541,MODEL1,PARMS,LB10,0.954964609,2.624696838,0.490571037,-0.984848989,1.737923333,-1
542,MODEL1,PARMS,LB10,0.962490054,2.72759468,0.461282255,-0.552319206,0.813773854,-1
543,MODEL1,PARMS,LB10,0.960111086,2.885956665,0.429987572,-0.901738505,1.653633666,-1
544,MODEL1,PARMS,LB10,0.951940281,3.095747975,0.398817697,-1.098175457,2.085169968,-1
