SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RMB
955,MODEL1,PARMS,RMB,1.606200638,8.537188308,0.931199769,-0.892286898,1.384991696,-1
956,MODEL1,PARMS,RMB,1.585894644,8.502557548,0.856059924,0.300412215,-0.826581387,-1
957,MODEL1,PARMS,RMB,1.600253778,7.789317052,1.070845459,-1.613871636,2.858267022,-1
958,MODEL1,PARMS,RMB,1.676296171,8.482375852,0.910863315,-1.077315113,2.024142907,-1
959,MODEL1,PARMS,RMB,1.490813983,8.108733864,0.963283651,-0.887529259,1.390137991,-1
960,MODEL1,PARMS,RMB,1.663911759,8.089026661,0.98232543,-0.813008003,1.352036482,-1
961,MODEL1,PARMS,RMB,1.552616404,9.742042699,0.512292808,1.291910634,-2.109072075,-1
962,MODEL1,PARMS,RMB,1.547681882,8.330036709,0.895388349,-0.056069961,-0.21712902,-1
963,MODEL1,PARMS,RMB,1.630564849,9.546085236,0.518297296,1.585142584,-2.760129029,-1
964,MODEL1,PARMS,RMB,1.609667764,7.888938564,1.12436687,-2.721106812,5.179792515,-1
965,MODEL1,PARMS,RMB,1.726398197,9.186799375,0.647392895,1.003042584,-2.125509786,-1
966,MODEL1,PARMS,RMB,1.625005309,8.381364226,0.993226256,-1.853240919,3.399682076,-1
967,MODEL1,PARMS,RMB,1.692944368,8.354324608,0.892845148,-0.38113911,0.610335236,-1
968,MODEL1,PARMS,RMB,1.683145003,8.954580703,0.692284506,1.678741906,-3.639051246,-1
969,MODEL1,PARMS,RMB,1.525077414,8.647005039,0.806571734,0.241350205,-0.608552724,-1
970,MODEL1,PARMS,RMB,1.617119321,8.567035644,0.853259431,-0.199285092,0.223846278,-1
971,MODEL1,PARMS,RMB,1.531425165,8.27219844,0.905515137,-0.443955831,0.581332769,-1
972,MODEL1,PARMS,RMB,1.663036085,8.738772011,0.839106874,-0.149398523,0.315007765,-1
973,MODEL1,PARMS,RMB,1.606958639,7.816011397,1.073411751,-1.057678145,1.81884777,-1
974,MODEL1,PARMS,RMB,1.623132613,10.04757823,0.46987756,1.671585008,-3.197470209,-1
975,MODEL1,PARMS,RMB,1.663500919,7.117391241,1.236171548,-1.111470762,1.49968417,-1
976,MODEL1,PARMS,RMB,1.74766371,9.826551155,0.493400405,1.908915787,-3.610378415,-1
977,MODEL1,PARMS,RMB,1.535940112,7.519688269,1.08818481,-0.848422343,1.432346542,-1
978,MODEL1,PARMS,RMB,1.589406681,7.443654273,1.229930496,-1.891918184,2.977688277,-1
979,MODEL1,PARMS,RMB,1.488634151,8.928000978,0.827518062,-0.715538639,1.427587827,-1
980,MODEL1,PARMS,RMB,1.593721633,10.00395101,0.467283403,0.960903461,-1.704556966,-1
981,MODEL1,PARMS,RMB,1.649184937,10.35827107,0.384581272,2.068368916,-3.770432068,-1
982,MODEL1,PARMS,RMB,1.608401208,9.068642243,0.739882081,0.841376483,-1.889114295,-1
983,MODEL1,PARMS,RMB,1.598644895,5.800564966,1.602327336,-3.350983224,5.605754939,-1
984,MODEL1,PARMS,RMB,1.641836693,8.319484277,0.951238119,-1.014371109,1.729872943,-1
985,MODEL1,PARMS,RMB,1.550214716,7.858797847,1.062838751,-0.598451613,0.459254634,-1
986,MODEL1,PARMS,RMB,1.502189287,9.759866344,0.46837661,2.235563483,-4.426188982,-1
987,MODEL1,PARMS,RMB,1.597698242,9.539855154,0.562468961,1.037573889,-1.93316049,-1
988,MODEL1,PARMS,RMB,1.567644652,6.936739279,1.362779772,-2.50510984,4.142262717,-1
989,MODEL1,PARMS,RMB,1.491896585,9.133696327,0.681764864,0.405622979,-0.787697549,-1
990,MODEL1,PARMS,RMB,1.583780028,9.416926889,0.622866351,0.68727801,-1.551641166,-1
991,MODEL1,PARMS,RMB,1.606870651,8.896411512,0.740927913,0.83054166,-1.890946081,-1
992,MODEL1,PARMS,RMB,1.617757945,7.5107306,1.205194315,-1.55932601,2.074808877,-1
993,MODEL1,PARMS,RMB,1.717730696,6.196637487,1.495274702,-2.456213724,3.926019934,-1
994,MODEL1,PARMS,RMB,1.662373652,8.286300088,0.890024688,0.79362393,-2.135711828,-1
995,MODEL1,PARMS,RMB,1.660448275,10.86533811,0.202791827,2.523957038,-4.4713659,-1
996,MODEL1,PARMS,RMB,1.508342324,7.090936048,1.269891585,-2.479473393,4.225376303,-1
997,MODEL1,PARMS,RMB,1.575384475,10.48593483,0.289665665,1.903104191,-3.314143543,-1
998,MODEL1,PARMS,RMB,1.535732792,8.590030416,0.864220602,-0.027578127,-0.287049703,-1
999,MODEL1,PARMS,RMB,1.684328474,8.304137157,0.88375785,0.361340101,-0.934370825,-1
1000,MODEL1,PARMS,RMB,1.503624749,9.102028028,0.688325238,1.16007879,-2.466167154,-1
