SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,sLB1
534,MODEL1,PARMS,sLB1,0.592521122,1.533875516,0.345358794,-0.791450058,1.340841175,-1
535,MODEL1,PARMS,sLB1,0.600696034,1.845624826,0.254151183,-0.460667434,0.730094835,-1
536,MODEL1,PARMS,sLB1,0.616929545,1.318229579,0.430181057,-1.695532485,3.023750411,-1
537,MODEL1,PARMS,sLB1,0.558845533,2.44277299,0.061919178,0.544908876,-1.000298856,-1
538,MODEL1,PARMS,sLB1,0.58591041,1.930309057,0.215081474,-0.121967114,0.058363067,-1
539,MODEL1,PARMS,sLB1,0.638187086,2.300646146,0.097595844,0.643036259,-1.295994277,-1
540,MODEL1,PARMS,sLB1,0.56487173,1.933873813,0.23020637,-0.652631186,1.255226088,-1
541,MODEL1,PARMS,sLB1,0.576520842,2.358032984,0.104698533,0.171155235,-0.365260887,-1
542,MODEL1,PARMS,sLB1,0.569038984,2.41567274,0.077906721,0.333951491,-0.643525286,-1
543,MODEL1,PARMS,sLB1,0.561005182,2.185529258,0.130496577,0.173059622,-0.365798435,-1
544,MODEL1,PARMS,sLB1,0.55827939,2.076873466,0.167892919,-0.174191981,0.265956736,-1
545,MODEL1,PARMS,sLB1,0.586293618,2.208321476,0.123842716,0.356393785,-0.784001303,-1
546,MODEL1,PARMS,sLB1,0.548929561,1.866102927,0.233474378,-0.266858237,0.440178121,-1
547,MODEL1,PARMS,sLB1,0.595700218,1.692244045,0.300494851,-0.766150528,1.27956138,-1
548,MODEL1,PARMS,sLB1,0.566005516,2.414774025,0.083804429,0.133555348,-0.145573513,-1
549,MODEL1,PARMS,sLB1,0.599457973,2.03397873,0.196685618,-0.246008378,0.356983838,-1
550,MODEL1,PARMS,sLB1,0.542608095,2.535128784,0.036462371,0.413005734,-0.769583558,-1
551,MODEL1,PARMS,sLB1,0.571220396,2.690186634,0.011901656,0.54934496,-1.085913602,-1
552,MODEL1,PARMS,sLB1,0.563165981,1.779171369,0.259374573,-0.476634629,0.814929457,-1
553,MODEL1,PARMS,sLB1,0.575260541,2.292037632,0.13300418,-0.000973397,-0.069296518,-1
554,MODEL1,PARMS,sLB1,0.566742215,2.19381297,0.128504073,0.101950816,-0.147601181,-1
555,MODEL1,PARMS,sLB1,0.548654634,1.842224269,0.252892257,-0.633525401,1.21046902,-1
556,MODEL1,PARMS,sLB1,0.583707272,2.343663308,0.082509838,0.554496851,-1.159822207,-1
557,MODEL1,PARMS,sLB1,0.596431024,2.658850146,0.011619198,0.446745205,-0.737274974,-1
558,MODEL1,PARMS,sLB1,0.573615476,1.513496134,0.320489609,-0.590483894,0.971962368,-1
559,MODEL1,PARMS,sLB1,0.542882508,2.440721078,0.071377166,0.260439852,-0.428371955,-1
560,MODEL1,PARMS,sLB1,0.595669403,2.438753973,0.074565171,0.354206101,-0.676902439,-1
561,MODEL1,PARMS,sLB1,0.556701468,1.695068281,0.27922253,-0.525392457,0.869718782,-1
562,MODEL1,PARMS,sLB1,0.599754479,1.489313301,0.341645361,-0.776506406,1.342966734,-1
563,MODEL1,PARMS,sLB1,0.549567617,2.381575678,0.101857882,0.274887691,-0.632293527,-1
564,MODEL1,PARMS,sLB1,0.555454896,1.890707881,0.215346476,0.044413101,-0.306583609,-1
565,MODEL1,PARMS,sLB1,0.568136356,1.705996962,0.282265843,-0.478392112,0.747313459,-1
566,MODEL1,PARMS,sLB1,0.546036258,1.790525566,0.266872296,-0.549319183,0.911570217,-1
567,MODEL1,PARMS,sLB1,0.511658613,1.698124494,0.277283595,-0.472800576,0.694501888,-1
568,MODEL1,PARMS,sLB1,0.572203791,1.528982997,0.330776172,-0.482096695,0.688816921,-1
569,MODEL1,PARMS,sLB1,0.563181129,1.977906251,0.187404062,0.117722989,-0.333646941,-1
570,MODEL1,PARMS,sLB1,0.587000834,1.969629295,0.215436813,-0.306474264,0.470787533,-1
571,MODEL1,PARMS,sLB1,0.558722977,1.760208883,0.265550699,-0.379163647,0.544927999,-1
572,MODEL1,PARMS,sLB1,0.598343758,2.422715288,0.055677951,0.75504848,-1.392498296,-1
573,MODEL1,PARMS,sLB1,0.587888327,2.653658648,0.028991575,0.403545999,-0.650963602,-1
574,MODEL1,PARMS,sLB1,0.5634757,1.725385682,0.263954952,-0.294952855,0.439600609,-1
575,MODEL1,PARMS,sLB1,0.548434642,2.529628525,0.032165296,0.795796155,-1.512267198,-1
576,MODEL1,PARMS,sLB1,0.573898168,2.002073136,0.197814443,-0.158921708,0.202776008,-1
577,MODEL1,PARMS,sLB1,0.567457228,2.009407463,0.21503299,-0.4884995,0.930923254,-1
578,MODEL1,PARMS,sLB1,0.565496187,1.860989337,0.206854257,0.42355065,-1.052135356,-1
579,MODEL1,PARMS,sLB1,0.582636092,2.323325222,0.107619525,0.345848268,-0.745214928,-1
580,MODEL1,PARMS,sLB1,0.560551475,2.330480922,0.10274039,0.213282829,-0.443118169,-1
581,MODEL1,PARMS,sLB1,0.548588902,2.205811224,0.122513774,0.21802561,-0.426569855,-1
582,MODEL1,PARMS,sLB1,0.557194068,1.67849843,0.280488144,-0.237208508,0.21335773,-1
583,MODEL1,PARMS,sLB1,0.560913663,1.591140384,0.303348839,-0.615559829,1.057408004,-1
584,MODEL1,PARMS,sLB1,0.56847082,2.646209678,0.025035798,0.346111943,-0.630451425,-1
585,MODEL1,PARMS,sLB1,0.592108566,1.712432107,0.260461882,-0.102805385,-0.024642933,-1
586,MODEL1,PARMS,sLB1,0.545353072,2.524548984,0.063363065,0.096585014,-0.104942148,-1
587,MODEL1,PARMS,sLB1,0.581858266,2.198240936,0.138623681,0.197869188,-0.428304055,-1
588,MODEL1,PARMS,sLB1,0.585540103,1.973836587,0.214465231,-0.300034222,0.526614929,-1
589,MODEL1,PARMS,sLB1,0.564642915,2.016957038,0.206265648,-0.278300706,0.499762214,-1
590,MODEL1,PARMS,sLB1,0.558485221,2.034839238,0.170681494,0.32554847,-0.747985691,-1
591,MODEL1,PARMS,sLB1,0.565536943,2.328476516,0.103549133,-0.030249215,0.157209238,-1
592,MODEL1,PARMS,sLB1,0.573523793,1.695890793,0.287234403,-0.424422816,0.586814547,-1
593,MODEL1,PARMS,sLB1,0.586642297,2.297604985,0.122155771,0.28068158,-0.709856999,-1
594,MODEL1,PARMS,sLB1,0.600687605,1.878079837,0.231554222,-0.014852443,-0.203926246,-1
595,MODEL1,PARMS,sLB1,0.535831751,1.463211663,0.344871654,-0.798855923,1.321259076,-1
596,MODEL1,PARMS,sLB1,0.551983805,1.92535033,0.199404555,0.024926754,-0.147184957,-1
597,MODEL1,PARMS,sLB1,0.549419693,1.812484214,0.260283134,-0.402501332,0.547755525,-1
598,MODEL1,PARMS,sLB1,0.563019278,1.420070212,0.351278926,-0.747287412,1.208353535,-1
599,MODEL1,PARMS,sLB1,0.564839318,2.586886861,0.016452388,0.737098018,-1.385805848,-1
600,MODEL1,PARMS,sLB1,0.591371866,2.05874539,0.187021437,-0.158893734,0.199813875,-1
601,MODEL1,PARMS,sLB1,0.571450022,2.375465407,0.091455747,0.034911114,-0.020144744,-1
602,MODEL1,PARMS,sLB1,0.589905248,2.160878973,0.126791222,0.601364303,-1.279582707,-1
603,MODEL1,PARMS,sLB1,0.573289048,2.006982235,0.185677049,-0.138866806,0.324535662,-1
604,MODEL1,PARMS,sLB1,0.586585072,2.093224571,0.193967221,-0.298459606,0.407638608,-1
605,MODEL1,PARMS,sLB1,0.544991654,1.82530391,0.222549247,0.011110817,-0.205971535,-1
606,MODEL1,PARMS,sLB1,0.596986735,1.600493569,0.294373894,-0.481743229,0.888944038,-1
607,MODEL1,PARMS,sLB1,0.570245105,2.42707489,0.078079065,0.001598759,0.074516393,-1
608,MODEL1,PARMS,sLB1,0.547980285,2.244083247,0.147888949,-0.46314775,0.982265915,-1
609,MODEL1,PARMS,sLB1,0.566172196,2.24655637,0.142056058,-0.131338715,0.238489303,-1
610,MODEL1,PARMS,sLB1,0.561210635,2.075582326,0.160484882,0.201818987,-0.474033278,-1
611,MODEL1,PARMS,sLB1,0.551530722,2.467031018,0.060724768,0.191865462,-0.287906665,-1
612,MODEL1,PARMS,sLB1,0.560069413,2.050792455,0.15098967,0.170653508,-0.340933569,-1
613,MODEL1,PARMS,sLB1,0.573922144,2.020032691,0.180958453,-0.133062175,0.131102057,-1
614,MODEL1,PARMS,sLB1,0.58634988,1.674438664,0.296476387,-0.715821254,1.237508428,-1
615,MODEL1,PARMS,sLB1,0.614211873,1.274116239,0.41307631,-1.086261799,1.836169376,-1
616,MODEL1,PARMS,sLB1,0.556604594,1.666948316,0.278781718,-0.573430095,1.00870043,-1
617,MODEL1,PARMS,sLB1,0.546135888,2.498708157,0.027218944,0.787137846,-1.480519136,-1
618,MODEL1,PARMS,sLB1,0.568810836,1.792669925,0.234248651,-0.326586465,0.60004979,-1
619,MODEL1,PARMS,sLB1,0.569752834,2.005957977,0.181299917,0.046146995,-0.161154946,-1
620,MODEL1,PARMS,sLB1,0.554213913,2.415063666,0.073710992,0.294985268,-0.511357231,-1
621,MODEL1,PARMS,sLB1,0.556040104,2.406613503,0.072466817,0.472179665,-0.889035174,-1
622,MODEL1,PARMS,sLB1,0.576500554,2.294374832,0.115385973,-0.022007137,0.095540437,-1
623,MODEL1,PARMS,sLB1,0.566618913,2.260370538,0.146361282,-0.0845913,0.120620048,-1
624,MODEL1,PARMS,sLB1,0.565665864,1.629151787,0.290231395,-0.288277809,0.31339742,-1
625,MODEL1,PARMS,sLB1,0.540129112,2.252152903,0.140528201,-0.112280567,0.207358691,-1
626,MODEL1,PARMS,sLB1,0.609366,2.60633033,0.038616206,0.423638712,-0.749739102,-1
627,MODEL1,PARMS,sLB1,0.57391946,1.95578701,0.2029051,-0.131311061,0.151896142,-1
628,MODEL1,PARMS,sLB1,0.590041582,2.164810379,0.139086099,0.135091701,-0.317843708,-1
629,MODEL1,PARMS,sLB1,0.524277667,1.745093697,0.271127913,-0.648419322,1.097272432,-1
630,MODEL1,PARMS,sLB1,0.553262195,1.302110987,0.391439049,-0.698993738,0.97812741,-1
631,MODEL1,PARMS,sLB1,0.549298729,2.163051853,0.144303156,0.088755769,-0.202902447,-1
632,MODEL1,PARMS,sLB1,0.552923464,2.421884799,0.086398814,0.253520424,-0.527191968,-1
633,MODEL1,PARMS,sLB1,0.577620994,1.537103469,0.334074762,-0.672780532,1.016521047,-1
634,MODEL1,PARMS,sLB1,0.566770527,1.667543387,0.292136917,-0.519066336,0.76007519,-1
635,MODEL1,PARMS,sLB1,0.561602241,2.007056735,0.211455401,-0.307865487,0.488456261,-1
636,MODEL1,PARMS,sLB1,0.565591161,2.105957281,0.177816881,-0.117328612,0.154018187,-1
637,MODEL1,PARMS,sLB1,0.576790758,1.898366118,0.226597205,-0.336403219,0.481840874,-1
638,MODEL1,PARMS,sLB1,0.569529045,2.343171796,0.094128998,0.42426494,-0.865013963,-1
639,MODEL1,PARMS,sLB1,0.586668952,2.653540057,-0.011300461,0.77579498,-1.321153951,-1
640,MODEL1,PARMS,sLB1,0.557513982,2.00670901,0.202118179,-0.094207727,0.072922251,-1
641,MODEL1,PARMS,sLB1,0.587766534,1.391070252,0.371527344,-0.932629123,1.576168755,-1
642,MODEL1,PARMS,sLB1,0.562024216,2.378425148,0.077614701,0.374228469,-0.658137522,-1
643,MODEL1,PARMS,sLB1,0.593080501,1.489411221,0.361632009,-0.92064871,1.523089249,-1
644,MODEL1,PARMS,sLB1,0.566476864,1.525233904,0.352738108,-1.146938626,2.027257238,-1
645,MODEL1,PARMS,sLB1,0.534377197,1.945272208,0.215027157,-0.224043372,0.299979021,-1
646,MODEL1,PARMS,sLB1,0.566798021,1.890997567,0.239820671,-0.693550548,1.282159139,-1
647,MODEL1,PARMS,sLB1,0.584191358,2.572224103,0.038641495,0.535120784,-1.013868515,-1
648,MODEL1,PARMS,sLB1,0.579755683,2.006973904,0.183821179,0.003979898,-0.026283989,-1
649,MODEL1,PARMS,sLB1,0.543474954,1.989987406,0.194534967,-0.091629787,0.060743129,-1
650,MODEL1,PARMS,sLB1,0.570799941,2.126172553,0.164407919,0.002664639,-0.125149046,-1
651,MODEL1,PARMS,sLB1,0.58349883,1.969431699,0.215738767,-0.648053926,1.3046419,-1
652,MODEL1,PARMS,sLB1,0.568155333,2.552857512,0.04744489,0.638490512,-1.266338966,-1
653,MODEL1,PARMS,sLB1,0.535904837,2.108531993,0.142071753,0.098668916,-0.19408339,-1
654,MODEL1,PARMS,sLB1,0.551351646,2.102583065,0.161599593,-0.172993023,0.320945034,-1
655,MODEL1,PARMS,sLB1,0.567931116,2.307604505,0.116602605,0.263927384,-0.560905423,-1
656,MODEL1,PARMS,sLB1,0.590577193,1.715620304,0.261905738,-0.202243209,0.143028613,-1
657,MODEL1,PARMS,sLB1,0.546285115,2.200915573,0.135431018,0.118707032,-0.270935741,-1
658,MODEL1,PARMS,sLB1,0.535647549,2.87611858,-0.066568338,1.083182739,-1.987868054,-1
659,MODEL1,PARMS,sLB1,0.566523111,1.675673375,0.296729636,-0.817660461,1.459653036,-1
660,MODEL1,PARMS,sLB1,0.573435299,1.918153434,0.21965411,-0.373278391,0.656515619,-1
661,MODEL1,PARMS,sLB1,0.556626019,1.774022986,0.245249546,-0.136273836,0.146302424,-1
662,MODEL1,PARMS,sLB1,0.593736733,1.529892121,0.325568132,-0.408506806,0.44203266,-1
663,MODEL1,PARMS,sLB1,0.556973118,1.745645118,0.291875445,-0.77063985,1.366815412,-1
664,MODEL1,PARMS,sLB1,0.570056447,2.28994259,0.108900396,0.438761592,-0.93356329,-1
665,MODEL1,PARMS,sLB1,0.589935123,2.105687651,0.17797856,-0.24928617,0.490772898,-1
666,MODEL1,PARMS,sLB1,0.599595543,2.033234194,0.193257358,-0.061718538,0.026561531,-1
667,MODEL1,PARMS,sLB1,0.551886582,2.184372156,0.157197468,-0.261840771,0.541626792,-1
668,MODEL1,PARMS,sLB1,0.587384757,1.706703806,0.276112585,-0.223263404,0.175176776,-1
669,MODEL1,PARMS,sLB1,0.584181993,1.743253996,0.271086097,-0.408607324,0.64403974,-1
670,MODEL1,PARMS,sLB1,0.55529645,1.339219122,0.401434915,-1.406521095,2.560632108,-1
671,MODEL1,PARMS,sLB1,0.557212495,1.656774427,0.300717053,-0.62442115,0.993005418,-1
672,MODEL1,PARMS,sLB1,0.596303204,2.056959477,0.190984128,-0.312471218,0.498521317,-1
673,MODEL1,PARMS,sLB1,0.598823443,1.794624285,0.249505962,-0.130947037,0.069309672,-1
674,MODEL1,PARMS,sLB1,0.569346896,1.962093493,0.187476818,0.021917299,-0.073441562,-1
675,MODEL1,PARMS,sLB1,0.560189554,2.06005617,0.186571141,-0.132277741,0.13519316,-1
676,MODEL1,PARMS,sLB1,0.595132934,1.429022843,0.353994353,-0.873976279,1.53486493,-1
677,MODEL1,PARMS,sLB1,0.591486831,2.142012989,0.168647056,0.144498845,-0.438157334,-1
678,MODEL1,PARMS,sLB1,0.562931805,1.720305263,0.246126235,0.161659989,-0.576092899,-1
679,MODEL1,PARMS,sLB1,0.564928222,1.919592358,0.205646027,-0.314294943,0.602231662,-1
680,MODEL1,PARMS,sLB1,0.556174022,1.919260555,0.204565568,0.045875722,-0.233771005,-1
681,MODEL1,PARMS,sLB1,0.556646898,2.25861756,0.132264432,0.092572473,-0.218386143,-1
682,MODEL1,PARMS,sLB1,0.563623665,1.832075719,0.247894013,-0.473050915,0.828698361,-1
683,MODEL1,PARMS,sLB1,0.545475564,2.51372149,0.051708423,0.489407494,-0.992945833,-1
684,MODEL1,PARMS,sLB1,0.549930628,2.195123453,0.143448316,-0.159845602,0.342103672,-1
685,MODEL1,PARMS,sLB1,0.561562786,2.368832436,0.098526499,0.050797362,-0.042902321,-1
686,MODEL1,PARMS,sLB1,0.559447132,2.385980263,0.101277876,-0.024749549,0.018141661,-1
687,MODEL1,PARMS,sLB1,0.55870379,2.325760646,0.11071402,0.370970791,-0.780986376,-1
688,MODEL1,PARMS,sLB1,0.585888414,1.537053341,0.327220972,-0.917956284,1.676138983,-1
689,MODEL1,PARMS,sLB1,0.56765696,1.659381172,0.29137453,-0.669269793,1.113406793,-1
690,MODEL1,PARMS,sLB1,0.579835987,2.236579968,0.114583959,0.537913401,-1.145359546,-1
691,MODEL1,PARMS,sLB1,0.548148848,1.914376541,0.214819628,-0.278816498,0.441460961,-1
692,MODEL1,PARMS,sLB1,0.569455209,1.54057497,0.334814064,-0.796608841,1.261583287,-1
693,MODEL1,PARMS,sLB1,0.576301378,1.286698919,0.393427683,-0.99178144,1.627358015,-1
694,MODEL1,PARMS,sLB1,0.5843984,1.885313075,0.219641016,-0.120782913,0.117544483,-1
695,MODEL1,PARMS,sLB1,0.596367471,2.435288292,0.065700602,0.460903013,-0.894295091,-1
696,MODEL1,PARMS,sLB1,0.563188534,1.414282601,0.374230545,-1.121515322,1.9256353,-1
697,MODEL1,PARMS,sLB1,0.597355538,2.157106014,0.159308522,-0.05031298,0.027487999,-1
698,MODEL1,PARMS,sLB1,0.551414307,1.961748439,0.214016918,-0.38789253,0.709350942,-1
699,MODEL1,PARMS,sLB1,0.544830716,2.199781048,0.130292269,0.124616282,-0.321627343,-1
700,MODEL1,PARMS,sLB1,0.56974666,2.652177937,0.014031649,0.708769468,-1.374681221,-1
701,MODEL1,PARMS,sLB1,0.585452156,2.11892879,0.204548339,-0.69083985,1.305998056,-1
702,MODEL1,PARMS,sLB1,0.553950791,2.112198369,0.170237122,-0.238405038,0.430804135,-1
703,MODEL1,PARMS,sLB1,0.591388429,1.922841597,0.221259134,0.054698833,-0.364236098,-1
704,MODEL1,PARMS,sLB1,0.54961191,2.026368775,0.195877254,-0.443663021,0.80666733,-1
705,MODEL1,PARMS,sLB1,0.541901626,1.810705683,0.230521465,-0.309601058,0.533206702,-1
706,MODEL1,PARMS,sLB1,0.584686853,2.477820735,0.073476943,0.170720964,-0.273842746,-1
707,MODEL1,PARMS,sLB1,0.51594174,1.851721808,0.23194218,-0.311793212,0.47222656,-1
708,MODEL1,PARMS,sLB1,0.574672318,1.560416762,0.307098185,-0.39749303,0.490473014,-1
709,MODEL1,PARMS,sLB1,0.564074967,1.715235437,0.299556027,-0.795125415,1.417403864,-1
710,MODEL1,PARMS,sLB1,0.560178211,1.717154769,0.266090726,-0.40953768,0.60303699,-1
711,MODEL1,PARMS,sLB1,0.56019803,2.004013414,0.185781806,0.029833089,-0.063833025,-1
712,MODEL1,PARMS,sLB1,0.540525478,1.831092545,0.262986379,-0.802023209,1.559596928,-1
713,MODEL1,PARMS,sLB1,0.551739723,2.013242645,0.181215344,0.091371044,-0.222998209,-1
714,MODEL1,PARMS,sLB1,0.585073141,1.704416267,0.293887428,-0.780947181,1.336759958,-1
715,MODEL1,PARMS,sLB1,0.537852835,1.869029358,0.209322875,0.275745618,-0.716651649,-1
716,MODEL1,PARMS,sLB1,0.544745028,1.945176259,0.169127007,0.342776155,-0.835960952,-1
717,MODEL1,PARMS,sLB1,0.565257818,2.433395101,0.051271491,0.679588218,-1.318454421,-1
718,MODEL1,PARMS,sLB1,0.553593687,1.605759677,0.308663873,-1.001022759,1.872484524,-1
719,MODEL1,PARMS,sLB1,0.543449837,1.946922267,0.215256184,-0.156629552,0.161053474,-1
720,MODEL1,PARMS,sLB1,0.564248348,1.752942758,0.262127129,-0.393156017,0.608749074,-1
721,MODEL1,PARMS,sLB1,0.603946408,2.506603922,0.053174891,0.353518363,-0.606171823,-1
722,MODEL1,PARMS,sLB1,0.582833181,2.13907781,0.149822365,0.119897705,-0.236483724,-1
723,MODEL1,PARMS,sLB1,0.586577585,1.825006711,0.221939975,0.030830236,-0.299123983,-1
724,MODEL1,PARMS,sLB1,0.577185276,2.204518637,0.140133125,0.118791818,-0.258814181,-1
725,MODEL1,PARMS,sLB1,0.550402738,1.586488374,0.344916359,-1.102978562,1.874826256,-1
726,MODEL1,PARMS,sLB1,0.59587838,1.437603769,0.35444405,-0.789750193,1.254387451,-1
727,MODEL1,PARMS,sLB1,0.576584329,1.887816796,0.205019128,-0.127366569,0.127964312,-1
728,MODEL1,PARMS,sLB1,0.590722602,1.877487915,0.241602299,-0.376908168,0.489915222,-1
729,MODEL1,PARMS,sLB1,0.578592441,1.650495094,0.293665424,-0.314513448,0.320992293,-1
730,MODEL1,PARMS,sLB1,0.561305662,1.984283582,0.210657199,-0.397842012,0.672922554,-1
731,MODEL1,PARMS,sLB1,0.561167091,2.057170978,0.164787551,0.11631898,-0.298931125,-1
732,MODEL1,PARMS,sLB1,0.590048221,2.17928816,0.161827107,-0.291688647,0.579810446,-1
733,MODEL1,PARMS,sLB1,0.575803059,1.663825873,0.279883851,-0.367979066,0.582304751,-1
734,MODEL1,PARMS,sLB1,0.562250249,2.20849136,0.133545119,0.153895496,-0.378964849,-1
735,MODEL1,PARMS,sLB1,0.538896521,2.360451926,0.090413246,0.412341957,-0.822354238,-1
736,MODEL1,PARMS,sLB1,0.548364772,1.784656526,0.274587779,-0.590293014,0.954099474,-1
737,MODEL1,PARMS,sLB1,0.565767417,1.954089424,0.214828493,-0.240743786,0.340146619,-1
738,MODEL1,PARMS,sLB1,0.603508831,2.255690661,0.119215755,0.330071698,-0.609171826,-1
739,MODEL1,PARMS,sLB1,0.555461622,1.983768147,0.209020694,-0.238760536,0.296920479,-1
740,MODEL1,PARMS,sLB1,0.536520125,2.482823791,0.052361559,0.508690263,-0.878135546,-1
741,MODEL1,PARMS,sLB1,0.596775935,1.857817048,0.213067021,0.045934949,-0.087369469,-1
742,MODEL1,PARMS,sLB1,0.552653137,1.736359968,0.274342386,-0.479646745,0.730869122,-1
743,MODEL1,PARMS,sLB1,0.565452815,1.718034372,0.273727566,-0.297306706,0.385092229,-1
744,MODEL1,PARMS,sLB1,0.575331539,1.602255839,0.324640938,-0.68619311,1.099685796,-1
745,MODEL1,PARMS,sLB1,0.591250726,2.318660836,0.106175502,0.277554248,-0.557151151,-1
746,MODEL1,PARMS,sLB1,0.556780827,1.821542413,0.246366378,-0.404758944,0.650228599,-1
747,MODEL1,PARMS,sLB1,0.574753941,2.201145481,0.138527601,0.206077708,-0.46947894,-1
748,MODEL1,PARMS,sLB1,0.560868372,1.307167471,0.391084398,-0.985630531,1.593881613,-1
749,MODEL1,PARMS,sLB1,0.552340115,1.974019304,0.182876786,0.045735131,-0.182793795,-1
750,MODEL1,PARMS,sLB1,0.560337338,1.790186775,0.260490561,-0.385465049,0.620297293,-1
751,MODEL1,PARMS,sLB1,0.589154689,2.101159249,0.170984435,0.120439128,-0.323837704,-1
752,MODEL1,PARMS,sLB1,0.561440745,1.81552106,0.257426768,-0.113282099,-0.019031413,-1
753,MODEL1,PARMS,sLB1,0.543268114,1.758358939,0.267647143,-0.387514579,0.526497056,-1
754,MODEL1,PARMS,sLB1,0.57571035,1.34371168,0.379950762,-0.766007925,1.102008843,-1
755,MODEL1,PARMS,sLB1,0.569730699,2.016522533,0.157972981,0.297599532,-0.60869362,-1
756,MODEL1,PARMS,sLB1,0.606842176,1.848173472,0.217087282,0.120835525,-0.430028088,-1
757,MODEL1,PARMS,sLB1,0.613221091,1.610147694,0.316183955,-0.70224668,1.087947662,-1
758,MODEL1,PARMS,sLB1,0.553311504,1.563511054,0.333734701,-0.685218384,1.097387837,-1
759,MODEL1,PARMS,sLB1,0.544600745,2.148142768,0.171480541,-0.31887514,0.635391493,-1
760,MODEL1,PARMS,sLB1,0.605212324,2.364353697,0.099403919,0.200338125,-0.369120838,-1
761,MODEL1,PARMS,sLB1,0.558270876,2.281727121,0.104490949,0.293940041,-0.59285107,-1
762,MODEL1,PARMS,sLB1,0.584699485,2.815422415,-0.034724755,0.597547587,-0.938926772,-1
763,MODEL1,PARMS,sLB1,0.564988928,2.818667688,-0.043875984,0.909825276,-1.63448454,-1
764,MODEL1,PARMS,sLB1,0.5436231,2.672272456,0.002385653,0.49582712,-0.828939125,-1
765,MODEL1,PARMS,sLB1,0.561423666,2.302732836,0.094367374,0.461218406,-0.864117254,-1
766,MODEL1,PARMS,sLB1,0.565767684,1.905005153,0.215363889,-0.087656058,0.013169795,-1
767,MODEL1,PARMS,sLB1,0.586506195,1.953408145,0.213686893,-0.079138528,-0.05872626,-1
768,MODEL1,PARMS,sLB1,0.542136285,2.264751596,0.11067974,0.150276783,-0.29240418,-1
769,MODEL1,PARMS,sLB1,0.570721427,1.786053167,0.227235874,0.043259248,-0.191546326,-1
770,MODEL1,PARMS,sLB1,0.593470402,1.881725169,0.235383165,-0.150414851,0.081289386,-1
771,MODEL1,PARMS,sLB1,0.593115093,2.302365793,0.12249028,0.016950646,-0.063878997,-1
772,MODEL1,PARMS,sLB1,0.565574967,2.349076086,0.093431922,0.304286953,-0.565365141,-1
773,MODEL1,PARMS,sLB1,0.564330329,2.442965966,0.063009272,0.586879095,-1.12840111,-1
774,MODEL1,PARMS,sLB1,0.588194577,1.990230401,0.197395955,-0.08915607,0.079755583,-1
775,MODEL1,PARMS,sLB1,0.571689568,1.793071409,0.246227747,-0.179978454,0.177320346,-1
776,MODEL1,PARMS,sLB1,0.561068823,2.390930188,0.096071436,0.403007082,-0.920094246,-1
777,MODEL1,PARMS,sLB1,0.561138568,2.268274755,0.126333079,0.165247204,-0.35765549,-1
778,MODEL1,PARMS,sLB1,0.567286546,2.08480185,0.171523811,-0.088383498,0.11423636,-1
779,MODEL1,PARMS,sLB1,0.594200244,2.028739697,0.175201474,0.205348852,-0.514018485,-1
780,MODEL1,PARMS,sLB1,0.570825996,2.119032911,0.14797354,0.251275118,-0.549060126,-1
781,MODEL1,PARMS,sLB1,0.562169292,1.985278167,0.215134231,-0.423906932,0.656357307,-1
782,MODEL1,PARMS,sLB1,0.568289329,2.21351632,0.146335507,-0.191728366,0.404870721,-1
783,MODEL1,PARMS,sLB1,0.557842919,1.906567728,0.228008341,-0.345883393,0.563958489,-1
784,MODEL1,PARMS,sLB1,0.577932902,1.7817376,0.263000901,-0.412637835,0.674649767,-1
785,MODEL1,PARMS,sLB1,0.539120229,2.092857281,0.184934197,-0.203962027,0.362809724,-1
786,MODEL1,PARMS,sLB1,0.557102488,2.070794535,0.173762798,-0.167178628,0.284914341,-1
787,MODEL1,PARMS,sLB1,0.579165199,2.016980627,0.1887322,-0.028780614,-0.112833454,-1
788,MODEL1,PARMS,sLB1,0.534665617,1.772834224,0.252373126,-0.3015285,0.496786022,-1
789,MODEL1,PARMS,sLB1,0.545419029,1.919219904,0.191560409,0.032135914,-0.123883961,-1
790,MODEL1,PARMS,sLB1,0.538819409,1.539537112,0.299147225,-0.290951598,0.31130899,-1
791,MODEL1,PARMS,sLB1,0.606858926,1.994916101,0.222682733,-0.470800828,0.755903924,-1
792,MODEL1,PARMS,sLB1,0.620569186,2.230055463,0.109337359,0.64313653,-1.387402922,-1
793,MODEL1,PARMS,sLB1,0.555941089,1.838783492,0.241778275,-0.544937725,0.9783493,-1
794,MODEL1,PARMS,sLB1,0.529870516,2.01083232,0.175557431,0.133179354,-0.393933836,-1
795,MODEL1,PARMS,sLB1,0.598351772,1.432250789,0.360190329,-0.670485288,1.018712239,-1
796,MODEL1,PARMS,sLB1,0.55055461,2.14922721,0.177963213,-0.373907941,0.74209798,-1
797,MODEL1,PARMS,sLB1,0.548410458,2.48537977,0.066739208,0.440486993,-0.873926398,-1
798,MODEL1,PARMS,sLB1,0.554205115,2.904607844,-0.068367572,1.107949619,-1.999427887,-1
799,MODEL1,PARMS,sLB1,0.561200172,2.263751648,0.119831613,0.286866978,-0.60516937,-1
800,MODEL1,PARMS,sLB1,0.551025423,1.983105193,0.198966529,-0.131450396,0.165950271,-1
