SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,BronInt
1,MODEL1,PARMS,BronInt,1.34675445,7.410674428,0.23820207,1.437679798,-2.630702357,-1
2,MODEL1,PARMS,BronInt,1.34994604,5.413387159,0.801927043,-1.059433975,1.87908316,-1
3,MODEL1,PARMS,BronInt,1.349040776,6.593793753,0.479807374,0.382131087,-1.084933227,-1
4,MODEL1,PARMS,BronInt,1.311541859,6.738972174,0.46570513,0.110024974,-0.441277955,-1
5,MODEL1,PARMS,BronInt,1.271669864,7.336720101,0.27796566,1.39886671,-2.86335139,-1
6,MODEL1,PARMS,BronInt,1.274284253,6.161039245,0.557369748,0.447574147,-1.013858515,-1
7,MODEL1,PARMS,BronInt,1.238424141,6.403615258,0.406911156,2.002973496,-4.107362486,-1
8,MODEL1,PARMS,BronInt,1.288053863,5.195918733,0.833449355,-1.103036346,1.724795628,-1
9,MODEL1,PARMS,BronInt,1.314082195,6.571125088,0.451023682,1.316614153,-3.149965886,-1
10,MODEL1,PARMS,BronInt,1.400407641,4.063606664,1.24328238,-3.159055424,5.195223308,-1
11,MODEL1,PARMS,BronInt,1.313106059,6.805114145,0.386041148,0.69799669,-1.424878282,-1
12,MODEL1,PARMS,BronInt,1.319113277,6.893085319,0.360366213,0.948829637,-1.841896612,-1
13,MODEL1,PARMS,BronInt,1.334050468,6.405591672,0.53288924,0.77901902,-1.833693018,-1
14,MODEL1,PARMS,BronInt,1.371564791,7.21885541,0.262465822,2.134972389,-4.232912485,-1
15,MODEL1,PARMS,BronInt,1.445890254,6.655631997,0.442100333,0.816571166,-1.723124371,-1
16,MODEL1,PARMS,BronInt,1.40545325,8.126002816,-0.012445807,3.136053298,-5.87210694,-1
17,MODEL1,PARMS,BronInt,1.277647117,6.076054093,0.666150923,-0.687675057,0.829058908,-1
18,MODEL1,PARMS,BronInt,1.36460091,5.829682532,0.655187398,-0.473709948,0.564964002,-1
19,MODEL1,PARMS,BronInt,1.231241297,6.102478061,0.603593014,-0.45384712,0.682367089,-1
20,MODEL1,PARMS,BronInt,1.34396666,4.718043894,0.934454938,-1.330517286,2.107445273,-1
21,MODEL1,PARMS,BronInt,1.233354697,5.050844916,0.887251779,-1.132800838,1.586763525,-1
22,MODEL1,PARMS,BronInt,1.424480179,5.726529271,0.697644534,-0.11126158,-0.088224301,-1
23,MODEL1,PARMS,BronInt,1.367290808,5.299677173,0.857532517,-1.581884914,2.638599894,-1
24,MODEL1,PARMS,BronInt,1.327766728,5.877343338,0.60743415,0.495867837,-1.22472486,-1
25,MODEL1,PARMS,BronInt,1.330778304,7.244782119,0.25944805,1.723660537,-3.3886772,-1
26,MODEL1,PARMS,BronInt,1.322782724,5.241957488,0.849034828,-1.108598674,1.638580106,-1
27,MODEL1,PARMS,BronInt,1.288185638,6.518149235,0.438019393,0.964582635,-2.178401065,-1
28,MODEL1,PARMS,BronInt,1.337216493,6.621032991,0.431983208,1.06941037,-2.384366608,-1
29,MODEL1,PARMS,BronInt,1.272141685,5.7623759,0.693421226,-0.193132586,-0.208475727,-1
30,MODEL1,PARMS,BronInt,1.282661003,5.929147568,0.674311099,-0.550172311,0.677922411,-1
31,MODEL1,PARMS,BronInt,1.298226516,4.882363294,0.939952016,-1.727527809,2.788292011,-1
32,MODEL1,PARMS,BronInt,1.372143347,4.953438967,0.902723286,-0.866908926,0.848734354,-1
33,MODEL1,PARMS,BronInt,1.359839686,6.716268928,0.418801442,0.62675345,-1.44303558,-1
34,MODEL1,PARMS,BronInt,1.343111873,5.994993427,0.659637548,-0.393143234,0.397269613,-1
35,MODEL1,PARMS,BronInt,1.362868049,6.770312963,0.420804176,0.267124301,-0.607422557,-1
36,MODEL1,PARMS,BronInt,1.297174161,5.507875619,0.748755676,-0.235225669,0.036937302,-1
37,MODEL1,PARMS,BronInt,1.296541052,6.782882581,0.38135773,1.178118004,-2.371809009,-1
38,MODEL1,PARMS,BronInt,1.310924507,6.548693819,0.517917038,-0.527250147,0.943797619,-1
39,MODEL1,PARMS,BronInt,1.370148099,7.667679668,0.111944392,2.283734997,-4.143064671,-1
40,MODEL1,PARMS,BronInt,1.339906595,6.876483454,0.37345768,0.367723333,-0.326704249,-1
41,MODEL1,PARMS,BronInt,1.291555964,5.325083419,0.786379987,0.004406961,-0.783760826,-1
42,MODEL1,PARMS,BronInt,1.333933415,5.171005325,0.828803736,-0.980147983,1.494602087,-1
43,MODEL1,PARMS,BronInt,1.28399127,6.079460015,0.561740863,0.687613627,-1.679650014,-1
44,MODEL1,PARMS,BronInt,1.28448671,5.60806645,0.677400303,0.508454206,-1.420668545,-1
45,MODEL1,PARMS,BronInt,1.334018778,5.846838465,0.663688077,-0.804716307,1.314586485,-1
46,MODEL1,PARMS,BronInt,1.235607227,7.07028085,0.297697924,1.462261514,-2.838200658,-1
47,MODEL1,PARMS,BronInt,1.301879402,6.798897011,0.375738545,1.528702549,-3.126427375,-1
48,MODEL1,PARMS,BronInt,1.327700466,6.867796959,0.379886835,0.979011001,-1.96937802,-1
49,MODEL1,PARMS,BronInt,1.358989309,5.599911057,0.759124554,-0.572050949,0.502480813,-1
50,MODEL1,PARMS,BronInt,1.320353875,7.653190574,0.18694736,1.412550042,-2.626539563,-1
51,MODEL1,PARMS,BronInt,1.314067586,6.206363094,0.552801811,0.071816375,-0.341852509,-1
52,MODEL1,PARMS,BronInt,1.29571594,7.215662719,0.27587067,1.792812223,-3.2853786,-1
53,MODEL1,PARMS,BronInt,1.324757204,8.18950239,0.014641286,2.317392321,-4.263920525,-1
54,MODEL1,PARMS,BronInt,1.300613455,6.42177073,0.514227955,0.550593306,-1.406792489,-1
55,MODEL1,PARMS,BronInt,1.339987507,6.695486474,0.418439791,1.023005471,-2.144270661,-1
56,MODEL1,PARMS,BronInt,1.30835202,5.875424653,0.675146104,-0.649678918,1.162805139,-1
57,MODEL1,PARMS,BronInt,1.32481519,7.315911988,0.29905513,0.7575347,-1.353239854,-1
58,MODEL1,PARMS,BronInt,1.280843672,7.788051916,0.107329537,2.3444974,-4.289847524,-1
59,MODEL1,PARMS,BronInt,1.34091077,6.957253538,0.332760686,1.316664496,-2.627370183,-1
60,MODEL1,PARMS,BronInt,1.253964925,6.026196603,0.623641154,-0.42207353,0.66029932,-1
61,MODEL1,PARMS,BronInt,1.320467443,6.26292943,0.563552878,0.100454626,-0.492443783,-1
62,MODEL1,PARMS,BronInt,1.249352628,8.034921527,0.019810488,2.821877216,-5.368450052,-1
63,MODEL1,PARMS,BronInt,1.283709902,7.71394275,0.108749823,1.995915998,-3.652032918,-1
64,MODEL1,PARMS,BronInt,1.358500525,6.093595201,0.599359465,-0.04965184,-0.261862741,-1
65,MODEL1,PARMS,BronInt,1.323248014,7.099496267,0.292711353,1.322937944,-2.462730293,-1
66,MODEL1,PARMS,BronInt,1.325244792,6.076067798,0.55689253,0.356978454,-0.758556253,-1
67,MODEL1,PARMS,BronInt,1.34561269,5.012989346,0.903706146,-1.405897022,2.217929639,-1
68,MODEL1,PARMS,BronInt,1.312730149,6.278561631,0.545827334,0.298200235,-0.957555471,-1
69,MODEL1,PARMS,BronInt,1.265017764,7.309224169,0.250092322,1.40265312,-2.505351325,-1
70,MODEL1,PARMS,BronInt,1.386819504,5.303967227,0.84518783,-1.94581289,3.435608688,-1
71,MODEL1,PARMS,BronInt,1.289709751,5.471539421,0.77176797,-0.739897288,0.869292733,-1
72,MODEL1,PARMS,BronInt,1.320478733,6.696241949,0.373333069,1.282665318,-2.538289268,-1
73,MODEL1,PARMS,BronInt,1.33664864,5.958934164,0.606079018,0.445362065,-1.199994197,-1
74,MODEL1,PARMS,BronInt,1.287273125,6.15770488,0.587290037,0.115723746,-0.450953719,-1
75,MODEL1,PARMS,BronInt,1.241600058,7.187007821,0.262561176,1.47276016,-2.850800975,-1
76,MODEL1,PARMS,BronInt,1.269561911,7.048440433,0.366564141,0.399335276,-0.711118866,-1
77,MODEL1,PARMS,BronInt,1.26759524,6.980097875,0.358458329,0.762919372,-1.488375254,-1
78,MODEL1,PARMS,BronInt,1.309721944,6.591939322,0.492816336,0.43229762,-1.169988037,-1
79,MODEL1,PARMS,BronInt,1.345318713,5.500243387,0.759456851,-0.89884835,1.471023125,-1
80,MODEL1,PARMS,BronInt,1.275557446,6.630086647,0.413454408,0.980317597,-2.134338659,-1
81,MODEL1,PARMS,BronInt,1.261512849,5.739352895,0.656765275,-0.013635534,-0.218509836,-1
82,MODEL1,PARMS,BronInt,1.279533773,5.854360407,0.72864596,-0.912566906,1.249331324,-1
83,MODEL1,PARMS,BronInt,1.29493676,7.4281532,0.258454009,0.700153212,-1.123587594,-1
84,MODEL1,PARMS,BronInt,1.270334056,6.863568619,0.405446888,0.518955788,-0.994801134,-1
85,MODEL1,PARMS,BronInt,1.349204976,6.579900305,0.483178557,0.641102316,-1.385997132,-1
86,MODEL1,PARMS,BronInt,1.336261568,5.039761708,0.875017705,-0.423640267,0.162808709,-1
87,MODEL1,PARMS,BronInt,1.344124712,7.345441631,0.180637554,2.015550433,-3.730253891,-1
88,MODEL1,PARMS,BronInt,1.218453884,5.636428821,0.735637626,-0.967976698,1.549034639,-1
89,MODEL1,PARMS,BronInt,1.285427061,5.675907478,0.732924115,-1.099003334,1.723494239,-1
90,MODEL1,PARMS,BronInt,1.326580447,6.368288947,0.496109795,0.818240746,-1.931823548,-1
91,MODEL1,PARMS,BronInt,1.250459548,7.114770339,0.256284258,2.514646388,-5.067670507,-1
92,MODEL1,PARMS,BronInt,1.299182189,6.721531014,0.384030121,1.144039353,-2.212525596,-1
93,MODEL1,PARMS,BronInt,1.308434221,6.589032433,0.50057808,-0.185171537,0.22865013,-1
94,MODEL1,PARMS,BronInt,1.230390249,7.255285821,0.255147398,1.826182501,-3.607662331,-1
95,MODEL1,PARMS,BronInt,1.29549,7.040375103,0.3233912,1.100258328,-2.180042078,-1
96,MODEL1,PARMS,BronInt,1.228163713,6.508527743,0.521185021,-0.135758033,0.228150159,-1
97,MODEL1,PARMS,BronInt,1.384599686,5.233232171,0.809881626,-0.867188971,1.076720525,-1
98,MODEL1,PARMS,BronInt,1.299304219,4.809575629,0.972820844,-1.412425434,2.111665669,-1
99,MODEL1,PARMS,BronInt,1.387048589,6.418046009,0.546610279,-0.750084857,1.342925869,-1
100,MODEL1,PARMS,BronInt,1.305158063,5.660944181,0.686808759,0.106834576,-0.645084652,-1
101,MODEL1,PARMS,BronInt,1.281819497,6.670854514,0.43636832,-0.001578368,-0.047790756,-1
102,MODEL1,PARMS,BronInt,1.276957742,5.156878539,0.84064367,-1.275096225,2.023336201,-1
103,MODEL1,PARMS,BronInt,1.290376628,6.039316218,0.615506525,-0.444174852,0.668269004,-1
104,MODEL1,PARMS,BronInt,1.377118852,5.699799037,0.718597311,-0.430089896,0.529943147,-1
105,MODEL1,PARMS,BronInt,1.275746366,6.067301758,0.557228417,0.713559152,-1.546909004,-1
106,MODEL1,PARMS,BronInt,1.285580918,6.552732287,0.494572327,-0.617285708,1.247671427,-1
107,MODEL1,PARMS,BronInt,1.310335689,5.807271707,0.696549882,-1.107929769,1.811064785,-1
108,MODEL1,PARMS,BronInt,1.37261635,6.805317298,0.372284809,0.866648325,-1.705920292,-1
109,MODEL1,PARMS,BronInt,1.316782519,6.912454769,0.377880337,0.968224257,-2.065077184,-1
110,MODEL1,PARMS,BronInt,1.421717657,7.202846818,0.261398455,1.408264088,-2.642437489,-1
111,MODEL1,PARMS,BronInt,1.365694773,7.16590067,0.330610316,0.396821264,-0.757604751,-1
112,MODEL1,PARMS,BronInt,1.282398659,6.287077134,0.53091458,0.027283035,-0.123753939,-1
113,MODEL1,PARMS,BronInt,1.285828818,6.191151792,0.597405703,-0.493908681,0.745254574,-1
114,MODEL1,PARMS,BronInt,1.42946262,6.036553673,0.628454612,-0.836149668,1.579722645,-1
115,MODEL1,PARMS,BronInt,1.361976224,5.76494382,0.784335027,-2.188197761,4.055994635,-1
116,MODEL1,PARMS,BronInt,1.268561593,6.698358281,0.352783343,1.711952123,-3.405700802,-1
117,MODEL1,PARMS,BronInt,1.304867514,5.936501854,0.589669584,0.484081455,-1.287891301,-1
118,MODEL1,PARMS,BronInt,1.243119172,7.042319571,0.365339586,-0.210896021,0.585406967,-1
119,MODEL1,PARMS,BronInt,1.283794098,5.758861755,0.652683466,0.211899064,-0.83993319,-1
120,MODEL1,PARMS,BronInt,1.287643261,6.388746975,0.486064243,0.701284039,-1.59284189,-1
121,MODEL1,PARMS,BronInt,1.342138485,6.172391318,0.54932918,0.596430793,-1.397649137,-1
122,MODEL1,PARMS,BronInt,1.286912067,6.048686877,0.657094376,-0.23216033,-0.018422378,-1
123,MODEL1,PARMS,BronInt,1.414840461,5.592261846,0.741807688,-0.727373211,0.931552537,-1
124,MODEL1,PARMS,BronInt,1.376911881,4.692792533,0.988486649,-1.58898375,2.328237428,-1
125,MODEL1,PARMS,BronInt,1.197291968,4.941106754,1.002405962,-2.093778933,3.291488862,-1
126,MODEL1,PARMS,BronInt,1.312775516,6.140881917,0.570307562,0.543709375,-1.379180209,-1
127,MODEL1,PARMS,BronInt,1.368550963,6.933621025,0.334829613,1.810997832,-3.901674631,-1
128,MODEL1,PARMS,BronInt,1.277089853,7.640714643,0.181743756,1.452570171,-2.716345218,-1
129,MODEL1,PARMS,BronInt,1.357768829,5.648701059,0.72221,-0.206914222,-0.071464156,-1
130,MODEL1,PARMS,BronInt,1.341936922,6.508240661,0.533967639,-0.03243416,-0.270251498,-1
131,MODEL1,PARMS,BronInt,1.271551239,7.017012956,0.328892493,0.743676464,-1.353906645,-1
132,MODEL1,PARMS,BronInt,1.279858049,6.590443688,0.513267521,-0.566917538,1.097460956,-1
133,MODEL1,PARMS,BronInt,1.289385394,5.395157422,0.782086011,-0.393309899,0.11167073,-1
134,MODEL1,PARMS,BronInt,1.312263743,5.868528029,0.646734313,0.400916311,-1.299646286,-1
135,MODEL1,PARMS,BronInt,1.24588885,6.858123499,0.374139486,0.823893412,-1.716568794,-1
136,MODEL1,PARMS,BronInt,1.325027462,5.874307764,0.659465081,-0.616870053,1.047030952,-1
137,MODEL1,PARMS,BronInt,1.286224763,6.979527191,0.37488636,0.441512422,-0.900676238,-1
138,MODEL1,PARMS,BronInt,1.278838993,6.377454038,0.503351783,0.515212852,-1.353105077,-1
139,MODEL1,PARMS,BronInt,1.331508364,8.346483397,-0.088268896,3.283460483,-6.038093597,-1
140,MODEL1,PARMS,BronInt,1.209446234,6.473074161,0.465640555,1.054617021,-2.327722631,-1
141,MODEL1,PARMS,BronInt,1.412433502,6.728766372,0.428444521,1.027510967,-2.267883476,-1
142,MODEL1,PARMS,BronInt,1.281484794,5.561183253,0.73598411,-0.905446314,1.51532108,-1
143,MODEL1,PARMS,BronInt,1.32798867,6.163862941,0.570089548,0.473419335,-1.078525525,-1
144,MODEL1,PARMS,BronInt,1.235205197,5.788087989,0.682987447,-0.341533019,0.311888223,-1
145,MODEL1,PARMS,BronInt,1.295955797,7.395539224,0.193240545,1.660128863,-3.089160634,-1
146,MODEL1,PARMS,BronInt,1.324960739,7.330177364,0.232005986,1.331764809,-2.312878641,-1
147,MODEL1,PARMS,BronInt,1.349109626,6.873391742,0.390423617,0.307881334,-0.603823984,-1
148,MODEL1,PARMS,BronInt,1.298033921,5.674257806,0.712024156,-0.358638452,0.172082859,-1
149,MODEL1,PARMS,BronInt,1.330214366,6.367327817,0.549449677,0.260877352,-0.775332411,-1
150,MODEL1,PARMS,BronInt,1.336382593,5.715357715,0.711526106,-0.624401997,0.671440034,-1
151,MODEL1,PARMS,BronInt,1.286235317,7.483016388,0.227221325,1.122660671,-2.197502509,-1
152,MODEL1,PARMS,BronInt,1.30934196,6.21974053,0.54105659,1.013098859,-2.364788197,-1
153,MODEL1,PARMS,BronInt,1.352756246,6.342025991,0.5213873,0.876268209,-2.174570267,-1
154,MODEL1,PARMS,BronInt,1.288151218,6.082690417,0.575915943,0.012325341,-0.35030691,-1
155,MODEL1,PARMS,BronInt,1.322893972,6.898601077,0.341068626,1.20763241,-2.326922552,-1
156,MODEL1,PARMS,BronInt,1.402021548,7.05105203,0.326566922,1.3210563,-2.763530082,-1
157,MODEL1,PARMS,BronInt,1.297369313,5.335247573,0.840525308,-1.472657087,2.600364292,-1
158,MODEL1,PARMS,BronInt,1.431465385,6.403087969,0.471478665,1.314881874,-3.114860919,-1
159,MODEL1,PARMS,BronInt,1.213754514,7.031616973,0.34008855,0.633574547,-1.153198559,-1
160,MODEL1,PARMS,BronInt,1.309003622,5.801844991,0.705958011,-1.110886723,1.869835627,-1
161,MODEL1,PARMS,BronInt,1.360738267,4.4766494,1.033494449,-1.715755339,2.463453198,-1
162,MODEL1,PARMS,BronInt,1.351922005,6.886640952,0.360320508,1.423119531,-3.098088925,-1
163,MODEL1,PARMS,BronInt,1.342149013,6.746327863,0.407409199,0.771710348,-1.561983074,-1
164,MODEL1,PARMS,BronInt,1.290479843,6.762711255,0.390727979,1.220889118,-2.510363294,-1
165,MODEL1,PARMS,BronInt,1.319811701,5.755842292,0.691985955,-0.17033272,-0.158464643,-1
166,MODEL1,PARMS,BronInt,1.331701414,6.420077405,0.528070871,-0.135353707,0.136902503,-1
167,MODEL1,PARMS,BronInt,1.227970714,6.194770999,0.549615371,0.324473278,-0.861670487,-1
168,MODEL1,PARMS,BronInt,1.288434601,6.644326561,0.424143148,0.70816729,-1.611195023,-1
169,MODEL1,PARMS,BronInt,1.282291435,6.000989631,0.612933175,0.32567057,-1.121676488,-1
170,MODEL1,PARMS,BronInt,1.336481029,7.158026932,0.289891587,1.208437149,-2.389823213,-1
171,MODEL1,PARMS,BronInt,1.314996574,7.416554407,0.197794054,2.078762837,-3.884325607,-1
172,MODEL1,PARMS,BronInt,1.286903853,6.640452799,0.474304961,-0.347381207,0.65131902,-1
173,MODEL1,PARMS,BronInt,1.312818383,6.03685926,0.636543636,-0.190903123,-0.094301328,-1
174,MODEL1,PARMS,BronInt,1.305453032,6.018844801,0.615420353,-0.082805992,-0.073680902,-1
175,MODEL1,PARMS,BronInt,1.384337037,5.963199363,0.626829634,-0.063546724,-0.18151432,-1
176,MODEL1,PARMS,BronInt,1.341839162,5.948746238,0.622070932,0.501238743,-1.388064132,-1
177,MODEL1,PARMS,BronInt,1.34825164,5.828516151,0.66354998,-0.162818267,-0.070540843,-1
178,MODEL1,PARMS,BronInt,1.326965645,5.693142072,0.709122025,-0.155787201,-0.204664897,-1
179,MODEL1,PARMS,BronInt,1.137006762,5.836790136,0.643770236,0.238308878,-0.987927788,-1
180,MODEL1,PARMS,BronInt,1.316153738,7.648435428,0.130833664,2.22750764,-4.22427909,-1
181,MODEL1,PARMS,BronInt,1.256187593,7.383165489,0.265576103,0.761318289,-1.2825849,-1
182,MODEL1,PARMS,BronInt,1.319927004,5.644950268,0.714314135,-0.169747748,-0.119776809,-1
183,MODEL1,PARMS,BronInt,1.33763016,5.349728513,0.859815652,-1.853748139,3.041671163,-1
184,MODEL1,PARMS,BronInt,1.235527355,5.047547427,0.860523268,-0.696689757,0.759558849,-1
185,MODEL1,PARMS,BronInt,1.31308423,7.533404103,0.191987723,1.229712263,-2.070147506,-1
186,MODEL1,PARMS,BronInt,1.317411104,7.050659165,0.334909965,0.987726619,-2.103839535,-1
187,MODEL1,PARMS,BronInt,1.28934374,6.142203654,0.594230864,0.615166343,-1.712785528,-1
188,MODEL1,PARMS,BronInt,1.248449402,6.110753274,0.614254272,-0.770432467,1.460387372,-1
189,MODEL1,PARMS,BronInt,1.284025798,7.226831481,0.300543889,0.915546043,-1.706842602,-1
190,MODEL1,PARMS,BronInt,1.314805472,6.09051613,0.594378153,0.030121241,-0.445479457,-1
191,MODEL1,PARMS,BronInt,1.311532942,6.808375267,0.420900968,0.816742392,-1.993345296,-1
192,MODEL1,PARMS,BronInt,1.367968474,6.252794173,0.507471904,1.058264382,-2.289205686,-1
193,MODEL1,PARMS,BronInt,1.319616367,6.217564929,0.57850384,-0.188554862,-0.021427738,-1
194,MODEL1,PARMS,BronInt,1.344749839,5.791963483,0.696952293,-1.012864972,1.826168254,-1
195,MODEL1,PARMS,BronInt,1.264836771,6.696621234,0.445102818,0.536727989,-1.000540773,-1
196,MODEL1,PARMS,BronInt,1.296850056,5.499096895,0.777474493,-0.917305566,1.280811795,-1
197,MODEL1,PARMS,BronInt,1.250107382,5.563013478,0.772832048,-0.875033037,1.207151894,-1
198,MODEL1,PARMS,BronInt,1.275337855,5.705046061,0.765710493,-0.977358402,1.285267958,-1
199,MODEL1,PARMS,BronInt,1.341262889,6.238845721,0.489858095,1.300573397,-2.77931818,-1
200,MODEL1,PARMS,BronInt,1.277269296,6.850985794,0.351375418,0.761910809,-1.47319463,-1
201,MODEL1,PARMS,BronInt,1.327688379,4.202408928,1.137089691,-2.241708666,3.558927128,-1
202,MODEL1,PARMS,BronInt,1.202768083,6.157050269,0.567347152,-0.180227604,0.180212444,-1
203,MODEL1,PARMS,BronInt,1.291322946,7.846346258,0.059719486,2.500204974,-4.689128714,-1
204,MODEL1,PARMS,BronInt,1.253212758,6.316347442,0.56532175,-0.54147901,0.769979608,-1
205,MODEL1,PARMS,BronInt,1.327777967,6.631367625,0.483119468,-0.095647429,0.060550695,-1
206,MODEL1,PARMS,BronInt,1.394430978,7.240733177,0.326640039,0.640257129,-1.190219421,-1
207,MODEL1,PARMS,BronInt,1.340597146,6.394498901,0.506278103,0.833939193,-2.019281368,-1
208,MODEL1,PARMS,BronInt,1.38084285,6.541913146,0.491620012,0.160165713,-0.544466721,-1
209,MODEL1,PARMS,BronInt,1.266045598,5.569446876,0.69783153,-0.287556024,0.111159882,-1
210,MODEL1,PARMS,BronInt,1.251843278,5.748228158,0.701188833,-1.038694712,1.980054953,-1
211,MODEL1,PARMS,BronInt,1.274535687,7.93564591,0.092864066,1.919557267,-3.644463107,-1
212,MODEL1,PARMS,BronInt,1.27773398,6.751588274,0.453740232,0.167008135,-0.373034642,-1
213,MODEL1,PARMS,BronInt,1.400913478,7.114452684,0.285346021,1.593308959,-3.189770302,-1
214,MODEL1,PARMS,BronInt,1.29700279,5.749319259,0.726611265,-0.802306985,1.169454977,-1
215,MODEL1,PARMS,BronInt,1.32156763,7.300432634,0.268729864,1.261305941,-2.610337137,-1
216,MODEL1,PARMS,BronInt,1.332742087,6.781206113,0.389742451,1.129748266,-2.267931908,-1
217,MODEL1,PARMS,BronInt,1.420818973,6.098461383,0.601485881,-0.454130007,0.780659109,-1
218,MODEL1,PARMS,BronInt,1.334940634,6.641819989,0.406681917,1.101506758,-2.353980586,-1
219,MODEL1,PARMS,BronInt,1.285102584,6.988886021,0.285513452,1.259174995,-2.298397341,-1
220,MODEL1,PARMS,BronInt,1.273123312,5.6746446,0.720284732,-0.778483294,0.959773556,-1
221,MODEL1,PARMS,BronInt,1.318343296,6.377053738,0.516172868,0.071809719,-0.292650912,-1
222,MODEL1,PARMS,BronInt,1.298571158,6.022858849,0.600275114,0.4725989,-1.221862592,-1
223,MODEL1,PARMS,BronInt,1.322170317,5.292987648,0.816643108,-0.53702929,0.292083152,-1
224,MODEL1,PARMS,BronInt,1.30986102,5.530998686,0.735726454,-0.446440827,0.449077534,-1
225,MODEL1,PARMS,BronInt,1.32958152,6.705915014,0.471975318,0.111217608,-0.451649586,-1
226,MODEL1,PARMS,BronInt,1.23335576,6.053129944,0.653294723,-0.183369583,-0.098995714,-1
227,MODEL1,PARMS,BronInt,1.307735292,6.162146473,0.532402675,0.722168036,-1.752656063,-1
228,MODEL1,PARMS,BronInt,1.274054876,5.220625345,0.852573281,-0.916515985,1.173163482,-1
229,MODEL1,PARMS,BronInt,1.303236393,6.437383729,0.460961076,0.649693524,-1.383767126,-1
230,MODEL1,PARMS,BronInt,1.275185999,6.833297494,0.366995504,1.242956694,-2.594006042,-1
231,MODEL1,PARMS,BronInt,1.370053214,6.028923963,0.596470428,0.39205427,-1.272003126,-1
232,MODEL1,PARMS,BronInt,1.292216709,7.249161785,0.293678575,1.304323265,-2.671211134,-1
233,MODEL1,PARMS,BronInt,1.230142688,6.409652542,0.475041323,0.78928729,-1.840259304,-1
234,MODEL1,PARMS,BronInt,1.287994203,7.263140786,0.298243013,0.770009623,-1.462422061,-1
235,MODEL1,PARMS,BronInt,1.288147793,6.142104188,0.577751387,-0.23431066,0.237533225,-1
236,MODEL1,PARMS,BronInt,1.256058057,6.594640524,0.46152326,0.607767517,-1.473590303,-1
237,MODEL1,PARMS,BronInt,1.352812348,6.418298571,0.43417955,1.11301902,-2.286731576,-1
238,MODEL1,PARMS,BronInt,1.279084261,7.027486569,0.365974853,1.387438334,-2.976249548,-1
239,MODEL1,PARMS,BronInt,1.332493754,6.968529317,0.339195983,1.30935525,-2.606376955,-1
240,MODEL1,PARMS,BronInt,1.236978593,6.880639423,0.420379033,0.514134122,-0.956495565,-1
241,MODEL1,PARMS,BronInt,1.359034125,4.865017701,0.961114499,-2.070665045,3.488334952,-1
242,MODEL1,PARMS,BronInt,1.324523356,6.362654824,0.534688568,0.255509245,-0.811263757,-1
243,MODEL1,PARMS,BronInt,1.311762017,6.32493433,0.495042108,0.439146035,-1.005181419,-1
244,MODEL1,PARMS,BronInt,1.422560546,5.295177632,0.773734735,-0.147109385,-0.308413464,-1
245,MODEL1,PARMS,BronInt,1.340257176,6.53018693,0.505786051,0.471021537,-1.300625927,-1
246,MODEL1,PARMS,BronInt,1.356774818,5.006376297,0.961216391,-1.876782847,2.888374355,-1
247,MODEL1,PARMS,BronInt,1.308724217,7.066475905,0.391445909,0.54318629,-1.034263752,-1
248,MODEL1,PARMS,BronInt,1.334261343,8.356754157,-0.041951769,2.099124516,-3.515897339,-1
249,MODEL1,PARMS,BronInt,1.299042504,5.765537471,0.657236232,0.095516608,-0.713419923,-1
250,MODEL1,PARMS,BronInt,1.253631717,6.216148142,0.573120283,-0.124742163,-0.100947841,-1
251,MODEL1,PARMS,BronInt,1.355137856,7.650592983,0.175872668,1.473593279,-2.783119629,-1
252,MODEL1,PARMS,BronInt,1.291120568,5.978525242,0.646758861,-0.142998839,-0.153105447,-1
253,MODEL1,PARMS,BronInt,1.308892728,6.398254187,0.489875233,1.11557755,-2.544094867,-1
254,MODEL1,PARMS,BronInt,1.403381067,5.896870065,0.732326854,-1.67091651,2.958025227,-1
255,MODEL1,PARMS,BronInt,1.2729564,5.711408175,0.700670113,-0.894467189,1.746365444,-1
256,MODEL1,PARMS,BronInt,1.328886417,6.532192497,0.455888496,0.581575395,-1.278045995,-1
257,MODEL1,PARMS,BronInt,1.295365537,5.485758151,0.813904532,-1.622512856,2.716534918,-1
258,MODEL1,PARMS,BronInt,1.268558743,6.47312546,0.502414668,0.261870486,-0.692209609,-1
259,MODEL1,PARMS,BronInt,1.274074171,6.702439361,0.459659936,0.715269464,-1.687276961,-1
260,MODEL1,PARMS,BronInt,1.306294091,6.272494421,0.537114633,0.547834866,-1.359647034,-1
261,MODEL1,PARMS,BronInt,1.272650868,6.309964047,0.550018409,-0.118281031,0.081280494,-1
262,MODEL1,PARMS,BronInt,1.248223802,7.11803653,0.304483405,0.649652992,-1.058435967,-1
263,MODEL1,PARMS,BronInt,1.286597389,7.237716895,0.235790645,1.76095905,-3.408143054,-1
264,MODEL1,PARMS,BronInt,1.413802919,6.636789666,0.421385016,0.818003074,-1.554493137,-1
265,MODEL1,PARMS,BronInt,1.310082225,4.333184726,1.052087644,-1.230180809,1.619242934,-1
266,MODEL1,PARMS,BronInt,1.338916089,5.272761192,0.867270522,-1.57989297,2.64968782,-1
267,MODEL1,PARMS,BronInt,1.275088433,7.28203664,0.251619035,1.024207589,-1.607155529,-1
